Speaker,Arabic (AR)
,ﻟﻴﺴﺖ ﻣﺪﺭﺳﺔ ﻳﻤﻜﻦ ﻷﻱّ ﺃﺣﺪٍ ﺍﻻﻟﺘﺤﺎﻕ ﺑﻬﺎ ﺑﻌﺪ ﺍﺟﺘﻴﺎﺯﻩ ﻻﺧﺘﺒﺎﺭٍ ﻣﺎ.{n}...ﺇﻧّﻬﺎ ﻣﺪﺭﺳﺔٌ ﺧﺎﺻﺔٌ ﺑﺎﻟﻔﺘﻴﺎﺕ ﻓﻘﻂ، ﻳﻠﺘﺤﻖ ﺑﻬﺎ ﻛﺜﻴﺮ ﻣﻦ ﺑﻨﺎﺕ ﺍﻟﻤﺸﺎﻫﻴﺮ ﻭﺍﻟﺸﺨﺼﻴﺎﺕ ﺍﻟﻤﺮﻣﻮﻗﺔ.
,ﻫﺪﻓﻬﺎ ﻫﻮ ﺗﻨﺸﺌﺔ ﺑﻨﺎﺕ ﺍﻟﻨﺒﻼﺀ ﻟﻴﺼﺒﺤﻦ ﻣﺜﻞ ﺍﻟﻘﺪﻳﺴﺎﺕ، ﻭﺃﻳﻀًﺎ ﻟﺤﻤﺎﻳﺘﻬﻦ ﻣﻦ ﺩﻧﺲ ﺍﻟﻌﺎﻟﻢ.
,......ﻛﻤّﺎ ﺃﻧّﻬﺎ ﻣﻜﺎﻥٌ ﻣﻨﺎﺳﺐٌ ﺃﻳﻀًﺎ ﻟﻠﻨﺒﻼﺀ ﺍﻟﺬﻳﻦ ﻳﺮﻏﺒﻮﻥ ﺑﺤﺒﺲ ﺑﻨﺎﺗﻬﻢ ﻋﻦ ﺍﻟﻌﻤﻮﻡ.
,ﺇﻧّﻬﺎ ﻣﺪﺭﺳﺔ ﺗﺘﻤﺘﻊ ﺑﺈﻣﻜﺎﻧﻴﺎﺕ ﻣﻤﺘﺎﺯﺓ ﻷﻥ ﺗﻜﻮﻥ ﺳﺠﻨًﺎ ﻣﺪﺭﺳﻴًﺎ،
,ﻭﻟﻬﺬﺍ ﺃﻧﺎ ﻫﻨﺎ، ﻓﻘﺪ ﺃﺟﺒﺮﺕ ﻋﻠﻰ ﺍﻻﻟﺘﺤﺎﻕ ﺑﻬﺬﻩ ﺍﻟﻤﺪﺭﺳﺔ، .........ﻟﻜﻲ ﺃﻋﻴﺶ ﺣﻴﺎﺗﻲ ﻓﻲ ﻣﻌﺰﻝٍ ﻭﻛﺂﺑﺔٍ ﺑﻌﻴﺪًﺍ ﻋﻦ ﺍﻟﺮﺃﻱ ﺍﻟﻌﺎﻡ.
,ﺑﺎﻟﻄﺒﻊ، ﻟﻢ ﺗﻜﻦ ﻫﻨﺎﻙ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﻔﺘﻴﺎﺕ ﻣﺜﻠﻲ، ﻭﻣﻦ ﺍﻟﺼﻌﺐ ﺍﻟﺘﻤﻴﻴﺰ ﺑﻴﻨﻨﺎ ﻓﻲ ﺍﻟﻮﻫﻠﺔ ﺍﻷﻭﻟﻰ.
,ﻓﺤﺘﻰ ﻟﻮ ﻟﻢ ﻧُﻌﺮﻑ ﺑﺄﻧﻔﺴﻨﺎ، ﻓﻌﺎﺩﺓً ﺗﺘﻮﻟﻰ ﺗﺼﺮﻓﺎﺗﻨﺎ ﺍﻟﺘﻌﺮﻳﻒ ﻋﻨّﺎ،
,...ﻓﻘﺪ ﻛﻨّﺎ ﺩﻭﻣًﺎ ﻧﻤﺸﻲ ﻣﻄﺄﻃﺌﻲ ﺍﻟﺮﺃﺱ ﻣﻊ ﺗﻌﺎﺑﻴﺮٍ ﻣﺮﺳﻮﻣﺔٍ ﻋﻠﻰ ﻭﺟﻮﻫﻨﺎ ﻭﻛﺄﻥ ﺍﻟﻌﺎﻟﻢ ﻛﻠﻪ ﺗﺨﻠﻰ ﻋﻨّﺎ.
,ﻓﻲ ﻛﻞ ﻓﺼﻞ، ﺗﻮﺟﺪ ﻓﺘﺎﺓ ﺃﻭ ﻓﺘﺎﺗﺎﻥ ﻣﻦ ﺫﻟﻚ ﺍﻟﻘﺒﻴﻞ، ﺇﺫ ﻳﻤﻜﻨﻚ ﻣﻌﺮﻓﺘﻬﻦ ﺩﻭﻥ ﺃﻥ ﻳﺘﺤﺪﺛﻦ.
,ﻭﻫﻜﺬﺍ.
,ﻋﺮﻑ ﻛﻞ ﻣﻦ ﻓﻲ ﺍﻟﻔﺼﻞ ﺃﻧﻨﻲ ﻛﻨﺖ ﺇﺣﺪﺍﻫﻦّ، ﺣﺘﻰ ﻟﻮ ﻟﻢ ﺃﻗﻞ ﺫﻟﻚ ﺻﺮﺍﺣﺔً......
,ﻛﻤﺎ ﺍﻟﻤﺮﻳﺾ ﻓﻲ ﺍﻟﻤﺴﺘﺸﻔﻰ ﻳُﻌﺮّﻑ ﺑﺜﻘﻞ ﻣﺮﺿﻪ، ﻓﻬﻨﺎ ﺗُﻌﺮَّﻑ ﺍﻟﻔﺘﺎﺓ ﺑﻨﻘﺎﺀ ﺃﺻﻠﻬﺎ ﻭﻧﺴﺒﻬﺎ.
,ﻫﺆﻻﺀ ﺍﻟﻔﺘﻴﺎﺕ ﺍﻟﻠﻮﺍﺗﻲ ﻻ ﻳُﻌﺘﺮﻑ ﺑﻬﻦّ ﻓﻲ ﺍﻷﻣﺎﻛﻦ ﺍﻟﻌﺎﻣﺔ ﻟﻢ ﻳﻜﻦ ﺃﻛﺜﺮ ﻣﻦ ﻗﺬﺍﺭﺓٍ ﻟﻶﺧﺮﻳﻦ.
,ﻓﻲ ﺍﻋﺘﻘﺎﺩﻫﻢ ﺃﻥ ﺍﻻﻧﺨﺮﺍﻁ ﻣﻊ ﺃﻣﺜﺎﻟﻬﻦّ ﻣﻦ ﺷﺄﻧﻪ ﺃﻥ ﻳﺪﻧﺴﻬﻦّ ﺃﻳﻀًﺎ.
,ﺑﺎﻟﺘﺎﻟﻲ، ﻋﻨﺪﻣﺎ ﺗﻨﺘﺸﺮ ﺷﺎﺋﻌﺔٌ ﺣﻮﻝ ﻃﺎﻟﺒﺔٍ ﻣﺎ، ﺗﺒﺪﺃ ﺗﻠﻚ ﺍﻟﻔﺘﻴﺎﺕ ﺍﻟﻤﻐﺘﺮﺍﺕ ﺑﺄﻧﻔﺴﻬﻦ ﺑﻨﺒﺬﻫﺎ ﻭﺍﺯﺩﺭﺍﺀﻫﺎ، ﺣﺘﻰ ﺗﺒﻘﻲ ﻟﻮﺣﺪﻫﺎ ﻓﻲ ﻣﻌﺰﻝٍ ﻋﻦ ﺍﻟﺠﻤﻴﻊ.
,ﺑﻔﻀﻞ ﺫﻟﻚ، ﻋﺸﺖُ ﺣﻴﺎﺓً ﻣﺪﺭﺳﻴﺔً ﻫﺎﺩﺋﺔ، ﻣﻨﻌﺰﻟﺔ ﺑﻤﻨﺄﻯ ﻋﻦ ﺍﻟﺠﻤﻴﻊ...
,ﺣﺴﻨًﺎ، ﺇﻥ ﻟﻢ ﻧﺄﺧﺬ ﻓﻲ ﺍﻟﺤﺴﺒﺎﻥ ﻫﻤﺴﻬﻦ ﻭﺍﻏﺘﻴﺎﺑﻬﻦ ﻟﻲ، ﺃﻭ ﻋﻨﺪﻣﺎ ﺃﺟﺪ ﺃﻏﺮﺍﺿﻲ ﺇﻣﺎ ﻣﻜﺴﻮﺭﺓً ﺃﻭ ﻣﻔﻘﻮﺩﺓً ﻣﻊ ﺗﻈﺎﻫﺮﻫﻦّ ﺑﻌﺪﻡ ﻓﻌﻠﻬﻦّ ﻟﺬﻟﻚ... ﻓﺈﻧﻬﺎ ﺗُﻌﺪ ﺣﻴﺎﺓً ﻣﺪﺭﺳﻴﺔً ﻫﺎﺩﺋﺔ.
,ﻻ ﺑﺪ ﺃﻧﻲ ﺃﺑﺪﻭ ﺍﻟﻴﻮﻡ ﻣﻨﻬﻜﺔ.
,......ﻟﻬﺬﺍ ﻳﻤﻜﻨﻨﻲ ﺗﻔﻬﻢ ﻧﻈﺮﺍﺕ ﺍﻻﺳﺘﻴﺎﺀ ﻣﻦ ﺯﻣﻴﻼﺕِ ﻓﺼﻠﻲ، ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﻣﺰﺍﺟﻬﻦّ ﺍﻟﺤﻴﻮﻱ ﻫﺬﺍ ﺍﻟﺼﺒﺎﺡ.
,ﻭﺑﻘﺪﺭ ﺍﻹﻣﻜﺎﻥ، ﺟﻠﺴﺖُ ﺑﻬﺪﻭﺀ ﻋﻠﻰ ﻣﻘﻌﺪﻱ، ﻟﻜﻲ ﺃﺗﺠﻨﺐ ﺗﻌﻜﻴﺮ ﻣﺰﺍﺟﻬﻦّ.
,......ﺛﻢّ، ﻋﻠﻰ ﻏﻴﺮ ﺍﻟﻌﺎﺩﺓ، ﺗﺤﺪﺛﺖ ﺇﺣﺪﺍﻫﻦّ ﻣﻌﻲ،{n}ﻟﻘﺪ ﻛﺎﻧﺖ ﻋﺮﻳﻔﺔ ﺍﻟﻔﺼﻞ.
,"""ﻃﺎﺏ ﻳﻮﻣﻚِ ﻳﺎ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ-ﺳﺎﻥ ......ﻳﺒﺪﻭ ﻣﺰﺍﺟﻚ ﺳﻴﺌًﺎ ﻫﺬﺍ ﺍﻟﺼﺒﺎﺡ، ﺃﻣﺘﺄﻛﺪﺓ ﺑﺄﻧّﻚ ﺗﻨﺎﻣﻴﻦ ﻛﻔﺎﻳﺘﻚِ؟"""
Ushiromiya Ange,"""............ﻫﻞ ﺃﻧﺖِ ﺑﺤﺎﺟﺔٍ ﻟﺸﻲﺀ?"""
,"""ﺃﻧﺖِ ﻭﺣﺪﻙِ ﺍﻟﺘﻲ ﻟﻢ ﺗﻘﺪﻣﻲ ﺍﻻﺳﺘﻤﺎﺭﺓ ﺍﻟﻤﺨﺼﺼﺔ ﺑﻌﺮﺽ ﺍﻟﻤﺪﺭﺳﺔ ﻳﺎ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ-ﺳﺎﻥ. ﻫﻞ ﻧﺴﻴﺖِ ﺃﻥ ﻳﻮﻡ ﺃﻣﺲ ﻛﺎﻥ ﺍﻟﻤﻮﻋﺪ ﺍﻟﻨﻬﺎﺋﻲ ﻟﺘﻘﺪﻳﻤﻬﺎ؟"""
,...ﺃﻧﺎ ﻣﺘﻴﻘﻨﺔٌ ﻣﻦ ﺳﻤﺎﻋﻲ ﻟﺸﻲﺀٍ ﻛﻬﺬﺍ ﺍﻻﺳﺒﻮﻉ ﺍﻟﻤﺎﺿﻲ.
,ﻟﻜﻨّﻲ ﺣﺴﺒﺖُ ﺃﻧّﻬﺎ ﻟﻢ ﺗُﻮﺯﻉ ﺑﻌﺪ.{n}ﻟﻮ ﻛﻨﺖُ ﺍﺳﺘﻠﻤﺖ ﻭﺍﺣﺪًﺍ، ﻟﻜﺎﻧﺖ ﺍﻟﺘﻔﺎﺻﻴﻞ ﻣﻜﺘﻮﺑﺔً ﺩﺍﺧﻠﻪ، ﻭﻣﺎ ﻛﻨﺖُ ﺍﺣﺘﺠﺖُ ﺗﺬﻛﻴﺮًﺍ ﺑﺘﺴﻠﻴﻤﻪ...
Ushiromiya Ange,"""......ﻟﻢ ﺃﺗﻠﻘﻰ ﺃﻱ ﺍﺳﺘﻤﺎﺭﺓ..."""
,"""ﻫﺬﺍ ﻣﺴﺘﺤﻴﻞ. ﻟﻘﺪ ﻭﺯﻋﻬﺎ ﻣﻤﺜﻠﻮﺍ ﺍﻟﻤﻬﺎﺟﻊ ﻋﻠﻰ ﺍﻟﺠﻤﻴﻊ. ﺇﺫﺍ ﺃﺿﻌﺘﻬﺎ، ﻓﻠﻤﺎﺫﺍ ﻻ ﺗﺘﻮﺧﻴﻦ ﺍﻟﺼﺪﻕ ﻭﺗﻘﻮﻟﻴﻨﻬﺎ ﺑﺼﺮﺍﺣﺔ."""
Ushiromiya Ange,"""............ﻟﻘﺪ ﺃﺿﻌﺘﻬﺎ. ﻟﻜﻨﻨﻲ ﺳﺄﻣﻸ ﻭﺍﺣﺪﺓً ﻏﻴﺮﻫﺎ ﺣﺎﻻً، ﻫﻼّ ﺃﻋﻄﻴﺘﻨﻲ ﺍﺳﺘﻤﺎﺭﺓ ﻓﺎﺭﻏﺔ؟"""
,ﻣﺠﺪﺩًﺍ. ......ﺇﻣﺎ ﺃﻥّ ﺇﺣﺪﺍﻫﻦ ﺃﺿﺎﻋﺘﻬﺎ ﻋﻦ ﻗﺼﺪ، ﺃﻭ ﺃﻧﻬﻦّ ﺗﻌﻤﺪﻥ ﻋﺪﻡ ﺇﺧﺒﺎﺭﻱ ﻣﺴﺒﻘًﺎ.
,ﻳﺴﺘﺤﻴﻞ ﻋﻠﻲ ﺃﻥ ﺃﻋﺮﻑ ﻣﻦ ﺍﻟﻔﺎﻋﻞ.
,ﻟﺬﺍ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﺗﻈﺎﻫﺮﺕ ﻛﻤﺎ ﻟﻮ ﺃﻥّ ﺍﻷﻣﺮ ﻛﺎﻥ ﺇﻫﻤﺎﻻً ﻣﻨّﻲ، ﺑﻐﻴﺔ ﺗﺴﻮﻳﺔ ﺍﻟﻤﻮﻗﻒ ﺑﺴﺮﻋﺔ...
,"""ﻋﻨﺪﻣﺎ ﺗﻨﺘﻬﻴﻦ ﻣﻦ ﻣﻸﻫﺎ، ﺿﻌﻴﻬﺎ ﺑﻨﻔﺴﻚ ﻓﻲ ﺻﻨﺪﻭﻕ ﺍﺳﺘﻤﺎﺭﺍﺕ ﻣﺠﻠﺲ ﺍﻟﻄﻠﺒﺔ. ﻓﺼﻠﻨﺎ ﻫﻮ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﻟﻢ ﻳﺴﻠﻤﻬﺎ ﻛﺎﻣﻠﺔً ﻳﻮﻡ ﺃﻣﺲ."""
,ﻋﻨﺪﻣﺎ ﺍﻧﺤﻨﻴﺖ ﻣﻌﺘﺬﺭﺓ ﺗﺤﺖ ﻭﻃﺄﺓ ﺗﻮﺑﻴﺦ ﻋﺮﻳﻔﺔ ﺍﻟﻔﺼﻞ، ﺃﻣﻜﻨﻨﻲ ﺳﻤﺎﻉ ﺍﻟﻀﺤﻜﺎﺕ ﻭﺍﻟﻬﻤﺴﺎﺕ ﻣﻦ ﺣﻮﻟﻲ...
,ﺃﻭﺷﻴﺮﻭﻣﻴﺎ-ﺳﺎﻥ ﻣﺠﺪﺩًﺍ!{n}ﺇﻧّﻬﺎ ﻣﻬﻤﻠﺔٌ ﻟﻠﻐﺎﻳﺔ.{n}ﻻ ﺗﺴﺘﺤﻖ ﺍﻟﺘﻮﺍﺟﺪ ﻓﻲ ﻫﺬﻩ ﺍﻟﻤﺪﺭﺳﺔ.{n}ﺇﻧّﻬﺎ ﻻ ﺗﻤﻠﻚ ﻛﺮﺍﻣﺔً ﺃﻭ ﺃﺧﻼﻗًﺎ.
,......ﻋﺬﺭًﺍ ﻳﺎ ﺑﻨﺎﺕ، ﻟﻜﻨﻨﻲ ﺗﻠﻘﻴﺖُ ﺷﺘﺎﺋﻤًﺎ ﺃﺳﻮﺃ ﻣﻦ ﻫﺬﻩ ﺑﻜﺜﻴﺮ ﺧﺼﻮﺻًﺎ ﻋﻨﺪﻣﺎ ﻳﺘﻌﻠﻖ ﺍﻷﻣﺮ ﺑﺎﺗﻬﺎﻡٍ ﻇﺎﻟﻢٍ ﻛﻬﺬﺍ.
,ﺣﻜّﻤﺖُ ﻋﻘﻠﻲ ﻭﺗﺮﻛﺖ ﺳﻬﺎﻡ ﺍﻟﺴﺨﺮﻳﺔ ﺗﻤّﺮ، ﻭﺑﺴﺮﻋﺔ ﻣﻸﺕُ ﻭﺭﻗﺔ ﺍﻻﺳﺘﻤﺎﺭﺓ...
,ﻋﻨﺪﻣﺎ ﺳﻤﻌﺖ ﻧﺒﺄ ﻭﻓﺎﺓ ﺃﻣﻲ ﻭﺃﺑﻲ ﻭﺃﺧﻲ ﺍﻟﻌﺰﻳﺰ ﻭﺟﻤﻴﻊ ﺃﻓﺮﺍﺩ ﻋﺎﺋﻠﺘﻲ، ﻛﻨﺖ ﺣﻴﻨﻬﺎ ﻓﻲ ﻣﻨﺰﻝ ﺟﺪّﻱ ﻣﻦ ﺟﻬﺔ ﺃﻣﻲ.
,ﺍﻟﻨﺎﺟﻴﺔ ﺍﻟﻮﺣﻴﺪﺓ ﻣﻦ ﺗﻠﻚ ﺍﻟﺤﺎﺩﺛﺔ ﻛﺎﻧﺖ... ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ.{n}......ﻋﻤﺘﻲ ﺇﻳﻔﺎ ﻓﺤﺴﺐ.
,ﺁﻧﺬﺍﻙ، ﻟﻢ ﺃﻛﻦ ﺃﺣﺒﻬﺎ ﺣﻘًﺎ.
,ﻛﺎﻧﺖ ﺗﺘﻈﺎﻫﺮ ﺃﺣﻴﺎﻧًﺎ ﺑﺎﻟﻠﻄﻒ، ﻭﺑﺎﻟﺮﻏﻢ ﻣﻦ ﺻﻐﺮ ﺳﻨﻲ، ﺇﻻ ﺃﻧﻨﻲ ﻻﺣﻈﺖُ ﺑﻄﺮﻳﻘﺔٍ ﻣﺎ ﺳﺨﺮﻳﺘﻬﺎ ﻣﻦ ﺃﺑﻲ ﻭﺍﻟﺒﻘﻴﺔ، ﻭﻟﻢ ﻳﻌﺠﺒﻨﻲ ﺫﻟﻚ.
,ﻟﺬﺍ ﻋﻨﺪﻣﺎ ﻗُﺮﺭ ﺃﻥ ﺗﺘﻜﻔﻞ ﺑﻲ ﻫﻲ، ﺷﻌﺮﺕ ﺑﺄﺳﻰ ﺷﺪﻳﺪ.
,ﺭﺑﻤﺎ ﻛﻨﺖُ ﺳﺄﺣﺘﻤﻞ ﺫﻟﻚ ﻟﻮ ﻛﺎﻥ ﻋﻤﻲ ﻫﻴﺪﻳﻮﺷﻲ ﻭﺃﺧﻲ ﺟﻮﺭﺝ ﻣﻮﺟﻮﺩﺍﻥ ﺁﻧﺬﺍﻙ. ﻭﻟﻜﻦ ﻟﻸﺳﻒ.
,ﻃﻠﺒﺖُ ﻣﻦ ﺟﺪﻱ ﺃﺧﺬﻱ ﻟﻠﻌﻴﺶ ﻣﻌﻪ.
,ﻟﻜﻦّ ﻋﻤﺘﻲ ﺇﻳﻔﺎ ﻛﺎﻧﺖ ﻣﺼﺮﺓً ﺟﺪًﺍ ﻋﻠﻰ ﺗﻮّﻟﻴﻬﺎ ﻟﺮﻋﺎﻳﺘﻲ.
,ﻟﻢ ﺗﻜﻦ ﻟﺪﻳﻬﺎ ﺭﻏﺒﺔٌ ﻟﻠﺰﻭﺍﺝ ﺛﺎﻧﻴﺔً، ﻟﺬﻟﻚ، ﺑﺼﻔﺘﻲ ﺧﻠﻴﻔﺘﻬﺎ، ﻛﺎﻥ ﻭﺟﻮﺩﻱ ﺿﺮﻭﺭﻳًﺎ ﻻﺳﺘﻤﺮﺍﺭ ﺍﺳﻢ ﺍﻟﻌﺎﺋﻠﺔ.
,ﻋﻤّﺘﻲ ﺷﺨﺺ ﻳﻘﺪّﺱ ﺍﺳﻢ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻭﺗﺎﺭﻳﺨﻪ.
,ﻟﺬﺍ ﺃﺻﺮﺕ ﻋﻠﻰ ﺃﻥ ﺗﻤﻨﺤﻨﻲ ﺗﺮﺑﻴﺔ ﻭﺗﻌﻠﻴﻤﺎً ﻳﻠﻴﻘﺎﻥ ﺑﺎﻟﻮﺭﻳﺜﺔ ﺍﻟﻘﺎﺩﻣﺔ،
,ﺑﺎﻟﺘﺎﻟﻲ، ﺗﻄﻠﺐ ﺍﻟﻮﺿﻊ ﺗﺪﺧﻞ ﺍﻟﻤﺤﺎﻣﻴﻦ ﻭﻣﻔﺎﻭﺿﺎﺕٍ ﻣﻌﻘﺪﺓ.{n}...ﻟﻜﻦ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻟﻢ ﻳﻜﻦ ﻟﻲ ﻣﻔﺮّ ﻣﻦ ﺍﻟﺬﻫﺎﺏ ﻣﻌﻬﺎ.
,ﻭﻋﻨﺪﻣﺎ ﺃﺻﺒﺤﺖ ﺗﺤﺖ ﺭﻋﺎﻳﺘﻬﺎ، ﻗﺎﻟﺖ ﻟﻲ ﺑﺼﺮﺍﻣﺔ:
,ﺃﻧﺖِ ﺗﺤﻤﻠﻴﻦ ﻋﻠﻰ ﻛﺘﻔﻴﻚ ﻛﻞ ﻣﺠﺪ ﻭﺗﺎﺭﻳﺦ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ.
,ﻭﻟﻜﻲ ﺃﺟﻌﻞ ﻣﻨﻚ ﻭﺭﻳﺜﺔً ﺗﻠﻴﻖ ﺑﻤﻨﺼﺐ ﺭﺋﻴﺴﺔ ﺍﻟﻌﺎﺋﻠﺔ، ﺳﺘﻤﻀﻴﻦ ﻣﺎ ﺗﺒﻘﻰ ﻣﻦ ﺣﻴﺎﺗﻚ ﻓﻲ ﺍﻟﺪﺭﺍﺳﺔ. ﻋﻠﻴﻚِ ﺗﻜﺮﻳﺲ ﺑﻘﻴﺔ ﺣﻴﺎﺗﻚ ﻓﻲ ﺳﺒﻴﻞ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ.
,......ﻫﺬﺍ ﻣﺎ ﻗﺎﻟﺘﻪ.
,ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ، ﺃﺧﺬﺕُ ﻛﻼﻣﻬﺎ ﺣﺮﻓﻴًﺎ.
,ﻟﻜﻨﻲ ﺳﺮﻋﺎﻥ ﻣﺎ ﺃﺩﺭﻛﺖ ﺃﻥ ﺍﻷﻣﺮ ﻟﻢ ﻳﻜﻦ ﻛﺬﻟﻚ.
,ﻷﻧﻪ ﺣﺘﻰ ﺍﻵﻥ، ﻓﻲ ﻧﻈﺮ ﻋﻤﺘﻲ ﺇﻳﻔﺎ، ﻛﺎﻥ ﺍﻟﺸﺨﺺ ﺍﻟﻮﺣﻴﺪ ﺍﻟﻼﺋﻖ ﺑﺘﻮﻟﻲ ﺧﻼﻓﺔ ﺍﻟﻌﺎﺋﻠﺔ ﻫﻮ ﺃﺧﻲ ﺍﻟﺮﺍﺣﻞ ﺟﻮﺭﺝ.
