Speaker,Arabic (AR)
{f:5:Bernkastel},"""......ﻛﻔﻰ ﺫﻟﻚ. ﻻ ﻳﺠﻮﺯ ﻟﻚ ﻗﻮﻝُ ﺃﻣﺮٍ ﻛﻬﺬﺍ ﺑﺎﻟﻠّﻮﻥ ﺍﻷﺣﻤﺮ. ﺗﻠﻚ ﺍﻟﻔﺘﺎﺓ ﺗﺪّﻋﻲ ﺃﻧﻬﺎ ﻗﺘﻠﺖ ﻧﺎﺗﺴﻮﻫﻲ ﺑﻌﻜﺲ ﺭﺻﺎﺻﺘﻬﺎ ﺑﺎﻟﺴﺤﺮ."""
{f:5:Lambdadelta},"""ﺃﻭﻫﻬﻮﻫﻮﻫﻮﻫﻮ، ﻋﺬﺭًﺍ، ﺻﺪﻗﺖِ، ﻧﺴﻴﺖ...! ﺣﻘﺎﺋﻘﻪ ﺍﻟﺰﺭﻗﺎﺀ ﻓﻲ ﺍﻟﻠﻌﺒﺔ ﺍﻟﺜﺎﻧﻴﺔ ﻻ ﺗﻘﻞ ﺳﺬﺍﺟﺔً ﻋﻦ ﺍﻷﻭﻟﻰ."""
{f:5:Lambdadelta},"""""{p:1:ﺣﻴﻦ ﻗُﺘﻞ ﺍﻟﺴﺘّﺔ ﻓﻲ ﺍﻟﻜﻨﻴﺴﺔ، ﻛﺎﻥ ﺍﻟﺠﺎﻧﻲ ﺩﺍﺧﻞ ﺍﻟﻜﻨﻴﺴﺔ}! ﺫﻟﻚ ﺍﻟﻔﺘﻰ ﻳﺤﺎﻭﻝ ﺗﻔﺴﻴﺮ ﻛﻞّ ﺻﻐﻴﺮﺓٍ ﻭﻛﺒﻴﺮﺓٍ ﺑﻔﺦٍّ ﻳﺴﻤّﻴﻪ ﺍﻟﻔﺦّ ﺍﻟﻤﺠﻬﻮﻝ X. ﻣﺎ ﺫﺍﻙ ﺍﻟﻔﺦّ ﺍﻟﻤﺠﻬﻮﻝ X ﻋﻠﻰ ﺃﻱٍ؟ ﺃﻳﺤﺴﺐ ﺃﻧﻪ ﻓﻲ ﺭﻭﺍﻳﺔ ﻏﻤﻮﺽٍ ﺭﺧﻴﺼﺔ؟"""
{f:5:Lambdadelta},"""ﻭﻓﻲ ﺣﺎﺩﺛﺔ ﻣﻘﺘﻞ ﻧﺎﻧﺠﻮ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ، ﻣﻦ ﺍﻟﺴﺨﻒ ﺍﻟﻘﻮﻝ ﺇﻥّ ﺃﺣﺪﻫﻢ ﻭﺭﺙ ﺍﺳﻢ ﻛﺎﻧﻮﻥ.{p:1:ﻻ ﺃﺣﺪ ﺁﺧﺮ ﻏﻴﺮ ﻛﺎﻧﻮﻥ ﻳﻤﻜﻨﻪ ﺃﻥ ﻳﺪﻋﻮ ﻧﻔﺴﻪ ﺑﻬﺬﺍ ﺍﻻﺳﻢ}!{p:1:ﻟﻴﺲ ﺫﻟﻚ ﻣﻤﻜﻨًﺎ ﻋﻠﻰ ﺃﻱ ﺑﺸﺮﻱ ﻏﻴﺮﻩ}!"""
{f:5:Lambdadelta},"""ﻭﻧﻈﺮﻳّﺔ ﺍﺳﺘﻌﺎﺭﺓ ﺍﻟﻤﻔﺘﺎﺡ ﺍﻟﺮﺋﻴﺲ ﻣﻦ ﺭﻭﺯﺍ ﻟﻐﺮﻓﺔ ﻧﺎﺗﺴﻮﻫﻲ ﺑﺎﻃﻠﺔٌ ﺃﻳﻀًﺎ!"""
{f:5:Lambdadelta},"""{p:1:ﺑﻌﺪ ﺃﻥ ﺻﺎﺭﺕ ﺍﻟﻤﻔﺎﺗﻴﺢ ﺍﻟﺮﺋﻴﺴﺔ ﺑﻴﺪ ﺭﻭﺯﺍ، ﻟﻢ ﻳﻐﺎﺩﺭ ﺃﻱٌّ ﻣﻨﻬﺎ ﻗﺒﻀﺘﻬﺎ}! {p:1:ﺇﻻّ ﻓﻲ ﺍﻟﻤﺮّﺓ ﺍﻟﺘﻲ ﺃﻋﺎﺭﺕ ﻓﻴﻬﺎ ﺃﺣﺪﻫﺎ ﻟﺒﺎﺗﻠﺮ ﻟﻔﺘﺢ ﻏﺮﻓﺔ ﻧﺎﺗﺴﻮﻫﻲ}. ﻫﺬﺍ ﻓﻘﻂ ﻏﻴﺾٌ ﻣﻦ ﻓﻴﺾ، ﺑﻨﻈﺮﺓٍ ﺳﺮﻳﻌﺔ ﻭﺟﺪﺕُ ﻫﺬﺍ ﻭﺃﻛﺜﺮ."""
{f:5:Bernkastel},"""............ﻧﻈﺮﺓٍ ﺳﺮﻳﻌﺔ؟ ﻟﻘﺪ ﻧﺴﻔﺖِ ﻟﻠﺘﻮ ﻛﻞ ﺣﻘﺎﺋﻖ ﺑﺎﺗﻠﺮ ﺍﻟﺰﺭﻗﺎﺀ ﻓﻲ ﺍﻟﻠﻌﺒﺔ ﺍﻷﻭﻟﻰ ﻭﺍﻟﺜﺎﻧﻴﺔ ﺩﻓﻌﺔً ﻭﺍﺣﺪﺓ. .........ﻳﺎ ﻟﻠﻌﺠﺐ، ﺃﻣﺮٌ ﻋﻈﻴﻢ. ﻟﻮ ﺳﻤﻊ ﺑﺎﺗﻠﺮ ﻛﻼﻣﻚِ ﻷﻏﻤﻲ ﻋﻠﻴﻪ."""
{f:5:Lambdadelta},"""......ﺃﺭﺃﻳﺖ؟ ﺑﻴـﺎﺗﻮ ﻟﻢ ﺗﻜﻦ ﻣﺤﺎﺻﺮﺓً ﺃﺻﻼً. .........ﻟﻄﺎﻟﻤﺎ ﻇﻨﻨﺘﻬﺎ ﻣﻤﺜّﻠﺔً ﺑﺎﺭﻋﺔ."""
{f:5:Lambdadelta},"""ﺃﻧﺎ ﻋﻠﻰ ﻳﻘﻴﻦٍ ﺃﻥّ ﺧﻄّﺘﻬﺎ ﺃﻥ ﺗُﻮﻫﻢ ﺑﺄﻧّﻬﺎ ﺍﻧﺤﺸﺮﺕ ﻫﺬﻩ ﺍﻟﻠﻌﺒﺔ، ﺛﻢ ﻓﻲ ﺍﻟﻠﻌﺒﺔ ﺍﻟﻘﺎﺩﻣﺔ، ﺳَﺘﺸﻖُّ ﺍﻟﻮﻫﻢ ﺑﺨﻂٍّ ﺃﺣﻤﺮ ﻭﺍﺣﺪٍ ﻗﺎﻃﻊٍ ﻓﺘﺘّﺴﻊ ﻋﻴﻨﺎ ﺑﺎﺗﻠﺮ ﺩﻫﺸﺔً."""
{f:5:Lambdadelta},"""*ﻗﻬﻘﻬﺔ*، ﺛﻢّ ﻻ ﺑﺪّ ﺃﻥ ﺗﻘﻮﻟﻬﺎ ﺑﺎﺑﺘﺴﺎﻣﺔٍ ﻋﺮﻳﻀﺔ: ""ﺍﻟﺴﺎﺣﺮﺓ ﻻ ﺗُﺆﺧﺬ ﻋﻠﻰ ﺣﻴﻦ ﻏِﺮّﺓ~""! ﺑَﻔﻒ،*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!!"""
{f:5:Bernkastel},"""...............ﺇﺫﻥ، ﺫﺍﻙ ﺍﻹﺣﺴﺎﺱ ﺍﻟﻤﺄﺳﺎﻭﻱ ﻛﺄﻥّ ﺑﻴـﺎﺗﻮ ﺣﻮﺻﺮﺕ ﻛﺎﻥ ﺗﻤﺜﻴﻼً ﻛﻠّﻪ؟"""
{f:5:Lambdadelta},"""ﺃﺟﻞ، ﻭﻫﻞ ﻳﺨﻔﻰ؟! ﺇﻧّﻬﺎ ﻣﻤﺜّﻠﺔٌ ﻋﻈﻴﻤﺔ! ﻣﻊ ﺃﻧّﻬﺎ ﻟﻢ ﺗﻜﻦ ﻣﺤﺼﻮﺭﺓً ﻗَﻂّ، ﺑﺪﺍ ﺍﻟﻤﺸﻬﺪ ﻛﺬﺭﻭﺓ ﺍﻟﺤﻠﻘﺔ ﺍﻷﺧﻴﺮﺓ ﻳﺨﺠﻞ ﺃﻣﺎﻣﻬﺎ ﻛﻞّ ﻋﺮﺽٍ ﺳﻮﺍﻫﺎ!"""
{f:5:Lambdadelta},"""ﺇﻧّﻬﺎ ﺍﻟﻔﺎﺋﺰﺓ ﺑﺠﺎﺋﺰﺓ ﺃﻓﻀﻞ ﻣﻤﺜّﻠﺔٍ ﻣﺴﺎﻋﺪﺓٍ ﻫﺬﺍ ﺍﻟﻌﺎﻡ ﺑﻼ ﻣﻨﺎﺯﻉ!! ﺃﻭﻩ، ﻟﻜﻨّﻲ ﻃﺒﻌًﺎ ﺍﻟﻨﺠﻤﺔ~! ﺃﻭ ﻟﻌﻠّﻚِ ﺃﻧﺖِ، ﺑِﻴﺮﻥ~!"""
{f:5:Bernkastel},"""............ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ ﻗﺎﻟﺖ ﻋﺒﺎﺭﺍﺕٍ ﻣﺜﻞ ""ﺍﻗﺘُﻠﻨﻲ"" ﻭﻃﺮﺣﺖ ﺃﺣﺠﻴﺔً ﻋﻈﻴﻤﺔ. ﺃﻟﻴﺲ ﺫﺍﻙ ﻧﺰﺍﻟﻬﺎ ﺍﻷﺧﻴﺮ، ﻟﺘُﺒﺎﺩ ﺇﻥ ﺣُﻠّﺖ ﺗﻠﻚ ﺍﻷﺣﺠﻴﺔ؟"""
