Speaker,Arabic (AR)
,...ﺣﺘﻰ ﻫﺬﻩ ﺍﻟﻠﺤﻈﺔ، ﻟﻮ ﺍﺳﺘﺴﻠﻤﻨﺎ ﻗﻠﻴﻼً، ﻻﻧﺪﻓﻌﻨﺎ ﻛﺠﻴﺴﻴﻜﺎ ﻓﻲ ﺛﻮﺭﺓٍ ﻏﺎﺿﺒﺔٍ ﻣﺘﺠﻬﻴﻦ ﻧﺤﻮ ﺍﻟﻌﻨﻒ.
,ﻭﻓﻘًﺎ ﻟﻤﺎ ﺭﻭﺍﻩ ﻗﻮﺩﺍ-ﺳﺎﻥ ﺑﻌﺪ ﻋﻮﺩﺗﻪ، ﻛﺎﻥ ﻛﺎﻧﻮﻥ-ﻛﻦ ﻳﺮﻋﻰ ﺟﻴﺴﻴﻜﺎ ﺍﻵﻥ.
,...ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ، ﻛﺎﻧﺖ ﻻ ﺗﺰﺍﻝ ﻏﺎﺭﻗﺔً ﻓﻲ ﺗﻮﺗﺮٍ ﻋﺎﻃﻔﻲٍ ﻋﻤﻴﻖ.
Ushiromiya Rosa,"""......ﻟﻘﺪ ﻓﻬﻤﺖ. ﺷﻜﺮًﺍ ﻟﻚ. ...ﺭﺑﻤﺎ ﻳﻜﻮﻥ ﺷﺎﺏٌ ﻣﺜﻠﻪ ﺃﺟﺪﺭ ﺑﻔﻬﻢ ﻣﺸﺎﻋﺮ ﻓﺘﺎﺓٍ ﻓﻲ ﺳﻨﻬﺎ. ...ﻣﻦ ﺍﻷﻓﻀﻞ ﺃﻥ ﻧﺘﺮﻛﻬﻤﺎ ﺑﻤﻔﺮﺩﻫﻤﺎ ﻓﻲ ﺍﻟﻮﻗﺖ ﺍﻟﺤﺎﻟﻲ."""
Nanjo Terumasa,"""ﺭﻭﺯﺍ-ﺳﺎﻥ... ...ﻟﻢ ﻳﻌﺪ ﻫﻨﺎﻙ ﻣﺎ ﻧﺴﺘﻄﻴﻊ ﺗﺤﻘﻴﻘﻪ ﺑﺎﻟﺒﻘﺎﺀ ﻫﻨﺎ. ...ﺍﻟﻬﻮﺍﺗﻒ ﻗﺪ ﺗﻜﻮﻥ ﻣﻌﻄﻠﺔً، ﻟﻜﻦ ﺍﻟﻘﺎﺭﺏ ﺳﻴﺼﻞ ﻏﺪًﺍ، ﻭﻋﻨﺪﺋﺬٍ ﺳﻨﺘﻤﻜﻦ ﻣﻦ ﺍﻟﻮﺻﻮﻝ ﺇﻟﻰ ﺍﻟﺸﺮﻃﺔ. ﻣﻦ ﺍﻷﻓﻀﻞ ﺃﻥ ﻧﺘﺮﻙ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻛﻤﺎ ﻫﻮ ﻟﺘﺤﻘﻴﻖ ﺍﻟﺸﺮﻃﺔ."""
Gohda Toshiro,"""...ﺃﺗﻔﻖ ﻣﻊ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ. ...ﺍﻟﻤﻜﻮﺙ ﻃﻮﻳﻼً ﻓﻲ ﻣﻜﺎﻥٍ ﻣﺜﻞ ﻫﺬﺍ ﻣﻀﺮٌ ﺑﺼﺤﺘﻚ. ...ﻫﻴﺎ ﺑﻨﺎ ﻧﻌﻮﺩ ﻭﻧﻌﺪ ﺑﻌﺾ ﺍﻟﺸﺎﻱ ﺍﻷﺳﻮﺩ..."""
Ushiromiya Rosa,""".........ﺣﺴﻨًﺎ. ...ﺃﻧﺎ ﺃﻳﻀًﺎ ﺃﺅﻳﺪ ﻫﺬﺍ. ...ﺑﺎﺗﻠﺮ-ﻛﻦ، ﺟﻮﺭﺝ-ﻛﻦ، ﻫﻞ ﺃﻧﺘﻤﺎ ﻣﺴﺘﻌﺪﺍﻥ؟ ﻟﻨﻐﻠﻖ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ. ﻳﺠﺐ ﺃﻥ ﻧﺘﺮﻛﻪ ﻛﻤﺎ ﻫﻮ، ﻷﺟﻞ ﻗﺪﻭﻡ ﺍﻟﺸﺮﻃﺔ ﻻﺣﻘًﺎ."""
Ushiromiya George,"""ﺃﻧﺖ ﻣﺤﻘﺔ. ...ﺑﺎﺗﻠﺮ-ﻛﻦ، ...ﻫﻞ ﺃﻧﺖ ﺑﺨﻴﺮ...؟"""
Ushiromiya Battler,"""......ﻧﻌﻢ. ...ﻟﻘﺪ ﺑﻜﻴﺖ ﺣﺘﻰ ﺟﻔﺖ ﺩﻣﻮﻋﻲ. ...ﺃﻧﺎ ﺍﻵﻥ ﺑﺨﻴﺮ."""
,ﻛﺎﻥ ﻣﺆﻛﺪًﺍ ﺃﻥ ﺍﻟﺸﺮﻃﺔ ﺳﺘﻌﺜﺮ ﻋﻠﻰ ﺩﻟﻴﻞٍ ﻣﺎ ﺑﺘﺤﻘﻴﻖٍ ﺩﻗﻴﻖ. ...ﻟﻜﻦ ﻟﻢ ﻧﻜﻦ ﻧﻤﻠﻚ ﺍﻟﻨﻀﺞ ﺍﻟﻜﺎﻓﻲ ﻻﻧﺘﻈﺎﺭ ﺫﻟﻚ.
,...ﻓﺘﺸﺖ ﺍﻟﻜﻨﻴﺴﺔ ﺑﻄﺮﻳﻘﺘﻲ ﺍﻟﺨﺎﺻﺔ، ﻣﺤﺎﻭﻻً ﺃﻥ ﺃﻗﺒﺾ ﻋﻠﻰ ﺍﻟﺠﺎﻧﻲ ﻗﺒﻞ ﻭﺻﻮﻝ ﺍﻟﺸﺮﻃﺔ.
,......ﻟﻜﻦ ﻟﻸﺳﻒ ﻟﻢ ﺃﺗﻮﺻﻞ ﺇﻟﻰ ﺷﻲﺀ.{n}...ﻟﻢ ﺃﻋﺜﺮ ﻋﻠﻰ ﺃﻱ ﺗﻠﻤﻴﺢٍ ﻳﺬﻛﺮ.
Ushiromiya Rosa,"""ﻫﻴﺎ، ...ﻟﻨﺨﺮﺝ ﻣﻦ ﻫﻨﺎ. ...ﻣﺎﺭﻳﺎ، ﻧﺤﻦ ﺫﺍﻫﺒﻮﻥ. ...ﻻ ﺗﻈﻠﻲ ﺗﺤﺪﻗﻴﻦ ﺇﻟﻴﻬﺎ...!"""
Ushiromiya Maria,"""......ﺃﻭﻭ."""
Gohda Toshiro,"""ﻫﻴﺎ ﺗﻌﺎﻟﻲ ﻳﺎ ﻣﺎﺭﻳﺎ-ﺳﺎﻣﺎ ﺩﻋﻴﻨﺎ ﻧﺮﺟﻊ... ﺍﻟﺠﻮ ﻫﻨﺎ ﺑﺎﺭﺩ."""
Ushiromiya George,"""............ﺃﻣﻲ، ﺃﺑﻲ. ...ﺷﻜﺮًﺍ ﻟﻜﻤﺎ ﻋﻠﻰ ﻛﻞ ﻣﺎ ﻗﺪﻣﺘﻤﺎﻩ. ...ﺳﺄﺻﺒﺢ ﺑﺎﻟﺘﺄﻛﻴﺪ ﺭﺟﻼً ﻻ ﻳﺨﻴﺐ ﺁﻣﺎﻟﻜﻤﺎ..."""
,ﻭﺟﻪ ﺟﻮﺭﺝ ﻛﻠﻤﺎﺕ ﺍﻟﻮﺩﺍﻉ ﺍﻷﺧﻴﺮﺓ ﺇﻟﻰ ﻭﺍﻟﺪﻳﻪ.
,......ﻭﺑﻌﺪ ﺃﻥ ﺭﺃﻯ ﺑﺎﺗﻠﺮ ﺫﻟﻚ، ﻗﺎﻡ ﺑﺎﻟﻤﺜﻞ.
Ushiromiya Battler,"""...ﺃﺑﻲ، ﻛﻴﺮﻳﻲ-ﺳﺎﻥ."""
,"""ﺑﺪﺕ ﻭﺟﻮﻫﻬﻤﺎ ﻛﺄﻧﻬﻤﺎ ﻏﺎﺭﻗﺎﻥ ﻓﻲ ﺍﻟﻨﻮﻡ، ...ﻣﺎ ﺯﺍﺩ ﺍﻷﻣﺮ ﻣﺮﺍﺭﺓ..."
Ushiromiya Battler,"...ﺳﺎﻣﺤﺎﻧﻲ ﻟﺘﺮﻛﻜﻤﺎ ﻓﻲ ﻣﻜﺎﻥٍ ﺑﺎﺭﺩٍ ﻛﻬﺬﺍ. ...ﺳﺄﻧﺎﻝ ﻣﻦ ﺍﻟﺸﺨﺺ ﺍﻟﺬﻱ ﻓﻌﻞ ﻫﺬﺍ ﺣﺘﻤًﺎ... ﺣﺘﻤًﺎ..."""
Ushiromiya George,"""...ﻣﺎ ﻫﺬﺍ...؟ ﻳﺎ ﻟﻬﺎ ﻣﻦ ﻛﺘﺎﺑﺎﺕٍ ﻣﻘﺰﺯﺓ... ﻫﻞ ﺭﺳﻤﻬﺎ ﺍﻟﻘﺎﺗﻞ؟"""
Nanjo Terumasa,"""ﺇﻧﻬﺎ ﺃﺑﻌﺪ ﻣﻦ ﻣﺠﺮﺩ ﻛﺘﺎﺑﺎﺕ ﻭﺣﺴﺐ...... ...ﺇﻧﻬﺎ ﻣﺮﻋﺒﺔٌ ﺣﻘًﺎ..."""
,ﻟﻢ ﻧﻌﻠﻢ ﺑﺘﻠﻚ ﺍﻟﻜﺘﺎﺑﺎﺕ ﺍﻟﻤﻘﻠﻘﺔ ﺇﻻ ﻋﻨﺪﻣﺎ ﺃﻏﻠﻖ ﺑﺎﺏ ﺍﻟﻜﻨﻴﺴﺔ.
Gohda Toshiro,"""ﻛﺎﻧﺖ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﺤﺎﻝ ﺣﻴﻦ ﻭﺟﺪﻧﺎﻫﺎ ﺃﻭﻝ ﻣﺮﺓ. ...ﻻ ﺭﻳﺐ ﺃﻥ ﺍﻟﺠﺎﻧﻲ ﻫﻮ ﻣﻦ ﺭﺳﻤﻬﺎ..."""
Ushiromiya Battler,"""...ﻟﻮ ﻛﺎﻧﺖ ﺍﻟﺠﺎﻧﻴﺔ ﺳﺎﺣﺮﺓً، ﻓﻬﻞ ﺗﻜﻮﻥ ﻫﺬﻩ ﺩﺍﺋﺮﺓ ﺳﺤﺮﻳﺔ ﻻﺳﺘﺪﻋﺎﺀ ﺷﻴﻄﺎﻥٍ ﺃﻭ ﻣﺎ ﺷﺎﺑﻪ...؟"""
Ushiromiya Maria,"""ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ... ﻫﺬﻩ ﺩﺍﺋﺮﺓ ﺳﺤﺮ ﺍﻟﺸﻤﺲ ﺍﻟﺴﺎﺑﻌﺔ. ﺃﻧﺘﻢ ﻻ ﺗﻌﺮﻓﻮﻥ ﻫﺬﺍ ﺣﺘﻰ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ... ﻛﻴﻬﻴﻬﻴﻬﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻴﻬﻴﻬﻲ. ﺁﻭﺗﺶ."""
Ushiromiya Rosa,"""ﻛﻔﻲ!! ﺃﻟﻢ ﺃﺣﺬﺭﻙ ﺩﺍﺋﻤًﺎ ﻣﻦ ﺃﻥ ﺗﻀﺤﻜﻲ ﺑﺘﻠﻚ ﺍﻟﻀﺤﻜﺔ ﺍﻟﻐﺮﻳﺒﺔ؟!"""
Ushiromiya Battler,"""ﺃﻛﻤﻠﻲ ﻳﺎ ﻣﺎﺭﻳﺎ. ...ﻣﺎ ﻣﻌﻨﺎﻫﺎ؟"""
Ushiromiya Maria,"""ﺇﻧﻬﺎ ﺩﺍﺋﺮﺓٌ ﺳﺤﺮﻳﺔٌ ﻟﻠﺘﺤﺮﺭ ﻣﻦ ﺍﻟﺤﺒﺲ ﺍﻟﻤﺎﺩﻱ ﺍﻭ ﺍﻟﺮﻭﺣﺎﻧﻲ. ...ﻭﺍﻟﻜﺘﺎﺑﺔُ ﺍﻟﻌﺒﺮﻳّﺔُ ﻓﻲ ﻣﺤﻴﻂ ﺍﻟﺪﺍﺋﺮﺓ ﺗُﻘﺮﺃ: ’ﺁﻩٍ ﻳَﺎ ﺭﺏٌّ، ﺣَﻠَﻠﺖَ ﻗُﻴُﻮﺩِﻱ.ﻓَﻠَﻚَ ﺃَﺫﺑَﺢُ ﺫَﺑِﻴﺤَﺔَ ﺣَﻤﺪ ﻭﺑﺎﺳﻢِ ﺍﻟﺮَّﺏّ ﺃﺩﻋُﻮ‘."""
Ushiromiya George,"""...ﺫﺑﻴﺤﺔ ﺣﻤﺪ...؟"" ﺃﻳﻌﻨﻲ ﻫﺬﺍ ﺃﻥ ﻭﺍﻟﺪﻱ ﻛﺎﻧﺎ ﻗﺮﺑﺎﻧﻴﻦ ﻷﺟﻞ ﻫﺬﻩ ﺍﻟﺪﺍﺋﺮﺓ ﺍﻟﺴﺤﺮﻳﺔ...؟!"""
Ushiromiya Rosa,"""ﺍﻫﺪﺃ ﻳﺎ ﺟﻮﺭﺝ-ﻛﻦ...! ﺍﻟﻘﺎﺗﻞ ﻳﺤﺎﻭﻝ ﺍﺳﺘﻔﺰﺍﺯﻧﺎ. ...ﺇﻧﻬﺎ ﻻ ﺗﻌﻨﻲ ﺷﻴﺌًﺎ. ﻣﺠﺮﺩ ﺍﻟﺘﻔﻜﻴﺮ ﻓﻴﻬﺎ ﻳﺴﻤﻢ ﺍﻟﻘﻠﺐ."""
