Speaker,Arabic (AR)
Ushiromiya Natsuhi,"""......ﺳﺄﺫﻫﺐ ﺇﻟﻰ ﻏﺮﻓﺔ ﺃﺑﻲ. ﻗﻴﻨﺠﻲ ﺃﺳﺮﻉ ﻭﺃﺑﻠﻎ ﺍﻟﺸﺮﻃﺔ ﻓﻮﺭﺍ."""
Ronoue Genji,"""ﺑﺎﻟﺘﺄﻛﻴﺪ..."""
Ushiromiya Eva,"""ﻫﻞ ﺃﺳﺘﻄﻴﻊ ﺍﻟﺬﻫﺎﺏ ﻣﻌﻚ ﺃﻳﻀﺎ ﻳﺎ ﺃﺧﺘﻲ ﻧﺎﺗﺴﻮﻫﻲ؟ ......ﺑﻌﺪ ﻣﻮﺕ ﺃﺧﻲ ﻛﺮﺍﻭﺱ ﻳﺠﺐ ﻋﻠﻲ ﻣﺴﺎﻋﺪﺓ ﺃﺑﻲ ﺑﺼﻔﺘﻲ ﺍﻷﻋﻠﻰ ﻣﺮﺗﺒﺔ. ﻻ ﻳﻤﻜﻨﻨﻲ ﺍﻻﺳﺘﺮﺧﺎﺀ ﻫﻨﺎ ﻭﺗﺮﻙ ﺃﺧﺘﻲ ﻧﺎﺗﺴﻮﻫﻲ ﺗﺘﺤﻤﻞ ﻛﻞ ﺷﻲﺀ ﻭﺣﺪﻫﺎ."""
,ﺗﺼﺮﻓﺎﺕ ﺇﻳﻔﺎ ﺍﻟﻌﺪﻭﺍﻧﻴﺔ ﺣﺘﻰ ﻓﻲ ﻫﺬﺍ ﺍﻟﻮﺿﻊ ﺟﻌﻠﺖ ﻧﺎﺗﺴﻮﻫﻲ ﻋﺎﺟﺰﺓ ﻋﻦ ﺍﻟﺮﺩ ﻋﻠﻴﻬﺎ.
,ﺑﺪﺍ ﺃﻧﻬﺎ ﺗﻠﻤﺢ ﻋﻠﻰ ﺃﻥ ﺍﻟﺸﺨﺺ ﺍﻟﺬﻱ ﻳﺠﺐ ﻋﻠﻴﻪ ﺗﺤﻤﻞ ﺍﻟﻤﺴﺆﻭﻟﻴﺔ ﺑﻌﺪ ﻭﻓﺎﺓ ﻛﺮﺍﻭﺱ ﻻ ﻳﻤﻜﻦ ﺃﻥ ﺗﻜﻮﻥ ﺯﻭﺟﺘﻪ، ﺑﻞ ﻫﻲ ﻣﻦ ﻋﻠﻴﻬﺎ ﺗﻮﻟﻲ ﺍﻟﻤﺴﺆﻭﻟﻴﺔ، ﺑﺼﻔﺘﻬﺎ ﺍﻷﻋﻠﻰ ﻣﺮﺗﺒﺔ ﺑﻌﺪ ﻛﺮﺍﻭﺱ.
,...ﺑﺪﺕ ﻣﺴﺘﺎﺀﺓ ﻣﻦ ﺃﻥ ﻧﺎﺗﺴﻮﻫﻲ ﺗﺠﺎﻫﻠﺖ ﻣﻜﺎﻧﺘﻬﺎ، ﺧﺎﺻﺔ ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ ﺍﻟﻄﺎﺭﺋﺔ.
,ﺑﻄﺒﻴﻌﺔ ﺍﻟﺤﺎﻝ، ﺇﻳﻔﺎ ﻗﺪ ﻧﺴﻴﺖ ﻛﻞ ﺷﻲﺀ ﻧﺘﻴﺠﺔ ﺍﻟﺼﺪﻣﺔ ﺍﻟﺘﻲ ﺗﻌﺮﺿﺖ ﻟﻬﺎ.
,....ﻟﻜﻨﻬﺎ ﻋﺎﺩﺕ ﻟﻠﺘﻮ ﺇﻟﻰ ﻭﻋﻴﻬﺎ ﺑﻌﺪ ﺃﻥ ﺑﺪﺃﺕ ﻧﺎﺗﺴﻮﻫﻲ ﻓﻲ ﺇﺻﺪﺍﺭ ﺍﻷﻭﺍﻣﺮ.
Ushiromiya Natsuhi,""".................. ....ﺍﻓﻌﻠﻲ ﻣﺎ ﻳﺤﻠﻮ ﻟﻚ."""
,ﻏﺎﺩﺭﺕ ﻧﺎﺗﺴﻮﻫﻲ ﺩﻭﻥ ﺃﻥ ﺗﻀﻴﻒ ﺃﻱ ﺷﻲﺀ.{n}ﺗﺒﻌﺘﻬﺎ ﺇﻳﻔﺎ.
,....ﻋﻨﺪﻣﺎ ﻏﺎﺩﺭﻭﺍ، ﻫﺮﻋﺖ ﻛﻮﻣﺎﺳﺎﻭﺍ ﺇﻟﻰ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ.
,ﻟﻢ ﺗﻜﻦ ﻣﻦ ﺍﻟﻨﻮﻉ ﺍﻟﺬﻱ ﻳﺮﻛﺾ ﻓﻲ ﺍﻟﻌﺎﺩﺓ، ﺃﻱ ﺷﺨﺺ ﻛﺎﻥ ﻟﻴﺨﻤﻦ ﺃﻥ ﺷﻴﺌﺎ ﻣﺎ ﻗﺪ ﺣﺪﺙ، ...ﺍﻟﺠﻤﻴﻊ ﻳﺸﻌﺮ ﺑﺎﻟﺼﺪﻣﺔ ﻟﺬﻟﻚ ﻫﺬﺍ ﺍﻟﻤﺴﺘﻮﻯ ﻣﻦ ﺍﻻﺿﻄﺮﺍﺏ ﻟﻢ ﻳﺰﻋﺠﻬﻢ ﻛﺜﻴﺮﺍ.
Kumasawa Chiyo,"""........ﺁﻩ، ﺁﺁﺁﻩ، ...ﺳﻴﺪﺗﻲ، ...ﺳﻴﺪﺗﻲ.........!"""""
Ushiromiya Hideyoshi,"""ﻟﻘﺪ ﺫﻫﺒﺖ ﺃﺧﺘﻲ ﻧﺎﺗﺴﻮﻫﻲ ﻟﺮﺅﻳﺔ ﺃﺑﻲ. ﺳﺘﻌﻮﺩ ﻗﺮﻳﺒﺎ. ......ﻣﺎ ﺍﻟﺬﻱ ﺣﺪﺙ، ﻳﺎ ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ؟"""
Kumasawa Chiyo,"""ﺁﻩ، ﻫﻨﺎﻙ،"""
,ﺍﺳﺘﺪﺍﺭ ﺍﻟﺠﻤﻴﻊ ﻟﻼﻧﺼﺎﺕ.
,ﻓﻜﺮ ﺍﻟﺠﻤﻴﻊ ﻓﻲ ﻧﻔﺲ ﺍﻟﺸﻲﺀ. 'ﺁﻣﻞ ﻋﺪﻡ ﺳﻤﺎﻉ ﻣﺎ ﺃﻓﻜﺮ ﺑﻪ'.
,...ﺗﻤﺎﻣﺎ ﻣﺜﻞ ﺣﺎﻭﻳﺔ ﺗﻤﺘﻠﻚ ﺣﺪ ﻟﻤﺎ ﻳﻮﺿﻊ ﻓﻴﻬﺎ، ...ﻟﻢ ﻳﺸﻌﺮ ﺃﻱ ﺷﺨﺺ ﺃﻧﻪ ﻗﺪ ﻳﻘﺒﻞ ﻣﺂﺳﻲ ﺃﺧﺮﻯ ﺗﺘﺠﺎﻭﺯ ﻣﺎ ﺣﺪﺙ ﺑﺎﻟﻔﻌﻞ.
,ﻟﻬﺬﺍ ﻓﻜﺮ ﺍﻟﺠﻤﻴﻊ ﻓﻲ ﻧﻔﺲ ﺍﻟﺸﻲﺀ. ﺁﻣﻞ ﻋﺪﻡ ﺳﻤﺎﻉ ﺫﻟﻚ....
Ushiromiya Hideyoshi,"""ﻣﺎ،......... ﻣﺎﺫﺍ ﺣﺪﺙ، .........ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ......؟"""
Kumasawa Chiyo,"""ﺣﻴﻦ ﺫﻫﺒﺖ ﺇﻟﻰ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ...،ﻣﻦ ﺃﺟﻞ ﺗﺠﻬﻴﺰ ﻃﺎﻭﻟﺔ ﺍﻹﻓﻄﺎﺭ....، .......ﺃﻭﻭﻭﻭﻭ {0}ﻭﻭﻩ {0 }ﺃﻭﻭﻭﻭﻩ.."""
,ﺇﻧﻄﻠﻖ ﺟﻮﺭﺝ ﺳﺮﻳﻌﺎ ﻧﺎﺣﻴﺔ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ.{n}ﺧﻄﺎﻩ ﺍﻟﺸﺪﻳﺪﺓ ﺃﻋﺎﺩﺕ ﻧﺎﻧﺠﻮ ﻭﻫﻴﺪﻳﻮﺷﻲ ﻟﻮﻋﻴﻬﻤﺎ، ﺣﻴﻨﻬﺎ ﻗﺎﻣﺎ ﺑﺎﻟﻠﺤﺎﻕ ﺑﻪ. ﺛﻢ ﺗﺒﻌﻬﻢ ﺑﺎﺗﻠﺮ ﻭﺍﻟﺒﻘﻴﺔ.
,ﻫﺮﻋﻮﺍ ﺇﻟﻰ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ ﻭﺍﺣﺪﺍ ﺗﻠﻮ ﺍﻷﺧﺮ، ﻟﻜﻨﻬﻢ ﻟﻢ ﻳﺠﺪﻭﺍ ﺃﻱ ﺗﻐﻴﻴﺮ ﻣﻦ ﺷﺄﻧﻪ ﺃﻥ ﻳﺠﻌﻞ ﻛﻮﻣﺎﺳﺎﻭﺍ ﺗﺸﻌﺮ ﺑﺎﻟﺬﻋﺮ.
,...ﺑﺎﻟﻨﺴﺒﺔ ﻷﻭﻟﺌﻚ ﺍﻟﺬﻳﻦ ﺭﺃﻭﺍ ﺍﻟﻤﺸﻬﺪ ﺍﻟﺒﺸﻊ ﻓﻲ ﺍﻟﻤﺴﺘﻮﺩﻉ، ﻛﺎﻥ ﺍﻷﻣﺮ ﻧﻮﻋﺎ ﻣﺎ ﻟﻴﺲ ﺫﺍ ﺃﻫﻤﻴﺔ..
,ﻭﻟﻜﻦ، ﻋﻨﺪﻣﺎ ﻭﺻﻠﺖ ﻛﻮﻣﺎﺳﺎﻭﺍ ﻣﻦ ﺧﻠﻔﻬﻢ ﺑﺪﺃﺕ ﺗﺸﻴﺮ ﺇﻟﻰ ﺷﻲﺀ ﻣﺎ.{n}......ﻛﺎﻧﺖ ﻫﻨﺎﻙ ﺁﺛﺎﺭ ﺩﻣﺎﺀ ﻋﻠﻰ ﺍﻷﺭﺽ.
,....ﺑﺎﻟﻤﻘﺎﺭﻧﺔ ﻣﻊ ﺫﻟﻚ ﺍﻟﻤﺸﻬﺪ ﺍﻟﻤﻔﺰﻉ، ﻫﺬﺍ ﻟﻢ ﻳﻜﻦ ﻣﺆﺛﺮﺍ ﺟﺪﺍ.{n}....ﻭﻟﻜﻦ، ﺇﺫﺍ ﻓﻜﺮﺕ ﻓﻲ ﺍﻷﻣﺮ ﻣﻠﻴﺎ، ﻓﻬﺬﺍ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻳﺸﻴﺮ ﺇﻟﻰ ﻧﺰﻳﻒ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﺪﻣﺎﺀ.
Ushiromiya George,""".......ﺗﻮﺟﺪ ﺩﻣﺎﺀ ﻫﻨﺎ ﺃﻳﻀﺎ. !!!........ﻣﺎﺫﺍ ﻳﺤﺪﺙ ﻫﻨﺎ......"""
Nanjo Terumasa,"""......ﻣﻨﻈﺮ ﻫﺬﺍ ﺍﻟﺪﻡ ﻳﻮﺣﻲ ﺑﺄﻥ ﻣﺪﺓ ﻃﻮﻳﻠﺔ ﻗﺪ ﻣﺮﺕ ﻋﻠﻴﻪ... ....ﻣﻦ ﺍﻟﻤﺮﺟﺢ ﺃﻧﻬﻢ ﻗﺘﻠﻮﺍ ﻫﻨﺎ ﻟﻴﻠﺔ ﺃﻣﺲ..."""
Ushiromiya Hideyoshi,"""...ﺃﻱ ﺃﻧﻪ... ....ﻋﻨﺪﻣﺎ ﻛﻨﺎ ﻧﺘﺤﺪﺙ ﻫﻨﺎ ﺣﺘﻰ ﻭﻗﺖ ﻣﺘﺄﺧﺮ ﻣﻦ ﺍﻟﻠﻴﻞ... ﻳﻨﺒﻐﻲ ﺃﻥ ﺷﺨﺼﺎ ﻣﺎ ﻗﺪ ﺍﻗﺘﺤﻢ ﺍﻟﻘﺎﻋﺔ...."""
Ushiromiya George,"""ﺃﺑﻲ، ﻣﺘﻰ ﺍﻧﺘﻬﻴﺘﻢ ﺟﻤﻴﻌﺎ ﻣﻦ ﺍﻻﺟﺘﻤﺎﻉ ﻭ ﺫﻫﺒﺘﻢ ﺇﻟﻰ ﺍﻟﻨﻮﻡ......؟"""
Ushiromiya Hideyoshi,"""...ﻫﻤﻤﻢ... ﺑﻌﺪ ﻣﻨﺘﺼﻒ ﺍﻟﻠﻴﻞ ﺑﻘﻠﻴﻞ... ......ﻟﺬﺍ،  ....ﺭﺑﻤﺎ ﺣﺪﺛﺖ ﺍﻟﺠﺮﻳﻤﺔ.......ﺑﻌﺪ ﻭﻗﺖ ﻗﻠﻴﻞ ﻣﻦ ﺫﻟﻚ..."""
Ushiromiya Jessica,"""........ﻏﻴﺮ ﻣﻌﻘﻮﻝ... .....ﻻ ﺃﺻﺪﻕ ﺫﻟﻚ.........."""
Kanon,"""ﺗﻤﺎﻟﻚ ﻧﻔﺴﻚ......ﻳﺎ ﺁﻧﺴﺘﻲ....."""
Ushiromiya Battler,"""...ﻫﻴﻬﻴﻬﻴﻬﻲ... ....ﺑﻌﺪ ﺭﺅﻳﺔ ﺫﻟﻚ ﺍﻟﺠﺤﻴﻢ ﻋﻠﻰ ﺍﻷﺭﺽ ﻓﻲ ﺍﻟﻤﺴﺘﻮﺩﻉ، ﺃﻋﺘﻘﺪ ﺃﻧﻲ ﺃﺳﺘﻄﻴﻊ ﺗﺤﻤﻞ ﻫﺬﺍ..."""
Ushiromiya Jessica,""".....ﺣﻘﺎ؟ ﻫﻨﻴﺌﺎ ﻟﻚ... ﺃﺷﻌﺮ ﺃﻥ ﺭﺃﺳﻲ ﺳﻴﻨﻔﺠﺮ... .....ﺃﻟﻴﺴﺖ ﻫﺬﻩ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ؟ ﺃﻟﻴﺲ ﻫﺬﺍ ﻫﻮ ﺍﻟﻤﻜﺎﻥ ﺍﻟﺬﻱ ﻛﻨﺖ ﺁﻛﻞ ﻓﻴﻪ ﻛﻞ ﻳﻮﻡ، ﻭﺃﺗﺬﻣﺮ ﻣﻦ ﺍﻟﻤﺪﺭﺳﺔ، ﻭﺃﺷﻜﻮ ﻣﻦ ﺍﻟﻮﺍﺟﺒﺎﺕ ﺍﻟﻤﻨﺰﻟﻴﺔ، .....ﻭﺃﺗﺤﺪﺙ ﻣﻊ ﻭﺍﻟﺪﻱ ﻋﻦ ﺩﺭﺟﺎﺗﻲ، ......ﺫﻟﻚ ﻣﺎ ﻳﻌﻨﻴﻪ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻟﻲ......"""
Kanon,"""............ﺁﻧﺴﺘﻲ. ﻣﻦ ﺍﻟﻤﻀﺮ ﺍﻟﺒﻘﺎﺀ ﻫﻨﺎ ﻟﻔﺘﺮﺓ ﺃﻃﻮﻝ. .....ﻫﻴﺎ ﺑﻨﺎ ﻧﻌﺪ ﺇﻟﻰ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ."""
Ushiromiya Battler,"""ﺃﺗﻔﻖ ﻣﻌﻪ... .....ﻳﺎ ﻋﻢ ﻫﻴﺪﻳﻮﺷﻲ! ﺃﻋﺘﻘﺪ ﺃﻥ ﻫﺬﻩ ﺍﻟﻘﺎﻋﺔ ﺳﺘﻜﻮﻥ ﻣﻜﺎﻧﺎ ﻣﻬﻢ ﻟﻠﺸﺮﻃﺔ. ﺃﻻ ﺗﻈﻦ ﺃﻧﻪ ﺳﻴﻜﻮﻥ ﺃﻣﺮﺍ ﺳﻴﺌﺎ ﺑﻘﺎﺅﻧﺎ ﻓﻲ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ؟"""
,ﻗﺎﻝ ﺑﺎﺗﻠﺮ ﺫﻟﻚ ﺑﺼﻮﺕ ﻣﺮﺗﻔﻊ ﺑﻌﺾ ﺍﻟﺸﻲﺀ، ﺑﻴﻨﻤﺎ ﻳﺮﺑﺖ ﻋﻠﻰ ﻛﺘﻒ ﺟﻴﺴﻴﻜﺎ ﺑﺠﻮﺍﺭ ﻛﺎﻧﻮﻥ.
Nanjo Terumasa,"""........ﻣﺎ ﻗﺎﻟﻪ ﺑﺎﺗﻠﺮ-ﻛﻦ ﺻﺤﻴﺢ ﺗﻤﺎﻣﺎ. ﻻ ﺟﺪﻭﻯ ﻣﻦ ﺍﻟﺒﻘﺎﺀ ﻓﻲ ﻫﺬﻩ ﺍﻟﻘﺎﻋﺔ."""
,ﺗﺤﺪﺙ ﻧﺎﻧﺠﻮ ﺑﻴﻨﻤﺎ ﻳﻨﻈﺮ ﺇﻟﻰ ﻭﺟﻮﻩ ﺍﻟﺠﻤﻴﻊ ﺍﻟﺸﺎﺣﺒﺔ.
,....ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺫﻟﻚ ﺍﻟﻤﺸﻬﺪ ﺍﻟﻤﺮﻭﻉ ﺍﻟﺬﻱ ﺑﺪﺍ ﻏﻴﺮ ﺑﺸﺮﻱ ﻓﻲ ﺍﻟﻤﺴﺘﻮﺩﻉ، ﺇﻻ ﺃﻧﻨﺎ ﺗﻤﻜﻨﺎ ﻋﻠﻰ ﺍﻷﻗﻞ ﻣﻦ ﻣﻐﺎﺩﺭﺗﻪ ﻭﻋﺰﻝ ﺃﻧﻔﺴﻨﺎ ﻋﻨﻪ، ﻛﻨﺎ ﺟﻤﻴﻌﺎ ﻧﺘﺸﺎﺭﻙ ﺫﺍﺕ ﺍﻟﺸﻌﻮﺭ
,ﻭﻟﻜﻦ، ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ ﻛﺎﻧﺖ ﻣﺨﺘﻠﻔﺔ.
,ﺇﺫ ﺃﻧﻬﺎ ﺗﻘﻊ ﻓﻲ ﻭﺳﻂ ﺍﻟﺠﻨﺎﺡ ﺍﻟﺮﺋﻴﺴﻲ ﻟﻠﻘﺼﺮ، ....ﻭﻛﻤﺎ ﻗﺎﻟﺖ ﺟﻴﺴﻴﻜﺎ، ﻣﻦ ﺍﻟﻤﻔﺘﺮﺽ ﺃﻥ ﻳﻜﻮﻥ ﺩﺍﺧﻞ ﺍﻟﻘﺼﺮ ﻫﻮ ﺍﻟﻤﻜﺎﻥ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﻳﻨﺒﻐﻲ ﺃﻥ ﻧﺸﻌﺮ ﻓﻴﻪ ﺑﺎﻷﻣﺎﻥ. ﻛﺎﻥ ﺍﻟﻤﻜﺎﻥ ﺍﻟﺬﻱ ﺍﺟﺘﻤﻊ ﻓﻴﻪ ﺍﻷﻗﺎﺭﺏ ﻟﺘﻨﺎﻭﻝ ﺍﻟﻐﺪﺍﺀ ﻭﺍﻟﻌﺸﺎﺀ ﻳﻮﻡ ﺃﻣﺲ.
,.....ﺻﺪﻣﺔ ﺭﺅﻳﺔ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻣﻠﻄﺨﺎ ﺑﺎﻟﺪﻣﺎﺀ ﻳﻌﻴﺪ ﺇﻟﻰ ﺃﺫﻫﺎﻧﻨﺎ ﺍﻟﻤﺸﻬﺪ ﺍﻟﻮﺣﺸﻲ ﻓﻲ ﺍﻟﻤﺴﺘﻮﺩﻉ، ﺣﻴﻨﻬﺎ ﺗﺤﺘﻢ ﻋﻠﻴﻨﺎ ﻗﺒﻮﻝ ﺣﻘﻴﻘﺔ ﺃﻧﻨﺎ ﻟﻦ ﻧﺘﻤﻜﻦ ﻣﻦ ﺍﻟﻬﺮﺏ ﺑﻌﻴﺪﺍ ﻋﻦ ﻣﻜﺎﻥ ﺗﻠﻚ ﺍﻟﻤﺄﺳﺎﺓ....
Ushiromiya Hideyoshi,"""...ﻫﻤﻢ. ﺍﺗﻔﻖ ﺃﻳﻀﺎ.... ﺭﺑﻤﺎ ﻳﻜﻮﻥ ﺍﻟﺠﺎﻧﻲ ﻗﺪ ﺗﺮﻙ ﺁﺛﺎﺭﺍ ﻓﻲ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ!"
Ushiromiya Hideyoshi,"ﺃﺷﺨﺎﺹ ﻣﺜﻠﻨﺎ ﻻ ﻳﻨﺒﻐﻲ ﻋﻠﻴﻬﻢ ﺍﻟﻌﺒﺚ ﺑﺎﻟﻤﻜﺎﻥ. ....ﻟﻨﻐﺎﺩﺭ ﺍﻟﻤﻜﺎﻥ ﻓﻮﺭﺍ. ﺑﺴﺮﻋﺔ، ﺑﺴﺮﻋﺔ!"""
