Speaker,Arabic (AR)
Ushiromiya Natsuhi,"""ﻋﺎﺩﺓ، ﻛﺎﻥ ﻣﻦ ﺍﻟﻤﻔﺘﺮﺽ ﺃﻥ ﻳﺼﻞ ﺍﻟﻴﻮﻡ ﻓﻲ ﺗﻤﺎﻡ ﺍﻟﺴﺎﻋﺔ ﺍﻟﺜﺎﻟﺜﺔ. ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﻛﺎﻧﻮﺍ ﻟﻴﺒﻠﻐﻮﻧﺎ ﺑﻤﻜﺎﻟﻤﺔ ﻫﺎﺗﻔﻴﺔ ﻋﻦ ﻣﻮﻋﺪ ﻣﺠﻴﺌﻬﻢ ﺑﻌﺪ ﺍﻧﻘﻀﺎﺀ ﺍﻹﻋﺼﺎﺭ، ﻟﻜﻦ ﻟﺴﻮﺀ ﺍﻟﺤﻆ ﺍﻟﻬﻮﺍﺗﻒ ﻻ ﺗﻌﻤﻞ..."""
Ushiromiya Natsuhi,"""....ﻟﻜﻨﻬﻢ ﻟﻴﺴﻮﺍ ﺃﻃﻔﺎﻻ ﻫﻨﺎﻙ. ﻗﻴﻞ ﻟﻬﻢ ﺃﻥ ﻳﺒﺤﺮﻭﺍ ﻭﻳﺄﺗﻮﺍ ﻷﺧﺬ ﺿﻴﻮﻓﻨﺎ، ﻟﺬﻟﻚ ﺳﻮﻑ ﻳﺼﻠﻮﻥ ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﺻﺒﺎﺡ ﻏﺪ...ﺭﺑﻤﺎ ﺣﻮﺍﻟﻲ ﺍﻟﺘﺎﺳﻌﺔ ﺻﺒﺎﺣﺎ، ﻋﻠﻰ ﻣﺎ ﺃﻋﺘﻘﺪ."""
,ﻛﺎﻥ ﺍﻟﺠﻮ ﺧﺎﺭﺟﺎ ﻳﺤﻴﻂ ﺑﻪ ﻇﻼﻡ ﺩﺍﻣﺲ.{n}ﻋﻨﺪﻣﺎ ﻧﻈﺮﺕ ﺇﻟﻰ ﺍﻟﺴﺎﻋﺔ، ﺃﺩﺭﻛﺖ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﻓﻲ ﺗﻤﺎﻡ ﺍﻟﺴﺎﺑﻌﺔ. {n}ﻛﻨﺖ ﻗﺪ ﺑﺪﺃﺕ ﺃﺷﻌﺮ ﺑﺎﻟﺠﻮﻉ....
,ﻛﺎﻧﺖ ﻛﻮﻣﺎﺳﺎﻭﺍ ﻓﻲ ﺍﻟﻤﻄﺒﺦ ﺗﻄﻬﻮ ﺑﺤﻤﺎﺱ.{n}ﻟﻘﺪ ﻃﻬﺖ ﻣﺠﻤﻮﻋﺔ ﻣﺘﻨﻮﻋﺔ ﻣﻦ ﺍﻷﻃﺒﺎﻕ، ﻭﺭﻏﻢ ﺃﻧﻬﺎ ﻟﻢ ﺗﻜﻦ ﺑﻤﺴﺘﻮﻯ ﺑﺮﺍﻋﺔ ﻗﻮﺩﺍ ﻓﻲ ﺍﻟﻄﻬﻲ، ﺇﻻ ﺃﻧﻬﺎ ﻣﺎ ﺗﺰﺍﻝ ﺭﺍﺋﻌﺔ ﻟﻠﻐﺎﻳﺔ.
,ﻟﻘﺪ ﻛﺎﻥ ﻋﻤﻼ ﻟﻄﻴﻔﺎ ﻣﻦ ﻛﻮﻣﺎﺳﺎﻭﺍ، ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺗﺤﺎﻭﻝ ﺇﺣﻴﺎﺀ ﺭﻭﺡ ﺍﻟﺠﻤﻴﻊ ﺍﻟﻤﺸﺒﻌﺔ ﺑﺎﻹﺣﺒﺎﻁ ﻣﻦ ﺧﻼﻝ ﺍﻟﻄﻌﺎﻡ.
,ﻟﻢ ﺗﻜﻦ ﻛﻮﻣﺎﺳﺎﻭﺍ ﻃﺒﺎﺧﺔ ﺫﺍﺕ ﻣﻮﻫﺒﺔ ﻭﺍﺣﺘﺮﺍﻑ ﻣﺜﻞ ﻗﻮﺩﺍ، ﺑﻞ ﻛﺎﻧﺖ ﺑﻌﻴﺪﺓ ﻋﻦ ﺍﻟﻤﻬﺎﺭﺓ.
,....ﻧﻈﺮﺍ ﻷﻧﻬﺎ ﺗﺮﺑﺖ ﻓﻲ ﻗﺮﻳﺔ ﺻﻴﺪ، ﻓﺈﻥ ﺍﻟﻄﻌﺎﻡ ﺍﻟﺒﺴﻴﻂ ﺍﻟﺬﻱ ﺗﺼﻨﻌﻪ ﻳﻜﻮﻥ ﺃﺣﻴﺎﻧﺎ ﺫﻭ ﻓﺎﺋﺪﺓ ﻏﺬﺍﺋﻴﺔ ﻋﺎﻟﻴﺔ ﺟﺪﺍ.
,ﺣﻀﺮ ﻛﺎﻧﻮﻥ ﺍﻟﻄﻌﺎﻡ ﺍﻟﺬﻱ ﺻﻨﻌﺘﻪ ﻛﻮﻣﺎﺳﺎﻭﺍ ﻓﻲ ﺃﻃﺒﺎﻕ ﺗﺤﺖ ﺍﺷﺮﺍﻓﻬﺎ.
,ﺳﺎﻋﺪ ﻛﺎﻧﻮﻥ ﺃﻳﻀﺎ ﻓﻲ ﺍﻟﻤﻄﺒﺦ، ﻭﻟﻜﻦ ﻷﻧﻪ ﻧﺎﺩﺭﺍ ﻣﺎ ﻛﺎﻥ ﻳﻘﻮﻡ ﺑﻬﺬﻩ ﺍﻟﻤﻬﻤﺔ، ﻓﻘﺪ ﻛﺎﻥ ﻣﺤﺮﺟﺎ ﺑﻌﺾ ﺍﻟﺸﻲﺀ، ﺭﻏﻢ ﺃﻧﻪ ﺑﺬﻝ ﻗﺼﺎﺭﻯ ﺟﻬﺪﻩ...
,ﺃﺻﺒﺤﺖ ﻣﻼﻣﺢ ﻛﺎﻧﻮﻥ ﻗﺎﺗﻤﺔ ﻗﻠﻴﻼ ﺑﺴﺒﺐ ﺍﻋﺘﻘﺎﺩﻩ ﺃﻧﻪ ﻟﻢ ﻳﺴﺘﻄﻊ ﺗﺮﺗﻴﺐ ﺍﻟﻄﻌﺎﻡ ﺑﻤﻬﺎﺭﺓ.
,ﺍﺑﺘﺴﻤﺖ ﻛﻮﻣﺎﺳﺎﻭﺍ ﻛﻤﺎ ﻟﻮ ﺃﻥ ﻛﻞ ﺷﻲﺀ ﻋﻠﻰ ﻣﺎ ﻳﺮﺍﻡ.
Kumasawa Chiyo,"""ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮﻩ، ﺇﻧﻬﺎ ﺫﺍﺕ ﺗﺮﺗﻴﺐ ﺟﻤﻴﻞ. ﺇﻧﻚ ﻣﺎﻫﺮ ﺑﺎﻟﻔﻌﻞ ﻳﺎ ﻛﺎﻧﻮﻥ-ﻛﻦ."""
Kanon,"""..........ﻟﻮ ﻛﺎﻧﺖ ﺃﺧﺘﻲ ﺷﺎﻧﻮﻥ ﻣﻮﺟﻮﺩﺓ، .......ﻟﻜﺎﻥ ﺗﺮﺗﻴﺐ ﺍﻟﻄﻌﺎﻡ ﺃﻛﺜﺮ ﺟﻤﺎﻻ..."""
,ﺗﻮﻗﻒ ﻛﺎﻧﻮﻥ ﻋﻦ ﺗﺮﺗﻴﺐ ﺍﻟﻄﻌﺎﻡ ﻗﻠﻴﻼ، ﺛﻢ ﺃﺧﻔﺾ ﺭﺃﺳﻪ...
,ﻟﻄﺎﻟﻤﺎ ﻛﺎﻧﺖ ﺷﺎﻧﻮﻥ ﻫﻲ ﻣﻦ ﺗﺴﺎﻋﺪ ﻛﻮﻣﺎﺳﺎﻭﺍ ﻓﻲ ﺍﻟﻄﺒﺦ.{n}...ﻟﻜﻦ ﺍﻟﻠﻴﻠﺔ ﻛﺎﻥ ﻛﺎﻧﻮﻥ ﻳﻔﻌﻞ ﺫﻟﻚ ﺑﺪﻻ ﻋﻨﻬﺎ.
,....ﻭﺑﻴﻨﻤﺎ ﻛﺎﻥ ﻳﺘﺬﻛﺮ ﻭﺟﻪ ﺷﺎﻧﻮﻥ ﻭﻧﻬﺎﻳﺘﻬﺎ ﺍﻟﻮﺣﺸﻴﺔ، ﺍﻋﺘﻠﻰ ﺍﻟﻐﻀﺐ ﻣﻼﻣﺤﻪ...
Ronoue Genji,""".........ﻻ ﺟﺪﻭﻯ ﻣﻦ ﺗﺬﻛﺮ ﻫﺬﺍ ﺍﻵﻥ..."""
,ﺗﺤﺪﺙ ﻗﻴﻨﺠﻲ ﺑﻠﻄﻒ ﺇﻟﻰ ﻛﺎﻧﻮﻥ ﺑﻴﻨﻤﺎ ﻳﺘﻘﺪﻡ ﺧﻄﻮﺓ ﺑﻴﺪﻕ.
,...ﻏﺎﺩﺭ ﻧﺎﻧﺠﻮ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ ﺣﺎﻟﻤﺎ ﺃﺻﺒﺢ ﺍﻟﻤﺰﺍﺝ ﻣﺘﻌﻜﺮﺍ، ﻭﻃﻠﺐ ﻣﻦ ﻗﻴﻨﺠﻲ ﺃﻥ ﻳﻜﻮﻥ ﺧﺼﻤﻪ ﻓﻲ ﻟﻌﺒﺔ ﺷﻄﺮﻧﺞ.
Kanon,""".........ﻧﻌﻢ. ...............ﺳﻮﻑ ﺃﻧﺴﻰ ﺫﻟﻚ ﺍﻵﻥ."""
Ronoue Genji,"""...ﻫﻤﻢ. ﺭﺑﻤﺎ ﻣﻦ ﺍﻷﻓﻀﻞ ﺃﻥ ﺗﻔﻌﻞ ﻫﺬﺍ."""
,ﻧﻈﺮ ﻗﻴﻨﺠﻲ ﺑﻌﻴﺪﺍ ﺑﻴﻨﻤﺎ ﻳﺘﺤﺪﺙ ﺇﻟﻰ ﻛﺎﻧﻮﻥ.
,....ﻟﻘﺪ ﻓﻌﻞ ﺫﻟﻚ ﻋﻤﺪﺍ ﻷﻧﻪ ﻓﻬﻢ ﺃﻥ ﺍﻷﻣﻮﺭ ﻗﺪ ﺗﺼﺒﺢ ﺃﻛﺜﺮ ﺛﻘﻼ ﻋﻠﻰ ﻛﺎﻧﻮﻥ، ﺇﺫﺍ ﻻﺣﻆ ﺃﻥ ﺷﺨﺼﺎ ﻣﺎ ﻛﺎﻥ ﻳﻨﻈﺮ ﺇﻟﻰ ﻋﻴﻨﻴﻪ.
,ﻓﻬﻢ ﻧﺎﻧﺠﻮ ﻫﺬﺍ ﺃﻳﻀﺎ ﻟﺬﻟﻚ ﻛﺒﺢ ﻧﻔﺴﻪ ﻋﻦ ﻗﻮﻝ ﺃﻱ ﻛﻠﻤﺎﺕ ﻃﺎﺋﺸﺔ.
Nanjo Terumasa,"""............ﺃﺗﺴﺎﺀﻝ ﻋﻦ ﻣﻜﺎﻥ ﺍﺧﺘﻔﺎﺀ ﻛﻴﻨﺰﻭ-ﺳﺎﻥ... .....ﺁﻣﻞ ﺃﻥ ﻳﻜﻮﻥ ﻓﻲ ﻣﺄﻣﻦ، ﻭﻟﻜﻦ..."""
Ronoue Genji,"""............ﻻ ﻋﻠﻢ ﻟﻲ. ......ﻛﻞ ﻣﺎ ﺃﻋﺘﻘﺪﻩ ﺃﻥ ﻫﺬﻩ ﻣﺠﺮﺩ ﻟﻌﺒﺔ ﺭﺗﺐ ﻟﻬﺎ ﺳﻴﺪﻱ. .........ﻫﺬﺍ ﺍﻻﺭﺗﻴﺎﺏ ﻳﺘﺠﺎﻭﺯ ﻣﻜﺎﻧﺘﻲ ﻛﺄﺛﺎﺙ ﻟﻠﺴﻴﺪ."""
Nanjo Terumasa,""".....ﺃﻟﺴﺖ ﺗﺸﻌﺮ ﺑﺎﻟﺨﻮﻑ ﻳﺎ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ.....؟ ﺃﺷﻌﺮ ﺃﻥ ﺣﺎﺩﺛﺔ ﻣﺮﻭﻋﺔ ﺳﺘﻘﻊ ﺍﻟﻠﻴﻠﺔ ﺃﻳﻀﺎ..."""
Ronoue Genji,"""............ﻟﻴﺲ ﻟﺪﻱ ﻣﺎ ﺃﺧﺸﺎﻩ. .......ﻋﻤﻠﻲ ﻳﻘﺘﺼﺮ ﻋﻠﻰ ﺧﺪﻣﺔ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ."""
,ﺗﻨﻬﺪ ﻧﺎﻧﺠﻮ، ﺛﻢ ﺧﻄﻰ ﺧﻄﻮﺓ ﻣﺪﺭﻭﺳﺔ ﺑﻌﻨﺎﻳﺔ.
,......ﺷﻌﺮ ﻧﺎﻧﺠﻮ ﺑﺎﻟﺸﻚ ﻗﻠﻴﻼ. .......ﻫﻞ ﻣﻦ ﺍﻟﻤﻤﻜﻦ ﺃﻥ ﻗﻴﻨﺠﻲ ﻳﻌﺘﻘﺪ ﺃﻥ ﻻ ﺷﻲﺀ ﺳﻴﺼﻴﺒﻪ؟
,ﻟﻢ ﻳﺴﺘﻄﻊ ﺗﺼﺪﻳﻖ ﻣﺎ ﻳﺤﺪﺙ ﺩﺍﺧﻞ ﺟﺪﺭﺍﻥ ﻫﺬﺍ ﺍﻟﻘﺼﺮ.
,....ﻟﻜﻨﻪ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻻ ﻳﺴﺘﻄﻴﻊ ﺃﻥ ﻳﻨﻜﺮ ﺍﺣﺘﻤﺎﻝ ﺃﻥ ﻳﻜﻮﻥ ﻛﻴﻨﺰﻭ ﻗﺪ ﺩﺑﺮ ﺷﻴﺌﺎ ﻣﺎ.
,....ﻳﻤﻜﻦ ﺍﻋﺘﺒﺎﺭ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ ﻣﺜﻞ ﻟﻌﺒﺔ ﺷﻄﺮﻧﺞ، ﻭﻗﺪ ﺍﻓﺘﺘﺢ ﻛﻴﻨﺰﻭ ﺍﻟﻠﻌﺒﺔ، ﻭﻧﺘﻴﺠﺔ ﻫﺬﺍ ﺗﻤﺖ ﻫﺰﻳﻤﺔ ﺳﺖ ﻗﻄﻊ...
,......ﻫﻞ ﻳﻤﻜﻦ ﺃﻥ ﻳﻜﻮﻥ ﺳﺒﺐ ﻫﺪﻭﺀ ﻗﻴﻨﺠﻲ ﻫﻮ ﺍﻋﺘﻘﺎﺩﻩ ﺑﺄﻧﻪ ﺁﻣﻦ ﺧﺎﺭﺝ ﺭﻗﻌﺔ ﺍﻟﺸﻄﺮﻧﺞ؟
,ﻓﻜﺮ ﻧﺎﻧﺠﻮ ﺑﺸﺄﻥ ﻫﺬﺍ ﺍﻟﻤﻮﺿﻮﻉ. ......ﺃﻟﻴﺲ ﺍﻟﺠﻤﻴﻊ ﻣﺠﺮﺩ ﻗﻄﻊ ﻣﺘﺴﺎﻭﻳﺔ ﻋﻠﻰ ﺭﻗﻌﺔ ﺍﻟﺸﻄﺮﻧﺞ، ﺩﻭﻥ ﺃﻱ ﺍﺳﺘﺜﻨﺎﺀﺍﺕ؟
,....ﻗﻴﻨﺠﻲ ﺍﻟﺬﻱ ﺍﻛﺘﺴﺐ ﺛﻘﺔ ﻛﻴﻨﺰﻭ ﺃﻛﺜﺮ ﻣﻦ ﺃﻱ ﺷﺨﺺ ﺁﺧﺮ،  ....ﻻ، ﺍﻟﺬﻱ ﻛﺎﻥ ﻭﺍﺛﻘﺎ ﻣﻦ ﻣﻜﺎﻧﺘﻪ ﻛﺼﺪﻳﻖ ﻛﻴﻨﺰﻭ ﺍﻟﻮﺣﻴﺪ ﻭﺍﻟﻤﻘﺮﺏ، ....ﺃﺗﺮﺍﻩ ﻛﺎﻥ ﺃﺣﺪ ﺍﻟﻘﻄﻊ ﺍﻟﻤﻮﺿﻮﻋﺔ ﻋﻠﻰ ﺭﻗﻌﺔ ﺍﻟﺸﻄﺮﻧﺞ؟
Nanjo Terumasa,""".........ﻗﻴﻨﺠﻲ-ﺳﺎﻥ. ........ﻫﺬﻩ ﺍﻟﻠﻴﻠﺔ ﻣﺨﻴﻔﺔ ﺑﺎﻟﻔﻌﻞ. ....ﺁﻣﻞ ﻣﻦ ﻛﻞ ﻗﻠﺒﻲ ﺃﻧﻨﺎ ﺳﻨﻈﻞ ﺁﻣﻨﻴﻦ ﺣﺘﻰ ﺻﺒﺎﺡ ﺍﻟﻐﺪ..."""
,ﻛﺎﻧﺖ ﻏﺮﻓﺔ ﺍﻟﻀﻴﻮﻑ ﺍﻟﺘﻲ ﺍﻧﺘﻘﻠﺖ ﺇﻟﻴﻬﺎ ﺇﻳﻔﺎ ﺑﺮﻓﻘﺔ ﻫﻴﺪﻳﻮﺷﻲ ﻗﺪ ﺑﻨﻴﺖ ﺃﺻﻼ ﻹﻳﻮﺍﺀ ﺍﻟﻀﻴﻮﻑ ﻗﺒﻞ ﺑﻨﺎﺀ ﻣﻨﺰﻝ ﺍﻟﻀﻴﺎﻓﺔ.
,ﻗﺒﻞ ﺑﻀﻌﺔ ﺳﻨﻮﺍﺕ ﻛﺎﻧﻮﺍ ﻭﻓﻲ ﻛﻞ ﺍﺟﺘﻤﺎﻉ ﻋﺎﺋﻠﻲ ﻳﺒﻘﻮﻥ ﻓﻴﻬﺎ، ﻟﺬﻟﻚ ﻫﻲ ﻣﺄﻟﻮﻓﺔ ﻟﻬﻢ.
,ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﻛﻤﺎ ﻓﻲ ﺍﻟﻔﻨﺎﺩﻕ، ﺗﺤﺘﻮﻱ ﻏﺮﻓﺔ ﻧﻮﻡ ﻭﺣﻤﺎﻡ، ﻟﺬﻟﻚ ﺃﻏﻠﻘﺎ ﻋﻠﻰ ﻧﻔﺴﻴﻬﻤﺎ ﻓﻲ ﺗﻠﻚ ﺍﻟﻐﺮﻓﺔ ﻭﺷﻌﺮﺍ ﺑﺄﻣﺎﻥ ﺃﻛﺒﺮ ﻣﻤﺎ ﺷﻌﺮﺍ ﺑﻪ ﺃﺛﻨﺎﺀ ﻭﺟﻮﺩﻫﻤﺎ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ.
Ushiromiya Hideyoshi,"""ﻛﻤﺎ ﺗﻮﻗﻌﺖ، ﺃﺷﻌﺮ ﺑﺎﺭﺗﻴﺎﺡ ﺃﻛﺒﺮ ﺑﻮﺟﻮﺩ ﺃﺳﺮﺗﻲ ﻓﻘﻂ. .......ﻛﺎﻥ ﻣﻦ ﺍﻷﻓﻀﻞ ﻟﻮ ﻋﺎﺩ ﺍﻟﺠﻤﻴﻊ ﺇﻟﻰ ﻏﺮﻓﻬﻢ ﻭﺃﻏﻠﻘﻮﺍ ﻋﻠﻰ ﺃﻧﻔﺴﻬﻢ ﺍﻷﺑﻮﺍﺏ."""
Ushiromiya Eva,"""ﻛﺎﻥ ﻣﻦ ﺍﻟﻐﻄﺮﺳﺔ ﺃﻥ ﺗﺨﺒﺮﻧﺎ ﺃﺧﺘﻲ ﻧﺎﺗﺴﻮﻫﻲ ﺑﻌﺪﻡ ﻣﻐﺎﺩﺭﺓ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ. ﻻ ﺭﻳﺐ ﺃﻥ ﺃﺣﺪﺍ ﻻ ﻳﻘﺪﺭ ﻋﻠﻰ ﻣﻌﺎﺭﺿﺘﻬﺎ."""
Ushiromiya Eva,"""ﻟﻄﺎﻟﻤﺎ ﻛﺎﻧﺖ ﺗﺘﻠﻘﻰ ﻣﻌﺎﻣﻠﺔ ﻗﺎﺳﻴﺔ، ﻟﻬﺬﺍ ﻓﺮﺣﺖ ﺑﻤﻮﺕ ﺃﺧﻲ ﻛﺮﺍﻭﺱ ﻷﻧﻬﺎ ﺳﺘﻌﺘﻠﻲ ﺍﻟﻘﻤﺔ ﺃﺧﻴﺮﺍ. .......ﻻ ﺑﺪ ﻭﺃﻥ ﺍﻷﻣﺮ ﻫﻜﺬﺍ، ﻛﻢ ﻣﻦ ﺍﻟﺨﺰﻱ ﺳﺘﺠﻠﺐ ﻟﻨﻔﺴﻬﺎ."""
Ushiromiya Hideyoshi,""".....ﺑﺮﺑﻚ، ﻻ ﺗﻘﻮﻟﻲ ﻣﺜﻞ ﻫﺬﺍ ﺍﻟﻜﻼﻡ. ﻟﻄﺎﻟﻤﺎ ﻛﺎﻧﺖ ﺃﺧﺘﻲ ﻧﺎﺗﺴﻮﻫﻲ ﺗﺒﺬﻝ ﻗﺼﺎﺭﻯ ﺟﻬﺪﻫﺎ. ﻻ ﺣﺎﺟﺔ ﻟﻠﻬﺠﻮﻡ ﻋﻠﻴﻬﺎ ﻫﻜﺬﺍ. ............ﻭﻟﻘﺪ ﺗﻤﺎﺩﻳﺖ ﻛﺜﻴﺮﺍ ﺃﻧﺖ ﺃﻳﻀﺎ ﺑﻜﻼﻣﻚ ﻋﻦ ﺍﻹﻳﺼﺎﻝ."""
Ushiromiya Eva,"""......ﻭﻟﻜﻦ. ﻟﻮ ﻟﻢ ﺃﻗﻞ ﺫﻟﻚ ﺣﻴﻨﻬﺎ، ﻟﻢ ﻛﻨﺖ ﻷﺟﺪ ﻭﻗﺘﺎ ﺃﻧﺴﺐ ﻟﻠﺤﺪﻳﺚ ﻋﻨﻪ..."""
,ﻛﺎﻧﺖ ﺇﻳﻔﺎ ﺗﺠﻠﺲ ﺑﺠﻮﺍﺭ ﻫﻴﺪﻳﻮﺷﻲ، ﺑﻴﻨﻤﺎ ﺗﻘﻄﺐ ﺟﺒﻴﻨﻬﺎ ﺑﻠﻄﻒ ﺃﺛﻨﺎﺀ ﻣﺸﺎﻫﺪﺓ ﺍﻟﺘﻠﻔﺎﺯ.
Ushiromiya Eva,"""ﺑﺎﻟﻤﻨﺎﺳﺒﺔ، ..........ﻣﻀﻰ ﻭﻗﺖ ﻃﻮﻳﻞ ﻣﻨﺬ ﺃﻥ ﻛﻨﺎ ﻣﻌﺎ ﻟﻮﺣﺪﻧﺎ ﻫﻜﺬﺍ."""
Ushiromiya Hideyoshi,"""ﺃﻧﺖ ﻣﺤﻘﺔ. ﻋﻨﺪﻣﺎ ﺃﻓﻜﺮ ﻓﻲ ﺍﻷﻣﺮ، ﺃﺭﻯ ﺃﻧﻨﺎ ﺃﺻﺒﺤﻨﺎ ﺃﻛﺒﺮ ﺳﻨﺎ. ﻣﻨﺬ ﺃﻥ ﻭﻟﺪ ﺟﻮﺭﺝ، ﻛﻞ ﺷﻲﺀ ﻳﺒﺪﻭ ﻭﻛﺄﻧﻪ ﻳﻤﻀﻲ ﻓﻲ ﻟﻤﺢ ﺍﻟﺒﺼﺮ."""
Ushiromiya Eva,"""......ﺃﻧﺖ ﻋﻠﻰ ﺣﻖ ﺗﻤﺎﻣﺎ. ......ﺗﺮﻯ ﻫﻞ ﺍﺳﺘﻌﺠﻠﻨﺎ ﻓﻲ ﺍﻹﻧﺠﺎﺏ."""
,ﻛﺎﻧﺖ ﻋﻴﻨﻲ ﺇﻳﻔﺎ ﺗﺎﺋﻬﺘﺎﻥ ﺑﻌﻴﺪﺍ ﻓﻲ ﺍﻟﻔﺮﺍﻍ.{n}ﻟﻘﺪ ﺍﻋﺘﻘﺪﺕ ﺃﻧﻬﺎ ﻓﺮﺻﺔ ﻟﻦ ﺗﺘﻜﺮﺭ ﻣﺮﺗﻴﻦ.
,...ﻋﺠﺰ ﺷﻘﻴﻘﻬﺎ ﺍﻷﻛﺒﺮ ﻛﺮﺍﻭﺱ ﻋﻦ ﺇﻧﺠﺎﺏ ﺍﻷﻃﻔﺎﻝ ﻟﻤﺪﺓ ﻣﻦ ﺍﻟﺰﻣﻦ.{n}ﻣﻀﺖ ﺳﺖ ﺳﻨﻮﺍﺕ ﻣﻨﺬ ﺯﻭﺍﺟﻪ ﻣﻦ ﻧﺎﺗﺴﻮﻫﻲ ﺩﻭﻥ ﺃﻱ ﻋﻼﻣﺎﺕ ﻟﻠﺤﻤﻞ، ﻭﻫﻮ ﻣﺎ ﻟﻢ ﻳﺮﺿﻲ ﻛﻴﻨﺰﻭ ﻋﻠﻰ ﺍﻹﻃﻼﻕ.
