Speaker,Arabic (AR)
Ushiromiya Rudolf," ""ﺃﻫﻜﺬﺍ ﺗﺮﺍﻫﺎ؟ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻲ، ﺗﺒﺪﻭ ﻛﻤﺎ ﻋﻬﺪﻧﺎ."""
Ushiromiya Hideyoshi,"""...ﻫﺬﺍ ﻣﻘﺼﺪﻱ. ﻫﺎ ﻫﻲ ﺗﻌﻮﺩ ﺇﻟﻰ ﻛﻮﻧﻬﺎ ﺇﻳﻔﺎ ﺍﻟﻤﻨﺘﻤﻴﺔ ﺇﻟﻰ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ. ...ﻻ ﺇﻳﻔﺎ ﺍﻟﺘﻲ ﺃﻋﺮﻓﻬﺎ."""
Ushiromiya Rudolf,""".................. ﺃﻧﺎ ﺃﻋﻠﻢ ﻣﺎ ﻳﻌﻜﺮ ﻣﺰﺍﺟﻬﺎ. ﺍﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﺔ ﻫﺬﺍ ﺳﻴﻜﻮﻥ ﺷﺎﻗﺎ."""
Ushiromiya Hideyoshi,"""... ﻧﻄﻘﺖ ﺻﻮﺍﺑﺎ. ...ﻫﻨﺎﻙ ﺗﻠﻚ ﺍﻟﺨﻄﺔ ﺑﺘﻬﺪﻳﺪ ﻛﺮﺍﻭﺱ ﻧﻲ-ﺳﺎﻥ ﻃﻤﻌﺎ ﺑﺎﻟﻤﺎﻝ... ﻗﺪ ﻧﺴﻤﻴﻪ ﺍﺟﺘﻤﺎﻋًﺎ ﻋﺎﺋﻠﻴًﺎ، ﻭﻟﻜﻨﻪ ﺳﻴﻤﺴﻲ ﻧﺰﺍﻻ ﺃﺧﻮﻳﺎ ﻫﻜﺬﺍ."""
,ﺍﻟﺘﻘﻰ ﺍﻹﺧﻮﺓ ﺑﺎﺳﺘﺜﻨﺎﺀ ﻛﺮﺍﻭﺱ ﻗﺒﻞ ﺍﻻﺟﺘﻤﺎﻉ، ﻋﻘﺪﺍ ﻟﺼﻔﻘﺔ ﺳﺮﻳﺔ.
,ﻋﺎﻧﻰ ﺍﻟﺠﻤﻴﻊ ﻣﻦ ﺿﺎﺋﻘﺎﺕ ﻣﺎﻟﻴﺔ، ﻭﺍﺣﺘﺎﺟﻮﺍ ﺍﻟﻤﺎﻝ ﺣﺎﻻ.
,ﻭﻛﺎﻥ ﺍﻟﻮﺣﻴﺪ ﺍﻟﻘﺎﺩﺭ ﻋﻠﻰ ﻣﺴﺎﻋﺪﺗﻬﻢ -ﺍﻟﻤﺘﺤﺪﺙ ﺑﺎﺳﻢ ﺭﺋﻴﺲ ﺍﻟﻌﺎﺋﻠﺔ ﻓﻲ ﻏﻴﺎﺏ ﻛﻴﻨﺰﻭ ﺍﻟﻤﻨﻌﺰﻝ ﻓﻲ ﺣﺠﺮﺓ ﺩﺭﺍﺳﺘﻪ- ﻛﺮﺍﻭﺱ.
,ﺧﺎﻟﺠﺘﻬﻢ ﺃﻓﻜﺎﺭ ﺑﺸﺄﻥ ﺍﺳﺘﻐﻼﻝ ﻛﺮﺍﻭﺱ ﺇﻫﻤﺎﻝ ﻛﻴﻨﺰﻭ ﻟﺜﺮﻭﺗﻪ ﻣﻨﺬ ﻣﺪﺓ ﻭﻗﺪّﺭﻭﺍ ﺑﺪﺀ ﺍﺳﺘﺨﺪﺍﻡ ﻛﺮﺍﻭﺱ ﺍﻟﺜﺮﻭﺓ ﻟﻤﺼﺎﻟﺤﻪ ﺍﻟﺸﺨﺼﻴﺔ.
,ﻓﻲ ﺍﻷﻭﺿﺎﻉ ﺍﻟﺠﻴﺪﺓ، ﺭﻏﻢ ﺍﺳﺘﻴﺎﺋﻬﻢ، ﺗﺠﺎﻫﻠﻮﺍ، ﻟﻜﻨﻬﻢ ﻳﺤﺘﺎﺟﻮﻥ ﺇﻟﻰ ﺍﻟﻤﺎﻝ ﺍﻵﻥ، ﻓﻼ ﻳﻤﻜﻨﻬﻢ ﺍﻟﻤﺘﺎﺑﻌﺔ ﺑﺎﻟﺘﻐﺎﺿﻲ.
,ﺍﺗﺼﻠﺖ ﺇﻳﻔﺎ ﺑﺮﻭﺩﻭﻟﻒ ﻭﺭﻭﺯﺍ ﻟﻴﺘﺤﺎﻟﻔﻮﺍ ﺑﺎﺳﺘﻐﻼﻝ ﻫﺬﻩ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻭﺍﻧﺘﺰﺍﻉ ﺍﻟﻤﺎﻝ ﻣﻦ ﻛﺮﺍﻭﺱ...
Ushiromiya Hideyoshi,""".......ﺭﻭﺩﻭﻟﻒ-ﻛﻦ، ﻛﻼﻧﺎ ﺭﺋﻴﺴﺎ ﺷﺮﻛﺔ. ﻧﺤﻦ ﻣﺴﺆﻭﻻﻥ ﻋﻦ ﻟﻘﻤﺔ ﻋﻴﺶ ﻣﻮﻇﻔﻴﻨﺎ."""
Ushiromiya Rudolf,"""ﺭﻭﺯﺍ ﺭﺋﻴﺴﺔ ﺃﻳﻀﺎ، ﻭﺇﻥ ﻛﺎﻥ ﻫﻮﺍﻳﺔ."""
Ushiromiya Hideyoshi,"""ﻫﺬﺍ ﺻﺤﻴﺢ، ﺃﻋﺘﺬﺭ. ...ﺑﺎﺧﺘﺼﺎﺭ، ﻛﻠﻨﺎ ﺃﻋﺒﺎﺅﻧﺎ ﺛﻘﻴﻠﺔ."""
Ushiromiya Rudolf,"""ﺑﻌﺪ ﺗﺤﺪﻳﻲ ﻣﺠﻠﺲ ﺍﻹﺩﺍﺭﺓ، ﻳﺠﺐ ﺃﻥ ﺃﺣﺼﻞ ﻋﻠﻰ ﺍﻟﻤﺎﻝ، ﻭﺇﻥ ﺍﻗﺘﻀﻰ ﺍﻷﻣﺮ ﺍﻟﺘﺮﺟﻲ ﺃﻭ ﺍﻟﺘﻤﺮﻍ ﻓﻲ ﺍﻟﺘﺮﺍﺏ."""
Ushiromiya Hideyoshi,"""ﻣﺜﻠﻲ ﺗﻤﺎﻣﺎ. ﻻ ﻳﻤﻜﻨﻨﻲ ﺧﻴﺎﻧﺔ ﻣﻮﻇﻔﻲ، ﻭﺛﻘﻮﺍ ﺑﻲ ﻭﺗﺒﻌﻮﻧﻲ ﻃﻮﺍﻝ ﻫﺬﻩ ﺍﻟﺴﻨﻴﻦ. ...ﻟﺬﺍ ﻳﺠﺐ ﺍﻧﺘﺰﺍﻉ ﺑﻌﺾ ﺍﻟﻤﺎﻝ ﻣﻦ ﻛﺮﺍﻭﺱ ﻧﻲ-ﺳﺎﻥ، ﻣﻬﻤﺎ ﻗﺎﻭﻡ."""
Ushiromiya Rudolf,"""ﺩﺍﺋﻤﺎ ﻣﺎ ﻛﺎﻥ ﻫﺬﺍﻥ ﺍﻻﺛﻨﺎﻥ ﻳﺘﻨﺎﻓﺴﺎﻥ. ﻭﻫﺎ ﻫﻲ ﺗﺘﺤﺪﺍﻩ ﺑﺸﻜﻞ ﻣﺒﺎﺷﺮ. ﺗﻌﻜﺮ ﻣﺰﺍﺟﻬﺎ ﻟﻴﺲ ﻣﺴﺘﻐﺮﺑﺎ."""
Ushiromiya Hideyoshi,"""ﺇﺫﺍ، ﻛﺎﻧﺖ ﺇﻳﻔﺎ ﺩﺍﺋﻤًﺎ ﻋﻠﻰ ﺧﺼﻮﻣﺔ ﻣﻊ ﻛﺮﺍﻭﺱ ﻧﻲ-ﺳﺎﻥ؟"""
Ushiromiya Rudolf,"""ﺃﻟﻢ ﺗﺨﺒﺮﻙ ﻋﻦ ﺷﻨﺂﻥ ﺑﻌﻀﻬﻤﺎ؟ ﺃﻇﻨﻬﺎ ﻟﻢ ﺗﺨﺒﺮ ﻗﻂ."""
Ushiromiya Hideyoshi,"""ﻻ ﺗﺮﻭﻱ ﻟﻲ ﻋﻦ ﺍﻟﻤﺎﺿﻲ ﻭﺇﻥ ﺳﺄﻟﺘﻬﺎ. ﻭﻛﺄﻧﻬﺎ ﻻ ﺗﺮﻳﺪ ﺍﻟﺘﺬﻛﺮ......"""
Ushiromiya Rudolf,"""...ﺃﺧﺘﻲ ﺫﻛﻴﺔ ﻭﻓﻄﻨﺔ. ﻭﺩﺭﺟﺎﺗﻬﺎ ﻣﻤﺘﺎﺯﺓ ﺃﻳﻀﺎ. ﻣﻘﺎﺭﻧﺔ ﺑﻬﺎ، ﺃﺧﻲ ﻛﺎﻥ ﻋﺎﺩﻳﺎ. ﻭﺟﻮﺩﻫﺎ ﺑﺬﺍﺗﻪ ﻛﺎﻥ ﻳﻀﻐﻄﻪ، ﻭﺗﺒﺎﻫﻴﻬﺎ ﺍﻟﺪﺍﺋﻢ ﻳﺜﻘﻠﻪ ﺃﻛﺜﺮ."""
Ushiromiya Hideyoshi,"""... ﺗﻠﻚ ﺍﻟﻤﻐﻔﻠﺔ... ﻟﻤﺎﺫﺍ ﺗﺘﻔﺎﺧﺮ ﻋﻠﻨﺎ ﺃﻣﺎﻣﻪ؟ ﻫﺬﻩ ﻟﻴﺴﺖ ﻓﻄﻨﺔ."""
Ushiromiya Rudolf,"""ﻫﺎﻫﺎﻫﺎﻫﺎ، ﺻﺪﻗﺖ."
Ushiromiya Rudolf,"ﻧﺪﻣﺖ ﺃﺧﺘﻲ ﻟﻜﻮﻧﻬﺎ ﺍﻣﺮﺃﺓ. ﻟﻬﺬﺍ ﻻ ﺗﺴﺘﻄﻴﻊ ﺗﻘﺒﻞ ﺃﺧﻲ، ﻳﺮﺙ ﺍﻟﻌﺎﺋﻠﺔ ﻭﻳﻘﻮﺩﻫﺎ ﻓﻘﻂ ﻷﻧﻪ ﺭﺟﻞ... ﺩﺍﺋﻤﺎ ﻣﺎ ﺍﺳﺘﻐﻠﺖ ﻛﻞ ﻓﺮﺻﺔ ﻟﺘﺜﺒﺖ ﺗﻔﻮﻗﻬﺎ."""
Ushiromiya Hideyoshi,"""ﺍﻷﺏ ﺷﺨﺺ ﺗﻘﻠﻴﺪﻱ ﺟﺪﺍ. ﺍﻟﻔﺮﻭﻗﺎﺕ ﺍﻟﺠﻨﺴﻴﺔ ﺟﺰﺀ ﻣﻦ ﻣﺒﺎﺩﺋﻪ. ﺃﻇﻦ ﺗﺒﺎﻫﻲ ﻭﺷﻐﻒ ﺇﻳﻔﺎ ﺟﻌﻠﻪ ﻻ ﻳﻄﻴﻘﻬﺎ.."""
Ushiromiya Rudolf,"""..........................."""
Ushiromiya Krauss,"ﺃﻻ ﺗﺮﻳﻦ ﺗﻌﻠﻴﻢ ﺍﻟﻨﺴﺎﺀ ﻛﺎﻟﺴﻜﺮ ﻓﻲ ﺍﻟﺸﺎﻱ؟ ﺑﺪﻭﻧﻪ ﻣﺮﺍ ﻭﺑﻜﺜﺮﺗﻪ ﻣﺎﺻﺨﺎ."""
,ﻭﺑﻤﺎ ﺃﻥ ﺍﻟﺸﺎﻱ ﻗﺎﺑﻞ ﻟﻠﺸﺮﺏ ﺑﻼ ﺳﻜﺮ، ﻓﻬﺬﺍ ﻳﻌﻨﻲ ﺃﻥ ﺍﻟﺘﻌﻠﻴﻢ ﻟﻴﺲ ﺑﻀﺮﻭﺭﺓ ﻟﻠﻤﺮﺃﺓ.
,ﻫﺬﻩ ﺍﻟﻜﻠﻤﺎﺕ ﺍﻟﻤﺴﺘﻔﺰﺓ ﺍﻟﺘﻲ ﻧﻄﻘﻬﺎ ﺃﺧﻲ ﻫﻲ ﻣﺎ ﺟﻌﻠﺘﻨﻲ ﺃﻳﺄﺱ ﺑﻌﺪ ﺭﻓﺾ ﻭﺍﻟﺪﻱ ﺫﻫﺎﺑﻲ ﺇﻟﻰ ﺍﻟﺠﺎﻣﻌﺔ.
,ﺍﺣﺘﺠﺠﺖ ﺑﺄﻥ ﺍﻟﺪﺭﺍﺳﺔ ﺍﻟﺠﺎﻣﻌﻴﺔ ﺿﺮﻭﺭﻳﺔ ﻷﻛﺘﺴﺐ ﺍﻟﺘﻌﻠﻴﻢ ﻭﺍﻟﺮﻗﻲ ﺍﻟﻤﻼﺋﻤﻴﻦ ﻷﻛﺒﺮ ﺍﺑﻨﺔ ﺑﻌﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ.
,ﻭﺭﺩ ﻛﻞُّ ﻣﻦ ﻭﺍﻟﺪﻱ ﻭﺃﺧﻲ ﻣﻌﺮﺿﺎﻥ:
,"""ﻳﺎ ﻟﻚ ﻣﻦ ﻣﺘﻐﻄﺮﺳﺔ ﺑﺎﻟﻨﺴﺒﺔ ﻻﻣﺮﺃﺓ."""
, ﻣﻨﺬ ﻭﻟﺪﺕ ﻭﺃﻧﺎ ﺃﻋﻈﻢ ﺍﺳﻢ ﺍﻟﻌﺎﺋﻠﺔ، ﻟﻢ ﺃﺳﺘﻬﻦ ﺑﻪ ﺃﺑﺪﺍ. ﻭﺷﺪﺩﺕ ﺍﻟﺘﻌﺎﻣﻞ ﻣﻊ ﺍﺳﻢ ﻭﺍﻟﺪﻱ، ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻛﻴﻨﺰﻭ.
,ﻋﺎﺋﻠﺘﻨﺎ ﻋﺮﻳﻘﺔ ﺫﺍﺕ ﺗﺎﺭﻳﺦ ﻃﻮﻳﻞ، ﺛﻢ ﺧﺴﺮﺕ ﺛﺮﻭﺗﻬﺎ ﻭﺃﻋﻤﺎﻟﻬﺎ ﻓﻲ ﺯﻟﺰﺍﻝ ﻛﺎﻧﺘﻮ ﺍﻟﻜﺒﻴﺮ، ﺑﻞ ﺷﺎﺭﻓﺖ ﺍﻻﻧﻬﻴﺎﺭ. ﺛﻢ ﺃﻋﺎﺩ ﺍﻷﺏ، ﺑﻌﺒﻘﺮﻳﺘﻪ، ﺇﺣﻴﺎﺀﻫﺎ ﻟﺘﺼﺒﺢ ﺃﻋﻈﻢ ﻓﺄﻋﻈﻢ.
,ﻟﻢ ﺃﻧﺲَ ﻟﺤﻈﺔ ﻣﻌﻨﻰ ﻛﻮﻧﻲ ﺍﺑﻨﺘﻪ، ﺍﻟﻌﻈﻴﻢ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻛﻴﻨﺰﻭ.
,ﻓﺒﺬﻟﺖ ﺃﻗﺼﻰ ﻣﺎ ﺑﻮﺳﻌﻲ ﻷﻛﻮﻥ ﻛﻔﺆﺍ ﻟﻬﺬﺍ ﺍﻻﺳﻢ.
,ﺍﺣﺘﺠﺖ ﻛﺮﺍﻣﺔ ﻣﻨﺎﺳﺒﺔ ﻟﻔﺮﺩ ﻣﻦ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ. ﺗﻌﻠﻴﻢ. ﻭﺁﺩﺍﺏ. ﻓﻘﻴﺎﺩﺓ.
,ﺣﺘﻰ ﻟﻮ ﻛﻨﺖ ﺑﻌﻴﺪﺓ ﻋﻦ ﻭﺍﻟﺪﻱ، ﻋﺰﺯﺕ ﻣﻌﺮﻓﺘﻲ ﺑﺎﻻﻗﺘﺼﺎﺩ ﻭﺍﻟﻤﺎﻟﻴﺔ، ﻭﺳﻌﻴﺖ ﻟﺘﻄﻮﻳﺮ ﻧﻔﺴﻲ ﻭﺃﺟﻬﺰ ﻟﻠﻤﺴﺎﻋﺪﺓ ﻣﺘﻰ ﺍﺣﺘﻴﺞ ﺇﻟﻲ.
,..... ﻭﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻟﻢ ﻳﻘﺒﻠﻨﻲ ﻭﺍﻟﺪﻱ.
,ﻭﺍﻟﺪﻱ ﻳﺮﻯ ﺃﻥ ﺍﻻﻣﺮﺃﺓ ﺗﺪﻋﻢ ﺍﻟﺮﺟﻞ، ﻻ ﺷﻲﺀ ﺇﺿﺎﻓﻲ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﻤﻬﻤﺔ.
,ﻣﺘﻰ ﺃﺩﺭﻛﺖ ﺫﻟﻚ؟{n}...ﺭﺑﻤﺎ ﺃﺩﺭﻛﺖُ ﺫﻟﻚ ﻣﻨﺬ ﻧﻌﻮﻣﺔ ﺃﻇﺎﻓﺮﻱ.
,ﻭﻟﻜﻨﻲ ﻟﻢ ﺃﻗﺒﻞ ﻛﻠﻴﺎ ﺇﻻ ﺑﻌﺪﻣﺎ ﺑﻠﻐﺖ ﻭﻋﻘﻠﺖ.
, ﻣﻘﺎﺭﻧﺔ ﺑﻲ، ﻻ ﻳﻤﻜﻨﻚ ﺍﻟﻘﻮﻝ ﺑﺄﻥ ﻛﺮﺍﻭﺱ، ﺃﺧﻲ ﺍﻟﺬﻱ ﻳﻜﺒﺮﻧﻲ ﺑﺴﻨﺘﻴﻦ، ﻋﻤﻞ ﺟﺎﻫﺪﺍ ﻟﻴﺜﺒﺖ ﻧﻔﺴﻪ ﻓﻲ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ.
,ﻣﻨﺬ ﺻﻐﺮﻧﺎ، ﺭﺩﺩ ﺃﺧﻲ ﻃﺒﻴﻌﺔ ﺃﻥ ﻳﺨﻠﻒ ﻭﺍﻟﺪﻱ ﻟﻤﺠﺮﺩ ﺟﻨﺴﻪ.
,...ﻛﺎﻥ ﻳﻜﺮّﺭ ﺫﻟﻚ، ﻭﻛﺄﻧﻬﺎ ﻓﺠﻮﺓ ﻣﻄﻠﻘﺔ ﺑﻴﻨﻨﺎ.
,ﻟﻢ ﺃﺣﺘﻤﻞ ﺫﻟﻚ. ﺣﺘﻰ ﻋﻠﻮ ﺩﺭﺟﺎﺗﻲ ﻋﻠﻴﻪ، ﻭﺣﺘﻰ ﺣﻴﻦ ﺃﺻﺒﺤﺖ ﺭﺋﻴﺴﺔ ﺍﻟﻔﺼﻞ ﺑﻴﻨﻤﺎ ﻛﺎﻥ ﻣﺠﺮﺩ ﻧﺎﺋﺐ، ...ﺍﻋﺘﺒﺮ ﺃﺧﻲ ﺍﻟﺸﺨﺺ ﺍﻟﻤﻨﺎﺳﺐ ﻟﺨﻼﻓﺔ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ، ﻓﻘﻂ ﻷﻧﻪ ﺭﺟﻞ.
,ﺑﺎﻟﻄﺒﻊ، ﻛﺎﻥ ﻳﻤﻜﻦ ﺍﻟﺘﻐﺎﺿﻲ ﻋﻦ ﺍﻟﺘﻤﻴﻴﺰ ﺍﻟﺠﻨﺴﻲ ﻓﻲ ﺗﻠﻚ ﺍﻷﻳﺎﻡ.{n}ﻛﻼ، ﺑﻞ ﻛﺎﻧﺖ ﻓﻀﻴﻠﺔ ﻭﺗﻜﺮﻣﺎ ﻓﻲ ﺗﻠﻚ ﺍﻟﺤﻘﺒﺔ.
,ﻛﺎﻧﺖ ﻓﺘﺮﺓ ﻳﻨﻈﺮ ﻓﻴﻬﺎ ﺇﻟﻰ ﺍﻟﻨﺴﺎﺀ ﺑﺎﺯﺩﺭﺍﺀ، ﻭﻳُﻘﺎﻝ ﺇﻥ ﺍﻻﻣﺮﺃﺓ ﻋﻨﺪﻣﺎ ﺗُﻮﻟﺪ ﺗﻄﻴﻊ ﻭﺍﻟﺪﻳﻬﺎ؛ ﺗﺘﺰﻭﺝ ﻓﺘﻄﻴﻊ ﺯﻭﺟﻬﺎ؛ ﺗﻜﺒﺮ ﻓﺘﻄﻴﻊ ﺃﺑﻨﺎﺀﻫﺎ.
,ﻭﺑﺴﺒﺐ ﻫﺬﺍ ﺍﻟﺘﻔﻜﻴﺮ، ﺃﺭﺩﺕ ﻛﺴﺮ ﺍﻟﺘﺼﻮﺭ.{n}ﻋﻤﻠﺖ ﺟﺎﻫﺪﺓ ﻭﺑﺒﺮﺍﺀﺓ ﻹﺛﺒﺎﺕ ﻣﺆﻫﻼﺗﻲ.
,ﻭﺍﻛﺘﺸﻔﺖ ﺃﻥ ﺗﻌﺒﻲ ﻛﺎﻥ ﻫﺒﺎﺀ ﻣﻨﺜﻮﺭﺍ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ.
Ushiromiya Krauss,"""ﺃﻻ ﺗﺮﻳﻦ ﺗﻌﻠﻴﻢ ﺍﻟﻨﺴﺎﺀ ﻛﺎﻟﺴﻜﺮ ﻓﻲ ﺍﻟﺸﺎﻱ؟ ﺍﻟﻄﻌﻢ ﻗﺎﺑﻞ ﻟﻠﺸﺮﺏ ﺑﺪﻭﻧﻪ، ﻭﻛﺜﺮﺗﻪ ﺗﻔﺴﺪ ﺍﻟﺸﺎﻱ."""
Ushiromiya Eva,"""... ﻣﺎﺫﺍ ﺗﻌﻨﻲ ﺑﻜﻼﻣﻚ ﻳﺎ ﺃﺧﻲ؟"""
Ushiromiya Krauss,"""ﻛﻤﺎ ﻳﻮﺟﺪ ﺃﺷﻴﺎﺀ ﻣﺤﻜﻮﺭﺓ ﻟﻠﺮﺟﺎﻝ، ﻳﻮﺟﺪ ﻣﺎ ﻻ ﻳﺴﺘﻄﻴﻊ ﺍﻟﻘﻴﺎﻡ ﺑﻪ ﺇﻻ ﺍﻟﻨﺴﺎﺀ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﺃﺭﻯ ﻭﻻﺩﺓ ﺍﻷﺑﻨﺎﺀ، ﺗﺮﺑﻴﺘﻬﻢ، ﻭﻣﺴﺎﻋﺪﺓ ﺭﺏ ﺍﻟﺒﻴﺖ ﻣﻬﺎﻡ ﺧﺎﺻﺔ ﺑﺎﻟﻨﺴﻮﺓ."""
Ushiromiya Eva," ""ﺃﺗﻘﻮﻝ ﺇﻥ ﻋﻤﻞ ﻭﺩﺭﺍﺳﺔ ﺍﻟﻨﺴﻮﺓ ﺑﻼ ﻃﺎﺋﻞ؟"""
Ushiromiya Krauss,"""ﻟﻦ ﺃﺑﺎﻟﻎ. ﺍﻟﺘﺤﺪﺙ ﻣﻊ ﻏﻴﺮ ﺍﻟﻤﺘﻌﻠﻤﺔ ﻣﺘﻌﺐ ﻭﻣﻀﻴﻌﺔ ﻟﻠﻮﻗﺖ. ﻟﻜﻦ ﺍﻟﺤﺎﺫﻗﺎﺕ ﻣﺘﻌﺒﺎﺕ ﺃﻛﺜﺮ. ﺃﻋﺘﻘﺪ ﺃﻥ ﺍﻣﺮﺃﺓ ﻋﻨﻴﻔﺔ ﻭﺟﺎﺯﻋﺔ ﻣﺜﻠﻚ ﻟﻦ ﺗﺮﻳﺢ ﺯﻭﺟﻬﺎ ﻣﺴﺘﻘﺒﻼ."""
Ushiromiya Eva,"""ﺃﺗﺮﻣﻲ ﺇﻟﻰ ﻭﺟﻮﺏ ﺯﻭﺍﺝ ﺍﻟﻤﺮﺃﺓ ﻭﺗﻮﺍﺭﻳﻬﺎ ﻓﻲ ﻇﻞ ﺯﻭﺟﻬﺎ ﻓﻘﻂ؟ ﻻ ﻋﻼﻗﺔ ﻟﻚ ﺑﺤﻴﺎﺗﻨﺎ!"""
