Speaker,Arabic (AR)
,ﻟﻢ ﺗﻜﻦ ﺗﺸﻌﺮ ﺑﺎﻟﺠﻮﻉ ﻷﻧّﻬﺎ ﺗﻨﺎﻭﻟﺖ ﺑﻌﺾ ﺍﻟﻮﺟﺒﺎﺕ ﺍﻟﺨﻔﻴﻔﺔ، ﻟﻜﻦ ﻣﻦ ﺷﺪّﺓ ﺭﻏﺒﺘﻬﺎ ﻓﻲ ﺍﻟﻨﻮﻡ ﺷﻌﺮﺕ ﻭﻛﺄﻧّﻬﺎ ﺍﻟﺴﺎﺩﺳﺔ ﺻﺒﺎﺣًﺎ ﻭﻟﻴﺲ ﻣﺴﺎﺀً.
,......ﺣﺘﻰ ﻟﻮ ﺍﻓﺘﺮﺿﻨﺎ ﺃﻥ ﺍﻟﻘﺎﺭﺏ ﺳﻴﺄﺗﻲ ﻓﻲ ﺗﻤﺎﻡ ﺍﻟﺴﺎﻋﺔ ﺍﻟﺘﺎﺳﻌﺔ ﺻﺒﺎﺡ ﻏﺪٍ، ......ﻓﻼ ﻳﺰﺍﻝ ﺃﻣﺎﻣﻬﻢ ﺃﻛﺜﺮ ﻣﻦ ﺍﺛﻨﺘﻲ ﻋﺸﺮ ﺳﺎﻋﺔ ﺣﺘﻰ ﺫﻟﻚ ﺍﻟﺤﻴﻦ.
,...ﻛﺎﻥ ﻭﻗﺘﺎً ﻃﻮﻳﻼً ﺑﺸﻜﻞ ﻻ ﻳُﺤﺘﻤﻞ.
,............ﻃﻮﻳﻞ. .........ﻣُﺮﻫﻖ...... ......ﺣﺎﺭ...
,ﺣﺘﻰ ﺻﻮﺕ ﺍﻟﺴﺎﻋﺔ ﻳُﻌﺬﺏ ﺟﺴﺪﻫﺎ ﺍﻵﻥ.
,ﻓﻲ ﺃﻭﻗﺎﺕ ﻛﻬﺬﻩ، ﻛﺎﻥ ﻟﻴﻀﻊ ﻳﺪﻩ ﻋﻠﻰ ﺟﺒﻬﺘﻬﺎ ﻓﺘﺨﻒّ ﺍﻟﺤﻤﻰ.
,...ﻟﻜﻨّﻪ ﻟﻢ ﻳﻌﺪ ﻣﻮﺟﻮﺩًﺍ.........
,ﻋﻨﺪﻣﺎ ﺃﺻﺒﺢ ﻋﻘﻞ ﺇﻳﻔﺎ ﻣﺸﻮﺷًﺎ، ﻏﻤﺮﺗﻬﺎ ﻣﺸﺎﻋﺮ ﺍﻟﺤﺰﻥ ﺍﻟﺸﺪﻳﺪﺓ ﻣﺮﺓ ﺃﺧﺮﻯ...
,ﻓﺒﻜﺖ ﺣﺘﻰ ﺟﻔّﺖ ﺩﻣﻮﻋﻬﺎ.{n}ﻭﻟﻜﻦ ﺣﺰﻧﻬﺎ ﻋﻠﻰ ﻓﻘﺪﺍﻥ ﺯﻭﺟﻬﺎ ﺍﻟﻌﺰﻳﺰ ﻟﻢ ﻳﺨﻒ...
Ushiromiya Eva,"""...............ﻛﻨﺖ......ﻣﺨﻄﺌﺔ..."""
{f:5:Eva Beatrice},"""...ﻟﻤﺎﺫﺍ؟"""
,ُﺗﻤﺜﻞ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺠﺪﻳﺪﺓ ﻭﺇﻳﻔﺎ ﻛﻴﺎﻧًﺎ ﻭﺍﺣﺪًﺍ.{n}ﻭﺑﺬﻟﻚ ﺍﻟﻤﻌﻨﻰ، ﺇﺫﺍ ﺃﺭﺍﺩﺕ ﺇﻳﻔﺎ ﺍﻟﺤﺪﻳﺚ ﻣﻌﻬﺎ، ﻓﺴﺘﺮﺩ ﺩﺍﺋﻤًﺎ...
Ushiromiya Eva,"""...ﻇﻨﻨﺖُ ﺃﻥّ ﺣﺼﻮﻟﻲ ﻋﻠﻰ ﺭﺋﺎﺳﺔ ﺍﻟﻌﺎﺋﻠﺔ ﺳﻴﻜﻔﻴﻨﻲ. ...ﻟﻜﻦ ﻋﻨﺪﻣﺎ ﺭﺃﻳﺖ ﺫﻟﻚ ﺍﻟﺠﺒﻞ ﻣﻦ ﺍﻟﺬﻫﺐ، ............ﺗﺰﺍﻳﺪ ﺟﺸﻌﻲ ﻓﻲ ﺍﺣﺘﻜﺎﺭﻩ ﻛﻠﻪ ﻟﻨﻔﺴﻲ..."""
{f:5:Eva Beatrice},"""ﻫﺬﻩ ﻣﺸﺎﻋﺮ ﻃﺒﻴﻌﻴﺔ ﻻ ﺗﺴﺘﻮﺟﺐ ﺍﻟﺨﺠﻞ ﻣﻨﻬﺎ.  ﺇﻧّﻪ ﺣﻘﻚ ﺍﻟﻄﺒﻴﻌﻲ ﺑﺼﻔﺘﻚ ﺭﺋﻴﺲ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ. ﻻ ﻳﺘﻮﺟﺐ ﻋﻠﻴﻚ ﻣﺸﺎﺭﻛﺘﻪ ﻣﻊ ﺃﻱ ﺷﺨﺺٍ ﺁﺧﺮ."""
Ushiromiya Eva,"""............ﻷﻧﻨﻲ ﺍﺳﺘﺴﻠﻤﺖ ﻟﺬﻟﻚ ﺍﻹﻏﺮﺍﺀ، ... ﻭﻟﺪﺕِ ﺃﻧﺖِ. ......ﺃﻧﺖِ ﺗﻤﺜﻠﻴﻦ ﻗﻠﺒﻲ ﻋﻨﺪﻣﺎ ﻛﻨﺖ ﻓﺘﺎﺓ ﺻﻐﻴﺮﺓ، ......ﻭﻓﻲ ﺍﻟﻮﻗﺖ ﻧﻔﺴﻪ، ... ﺗﻤﺜﻠﻴﻦ ﻧﻔﺴﻲ ﺍﻷﻧﺎﻧﻴﺔ ﻭﺍﻟﺮﻏﺒﺔ ﺍﻟﻔﺎﺳﺪﺓ ﻓﻲ ﺩﺍﺧﻠﻲ."""
Ushiromiya Eva,"""......ﻭﺑﺴﺒﺐ ﺟﺸﻌﻲ ﺍﻷﺣﻤﻖ ﺍﻟﺬﻱ ﻧﺸﺄ ﻣﻦ ﺭﻏﺒﺘﻲ ﻓﻲ ﺍﻣﺘﻼﻙ ﺫﻟﻚ ﺍﻟﺬﻫﺐ ﻛﻠﻪ ﻟﻨﻔﺴﻲ، ......ﺍﻧﺸﻘﺖ ﺍﻟﻘﺸﺮﺓ ﺍﻟﺘﻲ ﺗﻐﻄﻲ ﻗﻠﺒﻲ، ﺣﻴﻨﺌﺬٍ، ﻭﻟﺪﺕِ ﺃﻧﺖِ ﻓﻲ ﻫﺬﺍ ﺍﻟﻌﺎﻟﻢ... .........ﺃﻧﺎ ﺍﻟﻤﻼﻣﺔ ﻋﻠﻰ ﻭﺟﻮﺩﻙ......!"""
{f:5:Eva Beatrice},"""ﺇﺫًﺍ، ﻓﻜﻞُّ ﺍﻟﺬﻳﻦ ﻗﺘﻠﺘﻬﻢ، ﺭﻭﺯﺍ ﻭﻣﺎﺭﻳﺎ، ﻭﺭﻭﺩﻭﻟﻒ ﻭﻛﻴﺮﻳﻲ ﻭﺣﺘﻰ ﻫﻴﺪﻳﻮﺷﻲ... ﺟﻤﻴﻌﻢ ﺳﺘﺘﺤﻤﻠﻴﻦ ﺇﺛﻤﻬﻢ ﺃﻧﺖِ...!"""
Ushiromiya Eva,"""ﻟﻤﺎﺫﺍ ﻗﺘﻠﺖِ ﺯﻭﺟﻲ ﺃﻳﻀًﺎ...؟! ﻟﻤﺎﺫﺍ......?!! ﺁﺁﺁﺁﺁﺁﺁﺁﺁﻏﻐﻐﻪ!!"""
{f:5:Eva Beatrice},"""...ﻟﻢ ﺃﻛﻦ ﺃﻧﻮﻱ ﻗﺘﻞ ﻫﻴﺪﻳﻮﺷﻲ. ﻛﻞ ﻣﺎ ﻓﻲ ﺍﻷﻣﺮ ﺃﻧّﻪ ﻛﺎﻥ ﻣﺰﻋﺠًﺎ ﻭﻟﺤﻮﺣًﺎ ﺟﺪًﺍ. ...ﻣﻦ ﻫﺬﻩ ﺍﻟﻨﺎﺣﻴﺔ، ﺇﻧﻬﺎ ﻣﺴﺆﻭﻟﻴﺘﻨﺎ، ﺑﻞ ﻣﺴﺆﻭﻟﻴﺘﻚ ﺃﻧﺖ. ﻣﺴﺆﻭﻟﻴﺘﻚ ﻷﻧﻚ ﺍﺧﺘﺮﺕِ ﻣﺜﻞ ﻫﺬﺍ ﺍﻟﺮﺟﻞ ﺯﻭﺟًﺎ ﻟﻚ."""
Ushiromiya Eva,"""ﻃﻔﻠﺔٌ ﻣﺜﻠﻚ ﻻ ﻳﻤﻜﻨّﻬﺎ ﺃﻥ ﺗﻔﻬﻢ ﺃﺑﺪًﺍ ﻛﻢ ﻫﻮ ﺭﺟﻞٌ ﺭﺍﺋﻊ!! ﺃﻭﻭﻭﻭﻭﻭﻭﻭﻭﻩ ﻳﺎ ﻋﺰﻳﺰﻱ، ﺁﺁﺁﺁﺁﺁﺁﺁﺁﻩ!"""
{f:5:Eva Beatrice},"""...ﻣﺎﺫﺍ ﺩﻫﺎﻙِ؟ ﺃﻟﻢ ﻧُﺤﻘﻖ ﺃﺣﻼﻣﻨﺎ ﺑﺎﻟﺴﺤﺮ؟ ﻟﻘﺪ ﺣﻠﻠﻨﺎ ﺃﺣﺠﻴﺔ ﺍﻟﻤﺮﺛﻴﺔ، ﺛﻢ ﻭﺟﺪﻧﺎ ﺍﻟﺬﻫﺐ ﻭﺣﺼﻠﻨﺎ ﻋﻠﻰ ﺧﺎﺗﻢ ﺍﻟﺮﺋﺎﺳﺔ. ﻛﻞ ﺃﺣﻼﻣﻨﺎ ﺗﺤﻘﻘﺖ. ﻟﻤﺎﺫﺍ ﻟﺴﺖِ ﺭﺍﺿﻴﺔ...؟"""
Ushiromiya Eva,"""ﻫﺬﻩ ﻟﻴﺴﺖ ﻛﻞ ﺃﺣﻼﻣﻲ...!! ﺃﻥ ﺃﻋﻴﺶ ﺣﻴﺎﺓ ﺭﺍﺋﻌﺔ ﻣﻊ ﺫﻟﻚ ﺍﻟﺮﺟﻞ، ﻭﺃﻥ ﺃﺑﻨﻲ ﻟﺠﻮﺭﺝ ﺣﻴﺎﺓ ﻣﻠﻴﺌﺔ ﺑﺎﻟﺴﻌﺎﺩﺓ...! ﻛﺰﻭﺟﺔ ﻭﻛﺄﻡ... ﻻ ﻳﺰﺍﻝ ﻟﺪﻱ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻷﺣﻼﻡ ﺍﻟﺘﻲ ﻳﺠﺐ ﺃﻥ ﺃﺣﻘﻘﻬﺎ...!! ﻭﻟﻜﻦ ﺍﻵﻥ، ......ﻭﻟﻜﻦ ﺍﻵﻥ......!"""
{f:5:Eva Beatrice},"""...ﻫﺬﻩ ﻣﺠﺮّﺩ ﺃﺣﻼﻡ ﺧﺎﺻﺔ ﺑﻚِ ﺑﻌﺪ ﺃﻥ ﻛﺒﺮﺕِ. ﻻ ﺷﺄﻥ ﻟﻲ ﺑﻬﺎ."""
Ushiromiya Eva,"""ﻟﻬﺬﺍ ﻟﺴﺖِ ﺳﻮﻯ ﻃﻔﻠﺔ ﺃﻧﺎﻧﻴﺔ...!! ﻻ ﺗﻔﻜﺮﻳﻦ ﺇﻻ ﺑﻨﻔﺴﻚِ...!! ......ﻛﻞّ ﻫﺬﺍ ﺧﻄﺌﻲ ﺃﻧﺎ...!! ﻳﺎ ﻟﻴﺘﻨﻲ ﺍﺳﺘﻤﻌﺖ ﻟﻜﻼﻡ ﺭﻭﺯﺍ ﻭﻗﺘﻬﺎ. ﻟﻤﺎﺫﺍ ﻟﻢ ﺃﺗﻤﻜﻦ ﻣﻦ ﺇﻋﻼﻥ ﺃﻧﻨﻲ ﻭﺟﺪﺕ ﺍﻟﺬﻫﺐ ﺃﻣﺎﻡ ﺟﻤﻴﻊ ﺇﺧﻮﺗﻲ؟"""
Ushiromiya Eva,"""......ﻛﻞ ﻫﺬﺍ ﺑﺴﺒﺐ ﺟﺸﻊ ﻗﻠﺒﻲ ﺍﻟﺸﺮﻳﺮ!! ﺭﻏﺒﺘﻲ ﺍﻷﻧﺎﻧﻴﺔ ﻓﻲ ﺍﺣﺘﻜﺎﺭ ﺍﻟﺬﻫﺐ، ......ﻫﻲ ﻣﻦ ﺃﻧﺠﺒﺘﻚِ!!"""
{f:5:Eva Beatrice},""".........ﻻ ﺃﺭﻯ ﻣﺎ ﺳﺒﺐ ﻛﻞ ﻫﺬﺍ ﺍﻟﻜﺮﻩ ﻟﻲ. ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻧﻨﺎ ﻧﻤﺜﻞ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ."""
Ushiromiya Eva,"""ﻻ، ﻫﺬﺍ ﻟﻴﺲ ﺻﺤﻴﺤًﺎ ﺑﻌﺪ ﺍﻵﻥ. ﻛﻤّﺎ ﺃﻧّﻚ ﺃﻧﺖِ ﻣﻦ ﻗﻠﺘﻬﺎ ﺑﻨﻔﺴﻚ. ﺃﻧﺎ ﻭﺣﺪﻱ ﻫﻲ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ. ﻭﺃﻧﺖِ ﻫﻲ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}...!!"""
Ushiromiya Eva,"ﻟﺬﺍ ﺍﺧﺘﻔﻲ ﻣﻦ ﺃﻣﺎﻣﻲ ﺣﺎﻻً! ﺇﻥّ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻣﺠﺮّﺩ ﺃﻭﻫﺎﻡ ﻻ ﺗﻮﺟﺪ ﺇﻻ ﻓﻲ ﺍﻟﻘﺼﺺ ﺍﻟﺨﻴﺎﻟﻴﺔ...!! ﻓﻬﻴّﺎ ﺍﺧﺘﻔﻲ! ﻭﺇﻳﺎﻙِ ﺃﻥ ﺗﻈﻬﺮﻱ ﺃﻣﺎﻣﻲ ﻣﺠﺪﺩًﺍ!!"""
{f:5:Eva Beatrice},"""....ﻧﻌﻢ، ﺣﺴﻨًﺎ. ...ﻓﻬﻤﺖ. ﺳﺄﺧﺘﻔﻲ ﻣﻦ ﺃﻣﺎﻣﻚِ."""
{f:5:Eva Beatrice},"""...ﻛﻤّﺎ ﺃﻧﻨﻲ ﻟﺴﺖُ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ ﺑﻌﺪ ﺍﻵﻥ. ﻣﻦ ﺍﻵﻥ ﻓﺼﺎﻋﺪًﺍ، ﺃﻧﺎ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}. ...ﺑﻤﻘﺪﻭﺭﻱ ﺍﻵﻥ ﺍﻟﻠﻬﻮ ﻛﻴﻔﻤﺎ ﻳﺤﻠﻮ ﻟﻲ."""
{f:5:Eva Beatrice},"""ﻟﻦ ﺃﻫﺘﻢ ﺑﻚِ ﺑﻌﺪ ﺍﻵﻥ. ﻣﺎ ﺭﺃﻳﻚِ ﺃﻥ ﺗﺴﺘﺴﻠﻤﻲ ﻭﺗﻤﻮﺗﻲ ﻟﻸﺑﺪ ﻓﺤﺴﺐ!"""
,ﺑﻌﺪ ﻣﺸﺎﺩﺓ ﻛﻼﻣﻴﺔ ﻃﻔﻮﻟﻴﺔ، ﺍﺧﺘﻔﺖ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺫﺍﺕ ﻳﻮﻡٍ ﻛﻴﺎﻥ ﺁﺧﺮ ﻣﻦ ﺇﻳﻔﺎ.
,......ﺑﻘﻴﺖ ﺇﻳﻔﺎ ﻭﺣﺪﻫﺎ ﻭﺳﻂ ﺍﻟﻈﻼﻡ.{n}ﺛﻢ ﺳﺄﻟﺖ ﻧﻔﺴﻬﺎ...
Ushiromiya Eva,"""ﻫﻞ ﻛﻨﺖُ ﺃﻧﺎ......? ﻓﻌﻼً ﻣﻦ ﻗﺘﻠﺘﻬﻢ......?  ﺃﻗﺘﻠﺘﻪ ﻫﻮ ﺃﻳﻀًﺎ....؟ ......ﻫﻞ ﺃﻧﺎ... ﻣﻦ.... ﻗﺘﻠﻪ....؟"""
,ﻟﻢ ﺗﺴﺘﻄﻊ ﺍﻹﺟﺎﺑﺔ ﻋﻠﻰ ﺫﻟﻚ ﺍﻟﺴﺆﺍﻝ ﺑﻨﻔﺴﻬﺎ....
Ushiromiya Eva,"""...*ﻛﺢ*ﻛﺢ*ﻛﺢ*ﻛﺢ*!! *ﻛﺢ*ﻛﺢ*ﻛﺢ*!!"""
,ﻣﻤﺎ ﻳﺒﺪﻭ ﺃﻧّﻬﺎ ﻛﺎﻧﺖ ﺷﺒﻪ ﻧﺎﺋﻤﺔ ﺑﻴﻨﻤﺎ ﻏﺼّﺖ ﺑﻠﻌﺎﺑﻬﺎ ﻓﻲ ﻗﺼﺒﺘﻬﺎ ﺍﻟﻬﻮﺍﺋﻴﺔ، ...ﻓﺒﺪﺃﺕ ﺗﺴﻌﻞُّ ﻓﺠﺄﺓً.
Ushiromiya Krauss,"""ﺃﺃﻧﺖِ ﺑﺨﻴﺮ ﻳﺎ ﺇﻳﻔﺎ؟ ....ﺃﺣﻀﺮﻱ ﺑﻌﺾ ﺍﻟﻤﺎﺀ ﻳﺎ ﻧﺎﺗﺴﻮﻫﻲ."""
Ushiromiya Natsuhi,"""ﺣـ-ﺣﺴﻨًﺎ..."""
Ushiromiya Eva,"""ﺃﻧﺎ ﻋﻠﻰ ﻣﺎ ﻳﺮﺍﻡ... *ﻛﺢ*ﻛﺢ*ﻛﺢ*! ﻛـ-ﺡ*ﻛﺢ*!! ﻟﻘﺪ ﺍﺧﺘﻨﻘﺖُ ﻗﻠﻴﻼً ﻓﺤﺴﺐ......! *ﻛﺢ*ﻛﺢ*ﻛﺢ*!"""
,ﺩﻓﻌﺖ ﺇﻳﻔﺎ ﻳﺪ ﻧﺎﺗﺴﻮﻫﻲ ﺑﻌﻴﺪًﺍ ﻭﻫﻲ ﺗﺤﺎﻭﻝ ﻓﺮﻙ ﻇﻬﺮﻫﺎ... ﺛﻢ ﻭﻗﻔﺖ ﻣﺘﺮﻧﺤﺔً ﻋﻠﻰ ﻗﺪﻣﻴﻬﺎ.
Ushiromiya Eva,""".........ﺳﻮﻑ ﺃﺫﻫﺐ ﻷﻏﺴﻞ ﻭﺟﻬﻲ. ...ﺍﻟﻤﻌﺬﺭﺓ، ﻟﻘﺪ ﻏﻔﻮﺕُ ﻗﻠﻴﻼً. ......ﻛﻤّﺎ ﺃﻧﻨﻲ ﺳﺄﺣﻀﺮ ﺑﻌﺾ ﺍﻟﻘﻬﻮﺓ ﺍﻟﻤﺮﻛﺰﺓ ﻋﻨﺪﻣﺎ ﺃﻋﻮﺩ، .........ﻣﺮﻛﺰﺓ ﺑﺰﻳﺎﺩﺓ، ﻟﻜﻲ ﻻ ﻳﻐﻠﺒﻨﻲ ﺍﻟﻨﻌﺎﺱ ﺣﺘﻰ ﺻﺒﺎﺡ ﺍﻟﻐﺪ."""
Ushiromiya Krauss,"""ﻧﻌﻢ، ﻣﻦ ﻓﻀﻠﻚ ﺣﻀّﺮﻱ ﻟﻲ ﻛﻮﺑًﺎ ﺃﻳﻀًﺎ. ......ﻳﺮﻭﻕ ﻟﻲ ﻣﺬﺍﻕ ﻗﻬﻮﺗﻚِ ﺃﻛﺜﺮ ﻣﻦ ﻗﻬﻮﺓ ﻗﻮﺩﺍ."""
Ushiromiya Eva,"""ﻳُﺴﻌﺪﻧﻲ ﺳﻤﺎﻉ ﻣﺪﺣﻴﻚَ، ﺣﺘﻰ ﻟﻮ ﻛﺎﻥ ﻓﻘﻂ ﻣﻦ ﺑﺎﺏ ﺍﻟﻤﺠﺎﻣﻠﺔ... *ﻛﺢ*ﻛﺢ*! .........ﺳﺄﻋﻮﺩ ﻗﺮﻳﺒًﺎ."""
,ﺧﺮﺟﺖ ﺇﻳﻔﺎ ﻣﻦ ﺍﻟﺮﺩﻫﺔ ﻣﺘﻮﺟﻬﺔً ﺇﻟﻰ ﺍﻟﺤﻤﺎﻡ.{n}ﺑﻴﻨﻤﺎ ﻛﺎﻥ ﻛﺮﺍﻭﺱ ﻭﻧﺎﺗﺴﻮﻫﻲ ﻳﺸﺎﻫﺪﺍﻧﻬﺎ ﻭﻫﻲ ﺗﻐﺎﺩﺭ ﻣﺘﻌﺒﺔً...
Ushiromiya Natsuhi,"""......ﺇﺫًﺍ ﻻ ﺯﻟﺖ ﺗﻬﺘﻢ ﺑﺸﺄﻥ ﺇﻳﻔﺎ-ﺳﺎﻥ ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﻋﻼﻗﺘﻜﻤﺎ ﺍﻟﻤﺘﻮﺗﺮﺓ ﺩﺍﺋﻤًﺎ."""
Ushiromiya Krauss,"""........................ ...ﺃﻟﻴﺲ ﻫﺬﺍ ﻭﺍﺟﺐ ﺍﻷﺥ ﺍﻷﻛﺒﺮ...؟"""
Ushiromiya Natsuhi,"""......ﺃﺟﻞ. ﻣﻌﻚ ﺣﻖ."""
