Speaker,Arabic (AR)
Ushiromiya Jessica,"""ﻭﻣﻊ ﺫﻟﻚ! ﻏﺮﻑ ﻣﻨﻔﺼﻠﺔ؟! ﻋﺎﺷﻘﺎﻥ ﻳﺤﺠﺰﺍﻥ ﻏﺮﻓﺘﻴﻦ ﻣﻨﻔﺼﻠﺘﻴﻦ؟! ﺁﻩ ﺑﺤﻖ ﺍﻟﺠﺤﻴﻢ، ﻣﺎ ﺧﻄﺒﻜﻤﺎ؟!"""
Shannon,"""""...ﺃﻣﻢ، ﺣﺴﻨﺎً، ......ﻟﻜﻨﻨﺎ ﻣﺎ ﺯﻟﻨﺎ ﺃﻋﺰﺑﻴﻦ... ...ﻳﻘﻮﻝ ﺟﻮﺭﺝ-ﺳﺎﻥ ﺇﻥ ﺍﺣﺘﺮﺍﻡ ﺍﻟﺤﺪﻭﺩ ﻫﻮ ﻣﻦ ﺁﺩﺍﺏ ﺍﻟﺘﻌﺎﻣﻞ ﺑﻴﻦ ﺍﻟﺮﺟﺎﻝ ﻭﺍﻟﻨﺴﺎﺀ......."""
Ushiromiya Jessica,"""ﺑﺮﺑّﻚ، ﺃﻟﻢ ﺗﺬﻫﺒﺎ ﻓﻲ ﺭﺣﻠﺔ ﻭﺗﻤﻜﺜﺎ ﺍﻟﻠﻴﻞ ﻫﻨﺎﻙ ﺧﺼﻴﺼًﺎ ﻣﻦ ﺃﺟﻞ ﺗﺠﺎﻭﺯ ﻫﺬﻩ ﺍﻟﻤﺮﺣﻠﺔ؟! ﻟﻢ ﺗﻌﻮﺩﺍ ﻓﻲ ﻣﺮﺣﻠﺔ ﺍﻟﻌﻨﺎﻕ ﻭﺍﻟﻘﺒﻼﺕ ﻓﻘﻂ!"""
Shannon,"""ﺁﻥ...ﺁﻧﺴﺘﻲ، ﻻ ﺃﻓﻬﻢ ﻣﺎ ﺍﻟﺬﻱ ﺗﺤﺎﻭﻟﻴﻦ ﻗﻮﻟﻪ ﻭﻟﻜﻦ... ﺟـ... ﺟﻮﺭﺝ-ﺳﺎﻣﺎ ﻛﺎﻥ ﺭﺟﻼً ﻧﺒﻴﻼً ﻣﻌﻲ ﺣﺘﻰ ﺍﻟﻨﻬﺎﻳﺔ."""
Shannon,"""ﺃﻱ، ﺃﻋﻨﻲ، ......ﺃﻧﺎ ﺃﻳﻀًﺎ...ﺗﺴﺎﺀﻟﺖ ﻋﻤّﺎ ﺇﺫﺍ ﻛﺎﻧﺖ ﺗﻠﻚ ﺍﻷﻣﻮﺭ ﺳﺘﺤﺪﺙ، ﻛﻤﺎ ﺗﻌﻠﻤﻴﻦ... ﻟﻜﻦ، ﻧﺤﻦ... ﺻﺤﻴﺢ ﺃﻧﻨﺎ ﻓﻲ ﻋﻼﻗﺔ، ﻭﻟﻜﻦ...""ﺃﻋﻨﻲ، ﻝ... ﻟﺴﻨﺎ ﻣﺘﺰﻭﺟﻴﻦ ﺃﻭ ﺃﻱ ﺷﻲﺀ ﻣﻦ ﻫﺬﺍ ﺍﻟﻘﺒﻴﻞ..."""
Shannon,"""ﺍﻷﻣﻮﺭ ﺍﻟﺘﻲ ﻳﺒﺪﻭ ﺃﻧﻚ ﺗﺘﻮﻗﻌﻴﻨﻬﺎ، ﺁﻧﺴﺘﻲ، ......ﻳﺠﺐ ﺃﻥ ﻧﺪﻋﻬﺎ ﺇﻟﻰ ﺑﻌﺪ ﺃﻥ ﻧﻘﻄﻊ ﻋﻬﺪًﺍ ﻣﻘﺪﺱ ﺃﻣﺎﻡ ﺍﻟﺮﺏ، ﻭ، ﺃﻣﻢ... ......ﻧـ... ﻻ ﻳﺠﺐ ﺃﻥ... ﺁﻩ."""
,ﺗﺤﻮّﻝ ﻭﺟﻪ ﺷﺎﻧﻮﻥ ﺇﻟﻰ ﺍﻟﻠﻮﻥ ﺍﻷﺣﻤﺮ ﺍﻟﻘﺎﻧﻲ.ﻛﺎﻧﺖ ﺗﺤﺮﻙ ﻳﺪﻳﻬﺎ ﺑﺘﻮﺗﺮ، ﺗَﺸﻜِّﻞ ﺩﺍﺋﺮﺓً ﺑﻜﻠﺘﻴﻬﻤﺎ، ﺛﻢ ﺗُﺸﺒﻜِﻬﻤﺎ ﻛﺎﻟﺴﻼﺳﻞ، ﺗَﺘﺸﺎﺑﻚ ﻭﺗﻨﻔﺼﻞ، ﺛﻢ ﺗُﻌﻴﺪ ﺗﺸﻜﻴﻠﻬﻤﺎ ﻋﻠﻰ ﻫﻴﺌﺔ ﻗﻠﻮﺏ ﻣﺮﺍﺭًﺍ ﻭﺗﻜﺮﺍﺭًﺍ.
,ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ، ﻓﺈﻥ ﺍﻟﺘﻘﺪُّﻡ ﺍﻟﻤﺜﻴﺮ ﺍﻟﺬﻱ ﺍﻧﺘﻈﺮﺗﻪ ﺟﻴﺴﻴﻜﺎ ﻟﻢ ﻳﺘﺤﻘﻖ، ﻟﻜﻦ ﻳﺒﺪﻭ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﺗﺠﺮﺑﺔ ﻫﺎﻣﺔ ﺟﺪﺍ ﻟﺸﺎﻧﻮﻥ ﺑﻄﺮﻳﻘﺘﻬﺎ ﺍﻟﺨﺎﺻﺔ.
,...ﻭﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻣﻬﻤﺎ ﻏﺒﻄﺖ ﺟﻴﺴﻴﻜﺎ ﻣﻦ ﺷﺎﻧﻮﻥ ﺃﻭ ﺳَﺨِﺮﺕ ﻣﻨﻬﺎ، ﻓﻠﻢ ﻳُﻐﻴِّﺮ ﺫﻟﻚ ﺃﻥ ﺷﺎﻧﻮﻥ ﺳﺒﻘﺘﻬﺎ ﺑﻤﺮﺍﺣﻞ.
Ushiromiya Jessica,"""ﺁﺁﺁﻩ، ﺃﺭﻳﺪ ﺣﺒﻴﺒًﺎ ﺃﻧﺎ ﺃﻳﻀًﺎﺁﺁ!! ﻻ ﺃﺻﺪﻕ ﺃﻧﻚِ ﺳﺒﻘﺘﻨﻲ ﺇﻟﻰ ﺫﻟﻚ!! ﻭﻋﺪﻧﺎ ﺑﻌﻀﻨﺎ ﺑﺄﻧﻨﺎ ﺳﻨﺠﺪ ﺣﺒﻴﺒًﺎ ﻣﻌًﺎ ﻟﻜﻨﻚِ ﺧﻨﺘِﻨﻴﻴﻲ، ﻭﺁﺁﺁﺁﺁﺁﺁﻏﻐﻪ!!"""
Shannon,"""ﺃ-ﺁﻩ... ﺃﻧﺖِ ﻓﺘﺎﺓٌ ﺭﺍﺋﻌﺔ ﻳﺎ ﺁﻧﺴﺘﻲ، ﻟﺬﺍ ﺃﻋﺘﻘﺪ ﺃﻥ ﺭﻓﻴﻘًﺎ ﺭﺍﺋﻌًﺎ ﻳﻠﻴﻖُ ﺑﻚِ ﺳﻴﻈﻬﺮ ﻓﻲ ﺍﻟﻮﻗﺖ ﺍﻟﻤﻨﺎﺳﺐ.."""
Ushiromiya Jessica,"""ﻻ ﺗﺤﺎﻭﻟﻲ ﻣﻮﺍﺳﺎﺗﻲ!! ﺷﺎﻧﻮﻥ، ﺃﻳﺘﻬﺎ ﺍﻟﺨﺎﺋﻨﺔ، ﺍﺧﺮﺟﻲ ﻣﻦ ﻫﻨﺎ، ﺃﻧﺖِ ﻓﻈﻴﻴﻴﻴﻌﺔ!! *ﻛﺤﺔ*ﻛﺤﺔ*، *ﻛﺤﺔ*ﻛﺤﺔ*ﻛﺤﺔ*!!"""
,ﺭﻣﺖ ﺟﻴﺴﻴﻜﺎ ﻋﺪﺓ ﻭﺳﺎﺋﺪ ﻧﺤﻮ ﺷﺎﻧﻮﻥ.{n}ﻟﻜﻦ ﻓﻲ ﺧﻼﻝ ﺫﻟﻚ، ﺃﺻﺎﺑﺘﻬﺎ ﻧﻮﺑﺔ ﺭﺑﻮ ﻭﺑﺪﺃﺕ ﺗﺴﻌﻞ ﺑﺸﺪﺓ.
,ﺃﺳﺮﻋﺖ ﺷﺎﻧﻮﻥ ﻧﺤﻮﻫﺎ ﻭﻧﻈﺮﺕ ﺑﺴﺮﻋﺔ ﺇﻟﻰ ﺍﻟﻄﺎﻭﻟﺔ ﺍﻟﺠﺎﻧﺒﻴﺔ ﺍﻟﻘﺮﻳﺒﺔ.
,ﻛﺎﻧﺖ ﻫﻨﺎﻙ ﺳﻠﺔ ﻟﻄﻴﻔﺔ ﻣﻮﺿﻮﻋﺔ ﻋﻠﻴﻬﺎ، ﻭﺩﺍﺧﻠﻬﺎ ﻛﺎﻥ ﺟﻬﺎﺯ ﺍﻻﺳﺘﻨﺸﺎﻕ ﺍﻟﺨﺎﺹ ﺑﺠﻴﺴﻴﻜﺎ.
,ﺍﻟﺘﻘﻄﺘﻪ ﺷﺎﻧﻮﻥ ﺑﺴﺮﻋﺔ ﻭﺳﻠّﻤﺘﻪ ﻟﺠﻴﺴﻴﻜﺎ.
,ﻧﻮﺑﺎﺕ ﺍﻟﺮﺑﻮ ﻟﺪﻯ ﺟﻴﺴﻴﻜﺎ ﻛﺎﻧﺖ ﺗﺄﺗﻴﻬﺎ ﺑﺸﻜﻞ ﻣﻔﺎﺟﺊ. ﻭﻟﻬﺬﺍ، ﻛﺎﻥ ﻋﻠﻴﻬﺎ ﺃﻥ ﺗﺤﻤﻞ ﺩﻭﺍﺀﻫﺎ ﻣﻌﻬﺎ ﻓﻲ ﺟﻤﻴﻊ ﺍﻷﻭﻗﺎﺕ.
,ﺍﺳﺘﻨﺸﻘﺖ ﺍﻟﺪﻭﺍﺀ، ﻭﺑﻌﺪ ﻟﺤﻈﺎﺕ ﻣﻦ ﻣﺤﺎﻭﻟﺔ ﻛﺒﺢ ﺳﻌﺎﻟﺘﻬﺎ، ﺑﺪﺃﺕ ﻧﻮﺑﺘﻬﺎ ﺗﻬﺪﺃ ﺗﺪﺭﻳﺠﻴًﺎ.
,ﺭﺃﺕ ﺷﺎﻧﻮﻥ ﺃﻥ ﻫﺬﻩ ﻛﺎﻧﺖ ﻓﺮﺻﺔ ﺟﻴﺪﺓ ﻟﻠﻤﻐﺎﺩﺭﺓ، ﻓﺎﻧﺤﻨﺖ ﻟﻬﺎ ﺑﺘﻬﺬﻳﺐ ﻭﺍﺳﺘﺪﺍﺭﺕ ﻟﻠﺨﺮﻭﺝ ﻣﻦ ﺍﻟﻐﺮﻓﺔ...
,ﻟﻜﻦ ﺑﻴﻨﻤﺎ ﻛﺎﻧﺖ ﺗﻐﺎﺩﺭ، ﻃﺎﺭﺕ ﻭﺳﺎﺩﺓ ﺻﻐﻴﺮﺓ ﺃﺧﺮﻯ ﻭﺃﺻﺎﺑﺖ ﺭﺃﺳﻬﺎ.
,ﻧﻈﺮﺕ ﺣﻮﻟﻬﺎ، ﻟﺘﺮﻯ ﺟﻴﺴﻴﻜﺎ ﻋﻠﻰ ﻭﺷﻚ ﺍﻟﺒﻜﺎﺀ، ﻭﻗﺪ ﺩﻓﻨﺖ ﻧﺼﻒ ﻭﺟﻬﻬﺎ ﻓﻲ ﻭﺳﺎﺩﺗﻬﺎ ﺍﻷﺧﻴﺮﺓ ﻭﺍﻟﻤﻔﻀﻠﺔ. ﻛﺎﻥ ﻭﺟﻬﻬﺎ ﻣُﺤﻤﺮًﺍ ﻭﻣُﺘﺮﺩﺩًﺍ...
Shannon,"""......ﺁ-ﺁﻧﺴﺘﻲ......؟"""
Ushiromiya Jessica,"""ﺷﺎ-......ﺷﺎﻧﻮﻥ... ...ﻛﻮﻧﻲ ﺻﺎﺩﻗﺔ ﻣﻌﻲ... .........ﻫﻞ............ﺷﻌﺮﻱ... ﻏﺮﻳﺐ...؟"""
Shannon,"""ﻣﺎﻟﺬﻱ ﺗﻘﻮﻟﻴﻨﻪ...؟ ﺃﻋﺘﻘﺪ ﺃﻥ ﺷﻌﺮﻙِ ﺟﻤﻴﻞٌ ﻟﻠﻐﺎﻳﺔ."""
Ushiromiya Jessica,"""ﺇﺫًﺍ، ...ﺇﺫًﺍ ﺇﺫًﺍ، ﻫﻞ ﻋﻴﻨﺎﻱ ﻏﺮﻳﺒﺘﺎﻥ؟ ﺃﻡ ﺭﺑﻤﺎ ﺃﻧﻔﻲ؟ ...ﺃﻭ ﺭﺑﻤﺎ ﻃﺮﻳﻘﺘﻲ ﻓﻲ ﺍﻟﺤﺪﻳﺚ ﻫﻲ ﺍﻟﺴﺒﺐ......؟ ﺃﻟﻬﺬﺍ ﻟﻴﺲ ﻟﺪﻱ ﺣﺒﻴﺐ...؟"""
Shannon,"""ﺑﺎﻟﻄﺒﻊ ﻻ. ﺁﻧﺴﺘﻲ، ﺃﻧﺖِ ﺭﺍﺋﻌﺔ ﻛﻤﺎ ﺃﻧﺖِ ﻭﺃﻋﺘﻘﺪ ﺃﻥ ﺟﺎﺫﺑﻴﺘﻚِ ﺳﺘﺰﺩﺍﺩ ﺃﻛﺜﺮ ﻭﺃﻛﺜﺮ."""
Ushiromiya Jessica,"""......ﻟﻜﻦ، ﺃﻧﺎ ﺍﻟﻮﺣﻴﺪﺓ ﺍﻟﺘﻲ ﻻ ﺗﺴﺘﻄﻴﻊ ﺍﻟﺤﺼﻮﻝ ﻋﻠﻰ ﺣﺒﻴﺐ... ﺳﺎﻛﻮ ﻭﻫﻴﻨﺎ ﻭﺟﺪﻥ ﻭﺍﺣﺪًﺍ، ﻟﻜﻨﻨﻲ ﻟﻢ ﺃﺳﺘﻄﻊ، ﺃﻧﺎ ﺍﻟﻮﺣﻴﺪﺓ...ﻫﻞ ﻷﻧﻨﻲ ﺑﻼ ﺟﺎﺫﺑﻴﺔ ﺗُﻠﺤﻆ...؟ ﺗﻌﻠﻤﻴﻦ، ﺍﻟﺠﻤﻴﻊ ﺳﻴﺤﻀﺮ ﺣﺒﻴﺒﻪ ﺇﻟﻰ ﺍﻟﻤﻬﺮﺟﺎﻥ ﺍﻟﺜﻘﺎﻓﻲ..."""
Ushiromiya Jessica,"""ﻛﻨﺖُ ﻣﺘﺄﻛﺪﺓ ﺃﻧﻨﻲ ﺳﺄﺟﺪ ﺣﺒﻴﺒًﺎ ﻗﺒﻞ ﺫﻟﻚ، ﻭﻛﻨﺖُ ﺃﺗﺒﺎﻫﻰ ﺑﺎﻷﻣﺮ ﻛﺜﻴﺮًﺍ... .........ﻟﻜﻨﻨﻲ ﻻ ﺃﺳﺘﻄﻴﻊ ﺍﻟﺤﺼﻮﻝ ﻋﻠﻰ ﺣﺒﻴﺐ ﻣﻬﻤﺎ ﻓﻌﻠﺖ ﺃﻧﺎ ﺍﻟﻮﺣﻴﺪﺓ، ﺍﻟﻮﺣﻴﺪﺓ......."""
,ﻗﺒﻞ ﺃﻥ ﺗﺪﺭﻙ، ﺑﺪﺃﺕ ﺩﻣﻮﻉ ﺟﻴﺴﻴﻜﺎ ﺗﺘﺴﺎﻗﻂ ﺑﻐﺰﺍﺭﺓ.
,ﻟﻢ ﺗﻜﻦ ﺗﺨﻄﻂ ﻟﻠﺒﻜﺎﺀ، ﻭﺑﺎﻟﻄﺒﻊ، ﻛﺎﻧﺖ ﺗﺮﻳﺪ ﺩﻋﻢ ﺷﺎﻧﻮﻥ ﻓﻲ ﺭﺣﻠﺘﻬﺎ ﺍﻟﻌﺎﻃﻔﻴﺔ ﻛﺼﺪﻳﻘﺔ...
,...ﻟﻜﻦ، ﺑﻴﻨﻤﺎ ﻛﺎﻧﺖ ﺗﺴﺨﺮ ﻣﻦ ﺷﺎﻧﻮﻥ، ﺍﺧﺘﻠﻄﺖ ﻣﺸﺎﻋﺮﻫﺎ ﺍﻟﺤﻘﻴﻘﻴﺔ ﻓﺠﺄﺓ، ﻭﺃﻧﻬﻤﺮﺕ ﺩﻣﻮﻋﻬﺎ ﺩﻭﻥ ﺇﺭﺍﺩﺓ ﻣﻨﻬﺎ... 
,...ﻛﺎﻧﺖ ﺷﺎﻧﻮﻥ ﺗﻔﻬﻢ ﻗﻠﺐ ﺟﻴﺴﻴﻜﺎ ﺍﻟﻨﻘﻲ، ﺫﻟﻚ ﺍﻟﻘﻠﺐ ﺍﻟﺮﻗﻴﻖ ﺍﻟﺬﻱ ﻳُﺠﺮﺡ ﺑﺴﻬﻮﻟﺔ.
,ﺃﺳﻠﻮﺏ ﺟﻴﺴﻴﻜﺎ ﺍﻟﻔﻆ ﻓﻲ ﺍﻟﺤﺪﻳﺚ...ﻟﻢ ﻳﻜﻦ ﺳﻮﻯ ﺩﺭﻉ ﻫﺶ ﺗﺤﺎﻭﻝ ﺑﻪ ﺣﻤﺎﻳﺔ ﻧﻔﺴﻬﺎ ﻣﻦ ﺍﻷﻟﻢ.
,...ﺑﺼﻔﺘﻬﺎ ﻭﺭﻳﺜﺔ ﻟﻌﺎﺋﻠﺔ ﺃُﻭﺷﻴﺮﻭﻣﻴﺎ، ﻭﻓﺘﺎﺓ ﻭﺣﻴﺪﺓ ﻣﺤﺎﺻﺮﺓ ﻓﻲ ﺟﺰﻳﺮﺓ ﺭﻭﻛﻨﺠﻴﻤﺎ، ﻛﺎﻥ ﺍﻟﺸﺨﺺ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﺗﺴﺘﻄﻴﻊ ﺃﻥ ﺗﻜﺸﻒ ﻟﻪ ﻋﻦ ﺿﻌﻔﻬﺎ ﺍﻟﺤﻘﻴﻘﻲ... ﻫﻮ ﺷﺎﻧﻮﻥ.  
,ﻭﺷﺎﻧﻮﻥ ﻛﺎﻧﺖ ﺗﺪﺭﻙ ﺫﻟﻚ ﺟﻴﺪًﺍ.{n}ﻟﺬﻟﻚ، ...ﺷﻌﺮﺕ ﺑﻨﺪﻡ ﻋﻤﻴﻖ ﻷﻧﻬﺎ ﺳﻤﺤﺖ ﻟﻨﻔﺴﻬﺎ ﺃﻥ ﺗﻐﺮﻕ ﻓﻲ ﺷﻌﻮﺭ ﺯﺍﺋﻒ ﺑﺎﻟﺮﺿﺎ.
Ushiromiya Jessica,"""...ﺁ-.........ﺁﺳﻔﺔ... ﺍﻟﺒﻜﺎﺀ ﺑﻬﺬﻩ ﺍﻟﻄﺮﻳﻘﺔ، ﻳﻈﻬﺮﻧﻲ ﺑﺸﻜﻞ ﻏﺮﻳﺐ. ﺃﻧﺎ ﺁﺳﻔﺔ...... *ﺗﻨﻬﺪ* ."""
Shannon,"""""ﺁﻧﺴﺘﻲ، ﺃﻧﺖِ ﺣﻘًﺎ ﺷﺨﺺٌ ﺭﺍﺋﻊ، ﻻ ﺷﻚ ﺃﻥ ﺭﺟﻼً ﺭﺍﺋﻌًﺎ ﺳﻴﻈﻬﺮ ﻓﻲ ﺣﻴﺎﺗﻚِ ﻳﻮﻣًﺎ ﻣﺎ..."""
Ushiromiya Jessica,""".........ﺷﺎ-ﺷﺎﻧﻮﻥ، ﺃﻟﻴﺲ ﻋﻠﻴﻚِ ﺍﻟﺬﻫﺎﺏ ﺍﻵﻥ؟ ﺇﺫﺍ ﺗﺄﺧﺮﺕِ، ﻓﺴﺘﻮﺑﺨﻚِ ﺃﻣﻲ ﻭ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ. ﺃﻧﺎ ﺑﺨﻴﺮ ﺗﻤﺎﻣًﺎ، ﻟﺬﺍ ﺃﺳﺮﻋﻲ...! ﻫﻴﻬﻲ، ﺁﺳﻔﺔ ﻷﻧﻨﻲ ﺑﺪﺃﺕ ﺑﺎﻟﺒﻜﺎﺀ ﻫﻜﺬﺍ. ......ﺃﻧﺎ ﺣﻤﻘﺎﺀ."""
,ﺍﺳﺘﺪﺍﺭﺕ ﺟﻴﺴﻴﻜﺎ ﺑﻌﻴﺪًﺍ، ﻣﺤﺎﻭﻟﺔً ﺇﺧﻔﺎﺀ ﺗﻌﺒﻴﺮﺍﺗﻬﺎ، ﻭﻟﻮّﺣﺖ ﺑﻴﺪﻫﺎ ﻭﻛﺄﻧﻬﺎ ﺗﻄﺮﺩ ﺷﺎﻧﻮﻥ ﺑﺮﻓﻖ.
