Speaker,Arabic (AR)
,...ﻟﻘﺪ ﺍﻋﺘﻘﺪﺕ......ﺃﻥ ﻃﻠﺐ ﺟﻮﺭﺝ ﺍﻟﺰﻭﺍﺝ ﺑﻬﺎ ﺳﻴﺄﺗﻲ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻋﺎﺟﻼً ﺃﻡ ﺁﺟﻼً.
,ﻛﺎﻧﺖ ﻗﺪ ﺍﺳﺘﻌﺪﺕ ﻋﻘﻠﻴًﺎ.{n}ﻭﻭﺍﻓﻘﺖ ﺑﻬﺰّﺓ ﺧﻔﻴﻔﺔ ﻣﻦ ﺭﺃﺳﻬﺎ.
,ﻫﻞ ﻛﺎﻥ ﺫﻟﻚ ﺍﻧﺪﻓﺎﻋًﺎ ﻃﺎﺋﺸًﺎ ﺑﺴﺒﺐ ﺷﺒﺎﺑﻬﺎ؟{n}ﻫﻞ ﻛﺎﻥ ﻋﻠﻴﻬﺎ ﺃﻥ ﺗﻔﻜﺮ ﻓﻲ ﺍﻟﻤﺴﺘﻘﺒﻞ ﺑﺠﺪﻳﺔ ﺃﻛﺜﺮ؟
,ﻭﺟﺪﺕ ﻧﻔﺴﻬﺎ ﻗﻠﻘﺔً ﻣﻦ ﺃﻧﻪ ﺭﺑﻤﺎ ﺍﻋﺘﺒﺮﻫﺎ ﻓﺘﺎﺓً ﺭﺧﻴﺼﺔ ﺑﺴﺒﺐ ﺭﺩّﻫﺎ ﺍﻟﻔﻮﺭﻱ.
,"...ﻟﻮ ﺃﻧﻬﺎ ﻗﺎﻟﺖ ﻟﻪ: ""ﺩﻋﻨﻲ ﺃﻓﻜﺮ ﺣﺘﻰ ﺍﻟﺼﺒﺎﺡ""، ﻟﺒﺪﺍ ﺫﻟﻚ ﺃﻛﺜﺮ ﺟﺪﻳﺔ."
,ﺍﻵﻥ ﻭﻗﺪ ﺗﻠﻘﺖ ﺍﻟﺨﺎﺗﻢ ﻣﻦ ﺟﻮﺭﺝ، ﺍﺳﺘﻤﺮﺕ ﺷﺎﻧﻮﻥ ﺗﺘﻤﻠﻤﻞ ﻣﻦ ﺷﺪﺓ ﺍﻹﺣﺮﺍﺝ. 'ﻛﺎﻥ ﻳﺠﺐ ﺃﻥ ﺃﻓﻌﻞ ﻫﺬﺍ، ﻛﺎﻥ ﻳﺠﺐ ﺃﻥ ﺃﻗﻮﻝ ﺫﻟﻚ'.
,ﻋﻨﺪﻫﺎ، ﺳﻤﻌﺖ ﺻﻮﺕ ﺧﻄﻮﺍﺕ ﻋﺒﺮ ﺑﺮﻛﺔ ﻣﻴﺎﻩ.
,ﻣﻤﺎ ﺟﻌﻠﻬﺎ ﻋﻠﻰ ﺍﻟﻔﻮﺭ ﺗﻄﺮﺩ ﺍﻟﻤﺸﺎﻋﺮ ﺍﻟﺘﻲ ﺗﻐﻤﺮﻫﺎ ﺑﻌﻴﺪًﺍ.
Shannon,"""...ﻗﻴﻨﺠﻲ-ﺳﺎﻣﺎ؟ ﻭﻛﺎﻧﻮﻥ-ﻛﻦ ﺃﻳﻀًﺎ...! ﺃﻧﺎ، ﺃﻧﺎ ﺁﺳﻔﺔ، ﻷﻧﻨﻲ ﻟﻢ ﺃﻋﺪ ﻋﻠﻰ ﺍﻟﻔﻮﺭ، ﺃﻣﻢ..."""
,ﺗﺼﻠﺒﺖ ﺧﻮﻓًﺎ، ﻇﻨًﺎ ﺃﻧﻬﺎ ﺳﺘُﻮﺑَّﺦ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻟﻘﻀﺎﺋﻬﺎ ﻭﻗﺘًﺎ ﻃﻮﻳﻼً ﻓﻲ ﻟﻘﺎﺋﻬﺎ ﺍﻟﺴﺮﻱ ﻣﻊ ﺟﻮﺭﺝ.
Ronoue Genji,"""ﺷﺎﻧﻮﻥ. ﻃﻠﺐ ﻣﻨﺎ ﺍﻟﺴﻴﺪ ﺍﻟﻘﺪﻭﻡ ﺇﻟﻰ ﺣﺠﺮﺓ ﺩﺭﺍﺳﺘﻪ ﺑﺄﺳﺮﻉ ﻣﺎ ﻳﻤﻜﻦ. ﻟﻨﺴﺮﻉ."""
Shannon,"""......ﻫﺎﻩ؟ ﻧﻌﻢ، ﺣﺎﺿﺮ...! ﻣﺎ ﺍﻷﻣﺮ...؟"""
Kanon,"""ﻗﺎﻝ ﺇﻧﻪ ﻳﺸﻌﺮ ﺑﺈﺣﺴﺎﺱٍ ﻣﺸﺆﻭﻡ. ...ﻫﻮ ﻣﻦ ﺑﺪﺃ ﺍﻟﻄﻘﻮﺱ ﺑﻨﻔﺴﻪ، ﺛﻢ ﻳﺸﻜﻮ ﻣﻦ ﻧﺬﻳﺮ ﺷﺆﻡ؟ ﻳﺎ ﻟﻪ ﻣﻦ ﺃﻧﺎﻧﻲ."""
Ronoue Genji,"""ﺳﻨﺪﺧﻞ ﻣﻦ ﺍﻟﺒﺎﺏ ﺍﻟﺨﻠﻔﻲ ﺣﺘﻰ ﻻ ﻳﻼﺣﻈﻨﺎ ﻗﻮﺩﺍ. ﺍﻧﺘﺒﻬﻮﺍ ﻟﻮﻗﻊ ﺃﻗﺪﺍﻣﻜﻢ."""
Kanon,"""ﺣﺎﺿﺮ. .........ﺍﻧﺘﺒﻬﻲ ﻳﺎ ﺃﺧﺘﻲ. ﻓﺄﻧﺖِ ﺩﻭﻣًﺎ ﺗﺼﺪﺭﻳﻦ ﺿﺠﺔ."""
,ﻛﺎﻥ ﻛﺎﻧﻮﻥ ﺑﺎﺭﻋًﺎ ﻓﻲ ﺇﺧﻔﺎﺀ ﺧﻄﺎﻩ.
,...ﻛﺄﻧﻪ ﻗﻂ. ﻛﺎﻥ ﻳﻈﻬﺮ ﻭﻳﺨﺘﻔﻲ ﻓﺠﺄﺓً ﺩﻭﻥ ﺃﻥ ﻳﻼﺣﻈﻪ ﺃﺣﺪ.
,ﻭﺣﺘﻰ ﻟﻮ ﺍﺿﻄﺮ ﻟﻌﺒﻮﺭ ﺑﺮﻛﺔ ﻣﺎﺀ، ﻓﺎﻟﺼﻮﺕ ﺍﻟﺬﻱ ﻳﺼﺪﺭﻩ ﺃﺧﻒ ﻣﻦ ﺻﻮﺕ ﺍﻟﻤﻄﺮ ﺍﻟﻤﺘﺴﺎﻗﻂ ﻋﻠﻰ ﺍﻟﺒﺮﻛﺔ...
,ﺃﻣﺎ ﻗﻴﻨﺠﻲ، ﻓﻜﺎﻥ ﻳﻤﻠﻚ ﻧﻔﺲ ﻫﺬﻩ ﺍﻟﻘﺪﺭﺓ. ...ﺃﻭ ﺑﺎﻷﺣﺮﻯ، ﻫﺆﻻﺀ ﺍﻟﺨﺪﻡ ﺍﻟﺬﻳﻦ ﻳُﻄﻠﻖ ﻋﻠﻴﻬﻢ ﻣﺴﻤﻰ ﺃﺛﺎﺙ ﻛﺎﻥ ﻟﺰﺍﻣًﺎ ﻋﻠﻴﻬﻢ ﺃﻥ ﻳﻜﻮﻧﻮﺍ ﻫﻜﺬﺍ.
,ﺗﻤﺎﻣًﺎ ﻣﺜﻞ ﺍﻟﻤﻜﺎﺗﺐ ﻭﺍﻟﺨﺰﺍﺋﻦ ﺍﻟﺘﻲ ﻻ ﻳﻼﺣﻆ ﻭﺟﻮﺩﻫﺎ ﺃﻓﺮﺍﺩ ﺍﻟﻌﺎﺋﻠﺔ، ﻛﺎﻥ ﺍﻟﺨﺪﻡ ﻳﻌﺘﺒﺮﻭﻥ ﺍﻟﻘﺪﺭﺓ ﻋﻠﻰ ﺍﻟﻈﻬﻮﺭ ﺩﻭﻥ ﺇﺯﻋﺎﺝ ﻋﻨﺪ ﺍﻟﺤﺎﺟﺔ ﺃﻋﻈﻢ ﻓﻀﺎﺋﻠﻬﻢ.
,ﺃﻣﺎ ﺷﺎﻧﻮﻥ، ﻓﻤﺎ ﺯﺍﻝ ﻭﻗﻊ ﺃﻗﺪﺍﻣﻬﺎ ﻳﻔﻀﺤﻬﺎ.
,...ﻛﺎﻧﺖ ﺗﺤﺎﻭﻝ ﺃﻳﻀًﺎ ﺇﺧﻔﺎﺀ ﺧﻄﻮﺍﺗﻬﺎ، ﻭﻟﻜﻦ ﺑﺎﻟﻤﻘﺎﺭﻧﺔ ﻣﻊ ﻛﺎﻧﻮﻥ ﻭﻗﻴﻨﺠﻲ... ﺣﺴﻨًﺎ، ﻳﻤﻜﻦ ﺍﻟﻘﻮﻝ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﺃﻛﺜﺮ ﺿﺠﻴﺠًﺎ...
,ﻭﺑﻌﺪ ﻟﺤﻈﺎﺕ، ﻭﺻﻞ ﺍﻟﺜﻼﺛﺔ ﺇﻟﻰ ﺍﻟﺒﺎﺏ ﺍﻟﺨﻠﻔﻲ، ﻭﺩﺧﻠﻮﺍ ﺇﻟﻰ ﺍﻟﻘﺼﺮ.
,ﻭﻓﻮﺭ ﺩﺧﻮﻟﻬﻢ، ﺷﻌﺮﻭﺍ... ﻭﻛﺄﻥ ﺷﻴﺌًﺎ ﻣﺎ ﻏﻴﺮ ﻣﺄﻟﻮﻑ.
,"ﻟﻴﺴﺖ ﺭﺍﺋﺤﺔ، ﺑﻞ ﺷﻲﺀ ﻳُﺸﺒﻪ ﺍﻹﺣﺴﺎﺱ ﺍﻟﻌﻤﻴﻖ ﻓﻲ ﺗﺠﻮﻳﻒ ﺍﻷﻧﻒ، ...ﺃﻭ ﺭﺑﻤﺎ ﻳﻤﻜﻦ ﺗﺴﻤﻴﺘﻪ ﺑﺎﻟـ""ﺣﺪﺱ"" — ﺷﻌﻮﺭ ﻳﺼﻌﺐ ﻭﺻﻔﻪ، ﻟﻜﻨﻬﻢ ﺷﻌﺮﻭﺍ ﺑﺄﻥ ﻫﻨﺎﻙ ﺃﻣﺮًﺍ ﻏﻴﺮ ﻃﺒﻴﻌﻲ."
Kanon,"""....ﻗﻴﻨﺠﻲ-ﺳﺎﻣﺎ."""
Ronoue Genji,"""...ﻧﻌﻢ. ﻳﺠﺐ ﺃﻥ ﻧﺴﺮﻉ."""
,ﺫﻟﻚ ﺍﻟﺸﻌﻮﺭ ﺍﻟﺨﻔﻲ ﻛﺎﻥ ﻳﻨﺒﺊ ﺑﺄﻥ ﺷﻴﺌًﺎ ﺧﻄﻴﺮًﺍ ﻭﺷﻴﻚ ﺍﻟﻮﻗﻮﻉ.
,ﻭﻓﻬﻢ ﺍﻟﺜﻼﺛﺔ ﺫﻟﻚ، ﻓﺴﺎﺭﻋﻮﺍ ﺻﺎﻋﺪﻳﻦ ﺍﻟﺴﻠﻢ ﻧﺤﻮ ﻣﻜﺘﺐ ﻛﻴﻨﺰﻭ، ﺩﻭﻥ ﺃﻥ ﻳﺼﺪﺭﻭﺍ ﺃﻱ ﺻﻮﺕ.
,ﻋﻨﺪﻣﺎ ﺍﻧﺪﻓﻌﻮﺍ ﺑﺼﻌﻮﺩ ﺍﻟﺴﻼﻟﻢ، ...ﻭﺻﻠﺖ ﺇﻟﻰ ﺃﻧﻮﻓﻬﻢ ﺗﻠﻚ ﺍﻟﺮﺍﺋﺤﺔ ﺍﻟﺴﺎﻣﺔ ﺍﻟﺤﻠﻮﺓ ﺍﻟﺨﺎﺻﺔ ﺑﺤﺠﺮﺓ ﺩﺭﺍﺳﺔ ﻛﻴﻨﺰﻭ.
Ronoue Genji,""".....................ﻫﻤﻢ."""
Shannon,"""ﻣﺎ ﺍﻷﻣﺮ ﻳﺎ ﻗﻴﻨﺠﻲ-ﺳﺎﻣﺎ...؟"""
Kanon,"""........ﺗﻌﻮﻳﺬﺓ ﺍﻟﺤﻤﺎﻳﺔ...ﺗﻼﺷﺖ."""
Shannon,"""ﻫﺎﻩ؟ ...............ﺁﻩ."""
