Speaker,Arabic (AR)
Ushiromiya Hideyoshi,"""ﻣﺎ ﺍﻷﻣﺮ؟ ﻫﻞ ﺣﺪﺙ ﺷﻲﺀ ٌﻣﺎ ﻟﺮﻭﺯﺍ-ﺳﺎﻥ؟"""
Ushiromiya Rudolf,"""ﻻ ﻧﺠﺪ ﻟﻬﺎ ﻭﻻ ﻟـﻤﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﺃﺛﺮًﺍ. ﻟﺬﻟﻚ ﻇﻨﻨﺖُ ﺃﻧﻬﻤﺎ ﻗﺪ ﺗﻜﻮﻧﺎﻥ ﻫﻨﺎ."""
Ushiromiya Hideyoshi,"""...ﺳﻤﻌﺘﻬﺎ ﻭﻫﻲ ﺗُﻮﺑﺦ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﻓﻲ ﺍﻟﺮﻭﺍﻕ. ﺑﻌﺪﻫﺎ ﻫﺪﺃﺕ ﺃﺻﻮﺍﺗﻬﻢ، ﻟﺬﻟﻚ ﺍﻋﺘﻘﺪﺕُ ﺃﻧﻬﻤﺎ ﻋﺎﺩﺗﺎ ﺇﻟﻰ ﺍﻟﺮﺩﻫﺔ. ﺃﻡ ﺃﻧﺎ ﻣﺨﻄﺊ...؟"""
Ushiromiya Rudolf,"""............ﺗﻠﻚ ﺍﻟﺤﻤﻘﺎﺀ..."""
,ﻋﺾّ ﺭﻭﺩﻭﻟﻒ ﻋﻠﻰ ﻟﺴﺎﻧﻪ.
,ﻛﺎﻥ ﻫﻨﺎﻙ ﺁﺧﺮﻭﻥ ﻓﻲ ﺍﻟﺮﻭﺍﻕ ﺃﻳﻀًﺎ، ﻭﺑﻤﺎ ﺃﻥ ﺭﻭﺯﺍ ﻟﻢ ﺗﻌﺪ ﻣﻨﺬ ﺃﻥ ﺧﺮﺟﺖ، ﺑﺪﺃ ﺍﻟﻘﻠﻖ ﻳﺘﺴﻠﻞ ﺇﻟﻴﻬﻢ.
,ﺑﺎﻟﻘﺮﺏ ﻣﻦ ﺑﺎﺏ ﺍﻟﻤﺪﺧﻞ، ﺃﺷﺎﺭﺕ ﻧﺎﺗﺴﻮﻫﻲ ﺇﻟﻰ ﺃﻥ ﺍﻟﺴﻠﺴﻠﺔ ﻏﻴﺮ ﻣُﺜﺒﺘﺔٍ ﻓﻲ ﺍﻟﺒﺎﺏ.
Ushiromiya Natsuhi,"""...ﺍﻟﺴﻠﺴﻠﺔ ﻏﻴﺮ ﻣُﺜﺒﺘﺔ. ﻻ ﺑﺪّ ﻭﺃﻧﻬﻤﺎ ﺫﻫﺒﺘﺎ ﻟﺮﺅﻳﺔ ﺍﻟﻮﺭﺩﺓ."""
Ushiromiya Krauss,"""ﻳﺎ ﻟﺘﻬﻮﺭﻫﻤﺎ. ﻛﻴﻒ ﺗﺴﻨّﻰ ﻟﻬﻤﺎ ﺍﻟﺨﺮﻭﺝ ﻭﺗﺮﻙ ﺍﻟﺒﺎﺏ ﻣﻔﺘﻮﺣًﺎ. ﻳﺎ ﻟﻪ ﻣﻦ ﺗﺼﺮﻑٍ ﻃﺎﺋﺶ."""
Ushiromiya Kyrie,"""...ﺍﻷﻫﻢ ﺍﻵﻥ ﺃﻥ ﻧﻄﻤﺌﻦ ﻋﻠﻰ ﺭﻭﺯﺍ-ﺳﺎﻥ ﻭﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ."""
Ushiromiya Rudolf,"""ﺻﺤﻴﺢ. ......ﺃﻳﻬﺎ ﺍﻷﻃﻔﺎﻝ. ﺃﻳﻦ ﻫﻲ ﻭﺭﺩﺓ ﻣﺎﺭﻳﺎ ﺗﺤﺪﻳﺪًﺍ؟!"""
Ushiromiya Jessica,"""ﺇﻧّﻬﺎ ﻓﻲ ﻣﺸﺘﻞ ﺃﺯﻫﺎﺭ ﻓﻲ ﻭﺳﻂ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ..."""
Ushiromiya George,"""ﻟﻮ ﻛﺎﻧﺘﺎ ﻫﻨﺎﻙ ﻓﻌﻼً، ﻓﺴﻨﻌﺜﺮ ﻋﻠﻴﻬﻤﺎ ﺑﺴﺮﻋﺔ."""
Ushiromiya Battler,"""ﺃﻻ ﻳﺠﺐ ﻋﻠﻴﻨﺎ ﺇﻋﺎﺩﺗﻬﻤﺎ ﺇﻟﻰ ﻫﻨﺎ ﺑﺄﺳﺮﻉ ﻣﺎ ﻳﻤﻜﻦ ﻳﺎ ﺃﺑﻲ...؟"""
Ushiromiya Rudolf,"""ﺑﺎﻟﻄﺒﻊ. ﺳﻨﻌﻴﺪﻫﻤﺎ ﻭﻧﻌﺎﻗﺒﻬﻤﺎ ﺑﻀﺮﺏ ﻣﺆﺧﺮﺍﺗﻬﻤﺎ. ﺳﺄﺫﻫﺐ ﻭﺣﺪﻱ ﻷﺗﺤﻘﻖ ﻣﻨﻬﻦ، ﺃﻗﻔﻠﻮﺍ ﺍﻟﺒﺎﺏ ﺣﺎﻟﻤﺎ ﺃﺧﺮﺝ."""
Ushiromiya Battler,"""...ﺳﺄﺭﺍﻓﻘﻚ ﻳﺎ ﺃﺑﻲ."""
Ushiromiya Rudolf,"""ﻻ ﺗﻜﻦ ﻏﺒﻴًﺎ. ﻭﺍﺟﺐ ﺍﻟﻄﻔﻞ ﻫﻮ ﻣﺮﺍﻗﺒﺔ ﺍﻟﻤﻨﺰﻝ ﻣﻊ ﺃﻣﻪ."""
Ushiromiya Eva,"""............ﻣﺎ ﺍﻷﻣﺮ...؟ ﻫﻞ ﺣﺪﺙ ﺷﻲﺀٌ ﻣﺎ....؟"""
Ushiromiya Hideyoshi,"""ﺍﻟﻤﻌﺬﺭﺓ، ﻫﻞ ﺃﻳﻘﻈﺘﻚ...؟ ...ﻳﺒﺪﻭ ﺃﻥ ﺭﻭﺯﺍ-ﺳﺎﻥ ﺃﺧﺬﺕ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﻟﻠﺨﺎﺭﺝ. ...ﻳﺎ ﻟﻪ ﻣﻦ ﺗﺼﺮﻑٍ ﻃﺎﺋﺶ."""
Ushiromiya Eva,"""ﺭﻭﺯﺍ ﻭﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ.....ﺧﺮﺟﺘﺎ..؟ ﺇﻟﻰ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ...؟!"""
Ushiromiya Hideyoshi,"""ﻧﻌﻢ ﺻﺤﻴﺢ. ...ﺃﻭﻩ، ﺃﻋﺘﻘﺪﺕُ ﺃﻧﻚِ ﺳﻤﻌﺖ ﻣﺎ ﻗﻴﻞ، ﺃﻟﻢ ﺗﺴﻤﻌﻲ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﻭﻫﻲ ﺗُﺤﺪﺙ ﺿﺠﺔً ﺣﻮﻝ ﺭﻏﺒﺘﻬﺎ ﻓﻲ ﺭﺅﻳﺔ ﻭﺭﺩﺗﻬﺎ."""
Ushiromiya Eva,"""....ﻛـ.... ﻛﻼ، ......ﻻ ﻳﻨﺒﻐﻲ ﻋﻠﻴﻬﻤﺎ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ....! ﺃﺧﺒﺮ ﺭﻭﺯﺍ ﺃﻥ ﺗﺘﻮﻗﻒ ﺣﺎﻻً...!"""
Ushiromiya Hideyoshi,"""ﻓﺎﺕ ﺍﻵﻭﺍﻥ ﻓﻘﺪ ﺧﺮﺟﺘﺎ ﻣﻨﺬ ﻣﺪﺓ. ......ﺇﻧﻬﻤﺎ ﻣﺘﻬﻮﺭﺗﺎﻥ ﺑﺎﻟﻔﻌﻞ."""
Ushiromiya Eva,""".........ﻻ، ﺃﻧﺘﻢ ﻻ ﺗﻔﻬﻤﻮﻥ... ...ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ... ...ﻫﻨﺎﻙ ﺗﻮﺟﺪ ﺍﻟﺴﺎﺣﺮﺓ.........ﻭﻫﻲ ﺗﻨﺘﻈﺮ ﺿﺤﺎﻳﺎﻫﺎ ﻫﻨﺎﻙ...! ﺭﻭﺯﺍ ﻓﻠﺘﻌﻮﺩﻱ ﺣﺎﻻً.........ﺃﻭﻭﻭﻭﻭﻭﻩ..."""
,...ﺇﻧﻬﺎﺭﺕ ﺇﻳﻔﺎ ﺑﻴﻨﻤﺎ ﺗُﻤﺴﻚ ﺑﺮﺃﺳﻬﺎ.{n}......ﻭﺑﺪﺍ ﻭﺟﻬﻬﺎ ﺷﺎﺣﺒًﺎ ﻟﻠﻐﺎﻳﺔ.
Ushiromiya Hideyoshi,"""ﻣﺎ ﺧﻄﺒﻚِ؟ ﻫﻞ ﺭﻭﺍﺩﻙِ ﻛﺎﺑﻮﺱٌ ﻣﻦ ﺃﺛﺮ ﺍﻟﺤﻤﻰ؟"""
Ushiromiya Eva,"""...ﺇﻧﻪ ﻛﺎﺑﻮﺱ، ......ﻧﻌﻢ... ............ﻣﺎ ﻓﻌﻠﺘﻪ ﺍﻟﺴﺎﺣﺮﺓ ﻓﻲ ﺣﻖ ﺭﻭﺯﺍ ﻭﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ...... .........ﻧﻌﻢ. ...ﻻﺑﺪ ﺃﻧﻪ ﻣﺠﺮﺩ ﻛﺎﺑﻮﺱ ......ﻧﻌﻢ..."""
Ushiromiya Hideyoshi,"""ﺍﻃﻤﺌﻨﻲ. ﺃﻧﺎ ﻫﻨﺎ ﺑﺠﺎﻧﺒﻚ. ﻛﻤﺎ ﺃﻥّ ﺳﻠﺴﻠﺔ ﺍﻟﺒﺎﺏ ﻣﻮﺻﺪﺓٌ. ﻭﺍﻟﻨﺎﻓﺬﺓ ﻣﻐﻠﻘﺔ ﻭﺑﺤﻮﺯﺗﻨﺎ ﺳﻼﺡ. ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﺑﻤﺜﺎﺑﺔ ﺣﺼﻦ، ﻟﺬﺍ ﻻ ﺩﺍﻋﻲ ﻟﻠﺨﻮﻑ."""
,"ﻗﺎﻝ ""ﻫﻴﺪﻳﻮﺷﻲ"" ﺫﻟﻚ ﻣﺤﺎﻭﻻً ﺃﻥ ﻳﻄﻤﻨﻬﺎ ﻭﻫﻮ ﻳﺮﺑّﺖ ﻋﻠﻰ ﺻﺪﺭﻩ، ﻟﻜﻦ ﺗﻌﺒﻴﺮ ﺇﻳﻔﺎ ﺍﻟﻤﺮﻋﻮﺏ ﻟﻢ ﻳﺘﻐﻴﺮ."
,...ﻛﻞ ﻣﺎ ﻛﺎﻧﺖ ﺗﻔﻌﻠﻪ ﻫﻮ ﺍﻟﺘﻤﺴﻚ ﺑﺎﻷﻣﻞ ﺃﻥ ﺫﻟﻚ ﺍﻟﻜﺎﺑﻮﺱ ﺍﻟﺒﺸﻊ ﺍﻟﺬﻱ ﺭﺃﺗﻪ...ﻛﺎﻥ ﺣﻘًﺎ ﻣﺠﺮﺩ ﻛﺎﺑﻮﺱ....
{f:5:Virgilia},"""ﻓﻲ ﻭﺳﻂ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ، ﻋﺜﺮ ﺭﻭﺩﻭﻟﻒ ﻋﻠﻰ ﺟﺜﺘﻲ ﺭﻭﺯﺍ ﻭﻣﺎﺭﻳﺎ. ﺛﻢ ﻃﻠﺐ ﻣﺴﺎﻋﺪﺓ ﻣﻦ ﻗﺎﻃﻨﻲ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ ﻟﺤﻤﻞ ﺍﻟﺠﺜﺘﻴﻦ ﺇﻟﻰ ﻫﻨﺎﻙ."""
{f:5:Virgilia},"""ﺇﺫﺍ ﺃﻣﻜﻨﻨﺎ ﺍﻟﻮﺛﻮﻕ ﺑﺎﻟﺘﺸﺨﻴﺺ ﺍﻟﻤﺒﺪﺋﻲ ﻟﻨﺎﻧﺠﻮ، ﻓﺈﻥ ﺳﺒﺐ ﻭﻓﺎﺓ ﺭﻭﺯﺍ ﻫﻲ ﻃﻌﻨﺔ ﻓﻲ ﺍﻟﻨﺨﺎﻉ ﺍﻟﻤﺴﺘﻄﻴﻞ ﺑﺎﻟﻄﺮﻑ ﺍﻟﻤﺪﺑﺐ ﻣﻦ ﺍﻟﺴﻴﺎﺝ. ﺃﻣﺎ ﻣﺎﺭﻳﺎ ﻓﻴﺒﺪﻭ ﺑﺄﻧّﻬﺎ ﺧُﻨﻘﺖ ﺑﺎﻟﻴﺪﻳﻦ ﺣﺘﻰ ﺍﻟﻤﻮﺕ. ﻭﻟﻜﻦ، ﺍﺳﺘﻨﺎﺩًﺍ ﻟﻨﻈﺮﻳﺔ ""ﺩﻟﻴﻞ ﺍﻟﺸﻴﻄﺎﻥ""، ﻻ ﻳﻤﻜﻨﻨﺎ ﺍﺳﺘﺒﻌﺎﺩ ﺃﻥ ﺍﻟﺘﺸﺨﻴﺺ ﻗﺪ ﻳﻜﻮﻥ ﺧﺎﻃﺊ."""
{f:5:Beatrice},"""......ﺳﺄﻗﻮﻟﻬﺎ ﺑﺎﻷﺣﻤﺮ. {p:1:ﺭﻭﺯﺍ ﻭﻣﺎﺭﻳﺎ ﻣﻴﺘﺘﺎﻥ}. {p:1:ﺳﺒﺐ ﺍﻟﻮﻓﺎﺓ ﻫﻮ ﻛﻤﺎ ﻭﺭﺩ ﺗﻤﺎﻣًﺎ ﻓﻲ ﻓﺤﺺ ﻧﺎﻧﺠﻮ}. ......ﻟﻢ ﺗﺄﻛﻠﻬﻤﺎ ﺍﻟﻌﻨﺎﻛﺐ، ﻭﻟﻢ ﻳﺴﺤﻘﻬﻤﺎ ﺟﺒﻞ ﻣﻦ ﺍﻟﻜﻌﻚ. ﻓﺎﻃﻤﺌﻦ."""
Ushiromiya Battler,"""....ﺃﺗﻈﻨﻴﻦ ﺑﺄﻧّﻲ ﺳﺄﺭﺿﻰ ﻃﺎﻟﻤﺎ ﺍﻟﺠﺜﺘﻴﻦ ﺳﻠﻴﻤﺘﺎﻥ ﺑﻌﺪ ﺃﻥ ﻋﺒﺜﺖِ ﺑﻬﻤﺎ...؟ ﻟﻦ ﺃﻏﻔﺮ ﻟﻚِ ﺃﺑﺪًﺍ. ...ﻟﻦ ﺃﺳﺎﻣﺤﻚ ﺃﺑﺪًﺍ ﻋﻠﻰ ﻛﻞ ﺗﻠﻚ ﺍﻟﻔﻈﺎﺋﻊ ﺍﻟﺘﻲ ﻓﻌﻠﺘﻬﺎ ﺑﺎﻟﻌﻤﺔ ﺭﻭﺯﺍ، ﻟﻦ ﺃﻧﺴﻰ ﻣﺎ ﻓﻌﻠﺘﻪ ﺃﺑﺪًﺍ، ﻭﻟﻦ ﺃﺳﺎﻣﺤﻚ ﺃﺑﺪًﺍ..."""
{f:5:Beatrice},"""....ﻛـ-ﻛﻤﺎ ﺃﺧﺒﺮﺗﻚ ﻣﻦ ﻗﺒﻞ ﺫﻟﻚ ﻟﻢ ﻳﻜﻦ ﻣﻦ ﻓﻌﻠﻲ...... ...ﻟﻘﺪ ﻣﻨﺤﺘﻬﻤﺎ ﻣﻮﺗًﺎ ﺭﺣﻴﻤًﺎ ﻣﻘﺎﺭﻧﺔً ﺑﺎﻟﻌﺬﺍﺏ ﺍﻟﺬﻱ ﻃﺎﻟﻬﻤﺎ..."""
Ushiromiya Battler,"""ﺍﺻﻤﺘﻲ ﻭﺍﺧﺮﺳﻲ. ﻟﻦ ﺃﺗﺤﺪﺙ ﺇﻟﻴﻚ ﺑﻌﺪ ﺍﻵﻥ. .........ﺑﻤﺎ ﺃﻧّﻪ ﻻ ﻳﻮﺟﺪ ﺃﻛﺜﺮ ﻣﻦ ﺛﻤﺎﻧﻴﺔ ﻋﺸﺮ ﺷﺨﺼًﺎ ﻋﻠﻰ ﺍﻟﺠﺰﻳﺮﺓ، ﻭﺍﻵﻥ ﻗﺪ ﺗﺄﻛﺪ ﻣﻮﺕ ﺛﻤﺎﻧﻴﺔ ﺃﺷﺨﺎﺹ ﻣﻨﻬﻢ، ﻳﻤﻜﻨﻨﺎ ﺗﻀﻴﻴﻖ ﻣﺠﺎﻝ ﺍﻟﻤﺸﺘﺒﻪ ﺑﻬﻢ ﺇﻟﻰ ﻋﺸﺮﺓ. ﻻ ﺑﺪّ ﻭﺃﻥ ﺃﺣﺪًﺍ ﻣﻦ ﺍﻟﻌﺸﺮﺓ ﻗﺪ ﻗﺘﻠﻬﻤﺎ."""
Ushiromiya Battler,"""...ﺃﻭ ﺭﺑﻤﺎ ﻛﺎﻥ ﻣﻮﺗًﺎ ﻋﺮﺿﻴًﺎ؟ ﺭﺑﻤﺎ ﺑﺎﻟﻐﺖ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻓﻲ ﺍﺳﺘﺨﺪﺍﻡ ﺍﻟﻘﻮﺓ ﺃﺛﻨﺎﺀ ﻣﺤﺎﻭﻟﺘﻬﺎ ﺇﻳﻘﺎﻑ ﻧﻮﺑﺔ ﺑﻜﺎﺀ ﻣﺎﺭﻳﺎ، ﻓﺨﻨﻘﺘﻬﺎ ﺣﺘﻰ ﺍﻟﻤﻮﺕ ﻋﻦ ﻏﻴﺮ ﻗﺼﺪ. ﺛﻢ ﻣﻦ ﺃﺛﺮ ﺍﻟﺼﺪﻣﺔ ﺍﺭﺗﺒﻜﺖ ﻭﺳﻘﻄﺖ ﻋﻠﻰ ﺍﻟﺴﻴﺎﺝ. ﻭﻫﻜﺬﺍ ﻗﺘﻠﺖ ﻧﻔﺴﻬﺎ ﻣﻦ ﺳﻮﺀ ﺣﻈﻬﺎ."""
Ushiromiya Battler,"""......ﻣﺎ ﺭﺃﻳﻚ؟ ﺃﻱ ﻻ ﺣﺎﺟﺔ ﻟﻠﺴﺤﺮ ﻭﻻ ﺍﻟﺴﺎﺣﺮﺍﺕ."""
{f:5:Beatrice},"""...ﺣﺴﻨًﺎ، ﻫﺬﺍ ﻟﻴﺲ ﺻﺤﻴﺤًﺎ. ﻓﻔﻲ ﺍﻟﺤﻘﻴﻘﺔ ﺭﻭﺯﺍ ﻭﻣﺎﺭﻳﺎ..."""
Ushiromiya Battler,"""ﺍﺻﻤﺘﻲ. ﺃﻟﻢ ﺃﻗﻞ ﺃﻧّﻲ ﻻ ﺃﺭﻳﺪ ﺍﻟﺤﺪﻳﺚ ﻣﻌﻚ؟ ﺃﻧﺖِ ﺗﺰﻋﺠﻴﻨﻨﻲ، ﻓﻠﺘﺨﺘﻔﻲ ﻣﻦ ﺃﻣﺎﻣﻲ. ﺃﻳﺘﻬﺎ ﺍﻟﻮﺣﺶ!"""
,ﻗﺎﻟﻬﺎ ﺑﺎﺗﻠﺮ ﺩﻭﻥ ﻧﺒﺮﺓ ﻏﻀﺐ، ...ﺑﻞ ﺑﺼﻮﺕٍ ﺑﺎﺭﺩ ﻭﻣﺨﻴﻒ.
,...ﻭﻫﺬﻩ ﺍﻟﺒﺮﻭﺩﺓ... ﺷﻌﺮﺕ ﺑﻬﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ.{n}ﻛﻼﻫﻤﺎ ﻳﺴﺘﻄﻴﻌﺎﻥ ﺍﻟﻘﺘﺎﻝ ﺩﻭﻥ ﺍﻟﺤﺎﺟﺔ ﻟﻜﺒﺢ ﺟﻤﺎﺡ ﻣﺸﺎﻋﺮﻫﻤﺎ.
,ﻭﻟﻜﻦ، ﻟﻢ ﻳُﺮﺩ ﺑﺎﺗﻠﺮ ﺍﻟﻘﺘﺎﻝ ﻣﻌﻬﺎ ﺃﺻﻼً.{n}ﻟﻘﺪ ﺃﻣﻜﻨﻬﺎ ﺍﻹﺣﺴﺎﺱ ﺑﺮﻏﺒﺘﻪ ﺗﻠﻚ.
,ﻭﺑﺎﺕ ﺫﻟﻚ ﻳﺆﻟﻢ ﺑﻴـﺎﺗﻮ.{n}...ﻓﻜﺮﺕ ﺑﺎﻟﺜﻮﺭﺍﻥ ﻏﻀﺒًﺎ ﻋﻠﻴﻪ، ﻟﻜﻨّﻬﺎ ﺗﺮﺍﺟﻌﺖ ﻋﻦ ﺫﻟﻚ.
,ﺭﺑﻤﺎ ﺗﻜﻮﻥ ﺗﺼﺮﻓﺎﺗﻬﺎ ﺻﺒﻴﺎﻧﻴﺔ ﻭﻃﺎﺋﺸﺔ ﺃﺣﻴﺎﻧًﺎ، ﻟﻜﻦ ﻟﺪﻳﻬﺎ ﺍﺣﺴﺎﺱ ﻛﺎﻓﻲ ﺗُﺪﺭﻙ ﺑﻪ ﺃﻧﻪ ﻻ ﻳﻨﺒﻐﻲ ﻋﻠﻴﻬﺎ ﺍﻓﺘﻌﺎﻝ ﺷﺠﺎﺭٍ ﻣﻌﻪ.
{f:5:Beatrice},"""........................ ..................ﻓﻬﻤﺖ. ﺳﺄﺧﺘﻔﻲ ﺇﺫًﺍ. ...ﺭﻭﻧﻮﻑ، ﺗﻮﻝَّ ﺍﻷﻣﺮ ﻣﻦ ﺑﻌﺪﻱ"""
Ronove,"""ﺣﺎﺿﺮ. ...ﻫﻞ ﻟﺪﻳﻚ ﺍﻋﺘﺮﺍﺽ ﻋﻠﻰ ﻫﺬﺍ ﻳﺎ ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ؟"""
{f:5:Virgilia},""".........ﻻ ﻣُﺸﻜﻠﺔ ﻓﻲ ﺍﻗﺘﺮﺍﺣﻬﺎ ﻫﺬﺍ. ﺇﻥ ﻛﺎﻥ ﺑﺎﺗﻠﺮ-ﻛﻦ ﻻ ﻳﺮﻏﺐ ﻓﻲ ﺭﺅﻳﺔ ﻭﺟﻪ ﺑﻴـﺎﺗﻮ، ﻓﻼ ﺑﺄﺱ ﻓﻲ ﻫﺬﺍ."""
Ushiromiya Battler,"""ﺍﻓﻌﻠﻮﺍ ﻣﺎ ﺗﺸﺎﺅﻭﻥ. ...ﻻ ﻳﻬﻤﻨﻲ ﻣﺎ ﺗﻔﻌﻠﻮﻧﻪ ﻃﺎﻟﻤﺎ ﻟﺴﺖ ﻣﻀﻄﺮًﺍ ﻟﻠﻨﻈﺮ ﺇﻟﻰ ﻭﺟﻪ ﺫﻟﻚ ﺍﻟﻮﺣﺶ."""
{f:5:Beatrice},"""......ﻣﻬﻼً ﻟﺤﻈﺔ. ...ﺇﻧّﻚ ﻻ ﺗﻨﻔﻚُ ﻋﻦ ﻭﺻﻔﻲ ﺑﺎﻟﻮﺣﺶ، ﺃﻟﻴﺴﺖ ﻫﺬﻩ ﺃﻟﻔﺎﻇًﺎ ﻓﻈﻴﻌﺔ ﺗﺼﻔﻨﻲ ﺑﻬﺎ؟"""
{f:5:Beatrice},"""......ﻟﻤﺎﺫﺍ ﺗﻜﺮﻫﻨﻲ ﺇﻟﻰ ﻫﺬﻩ ﺍﻟﺪﺭﺟﺔ ﻳﺎ ﺑﺎﺗﻠﺮ؟ ﺭﻏﻢ ﺃﻥّ ﻛﻞ ﺫﻟﻚ ﻟﻢ ﻳﻜﻦ ﻣﻦ ﻓﻌﻠﻲ، ﺗﻠﻤﻴﺬﺗﻲ ﻫﻲ ﻣﻦ ﻓﻌﻠﺖ ﺫﻟﻚ..."""
Ushiromiya Battler,""".........ﻟﺴﺖُ ﻏﺎﺿﺒًﺎ ﻋﻠﻰ ﻣﺎ ﺣﺪﺙ ﻟﻠﺘﻮ ﻓﻘﻂ. ﺑﻞ ﻛﻨﺖِ ﺗﺜﻴﺮﻳﻦ ﺃﻋﺼﺎﺑﻲ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ."""
