Speaker,Arabic (AR)
Ushiromiya George,""".............................."""
,ﻗُﺘﻞ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ.{n}ﻛﻨﺎ ﻧﺪﺭﻙ ﺫﻟﻚ ﺗﻤﺎﻣًﺎ.
,...ﻭﺑﺪﺍ ﺃﻥ ﺍﻟﺠﺮﻳﻤﺔ ﻭﻗﻌﺖ ﺃﻣﺎﻡ ﺃﻋﻴﻨﻬﻢ.{n}ﻭﻣﻊ ﺫﻟﻚ، ﺑﺪﻭﺍ ﻣﺘﺮﺩﺩﻳﻦ ﻓﻲ ﺍﻟﺤﺪﻳﺚ.
,ﺃﻛﺪﻭﺍ ﺃﻧﻬﻢ ﺷﺎﻫﺪﻭﺍ ﺍﻟﺠﺮﻳﻤﺔ ﺑﺄﻋﻴﻨﻬﻢ.{n}ﻟﻜﻦ ﺣﻴﻦ ﻃُﻠﺐ ﻣﻨﻬﻢ ﻭﺻﻒ ﻣﺎ ﺭﺃﻭﻩ، ﺻﻤﺘﻮﺍ ﻓﺠﺄﺓ.
,ﻟﻢ ﺃﺳﺘﻐﺮﺏ ﻧﻔﺎﺩ ﺻﺒﺮ ﻋﻤﺘﻲ ﺭﻭﺯﺍ ﻭﺍﺯﺩﻳﺎﺩ ﺍﻧﻔﻌﺎﻟﻬﺎ...
Ushiromiya George,"""...ﺷﺎﻧﻮﻥ. ﻫﻞ ﺭﺃﻳﺖِ ﻣﺎ ﺣﺪﺙ؟ ﻋﻨﺪﻣﺎ ﻫﻮﺟﻢ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ."""
Shannon,"""ﻥ-... ﻧﻌﻢ."""
Ushiromiya George,"""ﺃﺧﺒﺮﻳﻨﻲ. ...ﻛﻞ ﻣﺎ ﺗﻌﻠﻤﻴﻨﻪ. ﻣﺎ ﺍﻟﺬﻱ ﺟﺮﻯ ﺑﺤﻖ ﺍﻟﺴﻤﺎﺀ؟"""
Shannon,"""..................ﺍﻟﺒﺎﺏ ﺍﻟﺨﻠﻔﻲ............ ......ﺩﺧﻞ ﻋﺒﺮﻩ."""
Gohda Toshiro,"""...ﺫﺍ-... ﺫﻟﻚ ﺻﺤﻴﺢ. ﺍﻗﺘﺮﺏ ﺷﺨﺺٌ ﻣﺎ ﻣﻦ ﺍﻟﺒﺎﺏ ﺍﻟﺨﻠﻔﻲ. ﺛﻢ ﻓﺘﺤﺖ ﺍﻟﺒﺎﺏ ﺑﺪﺍﻓﻊ ﺍﻟﻔﻀﻮﻝ ﻟﻤﻌﺮﻓﺔ ﻣﻦ ﻳﻜﻮﻥ..."""
Ushiromiya Rosa,"""ﺷﺨﺺ ﻋﻨﺪ ﺍﻟﺒﺎﺏ ﺍﻟﺨﻠﻔﻲ؟! ﻣﻦ ﻛﺎﻥ؟!"""
Ushiromiya Battler,"""ﺩﻋﻴﻬﻢ ﻳﻜﻤﻠﻮﻥ! ﻭﻣﺎﺫﺍ ﺣﺪﺙ ﺑﻌﺪ ﺫﻟﻚ؟!"""
Gohda Toshiro,""".........ﻛﺎﻥ ﺫﻟﻚ ﺍﻟﺸﺨﺺ... ﻣﻠﻄﺨًﺎ ﺑﺎﻟﺪﻣﺎﺀ، ﻭﻣﺼﺎﺑًﺎ ﺑﺠﺮﺡٍ ﻋﻤﻴﻖ. ""ﺣﻤﻠﻨﺎﻩ ﺇﻟﻰ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ، ﻭﺳﺮﻋﺎﻥ ﻣﺎ ﺑﺪﺃ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﺑﺎﻹﺳﻌﺎﻓﺎﺕ ﺍﻷﻭﻟﻴﺔ. ""......ﻟﻘﺪ ﻛﺎﻥ ﺍﻟﺠﺮﺡ... ﻋﻤﻴﻘًﺎ ﻟﻠﻐﺎﻳﺔ."""
Ushiromiya Rosa,"""ﻟﻠﻤﺮﺓ ﺍﻷﺧﻴﺮﺓ، {i:ﻣﻦ} ﺗﻌﻨﻲ ﺑﻜﻼﻣﻚ؟!"""
Gohda Toshiro,"""...ﻻ ﺃﻋﻠﻢ! ""ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ، ﻛﻨﺖ ﻭﺍﺛﻘًﺎ ﻣﻤﺎ ﺭﺃﻳﺖ. ﻻ، ﻣﺎ ﺯﻟﺖ ﻭﺍﺛﻘًﺎ!{n}ﻟﻜﻦ......... ﻣﺎﺫﺍ ﻛﺎﻥ ﺫﻟﻚ ﺑﺤﻖ ﺍﻟﺴﻤﺎﺀ؟!! ...ﻻ ﺃﻋﻠﻢ... ﻻ ﺃﻋﻠﻢ!!"""
,ﻋﻠﻰ ﻧﺤﻮٍ ﻻ ﻳﺘﻨﺎﺳﺐ ﻣﻊ ﺿﺨﺎﻣﺔ ﺟﺴﺪﻩ، ﺃﻣﺴﻚ ﻗﻮﺩﺍ ﺭﺃﺳﻪ ﺑﻜﻠﺘﺎ ﻳﺪﻳﻪ، ﻳﻌﺒﺚ ﺑﺸﻌﺮﻩ ﻓﻲ ﺍﺭﺗﺒﺎﻙٍ ﻣﺤﻤﻮﻡ...
,ﻟﻢ ﺃﺳﺘﻄﻊ ﺃﻥ ﺃﺣﺪﺩ ﺇﻥ ﻛﺎﻥ ﻣﺸﻮﺷًﺎ ﻷﻧﻪ ﻟﻢ ﻳﺴﺘﻄﻊ ﺍﻟﺘﺬﻛﺮ، ﺃﻡ ﻷﻥ ﻣﺎ ﺭﺁﻩ ﻛﺎﻥ ﻣﺮﻋﺒًﺎ ﺇﻟﻰ ﺣﺪٍّ ﻳﻔﻮﻕ ﻗﺪﺭﺓ ﺍﻟﻌﻘﻞ ﻋﻠﻰ ﺍﻻﺳﺘﻴﻌﺎﺏ.
,ﻭﻛﺎﻧﺖ ﺷﺎﻧﻮﻥ ﻓﻲ ﺣﺎﻝٍ ﻣﻤﺎﺛﻠﺔ.
,ﻟﻮ ﺗﺮﺍﺧﺖ ﻟﻠﺤﻈﺔ، ﻻﻧﺤﺴﺮﺕ ﺗﻠﻚ ﺍﻟﺬﻛﺮﻯ ﻛﺄﻧﻬﺎ ﺣﻠﻢٌ ﺯﺍﺋﻞ، ﻭﻟﺴﺮﻋﺎﻥ ﻣﺎ ﺗﻼﺷﺖ ﻣﻦ ﺫﻫﻨﻬﺎ ﺑﻼ ﺃﺛﺮ.
,......ﻛﺎﻧﺖ ﺗﺒﺪﻭ ﻭﻛﺄﻧﻬﺎ ﺗﺼﺎﺭﻉ ﺍﻟﻨﺴﻴﺎﻥ ﺫﺍﺗﻪ.
,"""ﻭﺣﺪﻩ ﻗﻴﻨﺠﻲ ﺑﻘﻲ ﻫﺎﺩﺋًﺎ ﻛﻌﺎﺩﺗﻪ."""
,"""...ﻟﺬﺍ، ﻛﺎﻥ ﻣﻦ ﺍﻟﻄﺒﻴﻌﻲ ﺃﻥ ﺗﺘﺠﻪ ﺇﻟﻴﻪ ﺍﻷﺳﺌﻠﺔ."""
,ﻟﻜﻦ ﺣﺘﻰ ﻗﻴﻨﺠﻲ، ﺍﻟﺬﻱ ﻟﻢ ﻳﻜﻦ ﻣﻦ ﻋﺎﺩﺗﻪ ﺍﻟﺘﺮﺩﺩ، ﺍﺳﺘﻐﺮﻕ ﻭﻗﺘًﺎ ﻃﻮﻳﻼً ﻗﺒﻞ ﺃﻥ ﻳﻔﺘﺢ ﻓﻤﻪ ﺃﺧﻴﺮًﺍ.
Ushiromiya Rosa,"""ﻗﻴﻨﺠﻲ-ﺳﺎﻥ. ﻟﻘﺪ ﺭﺃﻳﺖ ﻣﺎﺣﺪﺙ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﻣﻦ ﻫﻮ ﺫﺍﻙ ﺍﻟﺬﻱ ﺩﺧﻞ ﻋﺒﺮ ﺍﻟﺒﺎﺏ ﺍﻟﺨﻠﻔﻲ؟!"""
Ronoue Genji,"""............ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ، ...ﻛﻨﺎ ﻧﻈﻦ ﺃﻥ ﺫﻟﻚ ﺍﻟﺸﺨﺺ... ﻛﺎﻥ ﻛﺎﻧﻮﻥ."""
Ushiromiya Rosa,"""ﺃﺭﺃﻳﺘﻢ!! ﻟﻘﺪ ﻛﺎﻥ ﻋﻠﻰ ﻗﻴﺪ ﺍﻟﺤﻴﺎﺓ ﻓﻌﻼً! ﺍﺳﺘﻨﺘﺎﺟﻲ ﻛﺎﻥ ﺻﺤﻴﺤًﺎ!!"""
Ushiromiya George,"""......ﻋﻨﺪﻣﺎ ﺗﻘﻮﻝ ’ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ‘، ﺗﻘﺼﺪ ﺃﻥ ﺍﻧﻄﺒﺎﻋﻚ ﻗﺪ ﺗﻐﻴّﺮ ﻻﺣﻘًﺎ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ......؟"""
Ronoue Genji,"""ﻧﻌﻢ. .........ﻻ ﺃﺳﺘﻄﻴﻊ ﺃﻥ ﺃﺻﻒ ﺑﺎﻟﻜﻠﻤﺎﺕ ﻣﺎ ﺣﺪﺙ ﺑﻌﺪ ﺫﻟﻚ. ......ﻟﻘﺪ ﻗﺘﻞ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ، ......ﺛﻢ ﺍﺧﺘﻔﻰ. ﻓﻲ ﺫﻟﻚ ﺍﻟﻮﻗﺖ، ﻟﻢ ﻳﻜﻦ ﺫﻟﻚ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻛﺎﻧﻮﻥ."""
Gohda Toshiro,"""ﻧﻌﻢ! ﻫﺬﺍ ﺻﺤﻴﺢ! ﺍﻷﻣﺮ ﺗﻤﺎﻣًﺎ ﻛﻤﺎ ﻗﺎﻝ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ!! "" ﻟﻢ ﻳﻜﻦ ﺷﻴﺌًﺎ ﻳﻮﺻﻒ ﺑﺎﻟﻜﻠﻤﺎﺕ!"""
Ushiromiya George,"""......ﻫﻞ ﺗﻈﻨﻴﻦ ﺍﻷﻣﺮ ﻧﻔﺴﻪ؟"""
Shannon,"""...ﻧﻌﻢ............ ﺃﻧﺎ...... ﻻ ﻳﻤﻜﻨﻨﻲ ﺇﻻ ﺃﻥ ﺃﻗﻮﻝ ﺍﻷﻣﺮ ﺫﺍﺗﻪ......"""
Ushiromiya Battler,"""..........................."""
,...ﺇﺫﺍ ﺣﺎﻭﻟﻨﺎ ﺗﻔﺴﻴﺮ ﻛﻼﻣﻬﻢ ﺑﺄﻓﻀﻞ ﺻﻮﺭﺓ ﻣﻤﻜﻨﺔ، ......ﻓﻬﺬﺍ ﻳﻌﻨﻲ ﺃﻥ ﺍﺳﺘﻨﺘﺎﺝ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻛﺎﻥ ﺻﺤﻴﺤًﺎ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ.
,ﻟﻘﺪ ﻇﻬﺮ ﻛﺎﻧﻮﻥ-ﻛﻦ ﻋﺒﺮ ﺍﻟﺒﺎﺏ ﺍﻟﺨﻠﻔﻲ ﻟﻠﻤﻄﺒﺦ، ﻣﺼﺎﺑًﺎ ﺑﺠﺮﻭﺡ ﺧﻄﻴﺮﺓ.{n}ﺛﻢ ﻧُﻘﻞ ﺇﻟﻰ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ ﻭﺗﻠﻘّﻰ ﺍﻟﺮﻋﺎﻳﺔ.
,......ﺛﻢ ﻭﻗﻊ ﺃﻣﺮٌ ﻣﺮﻋﺐ.
,ﺑﻤﺎ ﺃﻥ ﻗﻮﺩﺍ ﻭﺷﺎﻧﻮﻥ ﻟﻢ ﻳﺘﻤﻜﻨﺎ ﻣﻦ ﺗﺼﺪﻳﻖ ﺃﻥ ﻛﺎﻧﻮﻥ-ﻛﻦ ﻛﺎﻥ ﻗﺎﺩﺭًﺍ ﻋﻠﻰ ﺍﻟﻘﻴﺎﻡ ﺑﺬﻟﻚ ﺑﻨﻔﺴﻪ، ﺑﺪﺃ ﺍﻟﺸﻚ ﻳﺴﺎﻭﺭﻫﻤﺎ ﻓﻲ ﻣﺎ ﺇﺫﺍ ﻛﺎﻥ ﺫﻟﻚ ﺣﻘًﺎ ﻛﺎﻧﻮﻥ-ﻛﻦ. ﺃﻫﺬﺍ ﻫﻮ ﺍﻷﻣﺮ؟
,ﺑﻤﻌﻨﻰ ﺁﺧﺮ، ﻫﺬﺍ ﻳﻌﻨﻲ...... ﺃﻥ ﻛﺎﻧﻮﻥ-ﻛﻦ ﻗﺪ ﻇﻬﺮ ﺑﺎﻟﻔﻌﻞ.{n}ﺑﻐﺾ ﺍﻟﻨﻈﺮ ﻋﻦ ﺍﺭﺗﺒﺎﻛﻬﻢ، ﻭﻋﻦ ﺗﺮﺩﺩﻫﻢ ﻓﻲ ﺍﻟﺘﻌﺒﻴﺮ، ﻫﺬﻩ ﻛﺎﻧﺖ ﺍﻟﺤﻘﻴﻘﺔ ﺍﻟﺘﻲ ﻻ ﻳﻤﻜﻦ ﺇﻧﻜﺎﺭﻫﺎ.
,"ﻓﻬﻞ ﺍﺳﺘﺨﺪﻡ ﻛﺎﻧﻮﻥ-ﻛﻦ ﺑﺎﻟﻔﻌﻞ ﺧﺪﻋﺔً ﻣﺎ ﻟﻠﻬﺮﻭﺏ ﻣﻦ ﺗﻠﻚ ﺍﻟﻐﺮﻓﺔ ﺑﻴﻨﻤﺎ ﻛﺎﻧﺖ ﻣﻮﺻﺪﺓ ﺑﺈﺣﻜﺎﻡ؟! ""ﻻ، ﻟﻢ ﻳﻌﺪ ﺫﻟﻚ ﻣﻬﻤًﺎ ﺍﻵﻥ."""
,"""ﺍﻟﻤﺸﻜﻠﺔ ﺍﻟﺤﻘﻴﻘﻴﺔ ﻫﻲ ﺃﻥ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ ﻗﺪ ﻗُﺘﻼ."""
,"""ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻛﺎﻧﺖ ﻣﻘﺘﻨﻌﺔ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ ﺑﺄﻥ ﺍﻟﺠﺎﻧﻲ ﻫﻮ ﻛﺎﻧﻮﻥ-ﻛﻦ."""
,"""ﻭﺑﻐﺾ ﺍﻟﻨﻈﺮ ﻋﻦ ﻣﺪﻯ ﺍﺭﺗﺒﺎﻛﻬﻢ ﺃﻭ ﻣﺤﺎﻭﻻﺗﻬﻢ ﻹﻧﻜﺎﺭ ﺫﻟﻚ، ...ﻓﻘﺪ ﻛﺎﻧﻮﺍ، ﺑﻄﺮﻳﻘﺔ ﻣﺎ، ﻳﻘﺮّﻭﻥ ﺑﺎﻟﺤﻘﻴﻘﺔ ﻧﺼﻒ ﺇﻗﺮﺍﺭ."""
,".""......ﻟﻜﻦ ﺣﺘﻰ ﻣﻊ ﺫﻟﻚ، ﻟﺴﺒﺐ ﻣﺎ، ﺷﻌﺮﺕُ ﺑﺄﻥ ﺍﺿﻄﺮﺍﺑﻬﻢ ﻻ ﻳﻤﻜﻦ ﺗﻔﺴﻴﺮﻩ ﺑﻤﺠﺮﺩ ﺍﻟﺤﻴﺮﺓ..."""
,"""......ﻣﺎ ﺍﻟﺬﻱ ﺭﺃﻭﻩ؟"""
,"""ﻛﻤﺎ ﻗﺎﻟﻮﺍ، ﻫﻞ ﺭﺃﻭﺍ ﺣﻘًﺎ {i:ﺷﻴﺌًﺎ ﻳﺴﺘﺤﻴﻞ ﻭﺻﻔﻪ ﺑﺎﻟﻜﻠﻤﺎﺕ}...؟"""
,"""ﺑﻌﺪ ﺃﻥ ﺃﺩﺭﻛﺖ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﺃﻧﻬﺎ ﻟﻦ ﺗﺘﻤﻜﻦ ﻣﻦ ﺍﺳﺘﺨﺮﺍﺝ ﺍﻟﻤﺰﻳﺪ ﻣﻦ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻣﻨﻬﻢ، ﺃﻧﻬﺖ ﺍﺳﺘﺠﻮﺍﺑﻬﺎ،"" ""ﻭﺃﻋﻠﻨﺖ ﺃﻧﻬﺎ ﺗﺮﻳﺪ ﺗﻔﺤّﺺ ﺍﻟﺠﺜﺘﻴﻦ."""
,"""ﺃﻧﺎ ﺃﻳﻀًﺎ ﻛﻨﺖ ﻣﻬﺘﻤًﺎ ﺑﺬﻟﻚ."""
,"""ﺣﺘﻰ ﻟﻮ ﻟﻢ ﻳﺘﻤﻜﻦ ﻫﺆﻻﺀ ﺍﻟﻤﻀﻄﺮﺑﻮﻥ ﻣﻦ ﺍﺳﺘﻴﻌﺎﺏ ﻣﺎ ﺟﺮﻯ،"" ""...ﻓﺈﻧﻨﺎ، ﻧﺤﻦ ﺍﻟﺬﻳﻦ ﻟﻢ ﻧﻜﻦ ﻓﻲ ﻣﻮﻗﻊ ﺍﻟﺤﺎﺩﺙ، ﻗﺪ ﻧﺘﻤﻜﻦ ﻣﻦ ﻣﻼﺣﻈﺔ ﺷﻲﺀ ﻣﺎ ﻟﻮ ﺗﻔﺤّﺼﻨﺎ ﺍﻟﺠﺜﺚ ﺑﻌﻘﻞ ﻫﺎﺩﺉ."""
,""".........ﻟﻜﻦ ﻣﺎ ﻓﺎﺟﺄﻧﻲ ﻗﻠﻴﻼً ﻫﻮ ﺃﻥ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ، ﻣﺜﻠﻲ ﺗﻤﺎﻣًﺎ، ﻛﺎﻧﺖ ﻣﻬﺘﻤﺔ ﺑﺄﻣﺮ ﺍﻟﺠﺜﺚ."""
,"""ﺣﺘﻰ ﻓﻲ ﻫﺬﻩ ﺍﻟﻤﺮﺣﻠﺔ، ﻻ ﺯﻟﺖ ﺃﺭﻏﺐ ﻓﻲ ﻛﺸﻒ ﺍﻟﻤﺠﺮﻡ ﻭﺍﻟﻮﺻﻮﻝ ﺇﻟﻰ ﺍﻟﺤﻘﻴﻘﺔ ﺇﻥ ﻭُﺟﺪﺕ ﺃﻱ ﺃﺩﻟﺔ."""
,"""ﻟﻜﻦ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻛﺎﻥ ﻳﻨﺒﻐﻲ ﺃﻥ ﺗﻜﻮﻥ ﻣﺨﺘﻠﻔﺔ.""""......ﺃﻟﻢ ﺗﻜﻦ ﺧﻄﺘﻬﺎ ﺗﻀﻊ ﺍﻷﻭﻟﻮﻳﺔ ﻟﻠﺒﻘﺎﺀ ﻓﻲ ﺃﻣﺎﻥ ﺑﺪﻻً ﻣﻦ ﺍﻟﺒﺤﺚ ﻋﻦ ﺍﻟﺠﺎﻧﻲ؟"""
,"""ﻟﻢ ﺃﺗﻤﻜﻦ ﻣﻦ ﻓﻬﻢ ﺍﻟﺴﺒﺐ ﺍﻟﺬﻱ ﺟﻌﻠﻬﺎ ﻣﺼﻤﻤﺔ ﺇﻟﻰ ﻫﺬﺍ ﺍﻟﺤﺪ ﻋﻠﻰ ﻓﺤﺺ ﺍﻟﺠﺜﺚ، ﺣﺘﻰ ﻟﻮ ﺍﺿﻄﺮّﺕ ﺇﻟﻰ ﻣﻐﺎﺩﺭﺓ ﺣﺼﻨﻨﺎ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ."""
Ushiromiya Rosa,"""ﺳﻨﺬﻫﺐ ﺟﻤﻴﻌًﺎ ﺇﻟﻰ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ ﻣﻌًﺎ."" ""ﺇﻥ ﺗﺤﺮﻛﻨﺎ ﻣﻌًﺎ، ﺳﻨﻜﻮﻥ ﺑﺄﻣﺎﻥ."" ""ﻣﺎﺭﻳﺎ، ﺗﻮﻗﻔﻲ ﻋﻦ ﻫﺬﻩ ﺍﻟﺨﺮﺑﺸﺔ ﺍﻵﻥ!"""
Ushiromiya Maria,"""ﺃﻭﻭ... ﻟﻴﺴﺖ ﺧﺮﺑﺸﺔ. ﺃﺣﻞّ ﻟﻐﺰ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}. ﺃﻭﻭ..."""
Ushiromiya Battler,"""ﻟﻐﺰ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}؟"" ""ﻣﺎ ﻫﺬﺍ؟ ﺃﺧﺒﺮﻳﻨﻲ ﺃﻳﻀًﺎ."""
Ushiromiya George,"""...ﻋﻤﺘﻲ ﺭﻭﺯﺍ، ﻫﻞ ﺳﻮﻑ.. ﺍﻣﻢ.. ﺗﺄﺧﺬﻳﻦ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﺃﻳﻀًﺎ؟"""
,ﺑﺪﺍ ﺃﻥ ﺃﺧﻲ ﺟﻮﺭﺝ ﻛﺎﻥ ﻣﺘﺮﺩﺩًﺍ ﻓﻲ ﺍﺻﻄﺤﺎﺏ ﻣﺎﺭﻳﺎ ﺇﻟﻰ ﻣﺴﺮﺡ ﺍﻟﺠﺮﻳﻤﺔ ﺍﻟﻤﻠﻄﺦ ﺑﺎﻟﺪﻣﺎﺀ.
,...ﻟﻜﻦ ﺑﺎﻟﻨﻈﺮ ﺇﻟﻰ ﺃﻧﻬﺎ ﺳﺘُﺘﺮﻙ ﻭﺣﺪﻫﺎ ﻫﻨﺎ ﺇﻥ ﻟﻢ ﺗﺮﺍﻓﻘﻨﺎ، ﻛﺎﻥ ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻥ ﺍﺻﻄﺤﺎﺑﻬﺎ ﻣﻌﻨﺎ ﻫﻮ ﺍﻟﺨﻴﺎﺭ ﺍﻷﻛﺜﺮ ﺃﻣﺎﻧًﺎ.
,......ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻟﻢ ﻳﻜﻦ ﺍﻋﺘﺮﺍﺽ ﺃﺧﻲ ﺳﻮﻯ ﺿﺮﺏٍ ﻣﻦ ﺍﻟﻤﺜﺎﻟﻴﺔ ﻏﻴﺮ ﺍﻟﻤﺴﺆﻭﻟﺔ.{n}ﻗﺮﺭﻧﺎ ﺃﻥ ﻧﺬﻫﺐ ﺟﻤﻴﻌًﺎ، ﺑﻤﺎ ﻓﻲ ﺫﻟﻚ ﻣﺎﺭﻳﺎ، ﺇﻟﻰ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ.
,ﻛﺎﻥ ﺍﻟﺴﺮﻳﺮ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ ﻣﻠﻮﺛًﺎ ﺑﺒﻘﻊٍ ﺣﻤﺮﺍﺀ ﻗﺎﻧﻴﺔ.
