Speaker,Arabic (AR)
,ﺣﺪﻕ ﺃﺧﻲ ﺟﻮﺭﺝ ﻣﻦ ﺧﻼﻝ ﻓﺘﺤﺔ ﻓﻲ ﺍﻟﺴﺘﺎﺋﺮ ﺍﻟﻤﺴﺪﻟﺔ ﻋﻠﻰ ﺍﻟﻨﺎﻓﺬﺓ، ﻛﺎﻥ ﻳﻨﻈﺮ ﺇﻟﻰ ﺍﻷﺳﻔﻞ ﻧﺎﺣﻴﺔ ﺍﻟﻔﻨﺎﺀ ﻭﺍﻟﻘﺼﺮ ﺍﻟﻤﺤﻴﻂ ﺑﻪ.
,.....ﻻ ﺃﻋﻠﻢ ﻣﺎ ﺇﺫﺍ ﻛﺎﻥ ﻳﻨﻈﺮ ﻣﺘﻮﻗﻌﺎ ﻇﻬﻮﺭ ﻇﻞ ﻣﺸﺒﻮﻩ ﻣﻦ ﺧﻼﻝ ﺍﻟﻨﺎﻓﺬﺓ، ...ﺃﻭ ﺃﻧﻪ ﻳﺘﺤﺪﺙ ﻟﻨﻔﺴﻪ ﻋﻦ ﺷﻲﺀ ﻣﺎ.
,ﻛﺎﻧﺖ ﺟﻴﺴﻴﻜﺎ ﺗﺠﻠﺲ ﻋﻠﻰ ﺍﻷﺭﻳﻜﺔ ﺑﺠﺎﻧﺐ ﻭﺍﻟﺪﺗﻬﺎ، ﻣﻊ ﻭﺟﻪ ﺧﺎﻝ ﻣﻦ ﺍﻟﺘﻌﺎﺑﻴﺮ.
,......ﻭﻛﻤﺎ ﻟﻮ ﺃﻧﻬﺎ ﺗﺬﻛﺮﺕ ﺷﻴﺌﺎ ﻣﺎ، ﺃﺧﺮﺟﺖ ﺟﻬﺎﺯ ﺍﻻﺳﺘﻨﺸﺎﻕ ﺍﻟﺬﻱ ﺍﺳﺘﺨﺪﻣﺘﻪ ﺃﺛﻨﺎﺀ ﻧﻮﺑﺔ ﺍﻟﺮﺑﻮ ﻭﺑﺪﺃﺕ ﺗﻀﻐﻄﻪ ﺩﺍﺧﻞ ﻓﻤﻬﺎ.
,...ﻟﻘﺪ ﺳﻤﻌﺖ ﺫﻟﻚ ﻣﻦ ﺃﺧﻲ، ﻭﻟﻜﻦ، ......ﻣﻤﺎ ﻳﺒﺪﻭ ﺃﻥ ﺟﻴﺴﻴﻜﺎ ﺗﺤﺐ ﻛﺎﻧﻮﻥ-ﻛﻦ.
,ﺑﺪﺍ ﺃﻧﻪ ﺷﻌﻮﺭ ﻏﺎﻣﺾ ﻟﻢ ﺗﻔﻬﻤﻪ ﺟﻴﺴﻴﻜﺎ ﺑﺤﺪ ﺫﺍﺗﻬﺎ.
,...ﻛﻤﺎ ﺗﻌﻠﻤﻮﻥ. ﺇﻧﻪ ﻧﻮﻉ ﻣﻦ ﺍﻟﺸﻌﻮﺭ ﺍﻟﺬﻱ ﻳﻔﻬﻤﻪ ﺟﻤﻴﻊ ﻣﻦ ﺣﻮﻟﻚ ﻗﺒﻞ ﺃﻥ ﺗﺪﺭﻛﻪ ﺃﻧﺖ.
,...ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ، ......ﺭﺑﻤﺎ ﺗﻜﻮﻥ ﻗﺪ ﻓﻬﻤﺖ ﻣﺸﺎﻋﺮﻫﺎ ﻷﻭﻝ ﻣﺮﺓ ﻋﻨﺪﻣﺎ ﺗﻮﻓﻲ ﺍﻟﺸﺨﺺ ﺍﻟﺬﻱ ﺗﺤﺒﻪ.
,.........ﺣﺘﻤﺎ ﻫﻮ ﺃﻣﺮ ﻣﺆﺳﻒ ﻭﻗﺎﺱ
,ﻛﺎﻧﻮﻥ-ﻛﻦ ﻫﻮ ﺍﻟﺸﺨﺺ ﺍﻟﺬﻱ ﺃﻋﻄﺎﻫﺎ ﺟﻬﺎﺯ ﺍﻻﺳﺘﻨﺸﺎﻕ. ......ﺭﺑﻤﺎ ﻛﺎﻧﺖ ﺗﺘﺬﻛﺮ ﺫﻟﻚ.
,ﺑﻘﻴﺖ ﺃﺑﺤﺚ ﻓﻲ ﺃﻧﺤﺎﺀ ﻏﺮﻓﺔ ﺟﺪﻱ... ﻣﻌﺘﻘﺪﺍ ﺃﻧﻨﻲ ﺳﺄﺟﺪ ﺷﻴﺌﺎ ﻳﻤﻜﻨﻪ ﺗﻔﺴﻴﺮ ﻣﻌﻨﻰ ﺍﻟﺪﺍﺋﺮﺓ ﺍﻟﺴﺤﺮﻳﺔ ﻣﻦ ﺍﻟﻮﺭﻗﺔ ﺍﻟﺜﺎﻧﻴﺔ ﻟﻠﺮﺳﺎﻟﺔ.
,ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻧﻨﺎ ﺃﻏﻠﻘﻨﺎ ﻋﻠﻰ ﺃﻧﻔﺴﻨﺎ ﻭﺃﺻﺒﺤﻨﺎ ﻓﻲ ﻣﻮﻗﻒ ﺩﻓﺎﻋﻲ، ﺇﻻ ﺃﻥ ﻃﺒﻴﻌﺘﻲ ﺍﻟﻤﺘﻤﺮﺩﺓ ﺃﺭﺍﺩﺕ ﺍﻟﻌﺜﻮﺭ ﻋﻠﻰ ﺷﻲﺀ ﻣﺎ، ﺷﻲﺀ ﻳﻤﻜﻨﻨﺎ ﻣﻦ ﺍﻟﻤﻘﺎﻭﻣﺔ.
,...ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻟﺪﻳﻨﺎ ﻣﺘﺴﻊ ﻣﻦ ﺍﻟﻮﻗﺖ ﺣﺘﻰ ﺻﺒﺎﺡ ﺍﻟﻐﺪ.{n}ﻭﻣﻊ ﻫﺬﺍ، ﻟﻢ ﻳﻬﺘﻢ ﺃﺣﺪ ﺑﻤﺎ ﻛﻨﺖ ﺃﻓﻌﻠﻪ.
,ﻟﻢ ﻳﺒﺪ ﺃﺣﺪﻫﻢ ﺍﻫﺘﻤﺎﻣﺎ ﻛﺒﻴﺮﺍ ﺑﻬﺬﻩ ﺍﻟﺪﺍﺋﺮﺓ ﺍﻟﺴﺤﺮﻳﺔ.
,...ﻛﺎﻥ ﻣﻌﻨﺎﻫﺎ ﻣﺠﻬﻮﻻ ﻟﻨﺎ، ﻭﺑﻤﺠﺮﺩ ﻓﻬﻤﻨﺎ ﻟﻪ، ﻛﻨﺎ ﻭﺍﺛﻘﻴﻦ ﻣﻦ ﺃﻧﻨﺎ ﺳﻨﻌﺮﻑ ﺑﻌﺾ ﺍﻷﻣﻮﺭ ﺍﻟﺘﻲ ﻗﺪ ﺗﺴﺒﺐ ﻟﻨﺎ ﺁﻻﻣﺎ ﻧﺤﻦ ﻓﻲ ﻏﻨﻰ ﻋﻨﻬﺎ
,......ﺇﻧﻨﻲ ﺃﺅﻳﺪ ﻫﺬﺍ ﺍﻻﺣﺘﻤﺎﻝ.
,...ﻭﻣﻊ ﺫﻟﻚ، ﻟﻢ ﺃﺳﺘﻄﻊ ﺗﺠﺎﻫﻠﻬﺎ، ﻟﺬﺍ ﻗﻀﻴﺖ ﺍﻟﻮﻗﺖ ﻓﻲ ﺍﻟﺘﻈﺎﻫﺮ ﺑﺎﻟﺒﺤﺚ...
Ushiromiya George,""".....ﻛﻢ ﺃﻧﺖ ﻣﺘﺤﻤﺲ. ...ﻫﻞ ﻭﺟﺪﺕ ﺃﻱ ﺷﻲﺀ ﻗﺪ ﻳﻜﻮﻥ ﺑﻤﺜﺎﺑﺔ ﺗﻠﻤﻴﺢ...؟"""
Ushiromiya Battler,"""...ﻻ ﺷﻲﺀ ﺑﺘﺎﺗﺎ. ﺍﻟﺠﺰﺀ ﺍﻟﺼﻌﺐ ﻫﻮ ﺍﻟﻌﺜﻮﺭ ﻋﻠﻰ ﻛﺘﺎﺏ ﺑﺎﻟﻠﻐﺔ ﺍﻟﻴﺎﺑﺎﻧﻴﺔ. ...ﺗﺮﻯ ﻛﻢ ﻟﻐﺔ ﻳﺘﻘﻨﻬﺎ ﺟﺪﻱ؟ ﺇﻧﻪ ﻣﺪﻫﺶ."""
Ushiromiya George,"""ﺃﻻ ﺗﺸﻌﺮ ﺑﺎﻟﻨﻌﺎﺱ ﻳﺎ ﺑﺎﺗﻠﺮ؟ .....ﻋﻠﻴﻚ ﺃﺧﺬ ﻗﺴﻂ ﻣﻦ ﺍﻟﺮﺍﺣﺔ، ﻭﺳﻴﺒﻘﻰ ﺃﺣﺪ ﻏﻴﺮﻙ ﻣﺴﺘﻴﻘﻈﺎ. ﺃﺧﺒﺮﺗﻨﺎ ﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ ﺃﻥ ﻧﺒﻘﻰ ﻣﺴﺘﻴﻘﻈﻴﻦ ﻃﻮﺍﻝ ﺍﻟﻠﻴﻞ، ﻟﻜﻦ ﻳﺴﺘﺤﻴﻞ ﻋﻠﻰ ﺃﺟﺴﺎﺩﻧﺎ ﺗﺤﻤﻞ ﺫﻟﻚ. ﻳﺠﺐ ﺃﻥ ﻧﺘﻨﺎﻭﺏ ﻓﻲ ﺍﻟﻨﻮﻡ."""
Ushiromiya Battler,"""ﺇﺫﻫﺐ ﻟﻠﻨﻮﻡ ﺃﻭﻻ ﻳﺎ ﺃﺧﻲ. ........ﺳﺄﺑﻘﻰ ﺃﺑﺤﺚ ﺣﺘﻰ ﻳﻐﻠﺒﻨﻲ ﺍﻟﻨﻌﺎﺱ."""
Ushiromiya George,"""......ﺑﺸﺄﻥ ﺍﻟﺪﺍﺋﺮﺓ ﺍﻟﺴﺤﺮﻳﺔ ﺗﻠﻚ؟"""
Ushiromiya Battler,"""...ﺇﻟﻰ ﺣﺪ ﻣﺎ. ﺃﻣﺎﻣﻨﺎ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﻮﻗﺖ. ﺃﻋﺘﻘﺪ ﺃﻧﻪ ﺃﻣﺮ ﻣﺸﻮﻕ ﻣﻌﺮﻓﺔ ﻣﺎ ﺗﻌﻨﻴﻪ ﺗﻠﻚ ﺍﻟﺮﺳﺎﻟﺔ ﻣﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ."""
Ushiromiya Jessica,""".........ﺩﻉ ﻋﻨﻚ ﻫﺬﺍ. ﺇﺫﺍ ﺑﺪﺃﺕ ﺍﻟﻘﻴﺎﻡ ﺑﻬﺬﻩ ﺍﻷﻣﻮﺭ ﻓﻘﺪ ﺗﺼﺒﺢ ﻣﻬﻮﻭﺳﺎ ﺑﻜﻞ ﻫﺬﻩ ﺍﻷﺷﻴﺎﺀ ﺍﻟﻐﺮﻳﺒﺔ."""
Ushiromiya Battler,"""ﻻ ﺗﻘﻠﻘﻲ. ﻣﺎﺭﻳﺎ ﺃﻛﺪﺕ ﻋﻠﻰ ﺫﻟﻚ. ...ﻟﻘﺪ ﻗﺎﻟﺖ ﺃﻧﻨﻲ ﺑﺎﻟﻜﺎﺩ ﺃﻣﻠﻚ ﺃﻱ ﻣﻮﻫﺒﺔ ﺭﻭﺣﻴﺔ. ﺃﻫﻴﻬﻴﻬﻲ...!"""
Ushiromiya Jessica,""".........ﻫﻞ ﻛﻨﺎ،............ﻗﺎﺳﻴﻦ ﺟﺪﺍ، ﺗﺠﺎﻩ ﻣﺎﺭﻳﺎ؟"""
Ushiromiya Natsuhi,"""............ﺟﻴﺴﻴﻜﺎ. ...ﻻ ﻳﻨﺒﻐﻲ ﻋﻠﻴﻚ ﺍﻟﺘﻔﻜﻴﺮ ﺑﺸﺄﻥ ﻫﺬﺍ ﺍﻵﻥ."""
Ushiromiya Jessica,"""ﻭﻟﻜﻦ ﻳﺎ ﺃﻣﻲ... ﻟﻮ ﺃﻥ ﻣﺎﺭﻳﺎ ﺑﺮﻳﺌﺔ، ﻭﻫﻨﺎﻙ ﻣﺠﺮﻡ ﺑﺠﻮﺍﺭﻫﺎ، .....ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻧﻬﺎ ﺳﺘﻜﻮﻥ ﺿﺤﻴﺔ ﺳﻬﻠﺔ ﻟﻠﺠﺎﻧﻲ. ......ﻟﻮ ﻗﺘﻠﺖ ﺑﺴﺒﺐ ﻃﺮﺩﻧﺎ ﻟﻬﺎ، .......ﻫﺬﺍ ﻳﻌﻨﻲ...... ﺃﻧﻨﺎ ﺗﺮﻛﻨﺎﻫﺎ ﻟﺘﻤﻮﺕ..."""
,ﺧﻴﻢ ﺍﻟﺼﻤﺖ ﺍﻟﻜﺌﻴﺐ ﻣﺮﺓ ﺃﺧﺮﻯ. ...ﻳﺒﺪﻭ ﺃﻥ ﺟﻴﺴﻴﻜﺎ ﺗﺸﻌﺮ ﺑﺎﻟﻨﺪﻡ ﻟﺘﺮﻙ ﻣﺸﺎﻋﺮﻫﺎ ﺗﺴﻴﻄﺮ ﻋﻠﻴﻬﺎ ﻣﻤﺎ ﺟﻌﻠﻬﺎ ﺗﺆﺫﻱ ﻣﺸﺎﻋﺮ ﻣﺎﺭﻳﺎ.
,......ﻟﻄﺎﻟﻤﺎ ﻛﺎﻧﺖ ﻫﻜﺬﺍ.{n}...ﺗﺘﺼﺮﻑ ﺑﻘﺴﻮﺓ ﻭﺗﻨﺪﻡ ﻋﻠﻰ ﺫﻟﻚ ﻻﺣﻘﺎ.
Ushiromiya Natsuhi,"""......ﺃﻓﻬﻢ ﻣﺸﺎﻋﺮﻙ، ﻭﻟﻜﻦ ﻣﺎﺭﻳﺎ ﺗﺮﺑﻄﻬﺎ ﻋﻼﻗﺔ ﻭﺛﻴﻘﺔ ﻣﻊ ﺍﻟﺠﺎﻧﻲ، ﻟﻘﺪ ﺃﺷﺎﺭﺕ ﻣﺮﺍﺕ ﻋﺪﻳﺪﺓ ﺃﻧﻬﺎ ﺗﻮﺍﺻﻠﺖ ﻣﻊ ﺍﻟﺠﺎﻧﻲ، ﺑﻞ ﻭﺗﻘﻒ ﺇﻟﻰ ﺟﺎﻧﺒﻪ ﺃﻳﻀﺎ. .........ﺃﺷﻌﺮ ﺑﺎﻻﺭﺗﻴﺎﺡ ﻷﻧﻨﺎ ﻃﺮﺩﻧﺎﻫﻢ."""
Ushiromiya Battler,"""...ﻫﺬﺍ ﻗﺎﺱ ﻳﺎ ﻋﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ. ......ﺃﻻ ﻳﻤﻜﻦ ﺃﻥ ﻳﻜﻮﻥ ﻣﺠﺮﺩ ﻫﺮﺍﺀ ﻣﻦ ﻓﺘﺎﺓ ﺗﺒﻠﻎ ﺍﻟﺘﺎﺳﻌﺔ ﻣﻦ ﻋﻤﺮﻫﺎ؟"""
,ﻟﻢ ﻳﻜﻦ ﻣﻘﻨﻌﺎ ﺳﻤﺎﻉ ﻫﺬﺍ ﺍﻟﻘﻮﻝ ﻣﻨﻲ...{n}ﺃﻧﺎ ﺷﺨﺼﻴﺎ ﺍﻋﺘﻘﺪﺕ ﺃﻥ ﻣﺎﺭﻳﺎ ﻣﺨﻴﻔﺔ ﻓﻲ ﻋﺪﺓ ﻣﻮﺍﻗﻒ، ﻭﻗﺪ ﺷﻜﻜﺖ ﻓﻲ ﻃﺒﻴﻌﺘﻬﺎ ﺍﻟﺤﻘﻴﻘﻴﺔ.
,.....ﻭﻋﻨﺪﻣﺎ ﻃﺮﺩﺕ ﻣﺎﺭﻳﺎ ﻣﻦ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ، ﻟﻢ ﺃﺳﺘﻄﻊ ﺇﻧﻜﺎﺭ ﺃﻧﻨﻲ ﺷﻌﺮﺕ ﺑﺒﻌﺾ ﺍﻟﺮﺍﺣﺔ...
Ushiromiya Natsuhi,""".......ﺣﺘﻰ ﻟﻮ ﻛﺎﻥ ﻣﺠﺮﺩ ﻣﺰﺍﺡ، ﺳﺄﻋﺘﺬﺭ ﻏﺪﺍ ﻋﻤﺎ ﻓﻌﻠﺘﻪ. ...ﺳﺄﺗﺤﻤﻞ ﺍﻟﻤﺴﺆﻭﻟﻴﺔ ﺍﻟﻜﺎﻣﻠﺔ ﻟﻄﺮﺩﻫﻢ ﺧﺎﺭﺝ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ. ......ﻻ ﺗﻘﻠﻘﻮﺍ ﺣﻴﺎﻝ ﺫﻟﻚ."""
,ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺃﺷﻌﺮ ﺑﻮﺟﻮﺩ ﺁﺳﻰ ﺑﻴﻦ ﻛﻠﻤﺎﺕ ﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ.{n}......ﻟﺤﻤﺎﻳﺔ ﺍﺑﻨﺘﻬﺎ، ﻟﻢ ﺗﺘﻮﺍﻥ ﻟﺜﺎﻧﻴﺔ ﻓﻲ ﻃﺮﺩ ﺍﻟﻤﺸﺘﺒﻪ ﺑﻬﻢ.
,...ﻭﺇﻥ ﻛﺎﻧﺖ ﻧﺘﻴﺠﺔ ﻃﺮﺩﻫﻢ ﻫﻲ ﻣﻮﺗﻬﻢ ﺣﻴﻨﻬﺎ ﻓﻠﻴﻜﻦ ﺍﻷﻣﺮ ﻛﺬﻟﻚ... ...ﻛﺎﻧﺖ ﻣﺴﺘﻌﺪﺓ ﻟﺘﺤﻤﻞ ﺍﻟﻤﺴﺆﻭﻟﻴﺔ ﻛﺎﻣﻠﺔ.
Ushiromiya Battler,"""...ﻟﻤﺎ ﻛﺎﻥ ﻋﻠﻰ ﻣﺎﺭﻳﺎ ﺃﻥ ﺗﻘﻮﻝ ﻣﺜﻞ ﻫﺬﻩ ﺍﻷﺷﻴﺎﺀ؟ ﺇﻧﻬﺎ ﺗﺆﺩﻱ ﺑﻬﺎ ﺇﻟﻰ ﻫﻼﻛﻬﺎ...!"""
Ushiromiya George,"""..........ﺇﻥ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﺗﻌﺸﻖ ﺍﻟﺴﺤﺮ ﻭﺍﻟﺴﺎﺣﺮﺍﺕ........ﺃﻋﺘﻘﺪ ﺃﻥ ﻫﺬﻩ ﻫﻲ ﻏﻠﻄﺔ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ."""
Ushiromiya Battler,"""ﻏﻠﻄﺔ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ؟ ﻣﺎﺫﺍ ﺗﻘﺼﺪ ﺑﻬﺬﺍ؟"""
Ushiromiya George,"""......ﺃﻟﻢ ﺗﻼﺣﻆ ﺫﻟﻚ ﻳﺎ ﺑﺎﺗﻠﺮ-ﻛﻦ؟ ...ﻭﺍﻟﺪ ﻣﺎﺭﻳﺎ ﺍﻟﺤﻘﻴﻘﻲ ﺍﺧﺘﻔﻰ ﻣﻨﺬ ﺳﻨﻮﺍﺕ ﻋﺪﻳﺪﺓ. ...ﺭﻏﻢ ﺃﻥ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﺗﻮﺍﺻﻞ ﺍﻹﺩﻋﺎﺀ ﺑﺄﻧﻪ ﻣﺴﺎﻓﺮ ﻓﻲ ﺭﺣﻠﺔ ﻋﻤﻞ ﺧﺎﺭﺟﻴﺔ."""
Ushiromiya Natsuhi,"""...........ﺍﻟﺤﺪﻳﺚ ﻋﻦ ﻋﺎﺋﻠﺔ ﺭﻭﺯﺍ-ﺳﺎﻥ ﻳﻌﺪ ﻧﻮﻋﺎ ﻣﻦ ﺍﻟﻤﺤﻈﻮﺭﺍﺕ ﻓﻲ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ."""
Ushiromiya George,"""ﺃﻋﺘﻘﺪ ﺃﻧﻬﺎ ﻓﻜﺮﺕ ﻓﻲ ﺍﻟﺰﻭﺍﺝ ﻣﺮﺓ ﺃﺧﺮﻯ. ......ﻭﺃﻋﺘﻘﺪ ﺃﻳﻀﺎ ﺃﻥ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﺷﻜﻠﺖ ﻋﺎﺋﻘﺎ ﻟﻬﺎ ﻣﻤﺎ ﺻﻌﺐ ﺍﻷﻣﺮ ﻋﻠﻴﻬﺎ. .......ﻓﻲ ﺑﻌﺾ ﺍﻷﺣﻴﺎﻥ،...ﺗﺼﺒﺢ ﻋﺼﺒﻴﺔ ﻟﻠﻐﺎﻳﺔ ﻭﺗﻀﺮﺏ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ."""
Ushiromiya Jessica,"""........ﺃﺗﻔﻖ ﻣﻌﻚ. ......ﻟﻄﺎﻟﻤﺎ ﺑﺪﺍ ﻟﻲ ﺃﻧﻬﺎ ﺗﺤﺎﻭﻝ ﺟﺎﻫﺪﺓ ﺇﺭﻏﺎﻡ ﻧﻔﺴﻬﺎ ﻋﻠﻰ ﺣﺐ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ."""
Ushiromiya Jessica,"""......ﻣﻤﺎ ﻳﻌﻨﻲ،......ﺃﻧﻬﺎ ﻟﻢ ﺗﻜﻦ ﺗﺤﺒﻬﺎ. ......ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻧﻬﺎ ﺗﻔﻜﺮ ﻓﻲ ﻣﺎﺭﻳﺎ ﻛﻌﺎﺋﻖ ﻟﺰﻭﺍﺟﻬﺎ ﻣﺮﺓ ﺃﺧﺮﻯ..."""
Ushiromiya George,"""...ﺃﻇﻦ ﺃﻥ ﺭﻓﺾ ﺃﻣﻬﺎ ﺍﻟﻌﺎﻃﻔﻲ ﺧﻠﻒ ﻧﺪﺑﺎ ﻋﻤﻴﻘﺎ ﻓﻲ ﻗﻠﺒﻬﺎ. ....ﻭﻓﻲ ﻣﺮﺣﻠﺔ ﻣﺎ ﺗﻌﺮﻓﺖ ﻋﻠﻰ ﻋﺎﻟﻢ ﺍﻟﺴﺤﺮ، ﻓﻜﺮﺳﺖ ﻟﻪ ﻧﻔﺴﻬﺎ ﺑﺎﻟﻜﺎﻣﻞ ﻓﻲ ﻣﺤﺎﻭﻟﺔ ﻟﻤﻞﺀ ﺍﻟﻔﺠﻮﺓ ﺍﻟﻤﻮﺟﻮﺩﺓ ﺩﺍﺧﻞ ﻗﻠﺒﻬﺎ."""
Ushiromiya George,"""......ﺗﻌﻠﻤﻮﻥ ﺫﻟﻚ. ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﻻ ﺗﺮﻯ ﺍﻟﺴﺎﺣﺮﺓ ﻣﺠﺮﺩ ﺧﻴﺎﻝ ﻓﻲ ﻋﻘﻠﻬﺎ. ...ﺃﺗﺘﺬﻛﺮﻭﻥ ﺍﻟﺒﺎﺭﺣﺔ ﻋﻠﻰ ﺍﻟﺸﺎﻃﺊ، ﻋﻨﺪﻣﺎ ﺃﻇﻬﺮﺕ ﻟﻨﺎ ﺩﻓﺘﺮ ﻣﻼﺣﻈﺎﺗﻬﺎ...؟"""
Ushiromiya Battler,"""...... ﺃﺟﻞ. ...ﻟﻘﺪ ﻛﺎﻥ ﻣﻠﻴﺌﺎ ﺑﺎﻟﺮﺳﻮﻡ ﺍﻟﻤﺒﺘﻬﺠﺔ."""
,ﺍﻟﺒﺎﺭﺣﺔ ﻋﻨﺪﻣﺎ ﻛﻨﺎ ﻋﻠﻰ ﺍﻟﺸﺎﻃﺊ، ﺷﻜﻜﻨﺎ ﻓﻲ ﻭﺟﻮﺩ ﺍﻟﺴﺎﺣﺮﺓ...{n}...ﺁﻧﺬﺍﻙ ﺷﻌﺮﺕ ﻣﺎﺭﻳﺎ ﺑﺎﻟﻐﻴﻆ ﻭﺑﺪﺃﺕ ﺗﻔﺴﺮ ﻭﺟﻮﺩﻫﻦ.
,ﻭﻟﻢ ﺗﻜﻦ ﺃﻱ ﺭﺳﻮﻣﺎﺕ ﻣﻦ ﺩﻓﺘﺮﻫﺎ ﺗﻈﻬﺮ ﺻﻮﺭﺓ ﺳﺎﺣﺮﺓ ﻗﺒﻴﺤﺔ.
,ﺑﺎﻟﻨﺴﺒﺔ ﻟﻤﺎﺭﻳﺎ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻫﻦ ﻧﺴﺎﺀ ﺟﻤﻴﻼﺕ ﺑﺄﺛﻮﺍﺏ ﺃﻧﻴﻘﺔ ﺗﺴﺘﺨﺪﻣﻦ ﺍﻟﺴﺤﺮ ﻹﺳﻌﺎﺩ ﺍﻟﺠﻤﻴﻊ...
