Speaker,Arabic (AR)
Ushiromiya Battler,"""....ﺛﻢ ﺃﺭﺩﺕ ﺍﻟﻘﺪﻭﻡ ﻟﻄﻠﺐ ﺑﻌﺾ ﺍﻟﻤﺎﺀ، ﺣﻴﻨﻬﺎ ﺳﻤﻌﺖ ﺷﻴﺌﺎ ﻣﺜﻴﺮﺍ ﻟﻼﻫﺘﻤﺎﻡ. .....ﻻ ﺣﺎﺟﺔ ﻹﻧﺰﺍﻝ ﺭﺅﻭﺳﻜﻢ ﺃﻭ ﺃﻱ ﺷﻲﺀ. ﻟﺬﺍ ﻣﻦ ﻓﻀﻠﻜﻢ، ﺍﺳﻤﺤﻮﺍ ﻟﻲ ﺃﻥ ﺃﺳﻤﻊ ﺑﺎﻗﻲ ﺍﻟﺤﺪﻳﺚ."""
Kanon,""".....ﻣﺎ ﺳﻤﻌﺘﻪ ﻟﻠﺘﻮ،...... ﻟﻢ ﻳﻜﻦ ﺣﻘﺎ......"""
Ushiromiya Battler,"""ﻛﻨﺖ ﺃﺳﺘﻤﻊ ﺇﻟﻴﻜﻢ ﻟﻔﺘﺮﺓ ﻣﻦ ﺍﻟﻮﻗﺖ. ﻻ ﺣﺎﺟﺔ ﻹﺧﻔﺎﺋﻪ ﺍﻵﻥ."""
Ushiromiya Battler,"""....ﻟﺬﻟﻚ ﺳﻮﻑ ﺃﺳﺄﻝ ﺑﻮﺿﻮﺡ. .....ﻣﻦ ﺗﻜﻮﻥ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}؟? ﻣﻦ ﺍﻟﻤﻔﺘﺮﺽ ﺃﻥ ﺗﻜﻮﻥ ﺳﺎﺣﺮﺓ ﻣﻦ ﻗﺼﺔ ﺧﻴﺎﻟﻴﺔ، ﻟﻜﻨﻬﺎ ﻻ ﺗﺒﺪﻭ ﻫﻜﺬﺍ ﺍﻵﻥ."""
Kanon,"""........."""
,ﺗﺠﻨﺐ ﻛﺎﻧﻮﻥ-ﻛﻦ ﺍﻟﻨﻈﺮ ﻓﻲ ﻋﻴﻨﻲ.
,...ﻛﺎﻥ ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻧﻪ ﻻ ﻳﺮﻳﺪ ﺍﻟﺘﺤﺪﺙ ﻋﻦ ﺫﻟﻚ، ....ﻣﻤﺎ ﺟﻌﻠﻨﻲ ﺃﺭﻏﺐ ﻓﻲ ﺳﺆﺍﻟﻪ ﺃﻛﺜﺮ.
,ﻟﻢ ﺃﺗﻤﺎﻟﻚ ﻧﻔﺴﻲ ﺃﻛﺜﺮ ﻣﻦ ﺫﻟﻚ، ﻟﺬﺍ ﺃﻣﺴﻜﺘﻪ ﻣﻦ ﻗﻤﻴﺼﻪ.
Ushiromiya Battler,"""........ﺣﺘﻰ ﺍﻟﻠﻴﻠﺔ ﺍﻟﻤﺎﺿﻴﺔ، ﻟﻢ ﻳﻜﻦ ﻫﺬﺍ ﻣﻦ ﺷﺄﻧﻲ. ﻭﻟﻜﻦ ﻣﻨﺬ ﺻﺒﺎﺡ ﺍﻟﻴﻮﻡ ﺗﻐﻴﺮ ﻛﻞ ﺷﻲﺀ. ﺑﻌﺪ ﻣﻮﺕ ﺃﺑﻲ ﻭﺍﻟﺒﻘﻴﺔ، ﺃﺻﺒﺢ ﻫﺬﺍ ﻳﺨﺼﻨﻲ ﺗﻤﺎﻣﺎ. ......ﺃﻣﺘﻠﻚ ﺍﻟﺤﻖ ﻓﻲ ﺍﻻﺳﺘﻤﺎﻉ ﺇﻟﻰ ﻫﺬﻩ ﺍﻟﻘﺼﺔ ﺍﻟﻤﺸﺒﻮﻫﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ...؟"""
,ﻧﻈﺮﺕ ﺇﻟﻰ ﻋﻴﻨﻲ ﻛﺎﻧﻮﻥ ﻭﻫﻮ ﻳﺤﺎﻭﻝ ﺍﻟﻨﻈﺮ ﺑﻌﻴﺪﺍ ﻣﻊ ﺗﻌﺒﻴﺮ ﺃﻟﻢ ﻋﻠﻰ ﻣﻼﻣﺤﻪ.
,ﻧﻈﺮﺍ ﻷﻃﻮﺍﻝ ﺃﺟﺴﺎﺩﻧﺎ ﺍﻟﻤﺘﻔﺎﻭﺕ، ﺍﺿﻄﺮ ﻛﺎﻧﻮﻥ ﺃﻥ ﻳﻘﻒ ﻋﻠﻰ ﺃﺻﺎﺑﻊ ﻗﺪﻣﻴﻪ، ﻭﻳﺒﺪﻭ ﺃﻥ ﻫﺬﺍ ﻛﺎﻥ ﻣﺆﻟﻤﺎ ﺑﻌﺾ ﺍﻟﺸﻲﺀ.
Kumasawa Chiyo,"""......ﺑﺎﺗﻠﺮ-ﺳﺎﻥ... .....ﺃﻓﻠﺘﻪ ﺭﺟﺎﺀ... ﺇﻥ ﻛﺎﻧﻮﻥ-ﺳﺎﻥ ﻻ ﻳﺨﻔﻲ ﺃﻱ ﺷﻲﺀ..."""
Ushiromiya Battler,"""ﺇﺫﻥ ﻟﻦ ﺗﻜﻮﻥ ﻫﻨﺎﻙ ﻣﺸﻜﻠﺔ ﻓﻲ ﺍﻟﺤﺪﻳﺚ ﻋﻨﻪ، ﺻﺤﻴﺢ؟ ﺃﻟﻴﺲ ﻣﻦ ﺍﻟﺴﻴﺊ ﺑﺄﻥ ﺗﻜﻮﻥ ﺍﻟﺸﺨﺺ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﻳﺠﻬﻞ ﻣﺎ ﻳﺪﻭﺭ ﺣﻮﻟﻪ؟"""
,ﻋﻨﺪﻣﺎ ﺣﺎﻭﻟﺖ ﺷﺪ ﻗﻤﻴﺼﻪ ﺃﻛﺜﺮ، ﺗﺪﺧﻞ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ ﺑﻴﻨﻨﺎ ﻭﻣﻦ ﺛﻢ ﺗﺤﺪﺙ.
,....ﻛﺎﻥ ﻫﻨﺎﻙ ﺷﻌﻮﺭ ﻃﻔﻴﻒ ﺑﺎﻻﺳﺘﺴﻼﻡ ﻋﻠﻰ ﻭﺟﻬﻪ.{n}....ﻳﺒﺪﻭ ﺃﻧﻪ ﻟﻢ ﻳﺮﺩ ﺇﺧﻔﺎﺀ ﺃﻱ ﺷﻲﺀ.
Ronoue Genji,""".......ﺳﺄﺧﺒﺮﻙ ﺑﻤﺎ ﺗﺮﻳﺪ. .......ﺷﻌﺮ ﻛﺎﻧﻮﻥ ﺑﺎﻟﺘﺮﺩﺩ ﻷﻧﻚ ﻗﺪ ﺗﺄﺧﺬ ﺍﻟﻤﻮﺿﻮﻉ ﻣﻦ ﺟﺎﻧﺐ ﺳﻴﺊ ﻳﺎ ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ..."""
Ushiromiya Battler,"""ﺍﻟﺘﺮﺩﺩ ﻟﻴﺲ ﺻﻔﺔ ﺭﺟﻮﻟﻴﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﻭﺍﻷﺳﻮﺃ ﻣﻦ ﺫﻟﻚ ﻫﻮ ﺇﺑﻘﺎﺀ ﻣﺎ ﺗﺘﺤﺪﺛﻮﻥ ﻋﻨﻪ ﺳﺮﺍ."""
Ushiromiya Battler,"""......ﺃﺧﺒﺮﻧﻲ ﺍﻵﻥ. ﻟﻴﺲ ﻭﻛﺄﻥ ﻟﺪﻳﻨﺎ ﺷﻴﺌﺎ ﻧﻔﻌﻠﻪ ﺣﺘﻰ ﺻﺒﺎﺡ ﻳﻮﻡ ﻏﺪ. ﻗﺪ ﺗﻜﻮﻥ ﺃﻓﻀﻞ ﻃﺮﻳﻘﺔ ﻟﺪﺭﺀ ﺍﻟﻤﻠﻞ ﻫﻲ ﺳﻤﺎﻉ ﻗﺼﺔ ﻏﺎﻣﻀﺔ."""
,ﺑﻌﺪ ﺃﻥ ﻧﻈﺮ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ ﻭﻛﺎﻧﻮﻥ-ﻛﻦ ﺇﻟﻰ ﺑﻌﻀﻬﻤﺎ ﺍﻟﺒﻌﺾ، ﺃﻭﻣﺂ ﺑﺮﺃﺳﻴﻬﻤﺎ ﻛﻤﺎ ﻟﻮ ﺃﻧﻬﻤﺎ ﻗﺮﺭﺍ ﺍﻟﺤﺪﻳﺚ...
Kanon,"""......ﻣﻔﻬﻮﻡ. ﺍﺳﺄﻝ ﻣﺎ ﺗﺮﻳﺪ. .....ﺳﻮﻑ ﻧﺠﻴﺐ ﻋﻠﻰ ﺃﺳﺌﻠﺘﻚ."""
Ushiromiya Battler,"""ﺣﺴﻨﺎ. ﺳﻮﻑ ﺃﺳﺄﻝ."""
Ushiromiya Battler,""".......ﻣﻦ ﺗﻜﻮﻥ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻫﺬﻩ؟ ....ﻛﻞ ﻣﺎ ﺃﻋﺮﻓﻪ ﻫﻮ ﺃﻧﻬﺎ ﺳﺎﺣﺮﺓ ﺗﻌﻴﺶ ﻓﻲ ﻏﺎﺑﺔ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ. ...ﻟﻘﺪ ﺳﻤﻌﺖ ﺃﻧﻬﺎ ﻗﺼﺔ ﺍﺧﺘﻠﻘﺘﻬﺎ ﺟﺪﺗﻲ ﺃﻭ ﺷﺨﺺ ﻣﺎ ﻹﺑﻌﺎﺩ ﺍﻟﻨﺎﺱ ﻋﻦ ﺍﻟﻐﺎﺑﺔ ﺍﻟﻤﺤﻔﻮﻓﺔ ﺑﺎﻟﻤﺨﺎﻃﺮ. ........ﻫﻞ ﺃﻧﺎ ﻣﺨﻄﺊ؟"""
Kanon,""".......ﻻ،......ﻣﺎ ﻗﻠﺘﻪ ﺻﺤﻴﺢ. ﻛﻤﺎ ﻗﻠﺖ. {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻫﻲ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺘﻲ ﺗﻌﻴﺶ ﻓﻲ ﻏﺎﺑﺔ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ."""
Ronoue Genji,"""......ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ. .......ﺃﻧﺎ ﻻ ﺃﺗﻮﻗﻊ ﻣﻨﻚ ﺃﻥ ﺗﺼﺪﻕ ﻫﺬﺍ، ﻭﻟﻜﻦ...{f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ ﻣﻮﺟﻮﺩﺓ ﺣﻘﺎ. ......ﻫﻲ ﻣﻦ ﻣﻨﺤﺖ ﺍﻟﺴﻴﺪ ﻛﻤﻴﺔ ﻫﺎﺋﻠﺔ ﻣﻦ ﺍﻟﺬﻫﺐ ﻭﺧﺪﻣﺖ ﺇﻟﻰ ﺟﺎﻧﺒﻪ ﻟﻤﺪﺓ ﻃﻮﻳﻠﺔ، ﺇﻧﻬﺎ ﺷﺨﺺ ﺣﻘﻴﻘﻲ."""
Ushiromiya Battler,"""ﻫﺎﻩ...؟ ﺃﻭﻩ، ﺑﺮﺑﻚ... ﻫﻞ ﻳﺪﻓﻊ ﻟﻚ ﺟﺪﻱ ﻟﺘﺮﺩﺩ ﻣﺎ ﻳﻘﻮﻟﻪ...؟"""
