Speaker,Arabic (AR)
,ﻭﻣﻊ ﺫﻟﻚ، ﻓﺈﻥ ﺳﺆﺍﻝ ﺍﻟﺠﺪ ﻋﻦ ﺃﻭﺿﺎﻋﻬﻢ ﺍﻻﻗﺘﺼﺎﺩﻳﺔ ﻭﺇﺩﺍﺭﺍﺗﻬﻢ ﻟﺸﺮﻛﺎﺗﻬﻢ ﻛﺎﻥ ﺣﺪﺛﺎ ﻣﻘﻠﻘﺎ. ﺑﺎﻟﻨﺴﺒﺔ ﻟﻨﺎ ﻧﺤﻦ ﺍﻷﺣﻔﺎﺩ، ﻟﻢ ﻳﻜﻦ ﺳﻮﻯ ﻟﻘﺎﺀ ﺑﺴﻴﻂ، ﺃﻣﺎ ﺑﺎﻟﻨﺴﺒﺔ ﻵﺑﺎﺋﻨﺎ، ﻛﺎﻥ ﺃﻟﻤﺎ ﺣﻘﻴﻘﻴﺎ ﻓﻲ ﺍﻟﻤﻌﺪﺓ…
,ﻣﻬﻤﺎ ﻳﻜﻦ، ﻛﺎﻥ ﺍﻟﻐﺪﺍﺀ ﻟﺬﻳﺬﺍ ﺑﺎﻟﺮﻏﻢ ﻣﻦ ﻏﻴﺎﺏ ﺭﺋﻴﺲ ﺍﻟﻌﺎﺋﻠﺔ. 
,ﺑﻴﻨﻤﺎ ﺍﻟﺸﻴﻄﺎﻥ ﻟﻴﺲ ﻣﻮﺟﻮﺩﺍ’، ﻫﺬﺍ ﻣﻦ ﺷﺄﻧﻪ ﺃﻥ ﻳﺒﻌﺚ ﺍﻻﺳﺘﺮﺧﺎﺀ ﻓﻲ ﻧﻔﻮﺱ ﺍﻟﺠﻤﻴﻊ.
,ﺣﺴﻨﺎ ﺇﺫﻥ، ﻟﻨﻘﺪﻡ ﻭﺍﻟﺪ ﺟﻴﺴﻴﻜﺎ، ﺍﻟﺬﻱ ﻟﻢ ﺃﺭ ﻭﺟﻬﻪ ﻣﻨﺬ ﺳﺘﺔ ﺃﻋﻮﺍﻡ.
,ﺍﻟﺮﺟﻞ ﺍﻟﺠﺎﻟﺲ ﻋﻠﻰ ﻳﺴﺎﺭ ﻭﺍﻟﺪﻱ ﻫﻮ ﺃﺧﻮﻩ ﺍﻷﻛﺒﺮ ﻭﻭﺍﻟﺪ ﺟﻴﺴﻴﻜﺎ، ﺍﻟﻌﻢ. {p:0:臼蔵}.
,……ﺑﺎﻟﺘﺄﻛﻴﺪ ﻳﺴﻬﻞ ﻗﺮﺍﺀﺓ ﺍﺳﻤﻪ. ﻛﺮﺍﻭﺱ ({p:0:臼蔵}).
,ﺑﻤﺎ ﺃﻥ ﺍﻟﺠﻤﻴﻊ ﻳﺤﻤﻞ ﻫﺬﻩ ﺍﻷﺳﻤﺎﺀ ﺍﻟﻐﺮﻳﺒﺔ، ﻓﺈﻥ ﺇﺣﺴﺎﺳﻨﺎ ﺑﺎﻟﺘﺴﻤﻴﺔ ﻛﺎﻥ ﻣﻌﻘﺪﺍ ﺟﺪﺍ، ﻟﺬﺍ ﺍﺳﻢ ﻛﺮﺍﻭﺱ ﻓﻲ ﺍﻟﻮﺍﻗﻊ ﻻ ﻳﺒﺪﻭ ﺳﻴﺌﺎ. ﺑﺪﺃﺕ ﺃﺷﻌﺮ ﺃﻧﻪ ﺍﺳﻢ ﺭﺍﺋﻊ.
,ﻛﻤﺎ ﻫﻮ ﺍﻟﺤﺎﻝ ﻣﻊ ﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ، ﻓﻠﻢ ﻳﻜﻦ ﻟﺪﻱ ﺃﻳﻀﺎ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﺬﻛﺮﻳﺎﺕ ﻣﻊ ﺍﻟﻌﻢ ﻛﺮﺍﻭﺱ .
,ﺩﻭﻣﺎ ﻳﺘﺠﺎﻫﻞ ﺍﻟﺤﺪﻳﺚ ﻣﻊ ﺍﻟﺼﻐﺎﺭ، ﻭﻳﻨﺸﻐﻞ ﺑﻤﺤﺎﺩﺛﺔ ﺍﻟﺒﺎﻟﻐﻴﻦ ﻣﺜﻞ ﺯﻭﺟﺘﻪ. 
,ﻣﻦ ﺛﺮﺛﺮﺓ ﻭﺍﻟﺪﻱ ﻋﻨﻪ، ﻓﻘﺪ ﻛﺎﻥ ﺷﺨﺺ ﺣﻘﻮﺩ ﻭﻳﻤﻴﻞ ﻟﻠﺠﻨﻮﻥ.
,ﺑﻨﺎﺀ ﻋﻠﻰ ﻛﻼﻡ ﻭﺍﻟﺪﻱ، ﻓﻘﺪ ﺍﻋﺘﺎﺩ ﺃﻥ ﻳﻜﻮﻥ ﻣﺴﺘﺒﺪﺍ ﻛﺄﻛﺒﺮ ﺃﺷﻘﺎﺋﻪ. ﻛﺎﻥ ﻣﺼﺪﺭ ﻛﺮﺍﻫﻴﺔ ﻟﻠﻌﻤﺔ ﺇﻳﻔﺎ ﻭﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ، ﻭﺑﻘﻴﺔ ﺍﻟﻌﺎﺋﻠﺔ.
,ﻫﺎﻩ؟ ﻳﻈﻬﺮ ﺃﻧﻪ ﻳﺠﺮﻱ ﻣﺤﺎﺩﺛﺔ ﻭﺩﻳﺔ ﻣﻊ ﺑﻘﻴﺔ ﺃﻓﺮﺍﺩ ﺍﻷﺳﺮﺓ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟
,ﺃﻭﻩ ﺣﺴﻨﺎ. ﺣﺘﻰ ﻟﻮ ﻛﺎﻧﺖ ﻋﻼﻗﺘﻬﻢ ﺳﻴﺌﺔ ﻋﻨﺪﻣﺎ ﻛﺎﻧﻮﺍ ﺍﻃﻔﺎﻻ، ﺃﺣﻴﺎﻧﺎ ﻋﻨﺪﻣﺎ ﻳﻜﺒﺮ ﺍﻟﻨﺎﺱ ﻭﻳﺬﻫﺒﻮﻥ ﺑﻄﺮﻕ ﻣﻨﻔﺼﻠﺔ، ﻓﺈﻥ ﻣﺎ ﻓﻲ ﺃﻧﻔﺴﻬﻢ ﻳﺘﻐﻴﺮ. 
,ﺭﺑﻤﺎ ﻫﺬﺍ ﻣﺎ ﻛﺎﻥ ﻋﻠﻴﻪ ﺍﻟﺤﺎﻝ.
,ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﺭﺯﻕ ﺟﻤﻴﻌﻬﻢ ﺑﺄﻃﻔﺎﻝ ﻣﻦ ﻧﻔﺲ ﺍﻟﻌﻤﺮ.
,ﻣﻦ ﺧﻼﻝ ﻋﻴﺸﻬﻢ ﻧﻔﺲ ﺍﻟﺒﻴﺌﺔ ﺍﻷﺳﺮﻳﺔ، ﺭﺑﻤﺎ ﺍﺳﺘﻔﺎﺩﻭﺍ ﻣﻦ ﺗﺒﺎﺩﻝ ﺍﻵﺭﺍﺀ.
,ﻟﻬﺬﺍ ﺍﻟﺴﺒﺐ، ﻣﻨﺬ ﻓﺘﺮﺓ ﻭﺟﻴﺰﺓ ﺗﻤﺤﻮﺭﺕ ﺩﺍﺋﺮﺓ ﺍﻵﺑﺎﺀ ﻋﻠﻰ ﻣﻨﺎﻗﺸﺔ ﺍﻻﻣﺘﺤﺎﻧﺎﺕ ﺍﻟﺘﻲ ﺗﺨﺼﻨﻲ ﺃﻧﺎ ﻭﺟﻴﺴﻴﻜﺎ.
,ﺟﻴﺴﻴﻜﺎ، ﻭﻣﻦ ﺃﺟﻞ ﺍﻟﻬﺮﻭﺏ ﻣﻦ ﻣﻨﺎﻗﺸﺔ ﺍﻻﻣﺘﺤﺎﻧﺎﺕ ﻣﻊ ﻭﺍﻟﺪﻱ ﺍﻟﺬﻱ ﻳﺠﻠﺲ ﻋﻠﻰ ﻳﺴﺎﺭﻫﺎ، ﻭﺍﺟﻬﺖ ﻋﻦ ﻗﺼﺪ ﺟﻬﺔ ﺍﻟﻴﻤﻴﻦ ﻭﺑﺪﺍﺕ ﺗﺘﺤﺪﺙ ﻋﻦ ﻋﺪﻩ ﻣﻮﺍﺿﻴﻊ ﻣﺨﺘﻠﻔﻪ، ﺣﺘﻰ ﻻ ﺗﻈﻬﺮ ﺃﻱ ﻓﺮﺻﺔ ﻟﺴﺆﺍﻟﻬﺎ ﻋﻦ ﺫﻟﻚ.
,ﻓﻠﻨﻤﻀﻲ ﻗﺪﻣﺎ، ﻟﻨﻨﻈﺮ ﺇﻟﻰ ﺍﻟﻨﻬﺎﻳﺔ ﺍﻟﻤﻘﺎﺑﻠﺔ ﻟﻜﺮﺍﻭﺱ ﻭﺍﻵﺧﺮﻳﻦ.
,ﻓﻲ ﺍﻟﻤﻘﻌﺪ ﺍﻷﺧﻴﺮ ﻋﻠﻰ ﺍﻟﻄﺎﻭﻟﺔ، ﺟﻠﺲ ﺭﺟﻞ ﻣﺴﻦ ﺫﻭ ﺑﻨﻴﺔ ﺟﺴﺪﻳﺔ ﻣﺘﻴﻨﺔ، ﻳﻮﺍﺟﻪ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ. ﻳﻌﺪ ﻫﺬﺍ ﻟﻘﺎﺋﻲ ﺍﻷﻭﻝ ﺑﻪ.
,ﺗﻌﺮﻓﺖ ﻋﻠﻴﻪ ﻟﻠﺘﻮ، ﻟﻜﻦ ﻳﺒﺪﻭ ﺃﻧﻪ ﻃﺒﻴﺐ ﺟﺪﻱ ﺍﻟﺸﺨﺼﻲ، ﻳﺪﻋﻰ ﻧﺎﻧﺠﻮ  ({p:0:條南}).
,ﻣﻤﺎ ﺳﻤﻌﺖ ﺃﻧﻪ ﺍﻋﺘﺎﺩ ﺍﻣﺘﻼﻙ ﻋﻴﺎﺩﺓ ﺿﺨﻤﺔ ﻓﻲ ﺟﺰﻳﺮﺓ ﻧﻴﻴﺠﻴﻤﺎ ﺍﻟﻘﺮﻳﺒﺔ، ﻟﻜﻨﻪ ﺳﻠﻤﻬﺎ ﻻﺑﻨﻪ ﻭﺑﺪﺃ ﻳﻌﻴﺶ ﺣﻴﺎﺓ ﻣﻠﺆﻫﺎ ﺍﻟﺮﺍﺣﺔ ﻓﻲ ﺳﻦ ﺍﻟﺸﻴﺨﻮﺧﺔ.
,ﻋﺮﻑ ﺟﺪﻱ ﻣﻨﺬ ﺑﻨﺎﺀ ﺍﻟﻘﺼﺮ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ، ﻭﺍﺳﺘﻤﺮﺕ ﺻﺪﺍﻗﺘﻬﻢ ﻋﻠﻰ ﻣﺪﻯ ﻋﺪﺓ ﻋﻘﻮﺩ.
,ﻇﻨﻨﺖ ﺃﻧﻪ ﺭﻓﻴﻖ ﺟﺪﻱ ﻓﻲ ﻫﻮﺍﻳﺎﺗﻪ ﺍﻟﻤﺸﺒﻮﻫﺔ، ﻭﻟﻜﻦ ﺗﺒﻴﻦ ﺃﻧﻪ ﻣﻨﺎﻓﺴﻪ ﻓﻲ ﻟﻌﺒﺔ ﺍﻟﺸﻄﺮﻧﺞ.
,………..ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﺃﻥ ﻫﺬﺍ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻟﻬﻮﺍﻳﺎﺕ ﻣﺮﺗﺒﻂ ﺑﺤﺐ ﺟﺪﻱ ﻟﻸﺳﻠﻮﺏ ﺍﻟﻐﺮﺑﻲ.
,ﻳﻤﻜﻦ ﺍﻟﻘﻮﻝ ﺃﻧﻪ ﺍﻟﺸﺨﺺ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﺩﺧﻞ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻭﻟﻢ ﻳﻜﻦ ﻣﻦ ﺃﻓﺮﺍﺩ ﺃﺳﺮﺓ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺃﻭ ﺧﺎﺩﻣﺎ.
,ﻳﺒﺪﻭ ﻣﻈﻬﺮﻩ ﻛﺮﺟﻞ ﻧﺒﻴﻞ ﻭﻫﺎﺩﺉ ﺑﻴﻨﻤﺎ ﻳﺴﺘﻤﻊ ﺇﻟﻰ ﻛﻴﺮﻳﻲ ﻭﻣﺤﺎﺩﺛﺔ ﺍﻟﻨﺴﺎﺀ ﺍﻷﺧﺮﻳﺎﺕ.
,ﺑﻤﺎ ﺃﻧﻪ ﻻﺯﻡ ﺟﺪﻱ ﻭﺗﺤﻤﻞ ﺍﻧﻔﻌﺎﻻﺗﻪ ﺍﻟﻌﺼﺒﻴﺔ ﻟﻔﺘﺮﺓ ﻃﻮﻳﻠﺔ، ﻓﻼ ﺑﺪ ﺃﻧﻪ ﺍﻛﺘﺴﺐ ﻗﺪﺭﺓ ﻋﻠﻰ ﺍﻟﺘﻘﺒﻞ ﻭﺍﻻﻫﺘﻤﺎﻡ ﺑﺎﻟﺠﻤﻴﻊ.
,…ﻭﻟﻜﻦ ﺣﺘﻰ ﻟﻮ ﻛﺎﻥ ﻃﺒﻴﺒﺎ ﻟﻸﺳﺮﺓ، ﻓﺈﻥ ﺣﻀﻮﺭ ﺃﻱ ﺷﺨﺺ ﺧﺎﺭﺝ ﺃﺳﺮﺓ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻟﻰ ﺍﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﺔ ﻳﺒﺪﻭ ﻏﺮﻳﺒﺎ ﺑﻌﺾ ﺍﻟﺸﻲﺀ.
,ﺗﺼﻮﺭﺕ ﺃﻥ ﺳﺒﺐ ﺫﻟﻚ ﻫﻲ ﺣﺎﻟﺔ ﺟﺪﻱ ﺍﻟﺘﻲ ﺍﺯﺩﺍﺩﺕ ﺳﻮﺀﺍ، ﻭﺍﻟﺬﻱ ﺃﺻﺒﺢ ﺃﺣﺪ ﺍﻟﻤﻮﺍﺿﻴﻊ ﺍﻟﺮﺋﻴﺴﻴﺔ ﻓﻲ ﺍﻟﻨﻘﺎﺵ.
,ﻟﻘﺪ ﻗﺎﻝ ﺟﻮﺭﺝ ﺫﻟﻚ ﺃﻳﻀﺎ.{n}ﺍﻟﺘﺸﺨﻴﺼﺎﺕ ﺍﻟﺘﻲ ﺗﺸﻴﺮ ﺇﻟﻰ ﺃﻥ ﺣﻴﺎﺓ ﺟﺪﻱ ﺍﻟﻤﺘﺒﻘﻴﺔ ﻗﺼﻴﺮﺓ ﺟﺪﺍ ﺗﺮﺩﺩﺕ ﺑﺎﺳﺘﻤﺮﺍﺭ ﻣﻨﺬ ﺣﻮﺍﻟﻲ ﻋﺎﻡ.
,ﺇﻧﻬﺎ ﻗﺼﺔ ﻧﺘﻨﻪ، ﻟﻜﻦ ﺟﺪﻱ ﻳﻤﻠﻚ ﺛﺮﻭﺓ ﺿﺨﻤﺔ.{n}ﻭﻋﻨﺪ ﻭﻓﺎﺗﻪ، ﺳﻴﺘﻢ ﺍﻟﻜﺸﻒ ﻋﻦ ﺛﺮﻭﺗﻪ، ﺟﻨﺒﺎ ﺇﻟﻰ ﺟﻨﺐ ﻣﻊ ﺃﻟﻢ ﺍﻟﺒﻄﻦ ﻵﺑﺎﺋﻨﺎ، ﺇﺫ ﻗﺪ ﻳﺼﻴﺒﻬﻢ ﺫﻟﻚ ﺑﺎﻟﻘﺮﺣﺔ.
,ﻣﻊ ﻫﺬﺍ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻷﻣﻮﺭ، ﻛﻠﻤﺎ ﺯﺍﺩﺕ ﺍﻟﻤﺸﺎﺭﻛﺔ، ﺗﻔﺎﻗﻤﺖ ﺍﻟﻤﺸﻜﻠﺔ.
,ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻥ ﻳﻨﺎﻗﺶ ﻫﺬﺍ ﺃﻳﻀﺎ ﻓﻲ ﺍﺟﺘﻤﺎﻉ ﺍﻟﻴﻮﻡ.{n}ﻻﺑﺄﺱ، ﻻ ﻋﻼﻗﺔ ﻟﻨﺎ ﻧﺤﻦ ﺍﻟﺼﻐﺎﺭ ﺑﻬﺬﻩ ﺍﻷﻣﻮﺭ.
,…..ﺃﺧﻴﺮﺍ، ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﻏﻴﺎﺑﻪ ﻟﻜﻦ ﺍﺳﻤﺤﻮﺍ ﻟﻲ ﺃﻥ ﺃﻗﺪﻡ ﺟﺪﻧﺎ.
,ﺍﻟﺮﺟﻞ ﺍﻟﺬﻱ ﻳﺠﺐ ﺃﻥ ﻳﺠﻠﺲ ﻋﻠﻰ ﻛﺮﺳﻲ “ﺧﻠﻴﻔﺔ ﺍﻟﻌﺎﺋﻠﺔ” ﻫﻮ ﻛﻴﻨﺰﻭ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ. ({p:0:蔵金}).
,…..ﻫﺬﺍ ﻣﻘﻴﺖ ﺣﻘﺎ. ﻛﻞ ﺷﺨﺺ ﻓﻲ ﺍﻟﻌﺎﺋﻠﺔ ﻳﺤﻤﻞ ﻫﺬﻩ ﺍﻷﺳﻤﺎﺀ ﺍﻟﻐﺮﻳﺒﺔ، ﻟﻜﻦ ﻫﻮ ﻧﻔﺴﻪ ﺃﺧﺬ ﻫﺬﺍ ﺍﻻﺳﻢ ﺍﻟﻄﺒﻴﻌﻲ ﺗﻤﺎﻣﺎ.
,"ﻳﻤﻜﻦ ﻛﺘﺎﺑﺔ ﺍﺳﻤﻪ ﻓﻘﻂ ({f:6:蔵 金}) ""ﻛﻴﻨﺰﻭ""، ﻟﻜﻨﻪ ﺳﻤﺢ ﻟﻨﺎ ﺃﻥ ﻧﺴﻤﻴﻪ “ﺟﻮﻟﺪ ﺳﻤﻴﺚ” ﺃﻭ ﺷﻲﺀ ﻛﻬﺬﺍ، ﻫﺬﺍ ﻣﺪﻫﺶ ﺗﻤﺎﻣﺎ."
,ﻣﻦ ﺧﻼﻝ ﺍﻟﻤﻮﺿﻮﻋﺎﺕ ﺍﻟﺘﻲ ﺃﺛﻴﺮﺕ ﺣﻮﻟﻪ، ﻳﻤﻜﻦ ﻭﺻﻔﻪ ﺑﺄﻧﻪ ﺷﺨﺺ ﻣﺨﻴﻒ ﺫﻭ ﻣﺰﺍﺝ ﺍﻧﻔﻌﺎﻟﻲ ﻟﻠﻐﺎﻳﺔ.
,ﺑﺼﻔﺘﻲ ﺃﺣﺪ ﺍﻷﺣﻔﺎﺩ ﻭﻟﻢ ﺃﻗﺎﺑﻞ ﺍﻟﻌﺎﺋﻠﺔ ﻣﻨﺬ ﺍﻟﻤﺪﺭﺳﺔ ﺍﻻﺑﺘﺪﺍﺋﻴﺔ، ﻟﻢ ﺃﺗﺬﻛﺮ ﺃﻧﻨﻲ ﺗﻌﺮﺿﺖ ﻟﻠﻀﺮﺏ، ﻟﻜﻦ ﻳﻈﻬﺮ ﺃﻥ ﺁﺑﺎﺀﻧﺎ ﻗﺪ ﺗﺮﺑﻮﺍ ﺑﻘﺒﻀﺔ ﺣﺪﻳﺪﻳﺔ.
,"ﺗﻠﻚ ﺍﻟﻤﺤﺎﺩﺛﺔ ﺍﻟﺴﺎﺑﻘﺔ ﺑﻴﻦ ﺃﺑﻲ ﻭﺍﻟﻌﻢ ﻛﺮﺍﻭﺱ,ﺣﻮﻝ ﻣﻦ ﻳﺠﺐ ﺃﻥ ﻳﺬﻫﺐ ﻟﻴﻘﻨﻊ ﺟﺪﻱ ﺑﺎﻻﻧﻀﻤﺎﻡ ﺇﻟﻴﻨﺎ، ﺑﺪﺕ ﻣﻀﺤﻜﺔ ﺑﺸﻜﻞ ﻏﺮﻳﺐ ﺇﺫﺍ ﺃﺧﺬﻧﺎ ﻫﺬﺍ ﻓﻲ ﺍﻻﻋﺘﺒﺎﺭ."
,ﻣﻦ ﺃﺟﻞ ﺳﺮﺩ ﻗﺼﺔ ﺟﺪﻱ، ﻋﻠﻲ ﺃﻭﻻ ﺍﻟﻌﻮﺩﺓ ﻹﻋﺎﺩﺓ ﺳﺮﺩ ﺗﻠﻚ ﺍﻟﻮﺍﻗﻌﺔ ﺍﻟﺘﻲ ﺣﺪﺛﺖ ﻗﺒﻞ ﻋﺼﺮ {ruby:6291–9891:ﺷﻮﺍ} 
,ﺑﻴﻦ ﻋﺼﺮ {ruby:8681–2191 ~ 2191–6291:ﻣﻴﺠﻲ ﻭ ﺗﺄﺷﻴﻮ} ﻛﺎﻧﺖ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻋﻈﻴﻤﺔ ﻭﻣﺰﺩﻫﺮﺓ.
,ﺍﻣﺘﻠﻜﻮﺍ ﺍﻟﻌﺪﻳﺪ ﻣﻦ ﻣﺼﺎﻧﻊ ﺍﻟﻐﺰﻝ، ﻭﻓﻲ ﺣﻴﻦ ﺃﻧﻬﻢ ﻳﻀﺤﻜﻮﻥ ﺑﻠﻬﻔﺔ ﻛﻞ ﻳﻮﻡ، ﻓﺈﻥ ﺍﻷﻣﻮﺍﻝ ﺍﺳﺘﻤﺮﺕ ﻓﻲ ﺍﻹﺯﺩﻫﺎﺭ، ﻣﻤﺎ ﺟﻌﻠﻬﻢ ﺃﺛﺮﻳﺎﺀ ﻟﻠﻐﺎﻳﺔ.
,ﺑﺎﻟﻤﻨﺎﺳﺒﺔ، ﺑﻤﺎ ﺃﻥ ﺟﺪﻱ ﻋﻀﻮ ﻓﻲ ﻋﺎﺋﻠﺔ ﺍﻟﻔﺮﻉ، ﻟﺬﺍ ﻟﻢ ﺗﻜﻦ ﻟﻪ ﺃﻱ ﻋﻼﻗﺔ ﺑﺎﻟﻌﺎﺋﻠﺔ ﺍﻟﺮﺋﻴﺴﻴﺔ.
,ﺃﻱ ﺃﻧﻪ ﻻ ﻳﻤﻠﻚ ﺻﻠﺔ ﻻ ﺑﺨﻠﻴﻔﺔ ﺍﻟﻌﺎﺋﻠﺔ ﺃﻭ ﺍﻟﻤﻴﺮﺍﺙ.
