Speaker,Arabic (AR)
,ﻧﻬﻀﺖ ﻧﺎﺗﺴﻮﻫﻲ ﻣﻦ ﻛﺮﺳﻴﻬﺎ ﻫﺎﺋﺠﺔً، ﻓﺄﺧﺒﺮﻫﺎ ﻛﺮﺍﻭﺱ ﺑﺄﻥ ﺗﺠﻠﺲ.
,ﻭﻓﻲ ﻣﺤﺎﻭﻟﺔ ﻟﺘﻬﺪﺋﺔ ﺍﻷﺟﻮﺍﺀ، ﺍﻟﺘﻲ ﺃﺻﺒﺤﺖ ﺧﺎﻧﻘﺔً ﻓﺠﺄﺓ، ﺍﺑﺘﺴﻢ ﻫﻴﺪﻳﻮﺷﻲ ﻣُﻜﺮﻫًﺎ، ﻃﺎﻟﺒًﺎ ﻣﻦ ﺍﻟﺠﻤﻴﻊ ﺍﻟﻬﺪﻭﺀ.
Ushiromiya Hideyoshi,"""......ﻻ ﺗﺴﻴﺌﻲ ﻓﻬﻤﻨﺎ ﻳﺎ ﻧﺎﺗﺴﻮﻫﻲ-ﺳﺎﻥ. ﺃﻟﻴﺲ ﻫﻨﺎﻙ ﻗﻮﻝٌ ﻣﺄﺛﻮﺭ 'ﻻ ﻳﺮﺣﻞ ﺍﻟﻄﺎﺋﺮ ﺗﺎﺭﻛًﺎ ﻋﺸﻪ ﻣﺘﺴﺨًﺎ'؟ ﻧﺤﻦ ﻓﻘﻂ ﻧﺘﺤﺪﺙ ﻋﻦ ﺗﻮﺩﻳﻊ ﻫﺬﺍ ﺍﻟﻄﺎﺋﺮ. ﻧﺮﻳﺪ ﺍﻟﺘﺨﻄﻴﻂ ﻛﻲ ﻧﻮﺩﻉ ﻭﺍﻟﺪﻧﺎ ﺍﻟﺬﻱ ﺳﻴﺮﺣﻞ ﻳﻮﻣًﺎ ﻣﺎ ﺇﻟﻰ ﻗﺪﺭﻩ ﺍﻟﻤﺤﺘﻮﻡ."""
Ushiromiya Krauss,"""ﻫﺎﻫﺎﻫﺎ... ﻫﺬﺍ ﻫﻮ ﻃﺒﻌﻚ ﻳﺎ ﻫﻴﺪﻳﻮﺷﻲ-ﺳﺎﻥ. ﺑﺎﻟﺮﻏﻢ ﻣﻦ ﺃﻧّﻚ ﺗﻘﻮﻝ ﻧﻔﺲ ﻣﺎ ﻗﺎﻟﻮﻩ، ﺇﻻ ﺃﻧّﻚ ﺗﻘﻮﻟﻬﺎ ﺑﺤﻜﻤﺔٍ ﻭﺫﻛﺎﺀ."""
Ushiromiya Eva,"""ﻧﻌﻢ، ﺻﺤﻴﺢ. ﻋﻠﻰ ﻋﻜﺴﻚ ﻳﺎ ﺃﺧﻲ."""
Ushiromiya Rudolf,"""ﻛﻔﻰ. ﻟﻦ ﻧﺤﺮﺯ ﻫﻜﺬﺍ ﺃﻱّ ﺗﻘﺪﻡ. .........ﻟﺬﺍ ﻳﺎ ﺃﺧﻲ، ﺗﺠﺎﻫﻞ ﻗﻀﻴﺔ ﺍﻟﻤﻴﺮﺍﺙ، ﻻ ﻳﻬﻤﻨﻲ ﺣﺘﻰ ﻟﻮ ﺿَﺮَﺑَﻨﺎ ﺃﺑﻲ."""
Ushiromiya Rudolf,"""ﻛﻞ ﻣﺎ ﻧﺮﻳﺪﻩ ﺍﻵﻥ ﻫﻮ ﺇﻟﻘﺎﺀ ﺍﻟﺘﺤﻴﺔ ﻋﻠﻰ ﺃﺑﻴﻨﺎ ﻭﺟﻬًﺎ ﻟﻮﺟﻪ. ﺣﺘﻰ ﻟﻮ ﻟﻢ ﻳﺮﺩ ﺫﻟﻚ. ﺇﺫﺍ ﻛﺎﻥ ﻣﺤﺒﻮﺳًﺎ ﻓﻲ ﻏﺮﻓﺔ ﺩﺭﺍﺳﺘﻪ، ﻓﺴﻨﺴﺘﻌﻴﺮ ﺍﻟﻤﻔﺘﺎﺡ ﻣﻦ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ ﻟﻮ ﺍﺿﻄﺮﺭﻧﺎ. ﺃﺗﺘﻔﻘﻴﻦ ﻳﺎ ﺭﻭﺯﺍ؟"""
Ushiromiya Rosa,"""...ﺁﻩ، ﺣﺴﻨًﺎ، ﻣﻤﻢ... ﺇﻧﻨﺎ ﻻ ﻧﺠﺒﺮﻙ ﻋﻠﻰ ﺷﻲﺀ... ......ﻛﻞ ﻣﺎ ﻓﻲ ﺍﻷﻣﺮ...ﺃﻧﻨﺎ ﻧﺮﻳﺪ ﻟﻘﺎﺀ ﻭﺍﻟﺪﻧﺎ ﺑﻌﺪ ﻏﻴﺎﺏٍ ﻃﻮﻳﻞ."""
Ushiromiya Rosa,"""ﺇﺫﺍ ﻛﺎﻥ ﻋﻠﻰ ﻭﺷﻚ ﺍﻟﻤﻮﺕ، ﻓﻘﺪ ﻻ ﻧﺮﺍﻩ ﺃﺑﺪًﺍ ﻣﺮﺓ ﺃﺧﺮﻯ... ......ﻗﺪ ﺗﻜﻮﻥ ﻫﺬﻩ ﺁﺧﺮ ﻓﺮﺻﺔ ﻟﻨﺎ ﻟﻨﺴﻠﻢ ﻋﻠﻴﻪ ﻭﻧﻮﺩﻋﻪ..."""
Ushiromiya Eva,"""ﺗﻤﺎﻣًﺎ ﻛﻤّﺎ ﻗﺎﻟﺖ ﺭﻭﺯﺍ. ﺇﺫﺍ ﻛﺎﻥ ﺃﻣﺎﻣﻪ ﺛﻼﺛﺔ ﺃﺷﻬﺮ ﻓﺤﺴﺐ ﻟﻴﻌﻴﺸﻬﺎ، ﻓﻠﻴﺲ ﻣﻦ ﺍﻟﻐﺮﻳﺐ ﺃﻥ ﺗﻮﺍﻓﻴﻪ ﺍﻟﻤﻨﻴﺔ ﻓﻲ ﺃﻱّ ﻟﺤﻈﺔٍ ﺍﻵﻥ، ﺻﺤﻴﺢ؟"""
Ushiromiya Eva,"""ﺑﺎﻟﺮﻏﻢ ﻣﻦ ﺫﻟﻚ، ﺃﺗﻈﻦّ ﺃﻧّﻪ ﻟﻴﺲ ﻟﺪﻳﻨﺎ ﺣﺘﻰ ﺍﻟﺤﻖ ﻓﻲ ﺍﻟﺤﺪﻳﺚ ﻣﻌﻪ ﻭﻟﻮ ﻟﻤﺮﺓٍ ﻗﺒﻞ ﺣﺪﻭﺙ ﻫﺬﺍ؟ ......ﺃﻟﻴﺲ ﻫﺬﺍ ﺗﻤﺎﺩﻳًﺎ ﻣﻦ ﻗﺒﻠﻚ...؟"""
Ushiromiya Natsuhi,"""......ﻟﻮ ﻛﺎﻥ ﻫﺪﻓﻜﻢ ﺣﻘًﺎ ﻫﻮ ﺗﺤﻴﺘﻪ، ﻟﺸﻌﺮ ﺃﺑﻲ ﺑﺎﻟﺴﻌﺎﺩﺓ ﻟﻠﻘﺎﺋﻜﻢ ﺟﻤﻴﻌًﺎ."""
Ushiromiya Natsuhi,"""ﻭﻟﻜﻦ ﺃﺑﻲ ﻗﺪ ﺳﻤﻊ ﺑﺎﻟﻔﻌﻞ ﺃﺣﺎﺩﻳﺜﻜﻢ ﻭﻛﻴﻒ ﺃﻧﺤﻄﺖ ﺃﻧﻔﺴﻜﻢ ﻟﻤﺎ ﻭﺻﻠﺘﻮﻩ ﻣﻦ ﺟﺸﻊ! ﺣﺘﻰ ﻟﻮ ﻟﻢ ﻳﻜﻦ ﻭﺍﻟﺪﻛﻢ، ﻓﻬﻞ ﺗﻌﺘﻘﺪﻭﻥ ﺃﻥ ﺃﺣﺪًﺍ ﺁﺧﺮ ﻗﺪ ﻳﺮﻏﺐ ﻓﻲ ﻣﻘﺎﺑﻠﺘﻜﻢ؟ ﺍﻟﺴﺒﺐ ﺍﻟﺮﺋﻴﺴﻲ ﻓﻲ ﺭﻓﻀﻪ ﻟﻘﺎﺋﻜﻢ ﻫﻲ ﺃﻓﻌﺎﻟﻜﻢ ﻭﻟﻴﺲ ﺷﻴﺌًﺎ ﺃﺧﺮ، ﺃﻟﻴﺲ ﻛﻼﻣﻲ ﺻﺤﻴﺤًﺎ؟"""
Ushiromiya Krauss,"""ﻫﻴﻬﻴﻬﻲ. ﻓﻌﻼً. ﻻ ﺩﺍﻉٍ ﻟﻠﺘﻔﻜﻴﺮ ﻣﻠﻴًﺎ ﻋﻦ ﺳﺒﺐ ﻋﺪﻡ ﺭﻏﺒﺘﻪ ﻓﻲ ﺭﺅﻳﺔ ﻭﺟﻮﻫﻜﻢ. ﻓﻮﺍﻟﺪﻱ ﻻ ﻳُﺨﻔﻰ ﻋﻠﻴﻪ ﺷﻲﺀ."""
Ushiromiya Eva,""".........ﻣﺎ ﺍﻟﺬﻱ ﺗﺘﺤﺪﺙ ﻋﻨﻪ؟ ...ﻻ ﺃﻣﻠﻚ ﺃﺩﻧﻰ ﻓﻜﺮﺓٍ ﻋﻤﺎ ﺗﻬﺬﻱ ﺑﻪ ﻳﺎ ﺃﺧﻲ."""
Ushiromiya Krauss,"""ﻫﻴﻬﻴﻬﻴﻬﻴﻬﻲ! ﺃﺣﻘًﺎ ﺗﻈﻨﻮﻥ ﺃﻧّﻲ ﻻ ﺃﻋﻠﻢ ﺑﺸﺄﻥ ﺃﻭﺿﺎﻋﻜﻢ ﺍﻟﻤﺎﻟﻴﺔ...؟"""
,ﺃﺩﺭﻛﺖ ﺇﻳﻔﺎ ﻭﺍﻟﺒﻘﻴﺔ ﺃﻧّﻪ ﻛﺎﻥ ﻋﻠﻰ ﻋﻠﻢ ﺑﺸﺄﻥ ﺿﻮﺍﺋﻘﻬﻢ ﺍﻟﻤﺎﻟﻴﺔ، ﻓﺎﻧﺪﻟﻊ ﺑﻴﻨﻬﻢ ﺟﺪﺍﻝ ﻣﺘﺒﺎﺩﻝ، ﺣﻴﺚ ﺣﺎﻭﻟﻮﺍ ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ ﺇﻗﺎﻣﺔ ﺟﺪﺍﺭ ﻣﻦ ﺍﻟﻜﺒﺮﻳﺎﺀ ﺍﻟﻤﺰﻳﻒ ﺑﺎﻟﻨﻔﻲ، ﻟﻜﻨﻬﻢ ﺍﻧﺘﻬﻮﺍ ﻋﺎﺋﺪﻳﻦ ﺇﻟﻰ ﻣﻄﺎﻟﺒﻬﻢ ﺍﻷﺻﻠﻴﺔ، ﺭﺍﻓﻌﻴﻦ ﺃﺻﻮﺍﺗﻬﻢ ﺑﺈﻟﺤﺎﺡ ﻣﺘﻜﺮﺭ ﻟﻠﻘﺎﺀ ﻛﻴﻨﺰﻭ.
,...ﺿﺎﻋﺖ ﺳﺪﻯً ﺭﺍﺋﺤﺔ ﺍﻟﺸﺎﻱ ﺍﻻﺳﻮﺩ ﺍﻟﻌﻄﺮﺓ ﺍﻟﺬﻱ ﺗﻜﺒﺪﺕ ﺭﻭﺯﺍ ﻋﻨﺎﺀ ﺷﺮﺍﺋﻪ.
,ﺍﻟﺸﻲﺀ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﻛﺎﻧﺖ ﺳﻌﻴﺪﺓ ﺣﻴﺎﻟﻪ ﺍﻵﻥ ﻫﻮ ﻋﺪﻡ ﻭﺟﻮﺩ ﺍﻷﻃﻔﺎﻝ ﻭﺳﻂ ﻫﺬﺍ ﺍﻟﺠﺪﺍﻝ.
,......ﻛﺎﻥ ﺳﺒﺐ ﺧﻼﺻﻬﻢ ﻣﻦ ﺫﻟﻚ ﻫﻮ ﺫﻫﺎﺑﻬﻢ ﻟﻠﻌﺐ ﻋﻠﻰ ﺍﻟﺸﺎﻃﺊ ﺑﻌﺪ ﺍﻟﻐﺪﺍﺀ ﻣﺒﺎﺷﺮﺓً.
,ﻛﺎﻧﺖ ﺇﻳﻔﺎ ﻓﻲ ﺻﺮﺍﻉٍ ﻣﺤﺘﺪﻡٍ ﻣﻊ ﻛﺮﺍﻭﺱ، ﻓﺎﺿﻄﺮ ﻛﻞٌّ ﻣﻦ ﻫﻴﺪﻳﻮﺷﻲ ﻭﻛﻴﺮﻳﻲ ﻟﻠﺘﺪﺧﻞ ﻣﻦ ﺃﺟﻞ ﺗﻬﺪﺋﺘﻬﻤﺎ.
,......ﺑﻌﺪﻫﺎ ﺗﻨﻬﺪﺕ ﻛﻴﺮﻳﻲ ﻭﻗﺮﺭﺕ ﺍﻟﺤﺪﻳﺚ.
Ushiromiya Kyrie,"""............ﻋﻔﻮًﺍ ﻳﺎ ﺃﺧﻲ ﻛﺮﺍﻭﺱ. ﺃﻋﻠﻢ ﺃﻧّﻲ ﻟﺴﺖُ ﺇﻻ ﺩﺧﻴﻠﺔً، ﻟﻜﻨّﻲ ﺃﻃﻠﺐ ﺇﺫﻧﻚ ﻟﻠﺴﻤﺎﺡ ﻟﻲ ﺑﺎﻟﺤﺪﻳﺚ ﻗﻠﻴﻼً. ﻟﺪﻱّ ﺍﻗﺘﺮﺍﺡ."""
Ushiromiya Krauss,"""ﻭﻣﺎ ﻫﻮ ﻳﺎ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ؟"""
Ushiromiya Kyrie,"""......ﻗﺒﻞ ﻛﻞ ﺷﻲﺀ، ﻭﻫﺬﺍ ﻳﺸﻤﻞ ﺯﻭﺟﻲ ﺃﻳﻀًﺎ، ﻟﺴﻨﻮﺍﺕ ﻋﺪﻳﺪﺓ ﻛﻨﺎ ﻧﺴﺘﻬﻴﻦ ﺑﺎﻟﺠﻬﻮﺩ ﺍﻟﺤﺜﻴﺜﺔ ﺍﻟﺘﻲ ﺑﺬﻟﻬﺎ ﺃﺧﻲ ﻛﺮﺍﻭﺱ ﻣﻦ ﺃﺟﻞ ﺭﻋﺎﻳﺔ ﺃﺑﻴﻨﺎ. ...ﺃﻟﺴﺖُ ﻣﺤﻘﺔً؟"""
Ushiromiya Rudolf,""".........ﺣﺴﻨًﺎ، ﺭﺑﻤﺎ. ...ﻟﻘﺪ ﻛﻨﺎ ﻧﻌﻴﺶ ﺣﻴﺎﺓ ﻣﺮﻳﺤﺔ ﻣﻨﺬ ﺃﻥ ﺫﻫﺒﻨﺎ ﻟﻠﻌﻴﺶ ﺧﺎﺭﺝ ﺍﻟﺠﺰﻳﺮﺓ. ﺃﻧﺎ ﻻ ﺃﻧﻜﺮ ﺍﻟﺠﻬﻮﺩ ﺍﻟﺘﻲ ﺑﺬﻟﻬﺎ ﺃﺧﻲ ﻷﺟﻞ ﺭﻋﺎﻳﺔ ﻭﺍﻟﺪﻱ ﻣﻨﺬ ﺳﻨﻴﻦ ﻋﺪﻳﺪﺓ ﻭﺣﺘﻰ ﺍﻵﻥ، ﻻ ﺑﺪّ ﺃﻥ ﺫﻟﻚ ﻛﺎﻥ ﻳﺘﻄﻠﺐ ﻣﻨﻪ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﺠﻬﺪ. ......ﻟﻜﻦ ﻣﺎ ﻫﻲ ﻭﺟﻬﺔ ﻧﻈﺮﻙِ ﻣﻦ ﻫﺬﺍ ﻳﺎ ﻛﻴﺮﻳﻲ؟"""
Ushiromiya Kyrie,"""ﻋﻠﻴﻨﺎ ﺍﻻﻋﺘﺮﺍﻑ ﺑﺄﻥ ﺃﺧﻲ ﻛﺮﺍﻭﺱ ﻫﻮ ﺍﻟﻤﺴﺆﻭﻝ ﺍﻟﻮﺣﻴﺪ ﻋﻦ ﺭﻋﺎﻳﺔ ﻭﺍﻟﺪﻧﺎ. ......ﺃﻻ ﺗﻮﺍﻓﻘﻮﻧﻲ ﺍﻟﺮﺃﻱ؟ ﻓﻠﻄﺎﻟﻤﺎ ﻛﻨّﺎ ﻧﺨﺎﻑ ﻣﻮﺍﺟﻬﺔ ﺃﺑﻲ، ﻭﺑﺒﺴﺎﻃﺔ، ﺭﻣﻴﻨﺎ ﻣﻬﻤﺔ ﺍﻻﻋﺘﻨﺎﺀ ﺑﻪ ﻋﻠﻰ ﻋﺎﺗﻖ ﺃﺧﻲ ﻛﺮﺍﻭﺱ. ﻟﺬﺍ ﻋﻠﻰ ﺍﻟﺠﻤﻴﻊ ﺍﻻﻋﺘﺮﺍﻑ ﻭﺍﻻﻣﺘﻨﺎﻥ ﻟﺠﻬﻮﺩﻩ."""
Ushiromiya Kyrie,"""ﺃﻟﻴﺲ ﻛﺬﻟﻚ ﻳﺎ ﺃﺧﺘﻲ ﺇﻳﻔﺎ؟"""
Ushiromiya Eva,"""..................... ......ﻭﺇﻥ ﻳﻜﻦ؟ ﻣﺎ ﺍﻟﺬﻱ ﺗﻘﺼﺪﻳﻨﻪ ﺑﻜﻼﻣﻚ ﻫﺬﺍ؟ ﻟﺴﺖِ ﺇﻻ ﺩﺧﻴﻠﺔً ﻫﻨﺎ، ﻓﻼ ﺗﻘﺮﺭﻱ ﻣﻦ ﺗﻠﻘﺎﺀ ﻧﻔﺴﻚ!"""
Ushiromiya Hideyoshi,"""ﺍ-ﻫﺪﺋﻲ، ﺍﻫﺪﺋﻲ. ......ﻣﺎﺫﺍ ﺗﻌﻨﻴﻦ ﺑﺎﻟﻀﺒﻂ ﻳﺎ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ؟"""
Ushiromiya Rudolf,"""................................. ......ﻫﻼّ ﺗﻔﻀﻠﺖِ ﻭﺃﻛﻤﻠﺖِ ﻳﺎ ﻛﻴﺮﻳﻲ."""
Ushiromiya Kyrie,"""ﻳﻨﺒﻐﻲ ﺃﻥ ﻧﻜﻮﻥ ﻣﻤﺘﻨﻴﻦ ﺃﻛﺜﺮ ﺗﺠﺎﻩ ﺃﺧﻲ ﻛﺮﺍﻭﺱ ﻭﺃﺧﺘﻲ ﻧﺎﺗﺴﻮﻫﻲ. ......ﻋﻠﻴﻨﺎ ﺃﻥ ﻧﺸﻜﺮﻫﻢ ﻋﻠﻰ ﺭﻋﺎﻳﺘﻬﻤﺎ ﺍﻟﺪﺍﺋﻤﺔ ﻟﻮﺍﻟﺪﻱ."""
Ushiromiya Kyrie,"""ﺇﻥ ﻋﺪﻡ ﺗﻘﺪﻳﺮﻧﺎ ﻟﺠﻬﻮﺩﻫﻤﺎ ﻫﻮ ﺍﻟﺴﺒﺐ ﺍﻟﺮﺋﻴﺴﻲ ﻟﻬﺬﻩ ﺍﻟﻨﺰﺍﻋﺎﺕ ﺍﻟﺘﻲ ﻻ ﻃﺎﺋﻞ ﻣﻨﻬﺎ. ......ﺃﻟﻴﺲ ﻛﺬﻟﻚ ﻳﺎ ﺃﺧﻲ ﻛﺮﺍﻭﺱ؟"""
Ushiromiya Krauss,"""ﻫﻮﻩ… ﻳﺎ ﻟﻬﺎ ﻣﻦ ﻣﻔﺎﺟﺄﺓ. ﻟﻢ ﺃﺗﻮﻗﻊ ﻣﻨﻚ ﺗﻘﺪﻳﺮًﺍ ﻟﺠﻬﻮﺩﻱ ﻳﺎ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ، ﺣﺘﻰ ﺃﺷﻘﺎﺋﻲ ﺑﺎﻟﺪﻡ ﻟﻢ ﻳُﻠﻘﻮ ﻟﺬﻟﻚ ﺇﻋﺘﺒﺎﺭًﺍ."""
Ushiromiya Natsuhi,"""......ﻫﺬﺍ ﻃﺒﻴﻌﻲ، ﺇﻧّﻪ ﻭﺍﺟﺒﻪ ﺑﺼﻔﺘﻪ ﺍﻟﺨﻠﻴﻔﺔ ﺍﻟﺘﺎﻟﻲ ﻟﺮﺋﺎﺳﺔ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ."""
Ushiromiya Kyrie,"""ﺻﺤﻴﺢ. ﻫﺬﻩ ﻣﺴﺆﻭﻟﻴﺔ ﻣﻠﻘﺎﺓ ﻋﻠﻰ ﻋﺎﺗﻘﻚ ﺑﺼﻔﺘﻚ ﺧﻠﻴﻔﺔً ﻟﺮﺋﺎﺳﺔ ﺍﻟﻌﺎﺋﻠﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ......ﻭﻷﻧﻚ ﺃﻧﺖ ﺍﻟﺬﻱ 'ﺗﻌﺘﻨﻲ ﺑﻮﺍﻟﺪﻧﺎ' ﻻ ﺧﻴﺎﺭ ﺃﻣﺎﻣﻨﺎ ﺳﻮﻯ ﻗﺒﻮﻝ ﺭﺋﺎﺳﺘﻚ ﻟﻠﻌﺎﺋﻠﺔ ﻳﺎ ﺃﺧﻲ ﻛﺮﺍﻭﺱ."""
Ushiromiya Eva,"""ﻣﻬﻼً!! ﺑﺄﻱ ﺣﻖ ﺗﻮﺍﺻﻠﻴﻦ ﺍﻟﻜﻼﻡ ﻣﻦ ﺗﻠﻘﺎﺀ ﻧﻔﺴﻚ?!! ﺍﻟﺰﻣﻲ ﺣﺪﻭﺩﻙِ ﺃﻳﺘﻬﺎ ﺍﻟﺪﺧﻲ-"""
Ushiromiya Rudolf,"""ﻣﻬﻼً ﻳﺎ ﺃﺧﺘﻲ!! .........ﺇﻧﻬﺎ ﻋﻠﻰ ﺣﻖ. ﻛﻼﻡ ﻛﻴﺮﻳﻲ ﺻﺤﻴﺢ. ﺃﺧﻲ ﻫﻮ ﺍﻟﺮﺋﻴﺲ ﺍﻟﻘﺎﺩﻡ ﺗﺤﺪﻳﺪًﺍ ﺑﺴﺒﺐ ﺭﻋﺎﻳﺘﻪ ﻟﻮﺍﻟﺪﻱ. ﺗﻤﺎﻣًﺎ ﻛﻤﺎ ﻗﻠﺖ."""
Ushiromiya Rosa,"""..................ﺁﻩ-"""
Ushiromiya Eva,"""...............ﻣﺎ-"""
,ﺃﺩﺭﻛﺖ ﺭﻭﺯﺍ ﻓﺤﻮﻯ ﻛﻼﻣﻪ، ﺛﻢّ ﺗﺒﻌﺘﻬﺎ ﺇﻳﻔﺎ.
,ﻭﻓﻲ ﻟﻤﺤﺔٍ، ﺍﺧﺘﻔﻰ ﺳﻠﻮﻙ ﺇﻳﻔﺎ ﺍﻟﻬﺎﺋﺞ ﻋﻠﻰ ﻛﻴﺮﻳﻲ، ﻭﺑﺪﻻً ﻣﻦ ﺫﻟﻚ ﺻﻮّﺑﺖ ﺑﺼﺮﻫﺎ ﺗﺠﺎﻩ ﻛﺮﺍﻭﺱ ﻭﻧﺎﺗﺴﻮﻫﻲ.
