Speaker,Arabic (AR)
,ﻟﻜﻦّ ﺷﻐﻔﻪ ﺍﻟﺤﻘﻴﻘﻲ ﻫﻮ...ﺩﺭﺍﺳﺔ ﺍﻟﺴﺤﺮ ﻭﺍﻟﺘﻨﺠﻴﻢ، ﻭﺍﻟﺴﺤﺮ ﺍﻟﻐﺮﺑﻲ، ﻭﺍﻟﺨﻴﻤﻴﺎﺀ، ﻭﻛﻞ ﻣﺎ ﻳﺘﻌﻠﻖ ﺑﺎﻟﻐﻴﺒﻴﺎﺕ، ﺑﺎﻹﺿﺎﻓﺔ ﺇﻟﻰ ﻋﻠﻢ ﺍﻟﺸﻴﺎﻃﻴﻦ.
,ﺑﺎﺧﺘﺼﺎﺭ، ﻛﺎﻥ ﻫﻮ ﺃﻓﻀﻞ ﺷﺨﺺ ﻳﻤﻜﻨﻪ ﻓﻬﻢ ﺗﻔﺎﺻﻴﻞ ﺑﺤﺚ ﻛﻴﻨﺰﻭ...
Professor Ootsuki,"""ﺃﻭﻻً، ﻣﺎ ﺗﻌﻠﻤﺘﻪ ﻣﻦ ﺩﺭﺍﺳﺘﻲ ﻟﺘﻠﻚ ﺍﻟﻜﺘﺐ ﻫﻮ ﺃﻥ ﺍﻟﺴﻴﺪﺓ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ ﻻ ﺗﻤﻠﻚ ﺃﻱّ ﻣﻌﺮﻓﺔ ﻓﻲ ﺍﻷﺳﺎﻃﻴﺮ ﺍﻟﺸﻌﺒﻴﺔ ﻭﺃﻥ ﺍﻟﻤﺎﻟﻚ ﺍﻷﺻﻠﻲ ﻟﻬﺬﻩ ﺍﻟﻜﺘﺐ، -ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻛﻴﻨﺰﻭ- ﻛﺎﻥ ﺃﺣﺪ ﺃﻓﻀﻞ ﺧﻤﺲ ﺑﺎﺣﺜﻴﻦ ﻓﻲ ﻋﻠﻢ ﺍﻟﺸﻴﺎﻃﻴﻦ ﻓﻲ ﺍﻟﻴﺎﺑﺎﻥ."""
,ﻓﻲ ﺃﺑﺮﻳﻞ، ﻋﺎﻡ 7891.
,ﺣﺼﻞ ﻣﺘﺠﺮ ﺃﺛﺮﻱ ﻛﺒﻴﺮ ﻓﻲ ﻃﻮﻛﻴﻮ ﻋﻠﻰ ﻛﻤﻴﺔ ﺿﺨﻤﺔ ﻣﻦ ﺍﻟﻮﺛﺎﺋﻖ ﺍﻟﻘﺪﻳﻤﺔ ﺍﻟﺘﻲ ﺗﻌﺘﺒﺮ ﺫﺍﺕ ﻗﻴﻤﺔ ﺗﺎﺭﻳﺨﻴﺔ ﻋﺎﻟﻴﺔ.
,ﻭﻛﺎﻧﺖ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ ﻫﻲ ﻣﻦ ﻋﻬﺪﺕ ﺑﻬﺎ ﺇﻟﻴﻬﻢ ﺣﻴﺚ ﺃﺭﺍﺩﺕ ﺑﻴﻌﻬﻢ ﻓﻲ ﺍﻟﻤﺰﺍﺩ.
,ﻓﻲ ﺫﻟﻚ ﺍﻟﻮﻗﺖ، ﻇﻨﺖ ﺇﻳﻔﺎ ﺑﺄﻧّﻬﺎ ﺳﺘﺮﺙ ﺛﺮﻭﺓ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻛﻠﻬﺎ ﻟﻨﻔﺴﻬﺎ، ﺑﺼﻔﺘﻬﺎ ﺍﻟﻨﺎﺟﻴﺔ ﺍﻟﻮﺣﻴﺪﺓ.
,ﻟﻜﻦ ﺁﻧﺬﺍﻙ، ﻟﻢ ﻳﻜﻦ ﻗﺪ ﻣﺮّ ﺣﺘﻰ ﻧﺼﻒ ﻋﺎﻡ ﻣﻨﺬ ﺍﻟﺤﺎﺩﺛﺔ، ﺑﺤﻴﺚ ﻟﻢ ﻳﻤﺮّ ﺍﻟﻮﻗﺖ ﺍﻟﻜﺎﻓﻲ ﻻﻓﺘﺮﺍﺽ ﻭﻓﺎﺓ ﺍﻟﺬﻳﻦ ﻛﺎﻧﻮﺍ ﻓﻲ ﻋﺪﺍﺩ ﺍﻟﻤﻔﻘﻮﺩﻳﻦ، ﺣﺘﻰ ﻓﻲ ﻇﻞّ ﺗﻠﻚ ﺍﻟﻈﺮﻭﻑ ﺍﻻﺳﺘﺜﻨﺎﺋﻴﺔ.
,ﻭﻟﻬﺬﺍ ﺍﻟﺴﺒﺐ، ﻛﺎﻧﺖ ﺇﻳﻔﺎ ﻓﻲ ﻭﺿﻊٍ ﺻﻌﺐٍ ﻟﻠﻐﺎﻳﺔ ﻣﻦ ﺍﻟﻨﺎﺣﻴﺔ ﺍﻟﻤﺎﻟﻴﺔ، ﻟﻢ ﺗﺘﻤﻜﻦ ﺣﺘﻰ ﻣﻦ ﺍﻟﺤﺼﻮﻝ ﻋﻠﻰ ﻣﺒﻠﻎ ﺗﺄﻣﻴﻦ ﺣﻴﺎﺓ ﻋﺎﺋﻠﺘﻬﺎ ﺑﻌﺪ ﻭﻓﺎﺗﻬﻢ.
,ﺑﺎﻟﺘﺎﻟﻲ ﺣﺎﻭﻟﺖ ﺑﻴﻊ ﻛﻞ ﻣﺎ ﻟﻪ ﻗﻴﻤﺔ، ﺑﻤﺎ ﻓﻲ ﺫﻟﻚ ﺍﻟﻜﺘﺐ ﺍﻟﻤﺤﻔﻮﻇﺔ ﻓﻲ ﻗﺼﺮ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ، ﺍﻟﻤﻜﺎﻥ ﺍﻟﺬﻱ ﻧﺠﺖ ﻓﻴﻪ ﻣﻦ ﺍﻷﺫﻯ.
,ﻓﻴﻤﺎ ﺑﻌﺪ، ﺟُﻤﻌﺖ ﻫﺬﻩ ﺍﻟﻜﺘﺐ ﻣﻦ ﻣﺘﺎﺟﺮ ﺍﻟﺘﺤﻒ ﻭﺃﺗﻰ ﺍﻟﺨﺒﺮﺍﺀ ﻓﻲ ﻫﺬﺍ ﺍﻟﻤﺠﺎﻝ ﺣﺘﻰ ﻳﺘﻢ ﺗﻘﻴﻴﻤﻬﺎ، ﻭﻣﺎ ﻛﺎﻥ ﻟﻬﻢ ﺇﻻ ﺃﻥ ﻳﺼﺎﺑﻮﺍ ﺑﺎﻟﺬﻫﻮﻝ ﻣﻤﺎ ﺍﻛﺘﺸﻔﻮﻩ. ﻟﻬﺬﺍ ﺳُﻤﻴﺖ ﻻﺣﻘًﺎ ﺑﺎﺳﻢ 'ﻣﻜﺘﺒﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ'.
Professor Ootsuki,"""ﻟﻠﺤﺪﻳﺚ ﻋﻠﻰ ﺍﻷﻗﻞ ﻣﻦ ﻣﻨﻈﻮﺭ ﻋﻠﻢ ﺍﻟﻐﻴﺒﻴﺎﺕ، ﻓﺈﻥ ﺗﺄﺛﻴﺮ ﻫﺬﺍ ﺍﻻﻛﺘﺸﺎﻑ ﻋﻠﻰ ﺍﻟﻌﺎﻟﻢ ﻳﻮﺍﺯﻱ ﺍﻛﺘﺸﺎﻑ ﻣﺨﻄﻮﻃﺎﺕ ﺍﻟﺒﺤﺮ ﺍﻟﻤﻴﺖ."""
Professor Ootsuki,"""ﻷﻥ ﻣﺎ ﻭﺟﺪﻧﺎﻩ ﺩﺍﺧﻞ 'ﻣﻜﺘﺒﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ' ﻛﺎﻥ ﺍﻟﻌﺪﻳﺪ ﻣﻦ ﺍﻟﻮﺛﺎﺋﻖ ﺍﻟﻤﻬﻤﺔ ﻟﻠﻐﺎﻳﺔ ﺍﻟﺘﻲ ﻟﻢ ﻳُﻌﺜﺮ ﻋﻠﻴﻬﺎ ﺇﻃﻼﻗًﺎ، ﺭﻏﻢ ﺃﻥ ﻭﺟﻮﺩﻫﺎ ﻛﺎﻥ ﻣﻌﺮﻭﻓًﺎ ﻣﻨﺬ ﺃﻛﺜﺮ ﻣﻦ ﺃﻟﻒ ﻋﺎﻡ."""
,ﻟﻄﺎﻟﻤﺎ ﺍﺳﺘﻬﻮﺕ ﺧﻴﺎﻻﺕ ﺍﻟﻐﻤﻮﺽ -ﻛﺘﻠﻚ ﺍﻟﺘﻲ ﺗﻤﺜﻠﻬﺎ ﺍﻟﺨﻴﻤﻴﺎﺀ- ﺟﺬﺑًﺎ ﺷﺪﻳﺪًﺍ ﻟﻠﻬﻮﺍﺓ.
,ﻓﻘﺪ ﻛﺎﻥ ﻳُﺸﺎﻉ ﺑﺄﻥ ﺍﻟﻌﺪﻳﺪ ﻣﻦ 'ﻛﺘﺐ ﺍﻟﺴﺤﺮ' ﺫﺍﺕ ﺍﻟﻘﻴﻤﺔ ﺍﻟﺘﺎﺭﻳﺨﻴﺔ ﺍﻟﻜﺒﻴﺮﺓ، ﻭﻏﻴﺮ ﺍﻟﻤﻌﺮﻭﻓﺔ ﺣﺎﻟﻴًﺎ ﻟﻠﻌﺎﻣﺔ...ﻗﺪ ﺗﻜﻮﻥ ﻣﻤﻠﻮﻛﺔً ﻟﻠﻤﻮﻟﻌﻴﻦ ﺑﺎﻟﻐﻤﻮﺽ ﺍﻻﺛﺮﻳﺎﺀ ﺟﺪًﺍ.
,ﻣﺨﻄﻮﻃﺎﺕ ﻟﻴﻮﻧﺎﺭﺩﻭ ﺩﺍﻓﻨﺸﻲ ﺧﻴﺮ ﻣﺜﺎﻝ، ﻓﻬﻲ ﺗﺤﻈﻰ ﺑﺸﻌﺒﻴﺔ ﺧﺎﺻﺔ ﺑﻴﻦ ﺍﻟﻤﻮﻟﻌﻴﻦ ﺑﻬﺎ.
,"ﺇﺫ ﻳﻘﺎﻝ ﺑﺄﻥ ﻫﻨﺎﻙ ﻣﺎ ﻳﻘﺮﺏ ﻣﻦ 000,5 ﻣﺨﻄﻮﻃﺔ ﻣﻮﺟﻮﺩﺓ ﺣﺎﻟﻴًﺎ، ﻭﻟﻜﻦ ﺃﻛﺜﺮ ﻣﻦ 000,01 ﺻﻔﺤﺔ ﻗﺪ ﻓُﻘﺪﺕ، ﺇﺫ ﻳُﺮﺟﺢ ﺑﻌﺾ ﺍﻟﺒﺎﺣﺜﻴﻦ ﺑﺄﻥ ﻗﺴﻤًﺎ ﻛﺒﻴﺮًﺍ ﻣﻨﻬﺎ ﻗﺪ ﻳﻜﻮﻥ ﻣﺤﺘﻜﺮًﺍ ﻣﻦ ﻗﺒﻞ ﺑﻌﺾ ﺍﻷﺛﺮﻳﺎﺀ."
,ﻭﻗﻴﻞ ﺃﻳﻀًﺎ ﺃﻧّﻪ ﺑﺴﺒﺐ ﺫﻟﻚ، ﻭﺣﺘﻰ ﻳﻮﻣﻨﺎ ﻫﺬﺍ، ﻓﺈﻥ ﺃﻭﻟﺌﻚ ﺍﻟﻤﻮﻟﻌﻴﻦ ﺑﺎﺣﺘﻜﺎﺭﻫﺎ ﻻ ﻳﺪﺧﺮﻭﻥ ﺃﻱ ﻣﺎﻻً ﺃﻭ ﺟﻬﺪًﺍ ﻟﻠﺒﺤﺚ ﻋﻦ ﺗﻠﻚ ﺍﻟﻤﺨﻄﻮﻃﺎﺕ، ﻓﺮﺑﻤﺎ ﻗﺪ ﺗﻢ ﺣﻔﻈﻬﺎ ﻓﻲ ﺃﻣﺎﻛﻦ ﻣﻨﻌﺰﻟﺔ ﻭﻏﻴﺮ ﻣﻌﺮﻭﻓﺔ...
,ﻭﻣﻤﺎ ﻻ ﺷﻚّ ﻓﻴﻪ ﺃﻥ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻛﻴﻨﺰﻭ ﻫﻮ ﺃﺣﺪ ﻫﺆﻻﺀ ﺍﻟﻤﻮﻟﻌﻴﻦ ﺑﺠﻤﻊ ﻫﺬﻩ ﺍﻟﻜﺘﺐ ﻭﺍﻟﻤﺨﻄﻮﻃﺎﺕ.
,ﻻ ﺃﺣﺪ ﻳﻌﺮﻑ ﻛﻴﻒ ﺟﻤﻌﻬﺎ ﻛﻴﻨﺰﻭ، ﻟﻜﻦ ﻻ ﺷﻚّ ﻓﻲ ﺃﻧﻪ ﺍﺳﺘﺨﺪﻡ ﺛﺮﻭﺗﻪ ﺍﻟﻬﺎﺋﻠﺔ ﻟﺸﺮﺍﺋﻬﺎ ﻣﻦ ﺃﺛﺮﻳﺎﺀ ﺁﺧﺮﻳﻦ ﻟﺪﻳﻬﻢ ﻧﻔﺲ ﺍﻟﻬﻮﺍﻳﺔ.
,ﺗﻤﺘﻠﻚ ﻫﺬﻩ ﺍﻟﻜﺘﺐ ﻗﻴّﻤﺔ ﻋﻈﻴﻤﺔ ﻟﺪﺭﺟﺔ ﺃﻥ ﺍﻟﻤﻮﻟﻌﻴﻦ ﺑﻬﺎ ﻳﻔﻀﻠﻮﻥ ﺍﻟﻤﻮﺕ ﻣﻘﺎﺑﻞ ﺇﺷﺒﺎﻉ ﺭﻏﺒﺘﻬﻢ ﻓﻲ ﺍﻟﺘﻔﺮﺩ ﺑﺤﻴﺎﺯﺗﻬﺎ، ﻭﻗﺪ ﺃﺩّﻯ ﺍﻛﺘﺸﺎﻑ ﻋﺪﺩٍ ﻛﺒﻴﺮٍ ﻣﻨﻬﺎ ﻓﻲ ﻧﻬﺎﻳﺔ ﺍﻟﻘﺮﻥ ﺍﻟﻌﺸﺮﻳﻦ ﺇﻟﻰ ﺻﺪﻣﺔ ﻫﺎﺋﻠﺔ ﻟﻠﻌﺎﻟﻢ ﺑﺄﺳﺮﻩ...
Professor Ootsuki,"""ﺑﺴﺒﺐ ﻫﺬﻩ ﺍﻟﻘﻀﻴﺔ، ﺑﺎﺕ ﺍﺳﻢ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻣﻌﺮﻭﻓًﺎ ﻟﻠﻌﺎﻟﻢ. ﻭﻣﻦ ﺍﻟﻤُﺤﺘﻤﻞ ﺟﺪًﺍ ﺃﻥّ ﻋﺪﺩًﺍ ﻛﺒﻴﺮًﺍ ﻣﻦ ﺍﻟﻜﺘﺐ ﺍﻟﻘﻴﻤﺔ ﻏﻴﺮ ﺍﻟﻤﻜﺘﺸﻔﺔ ﻗﺪ ﻓُﻘﺪﺕ ﺃﺛﻨﺎﺀ ﺗﻠﻚ ﺍﻟﺤﺎﺩﺛﺔ، ﻣﻤﺎ ﻟﻪ ﺗﺄﺛﻴﺮ ﻛﺒﻴﺮ ﻋﻠﻰ ﺍﻟﻌﺎﻟﻢ."""
Professor Ootsuki,"""...ﻟﻬﺬﺍ ﺍﻟﺴﺒﺐ، ﻟﻦ ﻳُﻤﺤﻰ ﺍﺳﻢ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻭﻣﻜﺘﺒﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻋﻦ ﺫﺍﻛﺮﺗﻨﺎ ﻣﺎ ﺣﻴﻴﻨﺎ."""
,......'ﺫﺍﻛﺮﺗﻨﺎ'.  ﺃﻱّ ﺫﺍﻛﺮﺓ ﺍﻷﺣﻴﺎﺀ ﺍﻟﺬﻳﻦ ﺗﺴﺘﻬﻮﻳﻬﻢ ﻧﻔﺲ ﻫﻮﺍﻳﺔ ﻛﻴﻨﺰﻭ.
,ﺑﺴﺒﺐ ﻫﺬﻩ ﺍﻟﺤﺎﺩﺛﺔ، ﺑﺎﺕ ﺍﺳﻢ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻳﺸﻜﻞ ﻣﻌﻨﻰً ﻣﻬﻤًﺎ ﻓﻲ ﻋﻠﻢ ﺍﻟﻐﻴﺒﻴﺎﺕ.
,ﻓﺮﻏﻢ ﺃﻧّﻪ ﺗﻢ ﺗﺪﺍﻭﻝ ﺃﺧﺒﺎﺭ ﺣﺎﺩﺛﺔ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻣﺤﻠﻴًﺎ ﺑﺸﻜﻞٍ ﻭﺍﺳﻊ، ﺇﻻ ﺃﻧّﻬﺎ ﻟﻢ ﺗﻠﻘﻰ ﺭﻭﺍﺟًﺎ ﻋﺎﻟﻤﻴًﺎ.
,ﻟﻜﻦ ﻣﻊ ﺧﺒﺮ ﺍﻛﺘﺸﺎﻑ ﻣﺨﻄﻮﻃﺎﺕ ﻛﻴﻨﺰﻭ ﺍﻟﻐﻴﺒﻴﺔ، ...ﺗﻮﺳﻌﺖ ﺃﺧﺒﺎﺭ ﺣﺎﺩﺛﺔ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﺃﺳﺮﻉ ﻣﻦ ﻧﺎﺭٍ ﻋﻠﻰ ﻋﻠﻢ. ﺣﻴﺚ ﺃﻋﻴﺪ ﺗﺼﻮﺭ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻣﻦ ﺟﺰﻳﺮﺓ ﺻﻐﻴﺮﺓ ﻓﻲ ﺃﺭﺧﺒﻴﻞ ﺇﻳﺰﻭ، ﺇﻟﻰ ﺟﺰﻳﺮﺓ ﻏﺎﻣﻀﺔ ﺗﻜﺘﻨﻔﻬﺎ ﺍﻷﻟﻐﺎﺯ ﻭﺍﻟﺨﻴﺎﻝ ﺍﻟﻤﺎﻭﺭﺍﺋﻲ.
,"ﺯﺑﺪﺓ ﺍﻟﺤﺪﻳﺚ ﻫﻲ: ﺇﻟﻰ ﺃﻥ ﺳﺮﺑﺖ ﺇﻳﻔﺎ ﻣﻜﺘﺒﺔ ﻛﻴﻨﺰﻭ ﺇﻟﻰ ﺍﻟﻌﻠﻦ، ﻟﻢ ﺗﻜﻦ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﺳﻮﻯ ﺟﺰﻳﺮﺓ ﻧﺎﺋﻴﺔ ﻣﻐﻤﻮﺭﺓ، ......ﻭﺑﺎﻟﺘﺄﻛﻴﺪ ﻟﻢ ﺗﻜﻦ ﺗُﺴﻤﻰ ""ﺟﺰﻳﺮﺓ ﺍﻟﺴﺎﺣﺮﺓ"" ﺑﻌﺪ."
,ﻭﻫﻜﺬﺍ، ﻓﻤﺎ ﺇﻥ ﺃﺻﺒﺤﺖ ﻣﻜﺘﺒﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻣﻌﺮﻭﻓﺔً ﻓﻲ ﺃﻧﺤﺎﺀ ﺍﻷﺭﺽ، ﺣﺘﻰ ﺃﺗﺨﺬﺕ ﺟﺰﻳﺮﺓ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻋﻠﻰ ﺍﻟﻔﻮﺭ ﻣﻨﻌﻄﻔًﺎ ﻏﺎﻣﻀًﺎ.
Professor Ootsuki,"""ﺑﻌﺪ ﺫﻟﻚ ﺗﻢ ﺍﻟﻌﺜﻮﺭ ﻋﻠﻰ ﺭﺳﺎﻟﺔ ﺍﻟﻘﻨﻴﻨﺔ، ﻛﺎﻧﺖ ﻫﻲ ﻣﺎ ﻏﻴّﺮ ﺍﻟﺠﺰﻳﺮﺓ ﻧﻬﺎﺋﻴﺎً، ﺑﺴﺒﺒﻬﺎ ﺗﺤﻮﻝ ﺍﺳﻢ ﺗﻠﻚ ﺍﻟﺠﺰﻳﺮﺓ ﺍﻟﻤﺠﻬﻮﻟﺔ ﻓﻲ ﺃﺭﺧﺒﻴﻞ ﺇﻳﺰﻭ ﺇﻟﻰ ﺟﺰﻳﺮﺓ ﻏﺎﻣﻀﺔ ﺛﻢ ﺇﻟﻰ ﺟﺰﻳﺮﺓ ﺍﻟﺴﺎﺣﺮﺓ، {f:7:ﺑﻴﺎﺗﺮﻳﺲ}."""
Professor Ootsuki,"""ﻳﻤﻜﻨﻚ ﺍﻟﻘﻮﻝ ﺇﻥّ ﺃﺻﻞ ﺇﻧﺘﺸﺎﺭ ﺃﺳﻄﻮﺭﺓ ﺳﺎﺣﺮﺓ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻫﻤﺎ ﻣﻜﺘﺒﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻭﺭﺳﺎﻟﺔ ﺍﻟﻘﻨﻴﻨﺔ."""
Ushiromiya Ange,"""......ﺭﺳﺎﻟﺔ ﺍﻟﻘﻨﻴﻨﺔ؟"""
Professor Ootsuki,"""ﺃﺟﻞ. ﺗُﻌﺪ ﺷﻜﻼً ﻣﻦ ﺃﺷﻜﺎﻝ ﺍﻟﺘﻮﺍﺻﻞ ﻟﻬﺪﻑ ﻏﻴﺮ ﻣﺤﺪﺩ، ﻭﺫﻟﻚ ﺑﺮﻣﻲ ﻗﺎﺭﻭﺭﺓ ﻓﻲ ﺍﻟﺒﺤﺮ ﺗﺤﺘﻮﻱ ﻋﻠﻰ ﺭﺳﺎﻟﺔ ﻣﺨﺘﻮﻣﺔ."""
Professor Ootsuki,"""ﺍﺷﺘﻬﺮﺕ ﺫﺍﺕ ﻳﻮﻡ ﺑﺄﻧﻬﺎ ﻭﺳﻴﻠﺔ ﻹﺭﺳﺎﻝ ﺍﺳﺘﻐﺎﺛﺔ ﻣﻦ ﺟﺰﻳﺮﺓ ﻣﻬﺠﻮﺭﺓ، ﻭﻟﻜﻦ ﺑﺴﺒﺐ ﺗﺄﺛﻴﺮ ﺭﻭﺍﻳﺔ ﻏﻤﻮﺽ ﺃﺟﻨﺒﻴﺔ ﻣﻌﻴﻨﺔ، ﺃﺻﺒﺤﺖ ﺗُﻌﺮﻑ ﺃﻳﻀًﺎ ﺑﺄﻧّﻬﺎ ﻃﺮﻳﻘﺔ ﻟﻼﻋﺘﺮﺍﻑ ﺑﺎﻟﺤﻘﻴﻘﺔ ﺑﻌﺪ ﻭﻓﺎﺓ ﻛﺎﺗﺒﻬﺎ، ﻣﺜﻞ ﻭﺻﻴﺔ ﻣﺆﺟﻠﺔ. ﻭﻻ ﺷﻚّ ﺃﻥ ﺭﺳﺎﻟﺔ ﻗﻨﻴﻨﺔ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻛﺎﻥ ﻳﻘﺼﺪ ﺑﻬﺎ ﺍﻟﺴﺒﺐ ﺍﻟﺜﺎﻧﻲ."""
Ushiromiya Ange,"""......ﺃﺗﻘﺼﺪ ﺍﻟﺮﺳﺎﻟﺔ ﺍﻟﺘﻲ ﻳُﻘﺎﻝ ﺇﻥ ﺻﻴﺎﺩ ﺳﻤﻚ ﻣﻦ ﺟﺰﻳﺮﺓ ﻣﺠﺎﻭﺭﺓ ﻋﺜﺮ ﻋﻠﻴﻬﺎ؟"""
