Speaker,Arabic (AR)
Ushiromiya Kyrie,"""......ﻋﻤّﺎ ﻳﺪﻭﺭ ﺍﺧﺘﺒﺎﺭﻙ ﻫﺬﺍ؟"""
Ushiromiya Kinzo,"""ﻫﻤﻢ؟ ﺁﻩ، ﺇﻧﻪ ﺍﺧﺘﺒﺎﺭٌ ﻳﺴﻴﺮٌ ﺑﺤﻖ. ﺳﺄﻛﺘﻔﻲ ﺑﺄﻥ ﻳﺮﻳَﻨﻲ ﺃﺣﻔﺎﺩﻱ ﻣﻌﺪﻧﻬﻢ ﻭﻋﺰﻳﻤﺘﻬﻢ. ﻭﺍﻵﻥ، ﺳﺄﺗﺮﻗّﺐُ ﻧﺘﺎﺋﺞ ﺍﺧﺘﺒﺎﺭﻫﻢ. ......ﻫﻬﻬﻬﺎﻫﺎﻫﺎﻫﺎ."""
, ﺭﺍﻗﺒﺖ ﻛﻴﺮﻳﻲ ﺍﻟﻤﻐﺘﺎﻇﺔ ﻛﺮﺍﻭﺱ ﻭﻫﻮ ﻳﻬﺎﺗﻒ ﺍﻟﺼﻐﺎﺭ...
, ......ﻟﻸﺳﻒ ﺃﻧﻨﺎ ﻻ ﻧﺴﺘﻄﻴﻊ ﺍﻟﺮﻓﺾ.
, ﻓﻔﻲ ﻫﺬﺍ ﺍﻟﺪِﻳﻤﺎﺱ، ﺍﻟﻤﻘﺎﻭﻣﺔ ﺍﻟﻀﻌﻴﻔﺔ ﻟﻦ ﺗُﺠﺪﻱ ﻧﻔﻌًﺎ.
, ﺇﺫﺍ ﺍﺳﺘﻔﺰﺯﻧﺎﻩ ﻓﻮﻕ ﺍﻟﺤﺪّ ﻭﺩﻓﻌﻨﺎﻩ ﺇﻟﻰ ﻣﻮﺿﻊٍ ﻗﺪ ﻳﺴﺘﺒﻴﺢ ﻓﻴﻪ ﺩﻣﺎﺀﻧﺎ، ﻓﻠﻦ ﺗﻜﻮﻥ ﺛﻤﺔَ ﻭﺳﻴﻠﺔٌ ﻟﻜﺒﺢ ﺟﻤﺎﺡ ﻫﺬﺍ ﺍﻟﻘﺎﺗﻞ.
, ......ﻓﻲ ﺍﻟﻮﻗﺖ ﺍﻟﺮﺍﻫﻦ، ﺍﻟﺨﻴﺎﺭ ﺍﻟﺒﺎﻗﻲ ﺃﻥ ﻧﻄﻴﻊ ﺃﻭﺍﻣﺮﻩ ﺩﻭﻥ ﺃﻥ ﻧﺴﺘﻔﺰﻩ، ﻭﻧﺮﺗﻘﺐ ﺣﻴﻨًﺎ......
, ﻟﻜﻦ ﺇﻥ ﻇﻠﻠﻨﺎ ﻣﻤﺘﺜﻠﻴﻦ ﻷﻭﺍﻣﺮﻩ ﺑﺤﺬﺍﻓﻴﺮﻫﺎ، ﻓﻘﺪ ﻳﺘﺄﺫﻯ ﺍﻟﺼﻐﺎﺭ ﻓﻲ ﻫﺬﺍ ﺍﻻﺧﺘﺒﺎﺭ ﺑﻞ ﻭﻗﺪ ﻳﻔﻘﺪﻭﻥ ﺃﺭﻭﺍﺣﻬﻢ.
, .........ﺳﻮﺍﺀ ﺗﻈﺎﻫﺮﻧﺎ ﺑﺎﻻﻣﺘﺜﺎﻝ ﺃﻭ ﺣﺎﻭﻟﻨﺎ ﺍﻟﻤﻘﺎﻭﻣﺔ، ......ﻻ ﺷﻲﺀ ﺳﻴﺼﻠﺢ ﺍﻟﺤﺎﻝ.
, ﻋﻤﻮﻣًﺎ، ﺃﻥ ﻧﺒﻘﻰ ﻣﺘﻴﻘﻀﻴﻦ ﻓﺮﺻﺘﻨﺎ... ﻫﻮ ﺳﺒﻴﻠﻨﺎ ﺍﻟﻮﺣﻴﺪ ﺍﻟﻤﺘﺎﺡ ﻟﻨﺎ.
," ......ﻭﺑﻴﻨﻤﺎ ﺗﻘﻮﻝ ﻟﻨﻔﺴﻬﺎ ﻫﺬﺍ، ﺭﺍﻗﺒﺖ ﻛﻴﺮﻳﻲ ﻛﺮﺍﻭﺱ ﻭﻫﻮ ﻳُﺒﻠﻎ ﺃﻭﺍﻣﺮ ﻛﻴﻨﺰﻭ......"""
Nanjo Terumasa,""".........ﻛﻴﺮﻳﻲ-ﺳﺎﻥ. ﻟﻨﺘﺤﻞَّ ﺑﺎﻟﺼﺒﺮ......"""
Ushiromiya Kyrie,"""ﺻﺪﻗﺖ. ......ﺇﻧﻪ ﻷﻣﺮٌ ﻣﺤﺒﻂ، ﻟﻜﻦ ﻟﻴﺲ ﺑﺎﻟﻴﺪ ﺣﻴﻠﺔ ﺳﻮﻯ ﺫﻟﻚ. ﺳﻨﺘﻤﻜﻦ ﻣﻦ ﺍﻟﻌﻮﺩﺓ ﺇﻟﻰ ﺍﻟﻘﺼﺮ ﺇﻥ ﻓﻌﻠﻨﺎ ﺷﻴﺌًﺎ ﺑﺸﺄﻥ ﻫﺬﻩ ﺍﻟﻘﻀﺒﺎﻥ......"""
Nanjo Terumasa,"""......ﻟﻮ ﻗﺪﺭ ﻟﻨﺎ ﺃﻥ ﻧﺨﺮﺝ ﻣﻦ ﻫﻨﺎ ﺑﺄﻱّ ﻃﺮﻳﻘﺔ... ......ﺳﺄﺟﺮﺏ ﺷﻴﺌًﺎ. ...............ﻛﻴﻨﺰﻭ-ﺳﺎﻥ، ﻟﺪﻱ ﻃﻠﺐ."""
Ushiromiya Kinzo,"""ﻫﻢ، ﻭﻣﺎ ﻫﻮ ﻳﺎ ﺻﺪﻳﻘﻲ ﺍﻟﻌﺰﻳﺰ؟"""
Nanjo Terumasa,"""ﻧﺤﻦ ﻧﺪﺭﻙ ﺗﻤﺎﻣًﺎ ﺭﻏﺒﺘﻚ ﻓﻲ ﺍﺧﺘﺒﺎﺭ ﺍﻟﺼﻐﺎﺭ... ......ﻭﻻ ﺑﺄﺱ ﺃﻥ ﺗﻔﻌﻞ ﻣﺎ ﻳَﺤِﻞُ ﻟﻚ."""
Nanjo Terumasa,"""ﻓﻠﻮﻻﻙ، ﻟﺮﺑﻤﺎ ﺗﺪﺍﻋﺖ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻭﺍﻧﺪﺛﺮﺕ ﻣﻨﺬ ﺯﻣﻦ. ﻧﺤﻦ ﻧﺘﻔﻬﻢ ﺣﻘًﺎ ﺩﻭﺍﻋﻴﻚ ﻻﺧﺘﻴﺎﺭ ﻣﻦ ﺳﻴﺘﺮﺃﺱ ﺍﻟﻌﺎﺋﻠﺔ ﺑﻌﻨﺎﻳﺔ. ﺑﻞ ﻭﻫﺬﺍ ﻫﻮ ﺍﻟﻤﻐﺰﻯ ﻣﻦ ﻣﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﺔ. ﻟﻦ ﻧﺘﺪﺧﻞ..."""
Ushiromiya Kinzo,"""ﻫﻤﻢ. ﺳﻌﻴﺪٌ ﻟﺘﻔﻬﻤﻚ. ﺃﺻﺒﺖ، ﻫﺬﺍ ﻫﻮ ﺟﻮﻫﺮ ﻣﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﺔ. ﺣﻴﺚ ﺃﺧﺘﺎﺭ ﻭﺃُﻗِﺮُّ ﻣﻦ ﺳﻴﺨﻠﻔﻨﻲ. ﻓﻮﻫﺎﻫﺎ{0}ﻫﺎ{0}ﻫﺎﻫﺎﻫﺎ...!"""
Nanjo Terumasa,"""ﺍﻷﻣﺮ ﻭﻣﺎ ﻓﻴﻪ ﻳﺎ ﻛﻴﻨﺰﻭ-ﺳﺎﻥ.........ﺃﻥ ﺍﻟﺒﺮﺩ ﻫﻨﺎ ﻗﺎﺭﺱٌ ﺣﻘًﺎ. ﻟﻦ ﻧﺘﺪﺧﻞ ﻓﻲ ﺍﺧﺘﺒﺎﺭﻙ، ﺃﻓﻼ ﻳﻤﻜﻨﻚ ﻧﻘﻠﻨﺎ ﺇﻟﻰ ﻣﻮﺿﻊٍ ﺃﻛﺜﺮ ﺩﻓﺌًﺎ......؟"""
Ushiromiya Kinzo,""".................."""
, ﻋﻨﺪ ﻛﻠﻤﺎﺕ ﻧﺎﻧﺠﻮ، ﺗﺒﺪّﺩ ﺍﻷﺛﺮ ﺍﻟﻴﺴﻴﺮ ﻻﻧﻔﺮﺍﺝ ﻣﺰﺍﺝ ﻛﻴﻨﺰﻭ.
, ﻭﺳﺎﺩ ﺍﻟﺼﻤﺖ ﻟﺤﻈﺔً، ﺇﺫ ﺭﻣﻘﻪ ﻛﻴﻨﺰﻭ ﺑﻌﻴﻨﻴﻦ ﺣﺎﺩّﺗﻴﻦ ﺧﻄﺮَ ﻓﻲ ﺑﺮﻳﻘﻬﻤﺎ ﺍﻟﺘﻘﺪﻳﺮُ ﻭﺍﻟﺮﻳﺒﺔ......
{f:5:Virgilia},"""......ﺣﻘًّﺎ، ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻗﺎﺭﺱ. ﻭﻳﺸﻖّ ﻋﻠﻰ ﺍﻟﺠﺴﺪ ﺍﻟﻬﺮﻡ. ......ﻳﺎ ﺳﻴﺪﻱ، ﺃﻻ ﻳﺴﻮﻍ ﺃﻥ ﻧﻨﻘﻠﻬﻢ ﺇﻟﻰ ﺍﻷﻋﻠﻰ......؟"""
Ushiromiya Kinzo,"""ﻫﻴﻬﺎﺕ ﺃﻥ ﻳﺤﺪﺙ ﺫﻟﻚ!!  ﻫﺬﺍ ﻟﻦ ﻳﺤﺪﺙ ﻳﺎ ﻧﺎﻧﺠـــــــــــﻮ... ﺃﻋﺮﻑ ﺣﻖ ﺍﻟﻤﻌﺮﻓﺔ ﺑﺮﺍﻋﺘﻚ ﻓﻲ ﺍﻟﺘﻤﻬﻴﺪ ﻟﻠﺤﺮﻛﺎﺕ ﺍﻟﻤﻘﺒﻠﺔ ﺑﻴﻨﻤﺎ ﺗﺘﻈﺎﻫﺮ ﺑﻤﻨﺤﻲ ﻣﺘﻨﻔﺴًﺎ. ﻟﻦ ﺃُﺧﺪَﻉَ ﺑﺬﻟـــــﻚ... ﺇﻥ ﺃﺻﺮﺭﺕ ﺃﻧّﻚ ﺗﺮﺗﺠﻒ ﺑﺮﺩًﺍ، ﻓﺴﺄُﻓْﺮﺵُ ﺍﻷﺭﺽ ﺑﺠﻤﺮٍ ﻣﺘّﻘﺪ!!"""
{f:5:Virgilia},"""ﺃـ... ﺃﻋﺬﺭﻧﻲ......"""
, ﺣﺎﻭﻟﺖ {f:7:ﻓﻴﺮﺟﻴﻠﻴﺎ} ﺃﻥ ﺗُﻠﻴﻦ ﻗﻠﺒﻪ، ﻟﻜﻦ ﻛﻴﻨﺰﻭ ﻟﻢ ﻳُﻠﻖِ ﺑﺎﻻً...
Gaap,"""...............ﺃﻧﺘﻤﺎ ﺍﻻﺛﻨﺎﻥ ﻣﻄﻴﻌﺎﻥ ﺣﻘًّﺎ. ...ﻳﻤﻜﻨﻜﻤﺎ ﺗﺤﻄﻴﻢ ﻫﺬﻩ ﺍﻟﻘﻀﺒﺎﻥ ﺑﺴﻬﻮﻟﺔ ﺇﻥ ﺭﻏﺒﺘﻤﺎ."""
Kanon,"""..........................."""
Shannon,"""......ﻻ ﻃﺎﺋﻞ ﻣﻦ ﺗﺤﻄﻴﻤﻨﺎ ﻟﻬﺎ."""
Gaap,"""ﺻﺪﻗﺖِ. ......ﻓﺘﺤﻄﻴﻤﻜﻤﺎ ﻟﻬﺎ ﻳﻌﻨﻲ ﻧﻬﺎﻳﺔ ﻟﻌﺒﺔ {f:7:ﻗﻮﻟﺪ ﺳﻤﻴﺚ}. ......ﻭﻷﺻﺒﺤﺘﻢ ﻛﻠﻜﻢ ﻭﻣﻌﻜﻢ ﺃﻭﻟﺌﻚ ﺍﻟﺒﺸﺮ ﻓﻲ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ، ﻗﺮﺍﺑﻴﻦ ﻟﻄﻘﺲ ﻛﻴﻨﺰﻭ."""
Gaap,"""......ﻟﻜﻦ، ﺗﻌﻠﻤﺎﻥ، ﻟﻌﻠّﻜﻤﺎ ﺍﻟﻮﺣﻴﺪﺍﻥ، ﺍﻟﻠﺬﺍﻥ ﻳﻤﻠﻜﺎﻥ ﺍﻟﻘﺪﺭﺓ ﻋﻠﻰ ﻗﻠﺐ ﺍﻟﻤﻮﻗﻒ......ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Gaap,""".........ﺗُﺮﻳﺪﺍﻥ ﺑﻠﻮﻍ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﻻ ﺑﺪ ﺃﻥ ﻟﺪﻳﻜﻤﺎ ﺃﺣﻼﻣًﺎ ﺟﻤﺔ ﺗﺮﺟﻮﺍﻥ ﺗﺤﻘﻴﻘﻬﺎ، ﺻﺤﻴﺢ...؟ *ﻗﻬﻘﻬﺔ*......"""
Kanon,""".............................."""
Ronove,"""ﻗﺎﺏ. ﻻ ﺗﺴﺘﻔﺰﻳﻬﻤﺎ. ......ﻓﻬﺬﻩ ﻟﻴﺴﺖ ﻟﻌﺒﺘﻚ. ﺇﻧﻬﺎ ﻟﻌﺒﺔ ﺍﻟﺴﻴﺪ، ﻭﻟﻌﺒﺔ ﺳﻴّﺪﺗﻲ."""
Ushiromiya Kinzo,""".........ﻣﺎ ﺍﻷﻣﺮ، ﺭﻭﻧﻮﻑ؟"""
Gaap,"""ﻻ ﺷﻲﺀ. ......ﻛﻨّﺎ ﻧﺘﺒﺎﺩﻝ ﺍﻟﺤﺪﻳﺚ ﻣﻊ ﺍﻟﺴﺠﻨﺎﺀ. ﺍﻋﺬﺭﻧﺎ."""
, ﺗﺒﺴﻤﺖ ﻗﺎﺏ ﺍﺑﺘﺴﺎﻣﺔ ﺃﺧﻴﺮﺓ ﻓﻲ ﻭﺟﻪ ﻛﺎﻧﻮﻥ، ﺛﻢ ﺍﺳﺘﺪﺍﺭﺕ.
, ﻭﻟﻢ ﻳﻜﻦ ﻣﻦ ﻛﺎﻧﻮﻥ ﺳﻮﻯ ﺃﻥ ﻋﺾ ﺷﻔﺘﻴﻪ ﻭﻫﺰ ﻗﺒﻀﺘﻪ ﻓﻲ ﻏﻴﻆ......
Kanon,"""..................... ......ﺑﺌﺴًﺎ........."""
Shannon,"""......ﺃﺣﺴﻨﺖ...... ﺃﺣﺴﻨﺖ ﻛﺒﺢ ﻧﻔﺴﻚ......"""
Kanon,"""ﻻ ﺣﻮﻝ ﻟﻨﺎ...... ﻷﻧﻨﺎ ﺃﺛﺎﺙ......"""
Shannon,"""ﺻﺪﻗﺖ، ......ﻧﺤﻦ ﺑﻼ ﺣﻮﻝ. ......ﻭﻟﻜﻦ ﺗﻮﺟﺪ ﺃﻭﻗﺎﺕ ﺣﻴﻦ ﻳُﺮﻏَﺐ ﺍﻷﺛﺎﺙ ﻭﻳُﺤَﺐ."""
Shannon,"""......ﺇﻧﻨﺎ ﺍﻵﻥ ﻣﺨﺰّﻧﻮﻥ ﻓﻲ ﺍﻟﺪِﻳﻤﺎﺱ، ﻻ ﺃﻛﺜﺮ. ......ﻛﻠﻲ ﻳﻘﻴﻦ ﺃﻧﻪ ﻳﻮﻣًﺎ ﻣﺎ، ﺷﺨﺺ ﻣﺎ ﺳﻴﺤﺒﻨﺎ. ﺳﻴﺤﺘﺎﺟﻨﺎ. ......ﻟﺬﺍ ﻟﻨﺘﺤﻤﻞ ﺇﻏﺎﻇﺘﻬﻢ ﻟﻨﺎ ﺣﺎﻟﻴًﺎ... ......ﺃﺗﻔﻘﻨﺎ؟"""
Ushiromiya Krauss,"""......ﺃﺑﻲ. ﺃﻣﺮﺗُﻬﻢ ﺃﻥ ﻳﺤﺒﺴﻮﺍ ﻗﻮﺩﺍ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ ﻓﻲ ﺍﻟﻤﺴﺘﻮﺩﻉ."""
Ushiromiya Kinzo,"""ﺣﺴﻦٌ. ﻳﻤﻜﻨﻚ ﺃﻥ ﺗُﻐﻠﻖ ﺍﻟﺨﻂّ ﺍﻵﻥ. ......ﻳﺎ ﺃﺧﻮﺍﺕ ﺍﻟﺸﻴﺎﺳﺘﺮ، ﺭﺍﻗﺒﻦ ﺍﻷﺣﻔﺎﺩ ﻭﻫﻢ ﻳﺤﺒﺴﻮﻥ ﻗﻮﺩﺍ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ. ﻭﺇﺫﺍ ﻓﻌﻠﻮﺍ ﻣﺎ ﺃﺭﺍﺑﻜﻦ، ﻓﺴﻴﻨﺘﻬﻲ ﺣﻴﻨﻬﺎ ﺍﻻﺧﺘﺒﺎﺭ."""
, ﻣﺎ ﺇﻥ ﻧﻄﻖ ﻛﻴﻨﺰﻭ ﺑﺄﻣﺮﻩ، ﺣﺘﻰ ﻇﻬﺮﺕ ﺃﺧﻮﺍﺕ ﺍﻟﺸﻴﺎﺳﺘﺮ ﻣﺼﻄﻔّﺎﺕٍ ﺧﻠﻔﻪ.
Chiester00,"""ﻣﻔﻬﻮﻡ، ﺳﻴﺪﻱ. ......ﺳﺄﺗﻘﺪّﻡ ﻟﻼﺳﺘﻄﻼﻉ. {ruby:ﺧﻤﺴﺔ ﺧﻤﺴﺔ ﺳﺘﺔ:655} ﻭ014، ﺍﺣﺮﺳﺎ ﺍﻟﺠﺎﻧﺒﻴﻦ. 54، ﻣﺮﺍﻗﺒﺔ ﻭﺍﺳﻌﺔ ﺍﻟﻨﻄﺎﻕ."""
Chiester45,"""00... 655 ﻗﺪ......"""
Chiester00,"""ﺁﻩ، ............ﺻﺤﻴﺢ. ﺁﺳﻔﺔ."""
Chiester45,"""ﻛﺎﻧﺖ ﻓﺘﺎﺓً ﻃﻴّﺒﺔ......"""
Chiester410,"""......ﻟﻬﺬﺍ ﻻ ﺃﺣﺒّﻬﻦّ ﻧﻴﻪ....ﻳﺎ ﻟﻬﻢ ﻣﻦ ﻗﻮﻡٍ ﻃﻴّﺒﻴﻦ."""
Ushiromiya Kinzo,"""ﻣﺎ ﺍﻟﺬﻱ ﺗﻔﻌﻠﻨﻪ، ﻳﺎ ﺃﺧﻮﺍﺕ ﺍﻟﺸﻴﺎﺳﺘﺮ؟!  ﺃﻧﻔﺬﻥ ﺃﻭﺍﻣﺮﻱ!"""
Chiester00,"""...............ﻣﻌﺬﺭﺓ، ﺳﻴﺪﻱ. ﻓﻠﻨﻨﻄﻠﻖ ﺇﺫًﺍ ﻟﻠﻤﺮﺍﻗﺒﺔ. ......ﺗﺤﺮّﻛﻦ!"""
, ﺍﺧﺘﻔﺖ ﻫﻴﺌﺔ ﺍﻷﺧﻮﺍﺕ ﺩﻓﻌﺔً ﻭﺍﺣﺪﺓ.
, ﺷﺎﻫﺪ ﻧﺎﻧﺠﻮ ﻭﻛﻴﺮﻳﻲ ﺗﻠﻚ ﺍﻟﻠﺤﻈﺎﺕ ﺍﻟﺘﻲ ﺑﺪَﻭﻥ ﻓﻴﻬﺎ ﻭﻛﺄﻧّﻬﻦ ﺍﻧﺘﻘﻠﻦ ﻟﺤﻈﻴًّﺎ، ﻟﻜﻨّﻬﻤﺎ ﻓﺴّﺮﺍ ﺍﻷﻣﺮ ﺑﺄﻧﻬﻦّ ﺭﺑﻤﺎ ﺗﺤﺮّﻛﻦ ﺧﻼﻝ ﺍﻟﻈﻠﻤﺔ ﺣﺮﻛﺔً ﺧﺎﻃﻔﺔً ﺃﻭﻫﻤﺖ ﺍﻷﺑﺼﺎﺭ، ﻓﻤﺎ ﻛﺎﻥ ﻟﻬﻤﺎ ﺇﻻ ﺃﻥ ﻓﺮﻛﺎ ﺃﻋﻴﻨﻬﻤﺎ ﺣﺎﺋﺮﺍﻥ...
Ushiromiya Kinzo,"""......ﺣﺴﻨًﺎ ﺇﺫﻥ. ﺳﺄﺑﺪﺃ ﺍﻹﻋﺪﺍﺩ ﻟﻼﺧﺘﺒﺎﺭ. ﺭﻭﻧﻮﻑ، ﻗﺎﺏ. ﺃﻭﻛﻞ ﺇﻟﻴﻜﻤﺎ ﺩﻭﺭ ﺍﻟﻤُﺨﺘﺒِﺮﺍﻥ. {f:7:ﻓﻴﺮﺟﻴﻠﻴﺎ}، ﺭﺍﻗﺒﻲ ﻫﺬﻳﻦ ﺍﻟﺠﺮﺫﻳﻦ. .........ﻓﺎﺛﻨﺎﻥ ﻣﻦ ﺃﺛﺎﺛﻲ ﻫﻨﺎ. ﺗﺤﺴّﺒًﺎ، ﻛﻮﻧﻲ ﻋﻠﻰ ﺣﺬﺭ."""
, ﺭﻣﻖ ﺷﺎﻧﻮﻥ ﻭﻛﺎﻧﻮﻥ ﺑﻨﻈﺮﺓ ﺣﺎﺩّﺓ. ﺃﻏﻤﻀﺖ ﺷﺎﻧﻮﻥ ﻋﻴﻨﻴﻬﺎ ﻭﺍﻧﺤﻨﺖ ﺑﺼﻤﺖ، ﺗﺘﻌﻬﺪ ﺑﺄﻻ ﺗُﺤﺪﺙ ﺷﻐﺒًﺎ.......
{f:5:Virgilia},"""......ﺑﻜﻞ ﺗﺄﻛﻴﺪ. ﺳﺄﺗﻮﺧﻰ ﺍﻟﺤﺬﺭ."""
Gaap,"""ﺃﻟﻴﺲ ﺍﻟﺒﺮﺩ ﻗﺎﺭﺳًﺎ ﻋﻠﻰ ﺟﺴﺪﻙ ﺍﻟﻬﺮﻡ ﻳﺎ ﻟﻴﺎ؟ ﺃﺃﺟﻠﺐ ﻟﻚِ ﻗﺮﺑﺔ ﻣﺎﺀٍ ﺩﺍﻓﺌﺔ...؟"""
{f:5:Virgilia},"""ﺍﺧﺮﺳﻲ. ﻭﺃﺳﺮﻋﻲ ﺑﺎﻟﺬﻫﺎﺏ. ﻗﺐ."""
