Speaker,Arabic (AR)
Ushiromiya George,"""...ﺩﻋﻮﻧﺎ ﻧﺮﺟﻊ ﺑﺎﻷﺣﺪﺍﺙِ ﻗﻠﻴﻼً. .....ﻗﻠﺖِ ﺳﺎﺑﻘًﺎ ﻳﺎ ﺷﺎﻧﻮﻥ ﺃﻧﻚ ﺍﺳﺘﻌﻨﺖِ ﺑﺸﺒﻜﺔ ﺍﻟﻌﻨﻜﺒﻮﺕ ﻋﻨﺪﻣﺎ ﺷﻜﻜﺖِ ﺃﻥ ﻛﺎﻧﻮﻥ-ﻛﻦ ﻗﺪ ﻳﻜﻮﻥ ﻣﺪﻋﻴًﺎ؟ ﻟﻤﺎﺫﺍ ﻓﻌﻠﺖِ ﺫﻟﻚ؟"""
Gohda Toshiro,"""......ﻫﺬﺍ ﺻﺤﻴﺢ، ﻛﻨﺖُ ﺃﻓﻜﺮ ﻓﻲ ﺫﻟﻚ ﺃﻳﻀًﺎ. ﻟﻤﺎﺫﺍ ﺷﺒﺎﻙ ﺍﻟﻌﻨﻜﺒﻮﺕ ﺗﺤﺪﻳﺪًﺍ؟"""
Shannon,"""ﺳﻤﻌﺖُ ﺫﺍﺕ ﻣﺮﺓً ﻣﻦ ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ. ......ﻣﻨﺬ ﺯﻣﻦٍ ﺑﻌﻴﺪ، ﻛﺎﻧﺖ ﺍﻷﺭﻭﺍﺡ ﺍﻟﺸﺮﻳﺮﺓ ﺗﻌﻴﺶ ﻓﻲ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ، ﻭﻛﺎﻧﺖ ﻫﻤﻤﻢ، ﺗﺨﺸﻰ ﺷﺒﺎﻙ ﺍﻟﻌﻨﻜﺒﻮﺕ. ﻭﻳُﻘﺎﻝ ﺇﻥ ﻫﻨﺎﻙ ﺃﺳﻄﻮﺭﺓً ﺗﻔﻴﺪ ﺑﺄﻥ ﺍﻟﻨﺎﺱ ﻛﺎﻧﻮﺍ ﻳﺤﺘﻔﻈﻮﻥ ﺑﺸﺒﺎﻙ ﺍﻟﻌﻨﻜﺒﻮﺕ ﻛﺘﻌﻮﻳﺬﺍﺕٍ ﺿﺪ ﺍﻟﺴﺤﺮ."""
Shannon,"""......ﻟﺬﺍ ﺃﻧﺎ، ﻫﻤﻤﻢ ......ﺍﺗﺒﻌﺖُ ﺫﻟﻚ ﻓﺤﺴﺐ. ﺃﻋﺘﻘﺪ ﺃﻧﻨﻲ ﻛﻨﺖُ ﻣﺮﺗﺒﻜﺔً ﻗﻠﻴﻼً ﺃﻳﻀًﺎ..."""
Ronoue Genji,"""............ﻗﺼﺔ ﺗﻨﻀﺢ ﺑﺎﻟﻐﺮﺍﺑﺔ."" ""...ﻛﻮﻣﺎﺳﺎﻭﺍ ﻛﺎﻧﺖ ﻋﻠﻰ ﺩﺭﺍﻳﺔٍ ﻛﺒﻴﺮﺓ ﺑﻬﺬﻩ ﺍﻟﺤﻜﺎﻳﺎﺕ."""
Ushiromiya George,""" ﺣﺴﻨﺎ، ﺍﻟﻌﻨﺎﻛﺐ ﺣﺸﺮﺍﺕ ﻣﻔﻴﺪﺓ. ﻓﻼ ﺃﺳﺘﻐﺮﺏ ﺗﺼﺪﻳﻖ ﺍﻟﻨﺎﺱ ﻟﻬﻜﺬﺍ ﺃﻣﻮﺭ."""
Shannon,"""...ﺃﻧﺎ ﻣﺘﺄﻛﺪﺓ......ﺃﻥ ﻗﻮﺓ ﺗﻠﻚ ﺍﻷﺭﻭﺍﺡ ﺍﻟﺸﺮﻳﺮﺓ ﻛﺎﻧﺖ ﻣﺨﺘﻮﻣﺔ ﺑﻮﺍﺳﻄﺔ ﺫﻟﻚ ﺍﻟﻀﺮﻳﺢ. ...ﻭﺑﻤﺎ ﺃﻥ ﻣﺮﺁﺓ ﺍﻟﻀﺮﻳﺢ ﺗﺤﻄﻤﺖ، ﻓﻘﺪ ﺗﺤﺮﺭﺕ ﺗﻠﻚ ﺍﻟﻘﻮﺓ... ......ﻟﻴﺲ ﻟﺪﻱ ﺃﺩﻧﻰ ﺷﻚ ﺃﻧﻬﺎ ﺳﺒﺐ ﻓﻲ ﺇﺣﻴﺎﺀ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ..."""
Shannon,"""............ﻟﻮ ﺃﻧﻨﻲ، ..... ﻟﻢ ﺃﻛﻦ ﺿﻌﻴﻔﺔ ﺍﻟﻨﻔﺲ ﻟﻠﻐﺎﻳﺔ، .........ﻟﻢَ ﻛﻨﺖ ﻷﻓﻌﻞ ﺷﻴﺌًﺎ ﺑﻬﺬﻩ ﺍﻟﺤﻤﺎﻗﺔ......... ﺃﻏﻐﻎ...!!"""
Ushiromiya George,"""...ﺷﺎﻧﻮﻥ. ﻟﻴﺲ ﻋﻠﻴﻚِ ﺍﻟﻘﻠﻖ ﺑﺸﺄﻥ ﺫﻟﻚ ﺑﻌﺪ ﺍﻵﻥ."" ""......ﻓﺄﻧﺎ ﻟﻦ ﺃﻟﻮﻣﻚِ ﻋﻠﻰ ﺷﻲﺀ."""
,ﻣﻨﺬ ﺯﻣﻦٍ ﺑﻌﻴﺪ، ﻛﺎﻧﺖ ﺷﺎﻧﻮﻥ ﺗﻠﻤّﺢ ﺃﺣﻴﺎﻧًﺎ ﺇﻟﻰ ﻭﺟﻮﺩ ﺟﺎﻧﺐٍ ﻏﺎﻣﺾ ﻳﺤﻴﻂ ﺑﻜﻴﻔﻴﺔ ﻟﻘﺎﺋﻬﺎ ﺑﺠﻮﺭﺝ.
,ﻭﺭﻏﻢ ﺃﻧﻪ ﻛﺎﻥ ﻳﺴﺘﻤﻊ ﺇﻟﻴﻬﺎ، ﺇﻻ ﺃﻥ ﺟﻮﺭﺝ ﻛﺎﻥ ﻳﻌﺘﻘﺪ ﺩﺍﺋﻤًﺎ ﺃﻥ ﻫﺬﺍ ﻣﺠﺮﺩ ﺳﻠﻮﻙٍ ﺍﻋﺘﻴﺎﺩﻱ ﻟﺪﻯ ﺍﻟﻔﺘﻴﺎﺕ، ﺣﻴﺚ ﻳﺮﺑﻄﻦ ﺍﻟﺤﺐ ﺑﺎﻟﻘﺪﺭ ﻭﺍﻟﺼﺪﻑ ﻭﺍﻟﻤﻌﺠﺰﺍﺕ.
,......ﻇﻦ ﺟﻮﺭﺝ ﺃﻥ ﺗﺤﻄﻴﻢ ﻣﺮﺁﺓ ﺍﻟﺮﻭﺡ ﺍﻟﺘﻲ ﻗُﺪﻣﺖ ﻟﻠﻀﺮﻳﺢ، ﻛﺎﻥ ﺗﺼﺮﻓًﺎ ﻣﺒﺎﻟﻐًﺎ ﻓﻴﻪ، ﻟﻜﻨﻪ ﺳﺎﻣﺤﻬﺎ، ﺿﺎﺣﻜًﺎ ﻋﻠﻰ ﺍﻷﻣﺮ ﻛﺄﻧﻪ ﻣﺠﺮﺩ ﻣﺰﺣﺔ ﺑﺮﻳﺌﺔ ﻗﺎﻣﺖ ﺑﻬﺎ ﻷﻧﻬﺎ ﻛﺎﻧﺖ ﺗﺘﻤﻨﻰ ﺑﺼﺪﻕ ﺃﻥ ﺗﺮﺗﺒﻂ ﺑﻪ.
,......ﺗﺤﻄﻴﻢ ﻣﺮﺁﺓ ﻗﺪﻳﻤﺔ ﻓﻲ ﺿﺮﻳﺢٍ ﻣﻬﺠﻮﺭ ﻟﻦ ﻳﻐﻴّﺮ ﻣﺼﻴﺮ ﻟﻘﺎﺋﻨﺎ.
,"ﻭﻟﻦ ﻳﻜﻮﻥ ﺫﻟﻚ ﺳﺒﺒًﺎ ﻷﻱ ﻟﻌﻨﺔ.{n}ﺃﺗﺬﻛﺮ ﺃﻧﻨﻲ ﺣﺎﻭﻟﺖُ ﺗﺸﺠﻴﻌﻬﺎ، ﻗﺎﺋﻼً ﺇﻥ ﺍﻷﻣﺮ ﻻ ﻳﺘﻌﺪّﻯ ﻛﻮﻧﻪ ﻣﺠﺮﺩ ﻣﺮﺁﺓ ﻗﺪﻳﻤﺔ ﻣﻐﻄﺎﺓ ﺑﺎﻟﻐﺒﺎﺭ."""
Gohda Toshiro,"""...ﺑﻌﺪ ﺃﻥ ﺑﺪﺃﺕُ ﺍﻟﻌﻤﻞ ﻓﻲ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ، ﺃﺧﺒﺮﻧﻲ ﺍﻟﻌﺪﻳﺪ ﻣﻦ ﺯﻣﻼﺋﻲ ﻋﻦ ﻭﺟﻮﺩ ﺭﻭﺡٍ ﺗُﺪﻋﻰ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ."""
Gohda Toshiro,"""ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ، ﺍﻋﺘﻘﺪﺕُ ﺃﻥ ﺍﻷﻣﺮ ﻣﺠﺮﺩ ﻫﺮﺍﺀ، ﻭﻟﻜﻦ ﺑﻤﺎ ﺃﻥ ﺍﻟﺘﻌﻠﻴﻖ ﻋﻠﻰ ﺫﻟﻚ ﺑﺪﺍ ﻏﻴﺮ ﻻﺋﻖ، ...ﻓﻘﺪ ﺗﺼﺮﻓﺖُ ﻇﺎﻫﺮﻳًﺎ ﻛﻤﺎ ﻟﻮ ﻛﻨﺖُ ﺃﺅﻣﻦ ﺑﻪ ﺃﻳﻀًﺎ. ......ﻟﻜﻦ، ﺍﻟﻤﺬﻫﻞ ﻓﻲ ﺍﻷﻣﺮ، ﺃﻧﻬﺎ ﺑﺎﻟﻔﻌﻞ—"""
Shannon,"""ﻛﺎﻧﺖ ﻣﻮﺟﻮﺩﺓ. ...{f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ ﻛﺎﻧﺖ ﺩﺍﺋﻤًﺎ ﻓﻲ ﻫﺬﺍ ﺍﻟﻘﺼﺮ. ......ﻟﻜﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ ﻓﻘﺪﺕ ﻗﻮﺍﻫﺎ، ...ﻭﻟﻢ ﺗﻜﻦ ﻗﺎﺩﺭﺓً ﻋﻠﻰ ﺍﻟﻈﻬﻮﺭ ﺃﻣﺎﻣﻨﺎ. ﻟﻘﺪ ﻛﺎﻧﺖ ﻣﻮﺟﻮﺩﺓ ﻃﻮﺍﻝ ﺍﻟﻮﻗﺖ. ...ﻟﻜﻨﻨﺎ ﺑﺒﺴﺎﻃﺔ ﻟﻢ ﻧﻜﻦ ﻗﺎﺩﺭﻳﻦ ﻋﻠﻰ {y:1:‘ﺭﺅﻳﺘﻬﺎ’}{n:1:ﺭﺅﻳﺘﻬﺎ}."""
Ushiromiya George,"""............ﺃﻭﺩ ﺳﻤﺎﻉ ﻣﻨﻈﻮﺭ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ."""
Ronoue Genji,""".........ﻟﻴﺲ ﻟﺪﻱ ﺃﻱ ﻣﻨﻈﻮﺭ. .........ﻛﻞ ﻣﺎ ﺃﺭﻏﺐ ﻓﻲ ﻗﻮﻟﻪ ﻫﻮ... ﺃﻧﻪ ﻋﻨﺪﻣﺎ ﺣﺪﺙ ﺫﻟﻚ... ﻛﻨﺎ ﺧﻤﺴﺔ ﺃﺷﺨﺎﺹ ﻫﻨﺎ."""
Ronoue Genji,"""......ﻭﻗﺪ ﺍﻋﺘﻘﺪﺕُ ﺃﻥ ﻛﺎﻧﻮﻥ ﻋﺎﺩ ﻋﺒﺮ ﺍﻟﺒﺎﺏ ﺍﻟﺨﻠﻔﻲ. ﺛﻢ، ﺣﻤﻠﻨﺎﻩ ﺇﻟﻰ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ، .........ﻭﺣﺪﺙ ﻣﺎﺣﺪﺙ، ﺛﻢ ﺭﺣﻞ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ ﻋﻦ ﻋﺎﻟﻤﻨﺎ."""
Ronoue Genji,"""......ﻫﺬﺍ ﻛﻞ ﺷﻲﺀ. ......ﻟﻘﺪ ﺷﺮﺣﻨﺎ ﺑﺎﻟﻔﻌﻞ ﻛﻞ ﻣﺎ ﺭﺃﻳﻨﺎﻩ. ...ﻭﺃﺗﻔﻬﻢ ﺗﻤﺎﻣًﺎ ﺃﻧﻪ ﺳﻴﻜﻮﻥ ﻣﻦ ﺍﻟﺼﻌﺐ ﺟﺪًﺍ ﺇﺟﺒﺎﺭﻙ ﻋﻠﻰ ﺗﺼﺪﻳﻖ ﻣﺎ ﻟﻢ ﺗﺮﻩ ﺑﻌﻴﻨﻴﻚ."""
Gohda Toshiro,"""ﻭﻛﻴﻒ ﻳﻤﻜﻨﻪ ﺗﺼﺪﻳﻖ ﺫﻟﻚ؟ .........ﺃﻧﺎ ﺑﻨﻔﺴﻲ ﻛﻨﺖُ ﻣﺘﺄﻛﺪﺍً ﺗﻤﺎﻣًﺎ ﺃﻧﻪ ﻛﺎﻧﻮﻥ-ﺳﺎﻥ."""
Gohda Toshiro,"""......ﻟﻜﻦ ﻋﻨﺪﻣﺎ ﻧﻬﺾ ﺫﻟﻚ ﺍﻟﺸﻲﺀ ﻣﻦ ﺍﻟﺴﺮﻳﺮ، ...ﻭﺑﺪﺃ، ﻳﺘﺤﺴﺲ ﺍﻟﺠﺮﺡ ﻓﻲ ﺻﺪﺭﻩ ﻫﻜﺬﺍ، ......ﺷﻌﺮﺕُ ﺑﺄﻧﻪ ﻟﻴﺲ ﻛﺎﻧﻮﻥ-ﺳﺎﻥ، ﺑﻞ ﻛﻴﺎﻥٌ ﻣﺨﺘﻠﻒٌ ﺗﻤﺎﻣًﺎ."""
Gohda Toshiro,""".........ﺭﺑﻤﺎ ﻻ ﻳﻤﻜﻨﻚَ ﻓﻬﻢ ﺫﻟﻚ، ﺟﻮﺭﺝ-ﺳﺎﻣﺎ. ...ﺫﻟﻚ ﺍﻟﺮﻋﺐ ﺍﻟﺬﻱ ﻳﺠﺘﺎﺣﻚ ﺣﻴﻦ ﻳﻜﺸﻒ ﺷﺨﺺٌ ﻛﻨﺖ ﺗﻈﻦ ﺃﻧﻚ ﺗﻌﺮﻓﻪ ﺟﻴﺪًﺍ ﺃﻧﻪ ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ ﺷﺨﺺٌ ﺁﺧﺮ... .........ﻻ ﺃﺳﺘﻄﻴﻊ ﺷﺮﺣﻪ. ...ﻻ ﻳﻤﻜﻨﻨﻲ ﺗﻔﺴﻴﺮﻩ ﺃﺑﺪًﺍ..."""
Ushiromiya George,"""ﺃﻧﺎ ﻣﺘﻔﻬﻢ. ......ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺃﺩﺭﻙ ﻣﺪﻯ ﻫﻮﻝ ﻣﺎ ﺣﺪﺙ ﻟﻴﺼﺪﻣﻚَ ﺇﻟﻰ ﻫﺬﺍ ﺍﻟﺤﺪ."""
Gohda Toshiro,"""......ﺃﺷﻜﺮﻙ ﺟﺰﻳﻼً، ...ﺟﻮﺭﺝ-ﺳﺎﻣﺎ."""
,ﻋﺎﺩ ﺍﻟﺼﻤﺖ ﻟﻴﺴﻴﻄﺮ ﻋﻠﻰ ﺍﻟﻤﻜﺎﻥ ﻣﺮﺓً ﺃﺧﺮﻯ.
,ﻭﻣﻬﻤﺎ ﺣﺎﻭﻟﻮﺍ ﻣﻮﺍﺳﺎﺗﻬﺎ، ﻟﻢ ﺗﺘﻮﻗﻒ ﺷﺎﻧﻮﻥ ﻋﻦ ﺍﻟﺒﻜﺎﺀ، ﻣﺮﺩﺩﺓً ﺃﻥ ﺍﻻﺳﺘﻤﺎﻉ ﺇﻟﻰ ﻫﻤﺴﺎﺕ ﺍﻟﺴﺎﺣﺮﺓ ﻭﺇﻗﺪﺍﻣﻬﺎ ﻋﻠﻰ ﺗﺤﻄﻴﻢ ﻣﺮﺁﺓ ﺍﻟﻀﺮﻳﺢ ﻓﻲ ﺫﻟﻚ ﺍﻟﻴﻮﻡ ﻛﺎﻥ ﺍﻟﺨﻄﺄ ﺍﻟﺬﻱ ﺗﺴﺒﺐ ﻓﻲ ﻛﻞ ﻫﺬﺍ...
Ushiromiya George,"""..................ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺘﻲ ﻫﻤﺴﺖ ﻟﻚِ... ﺗﻔﻘﺪ ﻗﻮﺍﻫﺎ ﻋﻨﺪﻣﺎ ﺗﻜﻮﻥ ﺗﻠﻚ ﺍﻟﻤﺮﺁﺓ ﻣﻮﺟﻮﺩﺓ؟"""
Shannon,"""...ﺃﻋﺘﻘﺪ ﺃﻧﻬﺎ ﺷﺮﺣﺖ ﻟﻲ ﺫﻟﻚ ﻗﻠﻴﻼً، ﻟﻜﻨﻨﻲ ﻻ ﺃﺗﺬﻛﺮ ﺗﻤﺎﻣًﺎ. ......ﺃﻇﻨﻬﺎ ﻗﺎﻟﺖ ﺃﻥ ﺗﻮﺍﺟﺪ ﺍﻟﻤﺮﺁﺓ ﺑﺎﻟﺠﻮﺍﺭ ﻳﻤﻨﻌﻬﺎ ﻣﻦ ﺇﻃﻼﻕ ﻗﻮﺗﻬﺎ."""
Ushiromiya George,"""......ﻣﺎﺫﺍ ﺣﺪﺙ ﻟﺘﻠﻚ ﺍﻟﻤﺮﺁﺓ ﺍﻟﺘﻲ ﺣﻄﻤﺘِﻬﺎ؟"""
Shannon,"""ﻻ ﺃﺗﺬﻛﺮ. ﺃﻓﺘﺮﺽ ﺃﻧﻪ ﻋﻨﺪﻣﺎ ﺗﺮﻛﺘﻬﺎ ﻣﻜﺴﻮﺭﺓ، ...ﺑﻘﻴﺖ ﻫﻨﺎﻙ ﻣﻜﺎﻧﻬﺎ."""
Ushiromiya George,"""......ﺇﺫﻥ، ﻋﻨﺪﻣﺎ ﺿﺮﺏ ﺍﻟﺒﺮﻕُ ﺗﻠﻚ ﺍﻟﺸﻌﺎﺏ ﻛﻤﺎ ﻳﻘﻮﻟﻮﻥ، ﻭﺍﺧﺘﻔﺖ، ﻻ ﺑﺪ ﺃﻧﻬﺎ ﻏﺮﻗﺖ ﻓﻲ ﻗﺎﻉ ﺍﻟﻤﺤﻴﻂ... ﺣﺴﻨًﺎ، ﺃﺭﺍﻫﻦ ﺃﻥ ﺍﻟﺘﻘﺎﻃﻬﺎ ﻭﻟﺼﻘﻬﺎ ﻣﺠﺪﺩًﺍ ﻟﻢ ﻳﻜﻦ ﻟﻴﺠﻌﻠﻬﺎ ﻓﻌﺎﻟﺔً ﻣﺮﺓً ﺃﺧﺮﻯ ﻋﻠﻰ ﺃﻱ ﺣﺎﻝ. ﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ."""
Shannon,""".........ﻳﺎﻟﻐﺒﺎﺀ، .........ﻣﺎ.........ﻓﻌﻠﺘُﻪ........."""
Ushiromiya George,"""......ﺃﻧﺎ ﺁﺳﻒ. ﻣﺎ ﻛﺎﻥ ﻳﻨﺒﻐﻲ ﻟﻲ ﻗﻮﻝ ﺫﻟﻚ."""
,ﻟﻢ ﻳﻜﻦ ﻳﻌﻠﻢ ﺇﻥ ﻛﺎﻥ ﺗﺤﻄﻴﻢ ﺷﺎﻧﻮﻥ ﻟﻠﻤﺮﺁﺓ ﻫﻮ ﻣﺎ ﺃﺩﻯ ﻓﻌﻼً ﺇﻟﻰ ﺑﺪﺀ ﻛﻞ ﺷﻲﺀ.
,"ﻟﻢ ﻳﺼﻞ ﺍﻷﻣﺮ ﺑﺎﻟﺨﺪﻡ ﺇﻟﻰ ﺣﺪ ﺇﻟﻘﺎﺀ ﺍﻟﻠﻮﻡ ﻋﻠﻴﻬﺎ، ﻟﻜﻨﻬﻢ ﻳﻌﺘﻘﺪﻭﻥ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﺍﻟﺸﺮﺍﺭﺓ ﺍﻟﺘﻲ ﺃﺷﻌﻠﺖ ﺍﻷﺣﺪﺍﺙ."""
,"""...ﻟﻜﻦ ﺣﺘﻰ ﻟﻬﺬﻩ ﺍﻟﻠﺤﻈﺔ، ﻟﻢ ﻳﻜﻦ ﺑﺈﻣﻜﺎﻥ ﺟﻮﺭﺝ ﺃﻥ ﻳﺼﺪّﻕ ﻛﻞ ﻫﺬﺍ."""
,......ﺣﺘﻰ ﻟﻮ ﺳﻤﻊ ﻗﺼﺔً ﻋﻦ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻭﺍﻷﺭﻭﺍﺡ ﺍﻟﺸﺮﻳﺮﺓ، ﻛﺎﻥ ﺍﻷﻣﺮ ﻳﺒﺪﻭ ﻟﻪ ﻣﺠﺮﺩ ﺧﺮﺍﻓﺔ ﻻ ﺃﻛﺜﺮ.
,ﻭﻣﻊ ﺫﻟﻚ، ﺍﺳﺘﻤﻊ ﺑﺠﺪﻳﺔ ﺇﻟﻰ ﺣﺪﻳﺚ ﺷﺎﻧﻮﻥ ﻣﺤﺎﻭﻻً ﺍﻟﻌﺜﻮﺭ ﻋﻠﻰ ﺃﻱ ﺧﻴﻂ ﻗﺪ ﻳﺨﻔﻒ ﻭﻟﻮ ﻗﻠﻴﻼً ﻣﻦ ﺍﻷﻟﻢ ﺍﻟﺬﻱ ﻳﻤﻸ ﻗﻠﺒﻬﺎ.
Gohda Toshiro,"""ﺑﺎﻟﻤﻨﺎﺳﺒﺔ، .........ﺃﻋﺘﻘﺪ ﺃﻧﻬﺎ ﻣﺨﺘﻠﻔﺔ ﻗﻠﻴﻼً ﻋﻦ ﻣﺮﺁﺓ ﺍﻟﻀﺮﻳﺢ، ...ﻟﻜﻨﻨﻲ ﺳﻤﻌﺖُ ﺃﻥ ﺍﻟﺴﻴﺪﺓ ﺗﺤﺘﻔﻆ ﺑﻤﺮﺁﺓ ﺭﻭﺣٍﻴﺔ ﻛﺘﻌﻮﻳﺬﺓ."""
Ushiromiya George,"""......ﺃﻭﻩ؟ ﺃﻛﺎﻧﺖ ﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ ﺗﻤﻠﻚ ﺷﻴﺌًﺎ ﻛﻬﺬﺍ؟"""
Gohda Toshiro,"""ﻧﻌﻢ. ﺃﻋﺘﻘﺪ ﺃﻧﻪ ﺗﺬﻛﺎﺭ ﻣﻦ ﺟﺪﻫﺎ ﻭﺳﻤﻌﺖ ﺃﻧﻬﺎ ﻣﺮﺁﺓ ﺭﻭﺣﻴﺔ ﺗﻤﻠﻚ ﻗﺪﺭﺓً ﻛﺒﻴﺮﺓ ﻋﻠﻰ ﻣﻘﺎﻭﻣﺔ ﺍﻟﺴﺤﺮ ﺃﻭ ﺷﻲ ﻣﻦ ﻫﺬﺍ ﺍﻟﻘﺒﻴﻞ.."""
Ronoue Genji,"""............ﻟﻘﺪ ﺳﻤﻌﺖُ ﺍﻟﻘﺼﺔ ﺫﺍﺗﻬﺎ. ......ﺷﻲﺀٌ ﻋﻦ ﺃﻥ ﺍﻟﻤﺮﺁﺓ ﺗﻤﺘﻠﻚ ﻗﻮﺓً ﺗﻌﻜﺲ ﺍﻟﺸﺮﻭﺭ ﻭﺗﺮﺩﻫﺎ."""
