Speaker,Arabic (AR)
,ﺑﻤﺎ ﺃﻧﻪ ﺃﻋﺎﺩ ﺍﻟﻤﻔﺘﺎﺡ ﺍﻟﺮﺋﻴﺲ ﺇﻟﻰ ﺭﻭﺯﺍ، ﺃﺻﺒﺤﺖ ﺍﻷﻣﺎﻛﻦ ﺍﻟﺘﻲ ﻳﻤﻜﻨﻪ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻴﻬﺎ ﻣﺤﺪﻭﺩﺓ ﻟﻠﻐﺎﻳﺔ.
,ﻛﺎﻥ ﻛﻞ ﻣﺎ ﺑِﻮﺳﻌﻪِ ﻓﻌﻠُﻪ ﻫﻮ ﺍﻟﺘﺠﻮﻝ ﻓﻲ ﺍﻟﻤﻤﺮﺍﺕ، ﻭﺍﻟﺘﺄﻛﺪ ﻣﻦ ﺇﻏﻼﻕ ﺍﻟﻨﻮﺍﻓﺬ.{n}ﻭﻟﻬﺬﺍ ﺍﺳﺘﻄﺎﻉ ﺇﻧﻬﺎﺀ ﺟﻮﻟﺘﻪ ﺍﻟﻠﻴﻠﻴﺔ ﺃﺳﺮﻉ ﺑﻜﺜﻴﺮ ﻣﻦ ﺍﻟﻤﻌﺘﺎﺩ.
Ronoue Genji,"""....................................... .....ﻫﻤﻢ."""
,ﺑﻌﺪ ﺻﻮﺕ ﻃﺮﻕٍ ﻣﻌﺘﺪﻝ ﻋﻠﻰ ﺍﻟﺒﺎﺏ، ﻗﻔﺰﺕ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻣﻦ ﻧﻌﺎﺳﻬﺎ ﺍﻟﻤﻔﺎﺟﺊ ﻭﺍﺳﺘﻴﻘﻈﺖ ﺑﻔﺰﻉ، ﺛﻢ ﺭﺍﺣﺖ ﺗﻮﺟﻪ ﻓﻮﻫﺔ ﺳﻼﺣﻬﺎ ﻧﺤﻮ ﺍﻟﺒﺎﺏ، ﻭﻫﻲ ﺗﺼﺮﺥ
Ushiromiya Rosa,"""ﻣﻦَ ﻫﻨﺎﻙ؟!"""
,ﻛﻨﺖُ ﺃﻧﺎ ﺃﻳﻀًﺎ ﻧﺎﺋﻤًﺎ ﻋﻠﻰ ﺍﻷﺭﻳﻜﺔ، ﻓﺄﻋﺎﺩﻧﻲ ﺻﻮﺗﻬﺎ ﺇﻟﻰ ﺍﻟﻮﺍﻗﻊ.
Ronoue Genji,"""......ﺭﻭﺯﺍ-ﺳﺎﻣﺎ. ﺃﻧﺎ ﻗﻴﻨﺠﻲ."""
Ushiromiya Rosa,"ﻣﺎ ﺍﻟﺬﻱ ﺟﺎﺀ ﺑﻚ؟ ﻧﺤﻦ ﺑﺨﻴﺮ ﺩﻭﻥ ﺍﻟﺤﺎﺟﺔ ﻟﻔﺘﺢ ﺍﻟﺒﺎﺏ. ﺃﺧﺒﺮﻧﺎ ﻣﻦ ﻫﻨﺎﻙ."""
Ronoue Genji,""".......ﺣﺎﺿﺮ ﺇﺫًﺍ ﺍﻋﺬﺭﻭﻧﻲ ﻋﻠﻰ ﺍﻟﺤﺪﻳﺚ ﺑﻬﺬﺍ ﺍﻟﺸﻜﻞ. ...ﻟﻘﺪ ﻋﺜﺮﺕ ﻋﻠﻰ ﺟﺜﺘﻲ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ."""
Ushiromiya Battler,"""ﻣـ-...ﻣﺎﺫﺍ ﻗﻠﺖ؟!!"""
Ushiromiya Rosa,"""............ﻓﻬﻤﺖُ. ﺣﺴﻨًﺎ، ﻟﻨﺬﻫﺐ ﻭﻧﺘﺄﻛﺪ ﺑﺄﻧﻔﺴﻨﺎ. ...ﻟﻦ ﺃﺻﺪﻕ ﺷﻴﺌًﺎ ﺣﺘﻰ ﺃﺭﻯ ﺍﻟﺠﺜﺚ ﺑﻌﻴﻨﻲ."""
Ushiromiya Battler,"""....................."""
Ushiromiya Maria,"""......ﺃﻭﻭ. ﻻ ﺑﺄﺱ ﻳﺎ ﺑﺎﺗﻠﺮ."" ""ﻃﺎﻟﻤﺎ ﺃﻧﻚ ﻣﻌﻲ، ﻓﺴﻴﻜﻮﻥ ﻛﻞ ﺷﻲﺀ ﺑﺨﻴﺮ."""
,ﺭﺑﻤﺎ ﺍﻧﻌﻜﺲ ﻋﻠﻰ ﻣﻼﻣﺤﻲ ﻇﻼﻝ ﺍﻟﻘﻠﻖ.{n}...ﺃﻣﺴﻜﺖ ﻣﺎﺭﻳﺎ ﻳﺪﻱ ﺑﻴﺪﻫﺎ ﺍﻟﺼﻐﻴﺮﺓ، ﻭﺗﺤﺪﺛﺖ ﺑﺼﻮﺕٍ ﻫﺎﺩﺉ، ﻣﺤﺎﻭﻟﺔَ ﻣﻨﺤﻲ ﺍﻟﺸﺠﺎﻋﺔ.
,ﺑﻤﺎ ﺃﻥ ﻣﻬﻤﺔ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻛﺎﻧﺖ ﺗﺠﻬﻴﺰ ﺍﻟﺴﻼﺡ ﻭﺗﺄﻣﻴﻦ ﺍﻟﺤﺮﺍﺳﺔ، ﻓﻘﺪ ﻭﻗﻊ ﻋﻠﻲَّ ﺇﺯﺍﻟﺔ ﺍﻟﻤﺘﺎﺭﻳﺲ ﺍﻟﻤﺼﻨﻮﻋﺔ ﻣﻦ ﺍﻷﺭﺍﺋﻚ.
,ﻭﺣﻴﻦ ﺍﻧﺘﻬﻴﺖ، ﺃﻟﻘﻴﺖُ ﻧﻈﺮﺓً ﺧﺎﻃﻔﺔً ﺇﻟﻰ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ، ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺗُﻮﺟِّﻪ ﻓﻮﻫﺔ ﺍﻟﺴﻼﺡ ﻓﻮﻕ ﻛﺘﻔﻲ، ﺛﻢ ﻓﺘﺤﺖُ ﺍﻟﺒﺎﺏ.
Ushiromiya Battler,"""ﺃﻳﻦ ﻫﻲ ﺍﻟﺠﺜﺚ ﻳﺎ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ؟"""
Ronoue Genji,""".........ﻓﻲ ﺍﻟﻔﻨﺎﺀ. ﺳﺄﺭﺷﺪﻛﻢ ﺇﻟﻴﻬﺎ."""
Ushiromiya Rosa,"""ﺍﻧﺘﻈﺮ ﻳﺎ ﺑﺎﺗﻠﺮ! ﻓﻘﻂ ﻟﻼﺣﺘﻴﺎﻁ، ﺳﺄﺗﺤﻘﻖ ﻣﻦ ﺍﻷﺑﻮﺍﺏ ﻭﺍﻟﻨﻮﺍﻓﺬ ﻓﻲ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﻗﺒﻞ ﺃﻥ ﻧﺨﺮﺝ، ﻟﺤﻈﺔ ﻣﻦ ﻓﻀﻠﻚ"""
,ﺃﻭﻗﻔﺘﻨﻲ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻗﺒﻞ ﺃﻥ ﺃﺗﻘﺪﻡ، ﺛﻢ ﺑﺪﺃﺕ ﺑﻔﺤﺺ ﺃﻗﻔﺎﻝ ﻛﻞ ﻧﺎﻓﺬﺓٍ ﺑﺪﻗﺔٍ.
,......ﻟﻜﻦ ﺗﻠﻚ ﺍﻷﻗﻔﺎﻝ ﺗﻢ ﺍﻟﺘﺄﻛﺪ ﻣﻨﻬﺎ ﻣﺴﺒﻘًﺎ.
,......ﺷﻌﺮﺕُ ﺑﺒﻌﺾ ﺍﻻﻧﺰﻋﺎﺝ، ﻭﻛﺄﻧﻬﺎ ﻛﺎﻧﺖ ﺗﻈﻦ ﺃﻧﻨﻲ ﻗﺪ ﻗﻤﺖ ﺑﻔﺘﺤﻬﺎ ﺳﺮًّﺍ ﺣﻴﻦ ﻟﻢ ﺗﻜﻦ ﺗﺮﺍﻗﺐ.
,...ﻻ، ﺭﺑﻤﺎ ﻻ ﺃﺳﺘﻄﻴﻊ ﻟﻮﻣﻬﺎ ﻋﻠﻰ ﻛﻞ ﻫﺬﺍ ﺍﻟﺤﺬﺭ...
,"ﻭﺭﻏﻢ ﺃﻧﻪ ﻛﺎﻥ ﻳُﻄﻠﻖ ﻋﻠﻴﻪ ﺍﺳﻢ ""ﺍﻟﻔﻨﺎﺀ""، ﺇﻻ ﺃﻧﻪ ﻟﻢ ﻳﻜﻦ ﻣﻜﺎﻧًﺎ ﺟﻤﻴﻼً ﻳﻤﻜﻦ ﻟﻠﻤﺮﺀ ﺍﻟﺘﺠﻮّﻝ ﻓﻴﻪ ﻣﺜﻞ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ."
,ﻋﻠﻰ ﺍﻟﻌﻜﺲ، ﺑﻤﺎ ﺃﻥ ﺍﻟﻔﻨﺎﺀ ﻛﺎﻥ ﻣﺤﺎﻃًﺎ ﺑﺎﻟﻘﺼﺮ ﻣﻦ ﺟﻤﻴﻊ ﺍﻟﺠﻬﺎﺕ، ﻛﺎﻥ ﻳﺒﻌﺚ ﺷﻌﻮﺭًﺍ ﻣﺰﻋﺠًﺎ، ﻭﻛﺄﻧﻪ ﻳﻬﻤﺲ ﻟﻚ ﺑﺄﻧﻪ ﻻ ﻳﻤﻜﻨﻚ ﺍﻟﻬﺮﻭﺏ ﻣﻦ ﺍﻟﻘﺼﺮ ﺣﺘﻰ ﻟﻮ ﺣﺎﻭﻟﺖ ﺍﻟﻔﺮﺍﺭ ﺇﻟﻰ ﺍﻟﺨﺎﺭﺝ.
,ﻟﻜﻦ ﺑﻔﻀﻠﻪ، ﺑﻘﻴﺖ ﺍﻟﺮﻳﺎﺡ ﺍﻟﻌﻨﻴﻔﺔ ﻣﻌﺰﻭﻟﺔ ﺭﻏﻢ ﻋﻮﺍﺋﻬﺎ.
,ﻣﺪَّ  ﻗﻴﻨﺠﻲ-ﺳﺎﻥ ﻣﻈﻠﺔ، ﻟﻜﻦ ﺗﺠﺎﻫﻠﺘﻪ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ .
,...ﺭﺑﻤﺎ ﻛﺎﻧﺖ ﺗﻌﻨﻲ ﺃﻥ ﺍﻟﺴﻼﺡ ﻳﺤﺘﺎﺝ ﺇﻟﻰ ﻛﻠﺘﺎ ﻳﺪﻳﻬﺎ، ﻭﺃﻥ ﺍﻹﻣﺴﺎﻙ ﺑﺎﻟﻤﻈﻠﺔ ﺳﻴﻜﻮﻥ ﺧﻄﻴﺮًﺍ ﻷﻧﻬﺎ ﻟﻦ ﺗﺴﺘﻄﻴﻊ ﺇﻃﻼﻕ ﺍﻟﻨﺎﺭ.
, ﺩﻭﻥ ﺃﻥ ﻳﺸﻴﺮ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ ﺑﺈﺻﺒﻌﻪ، ﺍﺳﺘﻄﻌﻨﺎ ﺭﺅﻳﺔ ﺫﻟﻚ ﻓﻮﺭًﺍ.
, ......ﺍﺳﺘﻄﻌﻨﺎ ﺭﺅﻳﺔ ﺣﻴﺚ ﻳﺮﻗﺪ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ...ﻓﻲ ﻭﺳﻂ ﺍﻟﻔﻨﺎﺀ ﺗﻤﺎﻣًﺎ،
,ﺩﺧﻠﺖ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﺇﻟﻰ ﺍﻟﻔﻨﺎﺀ ﺩﻭﻥ ﺣﺘﻰ ﺍﺳﺘﺨﺪﺍﻡ ﻣﻈﻠﺔ.{n}...ﻟﺬﺍ، ﺩﺧﻠﺖُ ﺃﻧﺎ ﻭﻗﻴﻨﺠﻲ-ﺳﺎﻥ ﺃﻳﻀًﺎ ﺩﻭﻥ ﻓﺘﺢ ﻭﺍﺣﺪﺓ.{n}ﻭﺣﺪﻫﺎ ﻣﺎﺭﻳﺎ ﻛﺎﻧﺖ ﺗﻤﺴﻚ ﺑﻤﻈﻠﺘﻬﺎ ﻛﺎﻟﻤﻌﺘﺎﺩ.
Ushiromiya Battler,"""..................ﻣﺎﺭﻳﺎ... .....ﺃﻫﺬﺍ... ﺍﻧﺖ ﺗﻌﺮﻓﻴﻦ؟"""
Ushiromiya Maria,"""....ﺃﻭﻭ. ......ﺇﻧﻪ ﺍﻟﻐﺴﻖ ﺍﻟﺴﺎﺑﻊ ﻭﺍﻟﺜﺎﻣﻦ."""
Ushiromiya Rosa,"""ﻑ-ﻓﻬﻤﺖ. ﺗﻮﺟﺪ ﺟﺮﻭﺡٌ ﻓﻈﻴﻌﺔ ﻋﻠﻰ ﺃﻋﻨﺎﻗﻬﻢ ﺗﻤﺎﻣًﺎ ﻛﻤﺎ ﺫﻛﺮ ﻗﻴﻨﺠﻲ ﻭﺍﻵﺧﺮﻭﻥ ...ﻭﻫﻲ ﺣﺎﺩﺓ ﻟﻠﻐﺎﻳﺔ. ﻭﻛﺄﻧﻬﺎ ﻗُﻄﻌﺖ ﺑﺴﻴﻒ ﻛﺎﺗﺎﻧﺎ ﺃﻭ ﻣﺎ ﺷﺎﺑﻪ..."""
,ﺗﻠﻚ ﺍﻟﺠﺮﻭﺡ ﺍﻟﻔﺎﻏﺮﺓ ﻓﻲ ﺃﻋﻨﺎﻗﻬﻤﺎ ﺟﻌﻠﺘﻨﻲ ﺃﺭﻏﺐ ﻓﻲ ﺻﺮﻑ ﻧﻈﺮﻱ، ﻟﻜﻦ ﺑﻌﺪ ﺭﺅﻳﺔ ﺣﻔﻠﺔ ﺍﻟﻬﺎﻟﻮﻳﻦ ﻓﻲ ﺍﻟﻜﻨﻴﺴﺔ، ﻭﺭﻏﻢ ﺑﺸﺎﻋﺘﻪ، ﻟﻢ ﻳﻌﺪ ﻫﻨﺎﻟﻚ ﺷﻲﺀُ ﻗﺎﺩﺭٌ ﻋﻠﻰ ﺇﺷﻌﺎﺭﻱ ﺑﺎﻟﻐﺜﻴﺎﻥ.
,ﺑﺪﻻً ﻣﻦ ﺫﻟﻚ، ﺗﻮﺟﻬﺖ ﺃﻧﻈﺎﺭﻧﺎ ﺇﻟﻰ ﺃﻗﺪﺍﻣﻬﻤﺎ.{n}ﻓﻲ ﺭﻛﺒﺔ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ. ﻭﻓﻲ ﻛﺎﺣﻞ ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ.
,......ﻛﺎﻥ ﻣﻐﺮﻭﺳًﺎ ﻓﻲ ﻛﻞ ﻣﻨﻬﻤﺎ ﺷﻲﺀ ﺃﺷﺒﻪ ﺑﺴﻜﻴﻦٍ ﺃﻭ ﻭﺗﺪ ﺑﺘﺼﻤﻴﻢٍ ﺷﻴﻄﺎﻧﻲ.
,...ﻣﻦ ﺍﻟﻤﺆﻛﺪ ﺃﻧﻪ ﻣﻤﺎﺛﻞ ﻟﺬﻟﻚ ﺍﻟﺬﻱ ﺍﺧﺘﺮﻕ ﻇﻬﺮ ﺟﻴﺴﻴﻜﺎ.
Ushiromiya Rosa,"""ﻣﺎ....ﻫﻞ ﻫﺬﻩ؟ ...ﺇﻧﻪ ﺗﻤﺎﻣًﺎ ﻛﺎﻟﺬﻱ ﺣﺪﺙ ﻣﻊ ﺟﻴﺴﻴﻜﺎ-ﺗﺸﺎﻥ. ﺃﻳﻌﻘﻞ ﺃﻥ ﺗﻜﻮﻥ ﺃﺩﻭﺍﺕ ﻣﻦ ﺃﺟﻞ ﻃﻘﻮﺱٍ ﺳﺤﺮﻳﺔٍ ﻣﺎ؟"""
Ronoue Genji,""".........ﻻ ﺃﻋﻠﻢ. .ﻟﻢ ﺗﻜﻦ ﻫﺬﻩ ﺍﻷﺷﻴﺎﺀ ﻣﻮﺟﻮﺩﺓ ﺃﺑﺪًﺍ ﻋﻨﺪﻣﺎ ﺭﺃﻳﺖ ﺟﺜﺘﻬﻤﻬﺎ ﺁﺧﺮ ﻣﺮﺓ ﻻﺑﺪ ﺃﻧّﻬﺎ ﺩُﺳّﺖ ﻓﻴﻬﻤﺎ ﺑﻌﺪﻣﺎ ﻧًﻘِﻼ ﺇﻟﻰ ﻫﻨﺎ ﻣﻦ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ."""
,ﻛﺎﻥ ﺍﻟﻮﺗﺪ ﺍﻟﻤﻐﺮﻭﺯ ﻓﻲ ﺭﻛﺒﺔ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﻻ ﻳﺰﺍﻝ ﺛﺎﺑﺘًﺎ، ﻟﻜﻦ ﺫﻟﻚ ﺍﻟﺬﻱ ﻛﺎﻥ ﻣﻐﺮﻭﺳًﺎ ﻓﻲ ﻛﺎﺣﻞ ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ ﺑﺪﺍ ﺃﻗﻞ ﻋﻤﻘًﺎ. ﻟﻘﺪ ﺍﻧﺰﻟﻖ ﻭﺳﻘﻂ ﻋﻠﻰ ﺍﻷﺭﺽ.
, ﻋﻨﺪﻣﺎ ﺭﺃﻳﺖ ﻣﺎ ﺳﻘﻂ، ﺃﺩﺭﻛﺖ ﻷﻭﻝ ﻣﺮﺓ ﺃﻧﻪ ﻟﻢ ﻳﻜﻦ ﺳﻜﻴﻨًﺎ، ﺑﻞ ﺷﻴﺌًﺎ ﺃﺷﺒﻪ ﺑﺎﻟﻮﺗﺪ.
,ﻛﺎﻥ ﻃﻮﻟﻪ ﺍﻟﻜﺎﻣﻞ ﻳﻘﺎﺭﺏ ﺍﻟﺜﻼﺛﻴﻦ ﺳﻨﺘﻴﻤﺘﺮًﺍ.{n}ﻳﺒﺪﻭ ﺃﻧﻪ ﻣﺼﻨﻮﻉ ﻣﻦ ﺍﻟﺒﺮﻭﻧﺰ ﺃﻭ ﺍﻟﺤﺪﻳﺪ ﺃﻭ ﺷﻲﺀ ﻣﻦ ﻫﺬﺍ ﺍﻟﻘﺒﻴﻞ.
,، ﻛﺎﻥ ﻭﺍﺿﺤًﺎ ﺩﻭﻥ ﻟﻤﺴﻪ ﺃﻧﻪ ﻳﺘﻤﺘﻊ ﺑﻮﺯﻥٍ ﻻ ﻳُﺴﺘﻬﺎﻥ ﺑﻪ{n}ﻛﺎﻥ ﻳﺘﺄﻟﻒ ﻣﻦ ﻣﻘﺒﺾٍ ﻭﺟﺰﺀٍ ﻣﺨﺮﻭﻃﻲ ﺍﻟﺸﻜﻞ، ﻭﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻧﻪ ﺻُﻤﻢ ﻟﻴﻜﻮﻥ ﺳﻼﺣًﺎ ﻳﺨﺘﺮﻕ ﺍﻷﺟﺴﺎﺩ.
,ﺭﺑﻤﺎ ﻳﻤﻜﻦ ﻭﺻﻔﻪ ﺑﺄﻧﻪ ﻧﺴﺨﺔٌ ﻣﺼﻐﺮﺓٌ ﻣﻦ ﺍﻟﺮﻣﺎﺡ ﺍﻟﺘﻲ ﻛﺎﻥ ﻳﺴﺘﺨﺪﻣﻬﺎ ﺍﻟﻔﺮﺳﺎﻥ ﺍﻟﻐﺮﺑﻴﻮﻥ ﺃﺛﻨﺎﺀ ﺍﻟﻘﺘﺎﻝ ﻋﻠﻰ ﺻﻬﻮﺓ ﺍﻟﺠﻴﺎﺩ.
,ﺟﻌﻠﺘﻪ ﺍﻟﻨﻘﻮﺵ ﺍﻟﺤﻠﺰﻭﻧﻴﺔ ﺍﻟﻤﻨﺤﻮﺗﺔ ﻋﻠﻰ ﺳﻄﺤﻪ ﻳﺒﺪﻭ ﺃﺷﺒﻪ ﺑﻤﺜﻘﺎﺏ.
,......ﺣﻤﻞ ﻣﻘﺒﻀﻪ ﺗﺼﻤﻴﻤًﺎ ﺷﻴﻄﺎﻧﻴًّﺎ ﻏﺎﻣﻀًﺎ، ﻟﺬﻟﻚ، ﺑﺪﻻً ﻣﻦ ﻛﻮﻧﻪ ﺳﻼﺣًﺎ ﺣﺮﺑﻴًّﺎ، ﺃﺷﻌﺮﻧﻲ ﻭﻛﺄﻧﻪ ﺃﺩﺍﺓ ﺗُﺴﺘﺨﺪﻡ ﻓﻲ ﻃﻘﺲٍ ﻟﺘﻘﺪﻳﻢ ﺍﻟﻘﺮﺍﺑﻴﻦ.
Ushiromiya Battler,"""......ﻻ ﺷﻚ ﻓﻲ ﺫﻟﻚ. ...ﻟﻘﺪ ﺃُﻋﺪّﻭﺍ ﻟﻴﻜﻮﻧﻮﺍ... ﻗﺮﺍﺑﻴﻦ."""
Ushiromiya Maria,""".........ﻋﻨﺪ ﺍﻟﻐﺴﻖ ﺍﻟﺴﺎﺑﻊ، ﺷﻖ ﺍﻟﺮﻛﺒﺔ ﻭﺍﻗﺘﻞ. ﻋﻨﺪ ﺍﻟﻐﺴﻖ ﺍﻟﺜﺎﻣﻦ، ﺷﻖ ﺍﻟﺴﺎﻕ ﻭﺍﻗﺘﻞ."""
Ushiromiya Battler,"""ﻣﻬﻼً. ﻫﺬﺍ ﻳﻌﻨﻲ ﺃﻥ ﺍﻟﻐﺴﻖ ﺍﻟﺮﺍﺑﻊ ﻭﺍﻟﺨﺎﻣﺲ ﻭﺍﻟﺴﺎﺩﺱ ﻗﺪ ﻣَﺮّﻭﺍ. ......ﻻ-......ﻻ ﺗﻘﻮﻟﻲ ﻟﻲ...!"""
,ﻫﺬﺍ ﺻﺤﻴﺢ.{n}ﻟﻤﺎﺫﺍ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ ﻭﺣﺪﻩ ﻫﻨﺎ؟!
