Speaker,Arabic (AR)
, ﺣﺘﻰ ﺃﻥ ﺍﻟﺴﻘﻒ ﻓﻮﻗﻬﻢ ﻣﺒﻨﻲٌ ﻣﻦ ﺍﻟﺤﺠﺎﺭﺓ، ...ﻭﻟﻢ ﻳﺴﺘﻄﻴﻌﻮﺍ ﻓﻬﻢ ﺍﻟﻤﻮﺿﻊ ﺍﻟﺬﻱ ﻭﻗﻌﻮﺍ ﻣﻨﻪ.
,ﺧﻤﺴﺘﻬﻢ ﺟﻤﻴﻌًﺎ ﺗﻮﺻﻠﻮﺍ ﻟﻨﻔﺲ ﺍﻻﺳﺘﻨﺘﺎﺝ.
,ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻧﻬﻢ ﺷﻌﺮﻭﺍ ﺑﺈﺣﺴﺎﺱ ﺍﻟﺴﻘﻮﻁ ﻓﻲ ﺣﻔﺮﺓ، ......ﺇﻻ ﺃﻧﻪ ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﻭﺟﻮﺩ ﻓﺦ ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ، ﻭﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﻭﺟﻮﺩ ﺯﻧﺰﺍﻧﺔ ﻛﻬﺬﻩ ﺃﺳﻔﻠﻬﺎ.
,......ﻭﻟﻜﻦ، ﻫﺎ ﻫﻢ ﺍﻵﻥ ﻣﺤﺒﻮﺳﻮﻥ ﻓﻲ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ.{n}......ﻭﻟﻬﺬﺍ، ...ﻛﺎﻧﻮﺍ ﻓﻲ ﺣﻴﺮﺓ ﻣﻦ ﺃﻣﺮﻫﻢ.
Nanjo Terumasa,"""......ﻣﻦ ﺣﺴﻦ ﺍﻟﺤﻆ ﺃﻧﻪ ﻟﻢ ﻳﺼﺐ ﺃﺣﺪ ﺑﺄﺫﻯ ﺑﻌﺪ ﺍﻟﺴﻘﻮﻁ ﻣﻦ ﺫﻟﻚ ﺍﻻﺭﺗﻔﺎﻉ..."""
Ushiromiya Krauss,""".........ﺷﺎﻧﻮﻥ، ﻛﺎﻧﻮﻥ. ﺃﻛﻨﺘﻤﺎ ﻋﻠﻰ ﻋﻠﻢٍ ﺑﻬﺬﻩ ﺍﻟﻐﺮﻓﺔ...؟"""
Kanon,"""......ﻛﻼ. ﻧﺤﻦ ﺃﻳﻀًﺎ، ﻟﻢ ﻧﻜﻦ ﻧﻌﻠﻢ ﺑﺄﻣﺮﻫﺎ ﻗﻂ."""
Ushiromiya Kyrie,"""..................ﺃﺣﻘﺎً...؟"""
Shannon,"""ﺣـ-ﺣﻘﺎً...... ﻧﺤﻦ ﺣﻘﺎً...... ﻟﻢ ﻧﻌﺮﻑ ﺑﻮﺟﻮﺩﻫﺎ......"""
,ﺑﺪﺍ ﺃﻥ ﻛﻴﺮﻳﻲ ﺍﻋﺘﻘﺪﺕ ﺃﻥ ﻫﻨﺎﻙ ﺍﺣﺘﻤﺎﻻً ﻛﺒﻴﺮﺍً، ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺻﻐﺮ ﺳﻨﻬﻤﺎ، ﺃﻧﻬﻤﺎ ﻗﺪ ﻳﻌﺮﻓﺎﻥ ﻋﻦ ﺣﻴﻞ ﺍﻟﻘﺼﺮ ﺍﻟﺴﺮﻳﺔ ﻛﺨﺪﻡ ﻣﺴﻤﻮﺡ ﻟﻬﻢ ﺑﺎﺭﺗﺪﺍﺀ ﺷﻌﺎﺭ ﺍﻟﻨﺴﺮ ﺃﺣﺎﺩﻱ ﺍﻟﺠﻨﺎﺡ.
,ﺳﺎﺩ ﺻﻤﺖٌ ﻃﻮﻳﻞ، ﺻﻤﺖٌ ﺑﺪﺍ ﻭﻛﺄﻧﻪ ﻳﺨﺘﺒﺮُ ﺻﺪﻕ ﺇﺟﺎﺑﺘﻬﻤﺎ...
Ushiromiya Krauss,"""......ﻻ، ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻧﻬﻤﺎ ﻻ ﻳﻌﺮﻓﺎﻥ ﺣﻘﺎً. ﻓﻔﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻧﺤﻦ ﻧﺘﺤﺪﺙ ﻋﻦ ﺷﺎﻧﻮﻥ ﺍﻟﻤﻬﻮﻭﺳﺔ ﺑﺎﻟﺘﺮﺗﻴﺐ."""
Ushiromiya Krauss,"""ﻟﻮ ﻛﺎﻧﺖ ﺗﻌﺮﻑ ﻋﻦ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ، ﻟَﻨُﻈِّﻔَﺖ ﺣﺘﻰ ﺗﻸﻷﺕ. ﻗﺬﺍﺭﺓ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﻫﻲ ﺩﻟﻴﻞ ﻋﻠﻰ ﺃﻧﻜﻤﺎ ﻻ ﺗﻌﺮﻓﺎﻧﻬﺎ. ......ﻭﺍﻷﻫﻢ ﻣﻦ ﺫﻟﻚ، ﺃﻻ ﺗﻈﻨﻮﻥ ﺃﻥ ﻋﻠﻴﻨﺎ ﺍﻟﻘﻠﻖ ﺑﺸﺄﻥ ﻣﺎ ﻳﺠﺐ ﻓﻌﻠﻪ ﺍﻵﻥ؟"""
Nanjo Terumasa,"""ﺑـ-ﺑﺎﻟﻀﺒﻂ...... ﻧﺤﻦ ﺑﺤﺎﺟﺔ ﺇﻟﻰ ﺍﺳﺘﺪﻋﺎﺀ ﺍﻟﺸﺮﻃﺔ... ﺃ-ﺃﻭ ﺑﺎﻷﺣﺮﻯ، ﺍﺳﺘﺪﻋﺎﺀ ﺍﻟﻤﺴﺎﻋﺪﺓ ﺍﻟﻄﺒﻴﺔ ﻓﻲ ﺃﺳﺮﻉ ﻭﻗﺖ ﻣﻤﻜﻦ......"""
,ﺑﺪﺕ ﻛﻠﻤﺎﺕ ﻧﺎﻧﺠﻮ ﻭﺍﻫﻨﺔ.
,...ﻭﻫﺬﺍ ﻃﺒﻴﻌﻲ.
,ﻓﻘﺪ ﻗُﺘِﻞ ﺳﺘﺔٌ ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ.{n}ﻭﺷﻬﺪﻭﺍ ﺟﻤﻴﻌﻬﻢ ﻟﺤﻈﺔ ﻗﺘﻠﻬﻢ ﺑﺄﻡ ﻋﻴﻨﻬﻢ.
,ﻭﺍﻷﻛﺜﺮ ﻣﻦ ﺫﻟﻚ، ﺃﻥ ﺍﻟﻘﺘﻞ ﺗﻢ ﻋﻦ ﻃﺮﻳﻖ ﺗﻬﺸﻴﻢ ﺃﻧﺼﺎﻑ ﺭﺅﻭﺳﻬﻢ، ﺑﺈﻣﻜﺎﻥ ﺃﻱ ﺃﺣﺪ ﺃﻥ ﻳﺠﺰﻡ ﺑﻤﻮﺗﻬﻢ ﻓﻮﺭًﺍ ﺑﻤﺠﺮﺩ ﻧﻈﺮﺓ.
,ﻓﻬﻢ ﺍﻟﺠﻤﻴﻊ ﺃﻥ ﺍﺳﺘﺪﻋﺎﺀ ﺍﻟﻤﺴﺎﻋﺪﺓ ﺍﻟﻄﺒﻴﺔ ﺍﻵﻥ ﺳﻴﻜﻮﻥ ﻋﺪﻳﻢ ﺍﻟﺠﺪﻭﻯ ﺗﻤﺎﻣﺎً......
Ushiromiya Kyrie,"""ﺷﻜﺮﺍً ﻟﻚ ﺃﻳﻬﺎ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ. ......ﻧﺤﻦ ﻧﻌﻲ ﺗﻤﺎﻣًﺎ ﺃﻥ ﺃﺯﻭﺍﺟﻨﺎ ﻓﺎﺭﻗﻮﺍ ﺍﻟﺤﻴﺎﺓ. .........ﺷﻜﺮﺍً ﻟﻤﺤﺎﻭﻟﺘﻚ ﻣﻮﺍﺳﺎﺗﻨﺎ ﺑﺬﻛﺮ ﺍﻟﻤﺴﺎﻋﺪﺓ ﺍﻟﻄﺒﻴﺔ."""
Ushiromiya Krauss,""".........ﻧﺎﺗﺴﻮﻫﻲ...... .............................."""
,ﻣﺮﺓ ﺃﺧﺮﻯ، ﺳﻴﻄﺮ ﻋﻠﻴﻬﻢ ﺻﻤﺖ ﺧﺎﻧﻖ.
,ﻟﻜﻦ ﻛﺮﺍﻭﺱ ﻫﺰ ﺭﺃﺳﻪ ﺑﻘﻮﺓ ﻣﺮﺍﺭًﺍ، ﻭﻗﺮﺭ ﺣﺎﻟﻴًﺎ ﺃﻥ ﻳﻨﺴﻰ ﺃﻟﻢ ﻓﻘﺪﺍﻥ ﺯﻭﺟﺘﻪ، ﻭﺃﻥ ﻳﻜﺮﺱ ﻧﻔﺴﻪ ﻟﻤﻌﺮﻓﺔ ﺃﻳﻦ ﺳﻘﻄﻮﺍ.
Ushiromiya Krauss,"""ﺍﺳﺘﻤﻌﻮﺍ ﺇﻟﻲ ﺟﻤﻴﻌًﺎ. ...............ﺃﺑﻲ............ﺟﻦ ﺟﻨﻮﻧﻪ. ...ﻭﻗﺖ ﺍﻟﻜﻼﻡ، ﻭﺍﻟﺴﻌﻲ ﻟﻠﻤﻔﺎﻭﺿﺔ ﺃﻭ ﺍﻟﺘﻔﺴﻴﺮ...ﻗﺪ ﻭﻟﻰ."""
,ﻟﻢ ﻳﺠﺐ ﺃﺣﺪ.
,......ﻓﻘﺪ ﻗُﺘﻞ ﺳﺘﺔ ﺃﺷﺨﺎﺹ ﻓﻲ ﻏﻤﻀﺔ ﻋﻴﻦ، ﺑﻼ ﺭﺣﻤﺔ ﻭﺑﻼ ﺃﻱ ﻧﻘﺎﺵ.
,ﻭﻗﺪ ﺃﻋﻠﻦ ﻛﻴﻨﺰﻭ ﺑﺠﺮﺃﺓ ﺃﻥ ﻳﺼﺒﺤﻮﺍ ﻗﺮﺍﺑﻴﻨًﺎ ﻟﻄﻘﻮﺱٍ ﺗﺘﻄﻠﺐ ﺛﻼﺛﺔ ﻋﺸﺮﺓ ﻗﺘﻴﻼً.
,......ﻭﻣﺎ ﺩﺍﻣﻮﺍ ﺣﺒﻴﺴﻴﻦ ﻫﻨﺎ، ﻓﺴﻴﺄﺗﻮﻥ ﺣﺘﻤًﺎ ﻟﺠﻌﻠﻬﻢ ﻗﺮﺍﺑﻴﻦ ﻟﻠﻄﻘﻮﺱ ﺍﻟﺘﺎﻟﻴﺔ.
,ﺑﺤﻠﻮﻝ ﻫﺬﺍ ﺍﻟﻮﻗﺖ، ﻛﺎﻧﺖ ﺃﻋﻴﻨﻬﻢ ﻗﺪ ﺃﻟﻔﺖ ﺍﻟﻈﻼﻡ ﻗﻠﻴﻼً، ﻭﺑﺪﺃﻭﺍ ﻳﻤﻴﺰﻭﻥ ﺗﺪﺭﻳﺠﻴًﺎ ﻣﺎ ﺑﺪﺍﺧﻞ ﻫﺬﻩ ﺍﻟﺰﻧﺰﺍﻧﺔ.
,......ﻣﺎ ﻇﻨﻮﻩ ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ ﺃﺛﺎﺛًﺎ ﻣﻜﺪﺳًﺎ ﺑﻌﺸﻮﺍﺋﻴﺔ، ﻟﻢ ﻳﻜﻦ ﺃﺛﺎﺛًﺎ ﻋﻠﻰ ﺍﻹﻃﻼﻕ.
,ﺑﻞ ﺃﻗﻔﺎﺻًﺎ ﺻﻐﻴﺮﺓ ﻳﺴﻊ ﻛُﻞٌ ﻣﻨﻬﺎ ﻟﺸﺨﺺٍ ﻭﺍﺣﺪ، ﺑﺎﻹﺿﺎﻓﺔ ﺇﻟﻰ ﻣﻨﺎﺿﺪ ﺃﻡ ﺭﺑﻤﺎ ﺃﺩﻭﺍﺕ ﺗﻌﺬﻳﺐ.
,.....ﻋﻠﻰ ﺃﻱٍ، ﻛﺎﻥ ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻥ ﺍﻟﻤﻜﺎﻥ ﻳﻜﺘﻨﻔﻪ ﺟﻮٌّ ﻣﺸﺆﻭﻡ ﻳﻔﻮﻕ ﻛﻮﻧﻪ ﻣﺠﺮﺩ ﺳﺠﻦٍ.
,ﻛﺎﻧﺖ ﺗﻠﻚ ﺍﻷﺩﻭﺍﺕ ﺻﺪﺋﺔ ﻭﻣﻐﻄﺎﺓ ﺑﺎﻟﻐﺒﺎﺭ، ﻣﻤﺎ ﻳﺆﻛﺪ ﺃﻧﻬﺎ ﻣﻨﺴﻴﺔ ﻣﻨﺬ ﺯﻣﻦ.
,......ﺭﺑﻤﺎ ﺑﺈﻣﻜﺎﻧﻚ ﺣﺘﻰ ﺃﻥ ﺗﺴﻤﻲ ﺗﻠﻚ ﺍﻷﺩﻭﺍﺕ ﺟﻨﻮﻥ ﻛﻴﻨﺰﻭ ﺍﻟﻤﺨﺘﻮﻡ ﻭﺍﻟﻤﻨﺴﻲ.
,ﻭﻟﻜﻦ، ﻫﺎ ﻫﻢ ﺍﻵﻥ ﺣﺒﻴﺴﻮ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ.
,.........ﻭﺗﻠﻚ ﺍﻷﺩﻭﺍﺕ ﺃﻓﻈﻊ ﻣﻦ ﺃﻥ ﺗﺘﺮﻙ ﺃﻱ ﺃﻣﻞٍ ﻟﻤﻦ ﻳُﺤﺘﺠﺰ ﻫﻨﺎ... ﺑﺎﻟﺨﺮﻭﺝ ﺳﺎﻟﻤًﺎ...
Ushiromiya Krauss,"""......ﻋﻠﻴﻨﺎ ﺍﻟﺨﺮﻭﺝ ﻣﻦ ﻫﻨﺎ ﺑﺄﻱ ﺛﻤﻦ. ﻧﻮﺩ ﺃﻥ ﻧﺬﺭﻑ ﺍﻟﺪﻣﻮﻉ ﻋﻠﻰ ﻣﻦ ﻓﻘﺪﻧﺎ ﻣﻦ ﺃﺯﻭﺍﺝ ﻭﺃﺻﺪﻗﺎﺀ، ﻭﻟﻜﻦ ﺃﻭﻻً، ......ﺃﺭﻳﺪ ﺃﻥ ﺃﺗﻄﻤﻦ ﻋﻠﻰ ﺃﻃﻔﺎﻟﻨﺎ."""
Shannon,""".........ﺃ، ...ﺃﺗﺴﺎﺀﻝ ﺇﻥ ﻛﺎﻥ ﺍﻷﻃﻔﺎﻝ ﺑﺄﻣﺎﻥ......"""
Ushiromiya Krauss,"""ﻻ ﻳﺴﻌﻨﺎ ﺇﻻ ﺍﻟﺮﺟﺎﺀ... ......ﺑﺎﻟﺤﺪﻳﺚ ﻋﻦ ﻫﺬﺍ، ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ ﻭﻗﻮﺩﺍ-ﺳﺎﻥ ﻟﻴﺴﺎ ﻫﻨﺎ."""
Shannon,"""ﺭﺑﻤﺎ ﺗﻤﻜﻨﺎ ﻣﻦ... ﺍﻟﻬﺮﻭﺏ ﺑﺴﻼﻡ..."""
Nanjo Terumasa,"""ﻫﺬﺍ ﻣﺤﺘﻤﻞ. ﺳﻴﻜﻮﻥ ﻭﺟﻮﺩﻫﻤﺎ ﻣﻊ ﺍﻷﻃﻔﺎﻝ ﺃﻣﺮًﺍ ﻣُﻄَﻤﺌِﻨًﺎ..."""
Shannon,"""ﻗﻮﺩﺍ-ﺳﺎﻥ ﺷﺨﺺٌ ﻳُﻌﺘﻤﺪ ﻋﻠﻴﻪ ﻓﻲ ﺍﻟﺸﺪﺍﺋﺪ، ﻭﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ ﺫﺍﺕ ﺧﺒﺮﺓ ﻭﺭﺻﻴﻨﺔ... ﺃﻧﺎ ﻣﺘﺄﻛﺪﺓ ﻣﻦ ﺃﻧﻬﻤﺎ ﺳﻴﻜﻮﻧﺎﻥ ﻋﻮﻧﺎً ﻟﻸﻃﻔﺎﻝ..."""
Ushiromiya Krauss,"""......ﻫﺎﻫﺎﻫﺎ. ﺁﻣﻞ ﺫﻟﻚ."""
,ﺍﺭﺗﺴﻤﺖ ﺍﺑﺘﺴﺎﻣﺔ ﻣﺮﻳﺮﺓ ﻋﻠﻰ ﻭﺟﻬﻲ ﺷﺎﻧﻮﻥ ﻭﻛﺮﺍﻭﺱ. ﻟﻜﻨﻬﻤﺎ ﺳﺮﻋﺎﻥ ﻣﺎ ﺃﺩﺭﻛﺎ ﺃﻧﻬﺎ ﻟﻢ ﺗﻜﻦ ﻓﻲ ﻣﺤﻠﻬﺎ، ﻓﺘﻮﻗﻔﺎ ﻭﺗﻨﺤﻨﺤﺎ.
Kanon,""".........ﻻ ﻳﻤﻜﻨﻨﺎ ﺍﻟﺘﻔﺎﺅﻝ ﻳﺎ ﺃﺧﺘﻲ. ﻫﻨﺎﻙ ﺍﺣﺘﻤﺎﻝ ﺃﻧﻬﻤﺎ ﻫﻮﺟﻤﺎ ﺑﻌﺪﻧﺎ ﻣﺒﺎﺷﺮﺓ."""
Ushiromiya Kyrie,"""ﺃﺗﻔﻖ ﻣﻌﻚ. ﻣﺎ ﻧﻔﺬﻩ ﺃﺑﻲ ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ ﻛﺎﻧﺖ......ﺟﺮﺍﺋﻢ ﺍﻟﻘﺘﻞ ﺍﻟﺴﺖ ﻟﻠﻐﺴﻖ ﺍﻷﻭﻝ ﻣﻦ ﻣﺮﺛﻴﺔ ﺍﻟﺴﺎﺣﺮﺓ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﺇﺫﻥ، ﻓﺎﻟﻐﺴﻖ ﺍﻟﺜﺎﻧﻲ ﻫﻮ ""ﺗﻔﺮﻳﻖ ﺍﻹﺛﻨﻴﻦ ﺍﻷﻗﺮﺑﻴﻦ""."""
Ushiromiya Kyrie,"""......ﻻ ﻳﺠﺐ ﺃﻥ ﻧﺴﺘﺒﻌﺪ ﺍﺣﺘﻤﺎﻟﻴﺔ ﺃﻥ ﻗﻮﺩﺍ-ﺳﺎﻥ ﻭﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ، ﺍﻟﻠﺬﻳﻦ ﻳﺨﺘﺒﺌﺎﻥ ﻣﻌًﺎ، ﻗﺪ ﻗُﺘﻼ ﺑﺎﻟﻔﻌﻞ. .........ﻟﻴﺲ ﻣﻦ ﺍﻟﺠﻴﺪ ﺃﻥ ﻧﺘﻔﺎﺀﻝ ﺑﺄﻧﻬﻤﺎ ﻗﺪ ﺫﻫﺒﺎ ﻓﻌﻼً ﻟﺤﻤﺎﻳﺔ ﺍﻷﻃﻔﺎﻝ ﻓﻲ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ."""
,ﺣﻠّﻠﺖ ﻛﻴﺮﻳﻲ ﺃﺳﻮﺃ ﺍﻻﺣﺘﻤﺎﻻﺕ ﺑﺒﺮﻭﺩ.
,ﺣﺘﻰ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻬﺎ، ﻛﺎﻥ ﻣﻦ ﺍﻟﻤﻔﺠﻊ ﺃﻥ ﺗﻔﻘﺪ ﺯﻭﺟﻬﺎ ﺍﻟﺤﺒﻴﺐ.{n}......ﻭﻟﻜﻦ ﺍﻷﻫﻢ ﺍﻵﻥ ﻫﻮ ﺣﻤﺎﻳﺔ ﺑﺎﺗﻠﺮ ﻭﺑﻘﻴﺔ ﺍﻷﻃﻔﺎﻝ... ﻣﻦ ﺃﻥ ﻳﺼﺒﺤﻮﺍ ﻗﺮﺍﺑﻴﻨًﺎ ﻟﺮﺏ ﺍﻟﻌﺎﺋﻠﺔ ﺍﻟﻤﺠﻨﻮﻥ.
,ﻓﺘﻐﻠﺒﺖ ﻋﻠﻰ ﺣﺰﻧﻬﺎ ﺑﻔﻀﻞ ﺇﺣﺴﺎﺳﻬﺎ ﻛﺄﻡٍ ﻟﺪﻳﻬﺎ ﻃﻔﻠﺔ.
,......ﺑﺪﺍ ﺃﻥ ﻛﻼً ﻣﻦ ﻛﻴﺮﻳﻲ ﻭﻛﺮﺍﻭﺱ ﻛﺎﻧﺎ ﻗﻮﻳﻴﻦ ﺑﻤﺎ ﻳﻜﻔﻲ ﻟﻴﻨﺴﻴﺎ ﺣﺰﻧﻴﻬﻤﺎ ﺣﺎﻟﻴًﺎ...
,ﻓﻌﻠﻴﻬﻤﺎ ﺍﻵﻥ ﺃﻥ ﻳﻜﺒﺘﺎ ﺣﺰﻧﻴﻬﻤﺎ.
,......ﺃﻣﺎ ﺣﺎﻟﻴًﺎ، ﻭﻣﻦ ﺃﺟﻞ ﺣﻤﺎﻳﺔ ﺍﻷﻃﻔﺎﻝ، ﻛﺎﻥ ﻋﻠﻴﻬﻢ ﺃﻥ ﻳﺘﺼﺮﻓﻮﺍ.
Ushiromiya Krauss,"""ﻋﻠﻰ ﺃﻱٍ، ﻓﻠﻨﺨﺮﺝ ﻣﻦ ﻫﻨﺎ... ﺗﺒﺪﻭ ﺯﻧﺰﺍﻧﺔ ﻗﺪﻳﻤﺔ ﻧﻮﻋﺎً ﻣﺎ. ﺃﻻ ﻳﻤﻜﻨﻨﺎ ﻛﺴﺮ ﺍﻟﻘﻀﺒﺎﻥ ﺑﻄﺮﻳﻘﺔ ﻣﺎ؟ ﻓﻠﻨﺒﺤﺚ ﻓﻲ ﻛﻞ ﺭﻛﻦٍ ﻣﻦ ﺍﻟﻐﺮﻓﺔ ﻋﻦ ﻭﺳﻴﻠﺔ ﻟﻠﻬﺮﺏ."""
Ushiromiya Kyrie,"""ﻫﻨﺎﻙ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﺨﺮﺩﺓ ﻫﻨﺎ. ﺃﻻ ﻋﺴﺎﻧﺎ ﻧﺠﺪ ﺃﺩﺍﺓ ﻗﺪ ﺗﻜﻮﻥ ﻣﻔﻴﺪﺓ؟ ﻗﺪ ﻧﺠﺪ ﺷﻴﺌًﺎ ﻧﺘﺨﺬﻩ ﻛﺴﻼﺡ، ﺃﻭ ﺷﻴﺌًﺎ ﻳﻤﻜﻨﻪ ﻛﺴﺮ ﺍﻟﻘﻀﺒﺎﻥ."""
,ﺳﺤﺒﺖ ﻛﻴﺮﻳﻲ ﻭﻻﻋﺔ ﻣﻦ ﺟﻴﺒﻬﺎ.
,ﻫﻲ ﻧﻔﺴﻬﺎ ﻟﻢ ﺗﻜﻦ ﺗﺪﺧﻦ، ﻟﻜﻨﻬﺎ ﻛﺎﻧﺖ ﺗﺤﺘﻔﻆ ﺑﻮﺍﺣﺪﺓ ﻓﻲ ﺟﻴﺒﻬﺎ ﻹﺷﻌﺎﻝ ﺳﺠﺎﺋﺮ ﺭﻭﺩﻭﻟﻒ.
,......ﻟﻘﺪ ﻛﺎﻧﺖ ﻣﺼﺪﺭ ﺿﻮﺀ ﺑﺎﻟﻎ ﺍﻷﻫﻤﻴﺔ ﻻﺳﺘﻜﺸﺎﻑ ﻫﺬﻩ ﺍﻟﺰﻧﺰﺍﻧﺔ ﺍﻟﻤﻌﺘﻤﺔ.
Ushiromiya Krauss,"""ﺷﺎﻧﻮﻥ، ﺳﺎﻋﺪﻱ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﻓﻲ ﺗﻔﺘﻴﺶ ﺍﻟﻐﺮﻓﺔ. ﺃﻣﺎ ﺃﻧﺖ ﻳﺎ ﻛﺎﻧﻮﻥ ﻓﺘﻌﺎﻝ ﻣﻌﻲ ﻟﻨﺘﻔﻘﺪ ﺣﺎﻟﺔ ﺍﻟﻘﻀﺒﺎﻥ. ﻫﺬﻩ ﺯﻧﺰﺍﻧﺔ ﻗﺪﻳﻤﺔ ﺟﺪﺍً. ﻗﺪ ﺗﻜﻮﻥ ﺍﻟﻘﻀﺒﺎﻥ ﺻَﺪِﺋﺔ."""
Nanjo Terumasa,"""ﻣـ-ﻣﺎﺫﺍ ﻋﺴﺎﻱ ﺃﺳﺎﻋﺪ ﺑﻪ ﺃﻧﺎ ﺃﻳﻀًﺎ......؟"""
