Speaker,Arabic (AR)
Mammon,"""ﺃﺣﺐ ﻣﻌﺮﻓﺔ ﻣﺎ ﻻ ﻳﻌﺮﻓﻪ ﻏﻴﺮﻱ، ﻭﺃﺣﺐ ﻓﻌﻞ ﺃﺷﻴﺎﺀ ﻻ ﻳﻔﻌﻠﻬﺎ ﻏﻴﺮﻱ. ﻟﻬﺬﺍ ﺃﻧﺎ ﺃﺣﺐ ﺍﻟﺪﺭﺍﺳﺔ ﻭﺃﺣﺐ ﺍﻟﺘﺪﺭﻳﺐ. ﻷﻧﻲ ﺃﺭﻳﺪ ﺍﺣﺘﻜﺎﺭ ﻛﻞ ﺍﻟﺤﻜﻤﺔ ﻓﻲ ﺍﻷﻣﻮﺭ ﺍﻟﺘﻲ ﻻ ﻳﻌﺮﻓﻬﺎ ﺃﺣﺪ."""
,ﻛﺎﻧﺖ ﻋﻴﻨﺎﻫﺎ ﺗﺘﻸﻷﻥ ﺣﻴﻨﻤﺎ ﻗﺎﻟﺖ ﺫﻟﻚ، ﻟﺘﻨﻈﺮ ﺑﻌﺪﻫﺎ ﺇﻟﻰ ﺍﻟﺼﻔﺤﺔ ﺍﻟﻤﻔﺘﻮﺣﺔ ﺑﻴﻦ ﻳﺪﻱّ ﻭﺗﻘﺮﺃﻫﺎ ﻣﺠﺪﺩًﺍ.
,ﻛﺎﻥ ﺍﻟﺠﺸﻊ ﻭﺍﺿﺤًﺎ ﻋﻠﻴﻬﺎ ﻭﻫﻲ ﺗﻬﻴﻢ ﻓﻲ ﺗﻠﻚ ﺍﻟﺼﻔﺤﺔ ﻃﻤﻌًﺎ ﻓﻲ ﺍﻟﻤﻌﺮﻓﺔ ﺃﻛﺜﺮ ﻣﻨّﻲ ﺣﺘﻰ.
,ﻛﻤﺎ ﺗﺮﻭﻥ، ﺃﺻﺒﺤﺖ ﻗﻮﺗﻲ ﺍﻟﺴﺤﺮﻳﺔ ﺍﻵﻥ ﺃﻗﻮﻯ ﺑﻜﺜﻴﺮ ﻣﻘﺎﺭﻧﺔ ﺑﺄﻭﻝ ﻣﺮﺓٍ ﺣﺎﻭﻟﺖ ﺍﺳﺘﺪﻋﺎﺋﻬﻦّ ﻓﻴﻬﺎ.
,ﺑﺎﺕ ﺑﺈﻣﻜﺎﻧﻲ ﺍﻵﻥ ﺍﺳﺘﺪﻋﺎﺀ ﺟﻤﻴﻊ ﺃﺧﻮﺍﺕ ﺍﻟﻤَﻄْﻬَﺮ ﺍﻟﺴﺒﻌﺔ ﻓﻲ ﺍﻟﻮﻗﺖ ﻧﻔﺴﻪ، ﻭﺃﻳﻀًﺎ ﻗﺮﺍﺀﺓ ﻛﺘﺎﺏٍ ﻓﻲ ﺃﻭﻗﺎﺕ ﺍﻟﻔﺮﺍﻍ ﻫﺬﻩ.
,ﻧﺤﻦ ﻋﻠﻰ ﻣﻘﻌﺪ ﻓﻲ ﺷﺎﺭﻉ ﻫﺎﺩﺉ ﻻ ﺃﺗﺬﻛﺮ {i:ﻣﻜﺎﻧﻪ} ﺑﺎﻟﻀﺒﻂ.
,ﺳﺒﺐ ﺃﻧﻲ ﻟﻢ ﺃﺗﺬﻛﺮ ﻣﻜﺎﻧﻪ ﺑﺎﻟﺘﻔﺼﻴﻞ ﻫﻮ ﻷﻧﻲ ﻛﻨﺖ ﺷﺎﺑﺔ ﺻﻐﻴﺮﺓً ﺁﻧﺬﺍﻙ.
,......ﻟﻜﻨّﻲ ﺃﺗﺬﻛﺮ ﺍﻟﻴﻮﻡ ﺍﻟﻤﻤﺘﻊ ﺍﻟﺬﻱ ﻛﻨّﺎ ﻧﺘﺴﻜﻊ ﻓﻴﻪ ﻫﻨﺎ،
,ﻣﻊ ﺃﺑﻲ ﻭﺃﻣﻲ ﻭﺣﺘﻰ ﺃﺧﻲ.ﻛﺎﻥ ﻳﻮﻣًﺎ ﻣﻤﻴﺰًﺍ ﻭﺳﻌﻴﺪًﺍ ﻟﻠﻐﺎﻳﺔ ﺑﺎﺟﺘﻤﺎﻉ ﺃﺳﺮﺗﻲ ﻣﻌًﺎ...
,ﻓﻲ ﺑﻌﺾ ﺍﻷﺣﻴﺎﻥ، ﻻ ﻳﻼﺣﻆ ﺍﻟﻤﺎﺭﺓ ﻭﺟﻮﺩﻧﺎ.{n}ﻳﺴﺘﻤﺮﻭﻥ ﻓﻲ ﺍﻟﺴﻴﺮ ﻣﺮﻭﺭﺍً ﺑﻨﺎ، ﻣﺘﺠﺎﻫﻠﻴﻨﻨﺎ ﺑﻄﺮﻳﻘﺔ ﻋﺎﺩﻳﺔ ﻭﺣﺴﺐ.
,ﺣﺘﻰ ﺃﺯﻳﺎﺀ ﺍﻷﺧﻮﺍﺕ ﺍﻟﺴﺒﻌﺔ ﺍﻟﻔﺎﺿﺤﺔ ﻟﻢ ﺗﺸﻌﺮﻧﻲ ﺑﺎﻟﺤﺮﺝ ﺇﻃﻼﻗًﺎ، ﻷﻧّﻬﻦ ﻏﻴﺮ ﻣﺮﺋﻴﺎﺕٍ ﺃﺻﻼً.
,ﻋﻠﻰ ﺫﻛﺮ ﺫﻟﻚ، ﺃﻇﻨﻨﻲ ﺍﻋﺘﺪﺕ ﻋﻠﻰ ﻣﻼﺑﺴﻬﻦّ ﺗﻠﻚ، ﻃﺎﻟﻤﺎ ﺃﻧﻬﻦّ ﻻ {i:ﻳﺠﺒﺮﻧﻨﻲ} ﻋﻠﻰ ﺍﺭﺗﺪﺍﺋﻬﺎ.
,ﻛﻨﺖ ﺟﺎﻟﺴﺔً ﻋﻠﻰ ﻣﻘﻌﺪ ﺃﻧﻴﻖ، ﺃﺩﺭﺱ ﺗﺎﺭﻳﺦ ﺍﻟﻌﺎﻟﻢ.
,......ﻳﺘﻤﺤﻮﺭ ﻧﻈﺎﻡ ﺍﻷﻛﺎﺩﻳﻤﻴﺔ ﺣﻴﺚ ﺃﺩﺭﺱ ﻋﻠﻰ ﺍﻟﻤﺴﺆﻭﻟﻴﺔ ﺍﻟﺠﻤﺎﻋﻴﺔ، ﻓﻼ ﺗﻬﺎﻭﻥ ﻣﻊ ﺍﻟﻤﺘﻘﺎﻋﺴﻴﻦ.
,ﻳﺒﺪﻭ ﺃﻧﻨﻲ ﻭﺣﺪﻱ ﻣﻦ ﻳﺨﻔﺾ ﺍﻟﻤﻌﺪﻝ ﺍﻟﺘﺮﺍﻛﻤﻲ ﻟﻠﻔﺼﻞ ﺑﺸﻜﻞ ﻣﻠﺤﻮﻅ.
,ﻭﺑﺤﺴﺐ ﺃﻭﻟﺌﻚ ﺍﻟﻔﺘﻴﺎﺕ ﺍﻟﻤﺠﺘﻬﺪﺍﺕ ﻟﻠﻐﺎﻳﺔ، ﻓﻤﺠﺮﺩ ﺗﺤﺴﻨﻲ ﻭﺣﺪﻱ ﻛﻔﻴﻞ ﺑﺮﻓﻊ ﻣﺘﻮﺳﻂ ﺍﻟﺪﺭﺟﺎﺕ ﺑﺸﻜﻞ ﻛﺒﻴﺮ.
,......ﻓﻘﺪ ﻛﻦّ ﻣﺘﻌﺎﻭﻧﺎﺕ ﺑﻤﺎ ﻳﻜﻔﻲ ﻟﺘﻮﺿﻴﺢ ﺫﻟﻚ ﺑﺮﺳﻢ ﺑﻴﺎﻧﻲ ﺑﺎﺳﺘﺨﺪﺍﻡ ﺃﻗﻼﻡ ﻣﻠﻮﻧﺔ ﻋﻠﻰ ﻭﺭﻗﺔ 4B.
,...ﻣﺠﺮﺩ ﺍﻟﺘﻔﻜﻴﺮ ﻓﻲ ﺍﻟﺠﻬﺪ ﺍﻟﺬﻱ ﺑﺬﻟﻨﻪ ﻓﻲ ﺍﻟﺮﺳﻢ ﺃﻣﺮٌ ﻳﺸﻤﺌﺰﻧﻲ.
,ﻟﻜﻨﻨﻲ ﺃﺯﺣﺖُ ﻋﻦ ﺻﺪﺭﻱ ﻛﻞ ﺗﻠﻚ ﺍﻟﺸﻜﺎﻭﻯ. ......ﻛﻞ ﺍﻟﻐﻀﺐ ﻭﺍﻟﺤﺰﻥ ﺍﻟﺬﻱ ﻛﺎﻥ ﻳﻐﻠﻲ ﻓﻲ ﺩﺍﺧﻠﻲ، ﻧﻔﺴﺖُ ﻋﻨﻪ ﺇﻟﻴﻬﻦ.
,ﺃﻋﻨﻲ ﺍﻷﺧﻮﺍﺕ ﺍﻟﺴﺒﻌﺔ...ﺇﺫ ﺃﻧّﻬﻦ ﺗﺎﺭﺓً ﻳﺸﻌﺮﻥّ ﺑﺎﻟﺴﺨﻂ، ﻭﺗﺎﺭﺓً ﺃﺧﺮﻯ ﺑﺎﻟﺘﻌﺎﻃﻒ، ﻭﺃﺣﻴﺎﻧًﺎ ﻳﺤﺰﻥّ ﻣﻌﻲ.
,......ﻛﻨﺖ ﺳﻌﻴﺪﺓً ﺣﻘًﺎ ﺑﻮﺟﻮﺩ ﺻﺪﻳﻘﺎﺕ ﺃﺗﺸﺎﺭﻙ ﻣﻌﻬﻦّ ﻫﻤﻮﻣﻲ.
,ﻳﻘﺎﻝ ﺃﻧﻬﻦّ ﻛﻦّ ﻓﻲ ﺍﻷﺻﻞ ﺃﺛﺎﺛًﺎ ﻟﺘﻨﻔﻴﺬ ﻃﻘﻮﺱ ﺍﻟﻘﺮﺍﺑﻴﻦ ﺍﻟﻘﺎﺳﻴﺔ ﻟﺒﻴﺎﺗﺮﻳﺲ.
,......ﻓﺒﺤﺴﺐ ﺭﺳﺎﺋﻞ ﺍﻟﻘﻨﻴﻨﺎﺕ ﺍﻟﻐﺎﻣﻀﺔ ﻭﺍﻟﻤﺰﻋﺠﺔ، ...ﻳﺒﺪﻭ ﺃﻧﻬﻦّ ﻫﺎﺟﻤﻦّ ﻋﺎﺋﻠﺘﻲ.
,ﻟﻜﻨﻲ ﻻ ﺃﺻﺪﻕ ﺫﻟﻚ، ﻭﻟﺴﺖُ ﺃﺭﻯ ﻣﻨﻔﻌﺔً ﻣﻦ ﺳﺆﺍﻟﻬﻦّ ﻋﻦ ﻫﺬﺍ ﺍﻟﺨﺼﻮﺹ.
,ﻓﻬﻦّ ﺃﺛﺎﺙ، ﻭﺍﻷﺛﺎﺙ ﻳﻄﻴﻊ ﺳﻴﺪﻩ.
,ﻓﺤﺘﻰ ﻟﻮ ﺍﻋﺘﺪﻳﻦّ ﻋﻠﻰ ﻋﺎﺋﻠﺘﻲ ﺣﻘًﺎ، ﻓﻼ ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺃﻛﺮﻫﻬﻦّ.
,......ﺍﻟﺸﺨﺺ ﺍﻟﺬﻱ ﺃﻛﺮﻫﻪ ﺣﻘﺎً......ﻫﻲ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ ﺑﻴﺎﺗﺮﻳﺲ.{n}.........ﺃﻭ ﺍﻟﻤﺸﺘﺒﻪ ﺑﻬﺎ ﺍﻟﺮﺋﻴﺴﻲ ﻓﻲ ﺣﺎﺩﺛﺔ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ، ﻋﻤﺘﻲ ﺇﻳﻔﺎ.
Mammon,"""......ﺇﻧﺠﻲ-ﺳﺎﻣﺎ، ﺃﺳﺮﻋﻲ ﻭﺃﻗﻠﺒﻲ ﺍﻟﺼﻔﺤﺔ."""
Ushiromiya Ange,"""ﺁﻩ، ﺍﻟﻤﻌﺬﺭﺓ. .........ﺃﻧﺎ ﻣﺘﻌﺒﺔ. ﻫﻞ ﺗﺴﻤﺤﻴﻦ ﻟﻲ ﺑﺒﻌﺾ ﺍﻟﺮﺍﺣﺔ؟"""
Asmodeus,"""ﻛﻴﺂﻫﺎﻫﺎ! ﺗﺮﻳﺪ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ ﺃﺧﺬ ﺍﺳﺘﺮﺍﺣﺔ!"""
Beelzebub,"""ﻟﻨﻠﻌﺐ، ﻟﻨﻠﻌﺐ! ﻳﺎ ﺇﻧﺠﻲ-ﺳﺎﻣﺎ! ﻧﺮﻳﺪ ﺍﻟﻠﻌـــــﺐ!!"""
,ﻋﻨﺪﻣﺎ ﻻﺣﻈﻦّ ﺃﻧﻲ ﻗﻄﻌﺖ ﺩﺭﺍﺳﺘﻲ، ﺗﺠﻤﻊ ﻣﻦ ﺣﻮﻟﻲ ﺃﺻﻐﺮﻫﻦ ﻭﺃﻛﺜﺮﻫﻦ ﻧﺸﺎﻃًﺎ.
,ﻭﻟﻢ ﻳﻜﻦّ ﻭﺣﺪﻫﻦ.
,ﻓﻘﺪ ﻇﻬﺮﺕ ﺃﺧﺘﻲ ﻣﺎﺭﻳﺎ ﻭﺳﺎﻛﻮﺗﺎﺭﻭ ﺃﻳﻀﺎً.
,ﻻ ﺑﺪ ﺃﻧﻬﻤﺎ ﻛﺎﻧﺎ ﺑﺎﻟﻘﺮﺏ ﻣﻨﻲ، ﻟﻜﻨﻬﻤﺎ ﺃﺧﻔﻴﺎ ﻧﻔﺴﻴﻬﻤﺎ ﺣﺘﻰ ﻻ ﻳﻌﻄﻼ ﺩﺭﺍﺳﺘﻲ.
Sakutarou,‘ﺃﻭﺭﻳﻮﻭ! ﺇﻧﺠﻲ~! ﻣﺎ ﺃﺧﺒﺎﺭ ﺍﻟﺪﺭﺍﺳﺔ؟ ﻣﺎ ﺃﺧﺒﺎﺭ ﺍﻟﺪﺭﺍﺳﺔ؟’
Mammon,"""ﻛﻴﺂﺁﺁﻩ!! ﺳﺎﻛﻮﺗﺎﺭﻭ!! ﻛﻴﻒ ﺣﺎﻟـــــــــﻚ?!"""
Leviathan,"""ﻣﻬﻼً! ﺩﻋﻮﻧﻲ ﺃﻳﻀﺎً ﺃﺗﺤﺴﺲ ﻓﺮﻭﻩ ﺍﻟﻤﻨﻔﻮﺵ!!"""
Lucifer,"""ﺃﻟﻢ ﻧﺨﺒﺮﻙ ﺩﻭﻣًﺎ ﺃﻥّ ﻣَﻦ ﺳﺒﻖ ﻟﺒﻖ؟! ﻛﻴﺂﺁ، ﻳﺎ ﻟﻪ ﻣﻦ ﻇﺮﻳﻒ ﻟﻠﻐﺎﻳﺔ."""
Sakutarou,‘ﺃﻭﻛﻴﻮﻭﻭﻭ، ﺳﺄُﺳﺤﻖ! ﺃﻭﺭﻳﻮﻭﻭ!’
Belphegor,"""ﻣﻦ ﺳﻮﺀ ﺣﻈﻚ ﺃﻧﻚ ﻇﻬﺮﺕ ﻭﻧﺤﻦ ﻣﺠﺘﻤﻌﺎﺕ. ﺗﻘﺒﻞ ﻣﺼﻴﺮﻙ ﺍﻟﻘﺎﺳﻲ ﻭﺍﺳﻤﺢ ﻟﻨﺎ ﺑﺘﺤﺴﺲ ﻓﺮﻭﻙ ﺍﻟﻤﻨﻔﻮﺵ."""
Satan,"""ﺑﺤﻘﻜﻦّ! ﺃﻋﻠﻴﻜﻦّ ﺍﻟﺘﺼﺮﻑ ﻫﻜﺬﺍ ﻛﻠّﻤﺎ ﻇﻬﺮ؟! ﺃﻧﺎ ﺃﻋﺘﺬﺭ ﻧﻴﺎﺑﺔ ﻋﻦ ﺃﺧﻮﺍﺗﻲ ﺍﻟﻐﺒﻴﺎﺕ...!"""
Ushiromiya Maria,"""ﺁﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ. ﺳﺎﻛﻮﺗﺎﺭﻭ ﺳﻌﻴﺪ ﺃﻳﻀﺎً ﺑﻠﻘﺎﺀ ﺍﻟﺠﻤﻴﻊ. ......ﻛﻴﻒ ﺣﺎﻟﻚ ﻳﺎ ﺇﻧﺠﻲ؟ ﻭﻛﻴﻒ ﺗﺴﻴﺮ ﺩﺭﺍﺳﺘﻚ؟"""
Ushiromiya Ange,"""ﺷﻜﺮًﺍ ﻟﺴﺆﺍﻟﻚ. ﺣﺴﻨﺎً، ﺍﻷﻣﻮﺭ ﻣﺎﺷﻴﺔ."""
Ushiromiya Ange,"""ﺑﻔﻀﻞ ﺗﻔﻀﻠﻬﻦ، ﺗﻢ ﺗﺴﺮﻳﺐ ﻣﻄﺒﻮﻋﺎﺕ ﺍﻻﻣﺘﺤﺎﻧﺎﺕ ﺍﻟﻘﺼﻴﺮﺓ ﺍﻟﺘﻲ ﺃﺟﺮﻳﺖ ﺑﺎﻟﻔﻌﻞ ﻓﻲ ﺍﻟﻔﺼﻮﻝ ﺍﻷﺧﺮﻯ. ﺗﻌﺎﺿﺪﻫﻢ ﺍﻟﺠﻤﻴﻞ ﺃﺑﻜﺎﻧﻲ. ......ﺣﺴﻨًﺎ، ﺃﻗﻠﻬﺎ ﺳﻴﺤﻔﺰﻧﻲ ﺫﻟﻚ ﻋﻠﻰ ﺍﻟﺪﺭﺍﺳﺔ ﺑﺠﺪﻳﺔ ﺃﻛﺒﺮ."""
Sakutarou,‘ﺃﻭﺭﻳﻮ. ﺇﻧﺠﻲ ﻣﺠﺘﻬﺪﺓ ﻓﻲ ﺍﻟﺪﺭﺍﺳﺔ. ﺳﺘﺤﺼﻠﻴﻦ ﻋﻠﻰ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﺪﺭﺟﺎﺕ، ﺃﻭﺭﻳﻮ~~.’
Ushiromiya Maria,"""ﺃﺣﺴﻨﺖِ ﺻﻨﻌًﺎ. ﻣﺎﺭﻳﺎ ﺳﻴﺌﺔٌ ﻓﻲ ﺍﻟﺪﺭﺍﺳﺔ، ﻟﺬﺍ ﺃﺣﺴﺪ ﺇﻧﺠﻲ ﺍﻟﺘﻲ ﻳﻤﻜﻨﻬﺎ ﺍﻟﺤﺼﻮﻝ ﻋﻠﻰ ﺩﺭﺟﺎﺕ ﺟﻴﺪﺓ ﻋﻨﺪﻣﺎ ﺗﺠﺘﻬﺪ ﻓﻲ ﺍﻟﺪﺭﺍﺳﺔ."""
Ushiromiya Ange,"""ﺃﺗﻤﺰﺣﻴﻦ؟ ﺍﻹﻧﺠﻠﻴﺰﻳﺔ ﻭﺍﻟﻼﺗﻴﻨﻴﺔ ﻭﻋﻠﻮﻡ ﺍﻟﻐﻴﺒﻴﺎﺕ،ﺃﻧﺖِ ﺃﺭﻭﻉ ﺑﻜﺜﻴﺮ ﻟﻘﺪﺭﺗﻚ ﻋﻠﻰ ﺣﻔﻆ ﻛﻞ ﺗﻠﻚ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻋﻦ ﻇﻬﺮ ﻗﻠﺐ."""
Ushiromiya Maria,"""ﻣﺎﺭﻳﺎ ﻳﻤﻜﻨّﻬﺎ ﺗﺬﻛﺮ ﻛﻞ ﻣﻌﻠﻮﻣﺔ ﺗﺘﻌﻠﻖ ﺑﺎﻟﺴﺤﺮ، ﻟﻜﻨﻬﺎ ﻻ ﺗﺘﺬﻛﺮ ﻛﻞ ﺩﺭﺱٍ ﻣﻤﻞ. ﻭﻫﺬﺍ ﻻ ﻳﻔﻴﺪﻧﻲ ﺃﺑﺪًﺍ ﻓﻲ ﺍﻻﻣﺘﺤﺎﻧﺎﺕ."""
Ushiromiya Ange,"""ﺑﺼﺮﻑ ﺍﻟﻨﻈﺮ ﻋﻦ ﻣﻌﻠﻮﻣﺎﺕ ﺍﻟﻐﻴﺒﻴﺎﺕ، ﺃﻻ ﻳﻤﻜﻦ ﺃﻥ ﺗﺴﺎﻋﺪﻙِ ﺍﻹﻧﺠﻠﻴﺰﻳﺔ ﻓﻲ ﺩﺭﺟﺎﺗﻚِ؟"""
Ushiromiya Maria,"""ﻓﻲ ﺍﻣﺘﺤﺎﻥ ﺍﻟﻠﻐﺔ ﺍﻟﻴﺎﺑﺎﻧﻴﺔ ﻓﻲ ﺍﻟﺼﻒ ﺍﻷﻭﻝ ﺍﻻﺑﺘﺪﺍﺋﻲ، ﻛﺎﻥ ﻫﻨﺎﻙ ﺳﺆﺍﻝ ﻋﻦ ﺻﻮﺭﺓ ﺗﻮﺿﻴﺤﻴﺔ ﻟﺒﻨﺪﻗﻴﺔ، ﺇﺫ ﻳُﻔﺘﺮﺽ ﺑﻲ ﻛﺘﺎﺑﺔ ﺍﺳﻤﻬﺎ ﻓﻲ ﺃﺭﺑﻊ ﻣﺮﺑﻌﺎﺕ. ﻓﻜﺘﺒﺖ ""ﺑﻨﺪﻗﻴﺔ""—{ruby:ﺑﻦ-ﺩ-ﻗﻲ-ﺓ:{p:0:ライフル}}—ﻭﺃُﻋﺘِﺒﺮﺕ ﺇﺟﺎﺑﺘﻲ ﺧﺎﻃﺌﺔ."""
Ushiromiya Ange,"""ﻟﻤﺎﺫﺍ? ﺇﻧﻬﺎ ﺻﺤﻴﺤﺔ!"""
Ushiromiya Maria,"""ﻗﻴﻞ ﻟﻲ ﺃﻥ ﺍﻹﺟﺎﺑﺔ ﺍﻟﺼﺤﻴﺤﺔ ﻫﻲ {ruby:ﺕ-ﻱ-ﺏّ-ﻭ:{p:0:てっぽう}}، ﺍﻟﺒﻨﺪﻗﻴﺔ ﺑﺎﻟﻴﺎﺑﺎﻧﻴﺔ. ﻭﺍﻟﺴﺒﺐ ﻓﻲ ﺫﻟﻚ ﻫﻮ ﻋﺪﻡ ﺗﻌﻠﻤﻲ ﺍﻟﻜﺎﺗﺎﻛﺎﻧﺎ (ﺍﻷﺑﺠﺪﻳﺔ ﺍﻟﻴﺎﺑﺎﻧﻴﺔ) ﻓﻲ ﺍﻟﺼﻒ ﺍﻷﻭﻝ."""
