Speaker,Arabic (AR)
,ﻟﻘﺪ ﺻﻤﺪﺕ ﺃﻳﺎﻣﺎ ﻷﺟﻞ ﺍﻟﺘﺮﺣﻴﺐ ﺑﺎﻟﻀﻴﻮﻑ، ﻭﺍﺳﺘﻐﺮﻕ ﺍﻷﻣﺮ ﻟﻴﻠﺔ ﻋﺎﺻﻔﺔ ﻟﺘﺪﻣﻴﺮﻫﺎ.
,ﺗﻨﻬﺪ ﻛﺎﻧﻮﻥ.
,ﺗﻮﺟﻪ ﺍﻻﺛﻨﺎﻥ ﺇﻟﻰ ﺍﻟﻘﺼﺮ.{n}ﻣﻦ ﺍﻟﻤﻔﺘﺮﺽ ﺃﻥ ﻳﻠﺘﻘﻮﺍ ﺑﻘﻮﺩﺍ ﻹﻋﺪﺍﺩ ﻭﺟﺒﺔ ﺍﻹﻓﻄﺎﺭ.
,ﻛﺎﻥ ﻗﻮﺩﺍ ﻣﺜﺎﻟﻴﺎ ﻟﺬﺍ ﻣﻦ ﺍﻟﻤﻤﻜﻦ ﺃﻧﻪ ﻗﺪ ﺍﺳﺘﻴﻘﻆ ﺑﺎﻟﻔﻌﻞ، ﻭﺷﺮﻉ ﻓﻲ ﺗﺠﻬﻴﺰ ﻭﺟﺒﺔ ﺇﻓﻄﺎﺭ ﺭﺍﺋﻌﺔ ﻭﺃﻧﻴﻘﺔ.
,ﻭﺻﻞ ﺍﻟﺨﺎﺩﻣﻴﻦ ﻋﻨﺪ ﺷﺮﻓﺔ ﻣﺪﺧﻞ ﺍﻟﻘﺼﺮ، ﻭﺃﻏﻠﻘﻮﺍ ﺍﻟﻤﻈﻼﺕ.
,ﺃﺧﺮﺝ ﻗﻴﻨﺠﻲ ﻣﻦ ﺟﻴﺒﻪ ﻣﺠﻤﻮﻋﺔ ﻣﻦ ﺍﻟﻤﻔﺎﺗﻴﺢ ﻟﻴﻔﺘﺢ ﺑﻬﺎ ﺍﻟﺒﺎﺏ ﺍﻷﻣﺎﻣﻲ.
,ﻟﻢ ﻳﻜﻦ ﻫﻨﺎﻙ ﺷﺨﺺ ﻳﻌﻴﺶ ﻋﻠﻰ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﺧﺎﺭﺝ ﻗﺼﺮ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ، ﻟﺬﺍ ﻓﻲ ﺍﻟﻤﺎﺿﻲ، ﻟﻢ ﻳﻜﻦ ﻣﻦ ﺍﻟﻤﻌﺘﺎﺩ ﺇﻗﻔﺎﻝ ﺍﻟﺒﺎﺏ ﺍﻷﻣﺎﻣﻲ.
,ﻭﻟﻜﻦ ﻧﺎﺗﺴﻮﻫﻲ ﺃﺻﺪﺭﺕ ﺃﻣﺮﺍ ﺑﺄﻥ ﻳﺘﻢ ﺇﻏﻼﻕ ﺍﻟﻘﺼﺮ ﻣﻦ ﻣﻨﺘﺼﻒ ﺍﻟﻠﻴﻞ ﺇﻟﻰ ﺍﻟﺼﺒﺎﺡ ﺍﻟﺒﺎﻛﺮ.
,ﺣﻴﻨﺌﺬ ﺃﺻﺒﺢ ﻓﺘﺢ ﺍﻟﺒﺎﺏ ﺑﺎﻛﺮﺍ ﺟﺰﺀﺍ ﻣﻦ ﻣﻨﺎﻭﺑﺔ ﺍﻟﺨﺪﻡ ﻓﻲ ﺍﻟﺼﺒﺎﺡ.
,ﺃﺳﻨﺪﺕ ﻫﺬﻩ ﺍﻟﻤﻬﻤﺔ ﺇﻟﻰ ﻗﻴﻨﺠﻲ ﻭﻛﺎﻧﻮﻥ ﺣﺘﻰ ﻳﺘﻤﻜﻦ ﻗﻮﺩﺍ ﻣﻦ ﺗﺤﻀﻴﺮ ﺍﻹﻓﻄﺎﺭ ﺑﻤﺠﺮﺩ ﺍﺳﺘﻴﻘﺎﻇﻪ.
,ﻳﺨﻴﻢ ﺍﻟﺼﻤﺖ ﺩﺍﺧﻞ ﺍﻟﻘﺼﺮ، ﻛﻤﺎ ﻟﻮ ﺃﻥ ﺍﻟﻘﺼﺮ ﻧﻔﺴﻪ ﻧﺎﺋﻢ.
Ronoue Genji,"""………ﺣﺴﻨﺎ، ﻟﻨﺒﺪﺃ ﺍﻷﻋﻤﺎﻝ ﺍﻟﺼﺒﺎﺣﻴﺔ."""
Kanon,"""ﻧﻌﻢ."""
,ﺗﻔﺮﻕ ﺍﻻﺛﻨﺎﻥ ﻭﺷﺮﻋﺎ ﻳﻔﺘﺤﺎﻥ ﺍﻟﺴﺘﺎﺋﺮ ﻓﻲ ﺟﻤﻴﻊ ﺃﻧﺤﺎﺀ ﺍﻟﻘﺼﺮ.
,….ﺇﺫﺍ ﺑﻘﻴﺖ ﺍﻟﺴﺘﺎﺋﺮ ﻣﺴﺪﻟﺔ، ﻓﺴﻴﻈﻞ ﺍﻟﺠﺰﺀ ﺍﻟﺪﺍﺧﻠﻲ ﻣﻦ ﺍﻟﻘﺼﺮ ﺑﺎﻫﺘﺎ، ﻛﻤﺎ ﻟﻮ ﺃﻥ ﺃﺣﺪﺍﺙ ﺍﻟﻠﻴﻠﺔ ﺍﻟﺴﺎﺑﻘﺔ ﻟﻢ ﺗﻐﺎﺩﺭ ﺍﻟﻘﺼﺮ.
,ﻗﺎﻡ ﻛﺎﻧﻮﻥ ﺑﺨﻄﻮﺍﺕ ﻣﻨﻈﻤﺔ ﺩﺍﺧﻞ ﺍﻟﻘﺼﺮ ﻟﻔﺘﺢ ﻧﺎﻓﺬﺓ ﺗﻠﻮ ﺍﻷﺧﺮﻯ ﺩﻭﻥ ﺍﻟﺤﺎﺟﺔ ﺇﻟﻰ ﺇﻋﺎﺩﺓ ﺧﻄﻮﺍﺗﻪ ﻣﺠﺪﺩﺍ.
,ﺣﺘﻰ ﻣﻊ ﻫﺬﺍ ﺍﻟﻄﻘﺲ ﺍﻟﻔﻈﻴﻊ، ﻋﻨﺪ ﻓﺘﺢ ﺍﻟﺴﺘﺎﺋﺮ ﺑﺪﺃ ﺷﻌﻮﺭ ﺍﻟﺼﺒﺎﺡ ﻳﺘﺴﺮﺏ.
,ﺃﺛﻨﺎﺀ ﻗﻴﺎﻣﻪ ﺑﺬﻟﻚ، ﻣﺮ ﺃﻣﺎﻡ ﺍﻟﻤﻄﺒﺦ.
,…….ﻟﻢ ﻳﺘﻤﻜﻦ ﻣﻦ ﺷﻢ ﺭﺍﺋﺤﺔ ﺍﻟﻄﻬﻲ ﺣﺘﻰ ﺍﻵﻥ، ﺇﻻ ﺃﻧﻪ ﺷﻌﺮ ﺑﺄﻟﻢ ﻓﻲ ﻣﻌﺪﺗﻪ ﺑﺴﺒﺐ ﻃﺒﺦ ﻗﻮﺩﺍ ﺍﻟﻤﻠﻲﺀ ﺑﺎﻟﺘﻔﺎﺧﺮ.
Kanon,"""………ﺻﺒﺎﺡ ﺍﻟﺨﻴﺮ.  ..................?"""
,ﺃﺭﺍﺩ ﺇﻟﻘﺎﺀ ﺍﻟﺘﺤﻴﺔ ﻋﻠﻰ ﻗﻮﺩﺍ، ﻣﻌﺘﻘﺪﺍ ﺃﻧﻪ ﻳﺤﻀﺮ ﺍﻹﻓﻄﺎﺭ ﺩﺍﺧﻞ ﺍﻟﻤﻄﺒﺦ، ﻟﻜﻨﻪ ﻟﻢ ﻳﻜﻦ ﻣﻮﺟﻮﺩﺍ.
,ﻛﺎﻥ ﺍﻟﻤﻄﺒﺦ ﻣﻀﺎﺀ ﺇﺿﺎﺀﺓ ﺧﺎﻓﺘﺔ، ﻭﻟﻢ ﺗﻜﻦ ﻫﻨﺎﻙ ﻣﺮﻭﺣﺔ ﻟﻠﺘﻬﻮﻳﺔ، ﻓﻘﻂ ﺍﻟﺴﺘﺎﺋﺮ ﻛﺎﻧﺖ ﻣﻔﺘﻮﺣﺔ.
,ﻛﺎﻥ ﺍﻟﻤﻄﺒﺦ ﺑﺎﺭﺩﺍ ﻭﻻ ﻳﻮﺟﺪ ﺃﺛﺮ ﻳﺪﻝ ﻋﻠﻰ ﺗﺸﻐﻴﻞ ﺍﻟﻔﺮﻥ، ﻭﻟﻢ ﺗﻜﻦ ﻫﻨﺎﻙ ﺍﻱ ﺍﺳﺘﻌﺪﺍﺩﺍﺕ ﻟﻮﺟﺒﺔ ﺍﻹﻓﻄﺎﺭ.
,…..ﺭﺑﻤﺎ ﻳﻜﻮﻥ ﻗﻮﺩﺍ ﻗﺪ ﺍﺳﺘﻐﺮﻕ ﻓﻲ ﺍﻟﻨﻮﻡ، ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻥ ﺫﻟﻚ ﻏﻴﺮ ﻣﺴﻤﻮﺡ.
,ﺣﺘﻰ ﺍﻟﺨﺪﻡ ﺑﺸﺮ.{n}ﻗﺪ ﻳﺘﺄﺧﺮﻭﻥ ﻓﻲ ﺑﻌﺾ ﺍﻷﺣﻴﺎﻥ ﻋﻨﺪﻣﺎ ﻳﻐﻠﺒﻬﻢ ﺍﻟﻨﻌﺎﺱ.
,…..ﻓﻲ ﺍﻟﺤﺎﻟﺔ ﺍﻟﻨﺎﺩﺭﺓ ﺍﻟﺘﻲ ﻳﺤﺪﺙ ﺑﻬﺎ ﺫﻟﻚ، ﻳﺘﺬﻣﺮ ﻹﺧﻔﺎﺀ ﺧﻄﺌﻪ، ﻟﻴﻤﺮﺭﻩ ﺑﺸﻜﻞ ﻋﺮﺿﻲ، ﻭﻳﺘﺄﻛﺪ ﻣﻦ ﺃﻥ ﻫﺬﺍ ﺍﻟﺨﻄﺄ ﻟﻢ ﻳﻼﺣﻆ ﻣﻦ ﻗﺒﻞ ﺍﻟﺴﻴﺪ ﺃﺑﺪﺍ.
,ﺭﻓﻊ ﻛﺎﻧﻮﻥ ﺳﻤﺎﻋﺔ ﺍﻟﻬﺎﺗﻒ ﺍﻟﻤﺜﺒﺖ ﻋﻠﻰ ﺍﻟﺤﺎﺋﻂ ﻭﺍﺗﺼﻞ ﻋﻠﻰ ﺭﻗﻢ ﺍﻟﻐﺮﻓﺔ ﺍﻟﺘﻲ ﻳﻨﺎﻡ ﻓﻴﻬﺎ ﺍﻟﺨﺪﻡ.
Kanon,"""........................?"""
,……ﻟﻢ ﻳﺴﺘﻄﻊ ﺳﻤﺎﻉ ﺍﻟﺼﻮﺕ ﺍﻟﻤﻤﻴﺰ ﻟﺮﻧﻴﻦ ﺍﻹﺗﺼﺎﻝ.
,ﻋﺎﻭﺩ ﻛﺎﻧﻮﻥ ﺍﻹﺗﺼﺎﻝ ﻣﺮﺓ ﺃﺧﺮﻯ، ﻟﻜﻦ ﺭﻏﻢ ﺫﻟﻚ، ﻟﻢ ﻳﺘﻤﻜﻦ ﻣﻦ ﺳﻤﺎﻉ ﺍﻟﺮﻧﻴﻦ.
,ﻛﺮﺭ ﺍﻟﻤﺤﺎﻭﻟﺔ ﻣﺠﺪﺩﺍ، ﻭﻟﻜﻦ ﻟﻢ ﻳﻜﻦ ﻫﻨﺎﻙ ﺃﻱ ﺗﺄﺛﻴﺮ ﻭﺍﺿﺢ.
,……ﻫﻞ ﻳﻤﻜﻦ ﺃﻥ ﺭﻋﺪ ﺍﻟﻠﻴﻠﺔ ﺍﻟﻤﺎﺿﻴﺔ ﻗﺪ ﺳﻘﻂ ﻋﻠﻰ ﻭﺍﺣﺪﺓ ﻣﻦ ﺍﻟﻤﻌﺪﺍﺕ ﻣﻤﺎ ﺃﺩﻯ ﻟﻘﻄﻊ ﺧﻄﻮﻁ ﺇﻣﺪﺍﺩﺍﺕ ﺍﻹﺗﺼﺎﻝ؟
,ﺟﻤﻴﻊ ﺍﻷﺟﻬﺰﺓ ﻓﻲ ﻫﺬﺍ ﺍﻟﻘﺼﺮ ﻣﻬﺘﺮﺋﺔ.{n}ﻓﻬﻢ ﻛﺎﻧﻮﻥ ﺫﻟﻚ، ﺇﻥ ﺃﺻﻐﺮ ﺷﻲﺀ ﻳﻤﻜﻦ ﺃﻥ ﻳﺘﺴﺒﺐ ﻓﻲ ﺗﻌﻄﻴﻠﻬﺎ.
,ﺗﺨﻠﻰ ﻛﺎﻧﻮﻥ ﻋﻦ ﻣﺤﺎﻭﻟﺔ ﺇﻳﻘﺎﻇﻪ ﺑﺎﻟﻬﺎﺗﻒ، ﻭﺗﻮﺟﻪ ﺇﻟﻰ ﺍﻟﻐﺮﻓﺔ ﺍﻟﺘﻲ ﻳﻨﺎﻡ ﻓﻴﻬﺎ ﺍﻟﻤﻮﻇﻔﻮﻥ.
,…..ﻛﻢ ﻣﻦ ﺍﻟﻮﻗﺖ ﻗﺪ ﻧﺎﻣﺖ؟ ﻭﻛﻢ ﻣﻦ ﺍﻟﻮﻗﺖ ﻗﺪ ﻣﻀﻰ ﻣﻨﺬ ﺍﺳﺘﻴﻘﺎﻇﻬﺎ ﻭﺗﺤﺪﻳﻘﻬﺎ ﺑﺘﻜﺎﺳﻞ ﻧﺤﻮ ﺍﻟﺴﻘﻒ؟
,……ﻫﺬﺍ ﺍﻟﺸﻌﻮﺭ ﺍﻟﻤﺒﻬﻢ ﻋﻨﺪ ﺍﻹﺳﺘﻴﻘﺎﻅ ﻛﺎﻥ ﻋﺎﺩﺓ ﻧﺎﺗﺴﻮﻫﻲ ﺍﻟﺼﺒﺎﺣﻴﺔ.
,ﻟﻄﺎﻟﻤﺎ ﻛﺎﻥ ﻧﻮﻣﻬﺎ ﺧﻔﻴﻔﺎ، ﻭﻟﻢ ﺗﻜﻦ ﺗﺴﺘﻄﻴﻊ ﺍﻟﻨﻮﻡ ﻣﻄﻠﻘﺎ ﺩﻭﻥ ﺍﻟﻠﺠﻮﺀ ﻟﻤﻨﻮﻡ.{n}…….ﻛﺎﻥ ﺍﻟﻨﻮﻡ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻟﻴﺲ ﺷﻴﺌﺎ ﺳﻌﻴﺪﺍ ﻟﻨﺎﺗﺴﻮﻫﻲ.
,ﻋﻨﺪﻣﺎ ﻧﻈﺮﺕ ﺇﻟﻰ ﺍﻟﺨﺎﺭﺝ، ﺭﺃﺕ ﺃﻥ ﺍﻟﻤﻄﺮ ﻣﺎﺯﺍﻝ ﻳﻨﻬﻤﺮ.{n}ﺇﺫﺍ ﻟﻢ ﺗﻜﻦ ﻗﺪ ﺷﻌﺮﺕ ﺑﻘﺪﺭ ﺿﺌﻴﻞ ﻣﻦ ﺍﻟﻀﻮﺀ، ﻟﻈﻨﺖ ﺧﻄﺄ ﺃﻧﻬﺎ ﻻ ﺗﺰﺍﻝ ﺍﻟﻠﻴﻠﺔ ﺍﻟﻤﺎﺿﻴﺔ.
,….ﻛﺎﻧﺖ ﻭﺍﺣﺪﺓ ﻣﻦ ﺍﻟﻤﻀﻴﻔﻴﻦ، ﻟﺬﻟﻚ ﻳﺠﺐ ﺃﻥ ﺗﺴﺘﻴﻘﻆ ﻗﺒﻞ ﺿﻴﻮﻓﻬﺎ.
,ﺣﺜﺖ ﻧﻔﺴﻬﺎ ﻋﻠﻰ ﺫﻟﻚ، ﻭﺭﻓﻌﺖ ﺟﺴﺪﻫﺎ ﺍﻟﺬﻱ ﻣﺎ ﻳﺰﺍﻝ ﻣﺮﻫﻘﺎ ﻣﻦ ﺍﻷﻣﺲ.
,ﻋﻨﺪﻣﺎ ﺗﻜﻮﻥ ﻓﻲ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ، ﻻ ﻳﺘﺠﺮﺃ ﺃﺣﺪ ﻋﻠﻰ ﺇﺯﻋﺎﺟﻬﺎ.{n}ﻟﻦ ﻳﺘﻔﺎﻗﻢ ﺻﺪﺍﻋﻬﺎ ﺃﻛﺜﺮ ﻣﻤﺎ ﻛﺎﻥ ﻋﻠﻴﻪ ﺑﺎﻟﻔﻌﻞ.{n}……ﺗﻌﺪ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﻣﻜﺎﻧﻬﺎ ﺍﻟﺴﻠﻤﻲ ﺍﻟﻮﺣﻴﺪ.
,ﻟﺬﺍ ﻋﻨﺪﻣﺎ ﺗﻐﺎﺩﺭﻫﺎ، ﺫﻟﻚ ﻳﻌﻨﻲ ﺍﻟﻌﻮﺩﺓ ﺇﻟﻰ ﻋﺎﻟﻢ ﺃﺷﻘﺎﺀ ﺯﻭﺟﻬﺎ ﺍﻟﺬﻳﻦ ﻳﺘﺪﺧﻠﻮﻥ ﻓﻲ ﺷﺆﻭﻥ ﺑﻌﻀﻬﻢ ﺍﻟﺒﻌﺾ.
,…..ﺃﻟﻴﺲ ﻣﻦ ﺍﻷﻓﻀﻞ ﺃﻥ ﺗﺒﻘﻰ ﺣﺒﻴﺴﺔ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﺇﻟﻰ ﺍﻷﺑﺪ…؟
,ﺍﺑﺘﺴﻤﺖ ﻧﺎﺗﺴﻮﻫﻲ ﺑﻤﺮﺍﺭﺓ ﻋﻠﻰ ﻫﺬﺍ ﺍﻟﻮﻫﻢ.{n}……ﻛﺎﻧﺖ ﺗﺒﺪﺃ ﻓﻲ ﺃﺧﺬ ﻃﺮﻳﻘﺔ ﻛﻴﻨﺰﻭ ﻓﻲ ﺍﻟﻌﻴﺶ.
,…ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺍﻧﺘﻘﺎﺩﺍﺗﻬﺎ ﺍﻟﻤﺘﻮﺍﺻﻠﺔ ﺑﺸﺄﻥ ﺇﻏﻼﻕ ﻛﻴﻨﺰﻭ ﻟﻐﺮﻓﺘﻪ ﻃﻮﺍﻝ ﺍﻟﻮﻗﺖ، ﻟﻜﻦ ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ ﻛﺎﻧﺖ ﺗﺘﻮﻕ ﻟﻔﻌﻞ ﺫﻟﻚ ﺑﻨﻔﺴﻬﺎ.
,……ﻫﺰﺕ ﻧﺎﺗﺴﻮﻫﻲ ﺭﺃﺳﻬﺎ ﻗﻠﻴﻼ، ﻟﻴﺘﻼﺷﻰ ﺧﻴﺎﻟﻬﺎ ﻭﻳﺴﺘﻴﻘﻆ ﺻﺪﺍﻋﻬﺎ ﺍﻟﻤﻌﺘﺎﺩ.
,ﻋﻨﺪﻣﺎ ﻭﺻﻠﺖ ﺇﻟﻰ ﻣﻘﺒﺾ ﺍﻟﺒﺎﺏ ﻭﺑﻴﻨﻤﺎ ﺗﻬﻢ ﺑﻤﻐﺎﺩﺭﺓ ﺍﻟﻐﺮﻓﺔ، ﻟﻤﺴﺖ ﻳﺪﻫﺎ ﺗﻌﻮﻳﺬﺓ ﺍﻟﻌﻘﺮﺏ ﺍﻟﺘﻲ ﻋﻠﻘﺘﻬﺎ ﻗﺒﻞ ﺍﻟﻨﻮﻡ ﻓﻲ ﺍﻟﻠﻴﻠﺔ ﺍﻟﺴﺎﺑﻘﺔ.
,……..ﻛﺎﻧﺖ ﺗﻌﻮﻳﺬﺓ ﻣﺎﺭﻳﺎ، ﻭﺍﻟﺘﻲ ﺃﻋﻄﺘﻬﺎ ﺟﻴﺴﻴﻜﺎ ﻟﻮﺍﻟﺪﺗﻬﺎ.
,ﻣﻦ ﺍﻟﻤﺆﻛﺪ ﺃﻥ ﺟﻴﺴﻴﻜﺎ ﻗﺪ ﻗﺎﻟﺖ ﺷﻴﺌﺎ ﻣﺎ ﺣﻮﻝ ﻗﺪﺭﺗﻬﺎ ﻋﻠﻰ ﺭﺩﻉ ﺍﻟﺴﺤﺮ ﺣﻴﻦ ﺗﻌﻠﻘﻬﺎ ﻋﻠﻰ ﻣﻘﺒﺾ ﺑﺎﺑﻬﺎ.
,…ﺭﺑﻤﺎ ﻳﻌﻮﺩ ﺍﻟﻔﻀﻞ ﻟﻬﺬﻩ ﺍﻟﺘﻌﻮﻳﺬﺓ، ﺫﻟﻚ ﺃﻥ ﻏﺮﻓﺘﻬﺎ ﻛﺎﻧﺖ ﻣﺤﻤﻴﺔ ﻋﻠﻰ ﺍﻷﻗﻞ ﻣﻦ ﺣﻘﺪ ﺃﺷﻘﺎﺀ ﺯﻭﺟﻬﺎ.
,……..ﻋﻨﺪﻣﺎ ﻓﻜﺮﺕ ﺑﺬﻟﻚ ﺑﺪﺃ ﻣﺰﺍﺟﻬﺎ ﻳﺘﺤﺴﻦ ﻗﻠﻴﻼ.
Ushiromiya Natsuhi,"""…………ﺗﺮﻯ،…ﻫﻞ ﺍﺳﺘﻄﻌﺖ ﺍﻟﻨﻮﻡ ﺑﻬﺪﻭﺀ ﺑﻔﻀﻞ ﺟﻴﺴﻴﻜﺎ…"""
,ﻋﻨﺪﻫﺎ ﺗﺬﻛﺮﺕ ﻧﺎﺗﺴﻮﻫﻲ ﺷﻴﺌﺎ ﻣﺎ.{n}ﺃﻟﻢ ﺃﻋﺪ ﺟﻴﺴﻴﻜﺎ ﺍﻟﻠﻴﻠﺔ ﺍﻟﻤﺎﺿﻴﺔ ﺑﺄﻥ ﺃﻋﻄﻴﻬﺎ ﺗﻌﻮﻳﺬﺓ ﺗﺨﺼﻨﻲ ﻣﻘﺎﺑﻞ ﻫﺬﻩ؟
,ﻓﺘﺤﺖ ﻧﺎﺗﺴﻮﻫﻲ ﺩﺭﺟﺎ ﻣﻦ ﺧﺰﺍﻧﺔ ﻣﻼﺑﺴﻬﺎ، ﻭﺍﺧﺮﺟﺖ ﺻﻨﺪﻭﻗﺎ ﻋﺘﻴﻘﺎ ﻛﺎﻧﺖ ﺗﻌﺘﺰ ﺑﻪ ﻋﻨﺪﻣﺎ ﻛﺎﻧﺖ ﻃﻔﻠﺔ.
,ﻓﻲ ﺩﺍﺧﻞ ﺍﻟﺼﻨﺪﻭﻕ، ﻫﻨﺎﻙ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻷﺷﻴﺎﺀ ﺍﻟﺼﻐﻴﺮﺓ ﺍﻟﺘﻲ ﺍﻋﺘﻘﺪﺕ ﻧﺎﺗﺴﻮﻫﻲ ﺃﻧﻬﺎ ﺫﺍﺕ ﻗﻴﻤﺔ ﻓﻲ ﺯﻣﺎﻧﻬﺎ.
,ﻣﻦ ﺑﻴﻦ ﻫﺆﻻﺀ ﺃﺧﺬﺕ ﻛﻴﺲ ﺃﺣﻤﺮ ﺻﻐﻴﺮ.{n}….ﻭﺑﺪﺍﺧﻠﻪ ﻣﺮﺁﺓ ﺻﻐﻴﺮﺓ ﻣﺴﺘﺪﻳﺮﺓ ﻳﺒﻠﻎ ﻋﺮﺿﻬﺎ ﺣﻮﺍﻟﻲ ﻋﺸﺮﺓ ﺳﻢ.
,ﺑﺪﺕ ﻗﺪﻳﻤﺔ ﺟﺪﺍ، ﻟﻜﻦ ﺍﻟﺘﺼﻤﻴﻢ ﻋﻠﻰ ﻇﻬﺮ ﺍﻟﻤﺮﺁﺓ ﻛﺎﻥ ﻣﺰﺧﺮﻓﺎ ﻟﻠﻐﺎﻳﺔ، ﻛﻤﺎ ﻟﻮ ﺃﻧﻬﺎ ﺗﻤﻠﻚ ﻗﻴﻤﺔ ﺗﺎﺭﻳﺨﻴﺔ.
,ﻋﻠﻰ ﺍﻷﻗﻞ، ﻣﻈﻬﺮﻫﺎ ﺃﻛﺜﺮ ﻓﺎﻋﻠﻴﺔ ﻋﻨﺪ ﻣﻘﺎﺭﻧﺘﻬﺎ ﺑﺘﻌﻮﻳﺬﺓ ﻣﺎﺭﻳﺎ ﺍﻟﺘﻲ ﺗﺒﺪﻭ ﻛﺤﺎﻣﻠﺔ ﻣﻔﺎﺗﻴﺢ.
