Speaker,Arabic (AR)
,  .........ﻟﻘﺪ ﻭُﺿﻊ ﻧﺎﻧﺠﻮ ﺗﺤﺖ ﺍﻷﺿﻮﺍﺀ ﻟﻜﻮﻧﻪ ﻣﻦ ﻗﻼﺋﻞ ﺃﺻﺪﻗﺎﺀ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ‌ ﻛﻴﻨﺰﻭ،
, ﻭﻷﺟﻞ ﺫﻟﻚ ﻛﺎﻥ ﻻ ﺑُﺪّ ﺃﻥّ ﻣﻄﺎﺭﺩﺍﺕٍ ﻣﺘﻮﺍﺻﻠﺔً ﻣﻦ ﺻﺎﺋﺪﻱ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻭﺍﻟﺼﺤﺎﻓﺔ ﻗﺪ ﻻﺣﻘَﺖ ﺍﺑﻦ ﺍﻟﺮﺍﺣﻞ ﻧﺎﻧﺠﻮ ﻃﻠﺒًﺎ ﻟﻤﻌﻠﻮﻣﺎﺕ.
,  ......ﺭﺍﺡ ﺍﻟﻄﺒﻴﺐ ﻳﺴﺘﺮﺳﻞ ﻓﻲ ﺍﻟﺘﻨﺪﻳﺪ ﺑﺎﻟﺼﺤﻒ ﺑﻨﻘﻤﺔٍ ﻣﺘﺄﺟّﺠﺔ.
Ushiromiya Ange,"""ﺇﻧّﻲ ﺃﻓﻬﻢ ﺷﻌﻮﺭﻙ ﺣﻖّ ﺍﻟﻔﻬﻢ. ﻟﻘﺪ ﻛﺎﻧﺖ ﺣﻴﺎﺗﻲ ﺍﻟﺸﺨﺼﻴّﺔ ﺗﺤﺖ ﺍﻟﻤﺮﺍﻗﺒﺔ، ﻓﻼ ﺧﺼﻮﺻﻴّﺔ ﻟﻲ، ﻭﻻ ﺣﻖّ ﻟﺼﻮﺭﺓٍ ﻭﻻ ﻟﻮﺟﻪٍ، ﺑﻞ ﻻ ﺃﺩﺭﻱ ﺇﻥ ﻛﻨﺖُ ﻗﺪ ﻧﻠﺖُ ﺷﻴﺌًﺎ ﻣﻦ ﺣﻘﻮﻕ ﺍﻹﻧﺴﺎﻥ ﺃﺻﻼً. ﻟﺬﻟﻚ ﻓﺈﻧﻲ {i:ﺃﺷﻌﺮ ﺑﺼﺪﻕٍ} ﺑﻐﻴﻈﻚ ﺍﻟﻤﻜﺒﻮﺕ."""
Ushiromiya Ange,""".........ﻭﻟﻬﺬﺍ ﺍﻟﺴﺒﺐ ﺑﻌﻴﻨﻪ، ﺃﺭﻏﺐ ﻓﻮﻕ ﻛﻞّ ﺭﻏﺒﺔٍ ﺃﻥ ﺃﻋﻠﻢ ﻣﺎ ﺍﻟﺬﻱ ﻛﺎﻥ ﺫﻟﻚ ﺍﻟﺤﺎﺩﺙ ﺍﻟﺬﻱ ﺩﻣّﺮ ﺣﻴﺎﺗﻲ ﺑﺄﺳﺮﻫﺎ. ﻟﺬﺍ ﺟﺌﺖُ ﺇﻟﻰ ﻫﻨﺎ."""
Ushiromiya Ange,""".........ﺃﻧﺎ ﻣﻌﻨﻴّﺔٌ ﺑﺎﻷﻣﺮ ﻣﺜﻠﻚ، ﻟﺴﺖُ ﻛﺎﺗﺒﺔ ﻋﻤﻮﺩٍ ﻓﻲ ﻣﺠﻠﺔٍ ﻭﻻ ﻣﺤﺎﻭِﺭﺓ. ﻓﻼ ﺗﺴﻴﺊ ﺍﻟﻔﻬﻢ."""
Ushiromiya Ange,"""ﻟﻢ ﺁﺕِ ﻟﻬﻮًﺍ،  ......ﻭﺳﻴﺴﺮّﻧﻲ ﻟﻮ ﻛﻔﻔﺖ ﻋﻦ ﺍﻟﺘﺤﺪّﺙ ﺇﻟﻲّ ﻣﻦ ﻋﻞٍ. ﻓﺈﻥ ﻛﻨّﺎ ﺳﻨﻘﺎﺭﻥ ﺃﻳّﻨﺎ ﻛﺎﻥ ﺧﺮﺍﺏُ ﺣﻴﺎﺗﻪ ﺃﻋﻈﻢَ ﺟﺮّﺍﺀ ﺗﻠﻚ ﺍﻟﺤﺎﺩﺛﺔ، ﻓﻠﻦ ﺗﻘﺮَﺑﻨﻲ ﺑﺤﺎﻝ."""
Nanjo Masayuki,"""............ﻣـﻐـﻪ......"""
, ﻗﺎﻟﺖ ﺇﻧﺠﻲ ﺑﺤﺪّﺓ،
, ﻟﻢ ﻳﻜﻦ ﺍﻟﻄﺒﻴﺐ ﻳﺘﻮﻗّﻊ ﺃﻥ ﻳُﺠﺎﺑَﻪ ﺑﻤﺜﻞ ﻫﺬﺍ ﺍﻟﻜﻼﻡ ﺍﻟﺼﺎﺭﻡ، ﻓﺴﻜﺖ ﻣﺒﻬﻮﺗًﺎ.
,  ......ﻭﻣﻦ ﻣﻨﻈﻮﺭ ﺇﻧﺠﻲ، ﻛﺎﻥ ﺍﻟﻄﺒﻴﺐ ﻳﺘﺸﻜﻰ ﻣﻦ ﻻ ﺷﻲﺀ.
, ﻭﺗﻤﻨﺖ ﻟﻮ ﻛﻒّ ﻋﻦ ﻧﺒﺮﺗﻪ ﺍﻟﻤﺘﻌﺎﻟﻴﺔ. ﻓﻘﺪ ﺁﻥ ﻟﻪ ﺃﻥ ﻳﺪﺭﻙ ﻛﻢ ﻳﻮﻣًﺎ ﻗﻀﺖ ﻗﺒﻞ ﺃﻥ ﺗﺒﻠﻎ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ.
, ﺃﺩﺭﻙ ﺍﻟﻄﺒﻴﺐ ﺃﻧﻪ ﺃﺳﺎﺀ ﺍﻟﺘﻌﺒﻴﺮ، ﻓﺼﻤﺖ ﻟﺤﻴﻦٍ ﻣﺘﺒﺮّﻣًﺎ.
Ushiromiya Ange,"""ﺃﺩﺭﻱ ﺃﻥّ ﺍﺳﺘﺮﺟﺎﻉ ﺗﻠﻚ ﺍﻷﻳﺎﻡ ﻳﺆﻟﻢ، ﻟﻜﻦ ﺇﻥ ﻛﺎﻥ ﻟﺪﻳﻚ ﻣﺎ ﺗﻌﻠﻤﻪ، ﻓﺄﺧﺒﺮﻧﻲ ﺑﻪ ﻣﻬﻤﺎ ﺻَﻐُﺮ، ﻭﺃﻋﺪﻙ ﺃﻻ ﻳﺴﻤﻊ ﺑﻪ ﺃﺣﺪ."""
Ushiromiya Ange,"""ﺟﺌﺖُ ﺍﻟﻴﻮﻡ ﻷﺿﻊ ﺣﺪّﺍً ﻟﻔﺼﻠﻲ ﻫﺬﺍ ﻣﻦ ﺍﻟﺤﻴﺎﺓ.  ......ﻋﻤﺮﻱ ﺛﻤﺎﻧﻲ ﻋﺸﺮﺓ ﺳﻨﺔ. ﺗﻠﻚ ﺍﻟﺤﺎﺩﺛﺔ ﺳﻠﺒﺖ ﻣﻦ ﻋﻤﺮﻱ ﺍﺛﻨﺘﻲ ﻋﺸﺮﺓ ﺳﻨﺔ، ﻭﺭﺑّﻤﺎ ﺗﻈﻞّ ﺗﺴﻠﺐ ﺃﻛﺜﺮ."""
Ushiromiya Ange,"""......ﺃُﻟﻘﻲ ﺑﻲ ﻓﻲ ﺍﻟﻈﻠﻤﺔ ﻭﺃﻧﺎ ﻓﻲ ﺍﻟﺴﺎﺩﺳﺔ ﻭﻟﻢ ﺃﺧﺮﺝ ﻣﻨﻬﺎ ﻗﻂّ. ﺃﻓﺘﻘﻮﻝ ﺑﻌﺪ ﻫﺬﺍ ﺇﻥ ﻻ ﺣﻖّ ﻟﻲ ﻓﻲ ﺃﻥ ﺃﻋﻠﻢ...؟"""
Nanjo Masayuki,""".........ﻻ، ...ﺃﻋﺘﺬﺭ. ﻳﺒﺪﻭ ﺃﻥ ﻣﻦ ﺳﺒﻘﻮﻙ ﻛﺎﻧﻮﺍ ﺃﻫﻞ ﺳﻮﺀٍ ﻓﻐﻠﺒﺘﻨﻲ ﺍﻟﺤﻴﻄﺔ. ﺃﻋﺘﺬﺭ ﻋﻦ ﺟﻔﻮﺗﻲ."""
Nanjo Masayuki,"""......ﺣﺴﻨًﺎ. ﺇﻥ ﺃﻗﺴﻤﺖ ﺃﻻ ﺗﻔﺸﻲ ﻫﺬﺍ ﻷﺣﺪٍ، ﻓﺴﺄﻗﺺّ ﻋﻠﻴﻚ ﻛﻞّ ﺷﻲﺀ."""
Ushiromiya Ange,"""ﺷﻜﺮًﺍ ﻟﻚ، ﺃﻳﻬﺎ ﺍﻟﻄﺒﻴﺐ.  ......ﻓﺈﺫﻥ، ﺗﻔﻀّﻞ. ﺃﻓﺾِ ﺇﻟﻲّ ﺑﻤﺎ ﺗﻌﻠﻢ."""
Nanjo Masayuki,"""......ﻛﻤﺎ ﺗﻌﻠﻤﻴﻦ، ﻛﺎﻥ ﻭﺍﻟﺪﻱ ﻻ ﻃﺒﻴﺐ {nobr:ﺍﻟﺴﻴﺪ ﺃﻭﺷﻴﺮﻭ‌ﻣﻴﺎ} ﺍﻟﺸﺨﺼﻲ ﻓﺤﺴﺐ، ﺑﻞ ﺻﺪﻳﻘﻪ ﻓﻲ ﻟﻌﺒﺔ ﺍﻟﺸﻄﺮﻧﺞ. ﻭﻛﺎﻧﺖ ﺗﻠﻚ ﺍﻟﻌﻼﻗﺔ ﻃﻮﻳﻠﺔً، ﻣﻨﺬ ﺃﻥ ﺍﻧﺘﻘﻞ {nobr:ﺍﻟﺴﻴﺪ ﺃﻭﺷﻴﺮﻭ‌ﻣﻴﺎ} ﺇﻟﻰ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ."""
Ushiromiya Ange,"""ﻭﺇﻟﻰ ﺃﻱّ ﺣﺪّ ﻛﺎﻧﺖ ﺻﺪﺍﻗﺘﻬﻤﺎ؟"""
Nanjo Masayuki,"""ﻭﺛﻴﻘﺔٌ ﺟﺪّﺍً ﻓﻴﻤﺎ ﻳﺒﺪﻭ. ﻓﺒﻔﻀﻞ ﺍﻟﺸﻄﺮﻧﺞ ﻛﺎﻥ ﺃﺑﻲ ﻳﻨﺰﻝ ﻓﻲ ﻗﺼﺮ {nobr:ﺍﻟﺴﻴﺪ ﺃﻭﺷﻴﺮﻭ‌ﻣﻴﺎ} ﻛﺜﻴﺮًﺍ."""
Nanjo Masayuki,"""......ﻟﺴﺖ ﺃﺩﺭﻱ ﺇﻥ ﻛﺎﻥ ﻣﻦ ﺍﻟﺼﻮﺍﺏ ﺃﻥ ﺃﻗﻮﻝ ﻫﺬﺍ، ﻟﻜﻦ {nobr:ﺍﻟﺴﻴﺪ ﺃﻭﺷﻴﺮﻭ‌ﻣﻴﺎ} ﻛﺎﻥ ﻣﺘﻘﻠّﺐ ﺍﻟﻤﺰﺍﺝ ﻏﺎﻳﺔ ﺍﻟﺘﻘﻠّﺐ. ﺃﻣّﺎ ﺃﺑﻲ ﻓﻜﺎﻥ ﺭﺟﻼً ﻭﺍﺳﻊ ﺍﻟﺼﺪﺭ، ﺑﺎﺭﻋًﺎ ﻓﻲ ﻣﻌﺎﺷﺮﺓ ﺃﻣﺜﺎﻟِﻪ. ﻓﻼ ﻋﺠﺐ ﺇﻥ ﻛﺎﻥ ﺻﺪﻳﻘًﺎ ﻧﺎﺩﺭًﺍ ﻟﺬﺍﻙ ﺍﻟﻤﻨﻌﺰﻝ {nobr:ﺍﻟﺴﻴﺪ ﺃﻭﺷﻴﺮﻭ‌ﻣﻴﺎ}."""
Ushiromiya Ange,"""ﺫﻟﻚ ﺍﻟﻴﻮﻡ ﻛﺎﻥ ﻳﻮﻡ ﺍﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﺔ.  ......ﻭﻳُﻘﺎﻝ ﺇﻥ ﺍﺟﺘﻤﺎﻋﺎﺕ ﺃﺳﺮﺓ ﺃﻭﺷﻴﺮﻭ‌ﻣﻴﺎ ﻛﺎﻧﺖ ﺗﺸﺘﻤﻞ ﻋﻠﻰ ﻣﺴﺎﺀﻟﺔٍ ﺻﺎﺭﻣﺔٍ ﻣﻦ ﻛﻴﻨﺰﻭ ﺣﻮﻝ ﻛﻴﻔﻴﺔ ﺇﻧﻔﺎﻕ ﺛﺮﻭﺗﻪ، ﺣﺘﻰ ﻛﺄﻧﻬﺎ ﻣﺆﺗﻤﺮﺍﺕ ﻣﺎﻟﻴﺔ. ﻓﻬﻞ ﻧﺎﻝ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﺛﻘﺔً ﺗﺠﻌﻠﻪ ﻳُﺪﻋﻰ ﻟﺤﻀﻮﺭ ﻣﺜﻞ ﺫﻟﻚ ﺍﻟﻤﺠﻠﺲ؟"""
Nanjo Masayuki,"""ﻛﺎﻥ ﺃﺑﻲ ﻃﺒﻴﺒًﺎ ﺑﺴﻴﻄًﺎ، ﻓﻼ ﺃﻇﻨّﻪ ﻛﺎﻥ ﻓﻲ ﻣﻘﺎﻡٍ ﻳﺆﻫّﻠﻪ ﻹﺳﺪﺍﺀ ﺍﻟﻨﺼﺢ ﻓﻲ ﺇﺩﺍﺭﺓ ﺛﺮﻭﺓ ﻋﺎﺋﻠﺔٍ ﺑﻤﻘﺪﺍﺭ ﺁﻝ ﺃﻭﺷﻴﺮﻭ‌ﻣﻴﺎ."""
Nanjo Masayuki,"""ﻳُﺤﺘﻤﻞ ﺃﻧﻪ ﺩُﻋﻲ ﺇﻟﻰ ﻫﻨﺎﻙ ﻟﻴُﺴﻌﻒ، ﺇﺫ ﻟﻢ ﺗﻜﻦ ﺣﺎﻝ {nobr:ﺍﻟﺴﻴﺪ ﺃﻭﺷﻴﺮﻭ‌ﻣﻴﺎ} ﺍﻟﺼﺤﻴّﺔ ﻋﻠﻰ ﻣﺎ ﻳُﺮﺍﻡ ﺁﻧﺬﺍﻙ.  ......ﻭﺑﺤﻜﻢ ﺻﺪﺍﻗﺘﻪ ﺍﻟﻮﺛﻴﻘﺔ ﺑﻪ، ﻻ ﺭﻳﺐ ﺃﻥّ ﻭﺍﻟﺪﻱ ﻛﺘﻢ ﻟﺴﺎﻧﻪ، ﻭﻛﺎﻥ ﻣﺤﻞّ ﺛﻘﺔٍ ﻓﻲ ﻛﺘﻤﺎﻥ ﺃﺳﺮﺍﺭ ﻣﺠﻠﺲ ﺍﻟﻌﺎﺋﻠﺔ."""
Ushiromiya Ange,"""......ﺃﻛﺎﻧﺖ ﺻﺤّﺔ ﺃﻭﺷﻴﺮﻭ‌ﻣﻴﺎ ﻛﻴﻨﺰﻭ ﻣﺘﺪﻫﻮﺭﺓً ﺇﻟﻰ ﻫﺬﺍ ﺍﻟﺤﺪ؟ ﻫﻞ ﺑﻘﻴﺖ ﺳﺠﻼﺕٌ ﻃﺒﻴّﺔ؟"""
Nanjo Masayuki,"""ﺍﻟﻐﺎﻟﺐ ﺃﻥّ ﻭﺍﻟﺪﻱ ﺃﺧﺬ ﺍﻟﺴﺠﻼﺕ ﻣﻌﻪ ﻳﻮﻡ ﺍﻟﺤﺎﺩﺛﺔ. ﻳﺆﺳﻔﻨﻲ ﺃﻥ ﺃﻗﻮﻝ ﺇﻥّ ﻣﻠﻒّ {nobr:ﺍﻟﺴﻴﺪ ﺃﻭﺷﻴﺮﻭ‌ﻣﻴﺎ} ﺍﻟﻄﺒّﻲ ﺑﺄﺳﺮﻩ ﻗﺪ ﻓُﻘﺪ. ﻛﺎﻥ ﻣﺮﻳﺾ ﻭﺍﻟﺪﻱ، ﻭﻟﺬﺍ ﻓﺄﻧﺎ ﺃﺟﻬﻞ ﺍﻟﺘﻔﺼﻴﻼﺕ."""
Ushiromiya Ange,"""ﻓﻲ ﺯﻣﻦ ﺍﻟﺤﺎﺩﺛﺔ، ﺃﻛﺎﻥ ﺛَﻢَّ ﻣﺎ ﺃﺭﺍﺑَﻚ؟"""
Nanjo Masayuki,""".....................  ......ﻧﻌﻢ، ﻛﺎﻥ ﻫﻨﺎﻙ ﻣﺎ ﻫﻮ ﻏﺮﻳﺐ...  ......ﻏﻴﺮ ﺃﻥّ ﺍﻟﺤﺪﻳﺚ ﻋﻨﻪ ﺭﺑّﻤﺎ ﻳُﻔﻀﻲ ﺇﻟﻰ ﺳﻮﺀ ﻓﻬﻢٍ ﻛﺒﻴﺮ، ﻭﻟﺬﺍ ﻓﺄﻧﺎ ﺃﻛﺮﻩ ﺍﻟﺨﻮﺽ ﻓﻴﻪ."""
Ushiromiya Ange,"""......ﻭﻣﺎ ﺫﺍﻙ؟  ﺃﺧﺒﺮﻧﻲ ﺭﺟﺎﺀً."""
, ﻇﻞّ ﺍﻟﻄﺒﻴﺐ ﻳﺪﺍﻭﺭ ﺍﻟﻘﻮﻝ، ﻟﻜﻦ ﺑﻌﺪﻣﺎ ﻗﺎﻝ ﺫﻟﻚ، ﻟﻢ ﺗﺴﻤﺢ ﺇﻧﺠﻲ ﻟﻠﻤﻮﺿﻮﻉ ﺃﻥ ﻳُﻄﻮﻯ.
, ﻭﺃﺧﻴﺮًﺍ ﺃﺭﻫﻘﺘﻪ ﺑﺎﻟﻤﻄﺎﻟﺒﺔ، ﻓﺎﺳﺘﺤﻠﻔﻬﺎ ﻣﺮّﺓً ﺃﺧﺮﻯ ﺃﻥ ﺗﺤﻔﻆ ﺍﻟﺴﺮّ، ﺛﻢ ﻗﺎﻝ......
Nanjo Masayuki,"""ﺍﻟﺤﻖّ ﺃﻧّﻲ ﺗﻠﻘﻴﺖ ﺑﻌﺪ ﺍﻟﺤﺎﺩﺛﺔ ﺑﺄﻳﺎﻡٍ ﻋﺪّﺓٍ ﺷﻴﺌًﺎ ﺑﺎﻟﺒﺮﻳﺪ ﻓﻲ ﻣﻨﺰﻟﻲ."""
Ushiromiya Ange,""".........ﺑﺎﻟﺒﺮﻳﺪ؟"""
Nanjo Masayuki,"""ﻛﺎﻥ ﺃﻣﺮًﺍ ﻋﺠﻴﺒًﺎ. ﻛُﺘﺐ ﺍﺳﻢ ﺍﻟﻤﺮﺳﻞ ﺑﺎﺳﻤﻲ، ﻏﻴﺮ ﺃﻧّﻲ ﻻ ﺃﺫﻛﺮ ﺃﻧّﻲ ﺃﺭﺳﻠﺘﻪ. ﻟﻘﺪ ﺃﺭﺳﻠﻪ ﺃﺣﺪٌ ﻣﻨﺘﺤﻼً ﺍﺳﻤﻲ."""
Nanjo Masayuki,"""ﻭﺟﻬﺘﻪ ﻛﺎﻧﺖ ﺟﺰﻳﺮﺓ ﺭﻳﺒﻮﻥ ﻓﻲ ﻫﻮﻛﺎﻳﺪﻭ.  ......ﻭﻫﻲ ﻓﻲ ﺃﻗﺼﻰ ﺷﻤﺎﻝ ﺍﻟﻴﺎﺑﺎﻥ، ﻋﺪﺍ ﺍﻷﻗﺎﻟﻴﻢ ﺍﻟﺸﻤﺎﻟﻴّﺔ. ﻛﺎﻥ ﻋﻨﻮﺍﻥ ﺍﻟﻤﺮﺳﻞ ﺇﻟﻴﻪ ﻓﻲ ﺟﺰﻳﺮﺓ ﺭﻳﺒﻮﻥ... ﻏﻴﺮ ﺃﻥّ ﺍﻻﺳﻢ ﻛﺎﻥ ﻟﻮﺍﻟﺪﻱ."""
Nanjo Masayuki,"""......ﻏﻴﺮ ﺃﻥّ ﺧﻄﺄً ﻭﻗﻊ ﻓﻲ ﻋﻨﻮﺍﻥ ﺍﻟﻮﺟﻬﺔ، ﻓﻌُﻠِّﻢ ﺍﻟﺒﺮﻳﺪ ﺑﺨﺘﻢ ""ﻋﻨﻮﺍﻥ ﻣﺠﻬﻮﻝ""، ﻭﺃُﻋﻴﺪ ﺇﻟﻰ ﺍﻟﻤﺮﺳﻞ، ﺃﻱ ""ﺇﻟﻲّ""."""
, ﻟﻘﺪ ﻛﺎﻥ... ﺣﺪﻳﺜًﺎ ﻏﺮﻳﺒًﺎ ﺣﻘّﺎً.
, ﺍﺳﻢ ﺍﺑﻦ ﻧﺎﻧﺠﻮ ﻛُﺘﺐ ﻛﻤﺮﺳِﻞٍ ﻋﻠﻰ ﺍﻟﻈﺮﻑ، {n}......ﻏﻴﺮ ﺃﻧّﻪ ﺃﻗﺴﻢ ﺃﻧّﻪ ﻟﻢ ﻳﺮﺳﻠﻪ.
, ﻓﻤﻌﻨﻰ ﺫﻟﻚ ﺃﻥّ ﺷﺨﺼًﺎ ﻣﺎ ﺃﺭﺳﻠﻪ ﻣﺘﺨﻔّﻴﺎً ﺑﺎﺳﻤﻪ.
," ﻭﻛﺎﻧﺖ ﺍﻟﻮﺟﻬﺔ ﺇﻟﻰ ""ﻧﺎﻧﺠﻮ ﺗﻴﺮﻭﻣﺎﺳﺎ"" ﻓﻲ ﺟﺰﻳﺮﺓ ﺭﻳﺒﻮﻥ ﺑﻬﻮﻛﺎﻳﺪﻭ."
," ﻟﻜﻦّ ﺭﻗﻢ ﺍﻷﺭﺽ ﺍﻟﻤﻜﺘﻮﺏ ﻟﻢ ﻳﻜﻦ ﻣﻮﺟﻮﺩًﺍ، ﻓﻠﻢ ﺗﺴﺘﻄﻊ ﻣﻜﺎﺗﺐ ﺍﻟﺒﺮﻳﺪ ﺇﻳﺼﺎﻝ ﺍﻟﺮﺳﺎﻟﺔ، ﻭﺭﺩّﺗﻬﺎ ﺇﻟﻰ ""ﺍﻟﻤﺮﺳﻞ، ﺍﺑﻦ ﻧﺎﻧﺠﻮ""......"
Ushiromiya Ange,"""......ﻭﻣﺎﺫﺍ ﻛﺎﻥ ﺑﺪﺍﺧﻠﻬﺎ؟"""
Nanjo Masayuki,"""...........................  ......ﺃﺭﺟﻮ ﻣﻨﻚ ﻛﺘﻤﺎﻥ ﻫﺬﺍ ﻋﻦ ﻛﻞّ ﺃﺣﺪ. ﻓﻤﺎ ﺳﺮﺭﺕُ ﻗﻂّ ﺑﺘﻠﻘّﻴﻬﺎ، ﻭﻣﻊ ﺫﻟﻚ ﻟﻢ ﺃﺳﺘﻄﻊ ﺃﻥ ﺃﻟﻘﻴﻬﺎ ﻓﻲ ﺍﻟﻘﻤﺎﻣﺔ......"""
, ﻭﻗﻒ ﺍﻟﻄﺒﻴﺐ ﻭﺍﺗّﺠﻪ ﺇﻟﻰ ﺭﻑّ ﺍﻟﻜﺘﺐ.
, ﻭﻫﻨﺎﻙ ﺍﻧﺘﻈﻤﺖ ﻋﺸﺮﺍﺕ ﺍﻟﻘﻮﺍﻣﻴﺲ ﺍﻟﺘﻲ ﻻ ﺗﺒﺪﻭ ﺇﻻّ ﻟﻠﺰﻳﻨﺔ، ﺗُﻌﻠﻦ ﺑﺄﻭﺿﺢ ﻣﺎ ﻳﻜﻮﻥ ﺃﻥّ ﺻﺎﺣﺒﻬﺎ ﺭﺟﻞ ﻓﻜﺮٍ ﻭﻣﻌﺮﻓﺔ.
