Speaker,Arabic (AR)
,ﺑﺪﺍ ﺃﻥ ﺍﻟﻜﺒﺎﺭ ﻳﻌﺘﻘﺪﻭﻥ ﺃﻧﻬﺎ ﻛﺎﻧﺖ ﺗﺤﺎﻭﻝ ﺧﺪﺍﻋﻬﻢ، ﻟﺬﻟﻚ ﻟﻢ ﻳﺘﺮﺍﺟﻌﻮﺍ ﻋﻦ ﺳﺆﺍﻟﻬﺎ ﺣﺘﻰ ﺍﻧﻔﺠﺮﺕ ﺑﺎﻛﻴﺔً...
,ﻭﻋﻨﺪﻣﺎ ﺃُﻃﻠِﻖ ﺳﺮﺍﺣﻬﺎ، ﻛﺎﻧﺖ ﻗﺪ ﺑﻜﺖ ﺣﺘﻰ ﺃُﻧﻬِﻜﺖ ﺗﻤﺎﻣًﺎ.
,ﺑﻌﺪ ﺃﻥ ﺃﻣﺮﻧﺎ ﺁﺑﺎﺀﻧﺎ ﺑﺎﻟﺬﻫﺎﺏ ﺇﻟﻰ ﻣﻨﺰﻝ ﺍﻟﻀﻴﺎﻓﺔ ﻭﺃﻥ ﻧﺄﺧﺬ ﻣﺎﺭﻳﺎ ﻣﻌﻨﺎ، ﺃﻏﻠﻘﻮﺍ ﻋﻠﻰ ﺃﻧﻔﺴﻬﻢ ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ ﻭﺑﺪﺃﺕ ﺃﺻﻮﺍﺗﻬﻢ ﺗﻌﻠﻮﺍ ﻭﻫﻢ ﻳﻨﺎﻗﺸﻮﻥ ﺍﻟﻤﻴﺮﺍﺙ.
,ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ ﻭﺑﺴﺒﺐ ﺗﻠﻚ ﺍﻟﺮﺳﺎﻟﺔ ﺍﻟﻐﺮﻳﺒﺔ، ﺃﺻﺒﺢ ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻥ ﻳُﻠﻐﻰ ﺗﻌﻴﻴﻦ ﺍﻟﻌﻢ ﻛﺮﺍﻭﺱ ﻛﻮﺭﻳﺚ ﻟﻠﻌﺎﺋﻠﺔ، ﻭﻓﻲ ﻣﻘﺎﺑﻞ ﻗﺒﻮﻟﻬﻢ ﻋﻠﻰ ﺃﺧﺬﻩ ﻟﻠﺮﺋﺎﺳﺔ، ﻛﺎﻥ ﻭﺍﻟﺪﻱ ﻭﺍﻟﺒﺎﻗﻮﻥ ﻳﺤﺎﻭﻟﻮﻥ ﺧﺪﺍﻉ ﺍﻟﻌﻢ ﻛﺮﺍﻭﺱ ﻟﻠﺤﺼﻮﻝ ﻋﻠﻰ ﺍﻟﻤﺎﻝ.
,ﺻُﺪﻣﻨﺎ ﺃﻧﺎ ﻭﺟﻴﺴﻴﻜﺎ ﻣﻦ ﺗﺼﺮﻓﺎﺗﻬﻢ، ﻟﻜﻨﻨﺎ ﺳُﻌﺪﻧﺎ ﺑﺎﻟﺬﻫﺎﺏ ﺇﻟﻰ ﻣﻨﺰﻝ ﺍﻟﻀﻴﺎﻓﺔ.
,ﻟﻢ ﻧﻌﺪ ﻧﺤﺘﻤﻞ ﺍﻟﺒﻘﺎﺀ ﺗﺤﺖ ﻧﻔﺲ ﺍﻟﺴﻘﻒ ﻣﻊ ﺃﻭﻟﺌﻚ ﺍﻟﻜﺒﺎﺭ ﺍﻟﺬﻳﻦ ﺗﺤﺮﻛﻬﻢ ﺍﻷﻣﻮﺍﻝ ﻓﻘﻂ.
,ﺣﺎﻭﻝ ﺃﺧﻲ ﺟﻮﺭﺝ ﺃﻥ ﻳﺪﺍﻓﻊ ﻋﻨﻬﻢ، ﻃﺎﻟﺒًﺎ ﻣﻨﺎ ﺃﻥ ﻧﻜﻮﻥ ﺃﻛﺜﺮ ﺗﻔﻬﻤًﺎ.
,...ﺗﻔﻬﻤﺖ ﻣﻨﻄﻘﻪ. ﻓﺒﻐﺾ ﺍﻟﻨﻈﺮ ﻋﻦ ﻣﺪﻯ ﻗﺬﺍﺭﺓ ﻫﺬﺍ ﺍﻟﺤﺪﻳﺚ ﻋﻦ ﺍﻟﻤﺎﻝ، ﻓﺈﻧﻪ ﻟﻦ ﻳﺨﺘﻔﻲ ﺇﺫﺍ ﻏﻀﻀﺖ ﺍﻟﻨﻈﺮ ﻋﻨﻪ.
,ﻟﻜﻦ ﺣﺘﻰ ﻣﻊ ﺫﻟﻚ، ﻛﻴﻒ ﻳﻤﻜﻦ ﻟﻬﻢ ﺃﻥ ﻳﻨﺤﻄّﻮﺍ ﺑﺠﻼﺀٍ ﺇﻟﻰ ﺷﻴﺎﻃﻴﻦ ﺟﺸﻌﺔٍ ﻛﻬﺆﻻﺀ...
,ﺑﻜﺖ ﻣﺎﺭﻳﺎ ﺣﺘﻰ ﺟﻔﺖ ﺩﻣﻮﻋﻬﺎ ﺑﻴﻨﻤﺎ ﺗﻠﺤﻔﺖ ﻓﻲ ﺳﺮﻳﺮﻫﺎ. ﻟﻜﻨﻬﺎ ﺗﻮﻗﻔﺖ ﻋﻦ ﺍﻹﺭﺗﻌﺎﺵ ﻣﻨﺬ ﻓﺘﺮﺓ، ﻟﺬﺍ ﺭﺑﻤﺎ ﻧﺎﻣﺖ ﻭﺍﺧﻴﺮًﺍ...
Ushiromiya George,"""....ﻣﻦ ﻗﺪ ﻳﻜﻮﻥ ﺍﻟﺸﺨﺺ ﺍﻟﺬﻱ ﺃﻋﻄﻰ ﺍﻟﺮﺳﺎﻟﺔ ﻟﻤﺎﺭﻳﺎ-ﺗﺸﺎﻥ؟"""
Ushiromiya Jessica,"""ﺟﻮﺭﺝ ﻧﻲ-ﺳﺎﻥ، ﻻ ﺗﺴﺄﻟﻬﺎ ﻣﺠﺪﺩًﺍ. ﺃﻻ ﻳﻜﻔﻴﻚ ﻗﺒﻮﻝ ﺃﻥ ﻣﺎﺭﻳﺎ ﺣﺼﻠﺖ ﻋﻠﻴﻬﺎ ﻣﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻭﺗﺮﻙ ﺍﻷﻣﺮ ﻋﻨﺪ ﻫﺬﺍ ﺍﻟﺤﺪ...؟"""
Ushiromiya Battler,"""ﻻ ﻧﺮﻳﺪ ﺃﻥ ﻧﺠﻌﻠﻬﺎ ﺗﺒﻜﻲ ﺃﻛﺜﺮ ﻣﻤﺎ ﻗﺪ ﺑﻜﺖ."""
,......ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﻛﻼﻣﻨﺎ ﻫﺬﺍ، ﺇﻻ ﺃﻥ ﻫﻨﺎﻙ ﻣﻦ ﺍﻟﻜﺂﺑﺔ ﻣﺎ ﺟﺜﻰ ﻋﻠﻰ ﺻﺪﻭﺭﻧﺎ.
Ushiromiya George,"""ﻻ ﻳﻮﺟﺪ ﺳﻮﻯ ﺛﻤﺎﻧﻴﺔ ﻋﺸﺮ ﺷﺨﺼًﺎ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ ﺍﻵﻥ. ﻓﻜﺮﺓ ﺃﻥ ﻳﻌﻄﻲ ﺷﺨﺺٌ ﺗﺎﺳﻊ ﻋﺸﺮ ﺭﺳﺎﻟﺔً ﻟﻤﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﻭﻫﻮ ﻣﺨﺘﺒﺊ ﺍﻵﻥ ﻓﻲ ﻣﻜﺎﻥ ﻣﺎ ﺗﺤﺖ ﺍﻟﻤﻄﺮ... ﻻ ﺗﺒﺪﻭ ﻣﻨﻄﻘﻴﺔ ﻋﻠﻰ ﺍﻹﻃﻼﻕ."""
Ushiromiya Jessica,"""ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﺃﻥ ﺷﺨﺼﺎ ﻣﺎ ﺟﻌﻞ ﺷﺎﻧﻮﻥ ﺃﻭ ﺃﺣﺪًﺍ ﻣﺎ ﻳﺮﺗﺪﻱ ﺍﻟﻔﺴﺘﺎﻥ ﻣﻦ ﺗﻠﻚ ﺍﻟﻠﻮﺣﺔ... ﻭﺟﻌﻞ ﻣﺎﺭﻳﺎ ﺗﻮﺍﻛﺐ ﻗﺼﺘﻪ ﺑﺬﻛﺎﺀ."""
Ushiromiya Jessica,"ﺑﺎﻟﻨﺴﺒﺔ ﻟﻤﺎﺭﻳﺎ، ﻓﻤﺠﺮﺩ ﺭﺅﻳﺘﻬﺎ ﻟﻠﻔﺴﺘﺎﻥ ﻗﺪ ﻳﺠﻌﻠﻬﺎ ﺗُﺼﺪﻕ ﺃﻧﻬﺎ ﻛﺎﻧﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺣﻘًﺎ."""
Ushiromiya Battler,"""ﻗﺪ ﻻ ﻳﻬﻢ ﺣﻘًﺎ ﻣﻦ ﺳﻠﻤﻬﺎ ﺍﻟﺮﺳﺎﻟﺔ. ﺍﻟﻤﻬﻢ ﻫﻮ ﻣﻦ ﻛﺘﺒﻬﺎ."""
Ushiromiya Battler,"""ﺭﺑﻤﺎ ﺃﺭﺍﺩ ﺟﺪﻱ ﺃﻥ ﻳﺜﻴﺮ ﺍﻟﻔﻮﺿﻰ ﻣﻦ ﺧﻼﻝ ﺍﻧﺘﺤﺎﻝ ﺍﺳﻢ ﺍﻟﺴﺎﺣﺮﺓ. ﺟﺪﻳًﺎ، ﺫﻟﻚ ﺍﻟﻌﺠﻮﺯ ﺑﺎﺭﻉ ﻓﻲ ﺇﺛﺎﺭﺓ ﻏﻀﺐ ﺍﻟﻨﺎﺱ."""
,ﻳﺒﺪﻭ ﺃﻥ ﺍﻟﺠﺪ، ﺍﻟﻤﻬﻮﻭﺱ ﺑﺎﻷﻣﻮﺭ ﺍﻟﻐﺎﻣﻀﺔ، ﺃﺭﺍﺩ ﺃﻥ ﻳﻼﻋﺐ ﻣﺎﺭﻳﺎ ﺍﻟﺘﻲ ﺗﺸﺎﺭﻛﻪ ﻧﻔﺲ ﺍﻟﻤﻴﻮﻝ، ﻓﺄﻋﻄﺎﻫﺎ ﺍﻟﺮﺳﺎﻟﺔ ﺑﻬﺬﻩ ﺍﻟﻄﺮﻳﻘﺔ ﺍﻟﻤﺴﺮﺣﻴﺔ...ﺍﻟﺘﻲ ﺗﺘﻤﺎﺷﻰ ﻣﻊ ﺍﻫﺘﻤﺎﻣﺎﺗﻬﺎ.
,ﻟﻜﻨﻪ ﻟﻢ ﻳﻬﺘﻢ ﻓﻲ ﻣﺎ ﻗﺪ ﻳﺤﺪﺙ ﻟﻤﺎﺭﻳﺎ ﻧﺘﻴﺠﺔ ﻟﺬﻟﻚ، ﻣﻤﺎ ﺟﻌﻞ ﺍﻷﻣﺮ ﻏﺒﻴًﺎ ﺟﺪًﺍ ﻟﻠﻘﻴﺎﻡ ﺑﻪ...
Ushiromiya Battler,"""ﺗﺒًﺎ ﻟﻪ. ﻳﻌﺒﺚ ﻛﻴﻔﻤﺎ ﻳﺸﺎﺀ ﺑﻘﻠﺐ ﻣﺎﺭﻳﺎ ﺍﻟﻄﺎﻫﺮ... ﻻ ﻳﻬﻢ ﻣﻦ ﺃﻋﻄﺎﻫﺎ ﺍﻟﺮﺳﺎﻟﺔ. ﻟﻘﺪ ﻗﺎﻟﺖ ﺑﺄﻧﻬﺎ ﺣﺼﻠﺖ ﻋﻠﻴﻬﺎ ﻣﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﻟﺬﺍ ﻓﻠﻨﻌﺘﺒﺮ ﺍﻷﻣﺮ ﻛﺬﻟﻚ ﻣﻦ ﺃﺟﻠﻬﺎ."""
Ushiromiya George,"""ﺃﺗﻔﻖ. ﻟﻨﺪﻋﻬﺎ ﺗﺆﻣﻦ ﺑﺬﻟﻚ. ﺑﺎﻟﻨﺴﺒﺔ ﻟﻤﺎﺭﻳﺎ-ﺗﺸﺎﻥ، ﻓﺈﻥ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺗﺸﺎﺑﻪ ﺑﺎﺑﺎ ﻧﻮﻳﻞ ﺍﻟﺬﻱ ﻳﺤﺒﻪ ﻣﻌﻈﻢ ﺍﻷﻃﻔﺎﻝ."""
Ushiromiya Battler,"""ﺳﻮﺍﺀً ﻛﻨﺎ ﻧﺘﻌﺎﻣﻞ ﻣﻊ ﺷﺨﺺٍ ﺗﺎﺳﻊ ﻋﺸﺮ ﻏﻴﺮ ﻣﻮﺟﻮﺩ ﺃﻭ ﺑﺎﺑﺎ ﻧﻮﻳﻞ، ﻃﺎﻟﻤﺎ ﺃﻧﻨﺎ ﻧﻌﺘﺮﻑ ﺑﻬﻢ، ﻓﺈﻧﻬﻢ 'ﻣﻮﺟﻮﺩﻭﻥ' ﻓﻲ ﻗﻠﻮﺏ ﻣﻦ ﻳﺆﻣﻨﻮﻥ ﺑﻬﻢ. ...ﻳﺎ ﻟﻪ ﻣﻦ ﺩﺭﺱ، ﺍﻟﻜﺬﺑﺔ ﺍﻟﺒﻴﻀﺎﺀ ﻟﺤﻤﺎﻳﺔ ﺣﻠﻢ ﻃﻔﻞ، ﻟﻬﺎ ﻗﻴﻤﺔ ﻋﻈﻴﻤﺔ ﻓﻌﻼً."""
Ushiromiya Battler,""".........ﻫﻢ؟ ﻣﺎ ﺑﺎﻟﻚ ﻳﺎ ﺟﻴﺴﻴﻜﺎ؟ ﺃﻣﺎ ﺯﻟﺖِ ﻏﺎﺿﺒﺔ؟"""
,ﻭﺿﻌﺖ ﺟﻴﺴﻴﻜﺎ ﻳﺪﻫﺎ ﻋﻠﻰ ﺫﻗﻨﻬﺎ، ﻛﻤﺎ ﻟﻮ ﺃﻥ ﻫﻨﺎﻙ ﺷﻴﺌًﺎ ﻣﺎ ﻟﻢ ﺗﺴﺘﻄﻊ ﻓﻬﻤﻪ.
,ﻋﻨﺪﻣﺎ ﻧﺎﺩﻳﺘﻬﺎ، ﻋﺎﺩﺕ ﺇﻟﻰ ﺭﺷﺪﻫﺎ.
Ushiromiya Jessica,"""ﺁﻩ... ﺁﺳﻔﺔ. ﺣﺴﻨًﺎ، ...... ﻓﻲ ﺍﻟﻮﺍﻗﻊ، ...ﻛﻨﺖُ ﺃﺗﺴﺎﺀﻝ ﺇﻥ ﻛﺎﻥ ﻣﻦ ﺍﻟﻤﻤﻜﻦ ﺃﻥ ﺗﻜﻮﻥ ﻣﺎﺭﻳﺎ ﻗﺪ ﺍﻟﺘﻘﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺑﺎﻟﻔﻌﻞ."""
Ushiromiya Battler,"""...ﻣﺎﺫﺍ ﺗﻌﻨﻴﻦ؟ ﺃﺗﻌﻨﻴﻦ ﺃﻥ ﻫﻨﺎﻙ ﺷﺨﺼًﺎ ﺗﺎﺳﻊ ﻋﺸﺮ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ؟"""
Ushiromiya George,"""ﻟﻮ ﺻﺪﻗﻨﺎ ﻛﻼﻡ ﻣﺎﺭﻳﺎ ﻓﻌﻼً، ﻓﻬﺬﺍ ﻫﻮ ﺍﻻﺳﺘﻨﺘﺎﺝ ﺍﻟﻤﻨﻄﻘﻲ ﺍﻟﻮﺣﻴﺪ."""
Ushiromiya Jessica,"""ﻻ، ﻫﺬﺍ ﻟﻴﺲ ﻣﺎ ﺃﻋﻨﻴﻪ. ...ﺃﺗﺤﺪّﺙ ﻋﻦ ﺍﻟﻘﺼﺔ ﺍﻟﺘﻲ ﺗﻘﻮﻝ ﺇﻥ ﺷﺨﺼًﺎ ﻻ ﻧﻌﺮﻓﻪ ﻛﺎﻥ ﻳﻌﻴﺶ ﻓﻲ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ ﻣﻨﺬ ﺯﻣﻦٍ ﺑﻌﻴﺪ."""
Ushiromiya Battler,"""ﻳﻌﻴﺶ؟ ﻭﺃﻳﻦ ﺑﺎﻟﻀﺒﻂ؟"""
Ushiromiya Jessica,"""...ﻓﻲ ﺃﻋﻤﺎﻕ ﺍﻟﻐﺎﺑﺔ."""
,ﻭﻓﻲ ﺍﻟﻮﻗﺖ ﻧﻔﺴﻪ، ﻛﺎﻧﺖ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ ﻻ ﺗﺰﺍﻝ ﺗﻀﺞّ ﺑﺎﻟﺒﺎﻟﻐﻴﻦ، ﺍﻟﺬﻳﻦ ﺍﻧﺸﻐﻠﻮﺍ ﺑﻨﻘﺎﺵٍ ﻻ ﻳﻨﺘﻬﻲ ﺣﻮﻝ ﺍﻟﺮﺳﺎﻟﺔ ﺍﻟﺘﻲ ﺃﺭﺳﻠﺘﻬﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}.
,ﺃﺻﺮّ ﻛﺮﺍﻭﺱ ﻋﻠﻰ ﺃﻧﻬﺎ ﻣﺠﺮﺩ ﻣﺰﺣﺔ ﺳﺨﻴﻔﺔ، ﻟﻜﻦ ﻋﺪﻡ ﻧﻔﻲ ﺍﻟﺠﺪ ﻛﻴﻨﺰﻭ ﻟﻤﺤﺘﻮﺍﻫﺎ ﺟﻌﻞ ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﻗﻠﺐ ﺩﻓﺔ ﺍﻟﻨﻘﺎﺵ ﻟﺼﺎﻟﺤﻪ.
,ﻓﺎﻟﻜﻞ ﻳﻌﻠﻢ ﺃﻥ ﺷﺨﺼﻴﺔ ﺍﻟﺠﺪ ﻻ ﺗﺴﻤﺢ ﻟﻪ ﺑﺎﻟﺼﻤﺖ ﻋﻨﺪ ﺍﺳﺘﺨﺪﺍﻡ ﺍﺳﻤﻪ ﺯﻭﺭًﺍ،
,ﻟﺬﻟﻚ، ﺍﺿﻄﺮ ﻛﺮﺍﻭﺱ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ ﺇﻟﻰ ﺍﻟﺘﺮﺍﺟﻊ.
,ﻛﺎﻧﺖ ﻣﺤﺘﻮﻳﺎﺕ ﺍﻟﺮﺳﺎﻟﺔ ﺑﺴﻴﻄﺔ ﺩﻭﻥ ﺍﻟﺤﺎﺟﺔ ﺇﻟﻰ ﺗﻠﺨﻴﺼﻬﺎ.
,"""ﺃﻳًﺎ ﻛﺎﻥ ﻣﻦ ﻳﺤﻞ ﻣﺮﺛﻴﺔ ﺍﻟﺴﺎﺣﺮﺓ ﻓﺴﻴﺮﺙ ﺍﻟﺮﺋﺎﺳﺔ ﻭﺍﻟﺜﺮﻭﺓ""."
,ﺑﺎﻟﻨﺴﺒﺔ ﻟﻜﺮﺍﻭﺱ، ﺍﻟﺬﻱ ﻇﻦّ ﺍﻟﺠﻤﻴﻊ ﺃﻧﻪ ﺍﻟﻮﺭﻳﺚ ﺍﻟﺤﺘﻤﻲ، ﻛﺎﻧﺖ ﺍﻟﺮﺳﺎﻟﺔ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻪ ﺿﺮﺑﺔ ﻗﺎﺻﻤﺔ. ﺃﻣﺎ ﻟﺒﻘﻴﺔ ﺍﻹﺧﻮﺓ ﺍﻟﺬﻳﻦ ﺗﺨﻠّﻮﺍ ﺳﻠﻔًﺎ ﻋﻦ ﺍﻷﻣﻞ، ﻓﻜﺎﻧﺖ ﻣﻔﺎﺟﺄﺓ ﻻ ﺗُﻘﺪّﺭ ﺑﺜﻤﻦ.
,ﻭﻟﻜﻦ، ﻛﺎﻧﺖ ﻫﻨﺎﻙ ﺑﻌﺾ ﺍﻟﻨﻘﺎﻁ ﺍﻟﺘﻲ ﺃﺛﺎﺭﺕ ﻣﺨﺎﻭﻓﻬﻢ.
,'ﺃﻳًﺎ ﻛﺎﻥ ﻣﻦ ﻳﺤﻞ ﺍﻟﻤﺮﺛﻴﺔ' ﻻ ﻳﻘﺘﺼﺮ ﻓﻘﻂ ﻋﻠﻰ ﺃﺣﺪ ﺃﻓﺮﺍﺩ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ.
,ﺇﺫﺍ ﺃﺧﺬﻧﺎ ﺍﻟﻜﻼﻡ ﺣﺮﻓﻴًﺎ، ﻓﻘﺪ ﻳﺤﺼﻞ ﺃﻱ ﺷﺨﺺ ﻣﻬﻤﺎ ﻛﺎﻥ ﺃﺻﻠﻪ، ﻋﻠﻰ ﺍﻟﺮﺋﺎﺳﺔ.
,ﻫﺬﺍ ﻳﻌﻨﻲ ﺃﻧﻪ ﻗﺪ ﺗﺴﺮﻕ ﺟﻤﻴﻊ ﺃﺻﻮﻝ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻣﻦ ﻗﺒﻞ ﺷﺨﺺ ﻣﺠﻬﻮﻝ.
,ﻟﻢ ﻳﻜﻦ ﻫﺬﺍ ﻣﻮﻗﻔًﺎ ﻳﺴﺘﻄﻴﻊ ﻓﻴﻪ ﺍﻷﺷﻘﺎﺀ ﺍﻵﺧﺮﻭﻥ ﺃﻳﻀًﺎ ﺧﻔﺾ ﺣﺬﺭﻫﻢ.
