Speaker,Arabic (AR)
Ushiromiya Maria,"""{f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺳﻮﻑ ﺗﺒﻌﺚ ﺍﻟﻤﻮﺗﻰ ﻭﺣﺘﻰ ﺍﻟﺤﺐ ﺍﻟﻤﻔﻘﻮﺩ. ......ﻟﺬﻟﻚ ﺣﺘﻤﺎ ﺳﺘﻠﺘﻘﻴﻦ ﺑﻪ ﻗﺮﻳﺒﺎ. ﻭﺳﻴﺘﻤﻜﻦ ﺍﻟﺠﻤﻴﻊ ﻣﻦ ﺍﻟﻌﻴﺶ ﺑﺴﻼﻡ."""
Ushiromiya Jessica,"""ﺗﺜﺮﺛﺮﻳﻦ ﻋﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻣﺠﺪﺩﺍ، ﻫﻲ ﺫﺍﺗﻬﺎ ﺍﻟﺘﻲ ﺗﺪﻋﻴﻦ ﺃﻧﻬﺎ ﺃﻋﻄﺘﻚ ﺍﻟﺮﺳﺎﻟﺔ ﺍﻟﺒﺎﺭﺣﺔ، ﻫﻲ ﻣﻦ ﻗﺘﻠﺖ ﻛﺎﻧﻮﻥ-ﻛﻦ؟! ﺃﻳﻦ ﻫﻲ؟! ﺃﻳﻦ ﺗﺨﺘﺒﺊ؟!"""
Ushiromiya Jessica,"""ﺳﺄﻋﺜﺮ ﻋﻠﻴﻬﺎ ﻭﺃﻣﺰﻗﻬﺎ ﺇﻟﻰ ﺃﺷﻼﺀ!!! ﺃﺧﺒﺮﻳﻨﻲ! ﺃﻧﺖ ﺗﻌﺮﻓﻴﻦ، ﺃﻟﺴﺖ ﻛﺬﻟﻚ؟ ﺃﻧﺖ ﺗﻌﺮﻓﻴﻦ ﻫﻮﻳﺔ ﺍﻟﻤﺠﺮﻡ!! ﻣﺎ ﺍﻟﺬﻱ ﺗﻌﻠﻤﻴﻨﻪ ﺑﺎﻟﻀﺒﻂ، ﻣﺎ ﺍﻟﺬﻱ ﺗﺨﻔﻴﻨﻪ؟!! ﻫﻴﺎ ﺍﻋﺘﺮﻓﻲ، ﺍﻟﻠﻌﻨﻨﻨﻨﻨﻨﻨﻨﺔ!!!"""
Ronoue Genji,"""ﺁ.......ﺁﻧﺴﺘﻲ، ﺃﺭﺟﻮﻙ ﺗﻮﻗﻔﻲ....!"""
Ushiromiya Maria,"""ﺃﻭﻭ-! ﺃﻭﻭ-! {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻣﻮﺟﻮﺩﺓ! 'ﻣﻮ-ﺟﻮ-ﺩﺓ'!! ﺃﻭﻭ-ﺃﻭﻭ-ﺃﻭﻭ-!!"""
Ushiromiya Jessica,"""ﺍﻟﻠﻌﻨﺔ، ﺍﺗﺮﻛﻨﻲ ﻳﺎ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ!! ﻣﺎﺭﻳﺎ ﺗﻌﻠﻢ ﻣﻦ ﻫﻮ ﺍﻟﻤﺠﺮﻡ!! ﺇﻧﻬﺎ ﺗﺨﻔﻲ ﻣﻌﺮﻓﺘﻬﺎ ﺑﻪ! ﺇﻧﻬﺎ ﺗﻨﻘﻞ ﻣﻌﻠﻮﻣﺎﺕ ﻋﻨﺎ ﻟﻠﻤﺠﺮﻡ، ﺃﻧﺎ ﻭﺍﺛﻘﺔ ﻣﻦ ﺃﻧﻬﺎ ﻣﺘﻮﺍﻃﺌﺔ ﻓﻲ ﺟﺮﺍﺋﻢ ﺍﻟﻘﺘﻞ!!"""
Ushiromiya Natsuhi,"""ﺟﻴﺴﻴﻜﺎ، ﺍﺻﻤﺘﻲ!"""
,ﺍﻧﺪﻓﻌﺖ ﺟﻴﺴﻴﻜﺎ ﻧﺤﻮ ﻣﺎﺭﻳﺎ ﻭﺃﻣﺴﻜﺖ ﺑﻬﺎ...
,ﺣﺎﻭﻝ ﻗﻴﻨﺠﻲ ﺇﻳﻘﺎﻓﻬﺎ ﻟﻜﻦ ﺟﻴﺴﻴﻜﺎ ﻟﻢ ﺗﻬﺪﺃ. .....ﻋﻨﺪﺋﺬ ﺗﻘﺪﻣﺖ ﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ ﻭﺻﻔﻌﺖ ﺟﻴﺴﻴﻜﺎ ﻋﻠﻰ ﺧﺪﻫﺎ.
,ﺣﻴﻨﻬﺎ ﺍﻣﺘﻸ ﺍﻟﺮﻭﺍﻕ ﺑﺼﻮﺕ ﺑﻜﺎﺀ ﺟﻴﺴﻴﻜﺎ ﺍﻟﺤﺰﻳﻦ.....
Ushiromiya George,"""......ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ. ......ﺃﻧﺎ ﻭﺍﺛﻖ ﻣﻦ ﺃﻧﻚ ﻟﺴﺖ ﺍﻟﻤﺠﺮﻣﺔ. .....ﻟﻘﺪ ﻛﻨﺖ ﻣﻌﻨﺎ ﻃﻮﺍﻝ ﺍﻟﻮﻗﺖ، ﻭﻟﻢ ﺗﻜﻦ ﻟﺪﻳﻚ ﺃﻱ ﻓﺮﺻﺔ ﻟﻠﺘﻮﺍﺻﻞ ﻣﻊ ﺍﻟﻤﺠﺮﻡ."""
Ushiromiya George,"""..........ﻟﺬﺍ ﺃﺭﻳﺪ ﻣﻨﻚ ﺃﻥ ﺗﺨﺒﺮﻳﻨﻲ. .........'{f:7:ﺑﻴﺎﺗﺮﻳﺲ}' ﺍﻟﺘﻲ ﺃﻋﻄﺘﻚ ﺗﻠﻚ ﺍﻟﺮﺳﺎﻟﺔ ﺍﻟﺒﺎﺭﺣﺔ... ﻣﻦ ﻫﻲ؟"""
,......ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻥ ﺗﻠﻚ ﺍﻟﻜﻠﻤﺎﺕ ﻇﺎﻫﺮﻫﺎ ﻟﻄﻴﻒ، ﺇﻻ ﺃﻧﻬﺎ ﺃﻇﻬﺮﺕ ﺑﻮﺿﻮﺡ ﺃﻥ ﺟﻮﺭﺝ ﻻ ﻳﺰﺍﻝ ﻳﻤﺘﻠﻚ ﺑﻌﺾ ﺍﻟﺸﻜﻮﻙ ﺣﻮﻝ ﻣﺎﺭﻳﺎ.
,......ﻟﻢ ﻳﻜﻦ ﺷﺪﻳﺪﺍ ﻋﻠﻰ ﻣﺎﺭﻳﺎ.{n}ﻟﻜﻨﻪ ﻳﺸﻌﺮ ﺑﻨﻔﺲ ﻣﺎ ﺗﺸﻌﺮ ﺑﻪ ﺟﻴﺴﻴﻜﺎ.
Ushiromiya Battler,"""......ﺃﺧﻲ. ﻟﻘﺪ ﺳﺄﻟﺘﻬﺎ ﻫﺬﺍ ﺍﻟﺴﺆﺍﻝ ﻣﺴﺒﻘﺎ. .....ﺍﻹﺟﺎﺑﺔ ﺳﺘﻜﻮﻥ ﺩﺍﺋﻤﺎ ﻧﻔﺴﻬﺎ."""
Ushiromiya George,"""ﺃﺭﻳﺪ ﺳﻤﺎﻋﻬﺎ ﻣﻦ ﻓﻢ ﻣﺎﺭﻳﺎ. ........ﻣﻦ ﻫﻲ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}؟"""
Ushiromiya Maria,"""........................ ﺣﺘﻰ ﻟﻮ ﺃﺧﺒﺮﺗﻚ....... ﻟﻦ ﺗﺼﺪﻗﻨﻲ ﺑﺄﻳﺔ ﺣﺎﻝ."""
Ushiromiya George,"""ﻣﺎ ﺍﻟﺬﻱ ﺗﻌﻨﻴﻨﻪ؟! ......ﺃﻳﻤﻜﻦ ﺃﻥ ﺍﻟﻤﺠﺮﻡ ﺷﺨﺺ ﺃﻋﺮﻓﻪ ﺟﻴﺪﺍ، ﻭﻟﺴﺒﺐ ﻣﺎ، ﺗﺤﺎﻭﻟﻴﻦ ﺍﻟﺘﻜﺘﻢ ﻋﻠﻰ ﻫﻮﻳﺘﻪ ﺑﺎﻟﺘﺰﺍﻣﻚ ﺍﻟﺼﻤﺖ؟! ﻣﻦ ﺍﻟﺬﻱ ﺃﻋﻄﺎﻙ ﺗﻠﻚ ﺍﻟﺮﺳﺎﻟﺔ؟!"""
Ushiromiya Maria,""".........ﺗﻠﻘﻴﺖ ﺍﻟﺮﺳﺎﻟﺔ ﻣﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}. ﺳﺄﻋﻴﺪ ﻗﻮﻟﻬﺎ ﻣﻬﻤﺎ ﺑﻘﻴﺖ ﺗﺴﺄﻝ. {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻫﻲ ﻣﻦ ﺃﻋﻄﺘﻨﻲ ﺍﻟﺮﺳﺎﻟﺔ. ......ﻛﻴﻬﻴﻬﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻴﻬﻴﻬﻲ. ﺃﺧﻲ ﺟﻮﺭﺝ، ﻫﻞ ﺗﺮﻓﺾ ﺗﺼﺪﻳﻖ ﻭﺟﻮﺩ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻷﻧﻬﺎ ﻟﻴﺴﺖ ﺧﺼﻤﺎ ﻳﻤﻜﻨﻚ ﺿﺮﺑﻪ؟"""
Ushiromiya Maria,"""ﺗﺮﻳﺪ ﺗﺤﻮﻳﻞ ﻋﺠﺰﻙ ﺇﻟﻰ ﻋﻨﻒ ﺛﻢ ﺻﺒﻪ ﻋﻠﻰ ﺷﺨﺺ ﻣﺎ ﻛﻲ ﺗﺮﻳﺢ ﻧﻔﺴﻚ. ﻟﻬﺬﺍ ﻟﻦ ﺗﻜﻮﻥ ﺭﺍﺿﻴﺎ ﺇﻻ ﺇﺫﺍ ﻛﺎﻥ ﺧﺼﻤﻚ {y:0:ﺇﻧﺴﺎﻧﺎ}{n:0:ﺇﻧﺴﺎﻧﺎ} ﻳﻤﻜﻨﻚ ﺿﺮﺑﻪ."""
Ushiromiya Maria,"""........ﺣﺘﻰ ﻟﻮ ﻗﻠﺖ ﻟﻚ ﺍﻟﺤﻘﻴﻘﺔ، ﻓﻠﻦ ﻳﻜﻮﻥ ﺑﻤﻘﺪﻭﺭﻙ ﺗﻘﺒﻠﻬﺎ. ﻻ ﺟﺪﻭﻯ ﻣﻦ ﺇﺧﺒﺎﺭﻙ. ﺃﻧﺖ ﻟﻦ ﺗﺼﺪﻗﻨﻲ."""
Ushiromiya Maria,"""...........ﻟﻜﻦ ﻣﺎﺭﻳﺎ ﻟﻦ ﺗﺘﻮﻗﻒ ﻋﻦ ﻗﻮﻟﻬﺎ.  ﻷﻧﻬﺎ ﺣﻘﻴﻘﺔ. ...........{f:7:ﺑﻴﺎﺗﺮﻳﺲ} 'ﻣﻮﺟﻮﺩﺓ'! ﻛﻴﻬﻴﻬﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻴﻬﻲ...! ﺑﺎﺏ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ ﺳﻴﻔﺘﺢ ﻋﻤﺎ ﻗﺮﻳﺐ. ﻣﺎﺭﻳﺎ ﺳﺘﺬﻫﺐ ﺇﻟﻰ ﻫﻨﺎﻙ. ﻟﻘﺪ ﻭﻋﺪﺗﻨﻲ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}!"""
Ushiromiya Maria,"""ﻓﻲ ﺫﻟﻚ ﺍﻟﻌﺎﻟﻢ، ﻣﺎﻣﺎ ﺣﻨﻮﻧﺔ، ﻭﺃﻳﻀﺎ ﺑﺎﺑﺎ ﺣﻨﻮﻥ ﻭﺳﻴﻜﻮﻧﺎﻥ ﻣﻌﻨﺎ. ﻣﺎﺭﻳﺎ ﺗﺮﻳﺪ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﻫﻨﺎﻙ ﺳﺮﻳﻌﺎ... ........ﺟﻤﻴﻌﻜﻢ ﺧﺎﺋﻔﻮﻥ ﻣﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}. ﻫﺬﺍ ﺃﻣﺮ ﻃﺒﻴﻌﻲ. ........ﻫﺪﺋﻮﺍ ﻣﻦ ﺭﻭﻋﻜﻢ. ........{f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻗﺎﻟﺖ."""
Ushiromiya Maria,"""{f:3:ﻗﺒﻞ ﺃﻥ ﻳﻨﻘﻀﻲ ﺍﻹﻋﺼﺎﺭ, ﺳﺄﻧﻬﻲ ﻛﻞ ﺷﻲﺀ.} ﻛﻴﻬﻴﻬﻲﺃﻭﺗﺶ...."""
Ushiromiya Battler,"""......ﻣﺎﺭﻳﺎ، ﺃﻧﺎ ﻻ ﺃﻣﺎﻧﻊ ﺑﺄﻥ ﺗﻜﻮﻧﻲ ﺛﺮﺛﺎﺭﺓ، ﻟﻜﻦ ﺩﻋﻴﻨﺎ ﺍﻵﻥ ﻧﺘﻮﻗﻒ ﻋﻨﺪ ﻫﺬﺍ ﺍﻟﺤﺪ. ......ﻣﻦ ﺍﻟﻤﺆﻛﺪ ﺃﻥ ﺣﺪﻳﺚ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻳﺴﻌﺪﻙ، ﻟﻜﻦ ﺍﺣﺘﻔﻈﻲ ﺑﻪ ﻟﻨﻔﺴﻚ ﻓﻲ ﺍﻟﻮﻗﺖ ﺍﻟﺤﺎﻟﻲ. ﻻ ﺗﺰﻳﺪﻱ ﺍﻟﻄﻴﻦ ﺑﻠﺔ."""
Ushiromiya Maria,"""ﺃﻭﻭ-."""
Ushiromiya Jessica,"""ﻫـ، ﻫﺬﻩ ﺍﻟﺸﻘﻴﺔ، ﻛﺎﻥ ﻟﺪﻱ ﺷﻌﻮﺭ ﺳﻴﻰﺀ ﺣﻴﺎﻟﻬﺎ ﻣﻦ ﻗﺒﻞ، .........ﺇﻧﻬﺎ ﻏﺮﻳﺒﺔ ﺍﻷﻃﻮﺍﺭ، ﻓﻌﻼ ﻏﺮﻳﺒﺔ ﺍﻷﻃﻮﺍﺭ!!"""
Ushiromiya Jessica,"""ﺃﻻ ﺗﻌﺘﻘﺪ ﻫﺬﺍ ﺃﻳﻀﺎ ﻳﺎ ﺑﺎﺗﻠﺮ؟ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ؟! ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ؟ ﻣﺎﺫﺍ ﻋﻨﻚ ﻳﺎ ﺃﻣﻲ!! ﻣﺎﺭﻳﺎ ﺗﻌﺮﻑ ﻣﻦ ﻫﻮ ﺍﻟﻤﺠﺮﻡ ﻭﺗﺨﻔﻲ ﺫﻟﻚ ﻋﻨﺎ! ﺣﺘﻰ ﻟﻮ ﻟﻢ ﺗﻔﻌﻞ ﺃﻱ ﺷﻲﺀ ﺑﻄﺮﻳﻘﺔ ﻣﺒﺎﺷﺮﺓ!"""
Ushiromiya Jessica,"""ﻟﻜﻨﻬﺎ ﺣﺘﻤﺎ ﻣﺘﻮﺍﻃﺌﺔ ﻣﻊ ﺍﻟﻤﺠﺮﻡ!! ﻫﺬﺍ ﺻﺤﻴﺢ، ﺇﻧﻬﺎ ﺟﺎﺳﻮﺳﺔ! ﻳﺴﺘﺤﻴﻞ ﺃﻥ ﻧﺪﻋﻬﺎ ﺗﺒﻘﻰ ﺑﺠﻮﺍﺭﻧﺎ!!!"""
Ushiromiya Maria,"""....................ﻛﻴﻬﻴﻬﻴﻬﻲ."""
Ushiromiya Natsuhi,""".........ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ. ...ﻋﻠﻴﻚ ﺃﻥ ﺗﺪﺭﻙ ﺃﻥ ﻓﻲ ﺑﻌﺾ ﺍﻷﻭﻗﺎﺕ ﻳﺠﺐ ﺗﺠﻨﺐ ﺍﻟﻜﻼﻡ ﺍﻟﻄﺎﺋﺶ. ﺇﺫﺍ ﻭﺍﺻﻠﺖ ﺻﺐ ﺍﻟﺰﻳﺖ ﻋﻠﻰ ﺍﻟﻨﺎﺭ، ﺣﺘﻰ ﺃﻧﺎ ﺳﻮﻑ ﺃﻏﻀﺐ ﻟﻠﻐﺎﻳﺔ."""
Ushiromiya Maria,""".................."""
,ﺣﺪﻗﺖ ﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ ﻧﺤﻮ ﻣﺎﺭﻳﺎ ﺑﻨﻈﺮﺍﺕ ﺗﻬﺪﻳﺪ.
,ﻛﺎﻧﺖ ﻣﺎﺭﻳﺎ ﻣﻌﺘﺎﺩﺓ ﻋﻠﻰ ﺍﻷﺳﻠﻮﺏ ﺍﻟﺼﺎﺧﺐ ﻟﻠﻌﻤﺔ ﺭﻭﺯﺍ، ﻟﻜﻨﻬﺎ ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ ﻟﻢ ﺗﻜﻦ ﺗﺄﻟﻒ ﻫﺬﺍ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻟﺘﻬﺪﻳﺪ ﺍﻟﻬﺎﺩﺉ. ﺍﺳﺘﻬﺠﻨﺖ ﻭﺃﺑﻘﺖ ﻓﻤﻬﺎ ﻣﻐﻠﻘﺎ.
,ﺷﻌﻮﺭ ﻣﻘﻔﺮ ﻣﻸ ﺍﻟﻐﺮﻓﺔ...{n}ﻳﺒﺪﻭ ﺃﻥ ﺍﻷﻣﻮﺭ ﺳﺘﺰﺩﺍﺩ ﺗﻌﻘﻴﺪﺍ ﺇﺫﺍ ﺗﺤﺪﺙ ﺃﺣﺪ.
,......ﻛﻢ ﻣﻦ ﺍﻻﺷﺨﺎﺹ ﻗﺪ ﻣﺎﺗﻮﺍ ﺣﺘﻰ ﺍﻵﻥ؟
,ﺳﺘﺔ ﺃﺷﺨﺎﺹ ﻓﻲ ﻣﺠﻤﻮﻋﺔ ﺃﺑﻲ. ﻳﻠﻴﻬﻢ، ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﻭﺍﻟﻌﻢ ﻫﻴﺪﻳﻮﺷﻲ ﻓﻲ ﻧﻔﺲ ﺍﻟﻮﻗﺖ، ﺛﻢ ﻛﺎﻧﻮﻥ-ﻛﻦ ﻭﺃﺧﻴﺮﺍ ﺟﺪﻱ.......
,.......ﻛﺎﻥ ﻫﻨﺎﻙ ﺛﻤﺎﻧﻴﺔ ﻋﺸﺮ ﺷﺨﺼﺎ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ، {n}ﻗﺘﻞ ﻋﺸﺮﺓ ﻣﻨﻬﻢ.
