Speaker,Arabic (AR)
{f:5:Lambdadelta},"""ﻫﺎﻩ? *ﺿﺤﻚ*! ﺃﻭﻭﻩ {p:0:☆} ﺁﺳﻔﺔ ﻟﺘﺤﻄﻴﻤﻲ ﺃﺣﻼﻡ ﻃﻔﻮﻟﺘﻚ. ﺃﻭﻩ-ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮ!"""
{f:5:Bernkastel},""".........ﻻﻣﺪﺍ، ﻫﻞ ﻛﺎﻥ ﻭﺍﻟﺪﻙ ﻫﻮ ﻣﻦ ﻳﺄﺗﻴﻚ ﺑﺎﻟﻬﺪﺍﻳﺎ?"""
{f:5:Lambdadelta},"""ﻣﺎﺫﺍ ﺗﻘﺼﺪﻳﻦ ﺑـ“ﻛﺎﻥ ﻳﺄﺗﻲ""?"""
{f:5:Bernkastel},"""...ﺍﻟﺴﻴﺪ ﺑﺎﺑﺎ ﻧﻮﻳﻞ ﻻ ﻳﺰﻭﺭ ﺳﻮﻯ ﺍﻷﻃﻔﺎﻝ ﺍﻟﻤﻬﺬﺑﻴﻦ. ﺃﻋﺘﻘﺪ ﺃﻧﻪ ﻟﻢ ﻳﺄﺗﻲ ﻟﻤﻨﺰﻟﻚ ﺣﻘًﺎ."""
{f:5:Beatrice},"""ﺣﺴﻨًﺎ، ﺍﻟﺴﻴﺪ ﺑﺎﺑﺎ ﻧﻮﻳﻞ ﻛﺮﻳﻢٌ ﻭﺳﺨﻲ. ﻃﺎﻟﻤﺎ ﻻ ﺗﻜﻮﻧﻴﻦ ﺷﺮﻳﺮﺓً ﻓﺴﻴﻌﻄﻴﻚ ﺑﺎﺑﺎ ﻧﻮﻳﻞ ﻫﺪﻳﺔ. ﺣﺘﻰ ﺃﻧﺎ ﺗﻠﻘﻴﺖ ﻣﻨﻪ ﻫﺪﺍﻳﺎ!"""
{f:5:Bernkastel},""".........ﻟﻜﻨﻪ ﻳﺘﻮﻗﻒ ﻋﻦ ﺍﻟﻤﺠﻲﺀ ﻋﻨﺪﻣﺎ ﻳﻜﺒﺮ ﺍﻟﻤﺮﺀ ﻭﻳﻘﺴﻮ ﻗﻠﺒﻪ. ﻛﻢ ﻛﺎﻥ ﻋﻤﺮﻙ ﻋﻨﺪﻣﺎ ﺗﻮﻗﻒ ﻋﻦ ﺯﻳﺎﺭﺗﻚ ﻳﺎ ﺑﻴـﺎﺗﻮ?"""
{f:5:Beatrice},"""ﻣﻤﻢ. ﻟﻘﺪ ﺯﺍﺭﻧﻲ ﺣﺘﻰ ﺳﻦ ﺍﻟﺜﺎﻧﻴﺔ ﻋﺸﺮﺓ. ﺣﻴﻦ ﺑﻠﻐﺖُ ﺳﻦ ﺍﻟﻤﺮﺍﻫﻘﺔ ﻭﺃﻛﺘﺸﻔﺖ ﻣﺸﺎﻋﺮ ﺍﻷﻧﻮﺛﺔ، ﺃﺣﺮﺟﺘﻨﻲ ﺯﻳﺎﺭﺓ ﺑﺎﺑﺎ ﻧﻮﻳﻞ."""
{f:5:Beatrice},"""ﻓﺘﺮﻛﺖ ﻟﻪ ﺑﻄﺎﻗﺔ ﺷﻜﺮ ﻣﻔﺎﺩﻫﺎ ""ﺷﻜﺮًﺍ ﻟﻚ ﻋﻠﻰ ﻛﻞ ﻣﺎ ﺃﻫﺪﻳﺘﻨﻲ ﺇﻳﺎﻩ. ﺃﺭﺟﻮ ﺃﻥ ﺗﻜﻮﻥ ﻫﺪﻳﺘﻚ ﺍﻷﺧﻴﺮﺓ ﻣﻤﻴﺰﺓ ﻟﻠﻐﺎﻳﺔ"" ﺛﻢ ﺗﻮﻗﻒ ﺑﻌﺪﻫﺎ ﻋﻦ ﺍﻟﻘﺪﻭﻡ. ﺃﻭﻭﻩ... ﻛﻨﺖ ﺁﻣﻞ ﺑﻬﺪﻳﺔٍ ﺭﺍﺋﻌﺔ ﻓﻌﻼ! ﻛﻢ ﻛﺎﻥ ﻋﻤﺮﻙِ ﻋﻨﺪﻣﺎ ﺗﻮﻗﻒ ﻋﻦ ﺯﻳﺎﺭﺗﻚ ﻳﺎ ﺳﻴﺪﺓ {f:7:ﺑﻴﺮﻧﻜﺎﺳﺘﻞ}؟"""
{f:5:Bernkastel},""".........ﻛﻨﺖُ ﻃﺎﺋﺸﺔً ﻟﻠﻐﺎﻳﺔ. ...ﺣﺪﺙَ ﺫﻟﻚ ﻣﺒﻜﺮﺍً ﻟﺤﺪٍ ﻣﺎ. ﺃﻋﺘﻘﺪُ ﻋﻨﺪﻣﺎ ﻛﻨﺖُ ﻓﻲ ﺍﻟﺘﺎﺳﻌﺔِ ﺗﻘﺮﻳﺒﺎً. ...ﺷﻲﺀٌ ﻣﺎ ﺣﻮﻝَ ﺗﻠﻚَ ﺍﻟﻠﺤﻴﺔ ﺃﺯﻋﺠﻨﻲ ﻟﻠﻐﺎﻳﺔ، ﻓﺎﻧﺘﻈﺮﺕُ ﻓﻲ ﻓﺮﺍﺷﻲ ﻣﻊ ﻣﻘﺺٍ ﻷﺣﺎﻭﻝ ﻗﺼﻬﺎ. ............ﻛﻨﺖ ﺁﻧﺬﺍﻙ ﺑﻤﺮﺣﻠﺔٍ ﻋﻤﺮﻳﺔٍ ﺳﺨﻴﻔﺔ."""
{f:5:Beatrice},"""ﺇﺫﺍ، .....ﻟﻢ ﻳﻜﻦ ﺑﺎﺑﺎ ﻧﻮﻳﻞ ﻳﺰﻭﺭ ﻣﻨﺰﻟﻜﻢ ﻳﺎ ﺳﻴﺪﺓ {f:7:ﻻﻣﺪﺍﺩﻳﻠﺘﺎ} ﻋﻠﻰ ﺣﺪ ﻗﻮﻟﻚ. ............ﻋﺎﺩﺓً، ﻳﺴﺘﻤﺮ ﻓﻲ ﺍﻟﻤﺠﻲﺀ ﺣﺘﻰ ﺃﻭﺁﺧﺮ ﺍﻟﻤﺪﺭﺳﺔ ﺍﻻﺑﺘﺪﺍﺋﻴﺔ ﺃﻭ ﺍﻟﻤﺘﻮﺳﻄﺔ."""
{f:5:Bernkastel},"""...ﺭﺑﻤﺎ ﻋﻠﻴﻬﺎ ﺯﻳﺎﺭﺓ ﺍﻟﻄﺒﻴﺐ. ﺳﻤﻌﺖُ ﺃﻥ ﻟﻠﻨﻀﺞ ﺍﻟﺴﺮﻳﻊ ﺁﺛﺎﺭًﺍ ﻋﻠﻰ ﺍﻟﻨﻤﻮ ﺍﻟﺠﺴﺪﻱ ﻭﺍﻟﻌﻘﻠﻲ. ...ﻧﻌﻢ، ﺃﺭﻯ ﻋﻠﻴﻚِ ﺑﻮﺿﻮﺡ، ...ﺍﻵﺛﺎﺭ ﺍﻟﻌﻘﻠﻴﺔ."""
{f:5:Lambdadelta},"""ﻣـ...-ﻣﺎ ﺍﻟﺬﻱ ﺗﻬﺬﺭﺍﻥ ﺑﻪ ﺃﻧﺘﻤﺎ ﺍﻹﺛﻨﺎﻥ!! ﻏﺂﺁﺁﻩ!!"""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*! ﻭﺍﻫﺎﻫﺎﻫﺎﻫﺎ، ﻻ ﺑﺪ ﻣﻦ ﺍﻟﻀﺠﻴﺞ ﻋﻨﺪ ﺍﺟﺘﻤﺎﻉ ﺛﻼﺙ ﺳﺎﺣﺮﺍﺕ!"""
{f:5:Bernkastel},"""......ﺇﺫﺍ ﻛﺎﻥ ﻫﺬﺍ ﻫﻮ ﺳﺮﻙ، ﻓﻬﻮ ﺑﻼ ﻗﻴﻤﺔ. ﻫﻞ ﻳﻤﻜﻨﻨﻲ ﺍﻹﻧﺼﺮﺍﻑ ﺍﻵﻥ؟ ﻋﻠﻲ ﺃﻥ ﺃﺗﺠﻬﺰ ﻟﻠﺤﻠﻘﺔ ﺍﻟﻘﺎﺩﻣﺔ."""
{f:5:Lambdadelta},"""ﻛـ-ﻛﻼ ﻟﻴﺲ ﺑﻌﺪ! ﺃﺧﺒﺮﻳﻨﻲ ﺃﻭﻻً ﻣَﻦ ﺗﻠﻚ ﺍﻟﻔﺘﺎﺓ!!"""
{f:5:Bernkastel},"""......ﺣﺴﻨًﺎ، ﻭﻟﻜﻦ ﻟﻴﺲ ﻗﺒﻞ ﺃﻥ ﺗﻄﻠﻌﻴﻨﺎ ﺃﻭﻻً ﻋﻠﻰ ﺳﺮﻙ ﺍﻟﻌﺠﻴﺐ. ﺇﺫﺍ ﻛﺎﻥ ﻋﻈﻴﻤًﺎ ﺣﻘًﺎ ﻓﺴﺄﺧﺒﺮﻙ."""
{f:5:Lambdadelta},"""ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮ!! ﺣﺴﻨًﺎ، ﺳﺄﺧﺒﺮﻙ، ﻭﻫﻮ ﺣﻘًﺎ ﺳﺮٌ ﻋﺠﻴﺐ، ﻓﺄﺳﺘﻤﻌﻲ. ......ﺃﺻﻐﻴﺎ ﺟﻴﺪًﺍ، ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﻠﻘﺔ، ﻫﻨﺎﻙ ﻓﺘﺎﺓٌ ﻭﺟﺪﺕ ﺍﻟﺬﻫﺐ ﻭﺃﺻﺒﺤﺖ ﺳﺎﺣﺮﺓً ﺟﺪﻳﺪﺓ، ﺃﺗﺬﻛﺮﺍﻥ?"""
{f:5:Beatrice},"""ﻣﻢ. ﻭﺃﻱ ﺳﺮّ ﻳﻤﻜﻦ ﺃﻥ ﻳﺨﺼﻬﺎ؟?"""
{f:5:Lambdadelta},"""ﺇﻳﻬﻴﻬﻴﻬﻴﻬﻲ! ﺃﻛﺘﺸﻔﺖ ﻫﻮﻳﺔ ﺗﻠﻚ ﺍﻟﻔﺘﺎﺓ. ﺃﺗﻌﺮﻓﺎﻥ ﻣﻦ? *ﺿﺤﻚ*ﺿﺤﻚ*! ﻫﻨﺎﻟﻚ ﺗﻠﻤﻴﺢٌ ﺑﻄﺮﻳﻘﺔ ﺣﺪﻳﺜﻬﺎ."""
{f:5:Lambdadelta},"""ﺃﻟﻢ ﺗﻼﺣﻈﻦ ﻋﺒﺎﺭﺗﻬﺎ ﺍﻟﻤﺘﻜﺮﺭﺓ? ""ﻟﻢَ ﻻ ﺗﺴﺘﺴﻠﻤﻴﻦ ﻭﺗﻤﻮﺗﻴﻦ ﻟﻸﺑـــــﺪ؟"" ﺑﺎﻟﻀﺒﻂ! ﻃﺮﻳﻘﺔ ﺇﻧﻬﺎﺋﻬﺎ ﻟﺠﻤﻠﻬﺎ ﺗﻠﻤﻴﺢٌ ﺛﻤﻴﻦ! ﻟﻸﺑــﺪ? ﻟﻸﺑـــــﺪ (ﺇﻳﻔـــﺎ) ? ﺑﺎﻟﻀﺒﻂ!"""
{f:5:Lambdadelta},"""ﺗﻠﻚ ﺍﻟﻔﺘﺎﺓ ﻫﻲ ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ...ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ!! ﻣﺎ ﺭﺃﻳﻜﻤﺎ?! ﺃﺻُﺪِﻣﺘﻤﺎ?! ﺃﻭﻩ-ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮ!!"""
{f:5:Beatrice},"""ﻫﻮﻭﻭﻭﻭﻩ...! ﻟﻢ ﺃﻻﺣﻆ ﺫﻟﻚ! ...ﻫﻤﻢ، ﻟﻢ ﺃﻋﺘﻘﺪ ﺃﻥ ﻳﻮﺟﺪ ﺗﻠﻤﻴﺢ ﺛﻤﻴﻦ ﻛﻬﺬﺍ!"""
{f:5:Bernkastel},"""......ﺃﻧﺖِ ﺑﺎﺭﻋﺔ ﺑﺎﻟﺘﺴﻠﻴﻚ ﻟﻬﺎ ﻳﺎ ﺑﻴـﺎﺗﻮ. ﻻ ﺗﺮﻓﻌﻲ ﻣﻦ ﺷﺄﻧﻬﺎ ﺃﻛﺜﺮ ﻣﻦ ﺍﻟﻼﺯﻡ. ﺣﺴﻨًﺎ، ﺇﻟﻰ ﺍﻟﻠﻘﺎﺀ."""
{f:5:Lambdadelta},"""ﻟﺤﻈﺔ ﻟﺤﻈﺔ! ﻟﻴﺲَ ﻣﻦ ﺍﻟﻌﺪﻝِ ﺃﻥ ﺗﻌﺮﻓﻲ ﺳﺮﻱ ﻓﻘﻂ ﻭ ﻻ ﺗﺨﺒﺮﻳﻨﻲ ﺑﺴﺮﻙِ!! ﺃﺧﺒﺮﻳﻨﻲ ﻋﻦ ﻫﻮﻳﺔ ﺗﻠﻚ ﺍﻟﻔﺘﺎﺓ!!"""
{f:5:Bernkastel},"""......ﺃﺧﺸﻰ ﺃﻥ ﺳﺮﻱ ﻻ ﻳﻀﺎﻫﻲ ﺳﺮﻙ ﺍﻟﻌﻈﻴﻢ. ...ﻟﺬﺍ ﺳﺄﺧﺒﺮﻙ ﺑﺸﻲﺀٍ ﺁﺧﺮ ﺑﺎﻟﻤﻘﺎﺑﻞ. ﺳﺄﺧﺒﺮﻙ ﻋﻦ ﻫﻮﻳﺔ ﺍﻟﺠﺎﻧﻲ ﺑﻠﻌﺒﺔٍ ﺗﺴﻤﻰ {i:ﻋﻨﺪﻣﺎ ﺗﺒﻜﻲ ﺣﺸﺮﺍﺕ ﺍﻟﺰﻳﺰ}."""
{f:5:Lambdadelta},"""ﻏﺂﺁﺁﺁﻩ، ﻻ ﺗﺤﺮﻗــــﻲ!! ﻣﺎ ﺯﻟﺖُ ﺃﻟﻌﺒﻬﺎ ﻟﻶﻥ!!"""
{f:5:Bernkastel},"""......ﺃﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ... ﺇﻟﻰ ﺍﻟﻠﻘﺎﺀ ﻳﺎ ﺑﻴـﺎﺗﻮ. ﻛﺎﻥ ﺍﻟﺸﺎﻱ ﻟﺬﻳﺬًﺍ. ﺃﻣﺎ ﺑﺨﺼﻮﺹ ﺍﻟﺘﺼﺒﻴﺮﺍﺕ ﻣﻊ ﺍﻟﺸﺎﻱ، ﻓﺘﻨﻘﺼﻬﺎ ﺑﻌﺾ ﺃﻧﻮﺍﻉ ﺍﻟﻤﺮﺑﻰ. ﺟﻬّﺰﻱ ﻟﻨﺎ ﻣﻌﺠﻮﻥ ﺍﻟﻔﻠﻔﻞ ﺍﻟﻜﻮﺭﻱ (ﻛﻮﺗﺸﻮﺟﺎﻥ) ﻣﻦ ﺣﻴﻦ ﻵﺧﺮ. ﻓﻬﻮ ﻳﻠﻴﻖ ﺗﻤﺎﻣًﺎ ﻣﻊ ﺍﻟﺸﺎﻱ ﺍﻟﺮﻭﺳﻲ. ﺃﺭﺍﻙ ﻓﻴﻤﺎ ﺑﻌﺪ."""
{f:5:Beatrice},"""ﺃﻭﻩ، ﻫﻜﺬﺍ ﺇﺫﺍ. ﺳﺂﺗﻲ ﺑﺒﻌﻀﻬﺎ ﻻﺣﻘًﺎ. ﻭﺣﻴﻦ ﺗﻨﺘﻬﻲ ﺍﺳﺘﻌﺪﺍﺩﺍﺕ ﺍﻟﻠﻌﺒﺔ ﺍﻟﻘﺎﺩﻣﺔ، ﺳﺄﺳﺘﺪﻋﻴﻚ. ﺣﺘﻰ ﺫﻟﻚ ﺍﻟﺤﻴﻦ، ﺭﺗّﺒﻲ ﺍﺳﺘﺮﺍﺗﻴﺠﻴﺎﺗﻚ ﻋﻠﻰ ﻣﻬﻞ."""
{f:5:Bernkastel},"""ﻧﻌﻢ، ﺳﺄﻓﻌﻞ. ﻛﺎﻧﺖ ﺍﻟﻠﻌﺒﺔ ﻫﺬﻩ ﺍﻟﻤﺮﺓ ﻣﺜﻴﺮﺓ ﺑﺤﻖ. ﺇﻟﻰ ﺍﻟﻠﻘﺎﺀ."""
{f:5:Lambdadelta},"""ﻣـ-ﻣﻬﻼً، ﺍﻧﺘﻈﺮﻱ ﻟﺤﻈﺔ، ﺃﺧﺒﺮﻳﻨﻲ!!!"""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*. ﻳﺎ ﻟﻠﻌﺠﺐ، ﺃﻧﺘﻤﺎ ﺣﻘًﺎ ﻣﻘﺮﺑﺘﺎﻥ."""
{f:5:Lambdadelta},""".............................. ......ﻧﻌﻢ، ﻫﺬﺍ ﺻﺤﻴﺢ. ...ﺃﻭﻩ، ﻳﺎ ﻟﻤﻘﺪﺍﺭ ﺣﺒﻲ ﻟﻚ ﻳﺎ {f:7:ﺑﻴﺮﻧﻜﺎﺳﺘﻞ}. ﻳﻤﻜﻨﻚِ ﺍﻟﺠﺰﻡ ﺑﻮﻟﻌﻲ ﺑﻚِ."""
{f:5:Lambdadelta},"""......ﺃُﺭﻳﺪُ ﺍﻗﺘﻼﻉ ﻋﻴﻨﺎﻙِ ﺣﺘﻰ ﻻ ﺗَﺮﻱ ﺳﻮﺍﻱ. ......ﺃﻭﻩ , ﺳﻴﻜﻮﻥُ ﺫﻟﻚ ﻣﺬﻫﻼً. ﻏﻤﺴُﻬﺎ ﻓﻲ ﺍﻟﺸﺎﻱ ﺳﻴﻜﻮﻥ ﺭﺍﺋﻌًﺎ ﺣﻘًﺎ. ﺁﻩ!"""
{f:5:Beatrice},"""ﻣﻦ ﻛﺎﻥ ﻳﻈﻦ ﺃﻥ ﺍﻟﺴﻴﺪﺓ {f:7:ﻻﻣﺪﺍﺩﻳﻠﺘﺎ} ﻗﺪ ﺗُﺴﺤﺮ ﻟﻬﺬﻩ ﺍﻟﺪﺭﺟﺔ. ......ﻳﺒﺪﻭ ﺃﻥ ﻋﻠﻲ ﺣﻤﻼً ﺛﻘﻴﻞ. ﻋﻤﻮﻣًﺎ، ﻛﻨﺖ ﻗﺮﻳﺒﺔ ﻣﻦ ﺍﻟﻔﻮﺯ ﻓﻲ ﻫﺬﻩ ﺍﻟﻠﻌﺒﺔ! ﻛﻨﺖُ ﻋﻠﻰ ﻭﺷﻚ ﺃﻥ ﺃﺧﻀﻊ ﺑﺎﺗﻠﺮ."""
{f:5:Lambdadelta},"""..................ﺑﻴـﺎﺗﻮ. ﻫﻞ ﻟﻲ ﺃﻥ ﺍﻃﺮﺡ ﻋﻠﻴﻚ ﺳﺆﺍﻻً?"""
{f:5:Beatrice},"""ﻭﻣﺎ ﻫﻮ? ﻟﻦ ﺃﺧﺒﺮﻙ ﺑﻬﻮﻳﺔ ﺗﻠﻚ ﺍﻟﻔﺘﺎﺓ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!"""
{f:5:Lambdadelta},"""...ﺇﻟﻰ ﻣﺘﻰ ﺳﺘﻮﺍﺻﻠﻴﻦ ﻋﺒﺜﻚ? ...ﻫﻞ ﻟﺪﻳﻚِ ﺃﺻﻼً ﺃﺩﻧﻰ ﻧﻴﺔٍ ﻟﻠﻔﻮﺯ؟"""
,ﻫﺪﺩﺗﻬﺎ {f:7:ﻻﻣﺪﺍﺩﻳﻠﺘﺎ}ﺑﻨﺒﺮﺓٍ ﻟﻢ ﺗﺴﺘﺨﺪﻣﻬﺎ ﺃﺑﺪﺍً ﺃﻣﺎﻡ {f:7:ﺑﻴﺮﻧﻜﺎﺳﺘﻞ}.
,...ﻧﺒﺮﺓ ﻛﻔﻴﻠﺔ ﺑﺄﻥ ﺗﻌﻜﺮ ﺍﻟﺠﻮ ﺑﺄﻛﻠﻤﻪ.
{f:5:Lambdadelta},""".........ﺍﺳﻤﻌﻴﻨﻲ، ﺃﻧﺎ ﺃﺳﺎﻧﺪﻙ ﻓﻘﻂ ﻷﻧﻚ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﻮﺣﻴﺪﺓ ﺍﻟﺘﻲ ﻗﺪ ﺗﺴﺘﻄﻴﻊ ﻫﺰﻳﻤﺔ {f:7:ﺑﻴﺮﻧﻜﺎﺳﺘﻞ}. ﻟﻜﻦ ﺇﻥ ﻛﻨﺖِ ﻻ ﺗﻤﻠﻜﻴﻦ ﺍﻟﻘﻮﺓ ﺍﻟﻜﺎﻓﻴﺔ ﻟﻠﺘﻐﻠﺐ ﻋﻠﻴﻬﺎ، ﻓﺴﺄﺗﺨﻠﻰ ﻋﻨﻚِ ﻋﻠﻰ ﺍﻟﻔﻮﺭ، ﺃﻓﻬﻤﺖِ......?"""
{f:5:Beatrice},"""...............ﻛﻢ ﻫﺬﺍ ﻗﺎﺱٍ ﻣﻨﻚ. ﻣﺎ ﺍﻟﺬﻱ ﻳﺜﻴﺮ ﺍﺳﺘﻴﺎﺀﻙ؟ ...ﺭﻗﻌﺔ ﻟﻌﺒﻲ ﻣﺜﺎﻟﻴﺔ ﻛﻤﺎ ﺗﻌﻠﻤﻴﻦ. ﻻ ﻳﻤﻜﻦ ﻟﻠﺴﻴﺪﺓ {f:7:ﺑﻴﺮﻧﻜﺎﺳﺘﻞ} ﺃﺑﺪًﺍ ﺍﺧﺘﺮﺍﻗﻬﺎ ﻭﻻ ﺍﻟﻔﻮﺯ ﻓﻴﻬﺎ..."""
{f:5:Lambdadelta},"""ﻧﻌﻢ ﺻﺤﻴﺢ. ﺭﻗﻌﺘﻚ ﻣﺜﺎﻟﻴﺔ ﺣﻘًﺎ. ﺣﺘﻰ ﻟﻮ ﻗﻀﺖ {f:7:ﺑﻴﺮﻧﻜﺎﺳﺘﻞ} ﻣﺌﺔ ﻋﺎﻡ. ﺑﻞ ﺣﺘﻰ ﻟﻮ ﺃﻟﻒ ﻋﺎﻡ، ﻓﻠﻦ ﺗﻘﺪﺭ ﺃﺑﺪًﺍ ﻋﻠﻰ ﺍﻟﻔﻮﺯ، ﺭﻗﻌﺘﻚ ﻣﺜﺎﻟﻴﺔ ﻟﻬﺬﻩ ﺍﻟﺪﺭﺟﺔ."""
{f:5:Lambdadelta},"""......ﻭﻟﻬﺬﺍ ﺑﺎﻟﻀﺒﻂ ﺟﻌﻠﺖُ ﻣﻨﻚِ ﺳﺎﺣﺮﺓ ﻣﻘﺎﺑﻞ ﺇﻗﺮﺍﺿﻬﺎ ﻟﻲ. .........ﺇﺫﺍ ﺗﻮﻗﻔﺖُ ﻋﻦ ﻛﻮﻧﻲ ﻭﺻﻴﺔ ﻋﻠﻴﻚ، ﻓﺴﺘﻌﻮﺩﻳﻦ ﻓﻲ ﺍﻟﺤﺎﻝ ﺇﻟﻰ ﻣﺠﺮﺩ ﺑﺸﺮ. ...ﺣﺘﻰ ﻟﻮ ﻛﻨﺖِ ﺫﻭ ﻗﻮﺓ ﻫﺎﺋﻠﺔ، ﻓﺄﻧﺖِ ﻟﺴﺖِ ﺇﻻ ﺳﺎﺣﺮﺓ ﻣﺆﻗﺘﺔ، ﻓﺈﻳﺎﻙ ﺃﻥ ﺗﻨﺴﻲ ﻓﻀﻠﻲ ﻋﻠﻴﻚ."""
{f:5:Beatrice},"""ﺃ-.....ﺃﻋﻠﻢ ﺫﻟﻚ. ...ﺃﻧﺎ ﻣﻤﺘﻨﺔ ﻟﻚ..."""
