Speaker,Arabic (AR)
Ushiromiya Jessica,"""ﺗﺸﻪ......! ﺃﺭﺍﻫﻦ ﺃﻧﻬﻢ ﻻ ﻳﺘﺤﺪﺛﻮﻥ ﺇﻻ ﻋﻦ ﺍﻟﻤﺎﻝ ﻭﺍﻟﻤﺎﻝ ﻭﺍﻟﻤﺎﻝ ﻣﺠﺪﺩﺍً."""
Ushiromiya Jessica,"""...ﻳﺘﺼﺮﻓﻮﻥ ﻭﻛﺄﻧﻬﻢ ﺃﺛﺮﻳﺎﺀ ﺟﺪﺍً ﻣﻌﻈﻢ ﺍﻟﻮﻗﺖ، ﻟﻜﻦ ﻋﻨﺪﻣﺎ ﻳﺤﻴﻦ ﻭﻗﺖ ﺗﻮﺯﻳﻊ ﺍﻟﻨﻘﻮﺩ، ﻳﺒﺪﺃﻭﻥ ﺑﺎﻟﺘﺮﺩﺩ ﻭﺍﻟﻤﻤﺎﻃﻠﺔ. ﻟﻢَ ﻻ ﻳﻜﻮﻧﻮﻥ ﻛﺮﻣﺎﺀ ﻓﺤﺴﺐ ﻭﻳﻘﺴﻤﻮﻧﻪ ﺑﺎﻟﺘﺴﺎﻭﻱ ﺑﻴﻦ ﺍﻟﺠﻤﻴﻊ؟"""
Ushiromiya Battler,"""ﺇﻳﻬﻴﻬﻲ. ﺳﻴﻜﻮﻥ ﺫﻟﻚ ﺭﺍﺋﻌﺎً. ﺳﻴﻜﻮﻥ ﻋﻈﻴﻤﺎً ﻟﻮ ﺣﺼﻠﺖ ﻋﻠﻰ ﻧﺼﻴﺐ ﺃﻳﻀﺎً. 'ﻷﻧﻨﻲ ﻟﻮ ﺣﺼﻠﺖ ﻋﻠﻰ ﻧﺼﻴﺐ ﺃﻳﻀﺎً، ﻟﺘﻘﺎﺳﻤﺘﻪ ﻣﻊ ﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ ﻋﻠﻰ ﺍﻟﻔﻮﺭ."""
Shannon,"""ﺷـ-ﺷﻜﺮﺍً ﺟﺰﻳﻼً ﻟﻚ... ﻻ ﺑﺄﺱ، ﻟﻜﻨﻨﻲ ﺃﻗﺪﺭ ﺍﻟﻌﺮﺽ."""
Ushiromiya George,"""ﺃﻟﺴﺖِ ﻣﺎﺩﻳﺔ ﻋﻠﻰ ﺍﻹﻃﻼﻕ، ﻳﺎ ﺷﺎﻧﻮﻥ؟ ﻋﺎﺩﺓ، ﺍﻟﻔﺘﻴﺎﺕ ﻓﻲ ﻣﺜﻞ ﺳﻨﻚِ ﻟﺪﻳﻬﻦ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻷﺷﻴﺎﺀ ﺍﻟﺘﻲ ﻳﺮﺩﻥ ﺷﺮﺍﺀﻫﺎ."""
Shannon,"""ﺃﺟﻞ. ﻟﻜﻦ ﻻ ﺷﻲﺀ ﻣﻤﺎ ﺃﺭﻳﺪﻩ ﻳﻤﻜﻦ ﺷﺮﺍﺅﻩ ﺑﺎﻟﻤﺎﻝ."""
Ushiromiya Battler,"""ﺃﻭﻩ! ﻣﺎ ﺃﺷﺪﻩ ﻣﻦ ﺯﻫﺪ! ﻟﻮ ﺻﻔﻔﺖ ﻛﻞ ﺍﻷﺷﻴﺎﺀ ﺍﻟﺘﻲ ﺃﺭﻳﺪﻫﺎ، ﻟﻤﺎ ﻛﻔﻰ ﻛﻞ ﺫﻫﺐ ﺍﻟﻌﺎﻟﻢ."""
Ushiromiya Jessica,"""ﻗﺎﻟﺖ ﻻ ﺷﻲﺀ ﻳﻤﻜﻦ {i:ﺷﺮﺍﺅﻩ}. ﺃﺗﺴﺎﺀﻝ ﻣﺎ ﻫﻲ ﻫﺬﻩ ""ﺍﻷﺷﻴﺎﺀ ﺍﻟﺘﻲ ﻻ ﻳﻤﻜﻦ ﺷﺮﺍﺅﻫﺎ"" ﺍﻟﺘﻲ ﺗﺮﻳﺪﻫﺎ ﺷﺎﻧﻮﻥ ﻳﺎ ﺗــــــﺮﻯ. ﺃﻱ ﻓﻜﺮﺓ ﻟﺪﻳﻚ، ﻳﺎ ﺃﺧﻲ ﺟﻮﺭﺝ؟"""
Ushiromiya George,"""ﺣـ-ﺣﺴﻨﺎً، ﺃﺗﻤﻨﻰ ﻟﻮ ﺃﻋﺮﻑ. ﺃﻇﻦ ﺃﻥ ﺷﺎﻧﻮﻥ ﻭﺣﺪﻫﺎ ﻣﻦ ﺗﻌﺮﻑ."""
Shannon,"""ﺃ، ...ﺃﻧﺎ ﻻ ﺃﻋﺮﻑ ﺃﻳﻀﺎً."""
,ﻃﺄﻃﺄ ﺟﻮﺭﺝ ﻭﺷﺎﻧﻮﻥ ﺭﺃﺳﻴﻬﻤﺎ ﻭﻗﺪ ﺍﺣﻤﺮ ﻭﺟﻬﻴﻬﻤﺎ.
,ﻛﺎﻥ ﺑﺎﺗﻠﺮ ﻗﺪ ﺳﻤﻊ ﺍﻟﺘﻔﺎﺻﻴﻞ ﺃﻳﻀﺎً، ﻟﺬﺍ ﻋﺮﻑ ﻣﺎ ﺍﻟﺬﻱ ﻛﺎﻧﺖ ﺟﻴﺴﻴﻜﺎ ﺗﻤﺎﺯﺣﻬﻤﺎ ﺑﺸﺄﻧﻪ.
Ushiromiya Battler,"""ﺃﺧﻲ ﺟﻮﺭﺝ ﺷﺨﺺ ﺃﺣﺘﺮﻣﻪ ﺣﺘﻰ ﺃﻧﺎ. ﺃﻋﺘﻘﺪ ﺃﻧﻚِ ﺍﻟﺘﻘﻴﺖِ ﺑﺸﺨﺺ ﺭﺍﺋﻊ ﺣﻘﺎً ﻳﺎ ﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ."""
Ushiromiya Jessica,"""ﺃﺟﻞ. ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺃﺭﺗﺎﺡ ﻭﺃﻧﺎ ﺃﻋﻠﻢ ﺃﻥ ﺷﺎﻧﻮﻥ ﻓﻲ ﺃﻳﺪٍ ﺃﻣﻴﻨﺔ."""
Ushiromiya George,"""ﺗـ-ﺗﻮﻗﻔﺎ ﻋﻦ ﺍﻟﻤﺰﺍﺡ. ﺇﻧﻬﺎ ﻣﺴﺄﻟﺔ ﺟﺪﻳﺔ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻨﺎ. ﻭﺍﻷﻫﻢ ﻣﻦ ﺫﻟﻚ، ﻣﺎﺫﺍ ﻋﻨﻚِ ﻳﺎ ﺟﻴﺴﻴﻜﺎ-ﺗﺸﺎﻥ؟ ﻫﻞ ﺗﻤﻜﻨﺖِ ﻣﻦ ﺍﻟﺘﻘﺮﺏ ﻗﻠﻴﻼً ﻣﻦ ﻛﺎﻧﻮﻥ-ﻛﻦ؟"""
Ushiromiya Battler,"""ﻣﺎﺍﺍﺍﺍﺍﺍﺍﺍﺍﺫﺍ؟! ﺇﺫﻥ، ﺃﻧﺖِ ﻭﻛﺎﻧﻮﻥ-ﻛﻦ ﻋﻠﻰ ﺗﻠﻚ ﺍﻟﺤﺎﻝ؟!"""
Ushiromiya Jessica,"""ﺁﻩ، ﺃﻣﻢ، ﻣﻤﻤﻎ!! ﻫـ-ﻫﺬﺍ ﻏﺶ ﻳﺎ ﺃﺧﻲ ﺟﻮﺭﺝ، ﺗﺤﺮﻳﻒ ﺩﻓﺔ ﺍﻟﺤﺪﻳﺚ ﻫﻜﺬﺍ ﻫﻮ ﻣﺤﺾ ﻟﺆﻡ!"""
,ﺑﻴﻨﻤﺎ ﻛﺎﻧﻮﺍ ﻳﺨﻮﺿﻮﻥ ﻧﻘﺎﺷﺎً ﺣﻴﻮﻳﺎً ﻣﻠﻴﺌﺎً ﺑﺎﻟﺘﻘﻠﺒﺎﺕ، ﺗﻮﺟﻪ ﺍﻷﻭﻻﺩ ﺍﻷﺭﺑﻌﺔ ﺇﻟﻰ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ.......
,ﻛﺎﻥ ﺍﻟﻤﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﻲ ﺍﻟﺴﻨﻮﻱ ﻓﻲ ﻏﺎﻳﺔ ﺍﻷﻫﻤﻴﺔ ﻟﻌﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ، ﻭﺑﺪﺍ ﺃﻥ ﻣﺆﺗﻤﺮ ﻫﺬﺍ ﺍﻟﻌﺎﻡ ﻋﻠﻰ ﻭﺟﻪ ﺍﻟﺨﺼﻮﺹ ﺳﻴﻜﻮﻥ ﺃﻛﺜﺮ ﺃﻫﻤﻴﺔ.
,ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ، ﻓﺈﻥ ﺭﺏ ﺍﻟﻌﺎﺋﻠﺔ، ﻛﻴﻨﺰﻭ، ﺳﻴﻌﻠﻦ ﺑﻨﻔﺴﻪ ﺇﻋﻼﻧﺎً ﻣﻬﻤﺎً ﻟﻠﻐﺎﻳﺔ، ﻭﻗﺪ ﺃُﻣِﺮ ﺍﻟﺠﻤﻴﻊ ﺑﺎﺳﺘﺜﻨﺎﺀ ﺍﻟﺒﺎﻟﻐﻴﻦ ﺑﻤﻐﺎﺩﺭﺓ ﺍﻟﻘﺼﺮ ﺑﺼﺮﺍﻣﺔ.
,ﻟﻢ ﻳﺤﻀﺮ ﺑﺎﺗﻠﺮ ﺍﻟﻤﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﻲ ﻣﻨﺬ ﺳﺖ ﺳﻨﻮﺍﺕ، ﻟﺬﺍ ﻟﻢ ﻳﻼﺣﻆ ﺍﻷﻣﺮ ﺣﻘﺎً، ﻟﻜﻦ ﻭﻓﻘﺎً ﻟﺠﻴﺴﻴﻜﺎ، ﺑﺪﺍ ﺃﻥ ﺟﻮﺍً ﻣﺘﻮﺗﺮﺍً ﻟﻠﻐﺎﻳﺔ ﻳﺴﻮﺩ ﻫﺬﻩ ﺍﻟﻠﻴﻠﺔ، ﻣﺨﺘﻠﻔﺎً ﺗﻤﺎﻣﺎً ﻋﻦ ﺍﻷﻋﻮﺍﻡ ﺍﻟﻌﺎﺩﻳﺔ.
,......ﻛﺎﻥ ﻣﻦ ﺍﻟﺒﺪﻳﻬﻲ ﺃﻥ ﻛﻴﻨﺰﻭ، ﺍﻟﺬﻱ ﻟﻢ ﻳﺘﺒﻖَ ﻣﻦ ﻋﻤﺮﻩ ﺍﻟﻜﺜﻴﺮ، ﺳﻴﻌﻠﻦ ﺇﻋﻼﻧﺎً ﻛﺒﻴﺮﺍً ﺑﺸﺄﻥ ﺧﻼﻓﺔ ﺯﻋﺎﻣﺔ ﺍﻟﻌﺎﺋﻠﺔ ﻭﺗﻮﺯﻳﻊ ﺛﺮﻭﺗﻪ......
Ushiromiya Battler,"""ﺃﻧﺎ ﻣﻨﺪﻫﺶ. .........ﻟﻢ ﺃﻛﻦ ﺃﺗﺼﻮﺭ ﺃﻥ ﺟﺪﻱ ﺳﻴﻈﻬﺮ ﺑﺎﻟﻔﻌﻞ......"""
Ushiromiya Ange,"""......ﻓﻬﻤﺖ. ﺇﺫﻥ ﻫﺬﻩ ﻫﻲ ﻫﺠﻤﺔ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﻤﺮﺗﺪﺓ."""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*! ﺃﺭﺩﺕ ﺃﻥ ﺃﺗﺮﻙ ﻭﺭﻗﺔ ﺍﻟﺠﻮﻛﺮ ﺍﻟﻤﺴﻤﺎﺓ ﻛﻴﻨﺰﻭ ﻣﻘﻠﻮﺑﺔ ﻟﻔﺘﺮﺓ ﺃﻃﻮﻝ، ﻟﻜﻦ ﻳﺒﺪﻭ ﺃﻥ ﺍﻟﻮﻗﺖ ﻗﺪ ﺣﺎﻥ ﻟﻘﻠﺒﻬﺎ. ﺍﻷﻭﺭﺍﻕ ﺍﻟﺮﺍﺑﺤﺔ ﻭُﺟِﺪَﺕ ﻟﺘُﺴﺘَﺨﺪَﻡ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!"""
Ushiromiya Battler,"""ﺍﻟﻠﻌﻨﺔ. ﺇﺫﻥ ﻧﻈﺮﻳﺘﻲ ﺍﻟﻘﺎﺋﻠﺔ ﺑﺄﻥ ﺟﺪﻱ ﻛﺎﻥ ﻣﻴﺘﺎً ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ، ﻭﺃﻥ ﺷﺨﺼﺎً ﻏﺎﻣﻀﺎً ﺛﺎﻣﻦ ﻋﺸﺮ ﻗﺪ ﺗﺴﻠﻞ ﻣﻜﺎﻧﻪ......ﻗﺪ ﺗﻤﺰﻗﺖ ﻓﺠﺄﺓ ﺍﻵﻥ."""
{f:5:Beatrice},"""ﻟﻘﺪ ﺗﻮﻗﻌﺖ ﺃﻧﻚ ﺳﺘﺒﺪﺃ ﺑﺎﻟﺸﻚ ﻓﻲ ﻛﻴﻨﺰﻭ ﻓﻲ ﻧﻬﺎﻳﺔ ﺍﻟﻤﻄﺎﻑ...! ﻫﻴﺎ، ﻫﻴﺎ، ﻟﻘﺪ ﻋﺎﺩ ﺍﺳﺘﻨﺘﺎﺟﻚ ﺇﻟﻰ ﻧﻘﻄﺔ ﺍﻟﺼﻔﺮ ﻣﺠﺪﺩﺍً، ﺃﻻ ﺗﻌﻠﻢ؟"""
{f:5:Beatrice},"""ﺑﻬﺬﺍ، ﻓﺈﻥ ﻧﻈﺮﻳﺘﻚ ﺍﻟﻘﺎﺋﻠﺔ ﺑﺄﻥ ﻛﻴﻨﺰﻭ ﻛﺎﻥ ﻣﻴﺘﺎً ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ ﻭﻛﻨﺖ ﺃﻧﺎ ﺃﺧﺘﺒﺊ ﻛﺎﻟﺸﺨﺺ ﺍﻟﺜﺎﻣﻦ ﻋﺸﺮ ﻗﺪ ﺗﻼﺷﺖ! *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!!"""
Ushiromiya Battler,""".........ﺗﺒﺎً... ﻟﻜﻦ ﻣﺤﺎﻝ ﺃﻥ ﺃﻓﻘﺪ ﻋﺰﻳﻤﺘﻲ. ﻟﻘﺪ ﺫﻫﺒﺖ ﻧﻈﺮﻳﺔ ﻭﺍﺣﺪﺓ ﻓﻘﻂ. ﺳﺄﻫﺎﺟﻤﻚِ ﻛﺎﻟﻌﺎﺻﻔﺔ، ﻛﺎﻹﻋﺼﺎﺭ......"""
{f:5:Beatrice},"""*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*! ﻣﺎ ﻛﻨﺖ ﻷﻗﺒﻞ ﺑﻐﻴﺮ ﺫﻟﻚ! ﻓﺤﺘﻰ ﺍﻟﻐﺴﻖ ﺍﻷﻭﻝ ﻟﻢ ﻳﺒﺪﺃ ﺑﻌﺪ. ﻣﻦ ﺍﻟﺴﺎﺑﻖ ﻷﻭﺍﻧﻪ ﺟﺪﺍً ﺃﻥ ﺗﺴﺘﺴﻠﻢ."""
Ushiromiya Ange,"""ﻫﺬﺍ ﺻﺤﻴﺢ. ﻛﻤﺎ ﺃﻧﻬﺎ ﻟﻢ ﺗُﻨﻒَ ﺑﺎﻟﺤﻘﻴﻘﺔ ﺍﻟﺤﻤﺮﺍﺀ. .........ﻓﻲ ﻫﺬﻩ ﺍﻟﻤﺮﺣﻠﺔ، ﻟﻢ ﺗُﻬﺰَﻡ ﻧﻈﺮﻳﺔ ﺑﺎﺗﻠﺮ ﺑﻌﺪ. ﻣﻦ ﺍﻟﺴﺎﺑﻖ ﻷﻭﺍﻧﻪ ﺍﻟﻘﻮﻝ ﺇﻧﻚِ ﻗﺪ ﻓﺰﺕِ."""
Ushiromiya Battler,"""ﻫﻤﻢ، ﺃﻧﺖِ ﻋﻠﻰ ﺣﻖ. ......ﺇﻧﻪ {i:ﻻ ﻳﺰﺍﻝ} ﻣﻦ ﺍﻟﻤﺒﻜﺮ ﺟﺪﺍً ﺑﺎﻟﻨﺴﺒﺔ ﻟﻲ ﺃﻥ ﺃﺻﺪﻕ ﻗﺼﺘﻬﺎ ﺑﺒﺴﺎﻃﺔ. ...ﻣﻦ ﺍﻟﻤﻔﺘﺮﺽ ﺃﻥ ﻳﻈﻬﺮ ﺟﺪﻱ ﺃﺧﻴﺮﺍً، ﻟﻜﻦ ﻫﻨﺎﻙ ﺃﻳﻀﺎً ﺍﺣﺘﻤﺎﻝ ﺃﻥ ﻳﻜﺜﺮ ﺍﻟﺤﺪﻳﺚ ﻋﻦ ﺗﺪﻫﻮﺭ ﺻﺤﺘﻪ ﻭﺃﻧﻪ ﻟﻦ ﻳﻈﻬﺮ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ."""
Ushiromiya Battler,"""......ﻗﺪ ﻳﻜﻮﻥ ﺍﻟﻌﻢ ﻛﺮﺍﻭﺱ ﻳﺤﺎﻭﻝ ﺑﻴﺄﺱ...ﺇﺧﻔﺎﺀ ﺣﻘﻴﻘﺔ ﺃﻥ ﺟﺪﻱ ﻣﻴﺖ ﺑﺎﻟﻔﻌﻞ ﺣﺘﻰ ﺍﻟﻠﺤﻈﺔ ﺍﻷﺧﻴﺮﺓ."""
{f:5:Beatrice},"""ﻫﺎ...! ﺃﺭﻯ، ﺃﺭﻯ، ﻳﻤﻜﻨﻚ ﺍﻟﺘﻔﻜﻴﺮ ﻓﻲ ﺍﻷﻣﺮ ﺑﻬﺬﻩ ﺍﻟﻄﺮﻳﻘﺔ ﺃﻳﻀﺎً. ﺍﻓﻌﻞ ﻣﺎ ﻳﺤﻠﻮ ﻟﻚ. ﺳﻴُﺤﺴﻢ ﺍﻷﻣﺮ ﻗﺮﻳﺒﺎً. ﻗﺮﻳﺒﺎً ﺟﺪﺍً... *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*......!"""
,ﺷﻮﻫﺪ ﺟﻤﻴﻊ ﺍﻷﻗﺎﺭﺏ ﻭﻧﺎﻧﺠﻮ ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ.
,ﺟﻠﺲ ﻧﺎﻧﺠﻮ ﻭﺣﻴﺪﺍً، ﻳﺮﺍﻗﺐ ﺍﻟﺮﻳﺎﺡ ﻭﺍﻟﻤﻄﺮ ﻓﻲ ﺍﻟﺨﺎﺭﺝ ﺑﻬﺪﻭﺀ.
,ﻛﺎﻥ ﻛﺮﺍﻭﺱ ﻳﺠﻠﺲ ﻓﻲ ﻣﻘﻌﺪ ﻳﻠﻴﻖ ﺑﻤﻜﺎﻧﺘﻪ، ﺑﻴﻨﻤﺎ ﻭﻗﻔﺖ ﻧﺎﺗﺴﻮﻫﻲ ﺑﺠﺎﻧﺒﻪ ﺑﻼ ﺣﺮﺍﻙ.
,ﻛﺎﻥ ﺑﻘﻴﺔ ﺍﻹﺧﻮﺓ ﻭﺃﺯﻭﺍﺟﻬﻢ ﻣﺘﺠﻤﻌﻴﻦ ﻓﻲ ﺍﻟﻄﺮﻑ ﺍﻟﻤﻘﺎﺑﻞ ﻣﻦ ﺍﻟﻄﺎﻭﻟﺔ ﺍﻟﻄﻮﻳﻠﺔ، ﻳﺘﻬﺎﻣﺴﻮﻥ ﻓﻴﻤﺎ ﺑﻴﻨﻬﻢ......
Ushiromiya Rudolf,"""......ﻫﻞ ﻫﺬﺍ ﺻﺤﻴﺢ؟"""
Ushiromiya Rosa,"""ﺃﺟﻞ. ......ﻗﺎﻟﺖ ﻣﺎﺭﻳﺎ... ﺇﻥ ﺍﻟﺸﺨﺺ ﺍﻟﺬﻱ ﺃﻋﻄﺎﻫﺎ ﺍﻟﻤﻈﻠﺔ......ﻛﺎﻥ ﺃﺑﻲ."""
Ushiromiya Hideyoshi,"""ﺍﻟﻠﻌﻨﺔ... ﺇﺫﻥ ﻫﺬﺍ ﻳﻌﻨﻲ ﺃﻥ ﺃﺳﺎﺱ ﺍﺳﺘﺮﺍﺗﻴﺠﻴﺘﻨﺎ ﻗﺪ ﺍﻧﻬﺎﺭ...!"""
Ushiromiya Eva,"""ﻟﻴﺴﺖ ﺍﺳﺘﺮﺍﺗﻴﺠﻴﺘﻨﺎ ﻓﺤﺴﺐ. ﺑﻤﺎ ﺃﻥ ﺃﺑﻲ ﺑﺼﺤﺔ ﺟﻴﺪﺓ ﻭﻗﺎﻝ ﺇﻧﻪ ﺳﻴﻌﻠﻦ ﺍﻹﻋﻼﻥ ﺑﻨﻔﺴﻪ، ﻓﺈﻥ ﻣﺴﺎﻭﻣﺘﻨﺎ ﺍﻟﺘﺎﻓﻬﺔ ﻷﺧﻲ ﺍﻟﻜﺒﻴﺮ ﻛﺎﻧﺖ ﺑﻼ ﺟﺪﻭﻯ ﺗﻤﺎﻣﺎً."""
Ushiromiya Rudolf,"""ﺃﺟﻞ. ......ﺫﻟﻚ ﺍﻟﻮﻏﺪ ﺍﻟﻌﺠﻮﺯ. ﻟِﻢَ ﻟﻢ ﻳﻈﻬﺮ ﻧﻔﺴﻪ ﻋﻠﻰ ﺍﻟﻔﻮﺭ ﺑﺪﻻً ﻣﻦ ﺍﻟﻤﻤﺎﻃﻠﺔ؟ ﺑﻔﻀﻞ ﺫﻟﻚ، ﻛﻨﺎ ﻧﺘﺠﺎﺩﻝ ﻣﻊ ﺃﺧﻲ ﺍﻟﻜﺒﻴﺮ ﺑﻼ ﻓﺎﺋﺪﺓ."""
