Speaker,Arabic (AR)
,...ﻟﻴﺲ ﻷﻧﻬﺎ ﺗﻤﻠﻚ ﺃﻋﺼﺎﺑًﺎ ﻗﻮﻳﺔ، ﺑﻞ ﻷﻧﻬﺎ ﺑﺒﺴﺎﻃﺔ ﻟﻢ ﺗﻨﻢ ﺑﻤﺎ ﻳﻜﻔﻲ.
,ﻛﺎﻥ ﺍﻟﻜﺒﺎﺭ ﻣﺘﺴﻠﺤﻴﻦ...ﺑﺒﻨﺎﺩﻕ ﻗﺼﻴﺮﺓ ﺍﻟﻤﺪﻯ ﻣﻦ ﻣﻘﺘﻨﻴﺎﺕ ﺟﺪﻱ.
,...ﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ ﺃﻧﻬﺎ ﻣﻦ ﺑﻘﺎﻳﺎ ﻫﻮﺳﻪ ﺍﻟﻐﺮﺑﻲ. ﻛﺎﻥ ﻋﺪﺩﻫﺎ ﺃﺭﺑﻌﺔ ﺑﻨﺎﺩﻕ ﻭﻛﺎﻥ ﺟﻤﻴﻌﻬﺎ ﻳﺘﺸﺎﺑﻪ ﺑﺎﻟﺸﻜﻞ.
,ﻭﻗﺪ ﻭﺯﻋﺖ ﺑﻴﻦ ﺍﻷﺷﻘﺎﺀ ﺍﻷﺭﺑﻌﺔ: ﺍﻟﻌﻢ ﻛﺮﺍﻭﺱ ﻭﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﻭﺃﺑﻲ ﻭﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ.
,ﻭﺑﻴﻨﻤﺎ ﻫﻢ ﺻﺎﻣﺘﻴﻦ، ﻛﺎﻧﻮﺍ ﻳﺤﺸﻮﻥ ﺑﻨﺎﺩﻗﻬﻢ ﺑﺎﻟﺮﺻﺎﺹ ﻣﻦ ﻋﻠﺒﺔ ﻣﻮﺿﻮﻋﺔ ﻋﻠﻰ ﺍﻟﻄﺎﻭﻟﺔ.
Ushiromiya Rudolf,""".........ﻫﺬﺍ ﻣﺨﻴﻒٌ ﻧﻮﻋًﺎ ﻣﺎ. ﺣﺘﻰ ﻭﺃﻧﺎ ﺃﻟﻤﺴﻬﺎ ﺍﻵﻥ، ﺃﺷﻌﺮ ﺃﻥ ﻭﺍﻟﺪﻱ ﺳﻴﺄﺗﻲ ﻟﻴﻀﺮﺑﻨﻲ ﻭﻳﺼﺮﺥ 'ﻻ ﺗﻠﻤﺴﻬﺎ!'."""
Ushiromiya Krauss,"""ﺣﺴﻨًﺎ، ﺃﻟﻴﺲ ﻫﺬﺍ ﺭﺍﺋﻌًﺎ؟ ...ﻓﻤﻬﻤﺎ ﻟﻤﺴﺘﻬﺎ، ﻟﻦ ﻳﻜﻮﻥ ﻫﻨﺎﻙ ﻣﻦ ﻳﻀﺮﺑﻚ ﺑﻌﺪ ﺍﻵﻥ."""
Ushiromiya Rosa,"""............ﻣﺎﺯﻟﺖُ ﻻ ﺃﺻﺪﻕ، ...ﺑﺄﻥ ﻭﺍﻟﺪﻱ............ﻗﺪ ﻳﺘﻠﻘﻰ ﻧﻬﺎﻳﺔ ﻛﻬﺬﻩ..."""
Nanjo Terumasa,"""ﺣﺴﻨًﺎ، ﻟﻢ ﺃﺗﻮﻗﻊ ﺃﺑﺪًﺍ ﺃﻥ ﻳﻤﻮﺕ ﻛﻴﻨﺰﻭ-ﺳﺎﻥ ﻣﻴﺘﺔ ﻃﺒﻴﻌﺔ ﻋﻠﻰ ﺳﺮﻳﺮﻩ، ﻭﻟﻜﻦ ﻣﻊ ﺫﻟﻚ...ﻣﺎ ﺣﺪﺙ ﻟﻪ  ﺃﻣﺮ ﻓﻲ ﻏﺎﻳﺔ ﺍﻟﻔﻈﺎﻋﺔ..."""
Ushiromiya Eva,"""ﻣﻬﻼً. ﺃﺗﺴﺎﺀﻝ ﺇﺫﺍ ﻣﺎ ﻛﺎﻥ ﺫﻟﻚ ﻫﻮ ﻭﺍﻟﺪﻱ ﺣﻘًﺎ...؟ ﺭﺑﻤﺎ ﺗﻜﻮﻥ ﺟﺜﺔ ﺷﺨﺺ ﻣﺨﺘﻠﻒ ﺗُﺴﺘﺨﺪﻡ ﻛﺒﺪﻳﻞ ﻟﺨﺪﺍﻋﻨﺎ..."""
Ushiromiya Natsuhi,"""...ﻛﻼ، ﺫﻟﻚ ﻛﺎﻥ ﻭﺍﻟﺪﻧﺎ ﺩﻭﻥ ﺷﻚ. ﺃﻟﻢ ﺗﺮﻱ ﺃﻥّ ﻗﺪﻣﻴﻪ ﻛﺎﻧﺖ ﻓﻴﻬﺎ ﺳﺘﺔ ﺃﺻﺎﺑﻊ؟ ﺑﺸﻜﻞٍ ﻋﺎﻡ، ﻻ ﻳﻮﺟﺪ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﺒﺸﺮ ﻣﻤﻦ ﻟﺪﻳﻬﻢ ﺳﺘﺔ ﺃﺻﺎﺑﻊ ﻓﻲ ﻛﻠﺘﺎ ﺍﻟﻘﺪﻣﻴﻦ."""
Ushiromiya Kyrie,"""ﻭﻟﻜﻦ...... ﺫﻟﻚ ﻻ ﻳﻌﻨﻲ ﺃﻥ ﻣﺜﻞ ﺗﻠﻚ ﺍﻟﺤﺎﻻﺕ ﻏﻴﺮ ﻣﻮﺟﻮﺩﺓ. ﻟﻘﺪ ﺳﻤﻌﺖُ ﺃﻥ ﺗﻌﺪﺩ ﺍﻻﺻﺎﺑﻊ ﻟﻴﺴﺖ ﺣﺎﻟﺔ ﻧﺎﺩﺭﺓ. ﻭﻫﻮ ﻛﺎﻥ ﻳﺤﺐ ﺍﻟﺤﻴﻞ ﺍﻟﺪﻗﻴﻘﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ......ﻗﺪ ﻳﻜﻮﻥ ﻭﺟﺪ ﺟﺜﺔ ﺗﺸﺒﻬﻪ ﻓﻲ ﻋﺪﺩ ﺍﻷﺻﺎﺑﻊ."""
Ushiromiya Natsuhi,"""ﻛﻢ ﻫﺬﺍ ﺳﺨﻴﻒ. ﻟﻤﺎﺫﺍ ﻗﺪ ﻳﻔﻌﻞ ﺷﻴﺌًﺎ ﻛﻬﺬﺍ...؟!"""
Ushiromiya Hideyoshi,"""...ﻟﻮ ﻛﺎﻥ ﺷﺨﺼًﺎ ﻋﺎﺩﻳًﺎ، ﻟﻘﻠﺖ ﺍﻟﺸﻲﺀ ﺫﺍﺗﻪ. ...ﻟﻜﻦ ﺍﻟﺸﺨﺺ ﺍﻟﺬﻱ ﻧﺘﺤﺪﺙ ﻋﻨﻪ ﻫﻮ ﺃﺑﻲ. ﻭﻣﺎ ﺗﻘﻮﻟﻪ ﻛﻴﺮﻳﻲ ﻟﻴﺲ ﺳﺨﻴﻔًﺎ ﺑﻞ ﻫﻮ ﻣﻌﻘﻮﻝ."""
Ushiromiya Rudolf,"""............ﻳﻘﺎﻝ ﺇﻥ ﺍﻟﺘﺤﻘﻖ ﻣﻦ ﻫﻮﻳﺔ ﺍﻟﺠﺜﺚ ﺍﻟﻤﺤﺘﺮﻗﺔ ﺃﻣﺮٌ ﺻﻌﺐ. ﻟﻜﻦ ﻫﻨﺎﻙ ﻃﺮﻕ ﻋﻦ ﻃﺮﻳﻖ ﻓﺤﺺ ﺍﻷﺳﻨﺎﻥ ﺃﻭ ﺍﻟﻬﻴﻜﻞ ﺍﻟﻌﻈﻤﻲ. ﻟﻮ ﺣﻘﻘﺖ ﺍﻟﺸﺮﻃﺔ، ﻓﺴﻴﻌﺮﻓﻮﻥ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻟﻤﻦ ﻫﺬﻩ ﺍﻟﺠﺜﺔ."""
Ushiromiya Krauss,"""ﺍﻟﻤﺸﻜﻠﺔ ﺍﻵﻥ... ﻫﻲ ﺃﻧﻨﺎ ﺑﺤﺎﺟﺔ ﺇﻟﻰ ﻣﻬﻨﺪﺱ ﻫﺎﺗﻒ ﺃﻛﺜﺮ ﻣﻦ ﺍﻟﺸﺮﻃﺔ."""
Ushiromiya Rosa,"""...ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﻟﻦ ﺗﺄﺗﻲ ﺍﻟﻘﻮﺍﺭﺏ ﺑﺴﺒﺐ ﺍﻹﻋﺼﺎﺭ. ...ﻟﻜﻦ ﻫﻞ ﺳﻮﻑ ﺗﺼﻞ ﻏﺪًﺍ؟"""
Ushiromiya Natsuhi,"""ﺭﺑﻤﺎ ﻳﺄﺗﻲ ﺍﻟﻘﺎﺭﺏ ﻣﺮﺓ ﺃﺧﺮﻯ ﻓﻲ ﺍﻟﺘﺎﺳﻌﺔ ﺻﺒﺎﺡ ﺍﻟﻐﺪ. ﺣﻴﻨﻬﺎ، ﺳﻨﻜﻮﻥ ﻗﺎﺩﺭﻳﻦ ﻋﻠﻰ ﺍﻻﺗﺼﺎﻝ ﺑﺎﻟﺸﺮﻃﺔ."""
Ushiromiya Eva,"""...ﺃﻱ ﺃﻧﻨﺎ، ﻭﺍﻟﺠﺎﻧﻲ...ﺳﻨﻜﻮﻥ ﻣﺤﺎﺻﺮﻳﻦ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ ﺣﺘﻰ ﻳﻨﻘﻀﻲ ﺍﻹﻋﺼﺎﺭ."""
,.........ﺭﺑﻤﺎ ﻳﻤﻜﻨﻚ ﻓﻬﻢ ﺍﻟﺰﺑﺪﺓ ﻣﻦ ﺣﺪﻳﺚ ﺁﺑﺎﺋﻨﺎ، ﻟﻜﻦ ﺩﻋﻨﻲ ﺃﺷﺮﺡ ﻟﻚ ﺍﻟﻮﺿﻊ ﺑﺈﻳﺠﺎﺯ.
,ﺃﻭﻻً، ﻓﻲ ﻭﻗﺖ ﻣﺒﻜﺮ ﻣﻦ ﺻﺒﺎﺡ ﻫﺬﺍ ﺍﻟﻴﻮﻡ.
, ﻭﻓﻲ ﺃﻣﺎﻛﻦ ﻣﺘﻔﺮﻗﺔ ﺩﺍﺧﻞ ﺃﻧﺤﺎﺀ ﺍﻟﻘﺼﺮ، ﻋُﺜﺮ ﻋﻠﻰ ﻣﺎ ﻣﺠﻤﻮﻋﻪ ﺳﺖ ﺟﺜﺚ، ﻣﻦ ﺿﻤﻨﻬﻢ ﺟﺪﻱ ﻭﺟﻤﻴﻊ ﺍﻟﺨﺪﻡ، ﻭﺍﺣﺪﺓ ﺗﻠﻮ ﺍﻷﺧﺮﻯ.
,ﺃﻭﻻً، ﺗﻢ ﺇﻟﻘﺎﺀ ﺍﻟﺠﺪ ﻓﻲ ﺍﻟﻨﻴﺮﺍﻥ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺴﺨﺎﻥ، ﻭﺍﺣﺘﺮﻕ ﺗﻤﺎﻣًﺎ.
,ﺗﻢ ﺍﻟﻌﺜﻮﺭ ﻋﻠﻰ ﺍﻟﺨﺪﻡ ﻣﻴﺘﻴﻦ، ﻛﻞ ﻭﺍﺣﺪٍ ﻣﺤﺒﻮﺱ ﻓﻲ ﻏﺮﻑ ﻣﻨﻔﺼﻠﺔ ﻣﻐﻠﻘﺔ ﻣﺮﺳﻮﻡٌ ﻋﻠﻰ ﺃﺑﻮﺍﺑﻬﺎ ﺩﻭﺍﺋﺮ ﺳﺤﺮﻳﺔ ﻏﺮﻳﺒﺔ.
,ﺃﻣﺎ ﺳﺒﺐ ﺍﻟﻮﻓﺎﺓ ﻓﻠﻢ ﻳﻜﻦ ﻣﺆﻛﺪًﺍ، ﻟﻜﻦ ﻭﻓﻘًﺎ ﻟﺘﺸﺨﻴﺺ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ، ﻳﻮﺟﺪ ﺍﺣﺘﻤﺎﻝ ﻛﺒﻴﺮ ﺃﻧﻬﻢ ﻗﺪ ﺗﻌﺮﺿﻮﺍ ﻟﻠﻄﻌﻦ ﺑﺸﻲﺀٍ ﻣﺜﻞ ﺍﻟﺮﻣﺢ. ...... ﺃﻭ ﺭﺑﻤﺎ ﺑﺮﺻﺎﺻﺔ ﺳﻼﺡ.
,ﻭﻟﻬﺬﺍ ﺍﻟﺴﺒﺐ ﻗﺮﺭ ﺍﻟﻜﺒﺎﺭ ﺍﻟﺘﺴﻠﺢ ﺑﺒﻨﺎﺩﻕ ﻭﻳﻨﺸﺴﺘﺮ. (ﺑﻨﺎﺩﻕ ﺫﻭ ﺁﻟﻴﺔ ﺍﻟﺘﻠﻘﻴﻢ ﻋﻦ ﻃﺮﻳﻖ ﺳﺤﺐ ﺍﻟﻤﻘﺒﺾ)
,ﻭﻣﺎ ﺯﺍﺩ ﺍﻟﻄﻴﻦ ﺑﻠﺔً...ﻫﻲ ﺣﻘﻴﻘﺔ ﺗﻌﻄﻞ ﺍﻟﻬﻮﺍﺗﻒ. ﻟﻢ ﻧﻜﻦ ﻣﺘﺄﻛﺪﻳﻦ ﻣﻦ ﺃﻥ ﺍﻟﺒﺮﻕ ﻗﺪ ﺗﺴﺒﺐ ﻓﻲ ﺗﻌﻄﻠﻬﺎ ﺃﻭ ﻣﺎ ﺇﺫﺍ ﻛﺎﻥ ﻣﻦ ﻓﻌﻞ ﺍﻟﺠﺎﻧﻲ.
,ﺑﺄﻳﺔ ﺣﺎﻝ، ﺑﺴﺒﺐ ﺍﻧﻘﻄﺎﻉ ﺧﻄﻮﻁ ﺍﻻﺗﺼﺎﻝ، ﻻ ﻳﻤﻜﻨﻨﺎ ﺃﻥ ﻧﺨﺎﻃﺐ ﺍﻟﺸﺮﻃﺔ.
, ﻟﺬﺍ ﺣﺘﻰ ﻳﻨﻘﻀﻲ ﺍﻹﻋﺼﺎﺭ ﻭﻳﺄﺗﻲ ﺍﻟﻘﺎﺭﺏ ﺻﺒﺎﺡ ﺍﻟﻐﺪ، ﻋﻠﻴﻨﺎ ﺣﻤﺎﻳﺔ ﺃﻧﻔﺴﻨﺎ.
,ﻓﺠﺰﻳﺮﺓ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﺍﻵﻥ ﻣﻌﺰﻭﻟﺔ ﺑﺎﻟﻜﺎﻣﻞ ﺑﻔﻌﻞ ﺍﻹﻋﺼﺎﺭ. ﻭﺑﻤﺎ ﺃﻧﻨﺎ ﻋﺎﻟﻘﻮﻥ ﻋﻠﻰ ﺍﻟﺠﺰﻳﺮﺓ، ﻓﺎﻟﺠﺎﻧﻲ ﻋﺎﻟﻖٌ ﻣﻌﻨﺎ ﻛﺬﻟﻚ.
,ﻳﺒﺪﻭ ﺃﻥ ﺍﻟﻜﺒﺎﺭ ﻇﻠﻮﺍ ﻣﺠﺘﻤﻌﻴﻦ ﻃﻮﺍﻝ ﺍﻟﻠﻴﻞ ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ. ﻭﺭﻏﻢ ﻫﺬﺍ ﻭﻗﻌﺖ ﺍﻟﺠﺮﺍﺋﻢ ﺩﺍﺧﻞ ﺍﻟﻘﺼﺮ.
,...ﺑﻴﻨﻤﺎ ﻛﺎﻥ ﺍﻟﻜﺒﺎﺭ ﻳﺘﺠﺎﺩﻟﻮﻥ ﺣﻮﻝ ﺍﻟﻤﺎﻝ. ﻛﺎﻥ ﺍﻟﺠﺎﻧﻲ ﻳُﻨﻔﺬ ﺟﺮﻳﻤﺘﻪ ﺑﻜﻞ ﺑﺮﻭﺩ...
,ﻟﻘﺪ ﺳﻤﻌﺖ ﺃﻥ ﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ ﻛﺎﻧﺖ ﺻﺎﺭﻣﺔ ﺟﺪًﺍ ﺑﺸﺄﻥ ﺇﻏﻼﻕ ﺍﻷﺑﻮﺍﺏ ﻭﺍﻟﻨﻮﺍﻓﺬ ﻓﻲ ﺍﻟﻠﻴﻞ.{n}...ﻭﻣﻊ ﺫﻟﻚ، ﺩﺧﻞ ﺷﺨﺺ ﻏﺮﻳﺐ ﺍﻟﻘﺼﺮ.
,...ﻭﻧﺘﻴﺠﺔً ﻟﺬﻟﻚ، ﻗﺮﺭ ﺍﻟﻜﺒﺎﺭ ﺃﻥ ﺍﻟﻘﺼﺮ ﻣﻦ ﺍﻟﺪﺍﺧﻞ ﺷﺎﺳﻊ ﻭﻟﻦ ﻳﻜﻮﻥ ﺁﻣﻨًﺎ ﻋﻠﻴﻨﺎ، ﻟﺬﺍ ﺣﻤﻠﻮﺍ ﺑﻨﺎﺩﻗﻬﻢ ﻭﺍﻧﺘﻘﻠﻮﺍ ﺇﻟﻰ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ ﺣﻴﺚ ﻛﻨﺎ.
,.........ﻭﻫﻮ ﻣﺎ ﻳﻘﻮﺩﻧﺎ ﺇﻟﻰ ﺍﻟﻮﻗﺖ ﺍﻟﺤﺎﺿﺮ.
,ﺣﻴﺚ ﻛﺎﻥ ﺃﺧﻲ ﺟﻮﺭﺝ ﻳﺘﻮﺳﻞ ﻟﺮﺅﻳﺔ ﺟﺜﺔ ﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ، ﻟﻜﻦ ﺍﻟﻜﺒﺎﺭ ﺭﻓﻀﻮﺍ ﻗﺎﺋﻠﻴﻦ ﺇﻧﻪ ﻻ ﻳﺠﺐ ﻓﻌﻞ ﺫﻟﻚ ﺣﺘﻰ ﺗﺼﻞ ﺍﻟﺸﺮﻃﺔ.
,ﻟﻢ ﻳﻜﻦ ﺍﻟﺴﺒﺐ ﺃﻧﻬﻢ ﺃﺭﺍﺩﻭﺍ ﺍﻟﺤﻔﺎﻅ ﻋﻠﻰ ﻣﻮﻗﻊ ﺍﻟﺠﺮﻳﻤﺔ ﻓﺤﺴﺐ.
,...ﺑﻞ ﻷﻥ ﺍﻟﻤﺠﺮﻡ ﺍﻟﺬﻱ ﻗﺘﻞ ﺍﻟﺴﺘﺔ ﺭﺑﻤﺎ ﻻﺯﺍﻝ ﻳﺘﺠﻮﻝ ﻓﻲ ﺍﻟﻘﺼﺮ.
,ﺍﻟﻘﺼﺮ، ﺍﻟﺬﻱ ﻳﻔﺘﺮﺽ ﺃﻥ ﻳﻜﻮﻥ ﻣﻨﺰﻝ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ،...ﺃﺻﺒﺢ ﺍﻵﻥ ﻣﻜﺎﻧًﺎ ﺧﻄﺮًﺍ ﻳﺘﺠﻮﻝ ﻓﻴﻪ ﻗﺎﺗﻞ ﻣﺠﻬﻮﻝ...
,ﻫﺬﺍ ﻣﻨﻄﻘﻲ، ﻟﻮ ﺗﻔﻜﺮ ﻓﻴﻬﺎ، ﻓﺎﻟﻘﺼﺮ ﺷﺎﺳﻊ. ﻭﺑﻪ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﺰﻭﺍﻳﺎ ﺍﻟﻤﻈﻠﻤﺔ ﻭﺍﻟﻤﻮﺍﺿﻊ ﺍﻟﺘﻲ ﻳﺼﻌﺐ ﻣﺮﺍﻗﺒﺘﻬﺎ، ﻭﻻ ﻳﻤﻜﻨﻚ ﺃﻥ ﺗﻀﻤﻦ ﺍﻷﻣﺎﻥ ﻟﻬﺬﺍ ﺍﻟﻌﺪﺩ ﻣﻦ ﺍﻷﺷﺨﺎﺹ.
,ﻋﻠﻰ ﻋﻜﺲ ﺫﻟﻚ، ﻣﻨﺰﻝ ﺍﻟﻀﻴﺎﻓﺔ ﺃﺻﻐﺮ ﺑﻜﺜﻴﺮ ﻣﻦ ﺍﻟﻘﺼﺮ،
,ﺣﻴﺚ ﺃﻧﻪ ﻳﺘﻜﻮﻥ ﻣﻦ ﻃﺎﺑﻘﻴﻦ. ﻭﺭﺑﻤﺎ ﻣﺎ ﻋﺪﺩﻩ ﻋﺸﺮ ﻏﺮﻑ ﺃﻭ ﻧﺤﻮ ﺫﻟﻚ.{n}ﻣﻤﺎ ﻳﺒﺪﻭ، ﺗﻢ ﺗﺸﻴﻴﺪﻩ ﻓﻲ ﺍﻷﺻﻞ ﻟﻴﻜﻮﻥ ﺑﻤﺜﺎﺑﺔ ﻓﻨﺪﻕ ﺻﻐﻴﺮ، ﻛﺠﺰﺀ ﻣﻦ ﺧﻄﺔ ﺗﺤﻮﻳﻞ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ ﺇﻟﻰ ﻣﻨﺘﺠﻊ.
,ﻟﺬﻟﻚ ﻳﺴﻬﻞ ﺍﻟﺴﻴﻄﺮﺓ ﻋﻠﻴﻪ، ﻭﺗﺄﻣﻴﻨﻪ ﺃﻛﺜﺮ ﺑﺴﺎﻃﺔ.{n}...ﺑﻤﻌﻨﻰ ﺁﺧﺮ، ﺇﻧﻪ ﻣﻜﺎﻥٌ ﻣﻨﺎﺳﺐ ﻟﻺﺣﺘﻤﺎﺀ.
,"...ﻭﺃﺧﻴﺮًﺍ، ﻫﻨﺎﻙ ﺍﺣﺘﻤﺎﻝ ﻛﺒﻴﺮ ﺃﻥ ﺗﻜﻮﻥ ﻫﺬﻩ ﺍﻟﻤﺬﺑﺤﺔ ﺍﻟﺘﻲ ﺭﺍﺡ ﺿﺤﻴﺘﻬﺎ ﺳﺘﺔ ﺃﺷﺨﺎﺹ، ﻟﻴﺴﺖ ﺳﻮﻯ ﺟﺰﺀًﺍ ﻣﻦ ""ﻟﻌﺒﺔ""."
,"ﻷﻥ ﺍﻟﺠﺎﻧﻲ ﻗﺪ ﺃﻋﻠﻦ ﺫﻟﻚ ﻋﺒﺮ ﺭﺳﺎﻟﺔ."""
,ﺳﻤﻌﺖ ﺃﻥ ﻇﺮﻓًﺎ ﻋﻠﻰ ﺍﻟﻄﺮﺍﺯ ﺍﻟﻐﺮﺑﻲ ﻳﺤﻤﻞ ﺷﻌﺎﺭ ﺍﻟﻌﺎﺋﻠﺔ ﻋُﺜﺮ ﻋﻠﻴﻪ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺴﺨﺎﻥ ﺣﻴﺚ ﻛﺎﻧﺖ ﺟﺜﺔ ﺟﺪﻱ، ﻛﺎﻥ ﻳﺸﺒﻪ ﺗﻤﺎﻣًﺎ ﺫﻟﻚ ﺍﻟﺬﻱ ﺍﺩﻋﺖ ﻣﺎﺭﻳﺎ ﺃﻧﻬﺎ ﺍﺳﺘﻠﻤﺘﻪ ﻣﻦ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺑﺎﻷﻣﺲ.
,ﻭﺍﻟﺘﺎﻟﻲ ﻫﻮ ﻣﺎ ﻛُﺘﺐ ﻓﻲ ﺍﻟﺮﺳﺎﻟﺔ:
