Speaker,Arabic (AR)
Ushiromiya Krauss,"""...ﻟﻦ ﻳﻔﻴﺪﻧﺎ ﺍﻟﺠﺪﺍﻝ ﺍﻵﻥ. ...ﺑﺄﻳﺔ ﺣﺎﻝ، ﺑﻘﻲّ ﺍﻵﻥ ﺛﻼﺛﺔ ﺃﺷﺨﺎﺹ ﺑﺎﻟﻐﻴﻦ ﻓﻲ ﻣﻨﺰﻝ ﺍﻟﻀﻴﺎﻓﺔ. ﺃﻧﺎ ﻭﺃﻧﺖِ، ......ﻭﻛﺬﻟﻚ ﺇﻳﻔﺎ ﺍﻟﻨﺎﺋﻤﺔ ﻭﺍﻟﻤﺼﺎﺑﺔ ﺑﺎﻟﺤﻤﻰ."""
,ﺣﻴﻨﻬﺎ، ﺗﺮّﺩﺩ ﺻﻮﺕٌ ﻗﻮﻱٌّ ﻟﺒﺎﺏ ﻳُﻔﺘﺢ ﻣﻦ ﺍﻟﺮﻭﺍﻕ، ﺑﺎﻟﺘﺰﺍﻣﻦ ﻣﻊ ﺻﻮﺕ ﺇﻳﻔﺎ ﺍﻟﻤﺬﻋﻮﺭ.
,...ﻛﺎﻧﺖ ﺗﻨﺎﺩﻱ ﺑﺎﺳﻢ ﻫﻴﺪﻳﻮﺷﻲ. ......ﻛﺄﻥّ ﻛﺎﺑﻮﺳًﺎ ﺭﺍﻭﺩﻫﺎ ﺑﺴﺒﺐ ﺍﻟﺤﻤﻰ، ﻭﻋﻠﻰ ﺇﺛﺮﻩ ﻛﺎﻧﺖ ﺗﻨﺎﺩﻱ ﻋﻠﻰ ﺯﻭﺟﻬﺎ.
Ushiromiya Natsuhi,"""ﺇﻳﻔﺎ-ﺳﺎﻥ...ﻣﺎﺫﺍ ﺣﺪﺙ؟ ﺃﺃﻧﺖِ ﺑﺨﻴﺮ...؟"""
Ushiromiya Eva,"""ﺃﻳـ-... ﺃﻳﻦ ﻫﻮ ﺯﻭﺟﻲ؟! ﺯﻭﺟﻲ ﻟﻴﺲ ﻣﻮﺟﻮﺩًﺍ!! ﻟﻘﺪ ﻭﻋﺪﻧﻲ ﺑﺄﻥ ﻳﺒﻘﻰ ﺩﺍﺋﻤًﺎ ﻣﻌﻲ! ﻭﻋﺪﻧﻲ ﺑﺄﻻ ﻳُﻔﻠﺖ ﻳﺪﻱ ﻣﻬﻤﺎ ﺣﺪﺙ!!"""
,...ﺻُﺪﻡ ﻛﺮﺍﻭﺱ ﺑﺘﺼﺮﻓﺎﺗﻬﺎ ﻫﺬﻩ، ﺇﺫ ﺃﻧّﻬﺎ ﻟﻢ ﺗُﻈﻬﺮﻫﺎ ﺃﻣﺎﻣﻪ ﻣﻦ ﻗﺒﻞ. ﻟﻜﻦّ ﻧﺎﺗﺴﻮﻫﻲ ﻓﻬﻤﺖ ﻣﺸﺎﻋﺮﻫﺎ.
Ushiromiya Natsuhi,"""......ﺍ-ﺍﻫﺪﺋﻲ... ﺫﻫﺐ ﻫﻴﺪﻳﻮﺷﻲ-ﺳﺎﻥ ﻣﻊ ﺭﻭﺩﻭﻟﻒ-ﺳﺎﻥ ﻭﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﻟﻠﺨﺎﺭﺝ."""
Ushiromiya Eva,"""ﺫﻫﺐ ﻟﻠﺨﺎﺭﺝ?!?! ﻟﻢ*ﺍ-ﻟﻤﺎ-ﻟﻤﺎﺫﺍ ﺫﻫﺐ ﻟﻠﺨﺎﺭﺝ ﺑﻌﺪ ﺃﻭ ﻭﻋﺪﻧﻲ ﺑﺄﻥ ﻳﺒﻘﻰ ﺩﺍﺋﻤًﺎ ﻣﻌﻲ؟! ﻟﻤﺎﺫﺍ ﺧﺮﺝ?! ﻳﺠﺐ ﺃﻻ ﻳﺨﺮﺟﻮﺍ، ﻓﻲ ﺍﻟﺨﺎﺭﺝ ﺗﻮﺟﺪُ ﺳﺎﺣﺮﺓ!! ﺇﺫﺍ ﻭﺟﺪﺗﻬﻢ ﻓﺴﺘﻘﺘﻠﻬﻢ!!! ﻭﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﻩ...!!"""
Ushiromiya Krauss,"""...ﺍﻫﺪﺋﻲ ﻳﺎ ﺇﻳﻔﺎ. ......ﺫﻫﺐ ﻫﻴﺪﻳﻮﺷﻲ-ﺳﺎﻥ ﻟﻠﻘﺼﺮ ﻣﻊ ﺭﻭﺩﻭﻟﻒ ﻭﻛﻴﺮﻳﻲ-ﺳﺎﻥ."""
Ushiromiya Eva,"""ﻣﺎ ﺍﻟﺬﻱ ﻳﺴﺘﺪﻋﻲ ﺍﻟﺬﻫﺎﺏ ﻟﻠﻘﺼﺮ؟!! ﻟﻤﺎﺫﺍ ﺫﻫﺐ ﻟﻠﺨﺎﺭﺝ ﻭﻧﺤﻦ ﻫﻨﺎ ﻓﻲ ﺃﻣﺎﻥ؟!! ﺃﺧﺒﺮﻧﻲ ﻟﻤﺎﺫﺍ ﻋﺎﺩ ﻟﻠﻘﺼﺮ؟!!!"""
Ushiromiya Krauss,""".................. ...ﺫﻫﺒﻮﺍ ﻹﺣﻀﺎﺭ ﻃﻌﺎﻡ ﻳﺴﺪُّ ﺟﻮﻋﻨﺎ ﺣﺘﻰ ﺍﻟﻐﺪ. ...ﻛﻤّﺎ ﺃﻥ ﻫﻴﺪﻳﻮﺷﻲ-ﺳﺎﻥ ﻛﺎﻥ ﻗﻠﻘًﺎ ﻋﻠﻰ ﺣﺎﻟﺘﻚ ﺍﻟﺼﺤﻴﺔ... ﺇﺫ ﻗﺎﻝ ﺃﻥ ﻫﺬﺍ ﺳﺒﺐ ﺭﻏﺒﺘﻪ ﻓﻲ ﺍﻟﺬﻫﺎﺏ..."""
Ushiromiya Eva,"""ﻣﺘﻰ ﺳﻴﻌﻮﺩ؟!! ﻣﺘﻰ ﺳﻴﻌﻮﺩ؟!! ﻳﺠﺐ ﺃﻻ ﻳﺨﺮﺟﻮﺍ، ﻻ ﺇﻟﻰ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ ﺃﻭ ﺣﺘﻰ ﺍﻟﻘﺼﺮ!! ﻫﻨﺎﻙ ﺗﻮﺟﺪُ ﺳﺎﺣﺮﺓ. ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ ﺗﺘﺠﻮّﻝ ﻫﻨﺎﻙ!! ﺇﺫﺍ ﻭﺟﺪﺗﻪ ﻓﻠﻦ ﺗﺘﺮﺩﺩ ﻓﻲ ﻗﺘﻠﻪ، ﺑﻞ ﺳﺘﻘﺘﻠﻪ ﺣﺘﻤًﺎ!! ﻣﺘﻰ ﺳﻴﻌﻮﺩ ﺯﻭﺟﻲ؟!"""
Ushiromiya Natsuhi,"""...ﻟﻘﺪ ﻣﻀﺖ ﻧﺤﻮ ﺛﻼﺛﻴﻦ ﺩﻗﻴﻘﺔ ﻣﻨﺬ ﻣﻐﺎﺩﺭﺗﻬﻢ. ﻧﺤﻦ ﺍﻵﻥ ﻓﻲ ﺍﻧﺘﻈﺎﺭ ﻋﻮﺩﺗﻬﻢ."""
Ushiromiya Eva,"""ﺛـ-ﺛﻼﺛﻴﻦ ﺩﻗﻴﻘﺔ؟! ﻫﺬﺍ ﻏﻴﺮ ﻣﻨﻄﻘﻲ ﺃﺑﺪًﺍ! ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺍﻟﻘﺼﺮ ﻓﻘﻂ ﻟﺠﻠﺐ ﺍﻟﻄﻌﺎﻡ ﻻ ﻳﺤﺘﺎﺝ ﻛﻞ ﻫﺬﺍ ﺍﻟﻮﻗﺖ!! ﻓﻠﻤﺎﺫﺍ ﺃﻧﺘﻤﺎ ﺗﻘﻔﺎﻥ ﻫﻨﺎ ﺑﻼ ﺣﺮﺍﻙ؟!"""
Ushiromiya Eva,"""ﻋﻠﻴﻨﺎ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻴﻪ! ﻳﺠﺐ ﺃﻥ ﻧﺬﻫﺐ ﺇﻟﻴﻪ ﺣﺎﻻً!! ﺁﺁﺁﺁﺁﺍﺍﺍﺍﺍﻩ!!"""
,ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻥ ﻛﺎﺑﻮﺳًﺎ ﺭﺍﻭﺩﻫﺎ. ...ﻭﻷﻧّﻪ ﺍﺳﺘﻤﺮّ ﺣﺘﻰ ﺑﻌﺪ ﺍﺳﺘﻴﻘﺎﻇﻬﺎ، ﻓﻠﻢ ﺗﻌﺪ ﺑﺪﻭﺭﻫﺎ ﻗﺎﺩﺭﺓٌ ﻋﻠﻰ ﺇﺧﻔﺎﺀ ﺫﻋﺮﻫﺎ.
,ﺣﺎﻭﻟﺖ ﻧﺎﺗﺴﻮﻫﻲ ﺗﻬﺪﺋﺘﻬﺎ، ﻟﻜﻦّ ﻣﺸﺎﻋﺮ ﺇﻳﻔﺎ ﺗﺄﺟّﺠﺖ ﺃﻛﺜﺮ.
,......ﻭﻷﻥ ﺫﻟﻚ ﺍﻟﻤﻮﻗﻒ ﺍﻟﻤﻀﻄﺮﺏ ﻗﺪ ﻭﺻﻞّ ﺇﻟﻰ ﻣﺴﺎﻣﻌﻬﻢ، ﻓﻘﺪ ﻛﺎﻥ ﺑﺎﺗﻠﺮ ﻭﺍﻷﻃﻔﺎﻝ ﻳﺴﺘﺮﻗﻮﻥ ﺍﻟﻨﻈﺮ ﻣﻦ ﺧﻼﻝ ﺷﻖّ ﺑﺎﺏ ﺍﻟﺮﺩﻫﺔ، ﺑﻴﻨﻤﺎ ﻳُﻔﺘﺮﺽ ﺑﻬﻢ ﺍﻟﺒﻘﺎﺀ ﻓﻲ ﺍﻟﻄﺎﺑﻖ ﺍﻟﺜﺎﻧﻲ.
,ﺣﻴﻨﺌﺬٍ، ﺗﺠﻤﻊ ﻛﻞّ ﻣﻦ ﻓﻲ ﻣﻨﺰﻝ ﺍﻟﻀﻴﺎﻓﺔ ﻋﻨﺪ ﺍﻟﻤﺪﺧﻞ. ﻛﺮﻭﺍﺱ ﻭﻧﺎﺗﺴﻮﻫﻲ ﻭﺇﻳﻔﺎ، ﻛﺬﻟﻚ ﺑﺎﺗﻠﺮ ﻭﺟﻮﺭﻭﺝ ﻭﺟﻴﺴﻴﻜﺎ ﻭﻧﺎﻧﺠﻮ.{n}...ﻣﺤﺎﻭﻟﻴﻦ ﻓﻬﻢ ﺍﻟﻤﻮﻗﻒ ﺍﻟﺤﺎﻟﻲ.
Ushiromiya George,"""ﺃﻣﻲ ﻣﺤﻘﺔٌ ﻓﻲ ﻛﻼﻣﻬﺎ. ﻋﻠﻴﻨﺎ ﺍﻟﺬﻫﺎﺏ ﻟﻼﻃﻤﺌﻨﺎﻥ ﻋﻠﻰ ﺃﺑﻲ ﻭﻣﻦ ﻣﻌﻪ."""
Ushiromiya Battler,"""ﻧﻌﻢ، ﺻﺤﻴﺢ. ﺭﺑﻤﺎ ﺗﺄﺧﺮﻭﺍ ﺑﺴﺒﺐ ﺛﻘﻞ ﻣﺆﻭﻧﺔ ﺍﻟﻄﻌﺎﻡ. ﻋﻠﻴﻨﺎ ﺍﻟﺬﻫﺎﺏ ﻟﻤﺪّ ﻳﺪ ﺍﻟﻌﻮﻥ ﻟﻬﻢ."""
Nanjo Terumasa,"""...ﻟـ-ﻻ ﺗﻨﺴﻮﺍ ﺃﻥ ﺭﻭﺯﺍ-ﺳﺎﻥ ﻗﺪ ﺗﻌﺮﺿﺖ ﻟﻠﻘﺘﻞ ﻣﻨﺬ ﻗﻠﻴﻞ. ...ﻟﺬﺍ ﻗﺪ ﺗﺤﺪﺙ ﺟﺮﻳﻤﺔ ﺃﺧﺮﻯ ﻣﺮﺗﺒﻄﺔ ﺑﺬﻟﻚ. ﻋﻠﻴﻨﺎ ﺗﻮﺧﻲ ﺍﻟﺤﺬﺭ ﻭﺃﻥ ﻧﺒﻘﻰ-"""
Ushiromiya Eva,"""ﻛﻔﺎﻙَ ﺣﻤﺎﻗﺔً!! ﻣﺎ ﻣﻌﻨﻰ ﺍﻟﺤﺬﺭ ﺍﻵﻥ؟! ﺭﺑﻤﺎ ﻳﻄﻠﺐ ﺯﻭﺟﻲ ﺍﻟﻨﺠﺪﺓ ﺍﻵﻥ ﻓﻠﺬﻟﻚ ﺃﺗﺮﻳﺪ ﺃﻥ ﻧﺪﻋﻪ ﻳﻤﻮﺕ؟!! ﺳﺄﺫﻫﺐ ﻟﻼﻃﻤﺌﻨﺎﻥ ﻋﻠﻴﻬﻢ، ﺍﺑﻘﻮﺍ ﻫﻨﺎ ﺇﺫﺍ ﻛﻨﺘﻢ ﺟﺒﻨﺎﺀ!!"""
,ﺭﻓﻌﺖ ﺇﻳﻔﺎ ﺑﻨﺪﻗﻴﺘﻬﺎ ﻏﺎﺿﺒﺔً.{n}ﺑﺎﻟﻨﻈﺮ ﺇﻟﻰ ﻣﻼﻣﺢ ﻭﺟﻬﻬﺎ، ﺳﻴﻜﻮﻥ ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﻋﻠﻰ ﺃﺣﺪٍ ﺭﺩﻋﻬﺎ ﻋﻦ ﺍﻟﺬﻫﺎﺏ.
,...ﺣﻴﻨﻤﺎ ﺃﺩﺭﻙ ﺟﻮﺭﺝ ﻫﺬﺍ، ﺭﻓﻊ ﺭﺃﺳﻪ ﻭﺗﺤﺪﺙ.
Ushiromiya George,"""ﺳﺄﺫﻫﺐ ﺃﻧﺎ ﺃﻳﻀًﺎ. ﻣﺎﺫﺍ ﻋﻨﻚ ﻳﺎ ﺑﺎﺗﻠﺮ-ﻛﻦ؟ ﻛﻠﻤﺎ ﺯﺍﺩ ﺍﻟﻌﺪﺩ ﻛﺎﻥ ﺃﻓﻀﻞ...!"""
Ushiromiya Battler,"""ﻃـ-ﻃﺒﻌًﺎ!! ﺳﻨﺄﺗﻲ ﻣﻌﻚ ﻳﺎ ﻋﻤﺘﻲ ﺇﻳﻔﺎ ﺣﺘﻰ ﻟﻮ ﻃﻠﺒﺖِ ﻣﻨّﺎ ﻋﺪﻡ ﺍﻟﻘﺪﻭﻡ!"""
Ushiromiya Jessica,"""...ﺃ-ﺃﻧﺎ ﺃﻳﻀًﺎ ﻗﺎﺩﻣﺔٌ ﻣﻌﻜﻢ...! ﻟﻦ ﺃﺑﻘﻰ ﻣﺨﺘﺒﺌﺔ ﻟﻮﺣﺪﻱ ﻓﻲ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﺍﻟﻠﻌﻴﻦ...!"""
Ushiromiya Natsuhi,"""ﻳﺠﺐ ﺃﻻ ﺗﺨﺮﺟﻲ ﻳﺎ ﺟﻴﺴﻴﻜﺎ!! ﺍﺑﻘﻲ ﻫﻨﺎ ﻣﻌﻲ. ﻣﻔﻬﻮﻡ؟!"""
,ﻛﺎﻧﺖ ﺗُﻠﻤﺢ ﺑﻜﻼﻣﻬﺎ ﻋﻠﻰ ﺃﻥ ﺃﻭﻟﺌﻚ ﺍﻟﺜﻼﺛﺔ ﻗﺪ ﻗُﺘﻠﻮﺍ ﺑﺎﻟﻔﻌﻞ، ﻟﺬﺍ ﻻ ﺟﺪﻭﻯ ﻣﻦ ﺍﻟﺨﺮﻭﺝ ﻭﺭﺍﺋﻬﻢ.
,ﺃﺩﺭﻛﺖ ﻧﺎﺗﺴﻮﻫﻲ ﺑﺄﻥّ ﻛﻼﻣﻬﺎ ﻗﺪ ﺍﺧﺘﺮﻕّ ﻗﻠﺐ ﺇﻳﻔﺎ، ﻭﻟﻜﻨّﻬﺎ ﺗﺤﺪﺛﺖ ﺑﺼﺮﺍﻣﺔ ﻭﻗﻮﺓ ﺑﺼﻔﺘﻬﺎ ﺃﻡّ ﺟﻴﺴﻴﻜﺎ.
Ushiromiya Eva,"""...ﻣﻌﻚ ﺣﻖ. ﻫﺬﺍ ﻟﻸﻓﻀﻞ. ﻣﻦ ﺍﻷﻓﻀﻞ ﺑﻘﺎﺀ ﺃﺳﺮﺓ ﺃﺧﻲ ﻟﺤﺮﺍﺳﺔ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ."
Ushiromiya Eva,"""ﻫﺬﺍ ﻳﺨﺺ ﺃﺳﺮﺗﻨﺎ ﺃﻧﺎ ﻭﺑﺎﺗﻠﺮ-ﻛﻦ. ﻛﻤﺎ ﺃﻧﻨﻲ ﺃﺭﺟﻮ ﻣﻦ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﺍﻟﻘﺪﻭﻡ ﻣﻌﻨّﺎ ﺃﻳﻀًﺎ. ﺗﺤﺴﺒًﺎ ﻟﺤﺪﻭﺙ ﺃﻱ ﻃﺎﺭﺉ."""
{f:5:Virgilia},"""...ﺑﺎﺗﻠﺮ، ﺇﻳﻔﺎ، ﺟﻮﺭﺝ، ﻭﻧﺎﻧﺠﻮ، ﻛﺎﻧﻮﺍ ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻘﺼﺮ، ﻭﻋﺜﺮﻭﺍ ﻋﻠﻰ ﺟﺜﺚ ﺍﻟﺜﻼﺛﺔ: ﺭﻭﺩﻭﻟﻒ، ﻛﻴﺮﻳﻲ، ﻭﻫﻴﺪﻳﻮﺷﻲ."""
Ushiromiya Battler,""".........ﻫﻞ ﻃُﻌﻨﺖ ﺍﻟﺠﺜﺚ ﻋﻠﻰ ﺍﻟﺘﻮﺍﻟﻲ ﻓﻲ ﻣﻨﻄﻘﺔ ﺍﻟﺮﺃﺱ ﻭﺍﻟﺼﺪﺭ ﻭﺍﻟﺒﻄﻦ ﻭﻓﻘًﺎ ﻟﻸﻏﺴﺎﻕ ﻣﻦ ﺍﻟﺮﺍﺑﻊ ﺇﻟﻰ ﺍﻟﺴﺎﺩﺱ؟"""
{f:5:Virgilia},"""ﻧﻌﻢ. ......ﻛﺎﻧﺖ ﺍﻷﻭﺗﺎﺩ ﻣﻐﺮﻭﺯﺓ ﺩﺍﺧﻞ ﺭﺃﺱ ﺭﻭﺩﻭﻟﻒ، ﻭﺻﺪﺭ ﻫﻴﺪﻳﻮﺷﻲ، ﻭﺁﺧﺮ ﻓﻲ ﺑﻄﻦ ﻛﻴﺮﻳﻲ."""
{f:5:Virgilia},"""ﺑﺎﻟﺤﻜﻢ ﻋﻠﻰ ﻣﻼﺑﺴﻬﻢ ﻏﻴﺮ ﺍﻟﻤﺮﺗﺒﺔ، ﻓﻘﺪ ﻛﺎﻧﻮﺍ ﻏﺎﻟﺒًﺎ ﻓﻲ ﻗﺘﺎﻝ ﺃﻭ ﻳﺤﺎﻭﻟﻮﻥ ﺍﻟﻬﺮﺏ. ﻭﺑﻤّﺎ ﺃﻥ ﺍﻟﺠﺜﺚ ﻟﻴﺴﺖ ﻗﺮﻳﺒﺔ ﻣﻦ ﺑﻌﻀﻬﺎ، ﻓﻴﻤﻜﻦ ﺍﻟﻘﻮﻝ ﺑﺄﻧّﻬﻢ ﺃﺑﺪﻭﺍ ﺑﻌﺾ ﺍﻟﻤﻘﺎﻭﻣﺔ ﺿﺪّ ﺍﻟﺠﺎﻧﻲ."""
Ushiromiya Battler,"""....ﻣﺠﺪﺩًﺍ ﻃﻌﻨﻮﺍ ﺑﺎﻷﻭﺗﺎﺩ ﻓﻲ ﺍﻟﺮﺃﺱ ﻭﺍﻟﺒﻄﻦ ﻭﺍﻟﺼﺪﺭ. ......ﺑﺸﺎﻋﺔٌ ﻛﺎﻟﻌﺎﺩﺓ..."""
Ronove,"""................................."""
,ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻥ ﺭﻭﻧﻮﻑ ﻳﻌﻠّﻢ ﺃﻻ ﺿﺮﻭﺭﺓ ﺗﺴﺘﺪﻋﻲ ﻗﻮﻝ ﻣﺎ ﺣﺪﺙ ﻟﻬﻢ ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ، ﺇﻻ ﺃﻧّﻪ ﻓﻜﺮ ﻓﻲ ﺇﺧﺒﺎﺭ ﺑﺎﺗﻠﺮ ﺑﻪ.
,...ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ، ﻟﻘﺪ ﻗﺘﻠﺘﻬﻢ ﺍﻟﺴﺎﺣﺮﺓ ﺑﻄﺮﻕ ﺃﻛﺜﺮ ﻓﻈﺎﻋﺔً ﺑﻜﺜﻴﺮ.
,......ﻭﻗﺪ ﻭﺟﺪﺕْ ﺍﻟﺠﺜﺚ ﻋﻠﻰ ﻫﺬﺍ ﺍﻟﺤﺎﻝ ﻓﻘﻂ ﻷﻥ ﺑﻴـﺎﺗﻮ ﺃﻣﺮّﺕ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺠﺪﻳﺪﺓ ﺃﻥ ﺗﻜّﺒﺢ ﺟﻤﺎﺡ ﻭﺣﺸﻴﺘﻬﺎ ﻗﻠﻴﻼً.
,ﺑﺎﻟﺘﺎﻟﻲ ﻇﻨّﺖ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺠﺪﻳﺪﺓ ﺑﺄﻥّ ﻫﻴﺌﺘﻬﻢ ﺗﻠﻚ ﻣﻨﺎﺳﺒﺔ، ﻭﻫﻜﺬﺍ ﻏﺮﺯﺕ ﺍﻷﻭﺗﺎﺩ ﻓﻲ ﺃﺟﺴﺎﺩﻫﻢ ﺣﺘﻰ ﺗُﺒﻌﺪ ﻋﻨّﻬﺎ ﺍﻟﺸﺒﻬﺎﺕ. ......ﻟﻮ ﻟﻢ ﺗﻔﻌﻞ ﺫﻟﻚ، ﻟﻜﺎﻧﺖ ﺍﻷﻭﺗﺎﺩ ﻣﻐﺮﻭﺯﺓً ﻓﻲ ﻗﻄﻊ ﻟﺤﻢ ﻻ ﺗﺸﺒﻪ ﺍﻹﻧﺴﺎﻥ ﺣﺘﻰ.
,ﻟﻮ ﺃﺧﺬﻧﺎ ﺟﺜﺘﺎ ﺭﻭﺯﺍ ﻭﻣﺎﺭﻳﺎ ﻛﻤﺜﺎﻝ. ...ﻓﻠّﻮ ﺃﻧّﻬﻤﺎ ﻗﺪ ﻗُﺘﻠﺘﺎ ﻛﻤّﺎ ﺃﺭﺍﺩﺕ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﺬﻫﺒﻴﺔ، ﻟﻜﺎﻧﺖ ﺟﺜﺘﻬﻤﺎ ﺃﺑﺸﻊ ﻣﻤﺎ ﻳُﻤﻜﻦ ﻟﻠﻤﺮﺀ ﺗﺼﻮﺭﻩ.
,"ﻭﻟﻬﺬﺍ ﻗﺎﻣﺖ ﺑﻴـﺎﺗﻮ ﺑﺘﻐﻴﻴﺮ ﺫﻟﻚ ﺇﻟﻰ ﻧﻮﻉ ""ﺃﻓﻀﻞ""، ﻭﺍﻟﺬﻱ ﺫﻛﺮﻩ ﺑﺎﺗﻠﺮ ﺳﺎﺑﻘًﺎ."
,ﺃﻱّ ﺃﻥّ ﺍﻗﺘﺼﺎﺭ ﺿﺮﺭ ﺍﻟﺠﺜﺚ ﻋﻠﻰ ﻫﺬﺍ ﻫﻮ ﺑﻔﻀﻞ ﺑﻴـﺎﺗﻮ، ﻭﻟﻬﺬﺍ ﺍﻟﺴﺒﺐ ﻓﻜﺮ ﻓﻲ ﺇﺧﺒﺎﺭ ﺑﺎﺗﻠﺮ ﺑﺬﻟﻚ.
