Speaker,Arabic (AR)
Captain Kawabata," ""ﻟﻴﺲ ﺍﻟﻜﺜﻴﺮﻭﻥ. ﻛﻴﻨﺰﻭ-ﺳﺎﻥ، ﻭﻛﺒﻴﺮ ﺍﻟﺨﺪﻡ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ. ﻭﻣﻦ ﻟﻬﻢ ﺻﻠﺔٌ ﺑﺎﻟﻘﻮﺍﺭﺏ ﻣﻨﺎ، ﻭﺑﻌﺾ ﺍﻟﺨﺪﻡ ﺍﻟﻤﺴﻨﻴﻦ.  ......ﺑﺎﻹﺿﺎﻓﺔ ﺇﻟﻰ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ ﺍﻷﺏ، ﻭﺍﻟﺠﺪﺓ ﻛﻮﻣﺎﺳﺎﻭﺍ. ﻗﺪ ﻳﺒﺪﻭ ﺍﻟﻌﺪﺩ ﻛﺒﻴﺮًﺍ ﻋﻨﺪﻣﺎ ﺃﻋﺪﻫﻢ، ﻟﻜﻦ ﻋﻠﻰ ﺃﻱ ﺣﺎﻝ، ﻛﺎﻥ ﻋﺪﺩ ﻣﻦ ﻳﻌﺮﻓﻮﻥ ﻗﻠﻴﻼً ﺟﺪًﺍ."""
Ushiromiya Ange," ""ﺃﺧﺒﺮﻧﻲ...ﺭﺟﺎﺀً ﻋﻦ ﺫﻟﻚ ﺍﻟﻘﺼﺮ ﺍﻵﺧﺮ."""
Captain Kawabata,"""...ﻛﻞُّ ﻣﺎ ﻗﻴﻞ ﻟﻲ ﺃﻥَّ ﺛﻤﺔ ﻗﺼﺮًﺍ ﻳُﺪﻋﻰ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ. ﻟﻢ ﻳُﺴﻤﺢ ﻟﻲ ﺑﻤﻐﺎﺩﺭﺓ ﺍﻟﻘﺎﺭﺏ، ﻟﺬﺍ ﻟﻢ ﺃﺭَ ﺍﻟﻤﻜﺎﻥ ﻭﻟﻮ ﻟﻤﺮﺓٍ ﻭﺍﺣﺪﺓ ﺃﺑﺪًﺍ."""
Amakusa Juuza," ""ﺃﻛﺎﻥ ﺑﻌﻴﺪًﺍ ﺑﻤﺎ ﻳﻜﻔﻲ ﻟﺌﻼ ﺗﺮﺍﻩ ﻣﻦ ﺍﻟﻤﻴﻨﺎﺀ ﺇﺫًﺍ؟"""
Captain Kawabata,"""ﻻ ﺃﺩﺭﻱ.......ﻟﻜﻨَّﻪ ﻛﺎﻥ ﻗﺼﺮًﺍ ﻣﺨﻔﻴًﺎ ﻋﻠﻰ ﺃﻱِّ ﺣﺎﻝ. ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻧَّﻪ ﺑُﻨﻲ ﻓﻲ ﻣﻜﺎﻥٍ ﻻ ﻳﻤﻜﻦ ﺭﺅﻳﺘﻪ ﻣﻦ ﺍﻟﺨﺎﺭﺝ. ...ﻋﻠﻰ ﺃﻱِّ، ﻛﺎﻥ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ ﺃﻋﻈﻢ ﺃﺳﺮﺍﺭ ﺗﻠﻚ ﺍﻟﺠﺰﻳﺮﺓ."
Ushiromiya Ange,"""ﺗﻮﺟﺪ ﻓﺮﺿﻴﺔٌ ﻣﻔﺎﺩﻫﺎ ﺃﻥَّ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻛﺎﻧﺖ ﻣُﺠﺒﺮﺓً ﻋﻠﻰ ﺍﻟﻌﻴﺶ ﻓﻲ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ. ﺃﻭ ﺃﻧَّﻬﺎ ﻛﺎﻧﺖ ﻣﺤﺘﺠﺰﺓً ﻫﻨﺎﻙ... ﻣﺎ ﺭﺃﻳﻚ ﺃﻳُّﻬﺎ ﺍﻟﺮُّﺑﺎﻥ؟"""
Captain Kawabata,"""......ﻛﻨﺖُ ﺃﻧﻘﻞ ﺍﻟﺒﻀﺎﺋﻊ ﺍﻟﻤﺘﻨﻮِّﻋﺔ ﺍﻟﻤﻌﺪَّﺓ ﻟـ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ ﺃﻳﻀًﺎ.. ﻏﺎﻟﺒًﺎ ﻣﺎ ﻛﺎﻧﺖ ﺗﺸﻤﻞ ﺗﻠﻚ ﺃﻏﺮﺍﺿًﺎ ﻻ ﺗﺴﺘﺨﺪﻣﻬﺎ ﺇﻻ ﺍﻟﻨﺴﺎﺀ، ﻭﺃﻏﺮﺍﺿًﺎ ﻓﺎﺧﺮﺓً ﻛﺬﻟﻚ. ﻟﻴﺲ ﻟﺪﻱَّ ﺃﺩﻧﻰ ﺭﻳﺐٍ ﺃﻥَّ ﺗﻠﻚ ﺍﻟﻔﺮﺿﻴﺔ ﺻﺤﻴﺤﺔ."""
Amakusa Juuza," ""ﺃﻳﻌﻨﻲ ﺫﻟﻚ ﺃﻧَّﻚ ﻟﻢ ﺗﺮَ ﻫﺬﻩ ﺍﻟﻤﺮﺃﺓ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻭﺟﻬًﺎ ﻟﻮﺟﻪ ﺃﺑﺪًﺍ ﺃﻳُّﻬﺎ ﺍﻟﺮُّﺑﺎﻥ؟"""
Captain Kawabata,"""ﺃﺑﺪًﺍ. ﻛﻨﺖُ ﺃﺫﻫﺐ ﻭﺁﺗﻲ ﻟﻤﺪﺓ ﺗﻘﺎﺭﺏ 02 ﻋﺎﻣًﺎ، ﻭﻟﻢ ﺃﺭﻫﺎ ﻭﻟﻮ ﻣﺮﺓً ﻭﺍﺣﺪﺓ."""
Amakusa Juuza,"""ﻋﺸﺮﻭﻥ ﻋﺎﻣًﺎ...! ﻋﺠﺒًﺎ، ﻳﻀﻴﻒ ﺫﻟﻚ 02 ﻋﺎﻣًﺎ ﻋﻠﻰ ﻋﻤﺮﻫﺎ ﻋﻠﻰ ﺍﻷﻗﻞ. ﻗُﻀﻲ ﺑﺄﻥ ﺗﻜﻮﻥ ﺁﻧﺴﺔً ﺷﺎﺑﺔ."
Captain Kawabata,"""ﺑﻴﺪ ﺃﻧَّﻪ ﻳﻮﻣًﺎ ﻣﺎ، ﺗﻮﻗﻔﺖ ﺟﻤﻴﻊ ﺍﻟﺮِّﺣﻼﺕ ﻓﺠﺄﺓً ﻣﻦ ﻭﺇﻟﻰ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ، ﺣﺪﺙ ﺫﻟﻚ ﻗﺒﻞ ﻧﺤﻮ 03 ﻋﺎﻣًﺎ، ""ﺃﻱ ﻧﺤﻮ {ruby:ﺷﻮﺍ 34:8691}، ﻋﻠﻰ ﻣﺎ ﺃﻇﻦ......"
Ushiromiya Ange,"""ﻓﺠﺄﺓً؟ ﺃﺗﻌﻨﻲ ﺑﺼﻮﺭﺓٍ ﻣﻔﺎﺟﺌﺔ؟"""
Captain Kawabata,"""ﻛﻨﺎ ﻧﺄﺗﻲ ﺇﻟﻰ ﺍﻟﺠﻬﺔ ﺍﻟﺨﻠﻔﻴﺔ ﻓﻲ ﻣﻮﻋﺪٍ ﻣﺤﺪَّﺩٍ ﻟﻨﻘﻞ ﺍﻟﻄﻌﺎﻡ ﻭﺍﻟﻨﻔﺎﻳﺎﺕ ﺫﻫﺎﺑًﺎ ﻭﺇﻳﺎﺑًﺎ...... ﻫﻪ، ﺣﻴﻦ ﺃﻗﻮﻝ ﺍﻟﺠﻬﺔ ﺍﻟﺨﻠﻔﻴﺔ، ...ﺃﻋﻨﻲ ﺍﻟﻤﺮﻓﺄ ﻓﻲ ﺟﺎﻧﺐ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ."""
Ushiromiya Ange,"""ﻓﻬﻤﺖ.ﻭﻣﺎﺫﺍ ﺑﻌﺪ؟"""
Captain Kawabata,"""ﻭﺻﻠﺘﻨﻲ ﺭﺳﺎﻟﺔٌ ﻣﻔﺎﺟﺌﺔٌ ﻣﻦ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ ﻳﻮﻣًﺎ ﻣﺎ،  ﻭﺃﺧﺒﺮﻧﻲ ﺃﻧﻨﺎ ﻟﻢ ﻧﻌﺪ ﻧﺮﻳﺪﻙ ﺃﻥ ﺗﺬﻫﺐ ﺇﻟﻰ ﺍﻟﺠﻬﺔ ﺍﻟﺨﻠﻔﻴﺔ ﺇﻟﻰ ﺃﻥ ﻳﺼﻠﻚ ﺧﻼﻑ ﺫﻟﻚ."" "
Amakusa Juuza,"""ﻭﻫﻞ ﻭﺻﻠﻚ ﺧﻼﻑ ﺫﻟﻚ؟"""
Captain Kawabata,"""ﻟﻴﺲ ﺑﺸﻜﻞٍ ﺧﺎﺹ. ﻻﺧﺘﺼﺎﺭ ﺍﻟﻘﺼﺔ، ﺫﺍﺕ ﻳﻮﻡ ﻭﻓﺠﺄﺓ، ﺃُﺑﻠﻐﺖُ ﺃﻧَّﻬﻢ ﻟﻢ ﻳﻌﻮﺩﻭﺍ ﺑﺤﺎﺟﺔٍ ﺇﻟﻰ ﺧﺪﻣﺎﺗﻲ ﻓﻲ ﺍﻟﻤﺮﻓﺄ ﺍﻟﺨﻠﻔﻲ، ﻭﺃﻻ ﺃﻛﻠِّﻒ ﻧﻔﺴﻲ ﻋﻨﺎﺀ ﺃﺧﺬ ﺍﻟﻄﻌﺎﻡ ﺇﻟﻰ ﻫﻨﺎﻙ ﺃﻳﻀًﺎ. ...ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ ﺍﻋﺘﻘﺪﺕُ ﺑﺄﻧﻪ ﻳﻄﺮﺩﻧﻲ."""
Captain Kawabata,"""ﻭﻟﻜﻦ ﻟﻢ ﻳﻤﺾِ ﻭﻗﺖٌ ﻃﻮﻳﻞٌ ﻗﺒﻞ ﺃﻥ ﺃﺩﺭﻙ. ﻭﻧﻮﻋًﺎ ﻣﺎ ﺍﺳﺘﻨﺘﺠﺖُ ﺍﻷﻣﺮ ﻣﻦ ﺭﺩﻭﺩ ﺃﻓﻌﺎﻝ ﺍﻟﺨﺪﻡ ﺍﻟﺬﻳﻦ ﻛﺎﻧﻮﺍ ﻳﻌﻠﻤﻮﻥ ﺑﺄﻣﺮ....... ﻛﻮﺍﺩﻭﺭﻳﺎﻥ ﺃﻳﻀًﺎ."" "
Ushiromiya Ange,"""ﻣﺎﺗﺖ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺣﻴﻨﻬﺎ، ﻭﻟﺬﻟﻚ ﻟﻢ ﻳﻌﺪ ﺿﺮﻭﺭﻳًﺎ ﺇﺣﻀﺎﺭ ﺍﻟﻄﻌﺎﻡ ﻭﺍﻟﺤﺎﺟﻴﺎﺕ ﺇﻟﻴﻬﺎ؟"""
Captain Kawabata,"""ﺫﻟﻚ ﻣﺎ ﺃﻋﺘﻘﺪﻩ، ﻟﻢ ﻳُﻄﻠﺐ ﻣﻨﻲ ﺃﺑﺪًﺍ ﺃﺧﺬ ﻗﺎﺭﺏٍ ﺁﺧﺮ ﺇﻟﻰ ﺍﻟﺠﻬﺔ ﺍﻟﺨﻠﻔﻴﺔ ﻣﻨﺬ ﺫﻟﻚ ﺍﻟﺤﻴﻦ. ﻭﻟﻜﻦ ﺑﻌﺪ ﺫﻟﻚ، ﺃﺗﻰ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ ﻟﺮﺅﻳﺘﻲ ﺷﺨﺼﻴًﺎ، ﻭﻧﺒﻬﻨﻲ ﺑﺈﻟﺤﺎﺡ ﺃﻻ ﺃﺗﺤﺪﺙ ﻋﻦ ﺷﻲﺀٍ ﻣﻤﺎ ﻛﺎﻥ ﻳﺠﺮﻱ ﻫﻨﺎ ﺣﺘﻰ ﻳﻮﻡ ﻣﻤﺎﺗﻲ."
Ushiromiya Ange,"""ﺇﺫﺍ ﻛﺎﻥ ﺫﻟﻚ ﺍﻟﻘﺼﺮ ﺍﻟﻤﺨﻔﻲُّ ﻗﺪ ﻫُﺠﺮ ﻟﻤﺪﺓ 02 ﻋﺎﻣًﺎ ﻛﺎﻣﻠﺔً ﺇﺫًﺍ،""ﻓﻠﻢَ ﻛﺎﻧﺖ ﺍﻟﻌﻤَّﺔ ﻫﻨﺎﻙ.........؟"
,"""...ﻓﻲ ﺫﻟﻚ ﺍﻟﻴﻮﻡ ﻣﻨﺬ 21 ﻋﺎﻣًﺎ، ﻧﺠﺖ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ ﺑﻄﺮﻳﻘﺔٍ ﻣﺎ ﺑﻤﻔﺮﺩﻫﺎ ﻓﻲ ﻗﺼﺮٍ ﻣﺨﻔﻲٍّ ﻳﺒﻌﺪ ﻛﻴﻠﻮﻣﺘﺮَﻳﻦ ﻋﻦ ﺍﻟﻘﺼﺮ ﺍﻟﻤﻌﺘﺎﺩ......"""
, ﻓﻠﻢَ ﻛﺎﻧﺖ ﻓﻲ ﻗﺼﺮٍ ﻣﺨﻔﻲٍّ ﻧُﺴﻲ ﻟﻤﺪﺓ 02 ﻋﺎﻣًﺎ.........؟
Captain Kawabata,"""ﺷﺎﻫﺪﺕُ ﺫﻟﻚ ﻓﻲ ﺍﻟﺒﺮﺍﻣﺞ ﺍﻟﺤﻮﺍﺭﻳَّﺔ. ﺣﺘﻰ ﺃﻧﺎ ﻻ ﺃﺳﺘﻄﻴﻊ ﻓﻬﻢ ﺫﻟﻚ ﺃﺑﺪًﺍ. ﻟﻢ ﺃُﺭِ ﺇﻳﻔﺎ-ﺳﺎﻥ ﺍﻟﺠﻬﺔ ﺍﻟﺨﻠﻔﻴﺔ ﻭﻟﻮ ﻟﻤﺮﺓٍ ﻭﺍﺣﺪﺓ. ﻟﻴﺲ ﻟﺪﻱَّ ﺃﺩﻧﻰ ﻓﻜﺮﺓٍ ﻟﻌﻴﻨﺔٍ ﻋﻦ ﻛﻴﻔﻴﺔ ﻣﻌﺮﻓﺘﻬﺎ ﺑـ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ ﺃﻭ ﻛﻴﻔﻴﺔ ﻭﺻﻮﻟﻬﺎ ﻟﻪ."
Ushiromiya Ange,"""ﺃﻛﺎﻥ ﻣﻦ ﺍﻟﻤﻤﻜﻦ ﺍﻟﺬﻫﺎﺏ ﺑﺮًﺍ ﺇﻟﻰ ﺍﻟﺠﻬﺔ ﺍﻟﺨﻠﻔﻴﺔ ﺣﻴﺚ ﻳﻘﻊ ﻛﻮﺍﺩﻭﺭﻳﺎﻥ ﻳﺎ ﺗُﺮﻯ؟"
Amakusa Juuza,"""،ﺇﺫﺍ ﻛﺎﻧﺖ ﺍﻟﻐﺎﺑﺔ - ﻛﻤﺎ ﺳﻤﻌﻨﺎ - ﻛﺜﻴﻔﺔً ﻭﻏﻴﺮ ﻣُﻤﻬﺪﺓ...... ﻓﺄﺷﻚُّ ﺟﺪﻳًﺎ ﻓﻲ ﻗﺪﺭﺓ ﺍﻣﺮﺃﺓٍ ﺃﻧﻴﻘﺔ ﺍﻟﻤﻠﺒﺲ ﻋﻠﻰ ﺍﻟﻌﺒﻮﺭ ﻣﻦ ﺧﻼﻟﻬﺎ."
Ushiromiya Ange,"""ﻣﺎﺫﺍ ﻋﻦ ﺍﻟﺬﻫﺎﺏ ﺑﺤﺮًﺍ ﺇﺫًﺍ؟ ﺭﺑَّﻤﺎ ﻛﺎﻥ ﻫﻨﺎﻙ ﻗﺎﺭﺏٌ ﻳﻌﻤﻞ ﺑﻤﺤﺮِّﻙٍ ﺃﻭ ﻣﺎ ﺷﺎﺑﻪ."
Captain Kawabata,"""ﺃﺗﻤﺰﺣﻴﻦ؟ ﻛﺎﻥ ﺫﻟﻚ ﺍﻹﻋﺼﺎﺭ ﺍﻟﺬﻱ ﺍﺳﺘﻤﺮَّ ﻟﻴﻠﺘَﻴﻦ ﻣﺮﻳﻌًﺎ. ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﺍﺳﺘﺨﺪﺍﻡ ﻗﺎﺭﺏٍ ﺁﻧﺬﺍﻙ."""
Ushiromiya Ange,"""ﻣﺎﺫﺍ ﻟﻮ ﻛﺎﻥ ﺛﻤﺔ......ﻧﻔﻖٌ ﺗﺤﺖ ﺍﻷﺭﺽ ﺃﻭ ﺷﻲﺀٌ ﻣﺎ ﺑﻴﻦ ﺍﻟﻘﺼﺮ ﻭﻛﻮﺍﺩﻭﺭﻳﺎﻥ....ﺃﻟﻢ ﺗﻜﻦ ﻣﺸﻘﺔً ﺑﺎﻟﻐﺔً ﺃﻥ ﻳﻀﻄﺮَّ ﺇﻟﻰ ﺍﺳﺘﺌﺠﺎﺭ ﻗﺎﺭﺏٍ ﻛﻠَّﻤﺎ ﺃﺭﺍﺩ ﺯﻳﺎﺭﺓ ﻗﺼﺮ ﻋﺸﻴﻘﺘﻪ؟"""
Amakusa Juuza,"""ﻧﻔﻖٌ ﻃﻮﻳﻞٌ ﺑﻤﺎ ﻳﻜﻔﻲ ﻟﺮﺑﻂ ﻗﺼﺮَﻳﻦ ﻋﻠﻰ ﺟﺎﻧﺒﻲ ﺟﺰﻳﺮﺓ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﺍﻟﺘﻲ ﺗﻤﺘﺪُّ ﻟﻜﻴﻠﻮﻣﺘﺮَﻳﻦ...؟"""
