Speaker,Arabic (AR)
Ronove,"""...ﺃﻋﺘﻘﺪ ﺃﻥ ﻣﻦ ﺍﻟﻤﻨﺎﺳﺐ ﻣﻬﺎﺟﻤﺔ ﻗﻄﻌﺘﻚ ﺍﻟﻤﺘﻤﺜﻠﺔ ﻛﺎﻟﺸﺨﺺ ﺍﻟﺘﺎﺳﻊ ﻋﺸﺮ. ﺃﺧﺒﺮﻧﻲ ﻳﺎ ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ، ﻫﻞ ﺍﻟﺘﻘﻴﺖ ﺑﻬﺬﺍ ﺍﻟﺸﺨﺺ ﺍﻟﺘﺎﺳﻊ ﻋﺸﺮ؟ ﺃﺗﻤﻠﻚ ﺩﻟﻴﻼً ﻋﻠﻰ ﻭﺟﻮﺩﻩ؟"""
Ushiromiya Battler,"""ﻳﺎ ﻟﻠﺴﺬﺍﺟﺔ. ﺗﻮﻗﻌﺖ ﻫﺬﻩ ﺍﻟﺤﺮﻛﺔ ﺳﻠﻔًﺎ...!"""
Ronove,"ﻳﺎ ﻟﻪ ﻣﻦ ﺃﻣﺮ ﺭﺍﺋﻊ. ﺇﺫًﺍ ﺭﺩ ﻋﻠﻴﻬﺎ ﻣﻦ ﻓﻀﻠﻚ."""
Ushiromiya Battler,"""ﺳﻮﺍﺀً ﻛﺎﻥ ﺧﺼﻤﻲ ﺷﻴﻄﺎﻧًﺎ ﺃﻭ ﺳﺎﺣﺮﺓً ﺃﻭ ﻣﻦ ﻋﻠﻰ ﺷﺎﻛﻠﺘﻜﻢ... ﻻ ﺗﻮﺟﺪ ﺣﺮﻛﺔ ﺃﻧﺴﺐ ﻟﻜﻢ ﻣﻦ ﻫﺬﻩ. ...ﻭﻫﻲ—"""
Ushiromiya Battler,"""ﺩﻟﻴﻞ ﺍﻟﺸﻴﻄﺎﻥ!"""
,ﻋﻨﺪﻣﺎ ﻧُﺘﻬﻢ ﻧﺤﻦ ﺍﻟﺒﺸﺮ ﺑﺸﻲﺀٍ ﻣﺎ، ﻧﺪﺍﻓﻊ ﻋﻦ ﺃﻧﻔﺴﻨﺎ ﺩﺍﺋﻤًﺎ ﺑﺎﻟﻤﻄﺎﻟﺒﺔ ﺑﺈﻇﻬﺎﺭ ﺩﻟﻴﻞ. ﻷﻧﻬﺎ ﺣﺮﻛﺔٌ ﺑﺸﺮﻳﺔ.
,ﻟﻜﻨﻲ ﺃﺗﻘﺎﺗﻞ ﻣﻊ ﺳﺎﺣﺮﺓ.{n}ﺃﻱ ﺃﻧﻨﻲ ﺃﺧﻮﺽ ﻣﻌﺮﻛﺔً ﻣﻊ ﺷﺨﺺٍ ﻟﻴﺲ ﺑﺸﺮﻱ.!
,ﺑﺎﻟﺘﺎﻟﻲ، ﺗﻮﺟﺪ ﺑﻌﺾ ﺍﻟﺤﺮﻛﺎﺕ ﺍﻟﺘﻲ ﻻ ﻳﻤﻜﻦ ﺍﺳﺘﺨﺪﺍﻣﻬﺎ ﺇﻻ ﻓﻲ ﻣﻌﺮﻛﺔ ﺿﺪ ﺳﺎﺣﺮﺓ.{n}ﻭﺑﺎﻟﺬﺍﺕ ﻫﺬﻩ ﺍﻟﺤﺮﻛﺔ ﺍﻟﺪﻧﻴﺌﺔ ﻟﻠﻐﺎﻳﺔ!
,ﻭﻫﻲ ﻣﺎ ﺗُﺴﻤﻰ ﺑـ'ﺩﻟﻴﻞ ﺍﻟﺸﻴﻄﺎﻥ'.{n}ﻭﺑﺎﻟﺘﺎﻟﻲ، ﻻ ﺣﺎﺟﺔ ﻷﻱ ﺩﻟﻴﻞ!
,ﻟﻨﻔﺘﺮﺽ ﺃﻥ ﻫﻨﺎﻙ ﻗﺼﺮًﺍ ﻣﺨﻔﻴًﺎ ﻓﻲ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻣﻨﻔﺼﻞ ﻋﻦ ﻗﺼﺮ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ، ﻭﺃﻥ ﺍﻣﺮﺃﺓً ﺗُﺪﻋﻰ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺗﻌﻴﺶ ﻫﻨﺎﻙ.
