Speaker,Arabic (AR)
, ﻓﻲ ﻫﺬﻩ ﺍﻷﺛﻨﺎﺀ، ﺗﻢ ﺍﻻﻧﺘﻬﺎﺀ ﻣﻦ ﺭﺑﻂ ﺍﻟﻘﺎﺭﺏ.{n}ﻭﺃﻧﺰﻝ ﻟﻮﺡ ﺧﺸﺒﻲ ﺣﺘﻰ ﻧﺘﻤﻜﻦ ﻣﻦ ﺍﻟﺨﺮﻭﺝ.
,ﺧﺮﺝ ﺁﺑﺎﺅﻧﺎ ﻣﻦ ﺍﻟﻘﺎﺭﺏ، ﻭﺍﺣﺪﺍ ﺗﻠﻮ ﺍﻵﺧﺮ.
Gohda Toshiro,"""ﻋﻠﻰ ﺍﻷﻏﻠﺐ ﺃﻧﻜﻢ ﺗﺸﻌﺮﻭن ﺑﺎﻟﺘﻌﺐ ﺑﺴﺒﺐ ﺍﻟﺮﺣﻠﺔ ﺍﻟﻄﻮﻳﻠﺔ. ﺳﻴﺪﺗﻲ، ﻣﻦ ﻓﻀﻠﻚ، ﺍﺳﻤﺤﻲ ﻟﻲ ﺑﻤﺴﺎﻋﺪﺗﻚ."""
Ushiromiya Eva,"""ﺷﻜﺮﺍ ﻟﻚ. ﻟﻘﺪ ﻣﺮ ﻭﻗﺖ ﻃﻮﻳﻞ ﻳﺎ ﻗﻮﺩﺍ-ﺳﺎﻥ، ﻛﻴﻒ ﺣﺎﻟﻚ؟"""
Gohda Toshiro,"""ﺷﻜﺮﺍ ﻻﻫﺘﻤﺎﻣﻚ. ﻣﻦ ﺩﻭﺍﻉ ﺳﺮﻭﺭﻱ ﺧﺪﻣﺘﻚ."""
Ushiromiya Kyrie,"""ﺑﺎﺗﻠﺮ-ﻛﻦ، ﺃﻟﻴﺴﺖ ﻫﺬﻩ ﻫﻲ ﺍﻟﻤﺮﺓ ﺍﻷﻭﻟﻰ ﺍﻟﺘﻲ ﺗﻘﺎﺑﻞ ﻓﻴﻬﺎ ﻗﻮﺩﺍ-ﺳﺎﻥ؟ ﺇﺫ ﻟﻢ ﺃﻛﻦ ﻣﺨﻄﺌﺔ، ﺃﻧﺖ ﻟﻢ ﺗﻜﻦ ﺗﻌﻤﻞ ﻫﻨﺎ ﻣﻨﺬ ﺳﺖ ﺳﻨﻮﺍﺕ، ﺻﺤﻴﺢ؟"""
Gohda Toshiro,"""ﺻﺤﻴﺢ. ﺍﺳﻤﺤﻲ ﻟﻲ ﺑﺄﻥ ﺃﺭﺣﺐ ﺑﻪ ﻟﻠﻤﺮﺓ ﺍﻷﻭﻟﻰ. ﺇﻧﻨﻲ ﺃﺗﺸﺮﻑ ﺑﻤﻘﺎﺑﻠﺘﻚ ﺃﺧﻴﺮﺍ ﻳﺎ ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ."""
Ushiromiya Battler,"""...........ﺇﻧﻨﻲ ﺃﻣﺘﻠﻚ ﺛﻘﺔ ﻓﻲ ﻃﻮﻟﻲ، ﻟﻜﻨﻚ ﺿﺨﻢ. ........ﻫﺬﺍ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻟﻘﺎﺋﻨﺎ ﺍﻷﻭﻝ. ﻟﻮ ﻛﻨﺖ ﻗﺎﺑﻠﺖ ﺭﺟﻼ ﻓﻲ ﻣﺜﻞ ﺿﺨﺎﻣﺘﻚ، ﻓﻄﺒﻌﺎ ﻟﻦ ﺃﻧﺴﻰ ﺫﻟﻚ...!"""
Ushiromiya Battler,"""ﻳﺸﺮﻓﻨﻲ ﻟﻘﺎﺅﻙ. ﺃﻧﺎ ﺑﺎﺗﻠﺮ."""
Gohda Toshiro,"""ﻛﻨﺖ ﺃﺗﻄﻠﻊ ﻟﻠﻘﺎﺋﻚ. ﻟﻘﺪ ﻋﻤﻠﺖ ﻓﻲ ﺍﻟﻤﻨﺰﻝ ﺍﻟﺮﺋﻴﺴﻲ ﻟﻌﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻣﻨﺬ ﺍﻟﺴﻨﺔ ﻗﺒﻞ ﺍﻷﺧﻴﺮﺓ. ﺍﺳﻤﻲ ﻫﻮ ﻗﻮﺩﺍ ({f:6:田郷})، ﺧﺎﺩﻣﻚ."""
Gohda Toshiro,"""ﻟﻤﻦ ﺩﻭﺍﻉ ﺳﺮﻭﺭﻱ ﺃﻥ ﺃﺗﻌﺮﻑ ﻋﻠﻴﻚ. ﺇﺫﺍ ﻛﺎﻥ ﻫﻨﺎﻙ ﺃﻱ ﺷﻲﺀ ﺗﺤﺘﺎﺟﻪ، ﻓﻼ ﺗﺘﺮﺩﺩ ﻓﻲ ﺍﻻﻋﺘﻤﺎﺩ ﻋﻠﻲ."""
Ushiromiya George,"""ﻗﻮﺩﺍ-ﺳﺎﻥ، ﻟﻘﺪ ﻣﺮ ﺑﻌﺾ ﻣﻦ ﺍﻟﻮﻗﺖ."""
Gohda Toshiro,"""ﻟﻘﺪ ﻣﻀﺖ ﻣﺪﺓ ﻃﻮﻳﻠﺔ ﻳﺎ ﺟﻮﺭﺝ-ﺳﺎﻣﺎ. ﻣﻦ ﻓﻀﻠﻚ، ﺍﺳﻤﺢ ﻟﻲ ﺑﻤﺴﺎﻋﺪﺗﻚ."""
Ushiromiya Hideyoshi,"""ﻛﺎﻟﻌﺎﺩﺓ، ﺃﻧﺖ ﻣﻮﻇﻒ ﻣﺤﺘﺮﻑ... ﺇﺫﺍ ﻛﻨﺖ ﺑﺤﺎﺟﺔ ﺇﻟﻰ ﻭﻇﻴﻔﺔ، ﻓﻘﻂ ﺃﺧﺒﺮﻧﻲ، ﺣﺴﻨﺎ؟ ﺳﺄﻭﻇﻔﻚ ﻓﻲ ﺃﻱ ﻭﻗﺖ!"""
Gohda Toshiro,"""ﺃﻧﺖ ﺗﻌﺎﻣﻠﻨﻲ ﺑﺎﺣﺘﺮﺍﻡ ﻛﺒﻴﺮ. ﺍﺳﻤﺢ ﻟﻲ ﺑﻤﺴﺎﻋﺪﺗﻚ ﻳﺎ ﻫﻴﺪﻳﻮﺷﻲ-ﺳﺎﻣﺎ."""
,ﺳﺎﻋﺪ ﻗﻮﺩﺍ-ﺳﺎﻥ ﺍﻟﺠﻤﻴﻊ ﻋﻨﺪ ﻧﺰﻭﻟﻬﻢ، ﻣﻊ ﺍﻟﺘﺮﺣﻴﺐ ﺑﻬﻢ ﻋﻨﺪ ﻣﺮﻭﺭﻫﻢ.
,ﻧﺒﻊ ﺣﺪﻳﺜﻪ ﻭﺃﺳﻠﻮﺑﻪ ﺍﻟﻠﺒﻖ ﻣﻦ ﺍﺣﺘﺮﺍﻑ.
,ﻟﻘﺪ ﻛﺎﻥ ﻟﻄﻴﻔﺎ ﺟﺪﺍ، ﻋﻠﻰ ﻋﻜﺲ ﻣﻈﻬﺮﻩ ﺍﻟﻘﺎﺱ ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ.
,ﺣﺠﻤﻪ ﺍﻟﻜﺒﻴﺮ ﺟﻌﻠﻪ ﻳﺒﺪﻭ ﻣﺨﻴﻔﺎ ﺑﻌﺾ ﺍﻟﺸﻲﺀ، ﻟﻜﻨﻪ ﻛﺎﻥ ﺃﻛﺜﺮ ﺃﺩﺑﺎ ﻣﻤﺎ ﻳﺒﺪﻭ ﻋﻠﻴﻪ ﻣﻦ ﺍﻧﻄﺒﺎﻋﻲ ﺍﻷﻭﻝ.
,ﺍﺩﻋﻰ ﺑﺄﻧﻪ ﺧﺪﻡ ﻓﻲ ﺍﻟﺠﺰﻳﺮﺓ ﻟﻤﺪﺓ ﻋﺎﻣﻴﻦ، ﻟﻜﻨﻪ ﺑﻼ ﺷﻚ ﻗﺪ ﻋﻤﻞ ﻓﻲ ﻭﻇﻴﻔﺔ ﻣﻤﺎﺛﻠﺔ ﻓﻲ ﻣﻜﺎﻥ ﻣﺎ ﻣﻦ ﻗﺒﻞ.
,ﺑﻌﺪ ﻧﺰﻭﻝ ﺍﻟﺠﻤﻴﻊ، ﺳﺤﺐ ﺣﺒﻞ ﺍﻟﻤﺮﺳﺎﺓ ﻭﺑﺪﺃ ﺍﻟﻘﺎﺭﺏ ﻓﻲ ﺍﻻﺑﺘﻌﺎﺩ ﻋﻦ ﺍﻟﻤﻴﻨﺎﺀ.
,ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺑﺄﻧﻪ ﻋﺎﺋﺪ ﺇﻟﻰ ﻣﻴﻨﺎﺀ ﻧﻴﺠﻴﻤﺎ.
,ﻟﻮﺡ ﺍﻟﻜﺎﺑﺘﻦ ﺑﻴﺪﻩ ﻣﻮﺩﻋﺎ.{n}ﻟﻮﺣﺖ ﻣﺎﺭﻳﺎ ﺑﻌﻔﻮﻳﺔ ﺑﻴﺪﻫﺎ ﺑﺎﻟﻤﻘﺎﺑﻞ.
Ushiromiya Battler,"""...........ﻫﻤﻤﻢ، ﺍﻵﻥ ﺑﻌﺪ ﺃﻥ ﻓﻜﺮﺕ ﻓﻲ ﺍﻷﻣﺮ، ﻫﺬﺍ ﻫﻮ ﺍﻟﺴﺒﺐ ﻓﻲ ﺃﻧﻨﻲ ﺷﻌﺮﺕ ﺑﺸﻲﺀ ﻏﺮﻳﺐ ﻟﻔﺘﺮﺓ ﻣﻦ ﺍﻟﻮﻗﺖ. ﻻ ﺃﺳﺘﻄﻴﻊ ﺳﻤﺎﻉ ﺑﻜﺎﺀ ﺍﻟﻨﻮﺍﺭﺱ."""
Ushiromiya Jessica,"""ﺍﻟﻨﻮﺍﺭﺱ؟ ﺍﻟﻄﻴﻮﺭ؟"""
,"ﻛﻠﻤﺎ ﺃﺗﻴﺖ ﺇﻟﻰ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ، ﺩﺍﺋﻤﺎ ﺗﺤﻴﻴﻨﺎ ﻃﻴﻮﺭ ﺍﻟﻨﻮﺭﺱ ﺑﺒﻜﺎﺋﻬﺎ ﺍﻟﻨﺎﺑﺾ ﺑﺎﻟﺤﻴﺎﺓ ""ﻧﻴﺎ ﻧﻴﺎ""."
,ﻧﺘﻴﺠﺔ ﻟﺬﻟﻚ، ﻋﻨﺪﻣﺎ ﺃﺳﻤﻊ ﺑﻜﺎﺀ ﺍﻟﻨﻮﺍﺭﺱ ﻓﻲ ﺃﻱ ﻣﻜﺎﻥ ﺁﺧﺮ، ﻳﺘﻤﻠﻜﻨﻲ ﺷﻌﻮﺭ ﺑﺄﻧﻨﻲ ﻗﺎﺩﻡ ﻟﻼﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﻲ.
,"ﺑﺎﺳﺘﺜﻨﺎﺀ ﺟﺰﺀ ﺻﻐﻴﺮ ﻣﻦ ﺍﻟﺠﺰﻳﺮﺓ ﺣﻴﺚ ﺗﻌﻴﺶ ﺃﺳﺮﺓ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ،, ﺗﺮﻛﺖ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻏﻴﺮ ﻣﺰﺭﻭﻋﺔ، ﻭﻋﻠﻰ ﻣﺎ ﻳﺒﺪﻭ ﺑﺄﻧﻬﺎ ﺗﺤﻮﻟﺖ ﻟﺠﻨﺔ ﻟﻠﻄﻴﻮﺭ ﺍﻟﺒﺮﻳﺔ."
, ﺭﺻﻴﻒ ﺍﻟﻤﻴﻨﺎﺀ ﺑﺄﻛﻤﻠﻪ ﺑﺪﺃ ﻭﺃﻧﻪ ﻳﺘﺤﻮﻝ ﻟﻴﺼﺒﺢ ﻣﺴﺘﻌﻤﺮﺓ ﺿﺨﻤﺔ ﻟﻄﻴﻮﺭ ﺍﻟﻨﻮﺭﺱ، ﻟﻄﺎﻟﻤﺎ ﻛﺎﻧﺖ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ ﻣﻠﻴﺌﺔ ﺑﻬﻢ.
,ﻭﺑﻤﺎ ﺃﻥ ﺗﻠﻚ ﺍﻟﻨﻮﺍﺭﺱ ﻟﻢ ﺗﺄﺕ ﻟﺘﺮﺣﺐ ﺑﻨﺎ، ﻓﺸﻌﺮﺕ ﻗﻠﻴﻼ ﺑﺎﻟﻮﺣﺪﺓ.
Ushiromiya Rosa,"""ﻫﻞ ﺃﻧﺖ ﺑﺨﻴﺮ ﻳﺎ ﺑﺎﺗﻠﺮ-ﻛﻦ؟"""
Ushiromiya Battler,"""ﺃﻭﻩ، ﻋﻤﺘﻲ ﺭﻭﺯﺍ. ...ﻛﻼ، ﻻ ﺷﻲﺀ ﺣﻘﺎ، ﻛﻨﺖ ﺃﻗﻮﻝ ﻓﻘﻂ ﺑﺄﻧﻨﻲ ﻻ ﺃﺳﺘﻄﻴﻊ ﺳﻤﺎﻉ ﻃﻴﻮﺭ ﺍﻟﻨﻮﺭﺱ، ﻟﺬﺍ ﺷﻌﺮﺕ ﺑﺎﻟﻮﺣﺪﺓ ﻗﻠﻴﻼ."""
Ushiromiya Rosa,"""ﺑﻤﺎ ﺃﻧﻚ ﺫﻛﺮﺕ ﺫﻟﻚ، ﻓﻬﺬﺍ ﺻﺤﻴﺢ ﺣﻘﺎ. ﻟﻄﺎﻟﻤﺎ ﻛﺎﻧﺖ ﺃﺻﻮﺍﺗﻬﻢ ﺍﻟﺼﺎﺧﺒﺔ ﺗﻤﻸ ﺍﻟﻤﻜﺎﻥ، ﺇﻻ ﺃﻧﻪ ﻟﻴﺲ ﻫﻨﺎﻙ ﻧﻮﺭﺱ ﻭﺍﺣﺪ ﻳﻤﻜﻦ ﺭﺅﻳﺘﻪ ﺍﻟﻴﻮﻡ."""
Ushiromiya Maria,"""........ﺃﻭﻭ-؟ ﻟﻤﺎﺫﺍ ﻻ ﻳﻮﺟﺪ ﻃﻴﻮﺭ ﻧﻮﺭﺱ؟"""
Ushiromiya Rosa,"""ﻫﻤﻤﻢ، ﺭﺑﻤﺎ ﺑﺴﺒﺐ ﺗﺠﻤﻊ ﻃﻴﻮﺭ ﺍﻟﻨﻮﺭﺱ ﻓﻲ ﻣﻜﺎﻥ ﺁﺧﺮ؟? ﻫﻞ ﺃﺭﺩﺕ ﺭﺅﻳﺔ ﻃﻴﻮﺭ ﺍﻟﻨﻮﺭﺱ ﻳﺎ ﻣﺎﺭﻳﺎ؟"""
Ushiromiya Maria,"""ﺃﻭﻭ-، ﺃﺭﺩﺕ ﺫﻟﻚ."""
Ushiromiya Battler,"""ﻣﺎﺫﺍ ﺣﺪﺙ ﻟﻬﻢ ﺟﻤﻴﻌﺎ ﺣﺘﻰ ﻳﺨﺘﻔﻮﺍ؟ ﺭﺑﻤﺎ ﺣﻮﻟﺘﻬﻢ ﺟﻴﺴﻴﻜﺎ ﺇﻟﻰ ﺷﻴﺶ ﻛﺒﺎﺏ ﻭﺃﻛﻠﺘﻬﻢ ﺟﻤﻴﻌﻬﻢ.!"""
Ushiromiya Maria,"""....ﺃﻭﻭ؟!"""
Ushiromiya Jessica,"""ﺑﺤﻘﻚ، ﻻ ﺗﻘﻞ ﺃﺷﻴﺎﺀ ﻣﺰﻋﺠﺔ ﻛﻬﺬﻩ! ﺳﺘﺸﻌﺮ ﻣﺎﺭﻳﺎ ﺑﺎﻟﺤﻴﺮﺓ!!"""
Ushiromiya Maria,"""ﺃﻭﻭ-ﺃﻭﻭ-ﺃﻭﻭ! ﺃﺧﺘﻲ ﺟﻴﺴﻴﻜﺎ ﺻﻨﻌﺖ ﻣﻨﻬﻢ ﺷﻴﺶ ﻛﺒﺎﺏ, ﺻﻨﻌﺖ ﻣﻨﻬﻢ ﺷﻴﺶ ﻛﺒﺎﺏ! ﺃﻭﻭ-!"""
Ushiromiya Jessica,"""ﻟﻢ ﺃﻓﻌﻞ، ﻟﻢ ﺃﻓﻌﻞ! ﻟﻤﺎﺫﺍ ﺑﺤﻖ ﺍﻟﺠﺤﻴﻢ ﻗﺪ ﺃﻓﻌﻞ ﺷﻴﺌﺎ ﻛﻬﺬﺍ؟!"""
Ushiromiya Battler,"""ﺻﺤﻴﺢ، ﺻﺤﻴﺢ~، ﺟﻴﺴﻴﻜﺎ ﺻﻨﻌﺖ ﻣﻨﻬﻢ ﺷﻴﺶ ﻛﺒﺎﺏ! ﺍﻟﻘﺸﺪﺓ ﻭﻛﺮﺍﺕ ﺍﻟﻠﺤﻢ، ﻭﺍﻟﻜﺒﺪﺓ ﻭﺍﻟﺒﺼﻞ~!"""
Ushiromiya Maria,"""ﺍﻟﺴﺒﺎﺣﺔ ﻓﻲ ﺑﺤﺮ ﻣﻦ ﺍﻟﻠﺤﻢ!! ﺍﻟﻜﺒﺪﺓ ﻭﺍﻟﺒﺼﺼﺼﻞ!! ﺃﻭﻭ-ﺃﻭﻭ-ﺃﻭﻭ-! ﺍﻫﺎﻫﺎ، ﺍﻫﺎﻫﺎ! ﻫﺎﻫﺎﻫﺎﻫﺎ!"""
,ﻋﻨﺪﻣﺎ ﺳﺨﺮﺕ ﻣﻦ ﺟﻴﺴﻴﻜﺎ، ﻳﻈﻬﺮ ﺃﻥ ﻣﺎﺭﻳﺎ ﺍﺳﺘﻤﺘﻌﺖ ﺑﺬﻟﻚ.
,ﺃﻭﻩ، ﺇﻧﻬﺎ ﻃﻔﻠﺔ ﺗﻨﺴﺠﻢ ﻣﻊ ﻣﺰﺍﺝ ﺍﻟﻨﺎﺱ ﺍﻵﺧﺮﻳﻦ!{n}ﻻ ﺑﺄﺱ ﺇﺫﻥ، ﻣﻦ ﺍﻟﻴﻮﻡ ﻓﺼﺎﻋﺪﺍ ﺳﺄﺟﻌﻞ ﻣﻨﻚ ﺗﺎﺑﻌﻲ ﺍﻷﻭﻝ!
,ﺣﻴﻦ ﺍﺑﺘﺴﻤﺖ ﻟﻬﺎ، ﺍﺑﺘﺴﻤﺖ ﻟﻲ ﻭﺑﺪﺕ ﺑﺴﻌﺎﺩﺓ ﻏﺎﻣﺮﺓ، ﻭﺭﺑﻤﺎ ﻣﺴﺮﻭﺭﺓ ﺑﺘﻀﺎﻣﻨﻲ ﺍﻟﺒﺴﻴﻂ.
Ushiromiya George,"""ﻫﺬﺍ ﻟﻴﺲ ﺻﺤﻴﺤﺎ ﻳﺎ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ. ﺇﻥ ﺍﻟﻄﻴﻮﺭ ﺍﻟﺒﺮﻳﺔ ﺗﻌﻲ ﺍﻟﺘﻐﻴﺮﺍﺕ ﻓﻲ ﺍﻟﻄﻘﺲ ﻭﺍﻟﻀﻐﻂ ﺍﻟﺠﻮﻱ. ﻳﺒﺪﻭ ﺃﻥ ﺍﻟﻄﻘﺲ ﺳﻴﺰﺩﺍﺩ ﺳﻮﺀﺍ ﺍﻟﻠﻴﻠﺔ. ﻟﺬﺍ ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻧﻬﻢ ﺳﺎﺭﻋﻮﺍ ﻟﻴﺤﺘﻤﻮﺍ ﻓﻲ ﺃﻋﺸﺎﺷﻬﻢ."""
Ushiromiya Maria,"""..............ﺃﻭﻭ-. ﻟﻴﺲ ﺷﻴﺶ ﻛﺒﺎﺏ؟ ﺃﺧﺘﻲ ﺟﻴﺴﻴﻜﺎ ﻟﻢ ﺗﺼﻨﻊ ﻣﻨﻬﻢ ﺷﻴﺶ ﻛﺒﺎﺏ؟"""
Ushiromiya Jessica,"""ﻟﻢ ﺃﻓﻌﻞ، ﻟﻢ ﺃﻓﻌﻞ!! ﺃﺧﺒﺮﺗﻚ ﻣﻦ ﻗﺒﻞ، ﻟﻦ ﺃﻓﻌﻞ ﺷﻴﺌﺎ ﻛﻬﺬﺍ! ﻫﻴﺎ ﻳﺎ ﺑﺎﺗﻠﺮ، ﻟﺘﻌﺘﺮﻑ ﺍﻵﻥ ﺑﺄﻧﻚ ﻛﻨﺖ ﺗﻜﺬﺏ!"""
Ushiromiya George,"""ﺑﺎﺗﻠﺮ-ﻛﻦ. ﺇﻥ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﻓﺘﺎﺓ ﺑﺮﻳﺌﺔ، ﻓﻬﻲ ﺗﺄﺧﺬ ﺣﺘﻰ ﺍﻟﻨﻜﺎﺕ ﻋﻠﻰ ﻣﺤﻤﻞ ﺍﻟﺠﺪ. ﻳﻨﺒﻐﻲ ﻋﻠﻴﻚ ﺍﺧﺘﻴﺎﺭ ﻣﺰﺣﺎﺗﻚ ﺑﻌﻨﺎﻳﺔ ﺃﻛﺜﺮ."""
,.......ﻭﺑﺨﻨﻲ ﺃﺧﻲ ﺟﻮﺭﺝ.
,... ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻧﻨﻲ ﺗﺠﺎﻭﺯﺕ ﺃﺧﻲ ﻓﻲ ﺍﻟﻄﻮﻝ، ﻟﻜﻦ ﺃﺧﻲ ﺑﺎﻟﻄﺒﻊ ﺳﻴﻈﻞ ﺃﺧﻲ. ﻟﻢ ﺃﻣﻠﻚ ﺃﻱ ﺧﻴﺎﺭ ﺳﻮﻯ ﺍﻻﻋﺘﺬﺍﺭ ﺑﺈﺫﻋﺎﻥ.
Ushiromiya Battler,"""ﻫﺎ، ﻣﻬﻼ. ﺧﻄﺌﻲ، ﺧﻄﺌﻲ.... ﺇﻧﻬﺎ ﻣﺠﺮﺩ ﻣﺰﺣﺔ ﻳﺎ ﻣﺎﺭﻳﺎ. ﺍﻟﻴﻮﻡ ﻓﻘﻂ ﻃﻴﻮﺭ ﺍﻟﻨﻮﺭﺱ ﺟﻤﻴﻌﻬﺎ ﻫﺎﺩﺋﺔ ﺩﺍﺧﻞ ﺃﻋﺸﺎﺷﻬﺎ."""
Ushiromiya Maria,"""........ﺑﺎﺗﻠﺮ ﻳﻜﺬﺏ؟ ﺃﺧﻲ ﺟﻮﺭﺝ ﻳﻘﻮﻝ ﺍﻟﺤﻘﻴﻘﺔ؟"""
,ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﻛﻞ ﺫﻟﻚ ﺍﻟﻤﺮﺡ ﺍﻟﺬﻱ ﺷﻌﺮﺕ ﺑﻪ، ﺇﻻ ﺃﻧﻪ ﺗﻢ ﺧﺪﺍﻋﻬﺎ...؟{n}ﺑﺪﺍ ﺃﻥ ﻋﻴﻨﻴﻬﺎ ﺍﻟﺒﺮﻳﺌﺔ ﺗﻠﻮﻣﻨﻲ.{n}.....ﺭﺑﻤﺎ ﻗﺪ ﺗﻤﺎﺩﻳﺖ ﻣﻌﻬﺎ ﻗﻠﻴﻼ.
Ushiromiya Battler,"""ﺃﺃﺃﺠﻞ، ﺻﺤﻴﺢ، ﺻﺤﻴﺢ. ﻣﺎ ﻗﺎﻟﻪ ﺃﺧﻲ ﺟﻮﺭﺝ ﻫﻮ ﺍﻟﺤﻘﻴﻘﺔ. ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻧﻬﻢ ﻋﺎﺩﻭﺍ ﺇﻟﻰ ﺍﻟﻤﻨﺰﻝ ﻟﻬﺬﺍ ﺍﻟﻴﻮﻡ ﺑﺴﺒﺐ ﺳﻮﺀ ﺍﻟﻄﻘﺲ. ﻭﻫﺬﺍ ﻻ ﻳﻌﻨﻲ ﺃﻧﻬﻢ ﺍﺧﺘﻔﻮﺍ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﺻﺤﻴﺢ ﻳﺎ ﻋﻤﺘﻲ؟"""
