Speaker,Arabic (AR)
,ﺑﻌﺪ ﺇﻳﻤﺎﺀﺓ ﻣﻮﺍﻓﻘﺔ ﻋﻠﻰ ﻃﻠﺐ ﻗﻴﻨﺠﻲ، ﻟﺤﻖ ﺑﻬﺎ ﻛﺎﻧﻮﻥ.{n}...ﻟﻢ ﻳﻜﻦ ﻳﺮﻛﺾ، ﻭﻟﻜﻦ ﺑﻴﻨﻤﺎ ﻳﺘﺒﻌﻬﺎ، ﺣﺎﻭﻝ ﺍﻟﺒﺤﺚ ﻋﻦ ﻣﺼﺪﺭ ﺍﻧﺒﻌﺎﺙ ﺍﻟﺮﺍﺋﺤﺔ ﻓﻲ ﺍﺗﺠﺎﻫﺎﺕ ﺃﺧﺮﻯ ﺃﻳﻀﺎ.
Ushiromiya Maria,"""...ﺃﻭﻭ-. ﺭﺍﺋﺤﺔ ﻛﺮﻳﻬﺔ. ......ﺃﻭﻭﻭ--."""
Ushiromiya Natsuhi,"""ﺇﻧﻬﺎ ﺣﻘﺎ.........ﺭﺍﺋﺤﺔ ﻻ ﺗﻄﺎﻕ ﻭﺗﺰﻋﺞ ﺍﻷﻧﻮﻑ. ...ﻭﻟﻜﻦ، ﻻ ﻳﺴﻌﻨﺎ ﻓﺘﺢ ﻧﺎﻓﺬﺓ ﻟﻠﺘﻬﻮﻳﺔ..."""
,ﺗﺮﺩﺩﺕ ﻧﺎﺗﺴﻮﻫﻲ ﻓﻲ ﻓﺘﺢ ﺍﻟﻨﻮﺍﻓﺬ ﻓﻲ ﻣﻮﻗﻒ ﻛﺎﻥ ﻓﻴﻪ ﺍﻟﺪﻓﺎﻉ ﻋﻦ ﺍﻟﻨﻔﺲ ﺃﻛﺜﺮ ﺃﻫﻤﻴﺔ.
Ronoue Genji,""".........ﺳﻮﻑ ﺃﺷﻐﻞ ﻣﺮﻭﺣﺔ ﺍﻟﺘﻬﻮﻳﺔ. ﻻ ﺃﻋﺘﻘﺪ ﺃﻥ ﻫﻨﺎﻙ ﺣﺎﺟﺔ ﻟﻔﺘﺢ ﺍﻟﻨﻮﺍﻓﺬ."""
Ushiromiya Battler,"""...ﺃﺧﻲ ﺟﻮﺭﺝ. ...........ﻫﻞ ﺗﻤﺎﻧﻊ ﺇﺫﺍ ﺗﺤﺪﺛﺖ ﺇﻟﻴﻚ؟"""
Ushiromiya George,"""......ﺇﺫﺍ ﻛﺎﻥ ﺍﻷﻣﺮ ﻳﺘﻌﻠﻖ ﺑﺎﻟﻌﺜﻮﺭ ﻋﻠﻰ ﺍﻟﻘﺎﺗﻞ، ﻓﻼ ﻣﺎﻧﻊ ﻟﺪﻱ."""
,ﻳﺒﺪﻭ ﺃﻥ ﺟﻮﺭﺝ ﻣﺎ ﺯﺍﻝ ﺩﺍﺧﻞ ﻗﻌﺮ ﺣﺰﻧﻪ.
,...ﻛﻞ ﻣﺎ ﻳﻤﻠﺆ ﺻﺪﺭﻩ ﺍﻵﻥ ﻛﺎﻥ ﻟﻬﻴﺒﺎ ﻣﻦ ﺍﻟﻜﺮﺍﻫﻴﺔ ﺗﺠﺎﻩ ﺍﻟﻘﺎﺗﻞ ﺍﻟﺬﻱ ﺳﺮﻕ ﺣﻴﺎﺓ ﻭﺍﻟﺪﻳﻪ ﺍﻟﻐﺎﻟﻴﻴﻦ ﻋﻠﻰ ﻗﻠﺒﻪ.
Ushiromiya Battler,""".......ﻛﺎﻧﺖ ﺳﻠﺴﻠﺔ ﺍﻟﻐﺮﻓﺔ ﻓﻲ ﻣﻮﺿﻌﻬﺎ. .....ﻭﺑﺎﻟﺤﻜﻢ ﻋﻠﻰ ﻣﺎ ﺭﺃﻳﻨﺎﻩ، ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﺇﻏﻼﻗﻬﺎ ﻣﻦ ﺍﻟﺨﺎﺭﺝ. ﻭﺑﻌﺒﺎﺭﺓ ﺃﺧﺮﻯ، ﻛﺎﻧﺖ ﻫﺬﻩ ﻏﺮﻓﺔ ﻣﻐﻠﻘﺔ ﻣﺜﺎﻟﻴﺔ."""
Ushiromiya George,"""..........ﻳﺒﺪﻭ ﻫﺬﺍ ﻣﻨﻄﻘﻴﺎ. ﻓﻲ ﺣﺎﻟﺔ ﻣﺴﺘﻮﺩﻉ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ، ﺭﺑﻤﺎ ﺳﺮﻕ ﻣﻔﺘﺎﺡ ﺍﻟﺒﻮﺍﺑﺔ ﻣﻦ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ، ﺃﻭ ﺭﺑﻤﺎ ﻟﺪﻳﻪ ﻧﺴﺨﺔ ﻣﻦ ﺍﻟﻤﻔﺘﺎﺡ، ﻫﻨﺎﻙ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﺨﺪﻉ ﻳﻤﻜﻨﻪ ﺍﻟﻘﻴﺎﻡ ﺑﻬﺎ."""
Ushiromiya George,""".............ﻟﻜﻦ ﺍﻟﻮﺿﻊ ﻣﺨﺘﻠﻒ ﻣﻊ ﺳﻠﺴﻠﺔ ﺍﻟﻐﺮﻓﺔ. ﻣﻦ ﺑﻴﻦ ﻛﻞ ﺍﻟﻮﺳﺎﺋﻞ ﻹﻏﻼﻕ ﺍﻟﻐﺮﻓﺔ، ﺍﺳﺘﺨﺪﺍﻡ ﺍﻟﺴﻠﺴﻠﺔ ﻫﻮ ﺍﻷﺑﺴﻂ ﻟﺨﻠﻖ ﻏﺮﻓﺔ ﻣﻐﻠﻘﺔ."""
Ushiromiya Jessica,"""ﺗﻤﻨﻊ ﺍﻟﺴﻠﺴﻠﺔ ﺍﻟﻘﺎﺩﻣﻴﻦ ﻣﻦ ﺍﻟﺨﺎﺭﺝ ﻣﻦ ﺍﻟﺪﺧﻮﻝ ﻟﻠﻐﺮﻓﺔ ﻣﺎ ﻟﻢ ﻳﺘﻢ ﻛﺴﺮﻫﺎ ﻣﺎﺩﻳﺎ. ﻓﻬﻞ ﻫﺬﺍ ﻳﻌﻨﻲ ﺃﻥ ﺍﻟﺠﺎﻧﻲ ﻟﻢ ﻳﺪﺧﻞ ﺃﻭ ﻳﺨﺮﺝ ﻋﺒﺮ ﺍﻟﺒﺎﺏ...؟"""
Ushiromiya Battler,"""............ﻣﺜﻴﺮ ﻟﻼﻫﺘﻤﺎﻡ. ﻣﻨﺬ ﺑﻀﻊ ﺳﺎﻋﺎﺕ ﻓﻘﻂ، ﻇﻞ ﺍﻟﺠﻤﻴﻊ ﻳﺘﺤﺪﺙ ﻋﻦ ﻛﻴﻔﻴﺔ ﺍﻟﺪﺧﻮﻝ ﺇﻟﻰ ﻏﺮﻓﺔ ﺩﻭﻥ ﺍﺳﺘﺨﺪﺍﻡ ﺍﻟﺒﺎﺏ."""
,ﻓﻲ ﺫﻟﻚ ﺍﻟﻮﻗﺖ، ﻛﺎﻥ ﺍﻟﺠﻤﻴﻊ ﻳﺜﻴﺮﻭﻥ ﺍﻟﻀﺠﺔ ﺣﻮﻝ ﻛﻴﻔﻴﺔ ﺍﺧﺘﻔﺎﺀ ﺟﺪﻱ ﻣﻦ ﻏﺮﻓﺘﻪ.
,ﺍﻹﻳﺼﺎﻝ ﺍﻟﺬﻱ ﻭﺿﻌﺘﻪ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﻓﻲ ﻃﺮﻑ ﺍﻟﺒﺎﺏ، ﻛﺎﻥ ﺩﻟﻴﻼ ﻋﻠﻰ ﺃﻥ ﺍﻟﺒﺎﺏ ﻗﺪ ﻇﻞ ﻣﻐﻠﻘﺎ، ﻭﺑﻤﺎ ﺃﻥ ﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ ﻛﺎﻧﺖ ﺍﻟﺸﺨﺺ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﺩﺧﻞ ﺃﻭ ﺧﺮﺝ ﺧﻼﻝ ﺗﻠﻚ ﺍﻟﻤﺪﺓ، ﻓﻘﺪ ﻛﺎﻧﺖ ﻣﻮﺿﻊ ﺷﻚ.
,ﺧﻤﻨﺖ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﻧﻈﺮﻳﺔ ﺣﻮﻝ ﺩﻓﻊ ﻧﺎﺗﺴﻮﻫﻲ ﻟﺠﺪﻱ ﻣﻦ ﺍﻟﻨﺎﻓﺬﺓ، ﺑﻌﺪﻫﺎ ﺃﻏﻠﻘﺖ ﺍﻟﺒﺎﺏ ﻭﻏﺎﺩﺭﺕ ﺑﻤﻔﺮﺩﻫﺎ.
,ﻟﻜﻦ ﻫﺬﺍ ﺍﻟﺒﺎﺏ ﺃﺑﺴﻂ ﺑﻜﺜﻴﺮ.
,ﻛﺎﻥ ﻣﻐﻠﻘﺎ ﺑﺎﻟﺴﻠﺴﻠﺔ ﻣﻦ ﺍﻟﺪﺍﺧﻞ.{n}ﺍﻟﻨﺎﻓﺬﺓ ﺃﻳﻀﺎ ﻛﺎﻧﺖ ﻣﻐﻠﻘﺔ ﻣﻦ ﺍﻟﺪﺍﺧﻞ، ﻭﺣﺘﻰ ﺍﻟﺠﺜﺚ ﻛﺎﻧﺖ ﺩﺍﺧﻞ ﺍﻟﻐﺮﻓﺔ.
,......ﻫﺬﻩ ﺍﻟﻤﺮﺓ ﻛﺎﻧﺖ ﺣﻘﺎ ﻭﺩﻭﻥ ﻣﺒﺎﻟﻐﺔ ﻏﺮﻓﺔ ﻣﻐﻠﻘﺔ ﻣﺜﺎﻟﻴﺔ.
,...ﻫﺬﺍ ﺻﺤﻴﺢ. ﺇﺫﺍ ﺃﺿﻔﻨﺎ ﻭﺍﻗﻌﺔ ﺍﺧﺘﻔﺎﺀ ﺟﺪﻱ، ﻓﺈﻥ ﻫﻨﺎﻙ ﺛﻼﺛﺔ ﻭﻗﺎﺋﻊ ﻛﺎﻥ ﺍﻟﺒﺎﺏ ﻫﻮ ﻧﻘﻄﺔ ﺍﻹﻫﺘﻤﺎﻡ ﻓﻴﻬﻢ.
,ﻛﺎﻧﺖ ﺍﻟﻤﺮﺓ ﺍﻷﻭﻟﻰ ﺑﻮﺍﺑﺔ ﺍﻟﻤﺴﺘﻮﺩﻉ.
,ﻛﺎﻥ ﺍﻟﻤﻔﺘﺎﺡ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ، ﻭﺇﺫﺍ ﺍﻓﺘﺮﺿﻨﺎ ﺃﻥ ﻫﻨﺎﻙ ﺷﺨﺼﺎ ﻳﻌﺮﻑ ﻣﻜﺎﻧﻪ، ﺣﻴﻨﻬﺎ ﻻ ﻳﻤﻜﻦ ﺗﺴﻤﻴﺔ ﻫﺬﻩ ﻏﺮﻓﺔ ﻣﻐﻠﻘﺔ ﺣﻘﻴﻘﻴﺔ.
,ﺍﻟﺒﺎﺏ ﺍﻟﺘﺎﻟﻲ ﻛﺎﻥ ﻣﻐﻠﻘﺎ ﺑﺎﻹﻳﺼﺎﻝ.
,ﻭﻟﻜﻦ، ﺑﻤﺎ ﺃﻥ ﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ ﺩﺧﻠﺖ ﺍﻟﻐﺮﻓﺔ، ﺛﻢ ﺇﺫﺍ ﻛﺎﻥ ﺟﺪﻱ ﻗﺪ ﻏﺎﺩﺭ ﻣﻦ ﺍﻟﻨﺎﻓﺬﺓ ﺃﻭ ﺃﻧﻬﺎ ﺩﻓﻌﺘﻪ ﻣﻨﻬﺎ، ﻟﻜﺎﻥ ﺑﺈﻣﻜﺎﻧﻬﺎ ﺇﻏﻼﻕ ﺍﻟﻨﺎﻓﺬﺓ ﻗﺒﻞ ﺃﻥ ﺗﻬﺮﺏ ﻣﻦ ﺍﻟﻐﺮﻓﺔ.
,ﺃﻭ ﻛﻤﺎ ﺗﻘﻮﻝ ﻧﻈﺮﻳﺘﻲ، ﺭﺑﻤﺎ ﻛﺎﻥ ﺟﺪﻱ ﻣﺨﺘﺒﺌﺎ ﺣﺘﻰ ﻭﻗﺖ ﻧﺰﻉ ﺍﻹﻳﺼﺎﻝ ﻭﻣﻦ ﺛﻢ ﻏﺎﺩﺭ ﺍﻟﻐﺮﻓﺔ ﻻﺣﻘﺎ. ......ﻳﻤﻜﻦ ﺩﺣﺾ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ ﺍﻟﻤﻐﻠﻘﺔ ﺑﻤﺠﻤﻮﻋﺔ ﻣﻦ ﺍﻟﺨﺪﻉ ﺍﻟﺒﺎﺋﺴﺔ.
,ﺑﻬﺬﺍ ﺍﻟﻤﻌﻨﻰ، ﻻ ﻳﻤﻜﻦ ﺗﺴﻤﻴﺔ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﺑﻐﺮﻓﺔ ﻣﻐﻠﻘﺔ ﺃﻳﻀﺎ.
,ﺃﻣﺎ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻬﺬﺍ ﺍﻟﺒﺎﺏ، ﻓﻘﺪ ﻛﺎﻥ ﻣﻐﻠﻘﺎ ﺑﺎﻟﺴﻠﺴﻠﺔ ﻣﻦ ﺍﻟﺪﺍﺧﻞ.
,......ﺃﺧﻴﺮﺍ، ﻋﻠﻴﻨﺎ ﺃﻥ ﻧﺴﺘﺴﻠﻢ.{n}ﺍﻟﻨﺎﻓﺬﺓ ﻭﺍﻟﺒﺎﺏ... ﻛﻞ ﺷﻲﺀ ﻛﺎﻥ ﻣﻐﻠﻘﺎ. ﻛﺎﻧﺖ ﻏﺮﻓﺔ ﻣﻐﻠﻘﺔ ﻣﺜﺎﻟﻴﺔ.
,ﻟﻢ ﻳﻜﻦ ﺍﻟﻤﺴﺘﻮﺩﻉ ﻏﺮﻓﺔ ﻣﻐﻠﻘﺔ ﻷﻧﻪ ﺑﺎﻹﻣﻜﺎﻥ ﺍﻻﺷﺘﺒﺎﻩ ﻓﻲ ﺍﻟﺠﻤﻴﻊ.{n}...ﻭﺣﺠﺮﺓ ﺟﺪﻱ ﻟﻢ ﺗﻜﻦ ﻏﺮﻓﺔ ﻣﻐﻠﻘﺔ ﻷﻧﻪ ﻳﻤﻜﻦ ﺍﻻﺷﺘﺒﺎﻩ ﻓﻲ ﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ.
,...ﻭﻟﻜﻦ ﻫﺬﻩ ﺍﻟﻤﺮﺓ، ﻻ ﻳﻤﻜﻦ ﺍﻻﺷﺘﺒﺎﻩ ﺑﺄﺣﺪ!{n}ﻛﺎﻧﺖ ﻫﺬﻩ ﻏﺮﻓﺔ ﻣﻐﻠﻘﺔ ﻣﺜﺎﻟﻴﺔ ﻷﻥ ﺍﻟﺠﻤﻴﻊ ﻗﺪ ﻛﺎﻧﻮﺍ ﻓﻲ ﺍﻟﺨﺎﺭﺝ ﺗﻤﺎﻣﺎ ﺑﺴﺒﺐ ﺳﻠﺴﻠﺔ ﺍﻟﺒﺎﺏ...!
Ushiromiya George,""".....ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ، ﻫﻞ ﺍﺭﺗﻜﺐ ﺍﻟﻘﺎﺗﻞ ﺍﻟﺠﺮﻳﻤﺔ ﺩﻭﻥ ﺩﺧﻮﻝ ﺍﻟﻐﺮﻓﺔ...؟ ﺭﺑﻤﺎ ﺍﺳﺘﻄﺎﻉ ﻗﺘﻠﻬﻤﺎ ﺑﻄﺮﻳﻘﺔ ﻣﺎ ﻣﻦ ﺧﺎﺭﺝ ﺍﻟﻐﺮﻓﺔ......؟"""
Ushiromiya Jessica,"""ﺣﺴﻨﺎ... ﺣﺘﻰ ﻟﻮ ﻟﻢ ﻳﺪﺧﻞ ﺑﺴﺒﺐ ﺍﻟﺴﻠﺴﻠﺔ، ﻣﺎﺯﺍﻝ ﺑﺈﻣﻜﺎﻧﻪ ﻓﺘﺢ ﺍﻟﺒﺎﺏ ﻋﻠﻰ ﻧﻄﺎﻕ ﺻﻐﻴﺮ. ﻫﻞ ﻃﺮﻕ ﺍﻟﺠﺎﻧﻲ ﺍﻟﺒﺎﺏ ﻟﻴﻠﻔﺖ ﺍﻧﺘﺒﺎﻫﻬﻤﺎ ﺛﻢ ﻫﺎﺟﻤﻬﻤﺎ ﻋﺒﺮ ﺫﻟﻚ ﺍﻟﻨﻄﺎﻕ...؟ ﻣﻬﻼ، ........ﺃﻟﻴﺲ ﻫﺬﺍ ﺑﻐﺎﻳﺔ ﺍﻟﺴﺬﺍﺟﺔ....؟"""
Ushiromiya Battler,"""ﺃﺟﻞ ﺻﺤﻴﺢ. .........ﺇﺫﺍ ﻛﺎﻧﺖ ﺟﺜﺔ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﻣﺴﺘﻠﻘﻴﺔ ﺑﺠﻮﺍﺭ ﺍﻟﺒﺎﺏ، ﻓﻘﺪ ﻳﻜﻮﻥ ﺫﻟﻚ ﻣﻤﻜﻨﺎ."""
Ushiromiya Battler,"""ﻟﻜﻨﻬﺎ ﻛﺎﻧﺖ ﻋﻠﻰ ﺳﺮﻳﺮ ﻓﻲ ﻭﺳﻂ ﺍﻟﻐﺮﻓﺔ! ﻭﺯﻳﺎﺩﺓ ﻋﻠﻰ ﺫﻟﻚ ﻛﺎﻥ ﺍﻟﻌﻢ ﻫﻴﺪﻳﻮﺷﻲ ﻓﻲ ﺍﻟﺤﻤﺎﻡ. ﻻ ﻳﻤﻜﻦ ﺣﺘﻰ ﺭﺅﻳﺔ ﻣﻮﺿﻊ ﺍﻟﺠﺜﺚ ﻣﻦ ﺧﻼﻝ ﺷﻖ ﺍﻟﺒﺎﺏ، ﻭﻻ ﻳﻤﻜﻦ ﻷﺣﺪ ﻣﺪ ﺫﺭﺍﻋﻪ ﻟﻠﻮﺻﻮﻝ ﺇﻟﻴﻬﻤﺎ. ......ﺍﻟﻠﻌﻨﺔ، .......ﻻ ﻓﺎﺋﺪﺓ ﺗﻤﺎﻣﺎ. ﻟﻴﺲ ﻟﺪﻱ ﺃﺩﻧﻰ ﻓﻜﺮﺓ!!"""
,.....ﺣﻴﻨﻬﺎ، ﺃﺣﺴﺴﺖ ﺑﺸﻲﺀ ﻳﺴﺤﺐ ﻛﻢ ﻗﻤﻴﺼﻲ ﺑﻬﺪﻭﺀ. ...ﻟﻘﺪ ﻛﺎﻧﺖ ﻣﺎﺭﻳﺎ.
Ushiromiya Maria,"""............ﺃﻭﻭ-. ﻫﻞ ﺃﻧﺖ ﺭﺍﺽ؟"""
Ushiromiya Battler,"""ﻣﺎﺫﺍ ﺗﻘﺼﺪﻳﻦ ﺑـ'ﺭﺍﺽ'؟"""
Ushiromiya Maria,"""............ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ. ....ﺑﺎﺗﻠﺮ، ﻟﻢ ﺗﺮﻏﺐ ﺑﺎﻻﺷﺘﺒﺎﻩ ﻓﻲ ﺃﻱ ﻣﻦ ﺃﻗﺎﺭﺑﻚ، ﻟﺬﺍ ﺗﻤﻨﻴﺖ ﺃﻥ ﺗﻜﻮﻥ {f:7:{f:7:ﺑﻴﺎﺗﺮﻳﺲ}} ﺍﻟﺠﺎﻧﻴﺔ، ﺻﺤﻴﺢ؟"""
Ushiromiya Maria,"""ﻟﻬﺬﺍ {f:7:{f:7:ﺑﻴﺎﺗﺮﻳﺲ}} ﻣﻨﺤﺘﻚ ﻣﺎ ﺗﺘﻤﻨﺎﻩ. ...ﻛﻤﺎ ﻗﻠﺖ، ﻟﻘﺪ ﻓﻌﻠﺖ ﺷﻴﺌﺎ 'ﻛﺎﻥ ﻣﺴﺘﺤﻴﻼ ﻋﻠﻰ ﺍﻹﻧﺴﺎﻥ ﻓﻌﻠﻪ، ﻟﻜﻲ ﺗﺼﺪﻕ ﻭﺟﻮﺩ ﺍﻟﺴﺎﺣﺮﺓ'."""
Ushiromiya Maria,"""..............ﻟﻜﻦ ﻣﻊ ﻫﺬﺍ، ﺃﻧﺖ ﺃﻧﺎﻧﻲ ﺟﺪﺍ. ﻛﻴﻬﻴﻬﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻲ{0}ﻫﻴﻬﻲ. ﺁﻭﺗﺶ"""
,ﻛﺎﻧﺖ ﻣﺎﺭﻳﺎ ﺗﻀﺤﻚ ﺑﻄﺮﻳﻘﺔ ﻣﺰﻋﺠﺔ، ﻟﺬﺍ ﻧﻘﺮﺕ ﻋﻠﻰ ﺭﺃﺳﻬﺎ ﺑﻘﺒﻀﺘﻲ.
Ushiromiya Battler,"""ﺃﺟﻞ، ﺷﻜﺮﺍ ﻋﻠﻰ ﺗﺤﻘﻴﻖ ﺃﻣﻨﻴﺘﻲ. ﻓﻲ ﺍﻟﻤﻘﺎﺑﻞ، ﺩﻋﻴﻨﻲ ﺃﺅﺩﺑﻚ ﻋﻠﻰ ﺿﺤﻜﻚ ﻓﻲ ﻫﺬﺍ ﺍﻟﻮﻗﺖ ﻏﻴﺮ ﺍﻟﻤﻨﺎﺳﺐ. ﻭﻟﻜﻦ ﺃﺧﺒﺮﻳﻨﻲ، ﻛﺎﻧﺖ ﻫﻨﺎﻙ ﺧﺮﺑﺸﺔ ﻏﺎﻣﻀﺔ ﺃﺧﺮﻯ ﻋﻠﻰ ﺑﺎﺏ ﻏﺮﻓﺔ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﻭﺍﻟﻌﻢ ﻫﻴﺪﻳﻮﺷﻲ. ﻫﻞ ﻛﺎﻧﺖ ﺗﻠﻚ ﺩﺍﺋﺮﺓ ﺳﺤﺮﻳﺔ ﺃﺧﺮﻯ؟!"""
Ushiromiya Maria,"""..........ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ. ﺗﻤﺘﻠﻚ ﺗﺼﻤﻴﻢ ﻣﻤﻴﺰ ﻻ ﻳﻨﺴﻰ، ﻟﺬﻟﻚ ﻛﻨﺖ ﺁﻣﻞ ﺃﻥ ﺗﻤﻴﺰﻩ ﻋﻠﻰ ﺍﻷﻗﻞ. ﺁﻭﺗﺶ."""
