Speaker,Arabic (AR)
Ushiromiya Krauss,"""...ﻓﻜﺮﺓ ﺟﻴﺪﺓ. ﺍﻟﺴﻬﺮ ﻃﻮﺍﻝ ﺍﻟﻠﻴﻞ ﻣﺘﻌﺐ ﻟﻤﻦ ﻓﻲ ﻋﻤﺮﻧﺎ."""
,ﻗﺮﺭ ﺍﻟﺠﻤﻴﻊ ﺇﺭﺍﺣﺔ ﺃﺟﺴﺎﺩﻫﻢ، ﻭﺍﻻﺳﺘﻤﺘﺎﻉ ﺑﻬﺬﺍ ﺍﻟﺼﺒﺎﺡ ﺍﻟﻜﺌﻴﺐ ﻗﺪﺭ ﺍﺳﺘﻄﺎﻋﺘﻬﻢ.
Ushiromiya Rudolf,"""ﻫﻴﺎ، ﻟﻨﻐﺴﻞ ﻭﺟﻮﻫﻨﺎ. ﻻﺑﺪ ﺃﻥ ﺷﻜﻠﻲ ﻳﺒﺪﻭ ﻓﻈﻴﻌًﺎ."""
Ushiromiya Kyrie,"""..................؟ ﻣﺎ ﻫﺬﻩ ﺍﻟﺮﺍﺋﺤﺔ ﺍﻟﻜﺮﻳﻬﺔ؟"""
,ﺣﺎﻝ ﺧﺮﻭﺟﻬﻢ ﺇﻟﻰ ﺍﻟﻤﻤﺮ، ﺃﺑﺪﺕ ﻛﻴﺮﻳﻲ ﺗﻌﺒﻴﺮًﺍ ﻣﺸﻤﺌﺰًﺍ.
Ushiromiya Natsuhi,"""...ﻣﺎ ﺍﻷﻣﺮ؟"""
Ushiromiya Kyrie,"""ﺑﺤﻘﻚِ، ﺃﻻ ﺗﺸﻤﻴﻦ ﻫﺬﻩ ﺍﻟﺮﺍﺋﺤﺔ ﺍﻟﻔﻈﻴﻌﺔ...؟"""
Ushiromiya Hideyoshi,"""………ﻫﻤﻢ. …ﻣﺎ ﻫﺬﻩ ﺍﻟﺮﺍﺋﺤﺔ؟ ﻻ ﺃﻃﻴﻘﻬﺎ...."""
,ﻭﺑﺴﺒﺐ ﺫﻟﻚ ﺍﻟﺠﺪﻝ، ﺃﻃﻞّ ﺍﻟﺠﻤﻴﻊ ﺑﺮﺅﻭﺳﻬﻢ ﺇﻟﻰ ﺍﻟﻤﻤﺮ ﺑﻔﻀﻮﻝ.{n}…ﻛﺎﻧﺖ ﺭﺍﺋﺤﺔ ﺧﻔﻴﻔﺔ ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ، ﻟﻜﻦ ﻣﺎ ﺇﻥ ﺃُﺛﻴﺮ ﺍﻟﺤﺪﻳﺚ ﻋﻨﻬﺎ، ﺣﺘﻰ ﺃﺻﺒﺤﺖ ﻭﺍﺿﺤﺔ ﻭ ﺟﻠﻴﺔ.
,ﺑﺪﺃ ﻛﻞ ﻭﺍﺣﺪ ﻣﻨﻬﻢ ﻳﺘﺒﻊ ﺃﻧﻔﻪ، ﻣﺤﺎﻭﻻً ﺗﺘﺒّﻊ ﻣﺼﺪﺭ ﻫﺬﻩ ﺍﻟﺮﺍﺋﺤﺔ ﺍﻟﻐﺮﻳﺒﺔ ﻓﻲ ﺃﺭﺟﺎﺀ ﺍﻟﻤﻤﺮ...
Ushiromiya Natsuhi,"""ﻣﻦ ﺃﻳﻦ ﺗﻨﺒﻌﺚ ﻳﺎ ﺗُﺮﻯ؟ ﻓﻠﻨﻄﻠﺐ ﻣﻦ ﻗﻴﻨﺠﻲ ﺍﻟﺘﺤﻘﻖ ﻣﻨﻬﺎ. ﻻ ﺑﺪّ ﻭﺃﻧﻪ ﺍﻵﻥ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ ﻳﻘﻮﻡ ﺑﺘﺠﻬﻴﺰﺍﺕ ﺍﻟﺼﺒﺎﺡ."""
Ushiromiya Krauss,"""ﺃﺟﻞ، ﺍﻓﻌﻠﻲ ﺫﻟﻚ. ﻣﻦ ﺍﻟﺼﻌﺐ ﺗﺨﻴﻞ ﺃﻥ ﻗﻮﺩﺍ، ﻣﻦ ﺑﻴﻦ ﺟﻤﻴﻊ ﺍﻟﻨﺎﺱ، ﻗﺪ ﻳُﻌﺪ ﻓﻄﻮﺭًﺍ ﺗﺼﺪﺭ ﻣﻨﻪ ﻣﺜﻞ ﻫﺬﻩ ﺍﻟﺮﺍﺋﺤﺔ..."""
,ﺑﻌﺪ ﺃﻥ ﺑﺤﺜﺖ ﻣﺠﻤﻮﻋﺔ ﺭﻭﺩﻭﻟﻒ ﻋﻦ ﻣﺼﺪﺭ ﺍﻟﺮﺍﺋﺤﺔ، ﻗﺮﺭﻭﺍ ﺃﻧﻬﺎ ﻗﺎﺩﻣﺔ ﻣﻦ ﺍﻟﻘﺒﻮ، ﺃﻱ ﻏﺮﻓﺔ ﺍﻟﺴﺨﺎﻥ.
,ﻟﻜﻦ ﺍﻟﺒﺎﺏ ﻛﺎﻥ ﻣﻘﻔﻼً، ﻭﻟﻢ ﻳﺴﺘﻄﻴﻌﻮﺍ ﺍﻟﺪﺧﻮﻝ ﻟﻠﺘﺤﻘﻖ ﻣﻦ ﺍﻷﻣﺮ.
,ﻭﻓﻲ ﻧﻔﺲ ﺍﻟﻮﻗﺖ، ﺑﻴﻨﻤﺎ ﻛﺎﻧﺖ ﻣﺠﻤﻮﻋﺔ ﻧﺎﺗﺴﻮﻫﻲ ﺗﺒﺤﺚ ﻋﻦ ﻗﻴﻨﺠﻲ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ، ﻻﺣﻈﻮﺍ ﻓﻲ ﻃﺮﻳﻘﻬﻢ  ﺷﻴﺌًﺎ ﻏﺮﻳﺒًﺎ ﺑﺎﻟﻘﺮﺏ ﻣﻦ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ.
Ushiromiya Natsuhi,"""....ﻣﺎ ﻫﺬﺍ...؟!"""
Ushiromiya Rosa,"""ﻳﺎ-ﻳﺎ ﻟﻬﺎ ﻣﻦ ﻣﺰﺣﺔ ﻓﻈﻴﻌﺔ... ﻣﻦ ﻗﺪ ﻳﻔﻌﻞ ﺷﻴﺌًﺎ ﻛﻬﺬﺍ...؟"""
,ﻣﺮﺳﻮﻣًﺎ ﻋﻠﻰ ﺑﺎﺏ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ، ﺑﻄﻼﺀٍ ﺑﻠﻮﻥ ﺍﻟﺪﻡ، ﻛﺎﻥ ﻫﻨﺎﻙ ﺷﻲﺀٌ ﻏﺮﻳﺐ…ﺷﺒﻴﻪ ﺑﺪﺍﺋﺮﺓٍ ﺳﺤﺮﻳﺔ.
Ushiromiya Eva,"""ﻟﻢ ﻳﺄﺕِ ﺃﺣﺪٌ ﺇﻟﻰ ﺍﻟﻤﻄﺒﺦ ﺑﻌﺪ. …ﻣﺎ-…ﻣﺎ ﻫﺬﺍ؟"""
,ﻣﺠﻤﻮﻋﺔ ﺇﻳﻔﺎ، ﺍﻟﺘﻲ ﻇﻨﺖ ﺃﻥ ﺍﻟﺮﺍﺋﺤﺔ ﻛﺎﻧﺖ ﺗﺄﺗﻲ ﻣﻦ ﺍﻟﻤﻄﺒﺦ، ﻋﺎﺩﺕ ﺑﻌﺪ ﺃﻥ ﻻﺣﻈﺖ ﺃﻥ ﻻ ﺃﺣﺪ ﻫﻨﺎﻙ ﻭﺃﻥ ﺍﻟﺘﺤﻀﻴﺮﺍﺕ ﻟﻺﻓﻄﺎﺭ ﻟﻢ ﺗﺒﺪﺃ ﺑﻌﺪ.
,......ﺑﻌﺪﻫﺎ، ﻻﺣﻈﻮﺍ ﺍﻟﺮﺳﻤﺔ ﻋﻠﻰ ﺑﺎﺏ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ.
Ushiromiya Rudolf,"""ﻻ ﺟﺪﻭﻯ، ﻏﺮﻓﺔ ﺍﻟﺴﺨﺎﻥ ﻣﻘﻔﻠﺔ ﺑﺎﻟﻤﻔﺘﺎﺡ. ﺇﺫﺍ ﻛﺎﻧﺖ ﺍﻟﻤﺸﻜﻠﺔ ﻓﻲ ﺍﻟﺴﺨﺎﻥ، ﻓﻘﺪ ﻳﻜﻮﻥ ﺍﻷﻣﺮ ﺧﻄﻴﺮﺍً، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﺃﻟﻢ ﺗﺠﺪﻭﺍ ﺍﻟﺨﺪﻡ ﺑﻌﺪ؟"
Ushiromiya Kyrie,""".........! ﺗﻠﻚ ﺍﻟﺨﺮﺑﺸﺎﺕ ﺍﻟﻤﻘﺰﺯﺓ، ﻣﻮﺟﻮﺩﺓ ﻫﻨﺎ ﺃﻳﻀﺎً؟ ﻟﻘﺪ ﻛﺎﻧﺖ ﻣﺮﺳﻮﻣﺔً ﺃﻳﻀًﺎ ﻋﻠﻰ ﺑﺎﺏ ﻏﺮﻓﺔ ﺍﻟﺴﺨﺎﻥ!"""
Ushiromiya Hideyoshi,"""ﻣﺎ ﺍﻟﺬﻱ ﻳﺠﺮﻱ؟! ﻫﺬﻩ ﺍﻟﺨﺮﺑﺸﺎﺕ ﺍﻟﻤﺨﻴﻔﺔ ﻟﻴﺴﺖ ﻫﻨﺎ ﻓﺤﺴﺐ، ﺑﻞ ﻓﻲ ﺃﻣﺎﻛﻦ ﺃﺧﺮﻯ ﺃﻳﻀًﺎ؟! ﻫﺎﻫﺎ، ﻻ ﺗﻘﻮﻟﻲ ﻟﻲ ﺃﻥ ﻫﺬﺍ ﺇﻋﻼﻥ ﺣﺮﺏ ﻣﻦ ﺳﺎﺣﺮﺓ ﺍﻟﻐﺎﺑﺔ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}؟"""
,ﺣﺎﻭﻝ ﻫﻴﺪﻳﻮﺷﻲ ﺍﻟﺴﺨﺮﻳﺔ ﻣﻦ ﺍﻷﻣﺮ، ﻟﻜﻦ ﺍﻟﺘﺤﺪﻳﻖ ﻓﻲ ﻫﺬﻩ ﺍﻟﺪﺍﺋﺮﺓ ﺍﻟﺴﺤﺮﻳﺔ ﺍﻟﻤﺨﻴﻔﺔ ﺑﻴﻨﻤﺎ ﻳﺴﺘﻤﻌﻮﻥ ﺇﻟﻰ ﺍﻟﺮﻳﺢ ﻭﺍﻟﻤﻄﺮ ﺟﻌﻞ ﺍﻷﻣﺮ ﻳﺒﺪﻭ ﺣﻘًﺎ ﻛﺮﺳﺎﻟﺔٍ ﻣﻦ ﺍﻟﺴﺎﺣﺮﺓ.
,...ﻛﺎﻥ ﺍﻟﻄﻼﺀ ﺍﻷﺣﻤﺮ ﺍﻟﺬﻱ ﻳﻘﻄﺮ ﻳﺸﺒﻪ ﺍﻟﺪﻡ، ﻣﻤﺎ ﺩﺏّ ﺍﻟﺮﻋﺐ ﻓﻲ ﻗﻠﻮﺑﻬﻢ ﺃﻛﺜﺮ.
, ﺣﺎﻭﻝ ﻫﻴﺪﻳﻮﺷﻲ ﻓﺘﺢ ﺍﻟﺒﺎﺏ، ﻟﻜﻨﻪ ﻛﺎﻥ ﻣﻘﻔﻼً.
,…ﻛﻘﺎﻋﺪﺓ ﻋﺎﻣﺔ، ﻟﻢ ﺗﻜﻦ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ ﺗُﻐﻠﻖ ﺃﺑﺪًﺍ.{n}ﻣﻤﺎ ﻳﻌﻨﻲ ﺃﻥ ﺷﺨﺼًﺎ ﺃﻗﻔﻠﻪ ﻋﻤﺪًﺍ.
Ushiromiya Rosa,"""...ﻣﺎ ﻣﻌﻨﻰ ﻫﺬﺍ؟ ﺃﻳﻌﻘﻞ ﺃﻥ ﺃﺣﺪﻫﻢ ﺃﺛﻨﺎﺀ ﺣﺪﻳﺜﻨﺎ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﻄﻌﺎﻡ، ﺗﺴﻠﻞ ﺳﺮﺍً ﻭﺭﺳﻢ ﻫﺬﻩ ﺍﻟﺨﺮﺑﺸﺎﺕ؟ ﻋﻠﻰ ﺑﺎﺑﻲ ﻏﺮﻓﺔ ﺍﻟﺴﺨﺎﻥ ﻭﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ؟"""
Ushiromiya Eva,"""...ﺃﻧﺎ ﻣﺘﺄﻛﺪﺓ ﻣﻦ ﺃﻥ ﺍﻟﺨﺪﻡ ﻭﺭﺍﺀ ﻫﺬﺍ. ﻛﻨﺎ ﻣﻌًﺎ ﻃﻮﺍﻝ ﺍﻟﻮﻗﺖ. ﻟﺪﻳﻨﺎ ﺟﻤﻴﻌًﺎ ﺣﺠﺞ ﻏﻴﺎﺏ. ......ﺭﺑﻤﺎ ﺗﻠﻘﻮﺍ ﺑﻌﺾ ﺍﻷﻭﺍﻣﺮ ﺍﻟﻐﺮﻳﺒﺔ ﻣﻦ ﻭﺍﻟﺪﻱ ﻟﻠﻘﻴﺎﻡ ﺑﻬﺬﻩ ﺍﻟﻤﺰﺣﺔ."""
Ushiromiya Rudolf,"""...ﻭﺣﺘﻰ ﻣﺎ ﻳﺨﺺ ﺭﺳﺎﻟﺔ ﻣﺎﺭﻳﺎ ﺑﺎﻷﻣﺲ، ﻣﻦ ﺍﻟﻤﻤﻜﻦ ﻓﻌﻼً ﺃﻥ ﺍﻟﺨﺪﻡ ﻫﻢ ﺃﺩﺍﺓ ﻓﻲ ﻳﺪ ﻭﺍﻟﺪﻱ ﻭﻳﻨﻔﺬﻭﻥ ﺷﻴﺌﺎً ﻣﺎ. ......ﻋﻠﻰ ﻛﻞ ﺣﺎﻝ، ﺃﻳﻦ ﺫﻫﺐ ﺍﻟﺠﻤﻴﻊ؟ ﻻ ﻳﻌﻘﻞ ﺃﻧﻬﻢ ﻳﻠﻌﺒﻮﻥ ﺍﻟﻐﻤﻴﻀﺔ. ﻓﻠﻨﺒﺤﺚ ﻋﻨﻬﻢ."""
Ushiromiya Rosa,"""ﻕ-…ﻗﺒﻞ ﺫﻟﻚ، ﺃﻧﺎ ﻗﻠﻘﺔ ﻋﻠﻰ ﺍﻷﻃﻔﺎﻝ. ﻫﻞ ﻫﻢ ﺃﺳﺎﺳًﺎ ﺑﺨﻴﺮ؟ ﺳﺄﺫﻫﺐ ﻟﻠﺘﺄﻛﺪ ﺃﻧﻬﻢ ﺑﺄﻣﺎﻥ، ﻭﺑﻴﻨﻤﺎ ﺃﻧﺎ ﻫﻨﺎﻙ ﺳﺄﺑﺤﺚ ﻋﻦ ﺍﻟﺨﺪﻡ ﺃﻳﻀًﺎ."""
Ushiromiya Rudolf,"""ﺣﺴﻨًﺎ ﻟﻨﻔﺘﺮﻕ. ﺑﻴﻨﻤﺎ ﺗﺬﻫﺒﻴﻦ ﺇﻟﻰ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ ﻟﺘﻔﻘﺪ ﺍﻷﻃﻔﺎﻝ، ﺳﻨﻘﻮﻡ ﻧﺤﻦ ﺑﺘﻔﺘﻴﺶ ﺍﻟﻘﺼﺮ. …ﻻ ﺃﺭﻳﺪ ﺍﻟﺘﻔﻜﻴﺮ ﻓﻲ ﺍﻷﻣﺮ، ﻟﻜﻦ ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻥ ﻫﺬﻩ ﺍﻟﺨﺮﺑﺸﺎﺕ ﻟﻴﺴﺖ ﻣﻮﺟﻮﺩﺓ ﻫﻨﺎ ﻓﻘﻂ."""
Ushiromiya Krauss,"""...ﺭﺑﻤﺎ ﺗﻜﻮﻥ ﻟﻌﺒﺔ ﻏﺮﻳﺒﺔ ﺩﺑﺮﻫﺎ ﻭﺍﻟﺪﻱ. ...ﺳﺄﺫﻫﺐ ﺇﻟﻴﻪ ﻭﺃﺳﺄﻟﻪ ﻋﻤﺎ ﻳﺠﺮﻱ. ......ﺭﻏﻢ ﺃﻧﻲ ﺃﺷﻚ ﻓﻲ ﺍﺳﺘﻤﺎﻋﻪ ﻟﻲ."""
,ﺑﺪﺃ ﺍﻟﺒﺎﻟﻐﻮﻥ ﺑﺎﻟﺘﺤﺮﻙ ﻭﺗﻘﺴﻴﻢ ﺍﻟﻤﻬﺎﻡ.
,ﻭﻧﺘﻴﺠﺔ ﺫﻟﻚ، ﻛﺎﻧﻮﺍ ﻗﺪ ﺍﻃﻤﺌﻨﻮﺍ ﺃﻥ ﺍﻷﻃﻔﺎﻝ ﺑﺄﻣﺎﻥ ﺩﺍﺧﻞ ﻏﺮﻓﺔ ﺃﺑﻨﺎﺀ ﺍﻟﻌﻤﻮﻣﺔ ﻓﻲ ﺍﻟﻄﺎﺑﻖ ﺍﻟﺜﺎﻧﻲ ﻟﻤﻨﺰﻝ ﺍﻟﻀﻴﺎﻓﺔ.
,ﻳﺒﺪﻭ ﺃﻧﻬﻢ ﻇﻠﻮﺍ ﻣﺴﺘﻴﻘﻈﻴﻦ ﺣﺘﻰ ﻭﻗﺖ ﻣﺘﺄﺧﺮ ﻣﻦ ﺍﻟﻠﻴﻞ ﻳﻠﻌﺒﻮﻥ.{n}ﻛﺎﻥ ﺟﻤﻴﻌﻢ ﻳﺸﺨﺮﻭﻥ ﺑﺼﻮﺕٍ ﻋﺎﻝٍ، ﻟﺬﺍ ﻗﺮﺭﺕ ﺭﻭﺯﺍ ﻋﺪﻡ ﺇﻳﻘﺎﻇﻬﻢ.
,ﻛﺬﻟﻚ ﺗﻢ ﺍﻟﺘﺄﻛﺪ ﻣﻦ ﺳﻼﻣﺔ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ، ﺍﻟﺬﻱ ﻋﺎﺩ ﻣﺒﻜﺮﺍً ﻟﻴﻠﺔ ﺃﻣﺲ ﻭﺧﻠﺪ ﻟﻠﻨﻮﻡ.{n}ﻳﺒﺪﻭ ﺃﻧﻪ ﻳﺆﻣﻦ ﺑﻤﻘﻮﻟﺔ 'ﻧﻢ ﻣﺒﻜﺮًﺍ ﻛﻲ ﺗﺼﺤﻮ ﻧﺸﻴﻄًﺎ'.
,ﺃﺛﻨﺎﺀ ﺫﻟﻚ، ﺑﺤﺜﺖ ﻛﻴﺮﻳﻲ ﻣﻊ ﻫﻴﺪﻳﻮﺷﻲ ﻋﻦ ﺍﻟﺨﺪﻡ،{n}ﻟﻜﻨﻬﻢ ﻟﻢ ﻳﻌﺜﺮﻭﺍ ﻋﻠﻴﻬﻢ.
,...ﺣﺘﻰ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ ﻓﻲ ﻣﻨﺰﻝ ﺍﻟﻀﻴﺎﻓﺔ ﻛﺎﻧﺖ ﺧﺎﻟﻴﺔ.
Ushiromiya Rosa,"""…ﺍﻷﻃﻔﺎﻝ ﺑﺨﻴﺮ. ﻳﺒﺪﻭ ﺃﻧﻬﻢ ﺳﻬﺮﻭﺍ ﺣﺘﻰ ﻭﻗﺖٍ ﻣﺘﺄﺧﺮٍ ﺟﺪﺍً."""
Ushiromiya Hideyoshi,"""ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ ﺧﺎﻟﻴﺔ. ...ﺃﻟﻘﻴﺖُ ﻧﻈﺮﺓ ﻋﻠﻰ ﺟﺪﻭﻝ ﺍﻟﻤﻨﺎﻭﺑﺎﺕ، ﻭﻭﺟﺪﺕُ ﺃﻧﻪ ﻣﻦ ﺍﻟﻤﻔﺘﺮﺽ ﺃﻥ ﺗﺒﺪﺃ ﻣﻨﺎﻭﺑﺔ ﺍﻟﺼﺒﺎﺡ ﻋﻨﺪ ﺍﻟﺴﺎﺩﺳﺔ ﺻﺒﺎﺣًﺎ. ﺃﻱ ﺃﻥ ﻋﻤﻠﻬﻢ ﻗﺪ ﺑﺪﺃ ﺑﺎﻟﻔﻌﻞ..."""
Ushiromiya Kyrie,"""ﻭﺣﺘﻰ ﻏﺮﻓﺔ ﺍﻟﺮﺍﺣﺔ ﻛﺎﻧﺖ ﺧﺎﻟﻴﺔ. ﻛﺎﻧﺖ ﻫﻨﺎﻙ ﻋﻼﻣﺎﺕ ﻋﻠﻰ ﺍﺳﺘﺨﺪﺍﻡ ﺍﻷﻟﺤﻔﺔ، ﻟﻜﻨﻬﺎ ﻟﻢ ﺗﻜﻦ ﺩﺍﻓﺌﺔ."""
Ushiromiya Hideyoshi,"""ﻳﺒﺪﻭ ﺃﻥ ﻣﺎ ﺧﻤّﻨﻪ ﻛﺮﺍﻭﺱ ﻧﻲ-ﺳﺎﻥ ﻛﺎﻥ ﺻﺤﻴﺤﺎً. ......ﻳﺒﺪﻭ ﺃﻥ ﻫﺬﻩ ﻗﺪ ﺗﻜﻮﻥ ﻟﻌﺒﺔ ﺣﺎﻛﻬﺎ ﻭﺍﻟﺪﻱ. ﻻ ﺑﺪّ ﻭﺃﻧﻪ ﺃﻣﺮ ﺑﺮﺳﻢ ﺗﻠﻚ ﺍﻟﺨﺮﺑﺸﺎﺕ ﺍﻟﻤﺨﻴﻔﺔ ﻭﺍﺧﺘﺒﺄ ﻓﻲ ﻣﻜﺎﻥٍ ﻣﺎ،  ﻟﻴﺮﻯ ﻛﻴﻒ ﺳﻨﺘﺼﺮﻑ ﺣﻴﺎﻝ ﻫﺬﺍ."""
Ushiromiya Kyrie,"""...ﺃﺗﻘﺼﺪ ﺃﻧﻪ ﺍﺧﺘﺒﺎﺭ ﻳﺮﻳﺪ ﺑﻪ ﻣﻌﺮﻓﺔ ﻣﻦ ﻳﺴﺘﺤﻖ ﻭﺭﺍﺛﺔ ﺃﻣﻼﻛﻪ ﻭﻣﻨﺼﺐ ﺭﺋﻴﺲ ﺍﻟﻌﺎﺋﻠﺔ؟ ﺃﻟﻴﺲ ﻫﺬﺍ ﻣﺒﺎﻟﻎٌ-..."""
Ushiromiya Rosa,"""ﻻ... ...ﻟﻴﺲ ﻏﺮﻳﺒًﺎ ﻟﻮ ﻛﺎﻥ ﺃﺑﻲ ﻭﺭﺍﺀ ﻛﻞ ﻫﺬﺍ."""
Ushiromiya Hideyoshi,"""ﻓﺒﻌﺪ ﻛﻞ ﺷﻲﺀ، ﻭﺍﻟﺪﻱ ﻳﺤﺐ ﺍﻟﺘﺨﻄﻴﻂ ﻟﻸﻣﻮﺭ ﻋﻠﻰ ﻧﻄﺎﻕ ﻭﺍﺳﻊ. ......ﺭﺑﻤﺎ ﻛﺎﻧﺖ ﻫﺬﻩ ﺧﻄﺔ ﺃﻋﺪﻫﺎ ﺑﺪﻗﺔ ﻣﻨﺬ ﺃﻥ ﻗﺎﻡ ﺑﻌﺮﺽ ﺍﻟﻤﺮﺛﻴﺔ ﻓﻲ ﺍﻟﻤﺪﺧﻞ."""
