Speaker,Arabic (AR)
,ﻛﻠﻤﺎ ﺃﺻﺒﺢ ﺫﻫﻨﻬﺎ ﺃﻛﺜﺮ ﺻﻔﺎﺀً، ﺃﺯﺩﺍﺩ ﺗﻮﺗﺮﻫﺎ ﺣﻮﻝ ﺳﺒﺐ ﻭﺟﻮﺩﻫﺎ ﺑﻤﻔﺮﺩﻫﺎ ﻓﻲ ﻣﻜﺎﻥ ﻣﻮﺣﺶ ﻛﻬﺬﺍ.
,......ﻭﻋﻨﺪﻣﺎ ﻛﺎﻧﺖ ﻋﻠﻰ ﻭﺷﻚ ﺃﻥ ﺗﻨﺎﺩﻱ، ﺳﺎﺋﻠﺔ ﺇﻥ ﻛﺎﻥ ﻫﻨﺎﻙ ﺃﺣﺪ، ......ﻃَﻖ، ...ﻃَﻖ، ﺳﻤﻌﺖ ﺧﻄﻮﺍﺕ ﺗﻘﺘﺮﺏ ﻣﻨﻬﺎ.
,ﻛﺎﻧﺖ ﺧﻄﻮﺍﺕ ﻫﺎﺩﺋﺔ، ﻓﻈﻨﺖ ﺃﻧﻪ ﺭﺑﻤﺎ ﻳﻜﻮﻥ ﻃﻔﻼً.{n}ﻟﻢ ﺗﺸﻌﺮ ﺑﺄﻧﻬﺎ ﻣﺨﻴﻔﺔ، ﻟﺬﺍ ﻟﻢ ﺗﻜﻦ ﺧﺎﺋﻔﺔ.
,ﻟﻜﻨﻬﺎ ﻟﻢ ﺗﻜﻦ ﺃﻳﻀﺎً ﺧﻄﻮﺍﺕ ﻣﺎﺭﻳﺎ، ﻓﺘﺴﻤّﺮﺕ ﺭﻭﺯﺍ ﻭﻫﻲ ﺗﺤﺪﻕ ﻓﻲ ﺍﺗﺠﺎﻩ ﺍﻟﺼﻮﺕ، ﺗﺘﺴﺎﺀﻝ ﻣﻦ ﻗﺪ ﻳﻜﻮﻥ ﻓﻲ ﻫﺬﺍ ﺍﻟﻈﻼﻡ.
,.........ﻭﺑﻴﻨﻤﺎ ﻛﺎﻧﺖ ﺗﻔﻌﻞ ﺫﻟﻚ، ......ﻇﻬﺮ ﺧﻴﺎﻝ ﺧﺎﻓﺖ ﻳﻘﺘﺮﺏ.
,ﺑﺪﺍ...... ﻛﻄﻔﻞ ﺃﺻﻐﺮ ﺑﻜﺜﻴﺮ ﻣﻦ ﻣﺎﺭﻳﺎ.
,......ﻣﻦ ﻫﺬﺍ؟ ﻟﻢ ﺃﻛﻦ ﺃﻋﺮﻓﻪ.
,ﻟﻜﻦ، ﻛﺎﻧﺖ ﺗﻌﺎﺑﻴﺮ ﻭﺟﻬﻪ ﻛﻄﻔﻞ ﺗﺎﺋﻪ ﻓﻘﺪ ﻭﺍﻟﺪﻳﻪ.
,...ﻛﺄﻡ ﻟﺪﻳﻬﺎ ﺍﺑﻨﺔ، ﺁﻟﻤﻨﻲ ﻫﺬﺍ ﺍﻷﻣﺮ ﻟﺪﺭﺟﺔ ﺍﻧﻘﺒﺎﺽ ﻗﻠﺒﻲ...
Sakutarou,‘........................ﺃﻭﺭﻳﻮ.’
Ushiromiya Rosa,"""......ﺁﻩ— ............"""
,ﻓﻲ ﺍﻟﻠﺤﻈﺔ ﺍﻟﺘﻲ ﺗﻤﺘﻢ ﻓﻴﻬﺎ ﺍﻟﻄﻔﻞ ﺑﺘﻠﻚ ﺍﻟﻜﻠﻤﺔ ﺍﻟﻄﻔﻮﻟﻴﺔ، ......ﺷﻌﺮﺕ ﺑﺄﻟﻢ ﺣﺎﺩ ﻓﻲ ﺟﺎﻧﺐ ﻭﺟﻬﻲ ﺍﻟﺬﻱ ﻛﺎﻥ ﻳﺆﻟﻤﻨﻲ ﻣﻦ ﺍﻷﺭﺿﻴﺔ ﺍﻟﺒﺎﺭﺩﺓ، ﻛﺄﻥ ﺇﺑﺮﺓ ﺭﻓﻴﻌﺔ ﺍﺧﺘﺮﻗﺘﻪ.
,ﺿﻐﻄﺖ ﻳﺪﻱ ﺑﺸﻜﻞ ﻻ ﺇﺭﺍﺩﻱ ﻋﻠﻰ ﺫﻟﻚ ﺍﻟﺠﺎﻧﺐ ﻣﻦ ﻭﺟﻬﻲ.
Sakutarou,‘......ﻫﻞ ﺃﻧﺖِ ﺑﺨﻴﺮ......؟ ﻫﻞ ﻣﺎ ﺯﺍﻝ ﻳﺆﻟﻢ......؟’
Ushiromiya Rosa,"""...ﺷﻜﺮﺍً ﻟﻚ ﻳﺎ ﺻﻐﻴﺮﻱ. .........ﺃﻳﻦ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ...؟ ﺇﻧﻪ ﺣﻘﺎً...... ﺑﺎﺭﺩ."""
Sakutarou,‘......ﺗﻌﺎﻟﻲ ﻣﻦ ﻫﻨﺎ...... ﻻ ﻳﺠﺐ ﺃﻥ ﺗﺒﻘﻲ ﻫﻨﺎ......’
,ﺃﻣﺴﻚ ﺑﻴﺪﻱ ﺍﻷﺧﺮﻯ ﻭﺳﺤﺒﻨﻲ، ﻭﻋﻠﻰ ﻭﺟﻬﻪ ﺗﻌﺎﺑﻴﺮ ﻣﺘﺠﻬﻤﺔ.
,......ﻟﻴﺲ ﻟﺪﻱ ﺃﺩﻧﻰ ﻓﻜﺮﺓ ﻋﻤﺎ ﻳﺤﺪﺙ. ﻟﻜﻦَّ ﺗﻌﺒﻴﺮًﺍ ﻭﺍﺣﺪًﺍ ﺻﺎﺩﻗًﺎ ﻣﻦ ﻃﻔﻞٍ...ﻛﻔﻴﻞٌ ﺑﺄﻥ ﻳﻜﺸﻒَ ﺍﻟﺤﻘﻴﻘﺔَ ﺃﺣﻴﺎﻧًﺎ ﺃﺻﺪﻕَ ﻣﻦ ﻣﺌﺔِ ﻛﻠﻤﺔٍ ﺟﻮﻓﺎﺀَ ﻣﻦ ﺷﺨﺺٍ ﺑﺎﻟﻎٍ.
,ﻟﻢ ﺗﻜﻦ ﺭﻭﺯﺍ ﺗﻔﻬﻢ ﻣﺎ ﻳﺠﺮﻱ، ﻟﻜﻨﻬﺎ ﺭﻛﻀﺖ ﻣﻌﻪ ﺣﻴﺚ ﻛﺎﻥ ﻳﻘﻮﺩﻫﺎ...
,ﻭﻟﻜﻦ، ﻓﻲ ﻫﺬﺍ ﺍﻟﻌﺎﻟﻢ ﺍﻟﻤﻈﻠﻢ ﺣﻴﺚ ﻻ ﻳُﺮﻯ ﺷﻲﺀ ﺳﻮﻯ ﻫﻴﺌﺘﻴﻬﻤﺎ،{n}ﻟﻢ ﺗﺴﺘﻄﻊ ﺃﻥ ﺗﺸﻌﺮ ﺣﺘﻰ ﺑﺄﻧﻬﺎ ﺗﺘﻘﺪﻡ ﻓﻌﻼً.
,......ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻧﻨﻲ ﺃﺭﻛﺾ، ﻻ ﺃﺣﺲ ﺑﻨﺴﻤﺔ ﻫﻮﺍﺀٍ ﻭﺍﺣﺪﺓ. ﻭﻛﺄﻧﻨﻲ ﻣﺎ ﺯﻟﺖ ﺩﺍﺧﻞ ﻛﺎﺑﻮﺱ... ﺫﻟﻚ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻟﺸﻌﻮﺭ ﻏﻴﺮ ﺍﻟﻮﺍﻗﻌﻲ...
,ﻟﺬﺍ، ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺭﻛﻀﻲ، ﺇﻻ ﺃﻧﻲ ﻓﻘﺪﺕ ﺗﻮﺍﺯﻧﻲ ﻓﺘﻌﺜﺮﺕ ﻭﻭﻗﻌﺖ.
,......ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﻻ ﻭﺍﻗﻌﻴﺔ ﺍﻟﻤﻜﺎﻥ، ﻛﺎﻥ ﺃﻟﻢ ﺍﺣﺘﻜﺎﻙ ﻭﺟﻬﻲ ﺑﺎﻷﺭﺿﻴﺔ ﺍﻟﺼﻠﺒﺔ ﻭﺍﻟﺒﺎﺭﺩﺓ ﺣﻘﻴﻘﻴﺎً.
Sakutarou,‘ﺃﻭﺭﻳﻮ...... ﻫﻞ ﺃﻧﺖِ ﺑﺨﻴﺮ......؟’
Ushiromiya Rosa,"""ﺃﻍ—.........ﻫﻪ... ......ﺃﻧﺎ ﺁﺳﻔﺔ، ﺭﺃﺳﻲ ﻳﺆﻟﻤﻨﻲ."""
,"......ﻋﻨﺪﻣﺎ ﻗﺎﻝ ﺗﻠﻚ...... ﺍﻟﻜﻠﻤﺔ ﺍﻟﻄﻔﻮﻟﻴﺔ ""ﺃﻭﺭﻳﻮ""، ﺳﺮﻯ ﺃﻟﻢ ﻳﺸﺒﻪ ﻃﻌﻦ ﺍﻹﺑﺮ ﻓﻲ ﺭﺃﺳﻲ ﻣﺮﺓ ﺃﺧﺮﻯ."
,ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﺃﻥ ﺫﻟﻚ ﺣﺪﺙ ﻣﺮﺗﻴﻦ ﻓﻘﻂ، ﺗﻤﻜﻨﺖ ﺑﻄﺮﻳﻘﺔ ﻣﺎ ﻣﻦ ﻓﻬﻢ ﺃﻥ ﻛﻠﻤﺘﻪ ﻛﺎﻧﺖ ﺳﺒﺐ ﺃﻟﻤﻲ.
,......ﻟﺬﺍ ﻗﻠﺖ ﺫﻟﻚ ﺑﺼﺮﺍﺣﺔ.
Ushiromiya Rosa,"""ﺃﻧﺎ ﺁﺳﻔﺔ. ﻫﻞ ﻳﻤﻜﻨﻚ ﺍﻟﺘﻮﻗﻒ ﻋﻦ ﻗﻮﻝ ""ﺃﻭﺭﻳﻮ""...؟"""
Sakutarou,‘ﺃﻭﺭﻳﻮ......’
Ushiromiya Rosa,"""ﻫﻬﻚ، ......ﻣﻌﺬﺭﺓ، ﻃﻠﺒﺖ ﻣﻨﻚ ﺍﻟﺘﻮﻗﻒ..."""
Sakutarou,‘ﺃ-…ﺁﻭ، ...ﺃﻭ! ﺁﺳﻒ......’
,ﻫﺬﻩ ﺍﻟﻤﺮﺓ، ﺃﺷﻌﺮﻧﻲ ﺍﻋﺘﺬﺍﺭﻩ ﺑﺄﻟﻢٍ ﺣﺎﺩٍ ﻓﻲ ﺟﺒﻴﻨﻲ.
,.........ﻣﺎ ﻫﻮ... ﻫﺬﺍ ﺍﻟﻄﻔﻞ......؟
,ﺃﻋﻠﻢُ ﺃﻧﻪ ﻻ ﻳﻀﻤﺮُ ﺷﺮًّﺍ، ......ﻭﻟﻜﻦ ﻋﻨﺪﻣﺎ ﻳﻜﻮﻥ ﻗﺮﺑﻲ، ......ﻳﻨﺒﺾ ﺭﺃﺳﻲ ﻣﻦ ﺷﺪﺓ ﺍﻷﻟﻢ......
Sakutarou,‘......ﻫﻞ ﺃﻧﺖِ ﺑﺨﻴﺮ......؟ ﻓﻠﻨﺴﺮﻉ ﻭﻧﺬﻫﺐ...... ﻳﺠﺐ ﺃﻻ ﺗﺘﻮﺍﺟﺪﻱ ﻫﻨﺎ.......’
Ushiromiya Rosa,"""ﻟﻤﺎﺫﺍ ﻻ ﻳﺠﺐ ﺃﻥ ﺃﺗﻮﺍﺟﺪ ﻫﻨﺎ...؟ ﺃﺧﺒﺮﻧﻲ، ﺃﻳﻦ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ......؟ ﻣﻦ ﺃﻧﺖ؟ ﺃﻳﻦ ﺃﻣﻚ...؟"""
Sakutarou,‘.........ﻟﻜﻦ ﻣﻦ ﺻﻨﻌﻨﻲ......ﻫﻲ ﺃﻧﺖِ ﻳﺎ ﻣﺎﻣﺎ...’
Ushiromiya Rosa,"""......ﻫﺎﻩ......؟"""
,ﺣﺪﻕ ﻓﻲّ ﺑﻌﻴﻨﻴﻦ ﻭﺍﺳﻌﺘﻴﻦ.
,......ﺃﻡ ﻫﺬﺍ ﺍﻟﻄﻔﻞ.........ﻫﻲ ﺃﻧﺎ......؟{n}......ﻣﻦ ﻫﻮ؟ ﻣﻦ ﻫﺬﺍ ﺍﻟﻄﻔﻞ؟
,ﺫﺍﻛﺮﺗﻲ ﻻ ﺗﺴﻌﻔُﻨﻲ ﺍﻟﺒﺘَّﺔَ.
Sakutarou,‘ﻫﻞ...... ﻧﺴﻴﺘِﻨﻲ......؟ ﺃﻧﺖِ ﻣَﻦ ﺻﻨﻌﺘﻨﻲ ﻟﻌﻠﻤﻚ......’
Ushiromiya Rosa,"""......ﺍﻧﺘﻈﺮ ﻟﺤﻈﺔ، ﻛﻔﻰ ﻋﻦ ﺍﻟﻤﺰﺍﺡ. ...ﻣﺎﺭﻳﺎ ﻫﻲ ﻃﻔﻠﺘﻲ ﺍﻟﻮﺣﻴﺪﺓ. .........ﻫﺬﺍ ﺻﺤﻴﺢ، ﺃﻳﻦ ﻣﺎﺭﻳﺎ؟ ﺃﻳﻦ ﻣﺎﺭﻳﺎ؟! ﻣﺎﺭﻳﺎ......؟!"""
,ﺷﻌﺮﺕ ﻓﺠﺄﺓ ﺑﺎﻟﻘﻠﻖ ﻟﻌﺪﻡ ﻭﺟﻮﺩ ﻣﺎﺭﻳﺎ ﻫﻨﺎﻙ.{n}ﻟﻤﺎﺫﺍ ﺃﻧﺎ ﻭﺣﺪﻱ ﻓﻲ ﻣﻜﺎﻥ ﻛﻬﺬﺍ؟
,ﺃﻳﻦ ﻣﺎﺭﻳﺎ؟!{n}ﻭﺟﻮﺩُ ﻣﺎﺭﻳﺎ ﻫﻮ ﺣﺒﻞُ ﻧﺠﺎﺗﻲ ﺍﻟﻮﺣﻴﺪُ ﺍﻟﺬﻱ ﻳُﺒﻘﻴﻨﻲ ﻋﺎﻗﻠﺔً...!
Sakutarou,‘...ﻣﺎﺭﻳﺎ ﻫﻨﺎ، ......ﻟﻜﻨﻬﺎ ﻟﻴﺴﺖ ﻣﺎﺭﻳﺎ ﺍﻵﻥ. ﻣﻦ ﺍﻷﻓﻀﻞ ﺃﻻ ﺗﺮﻳﻬﺎ ﺣﺎﻟﻴًﺎ. ﻫﺬﺍ ﺧﻴﺮٌ ﻟﻚِ ﻭﻟﻬﺎ. .........ﺍﻫﺮﺑﻲ ﻣﻦ ﺃﺟﻞ ﻣﺎﺭﻳﺎ.’
Ushiromiya Rosa,"""ﻫﺎﻩ......؟ ﻋﻤﺎ ﺗﺘﺤﺪﺙ؟ ﺃﻳﻦ ﻣﺎﺭﻳﺎ؟ ﻣﺎﺭﻳﺎ؟! ﺃﺟﻴﺒـــﻲ!!"""
Sakutarou,‘ﻣﺎﺭﻳﺎ ﺳﺘﺠﺪﻙِ...! ﺗﻌﺎﻟﻲ ﻣﻦ ﻫﻨﺎ، ﺑﺴﺮﻋﺔ ﻳﺎ ﻣﺎﻣﺎ...!’
,ﺳﺤﺐ ﻳﺪﻱ ﻣﺮﺓ ﺃﺧﺮﻯ. ......ﺭﺑﻤﺎ ﻛﺎﻥ ﻳﺴﺤﺒﻨﻲ ﻓﻲ ﺍﻻﺗﺠﺎﻩ ﺍﻟﻤﻌﺎﻛﺲ ﻟﻤﺎﺭﻳﺎ. ﻟﺬﺍ ﺗﻮﻗﻔﺖ ﻓﻲ ﻣﻜﺎﻧﻲ.
Ushiromiya Rosa,"""ﺍﺗﺮﻛﻨﻲ...! ﻣﻦ ﺃﻧﺖ ﺑﺎﻟﻀﺒﻂ...؟! ﻣﻦ ﺳﻤﺢ ﻟﻚ ﺑﻤﻨﺎﺩﺍﺗﻲ ﻣﺎﻣﺎ...؟!"""
Sakutarou,‘......ﺃﻧﺖِ ﻣﻦ ﺻﻨﻌﺘﻨﻲ ﻳﺎ ﻣﺎﻣﺎ... ﻫﻞ ﻧﺴﻴﺖِ......؟ ﻟﻜﻲ ﺃﻛﻮﻥ ﻫﺪﻳﺔ ﻋﻴﺪ ﻣﻴﻼﺩ ﻣﺎﺭﻳﺎ، ......ﺻﻨﻌﺘﻨﻲ ﺑﻴﺪﻳﻚِ، ...ﻫﻞ ﻧﺴﻴﺖِ......؟’
Ushiromiya Rosa,"""........................ﻻ ﻳﻤﻜﻦ ﺃﻥ ﺗﻜﻮﻥ ﺃﻧﺖ...............ﺩﻣﻴﺔ ﻣﺎﺭﻳﺎ......ﺳﺎﻛﻮﺗﺎﺭﻭ............؟!"""
Sakutarou,‘ﺃﺟﻞ......... ﺩﻣﻴﺔ ﺍﻷﺳﺪ ﺍﻟﻤﺤﺸﻮﺓ ﺍﻟﺘﻲ ﺻﻨﻌﺘﻬﺎ...!’
Ushiromiya Rosa,"""ﻏﻴﺎ—!!"""
,ﺍﺟﺘﺎﺣﻨﻲ ﺃﻟﻢٌ ﺣﺎﺩ ﻭﻋﻨﻴﻒ.{n}ﺟﺎﺀ ﻣﻦ ﺭﺍﺣﺔ ﻳﺪﻱ ﺍﻟﺘﻲ ﻛﺎﻥ ﻳﻤﺴﻜﻬﺎ.
,ﺩﻓﻌﺖ ﻳﺪﻩ ﺑﺸﻜﻞ ﻻ ﺇﺭﺍﺩﻱ، ﻭﻋﻨﺪﻣﺎ ﻧﻈﺮﺕ ﺇﻟﻰ ﺭﺍﺣﺔ ﻳﺪﻱ...
,.........ﻓُﺘﺤﺖ ﻫﻨﺎﻙ ﺣﻔﺮﺓ ﺑﺤﺠﻢ ﺍﻹﺑﻬﺎﻡ، ﻭﻛﺎﻥ ﺩﻣﻲ ﻳﺘﺪﻓﻖ ﺑﻐﺰﺍﺭﺓ.
,...ﻛﺎﻧﺖ ﺣﻔﺮﺓ ﻭﺍﺳﻌﺔ ﻟﺪﺭﺟﺔ ﺗﻤﻜﻨﻨﻲ ﻣﻦ ﺍﻟﻨﻈﺮ ﺧﻼﻟﻬﺎ......
Sakutarou,‘ﺃ-ﺃﻭﺭﻳﻮ......! ﻫﻞ ﺃﻧﺖِ ﺑﺨﻴﺮ؟! ﻫﻞ ﺃﻧﺖِ ﺑﺨﻴﺮ؟! ﻣﺎﺫﺍ ﺣﺪﺙ...؟! ’
,ﻻﺣﻆ ﺳﺎﻛﻮﺗﺎﺭﻭ ﺃﻳﻀﺎً ﺟﺮﺣﻲ، ﻭﺃﺻﺎﺑﻪ ﺍﻟﺬﻋﺮ.
,......ﺑﻨﺎﺀً ﻋﻠﻰ ﺭﺩ ﻓﻌﻠﻪ، ﻟﻢ ﻳﺴﺘﻄﻊ ﻓﻬﻢ ﺳﺒﺐ ﺇﺻﺎﺑﺔ ﻳﺪﻱ ﺑﺠﺮﺡ ﺧﻄﻴﺮ.
,ﻟﻜﻦ ﻓﻲ ﻧﻈﺮﻱ، ﺷﻌﺮﺕ ﻭﻛﺄﻧﻨﻲ ﺃﺻﺒﺖ ﺑﺬﻟﻚ ﺍﻟﺠﺮﺡ ﻷﻧﻪ ﺃﻣﺴﻚ ﺑﻴﺪﻱ.
,ﺳﻮﺍﺀ ﻛﺎﻥ ﻗﺼﺪﻩ ﺣﺴﻨﺎً ﺃﻭ ﺳﻴﺌﺎً، ......ﻓﻬﻤﺖ ﺃﻥ ﻫﺬﺍ ﺍﻟﻄﻔﻞ ﻛﺎﻥ ﺷﻴﺌﺎً ﺳﻴﻠﺤﻖ ﺑﻲ ﺍﻷﺫﻯ، ﻓﺘﻤﻠﻜﻨﻲ ﺍﻟﺨﻮﻑ ﻭﺍﻟﻬﻠﻊ......
Ushiromiya Rosa,"""ﺍﺑﺘﻌﺪ......!! ﺃﻧﺎ ﻻ ﺃﻋﺮﻓﻚ...! ﺳﺎﻛﻮﺗﺎﺭﻭ ﻛﺎﻥ ﻣﺠﺮﺩ ﺩﻣﻴﺔ ﻣﺤﺸﻮﺓ ﻣﻘﺮﻓﺔ ﻭﺭﺩﻳﺌﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ...؟!!"""
Ushiromiya Rosa,"""ﺃﻧﺎ ﻻ ﺃﻋﺮﻓﻚ، ﺃﻧﺎ ﻟﺴﺖ ﻣﺎﻣﺎ ﺧﺎﺻﺘﻚ...!! ﺍﺑﺘﻌﺪ...! ﺍﺧﺘﻒِ!!"""
Sakutarou,‘.........ﺃ..................ﻳﻮ.........’
,ﺑﺒﻂﺀ، ......ﺑﺪﺃ ﻋﻨﻖ ﺳﺎﻛﻮﺗﺎﺭﻭ......ﻳﺘﻤﺰﻕ ﺑﺨﻂٍ ﺃﻓﻘﻲ.
,ﺍﻧﻔﺮﺟﺖ ﻣﻔﺘﻮﺣﺔ، ﻭﻇﻬﺮ ﺍﻟﺴﻮﺍﺩ ﺍﻟﺤﺎﻟﻚ ﺑﺪﺍﺧﻠﻪ.{n}......ﻟﻢ ﻳﻜﻦ ﻫﻨﺎﻙ ﺗﺪﻓﻖ ﻟﻠﺪﻣﺎﺀ.{n}ﻓﻘﻂ ﺳﻮﺍﺩ ﻓﺎﺭﻍ ﻻ ﻧﻬﺎﻳﺔ ﻟﻪ.
,ﺛﻢ، .........ﻣﻦ ﺩﺍﺧﻞ ﺍﻟﺠﺮﺡ...ﺗﺪﻓﻖ ﻗﻄﻨﻪ، ......ﻭﺍﻧﻬﺎﺭﺕ ﻫﻴﺌﺘﻪ، ﻭﺗﻨﺎﺛﺮﺕ ﺣﻮﻟﻪ.
,ﻛﻞ ﻣﺎ ﺗﺒﻘﻰ ﻫﻨﺎﻙ...... ﻛﺎﻥ ﻗﻤﺎﺷﺎً ﺃﺻﻔﺮ ﻣﺠﻌﺪﺍً، ﻭﻗﻄﻌﺎً ﻣﻦ ﺍﻟﻘﻄﻦ ﺑﺪﺕ ﻛﺤﻠﻮﻯ ﺍﻟﻘﻄﻦ ﺍﻟﺮﻃﺒﺔ ﺍﻟﻤﺴﺤﻮﻗﺔ.
,.........ﺩﻣﻴﺔ ﺃﺳﺪ... ﻣﺤﺸﻮﺓ.
