Speaker,Arabic (AR)
,ﻋﻨﺪﻣﺎ ﻭﺟﺪﻧﺎﻫﻤﺎ ﻓﻲ ﺭﺃﺱ ﻭﺻﺪﺭ ﻭﺍﻟﺪﺍﻱ، ﻗﺮﺭﻧﺎ ﺣﻴﻨﻬﺎ ﺍﻟﺤﻔﺎﻅ ﻋﻠﻰ ﻣﺴﺮﺡ ﺍﻟﺠﺮﻳﻤﺔ ﻭﺗﺮﻛﻬﺎ ﻟﻠﺸﺮﻃﺔ، ......ﻟﻜﻦ ﺟﻴﺴﻴﻜﺎ ﻟﻢ ﺗﻬﺘﻢ ﺑﻬﺬﻩ ﺍﻷﻣﻮﺭ ﻭﺳﺤﺒﺘﻬﻤﺎ ﻓﻮﺭًﺍ ﻣﻦ ﺟﺜﺚ ﻭﺍﻟﺪﻳﻬﺎ.
Ushiromiya Eva,"""......ﻫﻜﺬﺍ ﺍﻛﺘﻤﻞ ﻇﻬﻮﺭ ﻛﻞ ﺍﻟﺠﺜﺚ ﺍﻟﻤﺸﻘﻮﻗﺔ ﻓﻲ ﺍﻟﺮﺃﺱ ﻭﺍﻟﺼﺪﺭ ﻭﺍﻟﺒﻄﻦ ﻭﺍﻟﺮﻛﺒﺔ ﻭﺍﻟﺴﺎﻕ."""
Ushiromiya Jessica,"""ﺁﺁﺁﺁﺁﺁﺁﺁﻩ، ﺳﺤﻘًﺎ، ﺳﺤﻘًﺎ، ﺳﺤﻘًﺎ!!! ﺳﺄﻗﺘﻞ ﺍﻟﺠﺎﻧﻲ، ﺳﺄﻗﺘﻠﻪ!!! ﻭﺁﺁﺁﺁﺁﺁﺁﺁﺁﻩ...!!"""
Ushiromiya Eva,"""......ﺑﻬﺬﺍ ﺍﻛﺘﻤﻞ ﺍﻟﻐﺴﻖ ﺍﻟﺜﺎﻣﻦ. ...ﺇﺫًﺍ، ﺳﻴﻜﻮﻥ ﺍﻟﺘﺎﻟﻲ ﻫﻮ ﺍﻟﻐﺴﻖ ﺍﻟﺘﺎﺳﻊ؟ ......ﺳﻮﻑ ﺗُﺒﻌﺚ ﺍﻟﺴﺎﺣﺮﺓ، ﻭﻟﻦ ﻳﻈﻞّ ﻣﻦ ﻳﻌﻴﺶ."""
Ushiromiya Jessica,"""ﻓﻠﻴﻜﻦ ﻫﺬﺍ... ......ﺇﺫﺍ ﺍﻧﺒﻌﺜﺖ ﺍﻟﺴﺎﺣﺮﺓ ...ﻓﻬﺬﺍ ﻳﻌﻨﻲ ﻇﻬﻮﺭ ﺍﻟﺠﺎﻧﻲ ﺃﻣﺎﻣﻨﺎ ﺃﺧﻴﺮًﺍ، ﺻﺤﻴﺢ?!"""
Ushiromiya Jessica,"""ﻟﻦ ﻳﻈﻞّ ﻣﻦ ﻳﻌﻴﺶ؟... ......ﺳﺄﻗﺘﻠﻪ ﺑﻨﻔﺴﻲ...! ﺳﺄﻗﺘﻞ ﻗﺎﺗﻞ ﻭﺍﻟﺪﻱّ ﺑﻴﺪﻱّ ﻫﺎﺗﻴﻦ...!!"""
,ﺻﺮﺧﺖ ﺟﻴﺴﻴﻜﺎ ﺑﻜﻞّ ﺷﺮﺍﺳﺔٍ، ﺗﺎﺭﻛﺔً ﻣﺸﺎﻋﺮﻫﺎ ﺗﻨﺴﺎﺏ ﻋﻠﻰ ﻣُﺤﻴﺎﻫﺎ. ......ﻓﺤﺘﻰ ﺗﺘﺠﻨﺐ ﺃﻥ ﻳﺴﺤﻘﻬﺎ ﺣﺰﻧﻬﺎ، ﻟﻢ ﺗﺴﺘﻄﻊ ﺇﻻ ﻣﻘﺎﻭﻣﺘﻪ ﺑﺎﻟﻐﻀﺐ.
Ushiromiya Eva,""".........ﻟﻢ ﻧﻌﺜﺮ ﻋﻠﻰ ﺟﻮﺭﺝ ﺑﻌﺪ. ...ﺟﻴﺴﻴﻜﺎ-ﺗﺸﺎﻥ ﻭﺑﻘﻴﺘﻜﻢ ﻣﻦ ﺍﻷﻓﻀﻞ ﻟﻜﻢ ﺍﻟﺒﻘﺎﺀ ﻫﻨﺎ. ﺳﺄﺫﻫﺐ ﻟﻜﻲ ﺃﺑﺤﺚ ﻓﻲ ﺍﻟﻘﺼﺮ."""
Nanjo Terumasa,"""ﺇ-ﺇﻳﻔﺎ-ﺳﺎﻥ! ﻻ ﻳﺠﺐ ﺃﻥ ﻧﻔﺘﺮﻕ...!! ﺇﻧﻪ ﺃﻣﺮٌ ﺧﻄﻴﺮ ﺇﺫﺍ ﺍﻧﻔﺼﻠﻨﺎ ﻋﻦ ﺑﻌﻀﻨﺎ...!"""
Ushiromiya Eva,"""ﻟﻘﺪ ﻓﺎﺕ ﺍﻷﻭﺍﻥ ﻹﻧﻘﺎﺫ ﺃﺧﻲ ﺍﻷﻛﺒﺮ ﻭﺯﻭﺟﺘﻪ. ﺃﻣّﺎ ﺟﻮﺭﺝ ﻓﻠﻌﻠّﻪ ﻻ ﻳﺰﺍﻝ ﺣﻴًﺎ...! ﻻ ﻭﻗﺖ ﻟﺪﻱّ ﻷﺿﻴﻌﻪ ﻫﻨﺎ...!!"""
,ﻋﻨﺪﻣﺎ ﻧﻄﻘﺖ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﺑﻬﺬﺍ، ﺣﺪّﻗﺖ ﺟﻴﺴﻴﻜﺎ ﺑﺎﺳﺘﻬﺠﺎﻥٍ ﻧﺤﻮﻫﺎ.
,...ﻟﻢ ﻳﻜﻦ ﻟﺪﻯ ﺇﻳﻔﺎ ﻣﺘﺴﻊ ﻣﻦ ﺍﻟﻮﻗﺖ ﻟﺘﻬﺘﻢ ﺑﺎﻟﻤﻮﺗﻰ.{n}ﻛﺎﻧﺖ ﻗﻠﻘﺔ ﺃﻛﺜﺮ ﻋﻠﻰ ﺳﻼﻣﺔ ﺍﺑﻨﻬﺎ ﺍﻟﻮﺣﻴﺪ ﺍﻟﺬﻱ ﻟﻢ ﻳﻈﻬﺮ ﺑﻌﺪ.
Ushiromiya Eva,"""ﻋﻠﻴﻚِ ﺍﻟﺒﻘﺎﺀ ﺑﺠﺎﻧﺐ ﻭﺍﻟﺪﻳﻚِ ﻳﺎ ﺟﻴﺴﻴﻜﺎ-ﺗﺸﺎﻥ. ﺳﺄﺫﻫﺐ ﺇﻟﻰ ﺍﻟﻘﺼﺮ ﻟﺒﻌﺾ ﺍﻟﻮﻗﺖ. ﻭﺃﻧﺘﻤﺎ ﺃﻳﻀًﺎ ﺍﺑﻘﻴﺎ ﻫﻨﺎ ﻳﺎ ﺑﺎﺗﻠﺮ-ﻛﻦ ﻭﻳﺎ ﺃﻳﻬﺎ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ."""
,ﺑﻌﺪ ﻗﻮﻟﻬﺎ ﺫﻟﻚ ﺍﻋﺘﺒﺎﻃﻴًﺎ، ﻫﺮّﻋﺖ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﺧﺎﺭﺝ ﺍﻟﺴﻘﻴﻔﺔ.
,ﺻﺮﺧﺖُ ﻹﻳﻘﺎﻓﻬﺎ، ﻟﻜﻦ ﻳﺴﺘﺤﻴﻞ ﺃﻥ ﺗﻨﺼﺖ ﺇﻟﻲ.
,...ﻋﻠﻰ ﺃﻱٍ، ﺫﻫﺎﺑﻬﺎ ﺑﻤﻔﺮﺩﻫﺎ ﻳﻌﻨﻲ ﻣﻮﺗﻬﺎ.
,ﻭﺇﺫﺍ ﺳﻤﺤﻨﺎ ﻟﻬﺎ ﺑﺎﻟﺬﻫﺎﺏ، ﻓﻬﺬﺍ ﻳﻌﻨﻲ ﺃﻧﻨﺎ ﺗﺮﻛﻨﺎﻫﺎ ﻟﺘﻠﻘﻰ ﺣﺘﻔﻬﺎ.{n}ﻭﺑﻤﺎ ﺃﻧّﻬﺎ ﻟﻴﺴﺖ ﻣﺴﺘﻌﺪﺓً ﻟﻠﻌﺪﻭﻝ ﻋﻦ ﻗﺮﺍﺭﻫﺎ، ﻓﻠﻴﺲ ﺃﻣﺎﻣﻨﺎ ﺧﻴﺎﺭ ﺳﻮﻯ ﺍﻟﻠﺤﺎﻕ ﺑﻬﺎ.
,......ﺭﺑﻤﺎ ﻳﻜﻮﻥ ﻛﻼﻣًﺎ ﻗﺎﺳﻴًﺎ ﻗﻮﻟﻪ، ﻟﻜﻦ ﺑﻤﺎ ﺃﻧﻨﺎ ﻭﺟﺪﻧﺎ ﺍﻟﻌﻢ ﻛﺮﻭﺍﺱ ﻭﺍﻟﻌﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ ﻣﻴﺘﻴﻦ، ﻓﻠﻴﺲ ﺑﻴﺪﻧﺎ ﺷﻲﺀٌ ﺁﺧﺮ ﻧﻔﻌﻠﻪ ﻟﻬﻤﺎ...
,ﻟﺬﺍ ﺣﺎﻭﻟﻨﺎ ﺇﻗﻨﺎﻉ ﺟﻴﺴﻴﻜﺎ ﺑﺎﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺍﻟﻘﺼﺮ.
,...ﻭﻟﺤﺴﻦ ﺍﻟﺤﻆّ، ﻧﻬﻀﺖ ﺟﻴﺴﻴﻜﺎ.
,ﻳﺒﺪﻭ ﺃﻧّﻬﺎ ﺍﺳﺘﻄﺎﻋﺖ ﺍﻟﺘﺤﺮﺭ ﻣﻦ ﺃﺣﺰﺍﻧﻬﺎ ﺃﺧﻴﺮًﺍ.  ﻟﻜﻦ... ﺗﺤﻮّﻟﺖ ﻣﻼﻣﺢ ﺍﻟﺤﺰﻥ ﺗﻠﻚ ﺇﻟﻰ ﺗﻌﺎﺑﻴﺮ ﺷﻴﻄﺎﻥ.
Ushiromiya Jessica,"""...ﺳﺄﻗﺘﻠﻪ ﺑﻴﺪﻱّ ﻫﺎﺗﻴﻦ... ﺳﺄﻧﺘﻘﻢ ﻟﻮﺍﻟﺪﻱّ. ﺃﻧﺘﻈﺮ ﻓﺤﺴﺐ......... ......ﻟﻨﺬﻫﺐ، ﺑﺎﺗﻠﺮ. ﺇﻳّﺎﻙ ﻭﺍﻟﻮﻗﻮﻑ ﻓﻲ ﻃﺮﻳﻘﻲ ﺣﻴﻦ ﻧﺠﺪ ﺍﻟﺠﺎﻧﻲ. ﻷﻧﻲ ﺳﺄﻗﺘﻠﻪ ﺑﻼ ﻫﻮﺍﺩﺓ...!!"""
Ushiromiya Battler,""".........ﺃﻧﺎ ﺃﻳﻀﺎً ﻟﻲ ﺛﺄﺭﻱ ﻣﻊ ﻗﺎﺗﻞ ﻭﺍﻟﺪﻱّ. ﺁﺳﻒ ﻭﻟﻜﻨﻬﺎ ﺳﺘﻜﻮﻥ ﻣﺴﺄﻟﺔ ﻣﻦ ﻳﺴﺒﻖ ﺍﻵﺧﺮ."""
Ushiromiya Jessica,"""...ﻧﻌﻢ، ...ﻻ ﺑﺄﺱ... ......ﻟﻨﻘﺘﻠﻪ!"""
,ﻋﻨﺪﻣﺎ ﻗﻠﺖ ﺫﻟﻚ، ﺷﻌﺮﺕ ﺟﻴﺴﻴﻜﺎ ﺃﺧﻴﺮﺍً ﺃﻥ ﻫﻨﺎﻙ ﻣﻦ ﻳﺸﺎﺭﻛﻬﺎ ﻣﺸﺎﻋﺮﻫﺎ.
,ﻭﺭﻏﻢ ﺃﻥ ﻣﻼﻣﺢ ﻭﺟﻬﻬﺎ ﻣﺎ ﺗﺰﺍﻝ ﻗﺎﺗﻤﺔ، ﺇﻻ ﺃﻧﻪ ﻳﺒﺪﻭ ﺃﻧّﻬﺎ ﺍﺳﺘﻌﺎﺩﺓ ﺍﺗﺰﺍﻥ ﻋﻘﻠﻬﺎ ﻗﻠﻴﻼً.
,ﻭﺍﻧﻄﻠﻘﻨﺎ ﻧﺮﻛﺾ.{n}ﻟﻠﺤﺎﻕ ﺑﺎﻟﻌﻤﺔ ﺇﻳﻔﺎ.
,ﺭﻛﻀﻨﺎ ﺑﺄﻗﺼﻰ ﺳﺮﻋﺘﻨﺎ ﺧﻼﻝ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ، ﺛﻢ ﺻﻌﺪﻧﺎ ﺍﻟﺪﺭﺟﺎﺕ ﺍﻟﺤﺠﺮﻳﺔ ﻣﺒﺎﺷﺮﺓً ﻧﺤﻮ ﺍﻟﻘﺼﺮ ﺍﻟﺬﻱ ﺃﺿﺎﺀﻩ ﺍﻟﺒﺮﻕ، ﻓﺎﺭﺗﺴﻢ ﻇﻠﻪ ﺍﻟﻜﺒﻴﺮ ﻭﺍﻟﻤﺨﻴﻒ.
,......ﺑﻬﺬﺍ ﺍﻛﺘﻤﻠﺖ ﺟﺮﺍﺋﻢ ﻃﻘﻮﺱ ﺍﻟﻤﺮﺛﻴﺔ ﺇﻟﻰ ﺍﻟﻐﺴﻖ ﺍﻟﺜﺎﻣﻦ.{n}ﺃﻱّ ﺃﻧﻨﺎ ﺍﻵﻥ ﻋﻠﻰ ﻋﺘﺒﺎﺕ ﺍﻟﻐﺴﻖ ﺍﻟﺘﺎﺳﻊ، ﺣﻴﺚ ﺳﺘﺒﻌﺚ ﺍﻟﺴﺎﺣﺮﺓ.{n}...ﻭﻟﻦ ﻳﻈﻞّ ﻣﻦ ﻳﻌﻴﺶ.
,ﺳﺄﻓﻘﺪ ﺣﻴﺎﺗﻲ ﻏﺎﻟﺒًﺎ.
,......ﻟﻜﻦ ﻋﻠﻰ ﺍﻷﻗﻞ، ﺃﺭﻳﺪ ﺭﺅﻳﺔ ﺍﻟﺤﻘﻴﻘﺔ ﺑﺄﻡ ﻋﻴﻨﻲّ.{n}ﻭﻟﻬﺬﺍ ﺍﻟﺴﺒﺐ ﺃﻧﺎ ﺃﻣﻀﻲ ﻗﺪﻣًﺎ ﺍﻵﻥ.
,ﺗﻤﻜﻨﺎ ﻣﻦ ﺍﻟﻮﺻﻮﻝ ﺇﻟﻰ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ، ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﺗﻮﺍﺟﻪ ﻣﺸﻜﻠﺔ ﻣﻊ ﻗﻔﻞ ﺍﻟﺒﺎﺏ ﺍﻷﻣﺎﻣﻲ.
,ﻭﻛﺄﻥ ﺍﻟﺪﻣﺎﺀ ﺗﺠﻤﻌﺖ ﻓﻲ ﺭﺃﺱ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ.{n}ﺇﺫ ﻛﺎﻧﺖ ﺃﺻﺎﺑﻌﻬﺎ ﺗﺘﺨﺒﻂ ﻣﺮﺗﻌﺸﺔ.
,ﻳﺒﺪﻭ ﺃﻧﻬﺎ ﻻ ﺗﺴﺘﻄﻴﻊ ﺣﺘﻰ ﺍﻟﺘﻌﺎﻣﻞ ﻣﻊ ﺍﻟﻤﻬﻤﺔ ﺍﻟﺒﺴﻴﻄﺔ ﺍﻟﻤﺘﻤﺜﻠﺔ ﻓﻲ ﺇﺩﺧﺎﻝ ﺍﻟﻤﻔﺘﺎﺡ ﻓﻲ ﺍﻟﻘﻔﻞ.
,...ﺑﻌﺪﺋﺬٍ،
,ﺗﺮﺩﺩ ﺻﻮﺕٌ ﺧﺎﻓﺖ ﺇﺷﺎﺭﺓ ﻋﻠﻰ ﺃﻥ ﺍﻟﺒﺎﺏ ﻗﺪ ﻓُﺘِﺢ. ﻭﻛﺄﻧﻪ ﺍﻧﺘﻈﺮ ﺗﺠﻤﻊ ﻛﻞ ﺍﻟﻨﺎﺟﻴﻦ ﺣﺘﻰ ﺍﻵﻥ ﻟﻜﻲ ﻳُﻔﺘﺢ.
,......ﻟﺤﻈﺘﻬﺎ ﺷﻌﺮﺕُ ﻭﻛﺄﻥ ﺍﻟﻘﺼﺮ ﺍﻟﺸﺮﻳﺮ...ﻳﺤﺎﻭﻝ ﺍﺑﺘﻼﻋﻨﺎ ﻧﺤﻦ ﺍﻟﻨﺎﺟﻴﻦ ﺩﻓﻌﺔً ﻭﺍﺣﺪﺓ...
,ﺍﻧﺒﻌﺜﺖ ﺭﺍﺋﺤﺔ ﻛﺮﻳﻬﺔ ﻟﺤﻈﺔ ﻓﺘﺤﻨﺎ ﺍﻟﺒﺎﺏ، ...ﻫﻞ ﻳﻤﻜﻦ ﺣﻘًﺎ ﺗﻔﺴﻴﺮﻫﺎ ﻋﻠﻰ ﺃﻧﻬﺎ ﻣﺠﺮّﺩ ﺭﺍﺋﺤﺔ؟
,ﻟﻢ ﺗﻜﻦ ﺭﺍﺋﺤﺔ ﺗﻔﺤﻢ ﺟﺜﺔ ﺟﺪﻱ ﻓﺤﺴﺐ،
,......ﺃﻋﺘﻘﺪ ﺃﻧّﻬﺎ ﺃﻳﻀًﺎ ﺗﺸﻤﻞ ﺟﺜﺚ ﺍﻟﺨﺪﻡ،...ﻭﻛﺬﻟﻚ ﺟﺜﺚ ﻣﺠﻤﻮﻋﺔ ﺃﺑﻲ.
,...ﻟﻤﺎﺫﺍ ﻏﻤﺮﺗﻨﺎ ﻟﺤﻈﺔ ﺩﺧﻮﻟﻨﺎ؟
,......ﺃﺗُﺮﺍﻫﺎ ﺻﺮﺧﺔ ﺍﻟﻤﻮﺗﻰ ﺗﺤﺬﺭﻧﺎ ﺑﻌﺪﻡ ﺍﻟﺪﺧﻮﻝ؟
,ﻭﻣﻊ ﺫﻟﻚ، ﻟﻢ ﺗﺘﻮﺍﻥَ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﻋﻦ ﺍﻟﺪﺧﻮﻝ.
,......ﻭﻧﺤﻦ ﺍﻟﺬﻳﻦ ﺍﺭﻏﻤﻨﺎ ﻋﻠﻰ ﺍﻟﻠﺤﺎﻕ ﺑﻬﺎ...ﻟﻢ ﻳﻜﻦ ﺃﻣﺎﻣﻨﺎ ﺧﻴﺎﺭ ﺳﻮﻯ ﺗﺠﺎﻫﻞ ﺗﻠﻚ ﺍﻟﺮﺳﺎﻟﺔ، ﻭﺩﺧﻮﻝ ﺍﻟﻘﺼﺮ ﺭﻏﻢ ﻛﻞ ﺷﻲﺀ...
Ushiromiya Eva,"""ﺟﻮﺭﺝ?! ﺟﻮﺭﺝ!! ﺃﺟﺒﻨﻲ ﺇﻥ ﻛﻨﺖ ﺗﺴﻤﻌﻨﻲ! ﺟﻮﻭﻭﻭﺭﺝ!!"""
,ﻧﺎﺩﺕ ﻋﻤﺘﻲ ﺇﻳﻔﺎ ﺑﺄﻋﻠﻰ ﺻﻮﺗﻬﺎ.
,......ﺑﺎﻟﺤﻜﻢ ﻋﻠﻰ ﺍﻟﻤﻮﻗﻒ، ﺭﺑﻤﺎ ﻻ ﻳﺠﺐ ﻋﻠﻴﻨﺎ ﺍﻟﻤﺒﺎﻟﻐﺔ ﻓﻲ ﺍﻟﺘﻔﺎﺅﻝ ﻋﻠﻰ ﺃﻧﻪ ﻻ ﻳﺰﺍﻝ ﺣﻴًﺎ.
,ﻭﺗﺒﻌﻨﺎﻫﺎ ﻧﺤﻦ ﺃﻳﻀﺎً ﻭﺑﺪﺃﻧﺎ ﻧﻨﺎﺩﻱ ﺍﺳﻢ ﺟﻮﺭﺝ ﺑﺄﻋﻠﻰ ﻣﺎ ﻟﺪﻳﻨﺎ...
,...ﺣﻴﻨﻬﺎ ﺗﻮﻗﻔﺖ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﻋﻦ ﺍﻟﻤﺸﻲ ﻓﻮﺭ ﺭﺅﻳﺘﻬﺎ ﻟﺸﻲﺀٍ ﻣﺎ.
,ﻛﺎﻧﺖ ﺗﻘﻒ ﺃﻣﺎﻡ ﺑﺎﺏ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ.
Ushiromiya Eva,""".........ﻣﺎ ﻫﺬﺍ....؟ ﺃﻳﻬﺎ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ، ﻫﻼّ ﺗﺄﺗﻲ ﺇﻟﻰ ﻫُﻨﺎ ﻟﻮ ﺳﻤﺤﺖ...؟"""
Nanjo Terumasa,"""ﻣﺎ ﺍﻷﻣﺮ......؟"""
,ﻟﻘﺪ ﺳﻤﻌﺖُ ﻣﻦ ﺍﻟﻜﺒﺎﺭ ﺃﻥ ﺩﻭﺍﺋﺮ ﺳﺤﺮﻳﺔ ﻣﺨﻴﻔﺔ ﺭُﺳﻤﺖ ﻋﻠﻰ ﺍﻷﺑﻮﺍﺏ، ﻛﺎﻟﺘﻲ ﻧﺮﺍﻫﺎ ﺍﻵﻥ ﻋﻠﻰ ﺑﺎﺏ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ.
,......ﻛﺎﻧﺖ ﺭﺳﻤﺔً ﻻ ﺗﺘﺼﻒ ﺇﻻ ﺑﺎﻟﻐﺮﺍﺑﺔ، ﺫﺍﺕ ﻟﻮﻥٍ ﺃﺣﻤﺮٍ ﻏﺎﻣﻖ ﻳﺬﻛﺮﻧﺎ ﺑﺎﻟﺪﻡ، ﺣﻴﺚ ﻛﺎﻧﺖ ﺗﺘﻘﻄﺮ ﻣﻨﻬﺎ ﺑﺒﻂﺀ.
,ﻭﻟﻜﻦ، ...ﻳُﻔﺘﺮﺽ ﺃﻧّﻬﺎ ﻣﺮﺳﻮﻣﺔً ﻫﻨﺎ ﻣﻨﺬ ﺍﻟﺼﺒﺎﺡ ﺍﻟﺒﺎﻛﺮ.
,......ﻛﻨﺖُ ﺃﺣﺪّﻕ ﻓﻲ ﺍﻟﺒﺎﺏ ﺃﻧﺎ ﻭﺟﻴﺴﻴﻜﺎ، ﻣﺘﺴﺎﺋﻼً ﻟﻤﺎﺫﺍ ﺗﻌﺘﻘﺪ ﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﺃﻧّﻬﺎ ﺗﺒﺪﻭ ﻏﺮﻳﺒﺔً ﻭﻫﻲ ﺍﻟﺘﻲ ﺳﺒﻖ ﻟﻬﺎ ﺭﺅﻳﺘﻬﺎ ﻣﻦ ﻗﺒﻞ...
Nanjo Terumasa,"""......ﺑﻼ ﺷﻚ، ﺃﻧﺎ ﻻ ﺃﺗﺬﻛﺮ ﺭﺅﻳﺔ ﺃﻳﺔ ﺃﺭﻗﺎﻡٍ ﻛﻬﺬﻩ ﻫﻨﺎ."""
