Speaker,Arabic (AR)
Sakutarou,‘ﺣﺘﻰ ﻟﻮ ﺗﺨﺎﺻﻤﺖِ ﻣﻊ ﺇﻧﺠﻲ، ﻓﻤﺎﺯﺍﻝ ﻟﺪﻳﻚ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻷﺻﺪﻗﺎﺀ ﻳﺎ ﻣﺎﺭﻳﺎ... ﻟﺴﺖ ﻟﻮﺣﺪﻱ. .........ﻟﺪﻳﻚ ﺍﻟﺠﻤﻴﻊ ﺃﻳﻀًﺎ. ﺳﺎﻛﻮﺳﻜﻲ ﻭﺳﺎﻛﻮﻛﻴﺸﻲ، ﻭﻓﺮﻗﺔ ﺍﻟﺤﻴﻮﺍﻧﺎﺕ، ﻭﺍﻟﻌﺪﻳﺪ ﻭﺍﻟﻌﺪﻳﺪ ﻏﻴﺮﻫﻢ......’
,ﻧﻈﺮﺕ ﻣﺎﺭﻳﺎ ﺇﻟﻰ ﻋﺪﺩ ﺍﻟﺪﻣﻰ ﺍﻟﻤﺼﻄﻔﺔ ﺣﻮﻝ ﻭﺳﺎﺩﺗﻬﺎ، ﻭﻛﺄﻧﻬﻢ ﻓﻲ ﺣﻠﻘﺔ ﻧﻘﺎﺵ.
Sakutarou,‘......ﺍﻟﺠﻤﻴﻊ...ﻗﻠﻘﻮﻥ ﻋﻠﻴﻚ ﻳﺎ ﻣﺎﺭﻳﺎ. ﺇﻧﻬﻢ ﻳﺘﺸﺎﻭﺭﻭﻥ ﻣﻨﺬ ﻭﻗﺖ ﻃﻮﻳﻞ ﺣﻮﻝ ﻛﻴﻔﻴﺔ ﺇﺳﻌﺎﺩ ﻣﺎﺭﻳﺎ ﻣﺠﺪﺩﺍً...؟’
Ushiromiya Maria,""".................................... ......ﻟﻦ ﺗﺘﺮﻛﻮﻧﻲ....ﻛﻤّﺎ...ﻓﻌﻠﺖ ﺇﻧﺠﻲ...؟"""
Sakutarou,‘ﺑﺎﻟﺘﺄﻛﻴﺪ ﻟﻦ ﻧﻔﻌﻞ. ﺳﻨﺒﻘﻰ ﻣﻌًﺎ ﺇﻟﻰ ﺍﻷﺑﺪ.’
Ushiromiya Maria,""".........ﺣﻘًﺎ? ﻟﻜﻨﻜﻢ ﻣﻌﻲ ﻓﻲ ﺍﻟﻤﻨﺰﻝ ﻓﺤﺴﺐ. ﻻ ﻳﻤﻜﻨﻜﻢ ﺍﻟﺨﺮﻭﺝ ﺑﺮﻓﻘﺘﻲ ﻋﻨﺪﻣﺎ ﺗﻐﻴﺐ ﻣﺎﻣﺎ ﻋﻦ ﺍﻟﻤﻨﺰﻝ، ﻭﻻ ﺍﻟﺬﻫﺎﺏ ﺳﻮﻳًﺎ ﺇﻟﻰ ﺍﻟﻤﺪﺭﺳﺔ."""
Sakutarou,‘ﻻ ﻳﻤﻜﻨﻨﺎ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺍﻟﻤﺪﺭﺳﺔ، ﻷﻧﻚِ ﻗﺪ ﺗﻘﻌﻴﻦ ﻓﻲ ﺍﻟﻤﺘﺎﻋﺐ ﺇﺫﺍ ﻋﺜﺮﺕ ﻣﻌﻠﻤﺘﻚ ﻋﻠﻴﻨﺎ. ﻟﻜﻦ ﺇﺫﺍ ﻟﻢ ﻳﻌﺜﺮ ﻋﻠﻴﻨﺎ ﺃﺣﺪ، ﻓﺴﻨﺒﻘﻰ ﻣﻌًﺎ ﻃﻮﺍﻝ ﺍﻟﻮﻗﺖ.’
Ushiromiya Maria,"""......ﻟﻜﻦ ﺣﺠﻤﻚ ﻛﺒﻴﺮٌ ﻳﺎ ﺳﺎﻛﻮﺗﺎﺭﻭ، ﺳﺘﻜﺘﺸﻒ ﺑﺴﻬﻮﻟﺔ."""
Sakutarou,‘ﺣﺴﻨًﺎ، ﻳﻤﻜﻨﻚ ﺍﺻﻄﺤﺎﺏ ﺻﻐﺎﺭ ﺍﻟﺤﺠﻢ ﻟﻠﺘﺠﻮﻝ ﻣﻌﻚ. ......ﻣﺜﻼً... ﺍﻧﻈﺮﻱ. ﻣﺎ ﺭﺃﻳﻚ ﻓﻲ ﺍﺻﻄﺤﺎﺏ ﺃﺻﺪﻗﺎﺋﻚ ﻣﻦ ﻓﺮﻗﺔ ﺍﻟﻐﺎﺑﺔ ﺍﻟﻤﻮﺳﻴﻘﻴﺔ، ......ﺍﻧﻈﺮﻱ ﺇﻟﻰ ﺣﺠﻤﻬﻢ ﺍﻟﺼﻐﻴﺮ، ﻳﻤﻜﻨﻚ ﺇﺧﻔﺎﺅﻫﻢ ﻓﻲ ﺟﻴﺒﻚ ﻭﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺍﻟﻤﺪﺭﺳﺔ ﻣﻌًﺎ.’
Ushiromiya Maria,""".........ﻋﺪﺩﻫﻢ ﻛﺒﻴﺮٌ ﻟﻠﻐﺎﻳﺔ. ﻟﻦ ﻳﺴﻌﻬﻢ ﺟﻴﺒﻲ."""
,ﺟﻤﻌﺖ ﻛﻞ ﻗﻄﻊ ﻓﺮﻗﺔ ﺍﻟﻐﺎﺑﺔ ﺍﻟﻤﻮﺳﻴﻘﻴﺔ ﺍﻟﺘﻲ ﻛﺎﻧﺖ ﻣﺒﻌﺜﺮﺓ ﻋﻠﻰ ﺳﺮﻳﺮﻫﺎ.
,ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﻭﺿﻊ ﻛﻞ ﺗﻠﻚ ﺍﻟﻘﻄﻊ -ﺍﻟﺘﻲ ﻫﻲ ﺑﺤﺠﻢ ﻗﻄﻊ ﺍﻟﺸﻄﺮﻧﺞ ﺗﻘﺮﻳﺒﺎً- ﻓﻲ ﺍﻟﺠﻴﺐ...
Sakutarou,‘ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ، ﻓﻠﺘﺄﺧﺬﻱ ﺍﻷﺻﺪﻗﺎﺀ ﺍﻟﻤﻔﻀﻠﻴﻦ ﻋﻨﺪﻙ. ......ﻳﻤﻜﻨﻚ ﺍﺻﻄﺤﺎﺏ ﺍﻷﺭﺍﻧﺐ ﺍﻷﺭﺑﻌﺔ ﺍﻟﻤﻤﻴﺰﻳﻦ ﻣﻦ ﻓﺮﻗﺔ ﺍﻟﻐﺎﺑﺔ.’
Ushiromiya Maria,"""......ﻳﻤﻜﻦ ﺃﻥ ﻳﺘﺴﻊ ﺟﻴﺐ ﻣﺎﺭﻳﺎ ﻷﺭﺑﻌﺔ. ......ﻧﻌﻢ. ﻫﻜﺬﺍ ﻟﻦ ﻳﻌﺜﺮ ﻋﻠﻴﻬﻢ ﺃﺣﺪ."""
Sakutarou,‘ﺑﻬﺬﺍ ﻟﻦ ﺗﺸﻌﺮﻱ ﺑﺎﻟﻮﺣﺪﺓ ﻓﻲ ﺍﻟﻤﺪﺭﺳﺔ ﻳﺎ ﻣﺎﺭﻳﺎ. ﺳﻴﺮﺍﻓﻘﻮﻧﻚ ﺇﻟﻰ ﺍﻷﻣﺎﻛﻦ ﺍﻟﺘﻲ ﻻ ﺃﺳﺘﻄﻴﻊ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻴﻬﺎ.’
Ushiromiya Maria,"""...............ﺃﺟﻞ. ......ﺭﺑﻤﺎ.... ﻟﻦ ﺃﺷﻌﺮ ﻫﻜﺬﺍ ﺑﺎﻟﻮﺣﺪﺓ ﻓﻌﻼً. ......ﺳﻮﻑ ﺗﺼﻤﺪ ﻣﺎﺭﻳﺎ.... ﺣﺘﻰ ﺗﻌﻮﺩ ﻣﻦ ﺍﻟﻤﺪﺭﺳﺔ..."""
Sakutarou,‘ﺳﻨﻜﻮﻥ ﻣﻌﻚ ﻓﻲ ﺃﻱ ﻭﻗﺖ، ﻃﺎﻟﻤﺎ ﻟﻦ ﻳﻜﺘﺸﻒ ﺍﻟﻤﻌﻠﻤﻮﻥ ﻭﻣﺎﻣﺎ ﺃﻣﺮﻧﺎ. ﻭﺳﻨﺒﻘﻰ ﻣﻌﺎً ﻧﻠﻌﺐ ﺇﻟﻰ ﺍﻷﺑﺪ. ﻟﻦ ﻧﺘﺮﻛﻚ ﻭﺣﻴﺪﺓً ﺃﺑﺪًﺍ ﻳﺎ ​​ﻣﺎﺭﻳﺎ. ﺃﻭﺭﻳﻮ!’
,ﺍﺭﺗﺴﻤﺖ ﺍﻟﺒﻬﺠﺔ ﺃﺧﻴﺮًﺍ ﻋﻠﻰ ﻣﻼﻣﺢ ﻣﺎﺭﻳﺎ.
,......ﺻﺤﻴﺢ. ﺑﺎﻟﺘﻔﻜﻴﺮ ﻓﻲ ﺍﻷﻣﺮ، ﻟﻢ ﺗﻜﻦ ﺇﻧﺠﻲ ﻣﻮﺟﻮﺩﺓٌ ﻓﻲ ﻋﺎﻟﻤﻲ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ.
,ﻛﻨﺎ ﺟﻤﻴﻌًﺎ ﺳﻌﺪﺍﺀ ﺣﺘﻰ ﻭﺑﺪﻭﻥ ﺇﻧﺠﻲ.
,ﻟﺬﺍ، ﻣﻦ ﺍﻟﻐﺮﻳﺐ ﺃﻥ ﺗﺼﺒﺢ ﺣﺰﻳﻨﺔ ﻓﺠﺄﺓ ﻟﻤﺠﺮﺩ ﻣﻐﺎﺩﺭﺓ ﺇﻧﺠﻲ ﺍﻟﺘﻲ ﺍﻧﻀﻤﺖ ﻟﻠﺘﻮ.
,...ﻛﻞ ﻣﺎ ﻓﻲ ﺍﻷﻣﺮ ﻫﻮ ﺃﻧﻨﻲ ﻋﺪﺕ ﺇﻟﻰ ﻋﺎﻟﻤﻲ ﻗﺒﻞ ﺃﻥ ﺗﺪﺧﻠﻪ ﺇﻧﺠﻲ.{n}......ﻟﺬﺍ ﻟﻴﺲ ﻫﻨﺎﻙ ﻣﺎ ﻳﺪﻋﻮ ﻟﻠﺤﺰﻥ.
Ushiromiya Maria,"""......ﻧﻌﻢ. ﻟﺴﺖ ﻭﺣﻴﺪﺓ. ﻣﺎﺭﻳﺎ ﻟﺪﻳﻬﺎ ﺳﺎﻛﻮﺗﺎﺭﻭ ﻭﺃﺻﺪﻗﺎﺀ ﺁﺧﺮﻭﻥ."""
Sakutarou,‘ﺃﻭﺭﻳﻮﻭ! ﺃﺣﺒـــــــــــﻚ ﻳﺎ ﻣﺎﺭﻳﺎ...!’
Ushiromiya Maria,"""ﻟﻦ ﺃﺳﻤﺢ ﻷﻱ ﺃﺣﺪٍ ﺑﺪﺧﻮﻝ ﻋﺎﻟﻢ ﻣﺎﺭﻳﺎ ﺑﻌﺪ ﺍﻵﻥ. ......ﻣﺎﺭﻳﺎﺝ ﺳﻮﺭﺳﻴﻴﺮ ﻫﻮ ﺗﺤﺎﻟﻒ ﻣﺎﺭﻳﺎ ﻭﺑﻴﺎﺗﺮﻳﺲ ﻓﻘﻂ."""
Ushiromiya Maria,"""......ﻛﺎﻧﺖ ﺑﻴﺎﺗﺮﻳﺲ ﻣﻌﺘﺮﺿﺔ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ ﻋﻠﻰ ﺍﻧﻀﻤﺎﻡ ﺇﻧﺠﻲ. .........ﻟﺬﺍ ﻻ ﺑﺄﺱ ﺑﺮﺣﻴﻠﻬﺎ ﺍﻵﻥ. ﻓﻘﺪ ﻛﺎﻧﺖ ﺇﻧﺠﻲ ﺻﻐﻴﺮﺓً ﺟﺪًﺍ ﻋﻠﻰ ﺫﻟﻚ."""
Sakutarou,‘......ﺻﺤﻴﺢ، ﺗﺮﻳﺜﻲ ﺣﺘﻰ ﺗﺴﺘﻌﻴﺪﻱ ﻣﻌﻨﻮﻳﺎﺗﻚ ﺍﻟﻌﺎﻟﻴﺔ، ﺣﻴﻨﻬﺎ ﻳﻤﻜﻨﻚ ﻣﻌﺎﻭﺩﺓ ﺻﺪﺍﻗﺘﻚ ﺑﺈﻧﺠﻲ. ﺣﺘﻰ ﺫﻟﻚ ﺍﻟﺤﻴﻦ، ﺳﻨﻜﻮﻥ ﺟﻤﻴﻌًﺎ ﺑﺠﺎﻧﺒﻚ ﻳﺎ ﻣﺎﺭﻳﺎ.’
Ushiromiya Maria,""".........ﺷﻜﺮًﺍ ﻟﻚ. ......ﻳﺎ ﺳﺎﻛﻮﺗﺎﺭﻭ......ﺃﻧﺖ ﻭﺍﻟﺠﻤﻴﻊ."""
,ﻭﻫﻜﺬﺍ ﺍﺳﺘﻌﺪﺕ ﻋﺎﻟﻤﻲ ﻣﺠﺪﺩًﺍ.{n}ﺍﺳﺘﻌﺪﺕ ﺍﻟﻌﺎﻟﻢ ﺍﻟﺬﻱ ﻟﻢ ﺃﻛﻦ ﻓﻴﻪ ﻭﺣﻴﺪﺓً، ﺑﻞ ﻛﻨﺖ ﻣﺤﺎﻃﺔً ﻓﻴﻪ ﺑﺎﻟﻌﺪﻳﺪ ﻣﻦ ﺍﻷﺻﺪﻗﺎﺀ.
,ﻭﻛﻤﺎ ﻫﻲ ﺍﻟﻌﺎﺩﺓ، ﻛﻨﺖ ﻭﺣﻴﺪﺓً ﺩﻭﻥ ﺃﺻﺪﻗﺎﺀ ﻓﻲ ﺍﻟﻤﺪﺭﺳﺔ، ﻟﻜﻦ ﺃﺻﺪﻗﺎﺋﻲ ﺍﻟﺴﺤﺮﻳﻮﻥ ﻛﺎﻧﻮﺍ ﺑﺮﻓﻘﺘﻲ ﻋﻠﻰ ﺍﻟﺪﻭﺍﻡ.
,ﺃﻣﻜﻨﻨﻲ ﺳﻤﺎﻉ ﻓﺮﻗﺔ ﺍﻷﺭﺍﻧﺐ ﺍﻟﻤﺨﺘﺒﺌﺔ ﻓﻲ ﺟﻴﺒﻲ ﻳﺘﺤﺪﺛﻮﻥ ﻓﻴﻤﺎ ﺑﻴﻨﻬﻢ ﺃﺛﻨﺎﺀ ﺍﻟﺤﺼﺔ، ﻭﺑﺪﺍ ﺃﻧﻬﻢ ﻳﻘﻀﻮﻥ ﻭﻗﺘًﺎ ﻣﻤﺘﻌًﺎ.
,ﻣﺠﺮﺩ ﺍﻻﺳﺘﻤﺎﻉ ﺇﻟﻴﻬﻢ ﺃﺑﻬﺠﻨﻲ ﻓﻲ ﺃﻭﻗﺎﺕ ﺍﻟﺪﺭﺍﺳﺔ ﺍﻟﻤﻤﻠﺔ.
,ﻛﻨﺖ ﺣﺮﻳﺼﺔً ﺃﻳﻀًﺎ ﻋﻠﻰ ﺍﺻﻄﺤﺎﺏ ﺑﻘﻴﺔ ﺃﺻﺪﻗﺎﺋﻲ ﻣﻌﻲ، ﻃﺎﻟﻤﺎ ﺃﻥ ﻣﺎﻣﺎ ﻭﺍﻟﻤﻌﻠﻤﻴﻦ ﻟﻦ ﻳﻜﺘﺸﻔﻮﺍ ﺫﻟﻚ.
,ﻋﻨﺪﻣﺎ ﺗﻄﻠﺐ ﻣﻨّﻲ ﻣﺎﻣﺎ ﺍﻟﺬﻫﺎﺏ ﻟﻠﻌﺐ ﻓﻲ ﺍﻟﺨﺎﺭﺝ، ﻛﻨﺖ ﺃﺧﺒﺊُ ﺳﺎﻛﻮﺗﺎﺭﻭ ﻭﺳﺎﻛﻮﺳﻮﻛﻲ ﻭﺍﻟﺒﺎﻗﻴﻦ ﻓﻲ ﺣﻘﻴﺒﺘﻲ ﻭﺃﺫﻫﺐ ﺭﻓﻘﺘﻬﻢ ﺇﻟﻰ ﺍﻟﻤﻜﺘﺒﺔ ﻭﻣﺎ ﺷﺎﺑﻪ.
,ﺣﺘﻰ ﻋﻨﺪﻣﺎ ﺗﺘﺄﺧﺮ ﻣﺎﻣﺎ ﻓﻲ ﺍﻟﻌﻮﺩﺓ ﺇﻟﻰ ﺍﻟﻤﻨﺰﻝ ﻭﺃﺫﻫﺐ ﻟﺸﺮﺍﺀ ﺍﻟﻌﺸﺎﺀ، ﻛﻨﺖ ﻻ ﺃﺗﺮﺩﺩ ﻓﻲ ﺃﺧﺬﻫﻢ ﻣﻌﻲ ﺩﺍﺋﻤًﺎ.
,ﺣﺘﻰ ﺍﻟﻌﻢّ ﻓﻲ ﻣﺘﺠﺮ ﺍﻟﺒﻘﺎﻟﺔ ﻛﺎﻥ ﻟﻄﻴﻔﺎً ﻣﻊ ﺳﺎﻛﻮﺗﺎﺭﻭ.{n}ﺣﺘﻰ ﺃﻧﻪ ﺃﻋﻄﺎﻧﻲ ﻫﺪﻳﺘﻴﻦ ﻓﻲ ﺇﺣﺪﻯ ﺍﻟﻤﺮﺍﺕ، ﻭﺍﺣﺪﺓ ﻟﻲ ﻭﻭﺍﺣﺪﺓ ﻟﺴﺎﻛﻮﺗﺎﺭﻭ.
,ﺇﻥ ﺍﻛﺘﺸﻔﺖ ﺃﻣﻲ ﺍﻷﻣﺮ، ﺳﺘﻐﻀﺐ ﻭﺗﻤﻨﻌﻨﻲ ﻣﻦ ﺇﺣﻀﺎﺭ ﺳﺎﻛﻮﺗﺎﺭﻭ ﻭﺍﻟﺒﺎﻗﻮﻥ.
,ﻭﺇﻥ ﺍﻛﺘﺸﻔﺖ ﺍﻟﻤﻌﻠﻤﺔ ﺍﻷﻣﺮ، ﺳﺘﻐﻀﺐ ﻭﺗﻤﻨﻌﻨﻲ ﻣﻦ ﺇﺣﻀﺎﺭ ﺍﻟﻠُﻌﺐ ﺇﻟﻰ ﺍﻟﻤﺪﺭﺳﺔ.
,ﻻ ﺑﺪّ ﻭﺃﻥ ﺍﻟﺴﻢ ﺍﻟﻤﻘﺎﻭﻡ ﻟﻠﺴﺤﺮ ﻗﻮﻱٌّ ﻓﻲ ﻣﺎﻣﺎ ﻭﺍﻟﻤﻌﻠﻤﻴﻦ. ﻟﻬﺬﺍ ﻳﺒﺪﻭ ﺳﺎﻛﻮﺗﺎﺭﻭ ﻓﻲ ﻧﻈﺮﻫﻢ ﻣﺠﺮّﺩ ﺩﻣﻴﺔ ﻣﺤﺸﻮﺓ ﻋﺎﺩﻳﺔ.
,ﻣﻊ ﺫﻟﻚ، ﻻ ﻳﺘﺮﺩﺩ ﻋﺎﻣﻞ ﺍﻟﻤﺘﺠﺮ ﻓﻲ ﺇﻟﻘﺎﺀ ﺍﻟﺘﺤﻴﺔ ﻋﻠﻰ ﺳﺎﻛﻮﺗﺎﺭﻭ ﺩﺍﺋﻤًﺎ.
,.........ﻓﻌﻠﻰ ﻋﻜﺲ ﺇﻧﺠﻲ ﻭﻣﺎﻣﺎ ﻭﺍﻟﻤﻌﻠﻤﻴﻦ. ﻟﻴﺲ ﺟﻤﻴﻊ ﺍﻟﺒﺸﺮ ﻣﻴﺆﻭﺱٌ ﻣﻨﻬﻢ. ﺇﺫ ﺃﻧﻪ ﻳﻮﺟﺪ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻷﺷﺨﺎﺹ ﺍﻟﺬﻳﻦ ﻳﺮﺣﺒﻮﻥ ﺑﺄﺻﺪﻗﺎﺀ ﺳﺤﺮﻳﻴﻦ ﻛﻤّﺎ ﺃﻓﻌﻞ......
,"""ﺁﻩ، ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ. ﻣﺮﺣﺒًﺎ ﺑﻚ. ﻫﻞ ﺳﺘﺘﺄﺧﺮ ﺃﻣﻚ ﻓﻲ ﺍﻟﻌﻮﺩﺓ ﻫﺬﻩ ﺍﻟﻠﻴﻠﺔ ﺃﻳﻀًﺎ...?"""
Ushiromiya Maria,"""ﻧﻌﻢ. ......ﻟﻜﻦ ﺳﺎﻛﻮﺗﺎﺭﻭ ﺑﺮﻓﻘﺘﻲ، ﻟﺬﺍ ﻻ ﺃﺷﻌﺮ ﺑﺎﻟﻮﺣﺪﺓ. ﺃﻟﻴﺲ ﻛﺬﻟﻚ ﻳﺎ ﺳﺎﻛﻮﺗﺎﺭﻭ؟"""
Sakutarou,‘ﺃﻭﺭﻳﻮﻭ. ﻭﻟﻴﺲ ﺃﻧﺎ ﻭﺣﺴﺐ. ﺑﻞ ﺍﻵﺧﺮﻭﻥ ﺃﻳﻀًﺎ ﻣﻌﻨﺎ.’
,"""ﺃﻭﻩ، ﺃﺻﺪﻗﺎﺀ ﺁﺧﺮﻭﻥ؟ ﻣﻦ ﻳﻜﻮﻧﻮﻥ?"""
Ushiromiya Maria,"""ﻓﺮﻗﺔ ﺃﺭﺍﻧﺐ ﺍﻟﻐﺎﺑﺔ ﺍﻟﻤﻮﺳﻴﻘﻴﺔ ﺑﺼﺤﺒﺘﻲ ﺍﻟﻴﻮﻡ. ......ﺍﻧﻈﺮ، ﺇﻧﻬﻢ ﻓﻲ ﺟﻴﺒﻲ."""
,ﺷﺮﻋﺖ ﻣﺎﺭﻳﺎ ﺗﺼّﻒُ ﺃﺭﺑﻌﺔ ﺩﻣﻰ ﻣﻦ ﺍﻷﺭﺍﻧﺐ ﺍﻟﺨﺰﻓﻴﺔ ﻋﻠﻰ ﻣﻨﻀﺪﺓ ﺍﻟﻤﺤﺎﺳﺒﺔ.
,ﻧﻈﺮ ﺇﻟﻴﻬﺎ ﺻﺎﺣﺐ ﺍﻟﻤﺘﺠﺮ ﻣﺒﺘﺴﻤًﺎ، ﺛﻢ ﺃﻭﻣﺄ ﺑﺮﺃﺳﻪ ﺇﻟﻰ ﻋﺎﻣﻞ ﺑﺪﻭﺍﻡ ﺟﺰﺋﻲ.
,ﺣﻴﻨﻬﺎ ﺃﺯﺍﻝ ﻻﻓﺘﺔ 'ﻣﻐﻠﻖ' ﺍﻟﻤﻮﺟﻮﺩﺓ ﻓﻲ ﻣﻨﻀﺪﺓ ﺍﻟﻤﺤﺎﺳﺒﺔ ﺍﻷﺧﺮﻯ ﻭﻃﻠﺐ ﻣﻦ ﺍﻟﺠﻤﻴﻊ ﺃﻥ ﻳﺼﻄﻔﻮﺍ ﻫﻨﺎﻙ.
,ﻓﺘﺤﺮﻙ ﻛﻞ ﻣﻦ ﻛﺎﻥ ﻓﻲ ﺍﻟﻄﺎﺑﻮﺭ ﺧﻠﻒ ﻣﺎﺭﻳﺎ ﺇﻟﻰ ﺍﻟﻤﺤﺎﺳﺐ ﺍﻵﺧﺮ...
,"""ﻓﻬﻤﺖ، ﻓﻬﻤﺖ. ﻟﺪﻳﻚ ﺃﺻﺪﻗﺎﺀ ﻛﺜﻴﺮﻭﻥ ﺑﺎﻟﻔﻌﻞ ﻳﺎ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ. ﺁﻣﻞ ﺃﻥ ﺗﻌﻮﺩ ﺃﻣﻚ ﺇﻟﻰ ﺍﻟﻤﻨﺰﻝ ﻋﻤﺎ ﻗﺮﻳﺐ."""
Ushiromiya Maria,"""ﺃﻭﻭ. ﻣﺎﻣﺎ ﻣﺸﻐﻮﻟﺔ ﺑﺎﻟﻌﻤﻞ ﻣﺠﺪﺩًﺍ، ﻟﻬﺬﺍ ﺳﺘﻘﻀﻲ ﺍﻟﻠﻴﻠﺔ ﻓﻲ ﺷﺮﻛﺘﻬﺎ. ﻟﻘﺪ ﺃﺻﺒﺤﺖ ﻣﺸﻐﻮﻟﺔ ﻟﻠﻐﺎﻳﺔ ﻣﺆﺧﺮًﺍ. ......ﻻ ﻳﺴﻌﻬﺎ ﺍﻟﻮﻗﺖ ﺣﺘﻰ ﻟﻠﺘﻮﺍﺻﻞ ﻣﻌﻲ ﻋﻠﻰ ﺍﻟﻬﺎﺗﻒ ﻛﺜﻴﺮًﺍ."""
