Speaker,Arabic (AR)
,ﻳﻔﺘﺮﺽ ﺃﻥَّ ﻗﻴﻨﺠﻲ ﺃﺑﻠﻎَ ﻛﻴﻨﺰﻭ ﺑﻮﺻﻮﻝ ﻋﺎﺋﻠﺔ ﺇﻳﻔﺎ، ﻟﻜﻨﻪ ﻟﻢ ﻳﻨﺰﻝ ﺑﻌﺪ.
,"...ﺭﺑﻤﺎ ﻏُﻤِﺮَ ﻓﻲ ""ﺃﺑﺤﺎﺛﻪ""، ﻭﻟﻢ ﻳﺴﺘﻄﻊ ﺗﺨﺼﻴﺺ ﺍﻟﻮﻗﺖ."
,ﺣﺪﺙ ﻫﺬﺍ ﻛﺜﻴﺮﺍً، ﻟﺬﺍ ﺍﻧﺘﻈﺮ ﺍﻵﺧﺮﻭﻥ ﺑﺼﺒﺮ ﻧﺰﻭﻝ ﺃﺑﻴﻬﻢ ﺍﻟﻤﺰﺍﺟﻲ.
Ushiromiya Krauss,"""ﻫﻮﻩ. ﻳﺒﺪﻭ ﻭﺍﻋﺪﺍ. ﺗﻌﻠﻢ ﻓﻲ ﻣﻜﺘﺐ ﺃﺑﻴﻚ، ﻭﺍﺑﺬﻝ ﻣﺎ ﻓﻲ ﻭﺳﻌﻚ ﻟﺘﺴﺎﻋﺪﻩ ﻗﺮﻳﺒﺎ."""
Ushiromiya George,"""ﺷﻜﺮﺍ ﺟﺰﻳﻼ. ﻳﺰﻭﺩﻧﻲ ﻣﺮﺷﺪﻭ ﺃﺑﻲ ﺑﻤﺎ ﻳﻨﻔﻊ ﺣﻘﺎ. ﻛﻞ ﻣﺎ ﺃﺗﻌﻠﻤﻪ ﻻ ﻳﻌﻄﻰ ﻓﻲ ﺍﻟﻤﺪﺍﺭﺱ."""
Ushiromiya Hideyoshi,"""ﻓﻬﻮ ﻟﻴﺲ ﺑﻠﻐﺔ ﺃﻭ ﺣﺴﺎﺑﺎﺕ ﺃﺗﻌﻠﻤﻬﺎ ﻓﻲ ﺍﻟﻤﺪﺭﺳﺔ. ﺑﻞ ﺗﻌﻠﻢ ﺍﻟﺘﻌﻠﻢ. ﺑﻤﺠﺮﺩ ﺗﻤﻜﻴﻦ ﻫﺬﺍ ﺍﻷﺳﺎﺱ ﻟﺪﻳﻚ، ﻳﻤﻜﻨﻚ ﺍﻟﺸﺮﻭﻉ ﺑﺮﺣﻠﺔ ﺗﻌﻠﻢ ﺗﺪﻭﻡ ﻣﺪﻯ ﺍﻟﺤﻴﺎﺓ."""
Ushiromiya Hideyoshi,"""ﻣﻦ ﻻ ﻳﻌﻲ ﻫﺬﺍ ﺳﻴﻤﻀﻲ ﻋﻤﺮﻩ ﺑﻌﻘﻞ ﻋﻘﻴﻢ ﻋﺎﺟﺰ ﻋﻦ ﺍﻟﺘﻠﻘﻲ. ﻗﺪ ﻳﺤﺮﺯ ﺍﻟﺪﺭﺟﺎﺕ ﺍﻟﻜﺎﻣﻠﺔ ﻓﻲ ﺍﻟﺤﺴﺎﺏ ﻭﺍﻟﻠﻐﺔ، ﻟﻜﻨﻪ ﻟﻦ ﻳﻨﻔﻊ ﺷﺮﻛﺘﻪ ﺑﺸﻲﺀ!"""
Ushiromiya Krauss,"""ﺃﺻﺒﺖ. ﺳﻴﺎﺳﺘﻚ ﺍﻟﺘﺮﺑﻮﻳﺔ ﺗﺒﻬﺮﻧﻲ ﺩﺍﺋﻤﺎ، ﻫﻴﺪﻳﻮﺷﻲ-ﺳﺎﻥ."""
Ushiromiya Hideyoshi,"""ﻟﻢ ﺗﺼﺮ ﺭﺟﻼ ﺗﺎﻣﺎ ﺑﻌﺪ ﻳﺎ ﺟﻮﺭﺝ! ﻻ ﺗﻨﺲ ﻫﺬﺍ ﻭﺍﻫﺘﻢ ﺑﺪﺭﺍﺳﺘﻚ."""
Ushiromiya Eva,"""ﺃﻭﻩ، ﻻ ﺗﻘﻞ ﻫﺬﺍ ﻳﺎ ﻋﺰﻳﺰﻱ. ﻓﺠﻮﺭﺝ ﻳﺒﺬﻝ ﻗﺼﺎﺭﻯ ﺟﻬﺪﻩ {i:ﺩﺍﺋﻤﺎ} . ﺃﻟﺴﺖ ﻛﺬﻟﻚ?"""
Ushiromiya Natsuhi,"""ﻣﺒﻬﺮ ﺣﻘﺎ. ﻟﻴﺖ ﺟﻴﺴﻴﻜﺎ ﺗﺘﻌﻠﻢ ﻣﻨﻪ..."""
Ushiromiya Jessica,"""...ﺃﻏﻐﻐﻎ. ﺃﻣﺎ {i:ﺗﺰﺍﻝ} ﻣﺴﺘﺎﺀ ﻣﻦ ﺩﺭﺟﺎﺗﻲ ﻓﻲ ﺍﻻﻣﺘﺤﺎﻥ? ﺳﺒﻖ ﻭﻗﻠﺖ {i:ﺇﻧﻲ} ﺃﺫﺍﻛﺮ ﻟﻼﻣﺘﺤﺎﻧﺎﺕ، ﺃﺫﺍﻛﺮ ﻋﻠﻰ ﻃﺮﻳﻘﺘﻲ. ﻻ ﺩﺍﻋﻲ ﻟﺬﻛﺮ ﻫﺬﺍ ﻫﻨﺎ ﺃﻳﻀﺎ. ﻛﻒ ﻋﻦ ﻫﺬﺍ!"""
,ﻛﻠﻤﺎ ﺃﺛﻨﻮﺍ ﻋﻠﻰ ﺟﻮﺭﺝ ﻻﺟﺘﻬﺎﺩﻩ، ﺍﻟﺘﻔﺘﻮﺍ ﺇﻟﻰ ﺟﻴﺴﻴﻜﺎ ﺍﻟﺘﻲ ﺗﺒﻐﺾ ﺍﻟﺪﺭﺍﺳﺔ.
,ﺗﺠﻬﻢ ﻭﺟﻪ ﺟﻴﺴﻴﻜﺎ ﻟﻌﻠﻤﻬﺎ ﺑﺎﻧﺘﻘﺎﻝ ﺍﻟﺤﻮﺍﺭ ﺇﻟﻴﻬﺎ ﻣﺠﺪﺩﺍ.
Ushiromiya Krauss,"""ﻭﻳﺤﻲ... ﺇﻟﻰ ﺟﺎﻧﺐ ﺍﻟﺪﺭﺍﺳﺔ، ﻳﻌﻮﺯﻙ ﺗﻌﻠﻢ ﺍﻟﺘﺤﺪﺙ ﻛﺎﻟﺴﻴﺪﺍﺕ. ﻓﻜﻼﻣﻚ ﻻ ﻳﻠﻴﻖ ﺑﺎﺑﻨﺔ ﺗﺤﻤﻞ ﺷﻌﺎﺭ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ."""
Ushiromiya Eva,"""ﻣﻬﻼ، ﻟﻜﻦ ﻛﻼﻣﻬﺎ ﻧﻔﺴﻪ ﺟﺬﺍﺏ، ﺃﻻ ﺗﻈﻦ؟ ﺍﻟﺰﻣﺎﻥ ﻳﺘﻐﻴﺮ. ﻭﻟﺖ ﺍﻷﻳﺎﻡ ﺇﺫ ﻛﻨﺎ ﻧﺒﺮﺯ ﺍﻟﻌﻔﺔ ﺣﺘﻰ ﻳﻤﻨﺤﻨﺎ ﺍﻟﺮﺟﺎﻝ ﺣﻖ ﺍﻟﻄﻌﺎﻡ ﻣﻨﺬ ﺯﻣﻦ."""
Ushiromiya Jessica,"""ﺃﺟﻞ، ﺃﺟﻞ! ﻋﺮﻓﺖ ﺃﻧﻚ ﺳﺘﻔﻬﻤﻴﻦ ﻳﺎ ﻋﻤﺘﻲ ﺇﻳﻔﺎ! ﺇﻳﻬﻴﻬﻴﻬﻴﻪ!"""
Ushiromiya Natsuhi,"""......ﻫﺎﻩ... ﺻﺪﺍﻋﻲ ﺍﻟﻴﻮﻡ ﻋﺴﻴﺮ ﺣﻘﺎ."""
Ushiromiya George,"""ﻫﻞ ﺃﻧﺖ ﺑﺨﻴﺮ? ﺗﺒﺪﻳﻦ ﺷﺎﺣﺒﺔ ﻳﺎ ﻋﻤﺔ ﻧﺎﺗﺴﻮﻫﻲ."""
Ushiromiya Natsuhi,"""ﺃﺷﻜﺮﻙ، ﺃﻧﺎ ﺑﺨﻴﺮ. ......ﻟﻜﻦ ﺍﻟﺰﻣﺎﻥ ﻳﻤﻀﻲ ﺣﻘﺎ. ﺇﺧﺎﻟﻚ ﺑﺎﻷﻣﺲ ﺗﺮﻛﺾ ﺷﺒﻪ ﻋﺮﻳﺎﻥ ﻗﺮﺏ ﺍﻟﺸﺎﻃﺊ ﺛﻢ ﺗﻌﻮﺩ ﻣﺒﺘﻼ."""
Ushiromiya Eva,"""ﺃﻟﻢ ﺗﻜﻦ ﺟﻴﺴﻴﻜﺎ ﻛﺬﻟﻚ ﺃﻳﻀﺎ? ﻭﻫﺎ ﻫﻲ ﺍﻵﻥ ﺳﻴﺪﺓ ﺗﻬﺘﻢ ﺑﻤﻜﻴﺎﺟﻬﺎ. ﺃﺣﺴﻨﺖ ﺍﻻﻫﺘﻤﺎﻡ ﺑﺤﺎﺟﺒﻴﻚ ﺍﻟﻴﻮﻡ... ﺗﺒﺪﻳﻦ ﺣﻠﻮﺓ ﺟﺪﺍ."""
Ushiromiya Jessica,"""ﺃﺷﻜﺮﻙ ﻛﺜﻴﺮﺍ. ﻟﻢ ﻳﻠﺤﻆ ﺃﺣﺪ، ﻟﺬﺍ ﺗﺪﻫﻮﺭﺕ ﺛﻘﺘﻲ ﺑﻨﻔﺴﻲ."""
,"ﻋﻠﺖ ﺍﻟﺒﺴﻤﺔ ﻭﺟﻪ ﺟﻴﺴﻴﻜﺎ ﻷﻥ ﻧﺘﺎﺋﺞ ""ﺩﺭﺍﺳﺘﻬﺎ"" ﺣﺎﺯﺕ ﺍﻟﺘﻘﺪﻳﺮ ﺃﺧﻴﺮﺍ."
,ﺭﺩﺕ ﺇﻳﻔﺎ ﺑﺒﺴﻤﺔ ﻣﻤﺎﺛﻠﺔ.{n}...ﺛﻢ، ﻭﺟﻬﺖ ﺗﻠﻚ ﺍﻟﺒﺴﻤﺔ ﺇﻟﻰ ﻧﺎﺗﺴﻮﻫﻲ.
Ushiromiya Eva,"""ﻛﻼ ﻳﺎ ﺃﺧﺘﻲ ﻧﺎﺗﺴﻮﻫﻲ! ﻋﻠﻴﻚ ﺑﻤﻼﺣﻈﺔ ﺍﻟﺘﻐﻴﺮﺍﺕ ﺍﻟﺪﻗﻴﻘﺔ ﻓﻲ ﺍﺑﻨﺘﻚ. ﻣﺴﻜﻴﻨﺔ ﺟﻴﺴﻴﻜﺎ-ﺗﺸﺎﻥ. ﻻ ﺷﻚ ﺃﻧﻬﺎ ﺃﺭﺍﺩﺕ ﺍﻫﺘﻤﺎﻡ ﺃﻣﻬﺎ ﺃﻭﻻ، ﺑﻜﻞ ﺗﺄﻛﻴــــــﺪ."""
Ushiromiya Jessica,"""ﻻ ﺑﺄﺱ، ﻻ ﺑﺄﺱ. ﺗﻠﻚ ﻻ ﺗﻠﺤﻆ ﺷﻴﺌﺎ ﺍﻟﺒﺘﺔ."""
Ushiromiya Krauss,"""ﺟﻴﺴﻴﻜﺎ. ﺃﻋﻴﺐ ﻋﻠﻴﻚ ﺃﻥ ﺗﺸﻴﺮﻱ ﻷﻣﻚ ﺑـ""ﺗﻠﻚ"". ﺍﻋﺘﺬﺭﻱ."""
Ushiromiya Natsuhi,"""......ﺳﻴﻜﻮﻥ ﻟﻲ ﻛﻼﻡ ﻃﻮﻳﻞ ﻣﻌﻚ ﻋﻦ ﺃﺳﻠﻮﺏ ﻛﻼﻣﻚ."""
Ushiromiya Jessica,"""ﺃﺧﺦ... ﺇﻥ ﺿﺠﺮﺗﻢ ﺑﺎﻟﻄﻔﻠﺔ ﺍﻟﻤﺰﻋﺠﺔ، ﻓﻘﻮﻟﻮﺍ ﻫﺬﺍ ﻓﻲ ﺍﻟﻤﺮﺓ ﺍﻟﻘﺎﺩﻣﺔ. ﺃﻧﺎ ﺫﺍﻫﺒﺔ ﻣﻦ ﻫﻨﺎ. ﺻﺎﺭﺕ ﺍﻟﻐﺮﻓﺔ ﺧﺎﻧﻘﺔ."""
Ushiromiya Natsuhi,"""ﺟﻴﺴﻴﻜﺎ...!"""
,ﻛﺎﻧﺖ ﺟﻴﺴﻴﻜﺎ ﻓﻲ ﺍﻟﺴﻦ ﺍﻟﻤﺘﻘﻠﺐ ﻭﺍﻣﺘﺤﺎﻧﺎﺗﻬﺎ ﺍﻗﺘﺮﺑﺖ.{n}ﻭﻟﻄﺎﻟﻤﺎ ﺍﺣﺘﺪ ﺍﻟﻜﻼﻡ ﺑﻴﻨﻬﺎ ﻭﺑﻴﻦ ﺃﻣﻬﺎ ﻣﻦ ﺍﻫﺘﻤﺖ ﺑﺘﻌﻠﻴﻤﻬﺎ.
Shannon,"""ﺍﻟﻤﻌﺬﺭﺓ... ﻛﻴﺎ?!"""
,ﺍﺻﻄﺪﻣﺖ ﺟﻴﺴﻴﻜﺎ، ﻭﻫﻲ ﺗﻐﺎﺩﺭ ﺍﻟﻤﺪﺧﻞ ﺑﻤﺰﺍﺝ ﻋﻜﺮ ﺑﺸﺎﻧﻮﻥ، ﻣﻦ ﻛﺎﻧﺖ ﺗﺪﻓﻊ ﻋﺮﺑﺔ ﺗﻘﺪﻳﻢ ﺍﻟﺸﺎﻱ.
Ushiromiya Jessica,"""ﺁﻩ، ﺷﺎﻧﻮﻥ. ﺍﻧﺴﻲ ﺃﻣﺮ ﺷﺎﻳﻲ. ﺳﺄﺗﻨﺰﻩ ﺣﻮﻝ ﺍﻟﺤﺪﻳﻘﺔ."""
Shannon,"""...ﺁ-ﺁﻧﺴﺘﻲ..."""
Ushiromiya Natsuhi,"""ﺷﺎﻧﻮﻥ، ﺍﻟﺸﺎﻱ ﻳﺒﺮﺩ. ﻗﺪﻣﻴﻪ ﺑﺴﺮﻋﺔ."""
Shannon,"""ﺃﻋـ، ﺃﻋﺘﺬﺭ..."""
,ﻟﻢ ﺗﺨﻄﺊ ﺷﺎﻧﻮﻥ ﺃﺑﺪﺍً. ﻟﻜﻦ ﻧﺎﺗﺴﻮﻫﻲ ﺷﻌﺮﺕ ﺑﺸﻲﺀ ﻣﻦ ﺍﻟﺨﺰﻱ، ﻓﺼﺒﺖ ﺫﻟﻚ ﻋﻠﻴﻬﺎ.
,...ﻟﻄﺎﻟﻤﺎ ﻭﻗﻊ ﻫﺬﺍ ﻓﻲ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ.{n}ﻭﻳﺒﺪﻭ ﺃﻥ ﺷﺎﻧﻮﻥ ﻟﻢ ﺗﻜﻦ ﺫﺍﺕ ﻋﺰﻡ ﻻﺳﺘﻴﻌﺎﺏ ﺫﻟﻚ.
,ﻓﺎﺭﺗﻌﺪﺕ ﻗﻠﻴﻼ، ﺛﻢ ﺣﻀﺮﺕ ﺍﻟﺸﺎﻱ ﻣﺮﺗﻌﺸﺔ.
,ﻟﺴﻮﺀ ﺣﻈﻬﺎ، ﻋﺎﺩﺓ ﻣﺎ ﺗﻜﺜﺮ ﺃﺧﻄﺎﺅﻫﺎ ﺣﻴﻦ ﻳﻬﻮﻟﻬﺎ ﺃﻣﺮ.
,ﺃﺭﺑﻜﺖ ﻏﻀﺎﺿﺘﻬﺎ ﺍﻟﺠﻮ ﺍﻟﻬﺎﺩﺉ ﺍﻟﺬﻱ ﺳﺎﺩ ﻗﺒﻞ ﻟﺤﻈﺎﺕ.
,ﻟﻢ ﻳﻜﻦ ﻫﺬﺍ ﺫﻧﺒﻬﺎ ﺣﻘﺎ، ﻟﻜﻨﻬﺎ ﻻﻣﺖ ﻧﻔﺴﻬﺎ، ﻓﺎﻫﺘﻢ ﺻﺪﺭﻫﺎ ﻟﺬﻟﻚ.
,ﻗﻌﻘﻌﺖ ﺁﻧﻴﺔ ﺍﻟﺨﺰﻑ ﻣﻦ ﺃﺻﺎﺑﻌﻬﺎ ﺍﻟﻤﺮﺗﻌﺸﺔ. ﻳﻌﺴﺮ ﻭﺻﻒ ﺫﻟﻚ ﺑﺎﻟﻠﺒﺎﻗﺔ، ﻭﻟﻮ ﻋﻠﻰ ﺳﺒﻴﻞ ﺍﻟﻤﺠﺎﻣﻠﺔ.
,ﻋﻢ ﺍﻟﺼﻤﺖ ﺑﻨﻤﻮ ﺇﺷﻔﺎﻕ ﺍﻟﺠﻤﻴﻊ ﻋﻠﻴﻬﺎ، ﻭﺍﻧﺰﻋﺠﺖ ﻧﺎﺗﺴﻮﻫﻲ ﺃﻛﺜﺮ، ﻓﺎﺷﺘﺪ ﺍﺭﺗﻌﺎﺵ ﺷﺎﻧﻮﻥ...
,ﺷﻌﺮﺕ ﺷﺎﻧﻮﻥ ﺑﺨﻨﻘﺔ ﻓﻲ ﻋﻨﻘﻬﺎ ﺍﻟﻨﺤﻴﻞ ﻣﻦ ﺍﻟﺘﻮﺗﺮ ﺍﻟﺴﺎﺣﻖ.
,ﻋﻨﺪﻫﺎ، ﺗﻜﻠﻢ ﺟﻮﺭﺝ ﺑﺒﻬﺠﺔ، ﻟﻌﻠﻪ ﻳﻠﻴﻦ ﺻﻼﺑﺔ ﺍﻟﺠﻮ.
Ushiromiya George,"""ﻳﺎﻟﻬﺎ ﻣﻦ ﺭﺍﺋﺤﺔ ﻃﻴﺒﺔ. ﺃﻱ ﺃﻧﻮﺍﻉ ﺍﻟﺸﺎﻱ ﻫﻮ?"""
Shannon,"""ﻫﻮ... .........ﺇﻧﻪ......"""
Ushiromiya George,"""ﻻ، ﻻ ﺗﻘﻮﻟﻲ. ﺑﻞ ﺳﺄﺣﺰﺭ.ﺭﺍﺋﺤﺘﻪ ﻣﻤﻴﺰﺓ، ﻟﺬﺍ ﺃﺭﺟﺢ ﺑﻤﻌﺮﻓﺘﻬﺎ. ......ﺃﻫﻮ ...ﺇﻳﺮﻝ ﻗﺮﻱ?"""
Shannon,"""ﺃ، ﺃﻇﻨﻪ، ﺭﺑﻤﺎ ..."""
Ushiromiya George,"""ﺃﻫﺎﻫﺎﻫﺎﻫﺎ. ﻫﻮ ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﺇﻳﺮﻝ ﻗﺮﻱ. ﺣﻴﻦ ﺗﻌﻮﺩﻳﻦ ﺇﻟﻰ ﺍﻟﻤﻄﺒﺦ، ﺗﻔﻘﺪﻱ ﺍﻟﻌﻠﺒﺔ."""
Ushiromiya Krauss,"""ﻫﻮﻩ. ﺟﻮﺭﺝ-ﻛﻦ، ﺃﻟﻚ ﺍﻃﻼﻉ ﺑﺎﻟﺸﺎﻱ ﺍﻷﺳﻮﺩ?"""
Ushiromiya George,"""ﻓﻲ ﺍﻟﻮﻗﺖ ﺍﻟﺮﺍﻫﻦ ﺃﺭﺍﻓﻖ ﺭﺋﻴﺲ ﺷﺮﻛﺔ ﻣﺘﻴﻢ ﺑﺎﻟﺸﺎﻱ ﺍﻷﺳﻮﺩ. ﺑﺎﻻﺳﺘﻤﺎﻉ ﺇﻟﻰ ﺷﺮﻭﺣﺎﺗﻪ ﻋﺒﺮ ﺍﻟﻮﻗﺖ، ﺗﻌﻠﻤﺖ ﺷﻴﺌﺎ."""
Ushiromiya Hideyoshi,"""ﺃﻭﻩ ﺻﺤﻴﺢ، ﺭﺋﻴﺲ ﺃﻭﻛﻮﻧﻮﻗﻲ ﻟﻠﻐﺬﺍﺋﻴﺎﺕ. ﻫﺬﺍ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻟﻤﻌﺎﺭﻑ ﺍﻟﺪﻗﻴﻘﺔ ﻣﻦ ﺍﺧﺘﺼﺎﺻﻪ!"""
Ushiromiya Eva,"""ﺃﻻ ﻳﺪﻝ ﺍﺳﻢ ﺍﻟﺸﺎﻱ ﻋﺎﺩﺓ ﻋﻠﻰ ﻣﻜﺎﻥ ﺻﻨﻌﻪ? ﺇﺫﺍ ﻫﻞ ﻫﺬﺍ ﺍﻟﺸﺎﻱ ﻳﺰﺭﻉ ﻓﻲ ﻣﻜﺎﻥ ﻳﺪﻋﻰ ﺇﻳﺮﻝ ﻗﺮﻱ?"""
Ushiromiya George,"""ﺳﻤﻌﺖ ﺇﻧﻪ ﻛﺎﻥ ﻓﻲ ﺇﻧﺠﻠﺘﺮﺍ ﻣﻨﺬ ﺯﻣﻦ ﺑﻌﻴﺪ ﺇﻳﺮﻝ (ﻧﺒﻴﻞ) ﻳﺪﻋﻰ ﻗﺮﻱ، ﻭﺃﻥ ﺍﻟﺸﺎﻱ ﺳﻤﻲ ﺑﺎﺳﻤﻪ."""
Ushiromiya George,"""ﺑﺎﻟﻤﻨﺎﺳﺒﺔ، ﻫﺬﻩ ﺍﻟﺮﺍﺋﺤﺔ ﺍﻟﻤﻤﻴﺰﺓ ﻟﻴﺴﺖ ﻣﻦ ﻭﺭﻕ ﺍﻟﺸﺎﻱ، ﺑﻞ ﻫﻲ ﻣﻦ ﻓﺎﻛﻬﺔ ﺗﺪﻋﻰ ﺍﻟﺒﺮﻏﻤﻮﺕ، ﻭﻫﻮ ﻣﻦ ﻋﺎﺋﻠﺔ ﺍﻟﻴﻮﺳﻔﻲ."""
Ushiromiya Natsuhi,"""ﺃﻫﻲ ﻛﺬﻟﻚ? ﻟﻢ ﺃﻋﺮﻑ ﻣﻦ ﻗﺒﻞ.ﻳﻄﻴﺐ ﻣﺬﺍﻕ ﺍﻟﺸﺎﻱ ﺃﻛﺜﺮ، ﺑﻬﺬﻩ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ."""
Ushiromiya Hideyoshi,"""ﺍﻟﻜﺤﻮﻟﻴﺎﺕ ﻭﺍﻟﺴﺠﺎﺋﺮ ﺃﻳﻀﺎ. ﻓﻲ ﺍﻟﺮﻓﺎﻫﻴﺎﺕ، ﻋﻠﻴﻚ ﺍﻻﺳﺘﻤﺘﺎﻉ ﺑﺎﻟﺘﺸﻮﻳﻖ. ﻓﻬﺬﻩ ﺍﻟﻤﻌﺎﺭﻑ ﺗﻌﺰﺯ ﺍﻟﻨﻜﻬﺔ."""
Ushiromiya Eva,"""ﻛﻤﺎ ﺍﻟﺘﺴﻮﻳﻖ ﻋﻠﻰ ﺍﻷﺩﻭﻳﺔ. ﺭﺑﻤﺎ ﻳﺠﺪﺭ ﺑﻚ ﻗﺮﺍﺀﺓ ﺍﻟﺸﺮﺡ ﻋﻠﻰ ﺩﻭﺍﺀ ﺍﻟﺼﺪﺍﻉ ﺍﻟﻤﻔﻀﻞ ﻟﺪﻳﻚ ﻳﺎ ﺃﺧﺘﻲ ﻧﺎﺗﺴﻮﻫﻲ. *ﺿﺤﻚ*ﺿﺤﻚ*ﺿﺤﻚ*ﺿﺤﻚ*."""
Ushiromiya Krauss,"""ﻫﺎﻫﺎﻫﺎﻫﺎ! ﻓﻜﺮﺓ ﻣﺬﻫﻠﺔ. ﺟﺮﺑﻲ ﺍﻟﻠﻴﻠﺔ."""
Ushiromiya Natsuhi,"""...ﻧﻌﻢ، ﺳﺄﻓﻌﻞ."""
Ushiromiya George,"""ﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ، ﺍﺭﻓﻌﻲ ﻏﻄﺎﺀ ﺍﻹﺑﺮﻳﻖ ﻭﺍﻧﻈﺮﻱ. ﺃﻇﻨﻚ ﺳﺘﺠﺪﻳﻦ ﺑﻌﺾ ﺍﻟﺒﺮﻏﻤﻮﺕ ﺍﻟﻤﺠﻔﻒ ﺑﻴﻦ ﺃﻭﺭﺍﻕ ﺍﻟﺸﺎﻱ."""
Shannon,"""ﺃﻭﻩ، ......ﺃﺟﻞ! ﺇﻧﻬﺎ ﻫﻨﺎ. ﺗﺸﺒﻪ ﻗﺸﻮﺭ ﺍﻟﺒﺮﺗﻘﺎﻝ ﺍﻟﻤﺠﻔﻔﺔ."""
Ushiromiya George,"""ﺻﺤﻴﺢ. ﺫﺍﻙ ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﺍﻟﺒﺮﻏﻤﻮﺕ. ﺍﻟﻤﻜﻮﻥ ﺍﻟﺮﺋﻴﺲ ﻟﺮﺍﺋﺤﺔ ﺷﺎﻱ ﺍﻹﻳﺮﻝ ﻗﺮﻱ. ﺍﻟﺮﺍﺋﺤﺔ ﻗﻮﻳﺔ، ﻟﺬﺍ ﺗﺘﺮﻙ ﺍﻧﻄﺒﺎﻋﺎ ﺑﻤﺬﺍﻕ ﻻﺫﻉ، ﻟﻜﻨﻪ ﻟﻄﻴﻒ ﺳﻬﻞ ﺍﻟﺸﺮﺏ."""
