Speaker,Arabic (AR)
,... ﺷﻌﺮﺕ ﺷﺎﻧﻮﻥ ﺑﺸﻲﺀ ﻣﻦ ﺍﻻﻣﺘﻌﺎﺽ. 
,ﺭﻏﻢ ﺃﻧﻬﺎ ﺟﺎﺀﺕ ﻟﻠﻤﺴﺎﻋﺪﺓ ﺗﻄﻮﻋﺎﹰ، ﻫﺎ ﻫﻲ ﺗﹸﻜﻠﹼﹶﻒ ﺑﻤﻬﺎﻡ ﺍﻟﺸﺨﺺ ﺍﻟﻤﻨﺎﻭﺏ ﺑﺎﻟﻔﻌﻞ ﻭﻛﺄﻥﹼﹶ ﻫﺬﺍ ﻭﺍﺟﺒﻬﺎ. 
,ﺛﻢﹼﹶ ﺇﻧﹼﹶﻪ ﻣﺎ ﺇﻥ ﺃﻟﻘﻰ ﻋﻠﻴﻬﺎ ﻏﻮﺩﺍ ﻫﺬﺍ ﺍﻟﻌﺐﺀ ﺣﺘﻰ ﻋﺎﺩ ﺇﻟﻰ ﻣﺠﻠﺘﻪ ﻣﻨﻬﻤﻜﺎﹰ ﻓﻲ ﺍﻟﻜﻠﻤﺎﺕ ﺍﻟﻤﺘﻘﺎﻃﻌﺔ. 
,ﺗﻮﻗﻴﺮﺍﹰ ﻟﻔﺎﺭﻕ ﺍﻟﺴﻦﹼﹺ ﻫﺬﻩ ﺍﻟﻤﺮﺓ، ﺣﻨﺖ ﺷﺎﻧﻮﻥ ﺭﺃﺳﻬﺎ ﻭﺗﺮﻛﺖ ﺍﻟﻐﺮﻓﺔ ﻟﻠﻘﻴﺎﻡ ﺑﺎﻟﺠﻮﻟﺔ. 
,ﺍﻧﺰﻋﺎﺟﻬﺎ ﻗﻠﻴﻼﹰ ﻣﻜﹼﹶﻨﻬﺎ ﻣﻦ ﺍﻟﺴﻴﻄﺮﺓ ﻋﻠﻰ ﺍﻟﺒﻬﺠﺔ ﺍﻟﻌﺎﺭﻣﺔ ﺍﻟﺘﻲ ﻏﻤﺮﺗﻬﺎ ﺣﺘﻰ ﺍﻵﻥ. 
,ﻭﺃﻳﻀﺎﹰ، ﻻ ﻳﻨﺒﻐﻲ ﺃﻥ ﺗﻠﻘﻰ ﻏﻴﻨﺠﻲ ﻭﻛﺎﻧﻮﻥ ﺑﻮﺟﻪ ﻛﻬﺬﺍ. {n}ﻫﻲ ﺃﺭﺍﺩﺕ ﺑﻌﺾ ﺍﻟﻮﻗﺖ ﻟﻨﻔﺴﻬﺎ ﻟﻴﻬﺪﺃﹶ ﻗﻠﺒﹸﻬﺎ، ﻭﻟﻌﻞﹼﹶ ﺍﻟﺘﺠﻮﻝ ﺣﻮﻝ ﺍﻟﻘﺼﺮ ﻳﻔﻲ ﺑﺬﻟﻚ ﺍﻟﻐﺮﺽ... 
,ﻓﻲ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ، ﺑﺪﺃﺕ ﺗﺴﻤﻊ ﺃﺻﻮﺍﺗﺎﹰ ﺻﺎﺧﺒﺔﹰ ﻣﻦ ﻧﻘﺎﺵ ﺍﻟﻌﺎﺋﻠﺔ. 
,ﻳﺘﻜﻠﻢ ﺃﺣﺪﻫﻢ ﻣﻠﻴﹼﺎﹰ، ﺛﻢ ﻳﻌﺘﺮﺿﻪ ﺷﺨﺺ ﺁﺧﺮ.  ﻫﺬﺍ ﺍﻻﻋﺘﺮﺍﺽ ﻳﻤﺘﺪ ﻃﻮﻳﻼﹰ، ﺣﺘﻰ ﻳﻌﺘﺮﺿﻪ ﺷﺨﺺ ﺁﺧﺮ. 
,ﻇﻞ ﻫﺬﺍ ﻳﺘﻜﺮﺭ. {n}ﺑﺪﺍ ﻭﻛﺄﻥ ﺳﺨﻄﹶﻬﻢ ﻳﺘﺪﻓﻖ ﻋﺒﺮ ﺃﺻﻮﺍﺗﻬﻢ. 
,ﻛﺎﻧﺖ ﻣﺄﻣﻮﺭﺓ ﺑﺎﻟﺬﻫﺎﺏ ﻟﺒﻴﺖ ﺍﻟﻀﻴﻮﻑ، ﻟﺬﺍ ﻻ ﻳﻨﺒﻐﻲ ﺃﻥ ﻳﺮﺍﻫﺎ ﻛﺮﺍﻭﺱ ﻫﻨﺎ. 
,ﻋﻨﺪﻣﺎ ﺗﺬﻛﺮﺕ ﻫﺬﺍ، ﺗﺴﻠﻠﺖ ﺷﺎﻧﻮﻥ ﺑﺨﻄﻰﹰ ﺳﺮﻳﻌﺔ ﻋﺒﺮ ﻣﺪﺧﻞ ﻗﺎﻋﺔ ﺍﻟﻄﻌﺎﻡ. 
,ﺛﻢ ﺑﺪﺃﺕ ﺗﺘﺤﻘﻖ ﻣﻦ ﺇﻏﻼﻕ ﺍﻟﻤﻨﺎﻓﺬ ﻓﻲ ﻗﺼﺮ ﺩﺍﻣﺲ ﺍﻟﻈﻠﻤﺔ، ﺳﺎﻟﻜﺔﹰ ﻃﺮﻳﻘﺎﹰ ﻣﻌﻬﻮﺩﺓ. 
,ﻋﺒﺮت ﺃﺭﺟﺎء ﺍﻟﻘﺎﻋﺔ ﻭﻫﻲ ﺗﺘﺤﻘﻖ ﻣﻦ ﺇﻏﻼق ﺍﻟﻨﻮﺍﻓﺬ. 
,ﻻ ﺃﺣﺪﹶ ﻓﻲ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﺳﻮﻯ ﺃﻓﺮﺍﺩ ﺍﻟﻌﺎﺋﻠﺔ، ﻟﺬﺍ ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ، ﻟﻢ ﻳﻜﻦ ﺍﻹﻏﻼﻕ ﺫﺍ ﺃﻫﻤﻴﺔ ﺑﺎﻟﻐﺔ. 
,ﻟﻢ ﺗﻜﻦ ﺟﻮﻟﺔ ﺍﻹﻏﻼﻕ ﻣﻦ ﺍﻟﻌﺎﺩﺍﺕ ﻓﻲ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻗﺒﻞ ﺃﻥ ﺗﺼﺮﺥ ﺑﻬﻢ ﻧﺎﺗﺴﻮﻫﻲ ﺑﺄﻥ ﻫﺬﺍ ﺳﻠﻮﻙ ﻃﺎﺋﺶ. 
,ﺃﻗﻔﺎﻝ ﺍﻟﻨﻮﺍﻓﺬ ﺍﻟﻤﻌﺪﻧﻴﺔ ﻛﺎﺩﺕ ﺗﺘﺠﻤﺪ ﻓﻲ ﺍﻟﺒﺮﺩ ﺍﻟﻘﺎﺭﺱ، ﻭﻛﻠﻤﺎ ﺗﺤﻘﻘﹶﺖﹾ ﻣﻦ ﻗﻔﻞﹴ ﺗﻠﻮﹶ ﻗﻔﻞ، ﺧﻔﺘﺖ ﺷﻌﻠﺔ ﻗﻠﺒﻬﺎ ﻗﻠﻴﻼﹰ. 
Shannon,""".....................? """
,ﻋﻨﺪﻫﺎ، ﻇﻨﺖ ﺃﻧﻬﺎ ﺭﺃﺕ ﻭﻣﻴﻀﺎﹰ ﺁﺧﺮﹶ ﺍﻟﻘﺎﻋﺔ 
,......? {n}ﻻ ﻳﹸﺮﻯ ﺷﻲﺀﹲ ﻛﻬﺬﺍ ﻭﺭﺍﺀ ﻇﻠﻤﺔ ﺍﻟﻘﺎﻋﺔ... 
,ﻇﻨﺖ ﺃﻥ ﻋﻴﻨﻴﻬﺎ ﺭﺑﻤﺎ ﺗﺨﺪﻋﻬﺎ، ﻟﻜﻨﻬﺎ ﻛﺘﻤﺖ ﺃﻧﻔﺎﺳﻬﺎ ﻟﻠﺤﻈﺔ،  ﺛﻢ ﺣﺪﻗﺖ ﺑﺤﺬﺭ ﺇﻟﻰ ﻭﺳﻂ ﺍﻟﻘﺎﻋﺔ، ﻣﺘﺸﺒﺜﺔﹰ ﺑﺈﺣﺪﻯ ﺍﻟﺴﺘﺎﺋﺮ...... 
,ﻟﻜﻨﻬﺎ ﻟﻢ ﺗﺮ ﻭﻣﻴﻀﺎﹰ ﺳﻮﻯ ﺍﻟﺒﺮﻕ ﻳﺘﺪﻓﻖ ﺑﻴﻦ ﺍﻟﻨﻮﺍﻓﺬ ﻭﺍﻟﺴﺘﺎﺋﺮ. 
,...... ﻻ ﺷﻚ ﺃﻧﻪ ﻭﻫﻢ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ. {n}ﺭﺑﻤﺎ ﺑﺴﺒﺐ ﺷﻌﻠﺔ ﻗﻠﺒﻬﺎ، ﺭﺃﺕ ﻣﺎ ﻻ ﻭﺟﻮﺩ ﻟﻪ. 
,ﺗﺎﺑﻌﺖ ﺷﺎﻧﻮﻥ ﺗﻔﻘﺪ ﺍﻟﻨﻮﺍﻓﺬ... {n} ﻟﻜﻦﹼﹶ ﺍﺣﺘﻤﺎﻻﹰ ﻣﺮﻳﺒﺎﹰ ﻗﺪ ﻋﺸﻌﺶ ﻓﻲ ﺫﻫﻨﻬﺎ. 
,... ﻋﻦ ﺍﻟﻘﺼﺔ ﺍﻟﺘﻲ ﻳﺘﻨﺎﻗﻠﻬﺎ ﺍﻟﺨﺪﻡ ﻓﻲ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺍﻟﺮﺋﻴﺴﻴﺔ -ﺍﻟﻘﺼﺔ ﺍﻟﻤﺮﻋﺒﺔ ﺗﻠﻚ. 
,ﺍﻟﺘﻲ ﺗﻘﻮﻝ ﺇﻥ ﺍﻟﻘﺼﺮ ﻳﺴﻮﺩﻩ ﻓﻲ ﺍﻟﻠﻴﻞ ﻣﻦ ﻻ ﻳﺴﻮﺩﻩ ﻓﻲ ﺍﻟﻨﻬﺎﺭ.  ... ﺍﻟﺘﻲ ﺗﻘﻮﻝ ﺇﻥ ﻣﻦ ﻳﺴﻮﺩﻩ ﻓﻲ ﺍﻟﻠﻴﻞ، ﺑﻴﺎﺗﺮﻳﺲ ، ﻗﺪ ﻳﺠﻮﺏ ﺍﻟﻘﺼﺮ ﻋﻠﻰ ﻫﻴﺌﺔ ﻓﺮﺍﺷﺎﺕ ﺑﺮﺍﻗﺔ.
,...... ﺑﺎﻟﺘﻔﻜﻴﺮ ﺑﺎﻷﻣﺮ، ﺃﻟﻢ ﻳﻘﻞ ﻛﺎﻧﻮﻥ-ﻛﹸﻦ ﺇﻧﻪ ﺭﺁﻫﺎ ﺑﻨﻔﺴﻪ......؟ 
,ﺍﻧﺰﻋﺞ ﻣﻨﻲ ﻋﻨﺪﻣﺎ ﻟﻢ ﺃﺻﺪﻗﻪ ﻭﺃﺧﺒﺮﺗﻪ ﺃﻧﹼﹶﻪ ﻳﺘﻮﻫﻢ... 
,......... ﻫﻞ ﻳﹸﻌﻘﻞ ... ﺣﻘﺎ...............? {n} ﻫﺪﻳﺮ ﺍﻟﺮﻋﺪ ﻟﻢ ﻳﹸﺠﺒﻬﺎ... 
