Speaker,Arabic (AR)
Ushiromiya Rudolf,"""ﺃﻗﺘﺮﺡ ﺍﻟﺬﻫﺎﺏ ﻣﻊ ﻛﻴﺮﻳﻲ، ﻭﻫﻴﺪﻳﻮﺷﻲ-ﺳﺎﻥ ﺃﻳﻀًﺎ. ﻧﻤﺘﻠﻚ ﺃﻧﺎ ﻭﻫﻴﺪﻳﻮﺷﻲ-ﺳﺎﻥ ﺃﺳﻠﺤﺔ. ﻟﺬﺍ ﻟﻦ ﻳﺘﻌﺮﺿﻮﺍ ﻟﻨﺎ ﺑﺴﻬﻮﻟﺔ."""
Ushiromiya Natsuhi,"""ﺍﻣﺘﻠﻜﺖ ﺭﻭﺯﺍ-ﺳﺎﻥ ﺳﻼﺣًﺎ ﺃﻳﻀًﺎ، ﻭﻫﻮﺟﻤﺖ. ...ﺃﻟﻴﺲ ﻫﺬﺍ ﺧﻄﺮًﺍ؟"""
Ushiromiya Rudolf,"""...ﻋﻨﺪﻣﺎ ﺧﺮﺟﺖ ﻟﺘﻔﻘﺪ ﻭﺿﻊ ﺭﻭﺯﺍ ﻭﺍﻟﺒﻘﻴﺔ، ﻛﻨﺖ ﺃﺣﻤﻞ ﺳﻼﺣًﺎ ﺃﻳﻀًﺎ، ﻭﻛﻨﺖ ﻭﺣﺪﻱ. ﻭﻣﻊ ﺫﻟﻚ، ﻟﻢ ﺃُﻫﺎﺟﻢ. ......ﻗﺪ ﻳﺰﺩﺍﺩ ﺣﺬﺭﻫﻢ ﻣﺎ ﺩﺍﻡ ﻋﺪﻭﻫﻢ ﺭﺟﻼ."""
Ushiromiya Kyrie,"""ﻣﻌﻨﺎ ﺭﺟﻼﻥ. ﻭﺳﻼﺣﺎﻥ. ﺳﻴﻘﺘﺼﺮ ﺩﻭﺭﻫﻤﺎ ﻋﻠﻰ ﺍﻟﺤﻤﺎﻳﺔ، ﻭﺳﺄﺗﻮﻟﻰ ﺃﻧﺎ ﻧﻘﻞ ﺍﻟﻄﻌﺎﻡ ﺑﺎﺳﺘﺨﺪﺍﻡ ﻋﺮﺑﺔ ﺻﻐﻴﺮﺓ. ﺍﻟﻮﺿﻊ ﻣﺨﺘﻠﻒ ﺗﻤﺎﻣًﺎ ﻋﻦ ﻣﺎ ﻛﺎﻧﺖ ﻋﻠﻴﻪ ﺭﻭﺯﺍ-ﺳﺎﻥ."""
Ushiromiya Hideyoshi,"""ﺇﻥ ﻛﻨﺖِ ﺗﺮﻳﻨﻲ ﻛﺮﺟﻞ ﻳُﻌﺘﻤﺪ ﻋﻠﻴﻪ، ﻓﺴﺄﺳﺎﻋﺪﻛﻢ ﺑﻜﻞ ﺳﺮﻭﺭ. ﻋﻠﻰ ﺍﻟﺮﻏﻢ ﻣﻦ ﻣﻈﻬﺮﻱ، ﺇﻻ ﺃﻧﻨﻲ ﻗﻮﻱ ﺑﻔﻀﻞ ﻋﻤﻠﻲ ﻓﻲ ﺩﻓﻊ ﺍﻷﻛﺸﺎﻙ. ﻟﺬﺍ ﺩﻋﻲ ﺍﻷﻋﻤﺎﻝ ﺍﻟﺸﺎﻗﺔ ﻋﻠﻲّ!"""
Ushiromiya Kyrie,"""ﻳﻤﻜﻦ ﻟﻬﺆﻻﺀ ﺍﻷﺛﻨﺎﻥ ﺃﻥ ﻳﺮﻛﺰﺍ ﻋﻠﻰ ﺍﻟﺤﺮﺍﺳﺔ ﻓﻘﻂ. ﻫﻨﺎﻙ ﻋﺮﺑﺔ ﻗﺎﺑﻠﺔ ﻟﻠﻄﻲ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ، ﻳﻤﻜﻨﻨﻲ ﺍﺳﺘﺨﺪﺍﻣﻬﺎ ﻟﻨﻘﻞ ﺍﻟﻄﻌﺎﻡ ﺑﺴﻬﻮﻟﺔ."""
Ushiromiya Kyrie,"""......ﺳﻨﺘﻮﺧﻰ ﺍﻟﺤﺬﺭ ﺑﺎﻟﻄﺒﻊ. ﻭﺇﺫﺍ ﻧﺠﺤﻨﺎ ﻓﻲ ﻫﺬﻩ ﺍﻟﻤﻐﺎﻣﺮﺓ ﻟﻤﺮﺓ ﻭﺍﺣﺪﺓ ﻓﻘﻂ، ﻓﻠﻦ ﻧﺤﺘﺎﺝ ﺇﻟﻰ ﻣﻐﺎﺩﺭﺓ ﻫﺬﺍ ﺍﻟﻤﻜﺎﻥ ﻣﺮﺓ ﺃﺧﺮﻯ."""
Ushiromiya Natsuhi,"""............ﺃﻫﻨﺎﻙ ﻣﺎ ﺃﻓﻌﻠﻪ ﻟﺘﻌﻴﺪﻭﺍ ﺍﻟﺘﻔﻜﻴﺮ ﻓﻲ ﻫﺬﺍ؟ ﻗﺪ ﻳﻜﻮﻥ ﻣﻦ ﺍﻟﻤﺆﻟﻢ ﻟﻠﺠﻤﻴﻊ ﺗﺤﻤﻞ ﺍﻟﺠﻮﻉ، ...ﻟﻜﻦ ﺣﺘﻰ ﻣﻊ ﺫﻟﻚ، ﻻ ﻧﻌﺮﻑ ﻣﺎﺫﺍ ﻗﺪ ﻳﺤﺪﺙ ﻓﻲ ﺍﻟﺨﺎﺭﺝ..."""
Ushiromiya Hideyoshi,"""ﺳﻨﻜﻮﻥ ﺣﺬﺭﻳﻦ. ......ﺛﻢ ﺇﻥ ﺣﺎﻟﺔ ﺇﻳﻔﺎ ﺍﻟﺼﺤﻴﺔ ﺳﻴﺌﺔ ﺟﺪًﺍ. ﻻ ﻳﻤﻜﻨﻨﻲ ﺇﺑﻘﺎﺋﻬﺎ ﺟﺎﺋﻌﺔ. ﻭﻻ ﻳﻤﻜﻨﻬﺎ ﺃﺧﺬ ﺍﻟﺪﻭﺍﺀ ﻋﻠﻰ ﻣﻌﺪﺓ ﻓﺎﺭﻏﺔ. ﻳﺠﺐ ﻋﻠﻲ ﺍﻟﺬﻫﺎﺏ ﻣﻦ ﺃﺟﻞ ﺇﻳﻔﺎ ﺃﻳﻀًﺎ."""
Ushiromiya Krauss,"""ﻛﻴﻒ ﺣﺎﻝ ﺇﻳﻔﺎ؟"""
Ushiromiya Hideyoshi,"""ﻳﺒﺪﻭ ﺃﻧﻬﺎ ﻧﺎﻣﺖ ﺃﺧﻴﺮﺍ. ...ﺣﺮﺍﺭﺗﻬﺎ ﻣﺮﺗﻔﻌﺔ. ﻳﺠﺐ ﺃﻥ ﻧﺪﻋﻬﺎ ﺗﺮﺗﺎﺡ ﻟﻔﺘﺮﺓ..."""
Ushiromiya Krauss,"""......ﻋﻨﺪﻣﺎ ﻳﺘﻌﻠﻖ ﺍﻷﻣﺮ ﺑﺼﺤﺔ ﺯﻭﺟﺘﻲ، ﻓﺄﻧﺎ ﺃﺗﻔﻬﻢ ﺭﻏﺒﺘﻚ ﻓﻲ ﻋﺪﻡ ﺍﻟﺒﻘﺎﺀ ﺟﺎﻟﺴًﺎ ﻣﻜﺘﻮﻑ ﺍﻟﻴﺪﻳﻦ... .........ﺣﺴﻨًﺎ. ﺳﺄﺳﻤﺢ ﻟﻚ ﺑﺎﻟﺨﺮﻭﺝ."""
Ushiromiya Rudolf,"""ﺇﺫﻥ، ﺳﻨﺬﻫﺐ ﺑﺴﺮﻋﺔ ﻭﻧﻌﻮﺩ ﺑﺴﺮﻋﺔ. ﻛﺄﻧﻪ ﺳﺒﺎﻕ. ﺍﻟﻄﻌﺎﻡ ﺍﻟﻤﻌﻠﺐ ﻣﻨﺎﺳﺐ، ﺻﺤﻴﺢ؟ ﺗﻤﺘﻠﻜﻮﻥ ﻓﺘﺎﺣﺔ ﻋﻠﺐ ﻫﻨﺎ ﻋﻠﻰ ﺍﻷﻗﻞ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Ushiromiya Natsuhi,"""ﻥ-ﻧﻌﻢ. ﻟﺪﻳﻨﺎ ﻓﺘﺎﺣﺔ ﻋﻠﺐ ﻭﻓﺘﺎﺣﺔ ﺯﺟﺎﺟﺎﺕ..."""
Ushiromiya Kyrie,"""ﻫﻨﺎﻙ ﻣﺎﺀ ﺳﺎﻟﻚ ﻓﻲ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ، ﻓﻼ ﻧﺤﺘﺎﺝ ﺃﻱ ﺷﻲﺀ ﻟﺸﺮﺑﻪ. ﺳﻨﺤﻀﺮ ﻣﺎ ﻳﻜﻔﻲ ﻟﻌﺸﺮﺓ ﺃﺷﺨﺎﺹ، ﻓﻼ ﺗﺸﺘﻜﻮﺍ."""
Ushiromiya Hideyoshi,"""ﺣﺴﻨًﺎ! ﻟﻨﻨﻄﻠﻖ ﺑﺴﺮﻋﺔ ﻭﻧﻌﻮﺩ ﺑﺴﺮﻋﺔ. ﻟﺪﺭﺟﺔ ﺃﻥ ﻻ ﻧﺤﺘﺎﺝ ﻟﻔﺘﺢ ﺍﻟﻤﻈﻼﺕ...!"""
Ushiromiya Rudolf,"""ﺇﺫًﺍ، ﻳﺎ ﺃﺧﻲ... ﺃﺗﺮﻙ ﻟﻚ ﻣﻬﻤﺔ ﺍﻟﺤﺮﺍﺳﺔ."""
Ushiromiya Krauss,"""......ﺍﻧﺘﺒﻬﻮﺍ ﻋﻠﻰ ﺃﻧﻔﺴﻜﻢ. ...ﻟﻮ ﻛﺎﻥ ﺍﻷﻣﺮ ﺑﻴﺪﻱ، ﻟﺬﻫﺒﺖ ﻣﻌﻜﻢ. ...ﺑﺼﻔﺘﻲ ﺭﺟﻼً، ﺃﻛﺮﻩ ﻋﺠﺰﻱ ﻋﻦ ﻣﺴﺎﻋﺪﺗﻜﻢ ﻓﻲ ﺣﺎﻟﺔ ﻃﺎﺭﺋﺔ ﻟﻜﻮﻧﻲ ﺍﻷﺥ ﺍﻷﻛﺒﺮ."""
Ushiromiya Rudolf,"""ﻧﺤﻦ ﻻ ﻧﺤﻈﻰ ﺑﻔﺮﺹ ﻛﺜﻴﺮﺓ ﻟﻠﺘﺄﻟﻖ ﻏﻴﺮ ﻫﺬﻩ. ﺍﺟﻠﺲ ﻭﺍﺳﺘﺮﺡ ﺭﻳﺜﻤﺎ ﻧﻌﻮﺩ ﻳﺎ ﺃﺧﻲ. ﺇﻟﻰ ﺍﻟﻠﻘﺎﺀ ﻳﺎ ﻧﺎﺗﺴﻮﻫﻲ-ﺳﺎﻥ. ﺟﻬﺰﻱ ﺑﻌﺾ ﺍﻟﻤﻨﺎﺷﻒ ﻭﺍﻧﺘﻈﺮﻳﻨﺎ. ﻟﻦ ﻧﺴﺘﺨﺪﻡ ﺍﻟﻤﻈﻼﺕ، ﻟﺬﺍ ﺳﻨﻌﻮﺩ ﻛﺎﻟﻔﺌﺮﺍﻥ ﺍﻟﻤﺒﻠﻠﺔ."
Ushiromiya Natsuhi,"""ﻑ-ﻓﻬﻤﺖ. ...ﺧﺬﻭﺍ ﺣﺬﺭﻛﻢ."""
,ﺑﻌﺪﻣﺎ ﻗﺎﻝ ﻛﻞ ﻣﻦ ﺭﻭﺩﻭﻟﻒ ﻭﻛﻴﺮﻳﻲ ﻭﻫﻴﺪﻳﻮﺷﻲ ﻛﻠﻤﺎﺗﻬﻢ ﺍﻟﺸﺠﺎﻋﺔ، ﺧﺮﺟﻮﺍ ﻣﻦ ﺍﻟﺮﺩﻫﺔ...
,ﻣﻘﺎﺭﻧﺔ ﺑﺎﻟﻮﻗﺖ ﺍﻟﺬﻱ ﺧﺮﺟﺘﺎ ﻓﻴﻪ ﺭﻭﺯﺍ ﻭﻣﺎﺭﻳﺎ، ﺃﺻﺒﺤﺖ ﺍﻟﺮﻳﺎﺡ ﺃﻗﻮﻯ.
,ﻫﺮﻭﻟﺖ ﻣﺠﻤﻮﻋﺔ ﺭﻭﺩﻭﻟﻒ ﺍﻟﻤﻜﻮﻧﺔ ﻣﻦ ﺛﻼﺛﺔ ﺃﺷﺨﺎﺹ ﻋﺒﺮ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ ﺑﻼ ﻣﻈﻼﺕ، ﺣﺎﻣﻠﻲ ﺃﺳﻠﺤﺘﻬﻢ ﻭﻋﺮﺑﺔ ﻗﺎﺑﻠﺔ ﻟﻠﻄﻲ.
,ﻟﻮ ﻛﺎﻧﺖ ﺍﻷﺟﻮﺍﺀ ﺻﺎﻣﺘﺔ ﺑﻼ ﺻﻮﺕ ﻣﻄﺮ ﺃﻭ ﺭﻳﺎﺡ، ﻟﺘﺼﺮﻓﻮﺍ ﺑﺤﺬﺭ ﻭﺗﺄﻫﺒﻮﺍ.
,ﻟﻜﻦ ﻓﻲ ﻫﺬﺍ ﺍﻟﻤﻄﺮ، ......ﻣﻦ ﺍﻟﺼﻌﺐ ﺍﻹﺣﺴﺎﺱ ﺑﺄﻱ ﺗﻬﺪﻳﺪ ﻗﺮﻳﺐ.
,ﻭﻷﺟﻞ ﻫﺬﺍ، ﺍﻗﺘﺮﺡ ﺭﻭﺩﻭﻟﻒ ﺃﻥ ﻳﺘﺤﺮﻛﻮﺍ ﺑﺴﺮﻋﺔ ﻋﺒﺮ ﺍﻟﻤﻨﻄﻘﺔ ﺍﻟﺨﻄﺮﺓ.
,......ﺇﺫﺍ ﻛﺎﻧﺖ ﻫﻨﺎﻙ ﺍﺣﺘﻤﺎﻟﻴﺔ ﺑﺎﻣﺘﻼﻙ ﻋﺪﻭﻫﻢ ﺳﻼﺣًﺎ، ﻓﺎﻟﻤﺸﻲ ﺑﺒﻂﺀ ﻭﺍﻻﺣﺘﺮﺍﺱ ﺳﻴﺠﻌﻠﻬﻢ ﺃﻛﺜﺮ ﻋﺮﺿﺔ ﻟﻼﺳﺘﻬﺪﺍﻑ.
,ﺍﻟﺘﺼﺮﻑ ﺍﻟﺴﺮﻳﻊ ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﻫﻮ ﺍﻷﻧﺴﺐ ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ.
Ushiromiya Hideyoshi,"""......ﻫﺎ ﻫﻲ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ. ﻗﺪ ﻳﻌﺘﻘﺪ ﺃﺣﺪﻫﻢ ﺃﻥ ﺍﻟﺒﻂ ﺟﺎﺀ ﺣﺎﻣﻼً ﺍﻟﺒﺼﻞ ﺍﻷﺧﻀﺮ ﺑﻨﻔﺴﻪ...!"""
Ushiromiya Rudolf,"""ﺭﺟﺎﺀً، ﻻ ﺗﺨﺮﺟﻮﺍ ﻭﺗﻬﺎﺟﻤﻮﻧﺎ ﻓﺠﺄﺓ..."""
,ﺣﺘﻰ ﻭﻫﻢ ﻳﺮﻛﻀﻮﻥ، ﻇﻞ ﺭﻭﺩﻭﻟﻒ ﻭﻫﻴﺪﻳﻮﺷﻲ ﻳﻨﻈﺮﺍﻥ ﺣﻮﻟﻬﻤﺎ ﺑﻘﻠﻖ، ﻣﺘﻴﻘﻈﻴﻦ ﻟﻤﺎ ﺣﻮﻟﻬﻢ.
,ﻟﻢ ﺗﻜﻦ ﻭﻓﺎﺓ ﺭﻭﺯﺍ ﻭﻣﺎﺭﻳﺎ ﺑﺴﺒﺐ ﺳﻼﺡ ﻧﺎﺭﻱ.{n}...ﻭﺭﺑﻤﺎ ﺍﻟﺨﺪﻡ ﻛﺬﻟﻚ.
,ﻫﻞ ﺳﻴﻬﺎﺟﻤﻬﻢ ﺃﺣﺪ ﻣﻦ ﺍﻟﻈﻼﻡ؟{n}ﺃﻡ ﺳﻴُﻘﻨﺼﻮﻥْ ﻣﻦ ﺑﻴﻦ ﺍﻷﺷﺠﺎﺭ؟
,......ﻋﻠﻰ ﻛﻞٍ، ﻻ ﻳﻤﻜﻦ ﺃﻥ ﻳﺘﺮﺍﺧﻮﺍ ﻭﻟﻮ ﻟﻠﺤﻈﺔ ﻭﺍﺣﺪﺓ.
,ﻭﺑﻌﺪﻫﺎ، ......ﻭﺻﻠﻮﺍ ﻟﻤﺪﺧﻞ ﺍﻟﻘﺼﺮ ﺍﻷﻣﺎﻣﻲ ﻭﺍﺣﺘﻤﻮﺍ ﻣﻦ ﻗﻄﺮﺍﺕ ﺍﻟﻤﻄﺮ ﺗﺤﺘﻪ، ﺛﻢ ﺗﻨﻔﺴﻮﺍ ﺍﻟﺼﻌﺪﺍﺀ.
Ushiromiya Hideyoshi,"""ﻻ ﻣﺸﺎﻛﻞ ﻟﺤﺪ ﺍﻵﻥ. ......ﻳﺨﺘﻠﻒ ﺍﻷﻣﺮ ﻋﻦ ﻣﺎ ﺣﺼﻞ ﻟﺮﻭﺯﺍ. ﻟﻦ ﻳﺠﺮﺅﻭﺍ ﻋﻠﻰ ﺍﻟﺘﺤﺮﻙ ﺑﺘﻬﻮﺭ."""
Ushiromiya Rudolf,"""ﺃﺗﻤﻨﻰ ﺫﻟﻚ. ﻛﻴﺮﻳﻲ، ﺍﻓﺘﺤﻲ ﺍﻟﻘﻔﻞ ﺑﻴﻨﻤﺎ ﻧﺤﻦ ﻧﺮﺍﻗﺐ."""
Ushiromiya Kyrie,"""ﺣﺴﻨًﺎ. ﻋﻮﺩﺗﻲ ﺇﻟﻰ ﺍﻟﻘﺼﺮ ﻭﺃﻧﺎ ﻣﺤﺎﻃﺔ ﺑﺤﺎﺭﺳﻴﻦ ﺷﺨﺼﻴﻴﻦ ﺗﺸﻌﺮﻧﻲ ﻭﻛﺄﻧﻨﻲ ﺭﺋﻴﺴﺔ ﺷﺮﻛﺔ."""
Ushiromiya Hideyoshi,"""ﻫﺎﻫﺎﻫﺎ. ﻟﻮ ﻛﺎﻥ ﻫﻨﺎﻙ ﺑﺴﺎﻁ ﺃﺣﻤﺮ ﻭﺧﺪﻡ ﻳﺴﺘﻘﺒﻠﻮﻧﻨﺎ، ﻟﻜﺎﻧﺖ ﺍﻟﻠﺤﻈﺔ ﻣﺜﺎﻟﻴﺔ."""
Ushiromiya Rudolf,"""ﺍﺳﺘﻘﺒﺎﻝ، ﻫﺎﻩ. ...ﺍﺣﺬﺭ ﻣﺎ ﺗﺘﻤﻨﺎﻩ. ﻓﻠﻨﻜﻦ ﺣﺬﺭﻳﻦ."""
,ﺑﻴﻨﻤﺎ ﻛﺎﻥ ﺍﻻﺛﻨﺎﻥ ﻳﺮﺍﻗﺒﺎﻥ ﺍﻟﻤﻨﻄﻘﺔ ﺑﺤﺬﺭ، ﻓﺘﺤﺖ ﻛﻴﺮﻳﻲ ﻗﻔﻞ ﺍﻟﺒﺎﺏ ﺑﺎﺳﺘﻌﻤﺎﻝ ﺍﻟﻤﻔﺘﺎﺡ ﺍﻟﺮﺋﻴﺲ ﺍﻟﺬﻱ ﺃﻋﻄﻴﺖ ﺇﻳﺎﻩ.
Ushiromiya Kyrie,"""ﻓﺘﺤﺘﻪ."""
Ushiromiya Rudolf,"""ﻫﻴﺪﻳﻮﺷﻲ ﻧﻴﻲ-ﺳﺎﻥ، ﻫﻞ ﻳﻤﻜﻨﻚ ﺃﻥ ﺗﺘﻘﺪﻡ ﺃﻭﻻً؟ ﺳﺄﺗﻮﻟﻰ ﺍﻟﺤﺮﺍﺳﺔ ﻣﻦ ﺍﻟﺨﻠﻒ."""
Ushiromiya Hideyoshi,"""ﻣﻔﻬﻮﻡ. ﻛﻴﺮﻳﻲ-ﺳﺎﻥ، ﻻ ﺗﺒﺘﻌﺪﻱ ﻋﻨﻲ. ...ﺣﺴﻨًﺎ، ﻟﻨﺘﻮﻏﻞ!"""
Ushiromiya Rudolf,"""ﻣﻔﻬﻮﻡ، ﺳﺄﻏﻄﻲ ﻣﻦ ﺍﻟﺨﻠﻒ!"""
Ushiromiya Kyrie,"""...ﺁﻩ، ﺍﻟﺮﺟﺎﻝ. ﺣﺘﻰ ﻓﻲ ﻣﻮﻗﻒ ﻛﻬﺬﺍ، ﺗﺤﺒﻮﻥ ﺍﻟﻠﻌﺐ ﻭﺍﻟﻤﺰﺡ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Ushiromiya Rudolf,"""ﺍﺳﺘﺴﻠﻤﻲ، ﻫﻜﺬﺍ ﻫﻢ ﺍﻟﺮﺟﺎﻝ. .........ﻭﻟﻜﻦ ﻳﺎ ﺇﻟﻬﻲ، ﻻ ﺗﺰﺍﻝ ﺗﻠﻚ ﺍﻟﺮﺍﺋﺤﺔ ﺍﻟﻔﻈﻴﻌﺔ ﻣﻮﺟﻮﺩﺓ."""
,...ﺑﺪﺍ ﺍﻟﻬﻮﺍﺀ ﻓﻲ ﺍﻟﻘﺼﺮ ﺭﺍﻛﺪًﺍ ﺑﺼﻤﺖ ﻛﺌﻴﺐ.
,ﻭﺯﻳﺎﺩﺓ ﻋﻠﻰ ﻫﺬﺍ، ﻣﺎ ﺯﺍﻝ ﻣﻤﻠﻮﺀًﺍ ﺑﻨﺘﺎﻧﺔ ﺟﺜﺔ ﻛﻴﻨﺰﻭ ﺍﻟﻤﺤﺮﻭﻗﺔ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺴﺨﺎﻥ، ﻟﺪﺭﺟﺔ ﺃﻥ ﺍﻟﺮﻏﺒﺔ ﻓﻲ ﻣﻐﺎﺩﺭﺓ ﺍﻟﻘﺼﺮ ﻛﺎﻧﺖ ﺗﻐﻤﺮﻫﻢ ﺩﻭﻥ ﺣﺎﺟﺔ ﻷﻱ ﺇﻗﻨﺎﻉ.
Ushiromiya Hideyoshi,"""ﻻ ﻣﺸﺎﻛﻞ ﻫﻨﺎ. ﻋﻠﻴﻨﺎ ﺃﻥ ﻧﺮﻛﺾ ﺇﻟﻰ ﺍﻟﻤﻄﺒﺦ."""
Ushiromiya Rudolf,"""ﻓﻠﻨﻨﻪِ ﺍﻷﻣﺮ ﺑﺴﺮﻋﺔ ﻭﻧﻐﺎﺩﺭ. ﺳﺘﺘﺪﺧﻦ ﻫﺬﻩ ﺍﻟﺒﺪﻟﺔ ﺑﺮﺍﺋﺤﺔ ﺃﺑﻲ ﺍﻟﻨﺘﻨﺔ."""
,ﺗﺤﺮﻙ ﺍﻟﺜﻼﺛﺔ ﺑﺴﺮﻋﺔ ﻓﻲ ﺇﺗﺠﺎﻩ ﺍﻟﻤﻄﺒﺦ...
