Speaker,Arabic (AR)
, ﻟﻬﺬﺍ، ﺍﺳﺘﻨﺘﺠﻨﺎ ﺃﻥ ﻋﺪﺩ ﺍﻟﻘﺘﻠﺔ ﻟﻴﺲ ﻛﺒﻴﺮًﺍ، ﻭﻟﻢ ﺗﻜﻦ ﻟﺪﻳﻬﻢ ﺍﻟﻘﺪﺭﺓ ﻋﻠﻰ ﻗﺘﻞ ﻫﺬﺍ ﺍﻟﻌﺪﺩ ﺍﻟﻜﺒﻴﺮ ﻣﻦ ﺍﻷﺷﺨﺎﺹ ﺍﻟﻤﺠﺘﻤﻌﻴﻦ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ ﺩﻓﻌﺔ ﻭﺍﺣﺪﺓ.
,ﻓﻲ ﻫﺬﻩ ﺍﻟﻠﺤﻈﺔ، ﻛﺎﻥ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ ﻛﻞٌّ ﻣﻦ ﺃﺧﻲ ﺟﻮﺭﺝ ﻭﺃﻧﺎ، ﻣﺎﺭﻳﺎ، ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ، ﻗﻴﻨﺠﻲ-ﺳﺎﻥ، ﻗﻮﺩﺍ-ﺳﺎﻥ، ﺷﺎﻧﻮﻥ-ﺳﺎﻥ، ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ، ......ﻭﺃﺧﻴﺮًﺍ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ—ﻣﺠﻤﻮﻋﻨﺎ ﻛﺎﻥ ﺗﺴﻌﺔ ﺃﺷﺨﺎﺹ.
,ﻋﻼﻭﺓ ﻋﻠﻰ ﺫﻟﻚ، ﻛﺎﻧﺖ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﺗﺤﻤﻞ ﺳﻼﺣًﺎ.
,ﺑﻮﺟﻮﺩ ﻫﺬﺍ ﺍﻟﻌﺪﺩ ﻣﻦ ﺍﻷﺷﺨﺎﺹ ﻓﻲ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ، ﻟﻢ ﻳﻜﻦ ﺑﻮﺳﻊ ﺍﻟﻘﺎﺗﻞ ﺍﻻﻗﺘﺮﺍﺏ ﻣﻨﺎ ﺑﺴﻬﻮﻟﺔ.
,ﺫﻟﻚ ﺍﻟﺸﻌﻮﺭ ﺑﺎﻷﻣﺎﻥ، ﻣﻊ ﻣﺮﻭﺭ ﺍﻟﻮﻗﺖ، ﺳﺎﻋﺪﻧﺎ ﻋﻠﻰ ﺍﻟﺘﻌﺎﻓﻲ ﺗﺪﺭﻳﺠﻴًّﺎ ﻣﻦ ﺻﺪﻣﺔ ﺫﻟﻚ ﺍﻟﺼﺒﺎﺡ...
,ﻋﻠﻰ ﺃﻱ ﺣﺎﻝ، ﻛﻨﺎ ﻗﺪ ﺍﻧﺘﻬﻴﻨﺎ ﻟﺘﻮﻧﺎ ﻣﻦ ﺗﻨﺎﻭﻝ ﺍﻟﻐﺪﺍﺀ.ﺇﻻ ﺃﻧﻪ ﻛﺎﻥ ﻣﺠﺮﺩ ﻭﺟﺒﺔ ﻣﻦ ﺍﻟﻄﻌﺎﻡ ﺍﻟﻤﻌﻠّﺐ، ﻭﺍﻟﺘﻲ ﻻ ﺗُﻘﺎﺭﻥ ﺃﺑﺪًﺍ ﺑﻌﺸﺎﺀ ﺍﻟﻠﻴﻠﺔ ﺍﻟﻤﺎﺿﻴﺔ ﺍﻟﺬﻱ ﺃﻋﺪّﻩ ﻟﻨﺎ ﻗﻮﺩﺍ-ﺳﺎﻥ ﺑﺒﺮﺍﻋﺔ.
,...ﻛﺎﻧﺖ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﺗﺸﺘﺒﻪ ﻓﻲ ﺃﻥ ﺍﻟﻘﺎﺗﻞ ﻗﺪ ﺍﺳﺘﺨﺪﻡ ﺍﻟﺴﻢّ ﻟﻘﺘﻞ ﺃﻭﻟﺌﻚ ﺍﻟﺴﺘﺔ.
,...ﻟﺬﻟﻚ، ﻟﻢ ﻳﻜﻦ ﺑﻮﺳﻌﻨﺎ ﺍﺳﺘﺒﻌﺎﺩ ﺍﺣﺘﻤﺎﻝ ﺃﻥ ﻳﻜﻮﻥ ﺍﻟﻘﺎﺗﻞ ﻗﺪ ﺗﺴﻠﻞ ﺇﻟﻰ ﺍﻟﻤﻄﺒﺦ ﻭﺳﻂ ﻓﻮﺿﻰ ﺍﻟﺼﺒﺎﺡ، ﻭﺧﻠﻂ ﺍﻟﺴﻢّ ﻣﻊ ﺍﻟﻤﻜﻮﻧﺎﺕ ﻫﻨﺎﻙ. 
,......ﺃﻣﺮﺕ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﺍﻟﺠﻤﻴﻊ ﺑﻌﺪﻡ ﺗﻨﺎﻭﻝ ﺃﻱ ﺷﻲﺀ ﺳﻮﻯ ﺍﻷﻃﻌﻤﺔ ﺍﻵﻣﻨﺔ، ﻛﺎﻟﻤﻌﻠّﺒﺎﺕ، ﺣﺘﻰ ﻭﺻﻮﻝ ﺍﻟﺸﺮﻃﺔ.
,ﻻ ﺷﻚ ﺃﻥ ﻗﻮﺩﺍ-ﺳﺎﻥ، ﺑﺼﻔﺘﻪ ﻃﺎﻫﻴًﺎ، ﻛﺎﻥ ﻣﺤﺒﻄًﺎ ﻟﻠﻐﺎﻳﺔ.
,ﻭﻛﺄﻧﻪ ﺃﺭﺍﺩ ﺍﺳﺘﻌﺮﺍﺽ ﻣﻬﺎﺭﺍﺗﻪ ﺑﺄﻱ ﻃﺮﻳﻘﺔ، ﻓﻘﺎﻝ ﺇﻧﻪ ﻋﻠﻰ ﺍﻷﻗﻞ ﺳﻴﻘﺪّﻡ ﺍﻷﻃﺒﺎﻕ ﻭﻳﻀﻊ ﻋﻠﻴﻬﺎ ﺍﻟﻄﻌﺎﻡ ﺍﻟﻤﻌﻠّﺐ.
,"ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ، ﻛﺎﻧﺖ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻣﺘﺮﺩﺩﺓ، ﻭﻓﺤﺼﺖ ﻛﻞ ﻃﺒﻖ ﻗُﺪِّﻡ ﻟﻬﺎ، ﻟﻜﻨﻬﺎ ﻟﻢ ﺗﺠﺪ ﺷﻴﺌًﺎ ﺗﻌﺘﺮﺽ ﻋﻠﻴﻪ، ﻭﻫﻜﺬﺍ، ﺃﺻﺒﺤﺖ ""ﻭﺟﺒﺔ ﺍﻟﻤﻌﻠّﺒﺎﺕ ﺍﻟﻤﺨﺘﺎﺭﺓ ﻣﻦ ﺍﻟﺸﻴﻒ"" ﺣﻘﻴﻘﺔ ﻭﺍﻗﻌﺔ."
,ﻋﻠّﻖ ﻗﻮﺩﺍ-ﺳﺎﻥ ﻗﺎﺋﻼً ﺇﻥ ﺍﻟﻨﻜﻬﺔ ﻻ ﺗُﺴﺘﺸﻌﺮ ﺑﺎﻟﻠﺴﺎﻥ ﻓﻘﻂ، ﺑﻞ ﺑﺎﻟﻌﻴﻨﻴﻦ ﺃﻳﻀًﺎ.
,...ﻭﺟﺪﺕ ﻧﻔﺴﻲ ﺃﺗﻔﻖ ﻣﻌﻪ—ﻛﺎﻧﺖ ﻧﻔﺲ ﺍﻟﻤﻌﻠّﺒﺎﺕ ﺍﻟﺘﻲ ﺗﻨﺎﻭﻟﻨﺎﻫﺎ ﻓﻲ ﺍﻹﻓﻄﺎﺭ، ﻟﻜﻨﻬﺎ ﺑﺪﺕ ﻭﻛﺄﻧﻬﺎ ﺷﻲﺀ ﻣﺨﺘﻠﻒ ﺗﻤﺎﻣًﺎ...
Ushiromiya Maria,"""ﺃﻭﻭ، ﺑﺎﺗﻠﺮ. ﺍﻧﻈﺮ، ﺍﻧﻈﺮ ﻫﻨﺎ. ﺇﻧﻬﺎ ""ﺃﺣﺠﻴﺔ ﺍﻟﺬﺋﺎﺏ ﻭﺍﻟﺨﺮﺍﻑ"". ﺃﻭﻭ."""
,ﻛﻨﺖ ﺟﺎﻟﺴًﺎ ﻣﺘﻜﺎﺳﻼً ﻋﻠﻰ ﺍﻷﺭﻳﻜﺔ، ﺑﻼ ﺭﻏﺒﺔ ﻓﻲ ﻣﺸﺎﻫﺪﺓ ﺍﻟﺘﻠﻔﺎﺯ، ﻋﻨﺪﻫﺎ ﺍﻗﺘﺮﺑﺖ ﻣﺎﺭﻳﺎ، ﻭﺃﺧﺮﺟﺖ ﻛﺘﺎﺏ ﺻﻮﺭ ﻣﻦ ﺣﻘﻴﺒﺘﻬﺎ، ﻭﻣﺪّﺗﻪ ﻧﺤﻮﻱ ﻭﻫﻲ ﺗﻘﻮﻝ ﺫﻟﻚ..
Ushiromiya Battler,"""......ﻣﺎ ﻫﺬﺍ ﺍﻟﻜﺘﺎﺏ؟ ""ﺃﺣﺠﻴﺔ ﺍﻟﺬﺋﺎﺏ ﻭﺍﻟﺨﺮﺍﻑ""؟ ..................ﻟﻨﻠﻖِ ﻧﻈﺮﺓ."""
,"""ﺃﺣﺠﻴﺔ ﺍﻟﺬﺋﺎﺏ ﻭﺍﻟﺨﺮﺍﻑ"".{n}ﻛﺎﻧﺖ ﻫﺬﻩ ﻋﺒﺎﺭﺓ ﺫﻛﺮﺗﻬﺎ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻫﺬﺍ ﺍﻟﺼﺒﺎﺡ ﻋﻨﺪﻣﺎ ﺫﻫﺒﻨﺎ ﻟﻤﻨﺎﺩﺍﺓ ﺟﻴﺴﻴﻜﺎ."
,...ﺣﻴﻨﻬﺎ، ﻟﻢ ﺃﻛﻦ ﺃﻋﺮﻑ ﻣﺎ ﺗﻌﻨﻴﻪ، ﺛﻢ ﺑﻌﺪ ﺫﻟﻚ، ﻭﻗﻊ ﺍﻟﺼﺨﺐ ﻋﻨﺪ ﺍﻟﻌﺜﻮﺭ ﻋﻠﻰ ﺟﺜﺔ ﺟﻴﺴﻴﻜﺎ، ﻓﻨﺴﻴﺖ ﺍﻷﻣﺮ ﺗﻤﺎﻣًﺎ.
,ﻛﺎﻥ ﺍﻟﻜﺘﺎﺏ ﺍﻟﺬﻱ ﻗﺪﻣﺘﻪ ﻣﺎﺭﻳﺎ ﺃﺷﺒﻪ ﺑﻜﺘﺎﺏ ﺃﺟﻨﺒﻲ ﻣﺼﻮّﺭ، ﺃﻭ ﺭﺑﻤﺎ ﻛﺘﺎﺏ ﻣﺘﺮﺟﻢ.
,ﻋﻨﺪ ﻓﺘﺤﻪ، ﺍﺗﻀﺢ ﻟﻲ ﺃﻧﻪ ﻳﺤﺘﻮﻱ ﻋﻠﻰ ﻣﺠﻤﻮﻋﺔ ﻣﻦ ﺍﻷﻟﻐﺎﺯ.
Ushiromiya Maria,"""ﺃﻭﻩ. ﺇﺫﻥ ﻫﻨﺎﻙ ﻋﺪﺓ ﺫﺋﺎﺏ ﻭﺧِﺮﺍﻑ، ﺣﺴﻨًﺎ؟ ﻭﺍﻷﺣﺠﻴﺔ ﻋﺒﺎﺭﺓ ﻋﻦ ﻧﻘﻠﻬﻢ ﺇﻟﻰ ﺍﻟﻀﻔﺔ ﺍﻷﺧﺮﻯ ﺑﺎﺳﺘﺨﺪﺍﻡ ﻗﺎﺭﺏ ﻭﺍﺣﺪ."""
Ushiromiya Battler,"""......ﻫﻤﻤﻢ؟ ﻟﻘﺪ ﺳﻤﻌﺖ ﻋﻦ ﻟﻌﺒﺔ ﺫﺍﺕ ﻗﻮﺍﻋﺪ ﻣﺸﺎﺑﻬﺔ. ﺇﺫﻥ ﻫﺬﻩ ﻫﻲ ﻧﻔﺴﻬﺎ، ﻭﻟﻜﻦ ﻣﻊ ﺫﺋﺎﺏ ﻭﺧِﺮﺍﻑ؟"""
,ﻛﺎﻧﺖ ﻫﺬﻩ ﺃﺣﺠﻴﺔ ﺑﺴﻴﻄﺔ ﺟﺪًﺍ، ﺗﻢ ﺗﻨﺎﻗﻠﻬﺎ ﻣﻨﺬ ﺯﻣﻦ ﺑﻌﻴﺪ.{n}ﻟﻨﺠﺮﺏ ﺃﺣﺪ ﺍﻟﻤﺴﺎﺋﻞ.
,ﻋﻠﻰ ﺍﻟﻀﻔﺔ ﺍﻟﻴﻤﻨﻰ، ﻫﻨﺎﻙ ﺫﺋﺒﺎﻥ ﻭﺧﺮﻭﻓﺎﻥ.ﻳﻮﺟﺪ ﻗﺎﺭﺏ ﻳﻤﻜﻦ ﺃﻥ ﻳﺤﻤﻞ ﺣﻴﻮﺍﻧﻴﻦ ﻛﺤﺪ ﺃﻗﺼﻰ، ﻭﺑﺎﺳﺘﺨﺪﺍﻣﻪ، ﻳﺠﺐ ﻧﻘﻞ ﺍﻟﺤﻴﻮﺍﻧﺎﺕ ﺍﻷﺭﺑﻌﺔ ﺇﻟﻰ ﺍﻟﻀﻔﺔ ﺍﻟﻴﺴﺮﻯ ﺍﻟﻤﻘﺎﺑﻠﺔ.
,ﻫﻨﺎﻙ ﻗﺎﻋﺪﺗﺎﻥ.
,ﺍﻷﻭﻟﻰ ﺗﺘﻌﻠﻖ ﺑﺎﻟﻘﺎﺭﺏ.{n}ﻳﻤﻜﻦ ﻟﻠﺬﺋﺎﺏ ﺃﻭ ﺍﻟﺨِﺮﺍﻑ ﺗﺠﺪﻳﻔﻪ، ﻭﺣﺘﻰ ﺣﻴﻮﺍﻥ ﻭﺍﺣﺪ ﺑﻤﻔﺮﺩﻩ ﻳﻤﻜﻨﻪ ﺫﻟﻚ.{n}ﻭﻟﻜﻨﻪ ﻻ ﻳﺴﺘﻄﻴﻊ ﺣﻤﻞ ﺃﻛﺜﺮ ﻣﻦ ﺣﻴﻮﺍﻧﻴﻦ.
,ﺍﻟﺜﺎﻧﻴﺔ ﺗﺘﻌﻠﻖ ﺑﺎﻟﺬﺋﺎﺏ.{n}ﻋﻨﺪﻣﺎ ﻳﻜﻮﻥ ﻋﺪﺩ ﺍﻟﺬﺋﺎﺏ ﺃﻛﺒﺮ ﻣﻦ ﻋﺪﺩ ﺍﻟﺨِﺮﺍﻑ ﻓﻲ ﻣﻜﺎﻥ ﻣﺎ، ﻳﻬﺎﺟﻤﻮﻥ ﺍﻟﺨِﺮﺍﻑ ﻭﺗﻨﺘﻬﻲ ﺍﻟﻠﻌﺒﺔ.
,ﻋﻠﻰ ﺳﺒﻴﻞ ﺍﻟﻤﺜﺎﻝ، ﻓﻲ ﺑﺪﺍﻳﺔ ﺍﻟﻠﻌﺒﺔ:{n}ﻳﺮﻛﺐ ﺍﻟﺨﺮﻭﻓﺎﻥ ﺍﻟﻘﺎﺭﺏ ﻭﻳﺬﻫﺒﺎﻥ ﺇﻟﻰ ﺍﻟﻀﻔﺔ ﺍﻷﺧﺮﻯ.{n}ﺛﻢ ﻳﻨﺰﻝ ﺃﺣﺪ ﺍﻟﺨِﺮﺍﻑ، ﻭﻳﻌﻮﺩ ﺍﻵﺧﺮ ﺇﻟﻰ ﺍﻟﻀﻔﺔ ﺍﻷﻭﻟﻰ.
,......ﻋﻨﺪﻣﺎ ﻳﺤﺪﺙ ﺫﻟﻚ، ﻳﻜﻮﻥ ﻫﻨﺎﻙ ﺫﺋﺒﺎﻥ ﻋﻠﻰ ﺍﻟﻀﻔﺔ ﺍﻷﻭﻟﻰ.{n}ﻭﺧﺮﻭﻑ ﻭﺍﺣﺪ ﻳﻌﻮﺩ ﺇﻟﻰ ﻫﻨﺎﻙ.
,ﻋﻨﺪﻣﺎ ﻳﺤﺪﺙ ﻫﺬﺍ، ﻳﻜﻮﻥ ﻋﺪﺩ ﺍﻟﺬﺋﺎﺏ ﺃﻛﺒﺮ، ﻓﻴﺘﻢ ﻣﻬﺎﺟﻤﺔ ﺍﻟﺨﺮﻭﻑ ﻭﺗﻨﺘﻬﻲ ﺍﻟﻠﻌﺒﺔ.
,ﻋﻠﻰ ﺃﻱ ﻣﻦ ﺍﻟﻀﻔﺘﻴﻦ ﺃﻭ ﺣﺘﻰ ﻓﻲ ﺍﻟﻘﺎﺭﺏ، ﻳﺠﺐ ﺃﻻ ﻳﻜﻮﻥ ﻋﺪﺩ ﺍﻟﺬﺋﺎﺏ ﺃﻛﺒﺮ ﻣﻦ ﻋﺪﺩ ﺍﻟﺨِﺮﺍﻑ.
,ﻫﺬﻩ ﺃﺣﺠﻴﺔ ﺗﺘﻌﻠﻖ ﺑﻜﻴﻔﻴﺔ ﻧﻘﻠﻬﻢ ﻋﺒﺮ ﺍﻟﻘﺎﺭﺏ ﺗﺤﺖ ﻫﺬﻩ ﺍﻟﺸﺮﻭﻁ.
,ﺑﺎﻟﻤﻨﺎﺳﺒﺔ، ﺍﻹﺟﺎﺑﺔ ﺍﻟﺼﺤﻴﺤﺔ ﻫﻲ: ﻓﻲ ﺍﻟﺪﻭﺭ ﺍﻷﻭﻝ، ﺍﻧﻘﻞ ﺍﻟﺬﺋﺒﻴﻦ ﺇﻟﻰ ﺍﻟﻀﻔﺔ ﺍﻟﻤﻘﺎﺑﻠﺔ.{n}ﺛﻢ ﻳﻌﻮﺩ ﺃﺣﺪ ﺍﻟﺬﺋﺎﺏ.
,ﻓﻲ ﺍﻟﺪﻭﺭ ﺍﻟﺜﺎﻧﻲ، ﺍﻧﻘﻞ ﺍﻟﺨﺮﻭﻓﻴﻦ ﺇﻟﻰ ﺍﻟﻀﻔﺔ ﺍﻟﻤﻘﺎﺑﻠﺔ.{n}ﺛﻢ ﻳﻌﻮﺩ ﺃﺣﺪ ﺍﻟﺬﺋﺎﺏ.
,ﺛﻢ ﻓﻲ ﺍﻟﺪﻭﺭ ﺍﻟﺜﺎﻟﺚ، ﺿﻊ ﺍﻟﺬﺋﺐ ﺍﻷﺧﻴﺮ ﺍﻟﺬﻱ ﻛﺎﻥ ﻋﻠﻰ ﺍﻟﻀﻔﺔ ﺍﻟﻴﻤﻨﻰ ﻓﻲ ﺍﻟﻘﺎﺭﺏ ﻭﺍﻋﺒﺮ ﺇﻟﻰ ﺍﻟﻀﻔﺔ ﺍﻟﻤﻘﺎﺑﻠﺔ، ﻭﺗﻬﺎﻧﻴﻨﺎ، ﻧﺠﺢ ﺍﻟﻨﻘﻞ.
,ﻓﻲ ﺑﻌﺾ ﺍﻷﺣﻴﺎﻥ، ﻗﺪ ﻳﻜﻮﻥ ﻋﺪﺩ ﺍﻟﺬﺋﺎﺏ ﻭﺍﻟﺨِﺮﺍﻑ ﻣﺘﺴﺎﻭﻳًﺎ ﻓﻲ ﺍﻟﻘﺎﺭﺏ ﺃﻭ ﻋﻠﻰ ﺃﻱ ﻣﻦ ﺍﻟﻀﻔﺘﻴﻦ، ﻭﻟﻜﻦ ﻫﺬﺍ ﻟﻴﺲ ﻣﺸﻜﻠﺔ
,ﺗﺨﺴﺮ ﻓﻘﻂ ﻋﻨﺪﻣﺎ ﻳﻜﻮﻥ ﻋﺪﺩ ﺍﻟﺬﺋﺎﺏ ﺃﻛﺒﺮ.
,ﻫﺬﺍ ﺍﻟﻜﺘﺎﺏ ﻳﺴﺘﺨﺪﻡ ﺍﻟﺬﺋﺎﺏ ﻭﺍﻟﺨِﺮﺍﻑ ﻛﺮﻣﺰ، ﻭﻟﻜﻦ ﺭﺑﻤﺎ ﻫﻨﺎﻙ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻷﺷﺨﺎﺹ ﺍﻟﺬﻳﻦ ﻳﻌﺮﻓﻮﻥ ﻫﺬﻩ ﺍﻟﻠﻌﺒﺔ ﺑﺮﻣﻮﺯ ﻣﺨﺘﻠﻔﺔ...
,"ﺑﺪﺍ ﺃﻥ ﻣﺎﺭﻳﺎ ﺗﺮﻳﺪ ﺍﺧﺘﺒﺎﺭ ﻣﺎ ﺇﺫﺍ ﻛﻨﺖ ﺃﺳﺘﻄﻴﻊ ﺣﻞ ﺍﻷﺣﺎﺟﻲ ﺍﻟﺘﻲ ﺗﻌﺮﻓﻬﺎ ﻫﻲ، ﻭﺍﺳﺘﻤﺮﺕ ﻓﻲ ﻋﺮﺽ ﺻﻔﺤﺎﺕ ﻣﺨﺘﻠﻔﺔ ﻋﻠﻲّ، ﻗﺎﺋﻠﺔ: ""ﺣﻞ ﻫﺬﺍ"" ﻭ""ﻫﺬﺍ ﺻﻌﺐ""."
,"""ﻣﺎ ﺍﻟﺬﻱ ﻛﺎﻥ ﻳﺤﺪﺙ ﻋﻨﺪﻣﺎ ﺫﻛﺮﺕ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﺍﺳﻢ ﻫﺬﻩ ﺍﻷﺣﺠﻴﺔ.."
,ﻫﺬﺍ ﺻﺤﻴﺢ.
,"...ﻋﻨﺪﻣﺎ ﻗﺮﺭﻧﺎ ﺍﻟﺬﻫﺎﺏ ﻻﺳﺘﺪﻋﺎﺀ ﺟﻴﺴﻴﻜﺎ، ﻛﻨﺎ ﻧﺘﺤﺪﺙ ﻋﻦ ﻋﺪﺩ ﺍﻟﺮﺟﺎﻝ ﺍﻟﺬﻳﻦ ﻳﺠﺐ ﺃﻥ ﻳﺬﻫﺒﻮﺍ، ﻭﺫﻛﺮﺕ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ""ﺃﺣﺠﻴﺔ ﺍﻟﺬﺋﺎﺏ ﻭﺍﻟﺨِﺮﺍﻑ""، ﻭﻗﺎﻟﺖ ﺇﻧﻨﺎ ﻳﺠﺐ ﺃﻥ ﻧﺬﻫﺐ ﺟﻤﻴﻌًﺎ ﻣﻌًﺎ......"""
Ushiromiya Battler,""".................................ﺍﻧﺘﻈﺮ ﻟﺤﻈﺔ..."""
,"ﻫﺬﺍ ﻻ ﻳﻤﻜﻦ ﺃﻥ ﻳﻌﻨﻲ ﺇﻻ ﺷﻴﺌًﺎ ﻭﺍﺣﺪًﺍ. ...ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻛﺎﻧﺖ ﺗﻘﻮﻝ ﺇﻥ ﻫﻨﺎﻙ ""ﺫﺋﺎﺑًﺎ"" ﺑﻴﻨﻨﺎ."
