Speaker,Arabic (AR)
Ushiromiya Battler,"""ﺃﻫﻴﻬﻴﻲ، ﺳﺘﻔﻬﻤﻴﻦ ﺫﻟﻚ ﻋﻨﺪﻣﺎ ﺗﻜﺒﺮﻳﻦ ﻳﺎ ﻣﺎﺭﻳﺎ! ﻟﻌﻖ ﻟﻌﻖ ﻟﻌﻖ، ﺍﻟﺴﻤﻚ ﺍﻟﻤﺎﻟﺢ ﺍﻟﻤﹸﺤﻤﺮ!ﻟﺬﻳﺬ~!ﻟﻘﺪ ﺃﻛﻠﻨﺎ ﻟﻠﺘﻮ، ﺇﻻ ﺃﻧﻨﻲ ﺃﺷﻌﺮ ﺑﺎﻟﺠﻮﻉ ﻣﺠﺪﺩﹰﺍ."""
Shannon,"""...ﺃﻣﻢ، ﻫﻞ ﺃﺣﻀﺮ ﻟﻚ ﺑﻌﺾ ﺍﻟﺒﺴﻜﻮﻳﺖ؟"""
Ushiromiya Battler,"""ﻫﺎﻩ؟ ﺃﻭﻩ، ﺁﺳﻒ. ﻫﺬﺍ ﻟﻴﺲ ﻣﺎ ﻗﺼﺪﺗﻪ، ﻻ ﺗﹸﺘﻌﺐﹺ ﺣﺎﻟﻚﹺ!"""
,ﻗﺮﺭﺕ ﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ ﺃﻥ ﺗﻨﻀﻢ ﺇﻟﻴﻨﺎ، ﻓﻘﺪ ﻛﺎﻧﺖ ﺗﻤﻠﻚ ﻭﻗﺖ ﺭﺍﺣﺔ ﻓﻲ ﻓﺘﺮﺓ ﺍﻟﻈﻬﻴﺮﺓ.
,ﻛﻨﺖ ﺃﻋﺘﻘﺪ ﺃﻧﹼﻪ ﻭﺑﺤﻜﻢ ﻋﻤﻠﻬﺎ ﻛﺨﺎﺩﻣﺔ، ﻓﺈﻥ ﻣﺮﺍﻓﻘﺘﻬﺎ ﻟﻨﹼﺎ ﺳﺘﺠﺒﺮﻫﺎ ﻋﻠﻰ ﺍﻻﻋﺘﻨﺎﺀ ﺑﻨﺎ ﻭﻫﺬﺍ ﻣﻦ ﺷﺄﻧﹼﻪ ﺃﻥ ﻳﺴﺒﺐ ﻟﻬﺎ ﺍﻟﻀﺠﺮ، ﻟﻜﻦ ﻳﺒﺪﻭ ﺃﻥ ﺍﻷﻣﺮ ﻟﻢ ﻳﻜﻦ ﻛﺬﻟﻚ.
,....ﺇﺫ ﺑﺪﺍ ﻭﺃﻧﹼﻬﺎ ﻣﺴﺘﻤﺘﻌﺔ ﺑﺎﻻﻧﻀﻤﺎﻡ ﺇﻟﻰ ﻣﺤﺎﺩﺛﺔ ﻣﻊ ﺃﺷﺨﺎﺹ ﻣﻦ ﻧﻔﺲ ﻋﻤﺮﻫﺎ. 
,ﻟﻘﺪ ﺳﻤﻌﺖﹸ ﺑﺄﻧﹼﻬﺎ ﺗﻌﻴﺶ ﻓﻲ ﻣﻜﺎﻥ ﻋﻤﻠﻬﺎ.{n}ﻟﺬﻟﻚ ﻋﺎﺩﺓﹰ ﻣﺎ ﻛﺎﻧﺖ ﺟﻴﺴﻴﻜﺎ ﻫﻲ ﺍﻟﺸﺨﺺ ﺍﻟﻮﺣﻴﺪ ﺍﻷﻗﺮﺏ ﺇﻟﻰ ﻋﻤﺮﻫﺎ.
,ﺃﻓﻬﻢ ﻣﺎ ﻳﻌﻨﻴﻪ ﺫﻟﻚ، ﺇﻧﻪ ﺃﻣﺮﹲ ﻣﻤﻞ ﻟﻠﻐﺎﻳﺔ.
Ushiromiya Battler,"""ﺣﺴﻨﹰﺎ ﻧﻬﺮ ﺍﻟﺴﻤﻚ ﺍﻟﻌﺬﺏ ﻭﺍﻟﻘﺮﻳﺐ ﻣﻦ ﺃﻭﺩﺍﻭﺍﺭﺍ ﻫﻮ ﻫﺎﻳﺎﻛﺎﻭﺍ. ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ، ﻋﻠﻴﻨﺎ ﺃﻥ ﻧﺬﻫﺐ ﺃﺳﻔﻠﻪ! ﻫﻞ ﻧﺠﺪ ﺷﻴﺌﹰﺎ ﺇﺫﺍ ﺫﻫﺒﻨﺎ ﺃﺳﻔﻞ ﻧﻬﺮ ﻫﺎﻳﺎﻛﺎﻭﺍ؟"""
Shannon,"""ﺃﻣﻤﻢ،..........ﺇﺫﺍ ﺗﺒﻌﺖ ﻣﺠﺮﻯ ﺍﻟﻨﻬﺮ، ﻓﺴﻮﻑ ﺗﺼﻞ ﺇﻟﻰ ﺍﻟﻤﺤﻴﻂ."""
Ushiromiya Battler,"""ﺑﺎﻟﻄﺒﻊ، ﺳﻨﺼﻞ ﺇﻟﻰ ﻣﺼﺐ ﺍﻟﻨﻬﺮ! ﻭﻟﻜﻦ ﻫﻨﺎﻙ ﺍﻟﺴﻄﺮ ﺍﻟﺜﺎﻟﺚ ﻣﻦ ﺍﻟﻤﺮﺛﻴﺔ 'ﻭﺃﻧﺘﻢ ﺳﺎﻋﻮﻥ ﻓﻲ ﻣﺠﺮﺍﻩ، ﺳﺘﻠﻮﺡ ﻗﺮﻳﺔ ﻓﻲ ﺃﻓﻘﻜﻢ.""ﺑﺎﻟﻤﻨﺎﺳﺒﺔ، ﻣﻨﺬ ﻓﺘﺮﺓ ﻃﻮﻳﻠﺔ، ﻛﺎﻧﺖ ﻣﺼﺒﺎﺕ ﺍﻷﻧﻬﺎﺭ ﺗﻤﺜﻞ ﺇﺣﺪﻯ ﺍﻟﻨﻘﺎﻁ ﺍﻟﺮﺋﻴﺴﻴﺔ ﻓﻲ ﺍﻟﻨﻘﻞ، ﻭﺗﻤﻴﻞ ﺍﻟﻤﺪﻥ ﺍﻟﻜﺒﻴﺮﺓ ﺇﻟﻰ ﺍﻟﺒﻨﺎﺀ ﻫﻨﺎﻙ. ﺳﺘﻜﻮﻥ ﻫﺬﻩ ﻧﻘﻄﺔ ﺍﻻﻧﻄﻼﻕ ﺍﻟﺘﺎﻟﻴﺔ."""
Ushiromiya George,"""ﻫﻤﻤﻤﻢ. ﻫﺬﻩ ﻧﻈﺮﻳﺔ ﺟﻴﺪﺓ. ﻛﻤﹼﺎ ﺗﺼﻮﺭﺕ ﺃﻧﺖ، ﻓﻲ ﺍﻟﻌﺼﻮﺭ ﺍﻟﻤﺎﺿﻴﺔ، ﻛﺎﻧﺖ ﻫﻨﺎﻙ ﻣﺪﻳﻨﺔ ﻗﺪﻳﻤﺔ ﻣﹸﺰﺩﻫﺮﺓ ﻟﻠﻐﺎﻳﺔ ﺑﹸﻨﻴﺖ ﻫﻨﺎﻙ. ﺇﻧﻪ ﺍﻟﻤﻜﺎﻥ ﺍﻟﺬﻱ ﺗﻮﺟﺪ ﻓﻴﻪ ﻗﻠﻌﺔ  ﺃﻭﺩﺍﻭﺍﺭﺍ."""
Shannon,"""ﺁﻩ، ﺃﻋﺘﻘﺪ ﺃﻧﻨﻲ ﻗﺪ ﺯﺭﺕﹸ ﻗﻠﻌﺔ ﺃﻭﺩﺍﻭﺍﺭﺍ ﻓﻲ ﺭﺣﻠﺔ ﻣﻴﺪﺍﻧﻴﺔ ﺫﺍﺕ ﻣﺮﺓ. ﻟﻘﺪ ﻛﺎﻧﺖ ﺑﺎﻟﻔﻌﻞ ﻗﻠﻌﺔ ﺭﺍﺋﻌﺔ."""
Ushiromiya Jessica,"""ﺃﺟﻞ، ﺃﻧﺎ ﺃﻳﻀﹰﺎ ﺫﻫﺒﺖ ﺇﻟﻰ ﻗﻠﻌﺔ ﺃﻭﺩﺍﻭﺍﺭﺍ. ﺭﻏﻢ ﺃﻧﻨﻲ ﺃﻋﻴﺶ ﻓﻲ ﻣﻨﺰﻝ ﺫﻭ ﺗﺼﻤﻴﻢ ﻏﺮﺑﻲ، ﺇﻻ ﺃﻧﻨﻲ ﻣﺘﺄﻛﺪﺓ ﻣﻦ ﺃﻥ ﺍﻟﻴﺎﺑﺎﻧﻴﻴﻦ ﻳﺸﻌﺮﻭﻥ ﺑﺎﻻﺳﺘﺮﺧﺎﺀ ﺃﻛﺜﺮ ﻓﻲ ﻣﻨﺎﺯﻝ ﺫﺍﺕ ﺗﺼﻤﻴﻢ ﻳﺎﺑﺎﻧﻲ!"""
Ushiromiya Maria,"""ﺃﻭﻭ-. ﻣﺎﺭﻳﺎ ﻻ ﺗﺤﺐ ﺍﻟﻘﹺﻼﻉ. ﺍﻟﻤﺘﻨﺰﻫﺎﺕ ﺃﻓﻀﻞ. ﺃﻭﻭ-!"""
Ushiromiya Battler,"""ﺣﺴﻨﹰﺎ، ﺣﺴﻨﹰﺎ. ﻻ ﺑﺄﺱ، ﻻ ﺑﺄﺱ! ﺇﺫﺍ ﻭﺟﺪﻧﺎ ﺍﻟﺬﻫﺐ، ﻓﺈﻥ ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ ﺍﻟﻌﻈﻴﻢ ﺳﻴﺤﺠﺰ ﺑﺴﺨﺎﺀ ﻣﺘﻨﺰﻩ ﺗﺮﻓﻴﻬﻲ ﺑﺄﻛﻤﻠﻪ ﻟﻴﻮﻡ ﻭﺍﺣﺪ ﻭﻳﺘﻴﺢ ﻟﻚﹺ ﺍﻟﻠﻌﺐ ﻓﻴﻪ~!"""
Ushiromiya Battler,"""..........ﻭﻟﻜﻦ ﻗﻠﻌﺔ ﺃﻭﺩﺍﻭﺍﺭﺍ. ﺍﻟﺬﻫﺐ ﻣﺨﺒﺄ ﻓﻲ ﻗﻠﻌﺔ ﺃﻭﺩﺍﻭﺍﺭﺍ.....ﺃﻭﻭﻩ؟! ﻳﺒﺪﻭ ﺗﺨﻤﻴﻦ ﺟﻴﺪ ﻟﻠﻐﺎﻳﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟!"""
Ushiromiya Jessica,"""ﻫﻬﻬﻬﻬﻬﻬﻬﻬﻬﻬﻪ! ﺣﺴﻨﹰﺎ، ﻫﺬﺍ ﺍﻟﻘﺪﺭ ﻣﻦ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻫﻮ ﻣﺎ ﺗﻮﺻﻠﻨﺎ ﻟﻪ ﻣﻨﺬ ﻋﺎﻣﻴﻦ. ﻗﺮﻳﺔ ﺃﺳﻔﻞ ﺍﻟﻨﻬﺮ ﺍﻟﻌﺬﺏ ﺣﻴﺚ ﺗﺴﺒﺢ ﺍﻷﺳﻤﺎﻙ ﻓﻲ ﺃﻭﺩﺍﻭﺍﺭﺍ. ﺍﻋﺘﻘﺪﻧﺎ ﺑﺄﻧﹼﻬﺎ ﺗﻘﻊ ﻓﻲ ﻣﻜﺎﻥ ﻣﺎ ﺑﺎﻟﻘﺮﺏ ﻣﻦ ﻗﻠﻌﺔ ﺃﻭﺩﺍﻭﺍﺭﺍ."""
Ushiromiya Jessica,"""ﻟﻜﻦ ﺍﻟﻤﻌﻀﻠﺔ ﺗﻘﻊ ﻓﻲ ﺍﻟﺴﻄﺮ ﺍﻟﺬﻱ ﻳﻠﻴﻪ. ﺣﺴﻨﹰﺎ، ﻟﻨﺮﻯ ﺃﻳﻦ ﻳﻤﻜﻦ ﺃﻥ ﻳﺄﺧﺬﻧﺎ ﺗﻔﻜﻴﺮ ﺑﺎﺗﻠﺮ ﺍﻟﻐﺮﻳﺐ."""
,ﺍﺑﺘﺴﻤﺖ ﺟﻴﺴﻴﻜﺎ ﺑﺈﺗﺴﺎﻉ.{n}ﻛﻤﹼﻦ ﺗﻘﻮﻝ، ﺇﺫﺍ ﺃﻣﻜﻦ ﺣﻞ ﺍﻷﺣﺠﻴﺔ ﺑﺴﻬﻮﻟﺔ، ﻟﻜﻨﺖﹸ ﻋﺮﻓﺖﹸ ﺍﻟﺤﻞﹼ ﻣﻨﺬ ﻣﺪﺓ ﻃﻮﻳﻠﺔ.
,...ﺳﺤﻘﹰﺎ، ﺳﺄﺟﺪﻩ ﺑﺎﻟﺘﺄﻛﻴﺪ ﻭﺍﺣﺘﻔﻆ  ﺑﻪ ﻟﻨﻔﺴﻲ!
Ushiromiya Battler,"""ﺍﻟﺴﻄﺮ ﺍﻟﺮﺍﺑﻊ....ﻓﻲ ﺗﻠﻚ ﺍﻟﻘﺮﻳﺔ، ﺍﺑﺤﺜﻮﺍ ﻋﻦ ﺍﻟﻀﻔﺔ ﺍﻟﺘﻲ ﻳﺨﺒﺮﻛﻢ ﻋﻨﻬﺎ ﺍﻻﺛﻨﺎﻥ.......ﻻ ﺃﻋﺮﻑ ﻣﺎ ﺍﻟﺬﻱ ﻳﻌﻨﻴﻪ ﺑﻘﻮﻟﻪ ‘ﺍﻟﺘﻲ ﻳﺨﺒﺮﻛﻢ ﻋﻨﻬﺎ ﺍﻻﺛﻨﺎﻥ‘، ﻭﻟﻜﻦ ﺑﺄﻱ ﺍﻟﺤﺎﻝ، ﺍﻟﻀﻔﺔ،.....ﻣﺎﺫﺍ ﻳﻌﻨﻲ ﺑﺎﻟﻀﻔﺔ؟! ﻣﻬﻼﹰ ﻟﺤﻈﺔ، ...ﻫﻞ ﻫﻨﺎﻙ ﺃﻱ ﻣﻜﺎﻥ ﺑﺎﻟﻘﺮﺏ ﻣﻦ ﻗﻠﻌﺔ ﺃﻭﺩﺍﻭﺍﺭﺍ ﻳﺤﺘﻮﻱ ﻋﻠﻰ ﻛﻠﻤﺔ ‘ﺍﻟﻀﻔﺔ‘ ﻓﻲ ﺍﺳﻤﻪ؟"""
Shannon,"""ﺃﻣﻤﻤﻢ....... ﻟﻘﺪ ﺳﻤﻌﺖ ﺑﺄﻥ ﻣﻜﺎﻥ ﻳﺪﻋﻰ ﺳﻮﻗﺎﻛﻴﺸﻲ ﻳﻘﻊ ﻓﻲ أوداوارا."""
Ushiromiya Battler,"""ﻫﺎﻩ؟! ﻭﺍﻭ، ﺃﻧﺖﹺ ﺑﺎﻟﺘﺄﻛﻴﺪ ﺗﻌﺮﻓﻴﻦ ﺍﻟﻜﺜﻴﺮ!"""
Ushiromiya Battler,"""ﺇﺫﻥ~، ﻣﺎ ﺍﻟﺬﻱ ﻳﻌﻨﻴﻪ ﺫﻟﻚ؟ ﺷﺎﻧﻮﻥ-ﺗﺸﺎﻥ، ﻫﻞ ﺃﻧﺖﹺ ﺃﻳﻀﹰﺎ ﻣﻬﺘﻤﺔ ﺑﺎﻟﺬﻫﺐ، ﻭﺗﺤﺎﻭﻟﻴﻦ ﺣﻞﹼ ﺍﻟﻠﻐﺰ~؟ ﻫﺬﺍ ﻳﺠﻌﻠﻨﺎ ﻣﺘﻨﺎﻓﺴﻴﻦ!"""
Shannon,"""ﻟـ، ﻟﻴﺲ ﺍﻷﻣﺮ ﻭﻛﺄﻧﻨﻲ ﻣﻬﺘﻤﺔ ﺑﺎﻟﺬﻫﺐ...ﻛﻞ ﻣﺎ ﻓﻲ ﺍﻷﻣﺮ..... ﺟﻮﺭﺝ-ﺳﺎﻣﺎ ﻗﺪ ﺃﺧﺒﺮﻧﻲ ﺑﻪ ﻣﻦ ﻗﺒﻞ..."""
Ushiromiya Jessica,"""ﻫﺬﺍ ﻷﻧﻨﺎ ﺗﻮﺻﻠﻨﺎ ﺇﻟﻰ ﻧﻔﺲ ﺍﻟﻨﺘﻴﺠﺔ ﻗﺒﻞ ﻋﺎﻣﻴﻦ. ﺣﺘﻰ ﻭﺻﻞ ﺑﻨﺎ ﺍﻟﺤﺎﻝ ﻟﺮﺳﻢ ﺧﺮﻳﻄﺔ ﻭﺍﻟﺒﺤﺚ ﺩﺍﺧﻠﻬﺎ."""
Ushiromiya George,"""ﻛﺎﻥ ﺣﻮﺍﻟﻲ ﺧﻤﺴﺔ ﻛﻴﻠﻮﻣﺘﺮﺍﺕ ﺇﻟﻰ ﺍﻟﺸﻤﺎﻝ ﻣﻦ ﺃﻭﺩﺍﻭﺍﺭﺍ. ﻭﺟﺪﻧﺎ ﻣﻜﺎﻥ ﻳﺴﻤﻰ ﺳﻮﻗﺎﻛﻴﺸﻲ ﻫﻨﺎﻙ."""
Ushiromiya George,"""......ﻭﺑﺄﻱ ﺣﺎﻝ، ﺑﻌﺪ ﺗﻠﻚ ﺍﻟﻨﻘﻄﺔ ﻟﻢ ﻧﺼﻞ ﺇﻟﻰ ﺃﻱ ﻧﺘﻴﺠﺔ ﺟﺪﻳﺪﺓ. ﻻ ﻳﻮﺿﺢ ﺍﻟﺴﻄﺮ ﺍﻟﺨﺎﻣﺲ ﻣﻜﺎﻥ ﺇﺧﻔﺎﺀ ﺍﻟﻤﻔﺘﺎﺡ ﻓﻲ ﺫﻟﻚ ﺍﻟﻤﻜﺎﻥ. ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ، ﻫﻞ ﻳﻤﻜﻨﻚﹺ ﻗﺮﺍﺀﺗﻪ ﻟﻨﺎ؟"""
Ushiromiya Maria,"""....ﺃﻭﻭ-.......ﻫﻨﺎﻙ ﻳﺮﻗﺪ....ﻣﻔﺘﺎﺡ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ."""
Ushiromiya Maria,"""ﺃﻭﻭ-! ﺃﺳﺘﻄﻴﻊ ﻗﺮﺍﺀﺗﻪ!"""
Ushiromiya Jessica,"""ﻣﻦ ﺍﻟﻤﺤﺘﻤﻞ ﺃﻥ ﺗﻜﻮﻥ ﺳﻮﻗﺎﻛﻴﺸﻲ ﻣﻨﻄﻘﺔ ﻛﺒﻴﺮﺓ، ﻭﻛﺬﻟﻚ ﻻ ﻳﻮﺟﺪ ﻫﻨﺎﻙ ﺃﻱﹼ ﻣﻨﺰﻝ ﺗﻤﻠﻜﻪ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ. ﺇﻧﹼﻬﺎ ﻣﻨﻄﻘﺔ ﺿﺨﻤﺔ ﻭﻻ ﺗﻮﺟﺪ ﺃﻱﹼ ﺗﻠﻤﻴﺤﺎﺕ ﺣﻮﻝ ﻣﻜﺎﻥ ﺍﻟﻤﻔﺘﺎﺡ ﺍﻟﻤﺨﺒﺄ، ﻟﺬﻟﻚ ﻳﺌﺴﻨﺎ ﻋﻨﺪ ﻫﺬﻩ ﺍﻟﻨﻘﻄﺔ."""
Ushiromiya Battler,"""ﺃﻧﺖﹺ ﻋﻠﻰ ﺣﻖ....ﻭﺑﺪﻭﻥ ﺍﻟﻤﻔﺘﺎﺡ، ﻻ ﻳﻤﻜﻨﻨﺎ ﺍﻻﻧﺘﻘﺎﻝ ﺇﻟﻰ ﺍﻟﺴﻄﺮ ﺍﻟﺘﺎﻟﻲ. ﺃﺧﻲ ﺟﻮﺭﺝ، ﺃﻱﹼ ﻧﻮﻉ ﻣﻦ ﺍﻷﻣﺎﻛﻦ ﻫﻲ ﺳﻮﻗﺎﻛﻴﺸﻲ؟"""
Ushiromiya George,"""ﻟﻨﺮﻯ...ﻟﻢ ﺃﺫﻫﺐ ﺇﻟﻴﻬﺎ ﻣﻦ ﻗﺒﻞ ﻟﺬﻟﻚ ﻻ ﺃﻋﺮﻑ ﺣﻘﹰﺎ، ﻭﻟﻜﻦ ﻭﻓﻘﹰﺎ ﻟﻠﺨﺮﻳﻄﺔ ﻓﻬﻲ ﻣﻨﻄﻘﺔ ﺟﺒﻠﻴﺔ. ﺃﻧﺎ ﻣﺘﺄﻛﺪ ﻣﻦ ﺃﻧﹼﻬﺎ ﺗﻘﻊ ﻓﻲ ﻗﺎﻋﺪﺓ ﺟﺒﻞ ﺃﺳﺎﻣﺎ."""
Ushiromiya Battler,""".........ﻫﻤﻤﻤﻢ. ﻫﺬﺍ ﻣﺰﻋﺞ ﺑﻌﺾ ﺍﻟﺸﻲﺀ. ﺃﻻ ﻳﻤﻜﻦ ﺃﻥ ﻳﻜﻮﻥ ﺍﻟﻠﻐﺰ ﺃﻛﺜﺮ ﺩﻗﺔ ﻗﻠﻴﻼﹰ؟ ﺑﺄﻳﺔ ﺣﺎﻝ، ﺃﺷﻌﺮ ﺃﻥ ﺳﻮﻗﺎﻛﻴﺸﻲ ﻫﻮ ﺑﺎﻟﺘﺄﻛﻴﺪ ﺍﻟﻤﻜﺎﻥ ﺍﻟﺼﺤﻴﺢ."""
Ushiromiya Jessica,"""ﺣﺴﻨﹰﺎ، ﺃﻧﺎ ﺃﺷﻚﹼ ﻓﻲ ﺃﻧﹼﻪ ﺳﻮﻗﺎﻛﻴﺸﻲ. ﻗﺪ ﻳﻜﻮﻥ ﻫﻨﺎﻙ ﺑﻌﺾ ﺍﻟﻤﻨﺎﺯﻝ ﺍﻟﺘﻲ ﻋﺎﺵ ﺑﻬﺎ ﺟﺪﻱ ﻋﻨﺪﻣﺎ ﻛﺎﻥ ﻃﻔﻼﹰ ﻭﻻ ﻧﻌﺮﻑ ﻋﻨﻬﺎ. ﻟﻘﺪ ﺫﻛﺮ ﻓﻲ ﺍﻟﺴﻄﺮ ﺍﻷﻭﻝ ﻣﺴﻘﻂ ﺭﺃﺳﻪ ﺍﻷﺛﻴﺮ."""
