Speaker,Arabic (AR)
Ushiromiya Jessica,“ﺃﻓﻀﻞ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺍﻟﻤﺪﺭﺳﺔ. ﻣﻦ ﺍﻟﺼﻌﺐ ﻋﻠﻲ ﺍﻟﺪﺭﺍﺳﺔ ﻓﻲ ﻏﺮﻓﺘﻲ، ﻳﺘﺸﺘﺖ ﺫﻫﻨﻲ ﻭﻻ ﻳﻤﻜﻨﻨﻲ ﺍﻟﺘﺮﻛﻴﺰ ﺟﻴﺪﺍ. ﻻ ﻳﺴﻌﻨﻲ ﻓﻌﻞ ﺷﻲﺀ ﺳﻮﻯ ﺍﻟﺪﺭﺍﺳﺔ ﻟﻌﺪﺓ ﺃﻳﺎﻡ ﻣﺘﺘﺎﻟﻴﺔ، ﺇﻥ ﻫﺬﺍ ﺍﻟﻀﻐﻂ ﺍﻟﻨﻔﺴﻲ ﻻ ﻳﺤﺘﻤﻞ.
Ushiromiya Jessica,…..ﻋﻨﺪﻣﺎ ﺍﻟﺘﺤﻖ ﺑﺎﻟﻜﻠﻴﺔ، ﺃﺭﻳﺪ ﺣﻘﺎ ﺃﻥ ﺃﻧﺘﻘﻞ ﺇﻟﻰ ﻣﺴﻜﻦ ﻣﺎ ﻭﺃﻗﻮﻝ ﻭﺩﺍﻋﺎ ﻟﻬﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ ﺍﻟﻤﺰﻋﺠﺔ.”
Ushiromiya Battler,“ﻫﻴﻪ… ﻣﺎﺫﺍ ﺗﻔﻌﻠﻴﻦ ﻋﻨﺪﻣﺎ ﻳﻜﻮﻥ ﺍﻟﻄﻘﺲ ﺟﻴﺪﺍ ﻓﻲ ﺍﻟﺼﺒﺎﺡ، ﻭﻟﻜﻦ ﺑﻌﺪﻫﺎ ﻳﺼﺒﺢ ﺳﻴﺌﺎ ﻟﻠﻐﺎﻳﺔ ﺃﺛﻨﺎﺀ ﻋﻮﺩﺗﻚ ﺇﻟﻰ ﺍﻟﻤﻨﺰﻝ، ﺑﺤﻴﺚ ﺗﻜﻮﻥ ﺍﻟﻘﻮﺍﺭﺏ ﻋﺎﺟﺰﺓ ﻋﻦ ﺍﻹﺑﺤﺎﺭ؟ ﻫﻞ ﺗﻘﻀﻴﻦ ﺍﻟﻠﻴﻞ ﻓﻲ ﺍﻟﻤﺪﺭﺳﺔ؟”
Ushiromiya Jessica,“ﻫﺬﺍ ﻳﺤﺪﺙ ﻓﻲ ﺍﻟﻮﺍﻗﻊ ﻛﺜﻴﺮﺍ. ﻟﻬﺬﺍ ﺍﻟﺴﺒﺐ ﺑﻨﻮﺍ ﺑﻌﺾ ﺍﻟﻤﺴﺎﻛﻦ ﻟﻸﺷﺨﺎﺹ ﺍﻟﺬﻳﻦ ﻻ ﻳﺴﺘﻄﻴﻌﻮﻥ ﺍﻟﻌﻮﺩﺓ ﺇﻟﻰ ﺍﻟﺠﺰﻳﺮﺓ. ﻋﻨﺪﻫﺎ ﺃﻗﻀﻲ ﺍﻟﻠﻴﻞ ﻫﻨﺎﻙ. ﻭﺃﺣﻴﺎﻧﺎ ﻳﺼﺒﺢ ﺍﻟﻄﻘﺲ ﺳﻴﺌﺎ ﻟﻠﻐﺎﻳﺔ، ﺑﺤﻴﺚ ﻻ ﻳﻤﻜﻨﻨﻲ ﺍﻟﻌﻮﺩﺓ ﺇﻟﻰ ﺍﻟﻤﻨﺰﻝ ﻟﺒﻀﻌﺔ ﺃﻳﺎﻡ.”
Ushiromiya George,“ﺇﺫﺍ ﻧﻈﺮﺗﻲ ﺇﻟﻰ ﺍﻷﻣﺮ ﻣﻦ ﻣﻨﻈﻮﺭ ﺍﻷﺷﺨﺎﺹ ﺍﻟﺬﻳﻦ ﻳﻀﻄﺮﻭﻥ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺍﻟﻤﺪﺭﺳﺔ ﻛﻞ ﻳﻮﻡ ﺑﻮﺍﺳﻄﺔ ﻗﻄﺎﺭ ﻣﻜﺘﻆ ﺑﺄﺿﻌﺎﻑ ﺳﻌﺘﻪ. ﻓﺈﻥ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﺍﻟﻤﺪﺭﺳﺔ ﻋﻠﻰ ﻣﺘﻦ ﻗﺎﺭﺏ ﻗﺪ ﻳﺒﺪﻭ ﻣﻤﺘﻌﺎ ﺟﺪﺍ. ﺃﻭ ﺃﻧﻬﻢ ﻋﻠﻰ ﺍﻷﻗﻞ ﻳﻔﻜﺮﻭﻥ ﺑﺬﻟﻚ ﺑﻄﺮﻳﻘﺔ ﻏﻴﺮ ﻣﺴﺆﻭﻟﺔ. ﺇﻥ ﻟﻠﺒﺸﺮ ﺃﻧﻮﺍﻉ ﻣﺨﺘﻠﻔﺔ ﻣﻦ ﺍﻟﺼﻌﻮﺑﺎﺕ.”
Ushiromiya Jessica,“ﻳﻘﻮﻝ ﺍﻟﺴﻴﺎﺡ ﻫﺬﺍ ﺍﻟﻨﻮﻉ ﻣﻦ ﺍﻟﻜﻼﻡ ﻃﻮﺍﻝ ﺍﻟﻮﻗﺖ. ﻟﻘﺪ ﺳﺌﻤﺖ ﺍﻟﻌﻴﺶ ﻋﻠﻰ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ. ﺃﺭﻳﺪ ﺣﻘﺎ ﺍﻟﺘﺨﺮﺝ ﺑﺴﺮﻋﺔ ﻣﻦ ﺍﻟﻤﺪﺭﺳﺔ ﺍﻟﺜﺎﻧﻮﻳﺔ ﻭﺃﻗﻮﻝ ﻭﺩﺍﻋﺎ ﻟﻬﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ.”
Ushiromiya Battler,“ﻻ ﺑﺪ ﻣﻦ ﻭﺟﻮﺩ ﻣﺪﺭﺳﺔ ﺩﺍﺧﻠﻴﺔ ﻛﺎﻥ ﺑﺈﻣﻜﺎﻧﻚ ﺃﻥ ﺗﻠﺘﺤﻖ ﺑﻬﺎ. ﻟﻤﺎﺫﺍ ﺗﻜﺒﺪﺕ ﻛﻞ ﻫﺬﺍ ﺍﻟﻌﻨﺎﺀ ﻭﺍﺧﺘﺮﺕ ﻣﺪﺭﺳﺔ ﺗﻘﻊ ﻓﻲ ﻧﻴﻴﺠﻴﻤﺎ؟”
Ushiromiya Jessica,“ﺃﺭﺩﺕ ﺍﻻﻟﺘﺤﺎﻕ ﺑﻮﺍﺣﺪﺓ ﻣﻦ ﺗﻠﻚ ﺍﻟﻤﺪﺍﺭﺱ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ!! ﻟﻜﻦ ﺩﺍﺋﻤﺎ ﺗﺘﺤﺪﺙ ﺃﻣﻲ ﻋﻦ ﺣﺎﺟﺘﻲ ﺇﻟﻰ ﺗﻌﻠﻢ ﺍﻷﺧﻼﻕ ﻭﺍﻟﺘﻬﺬﻳﺐ ﻛﺨﻠﻴﻔﺔ ﺍﻟﻌﺎﺋﻠﺔ.
Ushiromiya Jessica,…..ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﺗﺤﺘﻢ ﻋﻠﻲ ﺍﻟﺬﻫﺎﺏ ﺇﻟﻰ ﻣﺪﺭﺳﺔ ﺛﺎﻧﻮﻳﺔ ﻗﺮﻳﺒﺔ ﻣﻦ ﺍﻟﻤﻨﺰﻝ. ﺃﻛﺮﻩ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ. ﻛﻞ ﻣﺎ ﺃﺭﻳﺪﻩ ﻫﻮ ﺍﻟﻌﻴﺶ ﻓﻲ ﺍﻟﻤﺪﻳﻨﺔ. ﻻ ﻳﻬﻤﻨﻲ ﻣﺎ ﺇﺫﺍ ﻛﺎﻧﺖ ﺍﻷﻣﻄﺎﺭ ﺃﻭ ﺣﺘﻰ ﺍﻟﺮﻣﺎﺡ ﺗﺴﻘﻂ ﻣﻦ ﺍﻟﺴﻤﺎﺀ، ﻣﺎ ﺩﺍﻡ ﺑﺈﻣﻜﺎﻧﻲ ﺍﻻﻧﺘﻘﺎﻝ ﺇﻟﻰ ﻣﺪﻳﻨﺔ ﺣﻴﺚ ﻳﻤﻜﻨﻨﻲ ﺍﺭﺗﺪﺍﺀ ﻣﻼﺑﺲ ﻭﺻﻨﺎﺩﻝ ﻏﻴﺮ ﺭﺳﻤﻴﺔ، ﻭﻳﻤﻜﻨﻨﻲ ﺍﻟﻮﺻﻮﻝ ﺇﻟﻰ ﻣﺘﺠﺮ ﻓﻲ ﺃﻗﻞ ﻣﻦ ﺧﻤﺲ ﺩﻗﺎﺋﻖ…”
Ushiromiya George,"""ﻫﻬﻬﻬﻬﻬﻬﻬﻬﻬﻪ. ﺗﺤﻤﻠﻲ ﻟﻔﺘﺮﺓ ﺃﻃﻮﻝ ﻗﻠﻴﻼ. ﻟﻢ ﻳﺒﻖ ﻟﻚ ﺍﻟﻜﺜﻴﺮ ﺣﺘﻰ ﺍﻟﺘﺨﺮﺝ ﻣﻦ ﺍﻟﺜﺎﻧﻮﻳﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Ushiromiya Jessica,"""ﻻ ﺃﺳﺘﻄﻴﻊ ﺍﻻﻧﺘﻈﺎﺭ ﻟﻔﺘﺮﺓ ﺃﻃﻮﻝ ﻗﻠﻴﻼ. ﺁﺁﺁﺁﺁﺁﺁﻩ…"""
,ﺗﻤﺪﺩﺕ ﺟﻴﺴﻴﻜﺎ ﻭﺍﺳﺘﻠﻘﺖ ﻋﻠﻰ ﺍﻟﺴﺮﻳﺮ.
,ﻛﺎﻥ ﻭﻗﺘﺎ ﻣﻤﻼ ﻭﻟﻢ ﺗﻜﻦ ﻫﻨﺎﻙ ﺃﻱ ﺑﺮﺍﻣﺞ ﻣﺜﻴﺮﺓ ﻟﻼﻫﺘﻤﺎﻡ، ﻟﻢ ﻳﺴﻌﻨﺎ ﻓﻌﻞ ﺷﻲﺀ ﺳﻮﻯ ﻗﺘﻞ ﺍﻟﻮﻗﺖ ﺑﻬﺪﻭﺀ ﺣﺘﻰ ﻳﺤﻴﻦ ﻭﻗﺖ ﻭﺟﺒﺔ ﺍﻟﻌﺸﺎﺀ.
,ﻟﻢ ﺗﻌﺪ ﻣﺎﺭﻳﺎ ﺣﺘﻰ ﺍﻵﻥ ﺇﻟﻰ ﻣﻨﺰﻝ ﺍﻟﻀﻴﺎﻓﺔ.
,ﺭﺑﻤﺎ ﻋﺎﺩﺕ ﺇﻟﻰ ﺍﻟﻘﺼﺮ ﻣﻊ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ.
,ﺗﺠﻠﺲ ﺑﻤﻔﺮﺩﻫﺎ ﻭﺳﻂ ﺍﻟﻜﺒﺎﺭ ﻭﻫﻢ ﻳﺠﺮﻭﻥ ﻣﺤﺎﺩﺛﺔ ﻣﺮﺑﻜﺔ، ﻳﺠﺐ ﺃﻥ ﻳﻜﻮﻥ ﻣﻤﻼ ﺇﻟﻰ ﺣﺪ ﻣﺎ ﻟﻤﺎﺭﻳﺎ.
,…..ﻓﻜﺮﻧﺎ ﻓﻲ ﺍﻟﺘﻮﺟﻪ ﺇﻟﻰ ﺍﻟﻘﺼﺮ ﻟﺮﺅﻳﺘﻬﺎ، ﻭﻟﻜﻦ ﺳﻴﻌﺘﺮﺽ ﻃﺮﻳﻘﻨﺎ ﻫﺬﺍ ﺍﻟﻄﻘﺲ ﺍﻟﺴﻴﻰﺀ. ﻭﻟﻢ ﻳﺘﺒﻖ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﻮﻗﺖ ﺣﺘﻰ ﺍﻟﻌﺸﺎﺀ، ﻟﺬﻟﻚ ﺑﻘﻴﻨﺎ ﺣﻴﺚ ﻛﻨﺎ.
,ﺁﻧﺬﺍﻙ، ﺳﻤﻌﻨﺎ ﺻﻮﺕ ﻃﺮﻕ ﻣﺘﻮﺍﺿﻊ.{n}ﺃﺟﺎﺑﺖ ﺟﻴﺴﻴﻜﺎ.
Ushiromiya Jessica,"""ﻧﻌﻢ!"""
Kanon,"""………ﺍﻧﺘﻬﺖ ﺗﺤﻀﻴﺮﺍﺕ ﺍﻟﻌﺸﺎﺀ. ﺃﺭﺟﻮﻛﻢ ﺗﻮﺟﻬﻮﺍ ﺇﻟﻰ ﺍﻟﻘﺼﺮ."""
,ﺇﻧﻪ ﺻﻮﺕ ﻛﺎﻧﻮﻥ-ﻛﻦ. ﺗﻜﺒﺪ ﻛﻞ ﻫﺬﻩ ﺍﻟﻤﺸﻘﺔ ﻟﻠﺨﺮﻭﺝ ﻣﻦ ﺍﻟﻘﺼﺮ ﻓﻲ ﻫﺬﺍ ﺍﻟﻤﻄﺮ ﻟﻤﺠﺮﺩ ﺍﺳﺘﺪﻋﺎﺋﻨﺎ؟
,ﺃﻟﻢ ﻳﺴﺘﻄﻊ ﺍﻹﺗﺼﺎﻝ ﺑﻨﺎ ﻋﻠﻰ ﺍﻟﻬﺎﺗﻒ ﻓﺤﺴﺐ؟{n}…..ﺃﺣﻴﺎﻧﺎ ﻳﻜﻮﻥ ﺟﺰﺀ ﻣﻦ ﻭﺍﺟﺐ ﺍﻟﺨﺎﺩﻡ ﺍﻟﺘﺼﺮﻑ ﻋﻜﺲ ﺍﻟﻤﻨﻄﻖ ﺍﻟﺴﻠﻴﻢ.
Ushiromiya George,"""ﻓﻘﻂ ﻋﻨﺪﻣﺎ ﻛﻨﺖ ﺃﺷﻌﺮ ﺑﺎﻟﺠﻮﻉ. ﻟﻨﺬﻫﺐ."""
,ﺍﻃﻔﺊ ﺃﺧﻲ ﺟﻮﺭﺝ ﺍﻟﺘﻠﻔﺎﺯ ﻭﻧﻬﺾ.
Ushiromiya Battler,"""ﻟﻢ ﺗﺘﻮﻗﻒ ﻣﻌﺪﺗﻲ ﻋﻦ ﺍﻟﺪﻣﺪﻣﺔ ﻟﻔﺘﺮﺓ ﻣﻦ ﺍﻟﻮﻗﺖ! ﺩﻭﻣﺎ ﻛﻨﺖ ﻣﻌﺠﺐ ﻛﺒﻴﺮ ﺑﺎﻟﻌﺸﺎﺀ ﺍﻟﻌﺎﺋﻠﻲ ﺍﻟﺮﺋﻴﺴﻲ! ﺃﻟﻢ ﻳﻘﻞ ﻗﻮﺩﺍ-ﺳﺎﻥ ﺃﻧﻪ ﺳﻴﻜﻮﻥ ﺷﺮﻳﺤﺔ ﻟﺤﻢ ﻋﺠﻞ ﺃﻭ ﺷﻲﺀ ﻣﻦ ﻫﺬﺍ؟ ﺃﻭﻭﻩ، ﻻ ﺃﺳﺘﻄﻴﻊ ﺍﻻﻧﺘﻈﺎﺭ~!"""
Ushiromiya Jessica,"""ﻳﺼﺒﺢ ﺍﻟﻌﺸﺎﺀ ﺭﺍﺋﻌﺎ ﺃﻛﺜﺮ ﻓﻲ ﻳﻮﻡ ﺍﻧﻌﻘﺎﺩ ﺍﻻﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﻲ. ﺃﻧﺎ ﺃﻳﻀﺎ ﻣﺘﻠﻬﻔﺔ ﻟﺬﻟﻚ! ﻟﻨﺬﻫﺐ، ﻟﻨﺬﻫﺐ."""
,ﻋﻨﺪﻣﺎ ﻏﺎﺩﺭﻧﺎ ﺍﻟﻐﺮﻓﺔ، ﺍﻧﺤﻨﻰ ﻛﺎﻧﻮﻥ-ﻛﻦ ﺑﻬﺪﻭﺀ ﻭﺍﺣﺘﺮﺍﻡ.
Ushiromiya Jessica,"""ﺣﺴﻨﺎ، ﻟﻨﺬﻫﺐ. ﻫﻞ ﺍﻟﻤﻄﺮ ﺷﺪﻳﺪ ﺍﻟﺴﻮﺀ ﻓﻲ ﺍﻟﺨﺎﺭﺝ؟"""
Kanon,"""……ﺃﺟﻞ. ﺍﺣﺬﺭﻱ ﺃﻻ ﺗﺒﻠﻞ ﻣﻼﺑﺴﻚ."""
,ﺑﻌﺪ ﺭﺅﻳﺔ ﺛﻼﺛﺘﻨﺎ ﺧﺎﺭﺝ ﺍﻟﻐﺮﻓﺔ، ﻧﻈﺮ ﻛﺎﻧﻮﻥ-ﻛﻦ ﺩﺍﺧﻞ ﺍﻟﻐﺮﻓﺔ ﺍﻟﻔﺎﺭﻏﺔ.
Kanon,"""………..ﺃﻟﻴﺴﺖ ﻣﺎﺭﻳﺎ-ﺳﺎﻣﺎ ﻣﻮﺟﻮﺩﺓ ﻣﻌﻜﻢ….؟"""
Ushiromiya Jessica,"""ﻻ ﻟﻴﺴﺖ ﻣﻌﻨﺎ. ﺃﻟﻢ ﺗﻌﺪ ﻟﻠﻘﺼﺮ ﻣﻊ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ؟"""
,ﻛﺎﻧﺖ ﺭﻭﺯﺍ ﻣﺴﺘﻠﻘﻴﺔ ﻋﻠﻰ ﺃﺭﻳﻜﺔ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ ﺍﻟﻔﺎﺭﻏﺔ، ﺗﻐﻔﻮ ﻟﻔﺘﺮﺓ ﻣﻦ ﺍﻟﻮﻗﺖ.
,ﻋﻠﻰ ﻛﺘﻔﻴﻬﺎ ﺗﺤﻤﻞ ﻋﺒﺌﺎ ﻻ ﻳﻤﻜﻦ ﻟﻄﻔﻞ ﺃﻥ ﻳﺘﺨﻴﻠﻪ ﺃﺑﺪﺍ.
,ﻟﺬﺍ ﻋﻨﺪﻣﺎ ﺳﻤﺤﺖ ﻟﻨﻔﺴﻬﺎ ﺑﺎﻻﺳﺘﺮﺧﺎﺀ ﻗﻠﻴﻼ، ﺳﺮﻋﺎﻥ ﻣﺎ ﻗﺎﺩﻫﺎ ﻫﺬﺍ ﺍﻹﺭﻫﺎﻕ ﺇﻟﻰ ﺍﻟﻨﻮﻡ.
,ﺃﺩﺭﻙ ﻗﻴﻨﺠﻲ ﺫﻟﻚ ﻭﺟﻠﺐ ﺑﻄﺎﻧﻴﺔ ﻣﻦ ﺃﺟﻠﻬﺎ.{n}ﻭﻋﻨﺪﻣﺎ ﺣﺎﻭﻝ ﺃﻥ ﻳﻐﻄﻴﻬﺎ، ﻓﺘﺤﺖ ﺭﻭﺯﺍ ﻋﻴﻨﻴﻬﺎ ﻛﻤﺎ ﻟﻮ ﺃﻥ ﻛﻬﺮﺑﺎﺀ ﺻﻌﻘﺘﻬﺎ.
Ushiromiya Rosa,"""………………….ﺁﻩ،………… ……….ﺷﻜﺮﺍ ﻟﻚ ﻳﺎ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ."""
,ﺗﻨﻬﺪﺕ ﺑﻌﻤﻖ ﻋﻨﺪﻣﺎ ﺃﺩﺭﻛﺖ ﺃﻥ ﺍﻟﺸﻲﺀ ﺍﻟﺬﻱ ﻟﻤﺴﻬﺎ ﻛﺎﻥ ﻣﺠﺮﺩ ﺑﻄﺎﻧﻴﺔ، ﻭﺃﻥ ﻗﻴﻨﺠﻲ ﺃﻋﻄﺎﻫﺎ ﺇﻳﺎﻫﺎ ﺑﺪﺍﻓﻊ ﺍﻻﻫﺘﻤﺎﻡ.
Ronoue Genji,"""….ﻫﻞ ﺃﻳﻘﻈﺘﻚ؟ ﺧﺎﻟﺺ ﺍﻋﺘﺬﺍﺭﺍﺗﻲ."""
Ushiromiya Rosa,"""ﻛﻼ، ﻻ ﺑﺄﺱ. ﻟﻢ ﺃﻛﻦ ﺃﺭﻳﺪ ﺍﻟﻨﻮﻡ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ. …….ﻛﻢ ﺍﻟﺴﺎﻋﺔ ﺍﻵﻥ؟"""
,ﻋﻨﺪﻣﺎ ﺳﺌﻞ ﻋﻦ ﺍﻟﻮﻗﺖ، ﻧﻈﺮ ﻗﻴﻨﺠﻲ ﺇﻟﻰ ﺍﻟﺴﺎﻋﺔ ﺍﻟﺘﻲ ﺃﺧﺮﺟﻬﺎ ﻣﻦ ﺟﻴﺐ ﺑﺬﻟﺘﻪ.
Ronoue Genji,"""…….ﺑﻌﺪ ﺍﻟﺴﺎﺩﺳﺔ ﻣﺴﺎﺀ ﺑﻘﻠﻴﻞ."""
