Speaker,Arabic (AR)
Ushiromiya Kyrie,"""ﻧﺤﻦُ ﺳﺒﻌﺔ ﻫﻨﺎ،  ﻟﺬﺍ ﻧﺴﺘﻄﻴﻊ ﺗﻘﺴﻴﻢ ﺃﻧﻔﺴﻨﺎ ﻷﺯﻭﺍﺝ ﻭﺍﻟﺘﻨﺎﻭﺏ ﺛﻼﺙ ﺳﺎﻋﺎﺕ ﺑﺜﻼﺙ، ......ﻻ ﻳﺰﺍﻝ ﻫﻨﺎﻟﻚ ﻭﻗﺖٌ ﻃﻮﻳﻞ ﺣﺘﻰ ﺻﺒﺎﺡ ﺍﻟﻐﺪ. ﺻﺤﻴﺢٌ ﺃﻧَّﻨﺎ ﻻ ﺯﻟﻨﺎ ﻧﺘﻤﺘﻊ ﺑﺒﻌﺾ ﺍﻟﺤﻴﻮﻳﺔ ﺍﻵﻥ، ﻟﻜﻦَّ ﺍﻷﻣﺮ ﺳﻴﺸﻖُّ ﻋﻠﻴﻨﺎ ﻣﺎ ﺇﻥ ﻳﺠُﻦَّ ﺍﻟﻠﻴﻞ."""
Ushiromiya Hideyoshi,"""ﻓﻌﻼً، ﺃﻳﺸﻌﺮ ﺃﺣﺪﻛُﻢ ﺑﺎﻟﻨﻌﺎﺱ؟ ﻻ ﺗُﺠﻬِﺪﻭﺍ ﺃﻧﻔﺴﻜﻢ ﻭﻧﺎﻟﻮﺍ ﻗﺴﻄًﺎ ﻣِﻦ ﺍﻟﺮﺍﺣﺔ."""
,ﻧﻈَﺮ ﻫﻴﺪﻳﻮﺷﻲ ﺇﻟﻰ ﺟﻤﻴﻊ ﺍﻟﺤﺎﺿﺮﻳﻦ ﺑﺤﺜًﺎ ﻋﻤَّﻦ ﻳﺮﻳﺪُ ﺍﻟﻨﻮﻡ ﺃﻭﻻً، ﻏﻴﺮ ﺃﻥَّ ﺃﺣﺪًﺍ ﻣﻨﻬﻢ ﻟﻢ ﻳﺘﻄﻮﻉ.
,...ﻛﺎﻧﻮﺍ ﺟﻤﻴﻌًﺎ ﻣﺮﻫﻘﻴﻦ، ﻟﻜﻦ ﻟﻢ ﻳﻜﻦ ﺑﻴﻨﻬﻢ ﺷﺨﺺٌ ﻃﺎﻭﻋﺘﻪ ﻧﻔﺴﻪ ﺃﻥ ﻳﻜﻮﻥ ﺃﻭَّﻝ ﺍﻟﻨﺎﺋﻤﻴﻦ. ......ﺧﻮﻓﻬﻢ ﻣِﻦ ﺍﻟﺠﺎﻧﻲ ﺍﻟﻤﺠﻬﻮﻝ ﻛﺎﻥ ﻳﻌﺎﺩﻝ ﻓﻲ ﺍﻟﻘﻮﺓ ﺷﻌﻮﺭﻫﻢ ﺑﺎﻟﻨﻌﺎﺱ.
Ushiromiya Hideyoshi,"""...ﻻ ﺃﺣﺪ؟ ﺣﺴﻨًﺎ، ﻟﻜِﻦ ﻻ ﺗُﺠﻬِﺪﻭﺍ ﺃﻧﻔﺴﻜﻢ."""
Ushiromiya Eva,"""ﺳﻨﺘﻌﺎﻣﻞ ﻣﻊ ﺗﻌﺒﻨﺎ ﻓﻲ ﺣﻴﻨﻪ. ......ﺃﻋﺘﺮﻑ ﺃﻧِّﻲ ﻧﻌﺴﺎﻧﺔ، ﻟﻜﻨِّﻲ ﻟﺴﺖُ ﻓﻲ ﻣﺰﺍﺝٍ ﻣﻨﺎﺳﺐ ﻟﻠﻨﻮﻡ ﺍﻵﻥ."""
,ﺗﺤﺪَّﺛﺖ ﺇﻳﻔﺎ ﺑﺤﺪَّﺓ ﺑﻴﻨﻤﺎ ﺗُﻌﻴﺪ ﻗﺮﺍﺀﺓ ﺍﻟﺮﺳﺎﻟﺔ ﺍﻟﺜﺎﻧﻴﺔ ﺍﻟﺘﻲ ﺟﺎﺀﺗﻬﻢ ﻣﻦ ﺑﻴﺎﺗﺮﻳﺲ ﻭﻋﺜﺮﻭﺍ ﻋﻠﻴﻬﺎ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺴﺨَّﺎﻥ.
,ﺃﺭﺳﻠﺖ ﺇﻟﻴﻬﻢ ﺑﻴﺎﺗﺮﻳﺲ ﺣﺘَّﻰ ﺍﻵﻥ ﺭﺳﺎﻟﺘﻴﻦ ﺍﺛﻨﺘﻴﻦ، ﺗﺤﺜﻬﻢ ﻓﻴﻬﻤﺎ ﻣﺮﺍﺭًﺍ ﻋﻠﻰ ﻣﺤﺎﻭﻟﺔ ﺣﻞ ﺃﺣﺠﻴﺔ ﺍﻟﻤﺮﺛﻴﺔ.
,ﺣﺘﻰ ﺇﻧَّﻬﺎ ﺍﺳﺘﻔﺰَّﺗﻬﻢ ﺑﺎﺩﻋﺎﺋﻬﺎ ﺃﻧَّﻬﺎ ﺳﺘﻬِﺐ ﻣَﻦ ﻳﺤﻠُّﻬﺎ ﺍﻟﺜﺮﻭﺓ ﻭﺍﻟﺮﺋﺎﺳﺔ...
,ﺃﺧﺮﺟﺖ ﺇﻳﻔﺎ ﺩﻓﺘﺮًﺍ ﻭﻓﺘﺤﺘُﻪ ﻋﻠﻰ ﺻﻔﺤﺔٍ ﻣﻜﺘﻮﺏٌ ﻓﻴﻬﺎ ﻧﺺُّ ﺍﻟﻤﺮﺛﻴﺔ.
Ushiromiya Kyrie,"""...ﻫﻞ ﻫﺬﻩ ﻫﻲ ﺍﻟﻤﺮﺛﻴَّﺔ؟"
Ushiromiya Eva,"""ﻧﻌﻢ. ......ﻻ ﺃُﻃﻴﻖ ﺍﻹﺫﻋﺎﻥ ﻟﻄﻠﺒﺎﺕ ﺍﻟﺠﺎﻧﻲ، ﻟﻜﻦَّ ﺃﻣﺎﻣﻨﺎ ﺍﻵﻥ ﻣﺘَّﺴﻌًﺎ ﻣِﻦ ﻭﻗﺖ ﺍﻟﻔﺮﺍﻍ، ﻭﺃﻇﻦُّ ﺃﻧَّﻬﺎ ﻃﺮﻳﻘﺔٌ ﻣﻮﺍﺗﻴﺔ ﻟﻘﺘﻞ ﺍﻟﻤﻠﻞ."""
Ushiromiya Krauss,"""...ﻟﻴﺴﺖ ﻭﺳﻴﻠﺔً ﺳﻴﺌﺔ ﻟﺘﻤﻀﻴﺔ ﺍﻟﻮﻗﺖ، ﻓﻤﺎ ﺭﺃﻳﻜُﻢ ﺃﻥ ﻧﺘﺤﺪَّﻯ ﺃﺣﺠﻴﺘﻬﺎ ﺳﻮﻳًﺎ ﺑﺼﻔﺘﻨﺎ ﺃﺷﻘﺎﺀ؟"""
Ushiromiya Kyrie,"""......ﻫﻞ ﻟﻲ ﺃﻥ ﺃﺳﺘﻌﻴﺮ ﻫﺬﺍ ﺍﻟﺪﻓﺘﺮ؟ ﺳﺄﻋﻴﺪ ﻛﺘﺎﺑﺘﻬﺎ ﺑﺨﻂٍ ﺃﻛﺒﺮ. ﻫﻞ ﻫﻨﺎ ﻭﺭﻗﺔٌ ﺃﻛﺒﺮ ﺣﺠﻤًﺎ ﻳﺎ ﻧﺎﺗﺴﻮﻫﻲ-ﺳﺎﻥ؟"""
Ushiromiya Natsuhi,"""ﻻ ﺑﺪَّ ﻭﺃﻥَّ ﻫﻨﺎﻟﻚَ ﻭﺭﻗًﺎ ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ، ﺳﻮﻑ ﺁﺗﻲ ﺑﺒﻌﻀﻪ."""
,ﺳُﺮﻋَﺎﻥ ﻣﺎ ﻋﺎﺩﺕ ﻧﺎﺗﺴﻮﻫﻲ ﻣِﻦ ﻏﺮﻓﺔ ﺍﻟﺨﺪﻡ ﺣﺎﻣﻠﺔً ﻭﺭﻗﺔً ﻣِﻦ ﺣﺠﻢ 4B.
,ﺍﺳﺘﻌﺎﺭﺕ ﻛﻴﺮﻳﻲ ﺩﻓﺘﺮ ﺇﻳﻔﺎ ﻭﻧﻘﻠﺖ ﻧﺺَّ ﺍﻟﻤﺮﺛﻴﺔ ﺇﻟﻰ ﺍﻟﻮﺭﻗﺔ ﻭﻭﺿﻌﺘﻬﺎ ﻋﻠﻰ ﺍﻟﻄﺎﻭﻟﺔ،
,ﺛﻢَّ ﺍﻧﺤﻨﻰ ﻋﻠﻴﻬﺎ ﺍﻟﺠﻤﻴﻊ ﺑﺮﺅﻭﺳﻬﻢ ﻣﺤﺪﻗﻴﻦ.{n}...ﻣﺸﻜِّﻠﻴﻦ ﺣﻠﻘﺔً ﺣﻮﻟﻬﺎ ﺑﺘﻠﻘﺎﺋﻴﺔ.
Ushiromiya Hideyoshi,"""ﺳﻤﻌﺖُ ﻋﻨﻬﺎ،......ﻟﻜﻨَّﻬﺎ ﺑﺤﻖٍ ﺃﺣﺠﻴﺔٌ ﺻﻌﺒﺔ. ﻻ ﺃﺩﺭﻱ ﺍﻟﺒﺘَّﺔ ﻋﻤَّﺎ ﺗﺘﺤﺪﺙ."""
Ushiromiya Rosa,"""ﺃﻧﺎ ﺃﻳﻀًﺎ ﺑﺬﻟﺖُ ﻣﺎ ﺑﻮﺳﻌﻲ ﻟﻤﺤﺎﻭﻟﺔ ﺣﻠِّﻬﺎ ﻓﻴﻤﺎ ﻣﻀﻰ، ﻟﻜﻨِّﻲ ﻟﻢ ﺃﺗﻮﺻَّﻞ ﻟﺸﻲﺀ."""
Ushiromiya Rudolf,"""ﻟﻮ ﺗﻮﺻَّﻠﺖِ ﻟﻠﺠﻮﺍﺏ ﻟﻤﺎ ﻗﺪِﻣﺖِ ﻣﻌَﻨﺎ ﺇﻟﻰ ﻫﻨﺎ ﺑﺨﻄﺔٍ ﻟﺘﺤﺼﻴﻞ ﺍﻟﻤﺎﻝ. ﻓﻬﻲ ﺃﺣﺠﻴﺔٌ ﻋﻦ 01 ﺃﻃﻨﺎﻥ ﻛﺎﻣﻠﺔ ﻣِﻦ ﺍﻟﺬﻫﺐ."""
Ushiromiya Kyrie,"""............ﺇﻧَّﻬﺎ ﺃﻭﻝ ﻣﺮﺓٍ ﺃﻗﺮﺃﻫﺎ ﻓﻴﻬﺎ ﺑﺠﺪﻳﺔ،......ﻟﻜﻨِّﻲ ﺃﺭﻯ ﺃﻥَّ ﺑﺎﻹﻣﻜﺎﻥ ﻋﻤﻮﻣًﺎ ﺗﻘﺴﻴﻤﻬﺎ ﺇﻟﻰ ﺛﻼﺛﺔ ﺃﺟﺰﺍﺀ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Ushiromiya Krauss,"""...ﻻﺣﻈﺖُ ﻣﻨﺬ ﻟﻴﻠﺔ ﺃﻣﺲ ﺃﻧَّﻚِ ﻣﻔﻜِّﺮﺓٌ ﺑﺎﺭﻋﺔٌ ﻳﺎ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ. ﺭﺑَّﻤﺎ ﻳﺴﻬُﻞ ﻋﻠﻴﻚِ ﺣﻞُّ ﻫﺬﻩ ﺍﻷﺣﺠﻴﺔ ﺍﻟﺘﻲ ﺃﻋﺠﺰﺗﻨﺎ."""
Ushiromiya Rudolf,"""ﺻﺤﻴﺢ. ﻛﻴﺮﻳﻲ ﺣﺎﺩَّﺓ ﺍﻹﺩﺭﺍﻙ، ...... ﻭﻗﺪ ﺗﺠﺪُ ﻟﻬﺎ ﻣﻨﻈﻮﺭًﺍ ﺃﻓﻀﻞ ﺇﺫﺍ ﺩﻗَّﻘَﺖْ ﻓﻴﻬﺎ ﻣِﻦ ﺩﻭﻥ ﺗﺤﻴُّﺰﺍﺗﻨﺎ ﺍﻟﻤﺮﺑﻜﺔ."""
Ushiromiya Eva,""".........ﺻﺤﻴﺢ. ﻳﺎ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ، ﻫﻼَّ ﻗﺮﺃﺕِ ﺍﻟﻤﺮﺛﻴَّﺔ ﻭﺃﻋﻄﻴﺘِﻨﺎ ﺭﺃﻳﻚِ ﺍﻟﺼﺮﻳﺢ؟"""
Ushiromiya Kyrie,"""ﺃﺷﻚُّ ﺃﻧِّﻲ ﺳﺄﺗﻮﺻَّﻞ ﻟﺸﻲﺀٍ ﻣﻔﻴﺪ، ﺇﻧَّﻜﻢ ﺟﻤﻴﻌًﺎ ﺗﺒﺎﻟﻐﻮﻥ ﻓﻲ ﺗﻘﺪﻳﺮﻱ."""
Ushiromiya Rudolf,"""ﻻ ﺑﺄﺱ، ﻓﻘﻂ ﺃﺧﺒﺮﻳﻨﺎ ﺑﺄﻱِّ ﺷﻲﺀٍ ﻳﻄﺮﺃ ﻋﻠﻰ ﺫﻫﻨﻚ. ﺃﺳﻤﻌِﻴﻨﺎ ﺃﻓﻜﺎﺭﻙِ ﻭﺣﺴﺐ، ......ﻓﺘﻠﻤﻴﺤﺎﺗﻚ ﺗﺴﺎﻋﺪﻧﻲ ﺩﻭﻣًﺎ ﻓﻲ ﻭﻗﺖ ﺍﻟﺤﺎﺟﺔ."""
Ushiromiya Kyrie,"""ﺁﻩ، ﺇﺫًﺍ ﻛﺎﻧﺖ ﻣﻔﻴﺪﺓ؟ ﺟﻤﻴﻞٌ ﺃﻥ ﺃﺳﻤﻊ ﻣﻨﻚَ ﻫﺬﺍ ﺃﺧﻴﺮًﺍ."""
Ushiromiya Rudolf,"""ﻻ ﺗﻘﻮﻟﻲ ﻫﺬﺍ، ﺃﻻ ﺃﺷﻜﺮﻙِ ﻋﻠﻰ ﺍﻟﺪﻭﺍﻡ؟"""
Ushiromiya Rosa,"""ﺇﻧَّﻜﻤﺎ ﻣﻘﺮَّﺑﺎﻥ ﺟﺪًﺍ، ﺃﺷﻌﺮ ﺑﺎﻟﻐﻴﺮﺓ."""
Ushiromiya Eva,"""ﺑﻘﻴﺘﻨﺎ ﺗﻮﺩّ ﺃﻳﻀًﺎ ﻟﻮ ﺗﺴﻤﻊ ﺗﻠﻤﻴﺤﺎﺗﻚِ ﻫﺬﻩ. ﺇﻧَّﻨﺎ ﻧﻤﻀﻲ ﺍﻟﻮﻗﺖ ﻟﻴﺲ ﺇﻻ، ﺃﺗﺬﻛﺮﻳﻦ؟"""
,ﺍﺭﺗﺒﻜﺖ ﻛﻴﺮﻳﻲ ﺃﻣﺎﻡ ﻛﻞِّ ﻫﺬﺍ ﺍﻹﻃﺮﺍﺀ ﻭﺍﻟﻤﺪﻳﺢ ﺍﻟﺬﻱ ﺗﻠﻘَّﺘﻪ ﻓﺠﺄﺓ.
,...ﻟﻜﻦ ﻛﺎﻥ ﺃﻣﺎﻣﻬﻢ ﻓﻌﻼً ﻣُﺘَّﺴﻊٌ ﻣﻦ ﺍﻟﻮﻗﺖ، ﻓﻘﺮَّﺭﺕ ﻗﺒﻮﻝ ﻫﺬﺍ ﺍﻟﺪﻭﺭ ﺑﻌﺪ ﺃﻥ ﺍﻗﺘﻨﻌﺖ ﺑﺄﻥَّ ﻫﺬﻩ ﻣﺤﺾ ﻭﺳﻴﻠﺔ ﻹﻣﻀﺎﺀ ﺍﻟﻮﻗﺖ...
Ushiromiya Kyrie,"""......ﺣﺘﻤًﺎ ﺳﺄﺣﻴﺪُ ﻋﻦ ﺍﻟﺼَّﻮﺍﺏ ﻛﺜﻴﺮًﺍ، ﻟﻜﻦ...ﺳﺄﻃﻠﻌﻜﻢ ﻋﻠﻰ ﺃﻓﻜﺎﺭﻱ."""
Ushiromiya Krauss,"""ﺣﺴﻨًﺎ. ......ﺃﻭَّﻻً ﻭﻗﺒﻞ ﻛﻞِّ ﺷﻲﺀ، ﻣﺎﺫﺍ ﺗﻘﺼﺪﻳﻦ ﺑﻘﻮﻟﻚِ ﺇﻥَّ ﺑﺎﻹﻣﻜﺎﻥ ﻋﻤﻮﻣًﺎ ﺗﻘﺴﻴﻤﻬﺎ ﻟﺜﻼﺛﺔ ﺃﺟﺰﺍﺀ؟"""
Ushiromiya Kyrie,"""ﺃﻗﺼﺪُ...ﻣﺎ ﻗﻠﺘُﻪ ﺑﺎﻟﻀﺒﻂ.{n}  ﺃﻇﻦُّ ﺃﻥَّ ﻫﺬﻩ ﺍﻟﻤﺮﺛﻴﺔ ﻳﻤﻜﻦ ﺗﻘﺮﻳﺒًﺎ ﺗﻘﺴﻴﻤﻬﺎ ﻷﺟﺰﺍﺀٍ ﺛﻼﺛﺔ."""
Ushiromiya Kyrie,"""ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ ﻫﻨﺎﻙ ﺃﻭَّﻝ ﺧﻤﺴﺔ ﺃﺳﻄﺮ ﺇﻟﻰ ﺣﺪ ""ﻫﻨﺎﻙ ﻳﺮﻗﺪ ﻣﻔﺘﺎﺡ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ"".{n} ﻫﺬﺍ ﻫﻮ ﺍﻟﺠﺰﺀُ ﺍﻷﻭَّﻝ، ﻭﻫﻮ ﻳُﺮِﺷِﺪ ﺇﻟﻰ ﻣﻮﻗﻊ ﺍﻟﻤﻔﺘﺎﺡ."""
Ushiromiya Kyrie,"""ﺛﻢَّ ﺍﻟﺠﺰﺀ ﺍﻟﺬﻱ ﺑﻌﺪﻩ ﻳﺘﺄﻟَّﻒ ﻣﻦ 11 ﺳﻄﺮًﺍ ﺇﻟﻰ ﻏﺎﻳﺔ ﺍﻟﻐﺴﻖ ﺍﻟﻌﺎﺷﺮ، ﻭﻫﻮ ﻳُﺤﻴﻠُﻨﺎ ﺇﻟﻰ ﻣﻮﻗﻊ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ ﻧﻔﺴﻬﺎ،"""
Ushiromiya Kyrie,"""ﺃﻣَّﺎ ﺍﻷﺳﻄﺮ ﺍﻟﺴﺘﺔ ﺍﻟﻤﺘﺒﻘﻴَّﺔ ﻓﻬﻲ ﺍﻟﺠﺰﺀ ﺍﻟﺬﻱ ﻳَﺼِﻒ ﻣﺎ ﻳﺤﺪﺙ ﺑﻌﺪ ﺑﻠﻮﻍ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ."""
Ushiromiya Natsuhi,"""ﻓﻬﻤﺖ. ﻳﻤﻜِﻦ ﺗﻘﺴﻴﻤﻬﺎ ﺇﻟﻰ ﺟﺰﺀٍ ﻋﻦ ﺍﻟﻤﻔﺘﺎﺡ، ﻭﺟﺰﺀٍ ﻋﻦ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ، ﻭﺟﺰﺀٍ ﻋﻦ ﻛﻨﺰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ."""
Ushiromiya Krauss,"""ﻧﺤﻦُ ﺃﻳﻀًﺎ ﻻ ﻳﺨﻔﻰ ﻋﻠﻴﻨﺎ ﺫﻟﻚ. ﺍﻷﻗﺴﺎﻡ ﺍﻟﺜﻼﺛﺔ ﻣِﻦ ﺍﻷﺣﺠﻴﺔ ﺍﻟﺘﻲ ﺗﺮﺷﺪ ﺇﻟﻰ ﺍﻟﻤﻔﺘﺎﺡ ﺛﻢَّ ﺍﻟﺒﺎﺏ ﺛﻢَّ ﺍﻟﻜﻨﺰ."""
Ushiromiya Eva,"""...ﻻ ﺗﺘﺪﺧﻞ ﺩﻭﻥ ﺣﺎﺟﺔ ﻳﺎ ﺃﺧﻲ! ﺩَﻉ ﻛﻴﺮﻳﻲ-ﺳﺎﻥ ﺗﻌﺒِّﺮ ﻋﻦ ﺃﻓﻜﺎﺭﻫﺎ ﺑﺤﺮﻳﺔ."""
Ushiromiya Rudolf,"""ﻛﻴﺮﻳﻲ. ﺗﺎﺑﻌﻲ ﻣِﻦ ﻓﻀﻠﻚِ. ......ﻧﺤﻦُ ﺃﻳﻀًﺎ ﺗﻮﺻَّﻠﻨﺎ ﻟﻬﺬﺍ ﺍﻟﺘﺤﻠﻴﻞ، ﻓﻤﺎﺫﺍ ﺑﻌﺪ؟"""
Ushiromiya Kyrie,"""......ﺃﺗﺴﺎﺀﻝ ﻋﻦ ﺍﻟﻤﻘﺼﻮﺩ ﺑﻬﺬﺍ ﺍﻟﻤﺼﻄﻠﺢ ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ: ""ﻣﺴﻘﻂ ﺍﻟﺮﺃﺱ ﺍﻷﺛﻴﺮ"". ﺃﻟﻴﺲ ﺍﻟﻄﺒﻴﻌﻲ ﺃﻧَّﻪ ﻳﺸﻴﺮ ﺇﻟﻰ ﻣﺴﻘﻂ ﺭﺃﺱ ﺍﻟﺠﺪ؟"""
Ushiromiya Kyrie,"""ﻣﺎ ﺩﺍﻡ ﺗﻜﻠَّﻒ ﻋﻨﺎﺀ ﻭﺻﻔﻪ ﻟﻨﺎ ﺑـ""ﺍﻷﺛﻴﺮ""، ﻓﻼ ﺑﺪَّ ﺃﻥ ﻳﻜﻮﻥ ﻣﻜﺎﻧًﺎ ﻳﺤﻤﻞ ﻋﻨﺪﻩ ﻣﻌﺰﺓً ﺧﺎﺻَّﺔ، ......ﺃﻟﻴﺲ ﺃﺑﻮﻧﺎ ﻣِﻦ ﻣﻮﺍﻟﻴﺪ ﻣﺪﻳﻨﺔ ﺃﻭﺩﺍﻭﺍﺭﺍ؟"""
Ushiromiya Eva,""".........ﺻﺤﻴﺢٌ ﺃﻧَّﻪ ﻭُﻟِﺪ ﻓﻲ ﺃﻭﺩﺍﻭﺍﺭﺍ، ﻟﻜﻨِّﻲ ﻻ ﺃﻇﻦ ﺃﻧَّﻬﺎ ﻣﺴﻘﻂ ﺍﻟﺮﺃﺱ ﺍﻟﺬﻱ ﻳﺤﺒُّﻪ. ﻭﺃﻇﻨُّﻨﺎ ﺟﻤﻴﻌًﺎ ﻧﺤﻦُ ﺍﻹﺧﻮﺓ ﻧﺘﻔﻖ ﻋﻠﻰ ﻧﻔﺲ ﺍﻟﻤﻜﺎﻥ."""
