Speaker,Arabic (AR)
, ﻣﻊ ﺃﻥ ﻗﻮﺩﺍ ﺷﺪﺩ ﻋﻠﻴﻬﺎ ﺃﻥ ﺍﻟﻤﺸﻬﺪ ﻣﻔﺠﻊ ﻭﺃﻥ ﻋﻠﻴﻬﺎ ﺃﻻ ﺗﺮﺍﻩ، ﺇﻻ ﺃﻧﻬﺎ ﺭﻏﻢ ﺫﻟﻚ ﺃﺭﺍﺩﺕ ﺃﻥ ﺗﻠﻘﻲ ﻋﻠﻰ ﺃﻣﻬﺎ ﻧﻈﺮﺓ ﺍﻟﻮﺩﺍﻉ ﺍﻷﺧﻴﺮﺓ...
, ﻟﻜﻨﻬﻢ ﺣُﺬِّﺭﻭﺍ ﻣﺮﺍﺭًﺍ ﺃﻥ ﺃﻱ ﺣﻤﺎﻗﺔٍ ﺳﺘﻌﺮﺽ ﺍﻟﺮﻫﺎﺋﻦ ﻟﻠﺨﻄﺮ.
, ﺃﻓﻴﻜﻮﻥ ﺇﻗﻔﺎﻝ ﺍﻟﺒﺎﺏ ﺃﻳﻀًﺎ ﺧﺮﻗًﺎ ﻟﻠﻘﻮﺍﻋﺪ...؟
, ﺇﻥ ﺃﻏﻠﻘﺖ ﻋﻠﻰ ﻧﻔﺴﻲ ﻫﻨﺎ، ﻓﻘﺪ ﺃﻧﺠﻮ ﺃﻧﺎ ﻭﺣﺪﻱ.
, ...ﻭﻟﻜﻦ ﺇﻥ ﻟﻢ ﺃﻓﺘﺤﻪ، ﻓﺴﻴﻜﻮﻥ ﺫﻟﻚ ﺣﺘﻤﺎ ﻧﻘﻀًﺎ ﻟﻠﻘﻮﺍﻋﺪ، ﻛﺎﻧﻮﻥ-ﻛﻦ ﻭﺷﺎﻧﻮﻥ ﻭﺍﻟﻌﻤﺔ ﻛﻴﺮﻳﻲ ﻭﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ... ﺳﻴﻬﻠﻜﻮﻥ.
, .......ﻻ ﻳﻤﻜﻦ ﺃﻥ ﺗﻌﺪﻝَ ﻛﻔﺘﺎ ﺍﻟﻤﻴﺰﺍﻥ ﺑﻴﻦ ﺧﻤﺲِ ﻧﻔﻮﺱٍ ﻭﻧﻔﺴﻲ ﺍﻟﻮﺍﺣﺪﺓ.
," ﺃﻃﺒﻘﺖ ﺟﻴﺴﻴﻜﺎ ﻋﻴﻨﻴﻬﺎ ﺑﺈﺣﻜﺎﻡ، ﺗﻘﺎﻭﻡ ﺫﻟﻚ ﺍﻟﺼﻮﺕ ﻓﻲ ﺃﻋﻤﺎﻗﻬﺎ ﺍﻟﻘﺎﺋﻞ: ""ﺃﻟﻴﺲ ﻳﻜﻔﻲ ﺃﻥ ﺃﻧﺠﻮ ﺃﻧﺎ؟""، ﻭﺍﺗﺠﻬﺖ ﺇﻟﻰ ﺍﻟﺒﺎﺏ ﻟﺘﻔﺘﺤﻪ."
, ...ﻭﺇﺫ ﺫﺍﻙ.
, *ﺗﺼﻔﻴﻖ*...
, ﺗﺼﻔﻴﻖٌ ﺣﺎﺩ... ﺗﺼﻔﻴﻖٌ ﺭﻧﺎﻥ ﺟﻌﻞ ﻗﻠﺒﻬﺎ ﻳﻘﻔﺰ.
Ronove,"""ﻟﻮ ﻇﻞ ﺍﻟﺒﺎﺏ ﻣﻐﻠﻘًﺎ ﻟﻜﺎﻥ ﻓﻲ ﺫﻟﻚ ﺧﺮﻕٌ ﻟﻠﻘﻮﺍﻋﺪ، ﻭﺭﺑﻤﺎ ﻭﻗﻊ ﺍﻟﻀﺮﺭ ﺑﺎﻟﺮﻫﺎﺋﻦ. ...ﻭﺑﺎﻟﻜﻔﺔ ﺍﻷﺧﺮﻯ، ﺳﺘﻨﺠﻴﻦ."""
Ronove," ...ﻟﻜﻨﻚ، ﺭﻏﻢ ﺫﻟﻚ، ﻗﺎﻭﻣﺖِ ﺗﻠﻚ ﺍﻹﻏﺮﺍﺀﺍﺕ ﻭﻛﺪﺕ ﺗﻔﺘﺤﻴﻦ ﺍﻟﺒﺎﺏ ﺑﻨﻔﺴﻚ. ﺗﻠﻚ ﺍﻟﺸﺠﺎﻋﺔ ﻣﻨﻚِ ﺟﺪﻳﺮﺓٌ ﺑﺎﻹﻋﺠﺎﺏ."""
Ushiromiya Jessica,"""ﻣﻦ... ﻣﻦ ﺃﻧﺖ..."""
, ﺃﻧﺎ ﺻﺎﺣﺒﺔ ﻫﺬﻩ ﺍﻟﻐﺮﻓﺔ، ﻗﺪ ﻓﺘﺸﺘﻬﺎ ﻷﺗﺄﻛﺪ ﺃﻧﻪ ﻻ ﻣﻮﺿﻊ ﻓﻴﻬﺎ ﻹﻧﺴﺎﻥ ﻳﺨﺘﺒﺊ... ﻣﻦ ﺃﻳﻦ ﻇﻬﺮ ﻫﺬﺍ... ﺍﻟﺮﺟﻞ...
, .........ﻟﻢ ﻳﻜﻦ ﻟﻤﺜﻞٍ ﺑﺸﺮﻱ ﻣﻮﻃﺊٌ ﻳﺨﺘﺒﺊ ﻓﻴﻪ، ......ﻟﻜﻦ، ﺃﻳﻤﻜﻦ ﻟﺸﻲﺀٍ ﻟﻴﺲ ﺑﺸﺮﻱ ﺃﻥ ﻳﻜﻮﻥ ﻗﺪ ﺃﺩﺑﺮَ ﺫﻟﻚ.........؟
, ﻛﻨﺖ ﺷﺒﻪ ﻣﺘﻴﻘﻨﺔ ﺑﺄﻥ ﻫﺬﺍ ﺃﻭﻝ ﻟﻘﺎﺀ ﻟﻲ ﻣﻊ ﻫﺬﺍ ﺍﻟﺮﺟﻞ ﺍﻟﻤﺘﻤﻮّﻥِ ﺍﻟﺒﻨﻴﺔ، ﻓﻲ ﻣﻨﺘﺼﻒ ﺍﻟﻌﻤﺮ. ......ﻟﻢ ﺃﻋﺮﻑ ﻫﺬﺍ ﺍﻟﺮﺟﻞ، ﺍﻟﺬﻱ ﺑﺪﺍ ﻛﺎﻟﺨﺎﺩﻡ ﻭﺣﻤﻞ ﺷﻌﺎﺭ ﺍﻟﻨﺴﺮ ﺃﺣﺎﺩﻱ ﺍﻟﺠﻨﺎﺡ.
Ronove,"""ﺳﺮﺭﺕ ﺑﻠﻘﺎﺋﻚ ﻳﺎ ﺟﻴﺴﻴﻜﺎ-ﺳﺎﻣﺎ. .........ﺃﻋﻤﻞ ﺭﺋﻴﺴًﺎ ﻷﺛﺎﺙ ﺍﻟﺴﻴﺪ، ﻭﺃﺣﻤﻞ ﺍﻟﺮﺗﺒﺔ 72 ﻣﻦ ﺑﻴﻦ ﺍﻟﻌﻔﺎﺭﻳﺖ ﺍﻟـ27. ﻳﻘﺎﻝ ﻟﻲ ﺭﻭﻧﻮﻑ."""
Ushiromiya Jessica,"""......ﺭﻭﻧﻮ...ﻑ......؟ ............ﻗﻴﻨﺠﻲ...ﺳﺎﻥ............؟"""
Ronove,"""......ﺁﻩ، ﻧﻌﻢ، ...ﻗﻴﻨﺠﻲ ﻛﺄﻧﻪ ﺃﺧﻲ ﺍﻟﺼﻐﻴﺮ. ﺃﻭ ﻟﻌﻠﻪ ﺷﻜﻠﻲ ﺍﻟﺤﻘﻴﻘﻲ ﻓﻲ ﻫﺬﺍ ﺍﻟﻌﺎﻟﻢ. ......ﺭﺑﻤﺎ ﻳﺠﻮﺯ ﺍﻟﻘﻮﻝ ﺇﻧﻪ ﺇﻧﺎﺀ."""
Ushiromiya Jessica,""".........ﻣﺎﺫﺍ...ﻳﺒﺚُ ﻫﺬﺍ ﺍﻟﺮﺟﻞ...ﻓﻲ ﺍﻟﻜﻼﻡ.........؟"""
Ronove,"""ﺃﻭﻭﻩ، ﺃﺭﺟﻮ ﺍﻟﻤﻌﺬﺭﺓ. ﻟﻌﻞ ﻛﻼﻣﻲ ﺻﻌﺐ ﺍﻟﻔﻬﻢ ﻋﻠﻰ ﺍﻟﺒﺸﺮ. .........ﺣﺴﻨًﺎ، ﻓﻠﻨﻨﺘﻘﻞ ﺇﻟﻰ ﺯﺑﺪﺓ ﺍﻟﻤﻮﺿﻮﻉ."""
Ushiromiya Jessica,"""ﺇﺫﻥ ﻫﺬﺍ ﻫﻮ ﺍﺧﺘﺒﺎﺭ ﺫﻟﻚ ﺍﻟﻌﺠﻮﺯ ﺍﻟﻤﺠﻨﻮﻥ... ...ﺃﻡ ﻟﻐﻴﺮﻩ ﻣﺎ ﻫﻮ........."""
Ronove,"""ﺻﺤﻴﺢ. ﻫﺬﺍ ﺍﻻﺧﺘﺒﺎﺭ ﺍﻟﺬﻱ ﻣﻨﺤﻪ ﺍﻟﺴﻴﺪ ﻟﻚ."""
, ﺑﺈﻳﻤﺎﺀﺓٍ ﺃﻧﻴﻘﺔٍ ﻣﻦ ﺭﻭﻧﻮﻑ، ﻛﻤﻦ ﻳﺆﻣﺮ ﺍﻟﺨﺎﺩﻡ ﺑﺄﻥ ﻳﻔﺮﺵ ﺍﻟﻄﻌﺎﻡ، ﻃﺎﺭﺕ ﻣﻦ ﺣﻴﺚ ﻻ ﺷﻲﺀ ﺃﺳﺮﺍﺏ ﻣﻦ ﺍﻟﻔﺮﺍﺷﺎﺕ ﺍﻟﺬﻫﺒﻴﺔ......
Ushiromiya Jessica,"""ﻏﻮﺍﻩ؟! ﻣﺎ ﻫﺬﺍ...ﺍﻟﻠﻌﻨﺔ......؟!"""
, ﺩﺍﺭ ﺳﺮﺏ ﺍﻟﻔﺮﺍﺷﺎﺕ ﺍﻟﺬﻫﺒﻴﺔ، ﻣُﺸَﻜِﻼً ﺩﻭﺍﻣﺔ ﺻﻐﻴﺮﺓ ﺣﻴﻦ ﺍﺟﺘﻤﻌﺖ ﻓﻲ ﻣﻮﺿﻊٍ ﻭﺍﺣﺪ.
, ......ﺛﻢ ﺗﻼﺷﻰ ﺫﻟﻚ ﺍﻟﺘﻞ ﺍﻟﺬﻫﺒﻲ ﻛﻜﻮﻣﺔ ﺃﻭﺭﺍﻕ ﻗﺬﻓﻬﺎ ﺭﻳﺢ ﺷﺘﺎﺀ ﻗﺎﺭﺱ، ......ﻓﻤﺎ ﻭُﺟﺪ ﺇﻻ ﻇﺮﻑٌ ﻏﺮﺑﻲٌ ﻣﻨﻘﻮﺵٌ ﻋﻠﻴﻪ ﺷﻌﺎﺭ ﺍﻟﻨﺴﺮ ﺃﺣﺎﺩﻱ ﺍﻟﺠﻨﺎﺡ ﺑﻮﺭﻕ ﺍﻟﺬﻫﺐ......
, ﺃﺷﺎﺭ ﺭﻭﻧﻮﻑ ﺇﻟﻴﻬﺎ ﻟﺘﻠﺘﻘﻄﻪ.{n}ﺍﻗﺘﺪﺭﺕ ﺟﻴﺴﻴﻜﺎ ﻋﻠﻰ ﺍﻟﺘﻘﺎﻃﻪ ﺑﺨﺸﻴﺔ، ﻭﻓﺘﺤﺖ ﺍﻟﺮﺳﺎﻟﺔ ﺑﺎﻟﺪﺍﺧﻞ......
Ushiromiya Jessica,""".....................ﻣﺎ ﻫﺬﺍ...ﺍﻟﺬﻱ...؟"""
Ronove,"""ﺇﻧﻪ ﺍﺧﺘﺒﺎﺭٌ ﻳﺴﻴﺮٌ ﺟﺪًﺍ ﻳﻔﺘﺶُ ﻋﻦ ﺃﻫﻠﻴﺔ ﻣﻦ ﻳﻜﻮﻥ ﺧﻠﻴﻔﺔ ﻟﻠﺮﺃﺱ. ......ﺃﺟﻴﺒﻲ ﻋﻦ ﺍﻟﻤﺴﺄﻟﺔ ﺍﻟﻤﻜﺘﻮﺑﺔ ﻫﻨﺎﻙ ﺑﻘﺪﺭ ﺟﺎﻫﺰﻳﺔ ﺍﻟﺨﻠﻴﻔﺔ ﺍﻵﺗﻲ ﺍﻟﺬﻱ ﺳﻴﺘﺤﻤﻞ ﻣﺴﺆﻭﻟﻴﺔ ﺑﻴﺖ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ، ﻭﺣﺪﺛﻴﻨﻲ ﺑﺈﺟﺎﺑﺘﻚ، ﻭﻣﺎ ﻗﺎﺩﻙ ﺇﻟﻴﻬﺎ ﻣﻦ ﺃﻓﻜﺎﺭ."""
Ushiromiya Jessica,"""......ﻣﺎ-............ﻣﺎ ﻫﺬﺍ...ﻳﺎ ﻟﻠﻌﻨﺔ..............."""
, ﺑَﺮْﻋَﺖ ﺟﻴﺴﻴﻜﺎ ﻣﺮﺗﻌﺪﺓ، ﺗَﻤُﺮ ﺑﻨﻈﺮﺍﺕٍ ﺑﻴﻦ ﺍﻟﻮﺭﻗﺔ ﻭﻭﺟﻪ ﺭﻭﻧﻮﻑ ﻣﺮﺍﺕٍ ﻭﻣﺮﺍﺕ......
, ......ﺣﻴﻨﺌﺬٍ ﺑﺪﺍ ﺟﻮﺭﺝ، ﺍﻟﺬﻱ ﻧﻮﺩﻱ ﻣﻦ ﺑﻌﺪ ﺟﻴﺴﻴﻜﺎ، ﻓﻲ ﻗﻮﺱ ﺳﻘﻴﻔﺔ ﺍﻟﻮﺭﻭﺩ.
, ﻛﺎﻥ ﻳﻨﻮﻱ ﺃﻥ ﻳﻤﻨﺢ ﺷﺎﻧﻮﻥ ﺍﻟﺨﺎﺗﻢ ﺍﻟﺬﻱ ﻳﻜﻮﻥ ﺩﻟﻴﻞ ﺧﻄﺒﺘﻬﻤﺎ...ﻫﻨﺎ، ﻫﺬﻩ ﺍﻟﻠﻴﻠﺔ، ﻓﻲ ﻫﺬﺍ ﺍﻟﻮﻗﺖ...ﻟﻮ ﺳﺎﺭﺕ ﺍﻷﻣﻮﺭ ﻋﻠﻰ ﻧﺤﻮٍ ﻋﺎﺩﻱ.
, ...ﻟﻜﻦ ﺍﻟﻤﺮﺃﺓ ﺍﻟﻮﺍﻗﻔﺔ ﺃﻣﺎﻡ ﺟﻮﺭﺝ ﺍﻵﻥ ﻟﻢ ﺗﻜﻦ ﺷﺎﻧﻮﻥ.
Gaap,"""......ﺍﻗﺮﺃﻫﺎ. ﺗﻠﻚَ ﻫﻲ ﺍﺧﺘﺒﺎﺭ {f:7:ﻗﻮﻟﺪ ﺳﻤﻴﺚ} ﻟﻚ."""
Ushiromiya George,""".............................."""
, ﺍﻟﺘﻘﻂ ﺟﻮﺭﺝ ﺍﻟﻈﺮﻑ ﺍﻟﻐﺮﺑﻲ ﻋﻦ ﺍﻟﻄﺎﻭﻟﺔ ﺣﻴﺚ ﺷﺮﺏ ﺍﻟﺸﺎﻱ ﻣﻊ ﺷﺎﻧﻮﻥ ﻣﺮﺓ، ﻭﻗﺮﺃ ﻣﺎ ﻓﻲ ﺩﺍﺧﻠﻪ......
, ﺭﺑﻤﺎ ﻛﺎﻧﺖ ﺭﺳﺎﻟﺘﻪ ﻗﺼﻴﺮﺓ. ﺑﻌﺪ ﻃﺮﻓﺔ ﻭﺍﺣﺪﺓ، ﺻﺎﺭ ﺑﺼﺮ ﺟﻮﺭﺝ ﺣﺎﺩًﺍ.
Ushiromiya George,"""............ﻣﺎ ﻫﺬﺍ... ﻭﻣﺎ ﺍﻟﻤﻘﺼﻮﺩ ﺑﻪ؟"""
Gaap,"""ﺇﻳﻬﻴﻬﻴﻬﻴﻬﻲ. ......ﻫﻮ ﻛﻤﺎ ﻳﺒﺪﻭ. ﻫﺬﺍ ﻫﻮ ﺍﻻﺧﺘﺒﺎﺭ ﺍﻟﻤﻤﻨﻮﺡ ﻟﻜﻢ، ﻟِﻴُﻌﻠﻢَ ﺇﻥ ﻛﺎﻥ ﻟﻜﻢ ﺃﻫﻠﻴﺔ ﺃﻥ ﺗﻜﻮﻧﻮﺍ ﺧﻠﻔﺎﺀ ﺍﻟﺮﺃﺱ. ......ﺍﺳﺄﻟﻮﺍ ﺃﻧﻔﺴﻜﻢ ﻣﺎ ﺍﻟﺬﻱ ﻳﺠﻌﻠﻜﻢ ﺃﻫﻼً ﻷﻥ ﺗﻜﻮﻧﻮﺍ ﺍﻟﺨﻠﻴﻔﺔ، ﻭﺃﻧﺘﻢ ﺗﺠﻴﺒﻮﻥ ﻋﻠﻰ ﺍﻟﻤﺴﺄﻟﺔ."""
Ushiromiya George,""".........ﻳﺎ ﻟﻪ ﻣﻦ...ﺳﺆﺍﻝٍ ﺃﺣﻤﻖ."""
Gaap,"""ﺃﺗﻔﻖ. ﺇﻧﻪ ﻓﻌﻼً ﺳﺆﺍﻝٌ ﺃﺣﻤﻖ. .........ﻓﺄﻟﻴﺲ ﺗﻮﻟﻲ ﺭﺋﺎﺳﺔ ﺑﻴﺖ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺃﻣﺮًﺍ ﺗﺎﻓﻬًﺎ ﻓﻲ ﺃﻋﻴﻦِ {f:7:ﻗﻮﻟﺪ ﺳﻤﻴﺚ}؟ ......ﻫﻬــﻬـﻪ."""
, ﻣﺎﺕَ ﺟﻮﺭﺝ ﺑﻨﻈﺮﻩ ﺇﻟﻰ ﺳﻄﺢ ﺍﻟﺮﺳﺎﻟﺔ ﻣﺮﺓ ﺃﺧﺮﻯ، ﻭﺗﻔﺤﺺ ﻣﺎ ﻓﻴﻬﺎ......
, ﺟﻮﺭﺝ ﻭﺟﻴﺴﻴﻜﺎ. ......ﻭﺑﻴﻨﻤﺎ ﻛﺎﻧﺖ ﺍﻻﺧﺘﺒﺎﺭﺍﺕ ﺍﻟﻤﻤﻨﻮﺣﺔ ﻟﻬﻤﺎ ﻣﺨﺘﻠﻔﺔ ﻗﻠﻴﻼً، ﻓﻘﺪ ﻛﺎﻧﺖ ﺷﺒﻪ ﻣﻄﺎﺑﻘﺔٍ ﺗﻤﺎﻣًﺎ.
Ushiromiya George,"""......‘ﻣﻦ ﺑﻴﻦ ﺍﻟﺜﻼﺛﺔِ ﺍﻟﻤﺬﻛﻮﺭﻳﻦ ﺃﺩﻧﺎﻩ. ﻟﻜﻲ ﺗﻜﺴﺐ ﺍﺛﻨﻴﻦ، ﺿَﺢِّ ﺑﻮﺍﺣﺪ’."""
Gaap,"""ﺇﻧﻪ ﺍﺧﺘﺒﺎﺭ ﺍﺧﺘﻴﺎﺭٍ ﻣﻦ ﺛﻼﺙٍ. .........ﻗﺮﺭ ﺑﻨﻔﺴﻚ ﺃﻳﻬﻢ ﺳﺘﺨﺘﺎﺭ ﺃﻻ ﺗُﺨﻠﺼَﻪ."""
Gaap,"""ﺇﺫﺍ ﺍﻣﺘﻨﻌﺖ ﻋﻦ ﺍﻻﺧﺘﻴﺎﺭ، ﻳﺘﻮﻗﻒ ﺍﻻﺧﺘﺒﺎﺭ. ﺃُﻋﻄﻴﺖُ ﺇﺫﻧًﺎ ﺑﺄﻥ ﺃﻗﺘﻠﻚ ﻫﻨﺎ ﺑﻴﺪﻱ. .........ﺇﻥ ﺃﺩﺭﺟﺖَ ﺫﻟﻚ ﺣﺘﻰ ﻛﺨﻴﺎﺭ، ﻓﻬﻨﺎﻙ ﺃﺭﺑﻌﺔ ﺧﻴﺎﺭﺍﺕٍ."""
