Speaker,Arabic (AR)
Ushiromiya Rosa,"""ﻋﻠﻲّ ﺃﻥ ﺃﻇﻞ ﻗﻮﻳﺔ. ﻟﻴﺲ ﻣﻦ ﺃﺟﻞ ﻣﺎﺭﻳﺎ ﻭﺣﺪﻫﺎ، ﺑﻞ ﺃﻧﺎ ﺍﻵﻥ ﺑﻤﺜﺎﺑﺔ ﻭﻟﻴّﺔ ﻟﺠﻮﺭﺝ-ﻛﻦ ﻭﺑﺎﺗﻠﺮ-ﻛﻦ ﺃﻳﻀًﺎ، ﻓﻴﺠﺐ ﺃﻥ ﺃﺻﻤﺪ..."""
,ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﻫﻲ ﺃﺻﻐﺮ ﺇﺧﻮﺗﻬﺎ، ﺑﻔﺎﺭﻕ ﻋﻤﺮٍ ﻛﺒﻴﺮ ﻋﻦ ﺍﻟﺒﻘﻴﺔ.{n}ﻟﺬﻟﻚ، ﺩﺍﺋﻤًﺎ ﻣﺎ ﻋﻮﻣﻠﺖ ﻛﻄﻔﻠﺔ.
,ﻛﻠﻤﺎ ﺗﻌﻠﻤﺖ ﺷﻴﺌًﺎ ﺟﺪﻳﺪًﺍ، ﻛﺎﻥ ﻻ ﺑﺪ ﺃﻥ ﻳﻜﻮﻥ ﺷﻴﺌًﺎ ﺗﺎﻓﻬًﺎ ﺑﺎﻟﻨﺴﺒﺔ ﻹﺧﻮﺗﻬﺎ، ﻓﻨﺸﺄ ﻟﺪﻳﻬﺎ ﺷﻌﻮﺭ ﺑﺎﻟﻨﻘﺺ، ﻇﻨّﺖ ﻣﻌﻪ ﺃﻧﻬﺎ ﻋﺎﺟﺰﺓ.
,ﻓﻜﺎﻥ ﻟﺪﻳﻬﺎ ﺗﻠﻚ ﺍﻟﻌﺎﺩﺓ ﺍﻟﺴﻠﺒﻴﺔ ﺃﻥ ﺗﺴﺘﺸﻴﺮ ﺇﺧﻮﺗﻬﺎ ﻓﻲ ﻛﻞ ﺃﻣﺮٍ ﻳﻌﺘﺮﺿﻬﺎ...
,ﻟﻜﻦ ﻛﻞ ﺃﺧﻮﺗﻬﺎ ﺍﻵﻥ ﻗﺪ ﻣﺎﺗﻮﺍ.{n}ﺃﺻﺒﺤﺖ ﺭﻭﺯﺍ ﺍﻟﻮﺣﻴﺪﺓ ﺍﻟﺒﺎﻗﻴﺔ ﻣﻦ ﺍﻷﺷﻘﺎﺀ ﺍﻷﺭﺑﻌﺔ.
,ﻭﻋﻼﻭﺓً ﻋﻠﻰ ﺫﻟﻚ، ﺇﻥ ﺍﺳﺘﻤﺮ ﻛﻴﻨﺰﻭ ﻓﻲ ﺍﻧﻌﺰﺍﻟﻪ ﺣﺘﻰ ﻓﻲ ﻫﺬﺍ ﺍﻟﻈﺮﻑ ﺍﻻﺳﺘﺜﻨﺎﺋﻲ، ﻓﻌﻠﻰ ﺭﻭﺯﺍ ﺃﻥ ﺗﺘﺠﺎﻭﺯ ﻫﺬﻩ ﺍﻷﺯﻣﺔ ﺑﺼﻔﺘﻬﺎ ﻣﻤﺜﻠﺔ ﺭﺋﻴﺲ ﺍﻟﻌﺎﺋﻠﺔ.
Ushiromiya Rosa,"""ﻟﻢ ﺃﻋﺪ ﻃﻔﻠﺔ، ﻟﻢ ﺃﻋﺪ ﻃﻔﻠﺔ. ................................."""
,ﺭﺑﺘﺖ ﺭﻭﺯﺍ ﻋﻠﻰ ﺭﻛﺒﺘﻴﻬﺎ ﺑﺮﻓﻖ ﻭﻗﺎﻣﺖ.
,ﻻ ﻳﺠﺐ ﺃﻥ ﺗﻨﺘﻈﺮ ﺍﻷﻭﺍﻣﺮ ﺑﻌﺪ ﺍﻵﻥ.{n}ﻋﻠﻴﻬﺎ ﺃﻥ ﺗﺒﺎﺩﺭ ﺑﺎﻟﺘﺤﺮّﻙ ﺑﻨﻔﺴﻬﺎ.
,ﺭﻓﻌﺖ ﺭﻭﺯﺍ ﺳﻤﺎﻋﺔ ﺍﻟﻬﺎﺗﻒ ﺍﻟﺪﺍﺧﻠﻲ ﻋﻠﻰ ﺍﻟﻄﺎﻭﻟﺔ ﺍﻟﺠﺎﻧﺒﻴﺔ.{n}ﺛﻢ ﺗﺬﻛّﺮﺕ ﻓﻲ ﺍﻟﺤﺎﻝ ﺃﻥ ﺍﻟﻬﻮﺍﺗﻒ ﻣﻌﻄّﻠﺔ.
,ﻗﻴﻨﺠﻲ ﻭﺷﺎﻧﻮﻥ ﺍﻟﻠﺬﺍﻥ ﺃﺭﺳﻠﺘﻬﻤﺎ ﻟﺮﺅﻳﺔ ﻛﻴﻨﺰﻭ ﻟﻢ ﻳﻌﻮﺩﺍ ﺑﻌﺪ.
,ﻛﺎﻥ ﻟﺪﻳﻬﺎ ﺗﺨﻤﻴﻦٌ ﻋﺎﻡ. ﺃﻧﻪ ﻋﻠﻰ ﺍﻷﺭﺟﺢ، ﻛﺎﻥ ﻳﺼﺮﺥ ﺑﺸﺄﻥ ﺃﻣﺮٍ ﺗﺎﻓﻪٍ ﻣﺮﺓ ﺃﺧﺮﻯ، ﻭﻟﻢ ﻳﺴﺘﻄﻴﻌﺎ ﺗﻬﺪﺋﺘﻪ.
,ﻓﻘﺪ ﺩﻧّﺴﺖ ﺍﻟﺪﻣﺎﺀٌ ﻛﻨﻴﺴﺘﻪ ﺍﻟﺜﻤﻴﻨﺔ.{n}ﺍﺳﺘﻄﺎﻋﺖ ﺃﻥ ﺗﺨﻤﻦ ﺫﻟﻚ ﺑﺴﻬﻮﻟﺔ.
,ﺧﻄّﻄﺖ ﻻﺳﺘﺨﺪﺍﻡ ﺍﻟﻬﺎﺗﻒ ﺍﻟﺪﺍﺧﻠﻲ ﻟﻼﺗﺼﺎﻝ ﺑﺤﺠﺮﺓ ﺍﻟﺪﺭﺍﺳﺔ، ﻟﻜﻦ ﻣﻊ ﺍﻧﻘﻄﺎﻉ ﺍﻟﺨﻂ، ﻟﻢ ﻳﺒﻖَ ﺧﻴﺎﺭٌ ﺁﺧﺮ.
,ﻗﺮّﺭﺕ ﺭﻭﺯﺍ ﺃﻥ ﺗﺘﻮﺟﻪ ﺇﻟﻰ ﺣﺠﺮﺓ ﺍﻟﺪﺭﺍﺳﺔ ﺑﻨﻔﺴﻬﺎ.
,ﻓﻲ ﺍﻟﻤﺎﺿﻲ، ﻛﺎﻧﺖ ﺗﺨﺎﻑ ﻛﺜﻴﺮًﺍ ﻟﺪﺭﺟﺔٍ ﺗﻤﻨﻌﻬﺎ ﻣﻦ ﺯﻳﺎﺭﺓ ﻛﻴﻨﺰﻭ.
,ﻭﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ، ﻟﻮ ﻗﺎﺑﻠﺘﻪ، ﻟﺮﺑﻤﺎ ﻻﻣﻬﺎ ﻋﻠﻰ ﺷﻲﺀٍ ﻭﺃﺳﺎﺀ ﺇﻟﻴﻬﺎ.
,ﻟﻜﻦ ﺍﻵﻥ ﻟﻴﺲ ﻭﻗﺖ ﺍﻟﺨﻮﻑ. ﻛﺎﺑﻨﺘﻪ ﺍﻟﺤﻘﻴﻘﻴﺔ، ﻛﺎﻥ ﻋﻠﻴﻬﺎ ﺃﻥ ﺗﺠﻌﻠﻪ ﻳﺪﺭﻙ ﺍﻟﻮﺿﻊ ﺍﻟﺮﺍﻫﻦ.
Ushiromiya Rosa,"""ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ، ﺳﺄﺫﻫﺐ ﻟﺮﺅﻳﺔ ﻭﺍﻟﺪﻱ. ﺍﻋﺘﻨﻲ ﺑﺠﻮﺭﺝ-ﻛﻦ ﻭﺑﺎﺗﻠﺮ-ﻛﻦ ﺟﻴﺪًﺍ. ﺃﻧﺎ ﻣﺘﺄﻛﺪﺓ ﺃﻧﻬﻤﺎ ﻣﺘﻮﺗﺮﺍﻥ ﺍﻵﻥ."""
Kumasawa Chiyo,"""ﻧﻌﻢ، ﻧﻌﻢ... ﻻ ﺷﻚ ﺃﻧﻬﻤﺎ ﻛﺬﻟﻚ... ﻳﺎ ﻟﻸﺳﻒ ﺣﻘًﺎ... ﺳﺄﻋﺪّ ﻟﻬﻤﺎ ﻣﺸﺮﻭﺑًﺎ ﺩﺍﻓﺌًﺎ."""
Ushiromiya Rosa,"""ﺷﻜﺮًﺍ ﻟﻚِ."""
,ﺧﺮﺟﺖ ﺍﻟﻌﻤﺔ ﺭﻭﺯﺍ ﺇﻟﻰ ﺍﻟﻤﺪﺧﻞ، ﻭﺍﺗﺠﻬﺖ ﻧﺤﻮ ﺣﺠﺮﺓ ﺩﺭﺍﺳﺔ ﻛﻴﻨﺰﻭ.
,ﻫﺬﺍ ﺍﻟﻘﺼﺮ ﺍﻟﺬﻱ ﻗﻀﺖ ﻓﻴﻪ ﺃﻳﺎﻡ ﺻﺒﺎﻫﺎ ﻭﻛﺎﻥ ﻳﻨﺒﻐﻲ ﺃﻥ ﻳﻔﻴﺾ ﺑﺎﻟﺬﻛﺮﻳﺎﺕ، ﻛﺎﻧﺖ ﺃﺟﻮﺍﺀﻩ ﺗﺒﺪﻭ ﻣﺨﺘﻠﻔﺔً ﺑﻄﺮﻳﻘﺔ ﻣﺎ...
,ﺑﺪﺃﺕ ﺭﻭﺯﺍ ﺗﺼﻌﺪ ﺍﻟﺴﻼﻟﻢ ﻓﻲ ﺭﺩﻫﺔ ﺍﻟﻤﺪﺧﻞ...
,...ﻭﻓﻲ ﺗﻠﻚ ﺍﻟﻠﺤﻈﺔ ﺑﺎﻟﺬﺍﺕ. ﻓﻲ ﺍﻟﻈﻼﻡ ﺃﺳﻔﻞ ﺍﻟﺴﻼﻟﻢ ﺧﻠﻒ ﺭﻭﺯﺍ، ﻟﻤﻊ ﺷﻲﺀٌ ﻣﺎ.
,ﻛﺎﻧﺖ ﻓﺮﺍﺷﺔ ﺫﻫﺒﻴﺔ ﻭﺍﺣﺪﺓ ﺗﺮﻓﺮﻑ.{n}...ﺗﻤﺎﻳﻠﺖ ﺣﻮﻟﻬﺎ ﻭﺃﺿﺎﺀﺕ ﺑﺒﺮﻳﻘﻬﺎ.{n}ﺭﻗﺼﺖ ﺗﻠﻚ ﺍﻟﻔﺮﺍﺷﺔ ﺑﻬﺪﻭﺀ ﺩﻭﻥ ﺻﻮﺕ.
,...ﻭﺑﻄﺒﻴﻌﺔ ﺍﻟﺤﺎﻝ. ﻻ ﺃﺣﺪ ﻳﺴﺘﻄﻴﻊ ﺳﻤﺎﻉ ﺻﻮﺕ ﺭﻓﺮﻓﺔ ﺃﺟﻨﺤﺔ ﻓﺮﺍﺷﺔ.
,...ﺛﻢ، ﻫﺒﻄﺖ ﻋﻠﻰ ﻇﻬﺮ ﺭﻭﺯﺍ ﻭﻫﻲ ﺗﺼﻌﺪ ﺍﻟﺴﻼﻟﻢ ﺑﺒﻂﺀ.
,ﻟﻢ ﺗﻠﺤﻈﻬﺎ ﺭﻭﺯﺍ. ﻭﻟﻌﻠﻬﺎ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻤﺮﺍﻗﺐ ﺟﺎﻫﻞ، ﻛﺎﻧﺖ ﺗﺒﺪﻭ ﻣﺠﺮﺩ ﻭﺭﻗﺔ ﺫﻫﺒﻴﺔ ﻋﻠﻰ ﺷﻜﻞ ﻓﺮﺍﺷﺔ ﺍﻟﺘﺼﻘﺖ ﻫﻨﺎﻙ.
,ﺩﻭﻥ ﺃﻥ ﺗﻨﺘﺒﻪ، ﻭﺍﺻﻠﺖ ﺭﻭﺯﺍ ﻃﺮﻳﻘﻬﺎ ﺇﻟﻰ ﺣﺠﺮﺓ ﺩﺭﺍﺳﺔ ﻛﻴﻨﺰﻭ...
{f:5:Beatrice},"...ﺣﺴﻨًﺎ ﺇﺫًﺍ، ﺑﺄﻱ ﻃﺮﻳﻘﺔ ﺳﺄﺗﺴﻠﻰ ﺑﻬﺎ ﻣﻦ ﺍﻵﻥ ﻭﺻﺎﻋﺪًﺍ؟ ...ﻻ ﻳﺰﺍﻝ ﻫﻨﺎﻙ ﺍﻟﻌﺪﻳﺪ ﻭ ﺍﻟﻌﺪﻳﺪ ﻣﻦ ﺍﻟﻘﻄﻊ ﺍﻟﻤﺘﺒﻘﻴﺔ. ...*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*...!"""
,ﻓﻲ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ ﺍﻟﺘﻲ ﻋﺎﺩﺕ ﺇﻟﻰ ﺍﻟﺴﻜﻮﻥ، ﻛﺎﻥ ﺍﻟﺼﻮﺕ ﺍﻟﻮﺣﻴﺪ ﻫﻨﺎﻙ ﻫﻮ ﺻﻮﺕ ﺍﻟﺘﻠﻔﺎﺯ ﺍﻟﺬﻱ ﺗﺸﺎﻫﺪﻩ ﻣﺎﺭﻳﺎ ﻭﺣﺪﻫﺎ.
,ﻭﺇﻥ ﻛﺎﻥ ﻫﻨﺎﻙ ﻣﺎ ﻳُﺴﻤﻊ ﻏﻴﺮﻩ، ﻓﻬﻮ ﺻﻮﺕ ﺍﻟﻤﻄﺮ ﺍﻟﺬﻱ ﺍﺳﺘﻤﺮ ﺩﻭﻥ ﺗﻮﻗﻒ ﻣﻨﺬ ﺍﻟﻠﻴﻠﺔ ﺍﻟﻤﺎﺿﻴﺔ.
,ﻇﻞ ﻛﻞ ﻣﻦ ﺷﻬﺪ ﺗﻠﻚ ﺍﻟﻤﺸﺎﻫﺪ ﺍﻟﻐﺮﻳﺒﺔ ﺍﻟﻤﺮﻋﺒﺔ ﺻﺎﻣﺘًﺎ، ﻛﻤﻦ ﻳﺼﻠﻲ ﺃﻥ ﺗﻜﻮﻥ ﺃﺣﺪﺍﺙ ﻫﺬﺍ ﺍﻟﺼﺒﺎﺡ ﻣﺠﺮﺩ ﺣﻠﻢ.
,ﻛﻮﻣﺎﺳﺎﻭﺍ ﻭﺣﺪﻫﺎ ﻟﻢ ﺗﺮَ ﺫﻟﻚ، ﻓﻜﺎﻧﺖ ﺗﺘﺼﺮﻑ ﺑﻄﺮﻳﻘﺔ ﻣﺨﺘﻠﻔﺔ ﻗﻠﻴﻼً.
,...ﻭﺟﺪﺕ ﻫﺬﺍ ﺍﻟﺼﻤﺖ ﺛﻘﻴﻼً ﻻ ﻳُﻄﺎﻕ، ﻭﻛﺎﻧﺖ ﺗﺮﻏﺐ ﻓﻲ ﺇﺑﻬﺎﺝ ﺍﻟﺠﻤﻴﻊ.
,...ﻟﻜﻨﻬﺎ، ﺑﻌﺠﺰﻫﺎ ﻋﻦ ﻗﻮﻝ ﺃﻛﺜﺮ ﻣﻤﺎ ﻳﻨﺒﻐﻲ، ﺑﺪﺕ ﻭﻛﺄﻧﻬﺎ ﺗﻌﺘﺼﺮ ﺫﻫﻨﻬﺎ ﻟﺘﺠﺪ ﻃﺮﻳﻘﺔ ﺗﻜﻮﻥ ﺑﻬﺎ ﻣﻔﻴﺪﺓ...
,ﻓﻲ ﺍﻟﻌﺎﺩﺓ، ﻛﺎﻥ ﻳﻨﺒﻐﻲ ﺃﻥ ﻳﻜﻮﻥ ﻭﻗﺖ ﺍﻹﻓﻄﺎﺭ. ...ﻟﻜﻦ، ﺭﺑﻤﺎ ﺑﺴﺒﺐ ﻣﺎ ﺣﺪﺙ، ﺑﺪﺍ ﺃﻥ ﻗﻮﺩﺍ ﻧﺴﻲ ﺇﻋﺪﺍﺩ ﺍﻟﻄﻌﺎﻡ.
,...ﺑﻞ ﺭﺑﻤﺎ ﻛﺎﻥ ﺍﻟﺠﻤﻴﻊ ﻣﻨﻬﻜﻴﻦ ﻟﺪﺭﺟﺔ ﺃﻧﻬﻢ ﻧﺴﻮﺍ ﺟﻮﻋﻬﻢ.
,ﺃﺭﺍﺩﺕ ﻛﻮﻣﺎﺳﺎﻭﺍ ﻃﺮﺡ ﻣﻮﺿﻮﻉ ﻣﺎ ﺳﻴﻔﻌﻠﻮﻧﻪ ﺑﺸﺄﻥ ﺍﻹﻓﻄﺎﺭ، ﻟﻜﻦ ﺍﻟﺠﻮ ﻟﻢ ﻳﺒﺪُ ﻣﻨﺎﺳﺒًﺎ، ﻓﻠﻢ ﺗﺴﺘﻄﻊ ﺣﻘًﺎ.
,ﻟﻜﻦ ﺍﻟﺠﻮﻉ ﻛﺎﻥ ﺃﻣﺮًﺍ ﺻﻌﺒًﺎ.{n}...ﻟﺬﺍ، ﺍﻗﺘﺮﺣﺖ ﺑﻬﺪﻭﺀ.
Kumasawa Chiyo,...ﺃﻇﻦ ﺃﻧﻜﻢ ﺟﻤﻴﻌًﺎ ﻣﺘﻌﺒﻮﻥ ﺑﻌﺪ ﻛﻞ ﻣﺎ ﺣﺪﺙ. ...ﻭﻓﻲ ﺃﻭﻗﺎﺕ ﻛﻬﺬﻩ، ﺃﻋﺘﻘﺪ ﺃﻥ ﺃﻓﻀﻞ ﺷﻲﺀ ﻫﻮ ﺗﺪﻓﺌﺔ ﺃﻧﻔﺴﻜﻢ ﺑﺸﺎﻱ ﺃﺳﻮﺩ ﺩﺍﻓﺊ.
Nanjo Terumasa,...ﻣﻢ، ﻫﺬﺍ ﺍﻗﺘﺮﺍﺡ ﺟﻴﺪ. ﺃﻧﻨﻲ ﺃﻭﺍﻓﻖ ﻋﻠﻰ ﺫﻟﻚ.
Kumasawa Chiyo,ﻫﻮﻩ-ﻫﻮﻩ-ﻫﻮ. ﻣﺎﺫﺍ ﻋﻦ ﺷﺎﻱ ﺃﺳﻮﺩ ﻟﺬﻳﺬ ﻣﻊ ﺑﺴﻜﻮﻳﺖ ﻭﻣﺮﺑﻰ؟ ﺃﻭﻩ ﻧﻌﻢ، ﻧﻌﻢ، ﻳﺒﺪﻭ ﺃﻧﻨﺎ ﺍﻗﺘﺮﺑﻨﺎ ﻣﻦ ﺍﻟﻬﺎﻟﻮﻳﻦ—ﻫﻨﺎﻙ ﺑﻌﺾ ﺍﻟﺒﺴﻜﻮﻳﺖ ﺍﻟﺸﻬﻲ ﻋﻠﻰ ﺷﻜﻞ ﻳﻘﻄﻴﻦ ﻓﻮﻕ ﺍﻟﺮﻑ...
Nanjo Terumasa,...ﺁﻩ، ﻛﻮﻣﺎﺳﺎﻭﺍ-ﺳﺎﻥ، ﻫﺬﺍ...
,ﺑﺎﻟﻄﺒﻊ، ﻟﻘﺪ ﻗﺎﻟﺖ ﺷﻴﺌًﺎ ﻻ ﻳﻨﺒﻐﻲ ﻗﻮﻟﻪ. ...ﻓﻬﻲ ﻗﺪ ﺫﻛّﺮﺕ ﺑﺎﺗﻠﺮ ﻭﺍﻟﺒﻘﻴﺔ ﺑﺤﻔﻠﺔ ﺍﻟﻬﺎﻟﻮﻳﻦ ﺍﻟﻤﺮﻭﻋﺔ ﻭﺍﻟﻤﺄﺳﺎﻭﻳﺔ ﺗﻠﻚ ﻓﻲ ﺍﻟﻜﻨﻴﺴﺔ...
,ﻫﻤﺲ ﻧﺎﻧﺠﻮ ﺑﺴﺮﻋﺔ ﻓﻲ ﺇﺫﻥ ﻛﻮﻣﺎﺳﺎﻭﺍ.
Ushiromiya Battler,""".........................................."""
Kumasawa Chiyo,...ﺑﺎﺗﻠﺮ-ﺳﺎﻥ، ﺃﻧﺎ ﺣﻘًﺎ ﺁﺳﻔﺔ! ...ﻟﻢ ﺃﻗﺼﺪ ﺃﻱ ﺳﻮﺀ، ﻳﺎ ﺇﻟﻬﻲ، ﺑﺎﻟﻄﺒﻊ ﻻ...
Ushiromiya Battler,ﻻ ﺗﻘﻠﻘﻲ ﺑﺸﺄﻥ ﺫﻟﻚ. ...ﺳﺄﻭﺟّﻪ ﻫﺬﺍ ﺍﻟﻐﻀﺐ ﺍﻟﻤﺸﺘﻌﻞ ﻧﺤﻮ ﺍﻟﺠﺎﻧﻲ.
Ushiromiya George,...ﺃﺗﺴﺎﺀﻝ ﺇﻥ ﻛﺎﻥ ﺫﻟﻚ ﺍﻟﺠﺎﻧﻲ ﻻ ﻳﺰﺍﻝ ﻓﻲ ﺍﻟﺠﺰﻳﺮﺓ.
Ushiromiya Battler,ﻋﻠﻰ ﺍﻷﺭﺟﺢ. ﻓﺒﻌﺪ ﻛﻞ ﺷﻲﺀ، ﻟﻦ ﺗﺄﺗﻲ ﺃﻱ ﻗﻮﺍﺭﺏ ﺣﺘﻰ ﻳﻤﺮ ﺍﻹﻋﺼﺎﺭ.
Kumasawa Chiyo,ﻧﻊ-...ﻧﻌﻢ، ﻳﺎ ﻟﻠﻌﺠﺐ! ﻷﻥ ﺍﻟﻘﻮﺍﺭﺏ ﻻ ﺗﺄﺗﻲ ﺣﺘﻰ ﻟﻮ ﻫﺒﺖ ﺭﻳﺢ ﺧﻔﻴﻔﺔ. ﻓﻤﺎ ﺑﺎﻟﻚ ﺑﻘﺎﺭﺏ ﻳﻤﻜﻨﻪ ﺍﻟﺼﻤﻮﺩ ﻓﻲ ﺇﻋﺼﺎﺭ، ﻳﺎ ﺇﻟﻬﻲ، ﺑﺎﻟﻄﺒﻊ ﻻ ﻳﻮﺟﺪ!
Ushiromiya George,...ﺇﻧﻪ ﻳﺜﻴﺮ ﻗﺸﻌﺮﻳﺮﺗﻲ.
