Speaker,Arabic (AR)
Amakusa Juuza,"""ﺃﺗﺮﻳﺪﻳﻦ ﺍﻟﻘﺮﺍﺀﺓَ ﻓﻮﻕ ﺍﻟﺴﻄﺢ؟ ﻛﺘﺎﺑُﻚِ ﺳﻴﺬﻭﻱ."""
,ﻳﺒﺪﻭ ﺃﻥّ ﺃﻣﺎﻛﻮﺳﺎ ﻗﺎﻝ ﺫﻟﻚ ﻷﻧّﻨﻲ ﻛﻨﺖُ ﺃﺿﻢُّ ﺇﻟﻰ ﺻﺪﺭﻱ ﻣﺬﻛﺮﺓ ﺃﺧﺘﻲ ﺍﻟﻜﺒﺮﻯ ﻣﺎﺭﻳﺎ .
,ﻛﻨﺖُ ﺃﻃﺎﻟﻌﻪ ﺣﻴﻦ ﺣﺎﻭﻟﺖُ ﺍﻟﻨﻮﻡ، ﻭﻟﻬﺬﺍ ﺧﺮﺟﺖُ ﻭﺃﻧﺎ ﺃﺣﻤﻠﻪ.
Amakusa Juuza,"""ﻛﻴﻒ ﺗﺴﻴﺮ ﺍﻷﻣﻮﺭ؟ ﺃﺗﻈﻨﻴﻦ ﺃﻧّﻚِ ﺳﺘﺴﺘﺨﻠﺼﻴﻦ ﺣﻘﻴﻘﺔ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻣﻦ ﻣﺬﻛﺮﺓ ﻣﺎﺭﻳﺎ-ﺳﺎﻥ؟"""
Ushiromiya Ange,"""............ﻣﻦ ﻳﺪﺭﻱ. ﻣﻬﻤﺎ ﺑﺤﺜﺖُ ﻋﻤّﺎ ﺟﺮﻯ ﻓﻲ ﺗﻠﻚ ﺍﻟﺠﺰﻳﺮﺓ، ﻓﻠﻦ ﻳﻜﻮﻥ ﺃﻛﺜﺮَ ﻣﻦ ﻧﻈﺮﻳّﺔ. ﻓﻼ ﺣﻘﻴﻘﺔَ ﻣﻜﺘﻮﺑﺔٌ ﻓﻲ ﻗﻨﻴﻨﺎﺕ ﺍﻟﺮﺳﺎﺋﻞ، ﻭﻻ ﻓﻲ ﺩﻓﺘﺮ ﺃﺧﺘﻲ ﺍﻟﻜﺒﺮﻯ، ﺑﻞ ﺧﺮﺍﻓﺔٌ ﺗﺴﻴﺮُ ﻓﻴﻬﺎ ﺳﺎﺣﺮﺓ.......ﻗﺪ ﻋَﻠِﻘﺖُ."""
Amakusa Juuza,"""ﻳﺒﺪﻭ ﺃﻥّ ﺭﺟﺎﺀﻙِ ﺍﻟﻮﺣﻴﺪ ﻣﺎ ﺳﺘﺴﺘﺨﺮﺟﻴﻨﻪ ﻣﻦ ﺃﻫﻞ ﻧﻴﺠﻴﻤﺎ ﺃﻧﻔﺴِﻬﻢ."""
Ushiromiya Ange,"""ﺃﺗﻮﻗّﻊ ﺃﻥّ ﺻﺎﺋﺪﻱ ﺍﻟﺴّﺎﺣﺮﺍﺕ ﻗﺪ ﺃﻣﻄﺮﻭﻫﻢ ﺑﺎﻷﺳﺌﻠﺔ، ﻓﻠﻦ ﺃﺟﺪَ ﺣﻘﺎﺋﻖَ ﺟﺪﻳﺪﺓ."""
Amakusa Juuza,"""ﻫﻬﻬﺎﻫﺎ...! ﺇﺫﻥ، ﻋﻠﻰ ﻗﻠّﺔ ﺃﻣﻠﻚِ، ﺗﻘﻀﻴﻦ ﻧﺼﻒ ﻳﻮﻡٍ ﻓﻲ ﺍﻟﺒﺤﺮ ﻧﺤﻮ ﻧﻴﻴﺠﻴﻤﺎ! ﺣﻘًّﺎ ﺇﻧﻚِ ﻧﺰِﻗﺔ."""
Ushiromiya Ange,""".........ﻫﻲ ﺭﺣﻠﺔُ ﺇﺭﺿﺎﺀٍ ﻟﻠﺬﺍﺕ، ﻷﻗﻮﻝ: ﻟﻘﺪ ﺑﺤﺜﺖُ.  ﻟﺴﺖُ ﺳﺎﺫﺟﺔً ﺇﻟﻰ ﺣﺪّ ﺃﻥ ﺃﻇﻦَّ ﺃﻧّﻲ ﺳﺄﻛﺸﻒُ ﺳﺮَّ ﻣﺎ ﺟﺮﻯ ﻗﺒﻞ ﺍﺛﻨﻲ ﻋﺸﺮ ﻋﺎﻣًﺎ."""
Amakusa Juuza,"""ﻭﺣﻴﻦ ﺗُﻨﻬﻲ ﺭﺣﻠﺘﻚِ ﺗﻠﻚ، ﻣﺎ ﺍﻟﺬﻱ ﺗﻨﻮﻳﻨﻪ؟"""
Ushiromiya Ange,"""ﻣﻦ ﻳﺪﺭﻱ.  ﻟﻢ ﺃﻓﻜّﺮ.  .........ﺳﺄﺫﻫﺐُ ﺇﻟﻰ ﻧﻴﺠﻴﻤﺎ، ﺃﺳﺄﻝُ ﻣﻦ ﻟﻪ ﺻﻠﺔٌ ﺑﺎﻷﻣﺮ....ﺛﻢّ ﺃﺯﻭﺭُ ﺭﻭﻛﻴﻨﺠﻴﻤﺎ ﻓﻲ ﺍﻟﺨﺘﺎﻡ ﻷﺿﻊَ ﺯﻫﺮًﺍ، ﻭﺗﻨﻘﻀﻲ ﺭﺣﻠﺘﻲ."""
,.........ﻗﺪ ﻣﺮّﺕ ﺃﻳّﺎﻡٌ ﻋﺪّﺓ ﻣﻨﺬ ﺑﺪﺃﺕُ ﻫﺬﻩ ﺍﻟﺮﺣﻠﺔ.
,ﻓﻤﻨﺬ ﺃﻥ ﻗﺎﻟﺖ ﻟﻲ {f:7:ﺑﻴﺮﻧﻜﺎﺳﺘﻞ} ﻋﻠﻰ ﺳﻄﺢ ﺫﻟﻚ ﺍﻟﺒﻨﻴﺎﻥ... ﺃﻥ ﺃﺑﺤﺚ ﻋﻦ ﺣﻘﻴﻘﺔ ﻣﺎ ﺟﺮﻯ ﻗﺒﻞ ﺍﺛﻨﻲ ﻋﺸﺮ ﻋﺎﻣًﺎ، ﺧﺮﺟﺖُ ﻓﻲ ﻣﺴﻌﻰ ﻳﺸﺒﻪُ ﺍﻟﻘﺒﺾَ ﻋﻠﻰ ﺍﻟﺴﺤﺎﺏ.
,ﻓﻲ ﺫﻟﻚ ﺍﻟﺤﻴﻦ، ﺧﺎﻣﺮﻧﻲ ﺷﻌﻮﺭٌ ﻏﺎﻣﺾ، ﻛﺄﻧّﻨﻲ ﺳﺄﺑﻠﻎُ ﻋﻨﺪ ﻣﻨﺘﻬﺎﻩ ﻣﻌﺠﺰﺓً ﻣﻦ ﻧﻮﻉٍ ﻣﺎ.
,......ﻟﻜﻦّ ﺃﻳّﺎﻣًﺎ ﻗﻼﺋﻞَ ﻛﺎﻓﻴﺔٌ ﻟِﺘُﻌﻴﺪ ﺍﻹﻧﺴﺎﻥَ ﻣﻦ ﻋﻠﻴﺎﺋﻪ ﺇﻟﻰ ﺍﻷﺭﺽ.
,ﺣﻴﻦ ﻛﻨﺖُ ﺃﻗﻒُ ﻋﻠﻰ ﺳﻄﺢ ﺫﻟﻚ ﺍﻟﺒﺮﺝ، ﻟﻢ ﻳﻜﻦ ﻟﻘﻠﺒﻲ ﻭﺟﻬﺔٌ ﺑﻌﺪ؛ ﻛﺎﻥ ﻣﻴﺘًﺎ ﺗﻤﺎﻣًﺎ.
,......ﺇﺫ ﺭﻏﺒﺖُ ﻣﻦ ﻗﺮﺍﺭﺓِ ﻧﻔﺴﻲ ﺃﻥ ﺃﺗﺤﺮّﺭ ﻣﻦ ﻗﻔﺺِ ﺍﻟﺠﺴﺪ ﻭﺃﺻﻌﺪَ ﺇﻟﻰ ﺍﻟﺴﻤﺎﺀ، ......ﺍﺟﺘﺰﺕُ ﺍﻟﺴﻮﺭَ ﻷﻣﻮﺕ.
,ﻭﺭﺑّﻤﺎ ﺃﻥّ ﺍﺧﺘﺒﺎﺭَ ﺷﻬﻮﺓ ﺍﻟﻤﻮﺕ، ﻭﺧﻄﻮﺓَ ﺍﻹﻟﻘﺎﺀ ﺗﻠﻚ... ﺃﺣﺪﺛﺎ ﻓﻲ ﺭﺃﺳﻲ ﺗﺠﺮﺑﺔً ﻏﺎﻣﻀﺔ، ﺟﻌﻠﺘﻨﻲ ﺃﻇﻦُّ ﺍﻟﺴﺎﺣﺮﺓ ﻫﺎﺗﻔﺘﻨﻲ.
,.........ﻭﻛﻠّﻤﺎ ﺍﻧﻄﻔﺄ ﺃﺛﺮُ ﺍﻟﻘﻔﺰﺓ ﻣﻊ ﺍﻟﺰﻣﻦ، ﻭﺍﺳﺘﻌﺪﺕُ ﺭﺷﺪﻱ، ﻛﻠّﻤﺎ ﺧﻒَّ ﻣﻐﺰﻯ ﺍﻟﺮﺣﻠﺔ.
,ﻏﻴﺮ ﺃﻧّﻲ ﻟﻢ ﺃﻓﻜّﺮ ﻳﻮﻣًﺎ ﻓﻲ ﻗﻄﻌﻬﺎ ﻟﺬﻟﻚ.
,ﻓﻠﻮ ﻓﻌﻠﺖُ، ﻟﻜﺎﻥ ﺍﻋﺘﺮﺍﻓًﺎ ﺑﺄﻥّ ﺭﺳﺎﻟﺔَ ﺗﻠﻚ ﺍﻟﺴﺎﺣﺮﺓِ ﻭَﻫﻢ.
,ﻭﺷﻌﺮﺕُ ﺃﻥّ ﻓﻲ ﺫﻟﻚ ﻧﻘﻀًﺎ ﻟﻠﻌﻬﺪِ ﺍﻟﺬﻱ ﻗﻄﻌﺘﻪ، ﻭﺭﻣﻴًﺎ ﺑﻜﻞّ ﺍﺣﺘﻤﺎﻝٍ ﻟﺮﺟﻮﻉِ ﺃﺣﺪٍ ﻣﻦ ﺃﻫﻠﻲ.
,ﻟﺬﺍ ﺃﻭﺍﺻﻞُ ﻫﺬﻩ ﺍﻟﺮﺣﻠﺔَ ﺇﻳﻤﺎﻧًﺎ ﺑﺎﻟﻮﻫﻢ.
,ﻟﺴﺖُ ﺃﻋﺘﻘﺪُ ﺣﻘًّﺎ ﺃﻧّﻬﺎ ﺳﺘُﻐﻴّﺮ ﺷﻴﺌًﺎ.{n}......ﻭﻟِﻲَ ﺍﻟﺤُﺮّﻳّﺔُ ﻓﻲ ﺇﻧﻬﺎﺋﻬﺎ ﻣﺘﻰ ﺷﺌﺖُ. ﻓﺄﻧﺎ ﺍﻟﺘﻲ ﺃﺧﺘﺎﺭُ ﺃﻳﻦ ﻳﻜﻮﻥُ ﺍﻟﻤﻨﺘﻬﻰ.
,ﻭﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﻫﺬﻩ ﺍﻟﺮﺣﻠﺔُ ﻣﺎ ﻫﻲ ﺇﻻ ﻹﺭﺿﺎﺀِ ﻧﻔﺴﻲ......
Amakusa Juuza,"""............ﺇﺭﺿﺎﺀُ ﺍﻟﻨﻔﺲِ ﺇﺫًﺍ. ﻳﺒﺪﻭ ﻗﺒﻴﺤًﺎ ﺣﻴﻦ ﻳُﻘﺎﻝ، ﻟﻜﻨّﻨﻲ ﺃﺭﻯ ﺃﻥّ ﺫﻟﻚ ﻫﻮ ﺍﻟﺤﻴﺎﺓُ ﺫﺍﺗُﻬﺎ."""
Ushiromiya Ange,"""......ﻫﻪ. ﺇﻥ ﻛﺎﻥ ﻫﺬﺍ ﻣﺎ ﺧﻠﺼﺖَ ﺇﻟﻴﻪ ﺑﻌﺪ ﺯﺣﻒٍ ﻋﻠﻰ ﺍﻟﺤﺪِّ ﺑﻴﻦ ﺍﻟﺤﻴﺎﺓ ﻭﺍﻟﻤﻮﺕ ﻓﻲ ﻋﻤﻞ ﺍﻟﻤﺮﺗﺰﻗﺔ، ﻓﻬﻮ ﻋﻤﻴﻖٌ ﺣﻘًّﺎ."""
Amakusa Juuza,"""ﻻ ﺗﺴﺨﺮﻱ. ﺇﻧّﻤﺎ ﺃﻋﻨﻲ ﺃﻧّﻪ ﻻ {i:ﺫﺍﺕ} ﻓﻲ ﺍﻷﻣﺮ—ﻓﻔﻲ ﻫﺬﺍ ﺍﻟﻌﺎﻟﻢ، ﺍﻟﻮﺣﻴﺪُ ﺍﻟﻘﺎﺩﺭُ ﻋﻠﻰ ﺇﺭﺿﺎﺋﻚ ﻫﻮ ﺃﻧﺖ."""
,ﻛﺎﻥ ﺃﻣﺎﻛﻮﺳﺎ ﻳُﻮﺍﺻﻞ ﺍﻟﺘﻤﺪّﺩَ ﻭﻫﻮ ﻳﺘﻜﻠّﻢ.{n}ﺑﻄﺮﻳﻘﺔٍ ﻓﺼﻴﺤﺔٍ ﺗﺜﻴﺮُ ﺍﻟﻀﻴﻖ.
,ﻭﻷﻧّﻪ ﻗﺎﻟﻬﺎ ﺑﻨﻐﻤﺔِ ﻣﻌﻠّﻢٍ، ﺛﺎﺭﺕْ ﻓﻲ ﻧﻔﺴﻲ ﺭﻏﺒﺔُ ﻣﻘﺎﻭﻣﺔٍ، ﻏﻴﺮ ﺃﻥّ ﻛﻼﻣﻪ ﻛﺎﻥ ﻭﺟﻴﻬًﺎ.
Ushiromiya Ange,"""...........................ﻟﻌﻠّﻚ ﻣﺤﻖّ."""
Ushiromiya Ange,"""ﻳﻌﻤﻞُ ﺍﻟﻨﺎﺱُ ﺟﻬﺪَﻫﻢ ﺇﺫﺍ ﺃﺭﺍﺩﻭﺍ ﺇﺭﺿﺎﺀَ ﺃﺣﺪٍ.......ﻭﻏﺎﻟﺒًﺎ ﻣﺎ ﻳﻜﻮﻥُ ﺫﻟﻚ ﺍﻷﺣﺪُ ﻫﻮ ﺍﻟﻮﺍﻟﺪﺍﻥ.ﻳﺘﻌﻠّﻢ ﺍﻟﺼﻐﺎﺭُ ﺍﻟﺠﺪَّ ﻓﻲ ﺍﻟﻌﻤﻞ ﻷﻧّﻬﻢ ﻳﺮﺟﻮﻥ ﺛﻨﺎﺀَ ﺍﻟﻮﺍﻟﺪﻳﻦ..........ﻭﻟﻬﺬﺍ، ﻟﻢ ﺃﺗﻌﻠّﻢ ﺃﻧﺎ ﺫﻟﻚ ﻗﻂّ."""
Amakusa Juuza,"""ﻋﺬﺭًﺍ، ﻟﻢ ﺃﻗﺼﺪ ﻫﺬﺍ."""
Amakusa Juuza,"""......ﻣﺎ ﺃﺭﺩﺕُ ﻗﻮﻟﻪ ﻫﻮ ﺃﻥّ ﺍﻻﻛﺘﻔﺎﺀَ ﺑﺎﻟﻨﻔﺲ {nobr:ﻻ ﺑﺄﺱَ ﺑﻪ}. ﻓﻼ ﻣﻌﻨﻰ ﻟﻤﺪﻳﺢِ ﺍﻟﻨﺎﺱ ﻣﺎ ﻟﻢ ﻳﺮﺽَ ﺍﻟﻤﺮﺀُ ﻋﻦ ﻧﻔﺴﻪ. ......ﻭﻋﻠﻰ ﺍﻟﻮﺟﻪ ﺍﻵﺧﺮ، ﺇﻥ ﻟﻢ ﻳُﺜﻦِ ﻋﻠﻴﻚ ﺃﺣﺪٌ، ﻓﻼ ﺿﻴﺮَ ﻣﺎ ﺩﻣﺖِ ﺃﻧﺖِ ﺭﺍﺿﻴﺔ."""
Ushiromiya Ange,""".........ﺍﻟﺮﺿﺎ ﺑﺎﻟﻨﻔﺲِ ﻭﺍﻹﺻﻼﺡُ ﺍﻟﺬﺍﺗﻲّ ﻣﺘﻨﺎﻗﻀﺎﻥ، ﻭﻟﺬﺍ ﻧُﺮﺑّﻰ ﻋﻠﻰ ﺃﻥّ ﺍﻷﻭّﻝ ﻣﺬﻣﻮﻡ. ﻟﻜﻦّ ﺭﺃﻳﻚَ ﻫﺬﺍ ﺟﺪﻳﺪٌ ﻋﻠﻲ."""
Amakusa Juuza,"""ﻋﺬﺍﺏُ ﺍﻟﻨﺎﺱِ ﻳﺄﺗﻲ ﺣﻴﻦ ﻳﺮﻳﺪﻭﻥ ﺇﺭﺿﺎﺀَ ﺃﺣﺪٍ، ﻳﺒﺘﻐﻮﻥ ﺍﻋﺘﺮﺍﻓًﺎ، ﻭﻻ ﻳﺪﺭﻭﻥ ﺃﻳﻦ ﻳُﻮﺟّﻬﻮﻥ ﺟﻬﺪَﻫﻢ. ﻗﺪ ﻣﺮﺭﺕُ ﺑﻮﻗﺖٍ ﻛﻬﺬﺍ."""
Amakusa Juuza,"""ﻛﻨﺖُ ﺃﻃﻠﺐُ ﺍﻟﺘﻘﺪﻳﺮَ، ﻭﻻ ﺃﻋﻠﻢُ ﻋﻤّﺎ ﺃﻃﻠﺒُﻪ. ﻭﻷﻧّﻨﻲ ﻟﻢ ﺃﻋﺮﻑ ﻓﻴﻢَ ﺃﺑﺬﻝُ ﺟُﻬﺪﻱ، ﻭﻻ ﻛﻢ ﺃﺑﺬﻝ، ﻭﻻ ﻣﻦ ﺍﻟﺬﻱ ﺃﺭﻳﺪُ ﺭﺿﺎﻩ، ﻓﻌﻠﺖ ﺍﻷﻓﺎﻋﻴﻞ."""
Ushiromiya Ange,"""ﻭﺍﻟﺠﻮﺍﺏُ ﺍﻟﺬﻱ ﺍﻧﺘﻬﻴﺖَ ﺇﻟﻴﻪ......ﻫﻮ ﺍﻻﻛﺘﻔﺎﺀُ ﺑﺎﻟﻨﻔﺲ؟"""
Amakusa Juuza,"""ﻳﺒﺪﻭ ﻗﺒﻴﺤًﺎ، ﻟﻜﻨّﻪ ﻛﺬﻟﻚ. ﻏﻨﻲٌّ ﻣَﻦ ﺭﺿﻲَ ﺑﻤﺎ ﻫﻮ ﻋﻠﻴﻪ، ﻛﻤﺎ ﻳﻘﻮﻟﻮﻥ."""
Amakusa Juuza,""".........ﺇﺫﺍ ﻗﺮّﺭﺕُ ﺃﻥّ ﻫﺬﻩ ﺍﻟﺤﻴﺎﺓَ ﺗُﺮﺿﻴﻨﻲ، ﻓﻼ ﺃﺣﺪَ ﻟﻪ ﺍﻟﺤﻖُّ ﺃﻥ ﻳُﺨﺎﻟﻔﻨﻲ. ﻭﻫﺬﺍ ﻳﻨﻄﺒﻖُ ﻋﻠﻰ ﺣﻴﺎﺗﻚِ، ﻭﻋﻠﻰ ﺭﺣﻠﺘﻚ. ﻓﻼ ﺃﺣﺪَ ﻟﻪ ﺣﻖُّ ﺍﻻﻋﺘﺮﺍﺽِ ﺳﻮﻯ ﻧﻔﺴﻚ."""
Amakusa Juuza,"""ﺃﻧﺖَ ﻭﺣﺪﻙَ ﺗُﻘﺮّﺭُ ﻣﻌﻨﻰ ﺭﺣﻠﺘﻚ ﻭﻗﻴﻤﺘﻬﺎ. ﻓﺈﻥْ ﻛﺎﻧﺖ ﺫﺍﺕَ ﻣﻐﺰﻯ ﻟﻚ، ﻓﺬﻟﻚ ﻛﺎﻑٍ ﻭﺯﻳﺎﺩﺓ."""
Ushiromiya Ange,"""....................................ﻛﻨﺖُ ﺃﻇﻨّﻚَ ﺭﺟﻼً ﻻ ﻳﺄﺧﺬُ ﺍﻷﻣﻮﺭَ ﻋﻠﻰ ﻣﺤﻤﻞِ ﺍﻟﺠﺪّ، ﻟﻜﻨّﻚَ ﺗﻘﻮﻝُ ﺃﺷﻴﺎﺀَ ﻏﺮﻳﺒﺔً ﺃﺣﻴﺎﻧًﺎ. ﺃﺭﺍﻫﻦُ ﺃﻧّﻚَ ﺗﻈﻦُّ ﻗﻮﻝَ ﻣﺜﻞِ ﻫﺬﺍ ﺑﻴﻦ ﺍﻟﻔﻴﻨﺔ ﻭﺍﻷﺧﺮﻯ ﻳُﻌﺠﺐُ ﺍﻟﻨﺴﺎﺀ."""
Amakusa Juuza,"""ﺃﺳﺄﺕِ ﺍﻟﻈﻦّ ﺑﻲ. ﻟﻴﺲ ﻟﺬﻟﻚ ﻗﻠﺘُﻪ. .........ﻳﺒﺪﻭ ﺃﻧّﻚِ ﺗﻮﺩّﻳﻦ ﺍﻟﺨﻠﻮﺓ. ﺳﺄﻣﻀﻲ ﺇﻟﻰ ﺭﺑّﺎﻥ ﺍﻟﻘﺎﺭﺏ. ﺗﺼﺮّﻓﻲ ﻋﻠﻰ ﻣﻬﻠﻚ."""
,ﻳﺒﺪﻭ ﺃﻥّ ﺃﻣﺎﻛﻮﺳﺎ ﻇﻦَّ ﺃﻥّ ﻣﺰﺍﺟﻲ ﻗﺪ ﺳﺎﺀ.{n}......ﻏﻴﺮَ ﺃﻧّﻨﻲ ﻟﻢ ﺃﺷﻌﺮ ﺑﺬﻟﻚ ﻓﻲ ﻧﻔﺴﻲ.
,ﻟﻌﻠّﻪ ﻓﺮﻍ ﻣﻦ ﺍﻟﺘﻤﺪّﺩ ﻭﺃﺭﺍﺩَ ﺍﻟﻈﻞّ ﻟﻴﺴﺘﺮﻳﺢ.
,ﻛﺎﻧﺖ ﺭﻳﺎﺡُ ﺍﻟﺒﺤﺮِ ﻗﻮﻳّﺔً، ﻟﻜﻨّﻬﺎ ﻟﻢ ﺗﻜﻒِ ﻟﺘﻜﺴﺮَ ﻭﻫﺞَ ﺍﻟﺸﻤﺲ.
,ﺍﺧﺘﻔﻰ ﺃﻣﺎﻛﻮﺳﺎ.ﻭﺑﻘﻴﺖُ ﻭﺣﺪﻱ.
Ushiromiya Ange,""".........ﺍﻻﻛﺘﻔﺎﺀُ ﺑﺎﻟﻨﻔﺲِ ﻫﻮ ﺍﻟﺤﻴﺎﺓُ، ﻳﻘﻮﻝ."
Mammon,"ﺫﺍﻙ ﻣﻤﻞّ. ﺍﻟﺤﻴﺎﺓُ ﻻ ﻃﻌﻢَ ﻟﻬﺎ ﺑﻼ ﻃﻤﻊ."""
,ﻫﻨﺎﻟﻚ ﺃﺑﺼﺮﺕُ ﻣﺎﻣﻮﻥ ﻭﻗﺪ ﻇﻬﺮﺕْ ﻓﺠﺄﺓ، ﻭﺷَﻌﺮُﻫﺎ ﺍﻟﻜﺎﻣﻞُ ﻳﺘﻄﺎﻳﺮُ ﻓﻲ ﺍﻟﺮﻳﺢ ﻋﻨﺪ ﻣﻘﺪّﻣﺔ ﺍﻟﻘﺎﺭﺏ.
Ushiromiya Ange,"""ﺻﺤﻴﺢٌ ﺃﻥّ ﺣﻴﺎﺓَ ﺍﻟﻄﻤﻊِ ﻣُﺴﻠﻴّﺔ. ﻟﻜﻦ، ﻋﻠﻰ ﺧﻼﻓﻚ، ﻓﺈﻥّ ﺍﻟﻤﺮﺀ ﻋﻤﺮُﻩ ﻣﺤﺪﻭﺩ."""
Ushiromiya Ange,"""ﺇﺫﺍ ﻇﻞّ ﺍﻟﻤﺮﺀُ ﻃﺎﻣﻌًﺎ ﺇﻟﻰ ﺍﻷﺑﺪ، ﻓﺬﻟﻚ ﻳﻌﻨﻲ ﺃﻥّ ﻟﻪ ﺭﻏﺒﺎﺕٍ ﺣﺘﻰ ﻓﻲ ﻟﺤﻈﺔ ﻣﻮﺗﻪ ﺍﻷﺧﻴﺮﺓ. ﻭﺍﻟﺮﻏﺒﺔُ ﺗﻌﻨﻲ ﺃﻥّ ﻫﻨﺎﻟﻚ ﻣﺎ ﻳُﺮﺍﺩُ، ﺷﻴﺌًﺎ ﻣﻔﻘﻮﺩًﺍ، ﻭﺟﻬًﺎ ﻣﻦ ﺍﻟﻨﻘﺺ ﻟﻢ ﻳﻜﺘﻤﻞ."""
Ushiromiya Ange,"""......ﻻ ﺭﻳﺐَ ﺃﻥّ ﺍﻟﻤﻮﺕَ ﺻﻌﺐٌ ﺣﻴﻦ ﻻ ﻳَﻌﺪّ ﺍﻟﻤﺮﺀُ ﻧﻔﺴﻪُ ﻣﻜﺘﻔﻴًﺎ. ﻓﺄﺣﺴﺐُ ﺇﺫًﺍ ﺃﻥّ ﺍﻻﻛﺘﻔﺎﺀَ ﺑﺎﻟﻨﻔﺲِ ﺿﺮﻭﺭﻱّ."""
Mammon,""".........ﻓﻬﻤﺖ. ﺇﺫﻥ ﻓﺎﻟﻤﺤﺪﻭﺩﻭ ﺍﻷﻋﻤﺎﺭِ ﻣﻀﻄﺮّﻭﻥ ﻟﻤﺜﻞ ﻫﺬﺍ ﺍﻟﺘﻨﺎﺯﻝ؟ ﺳﺎﺩﺗُﻨﺎ ﻛﺎﻧﻮﺍ ﻃﻮﻳﻠَﻲ ﺍﻷﻋﻤﺎﺭ، ﻓﻠﻢ ﻳﺨﻄﺮْ ﺑﺒﺎﻟﻲ ﻫﺬﺍ ﻗﻂّ."""
