Speaker,Spanish (ES)
Ushiromiya Battler,"""... Eso suena interesante. Hace unas horas, todos estaban montando un escándalo sobre cómo entrar en una habitación sin usar la puerta."""
,"En aquel entonces, todo el mundo había montado un numerito sobre cómo habría podido salir el abuelo de su habitación."
,"Gracias al recibo que la tía Eva puso en la puerta por capricho, había quedado claro que la puerta permaneció sellada, y ya que la tía Natsuhi había sido la única persona en entrar y salir en aquel momento, había quedado bajo sospecha."
,"La tía Eva había propuesto una teoría sobre cómo la tía Natsuhi habría podido arrojar al abuelo por la ventana, y salir ella misma por la puerta."
,Pero esta puerta es mucho más simple.
,"Estaba cerrada desde dentro por la cadena.{n}También la ventana estaba cerrada desde el interior, y los cuerpos estaban en la habitación."
,"... Esta vez realmente había sido, sin exagerar, una auténtica habitación cerrada."
,"... Es cierto. Incluyendo la desaparición del abuelo, han ocurrido tres incidentes, y la puerta siempre ha sido el punto de interés."
,Primero fue la persiana metálica.
,"Había una llave en la habitación de sirvientes, y suponiendo que alguien lo sabía, no podemos considerarla una habitación cerrada."
,Después fue la puerta sellada por el recibo.
,"Sin embargo, ya que la tía Natsuhi había entrado en la habitación, si ella hubiese dejado salir al abuelo por la ventana o, o si lo arrojó por ella, habría podido cerrar la ventana antes de marcharse."
,"O, como en mi teoría, él podría haber estado escondido hasta que el recibo ya no estuviese, y después dejar la habitación... Básicamente, esta puerta puede ser derrotada con una buena cantidad de trucos desesperados."
,"En ese sentido, la verdad es que tampoco podemos considerar esta como una habitación cerrada."
,"Y ahora, tenemos la puerta sellada por la cadena."
,"... Esta vez, tenemos que rendirnos.{n}La ventana, la puerta... todo estaba cerrado. Era una habitación cerrada perfecta."
,La primera no había sido una habitación cerrada porque se podía sospechar de todos.{n}... La segunda no había sido una habitación cerrada porque se podía sospechar de la tía Natsuhi.
,"... ¡Pero esta vez, no se podía sospechar de nadie!{n}¡Esta era una habitación cerrada perfecta, pues todo el mundo había estado completamente sellado en el exterior por la cadena!..."
Ushiromiya George,"""... En ese caso, ¿tal vez el culpable cometió el crimen sin entrar en la habitación?... ¿Con algún método desde el exterior?..."""
Ushiromiya Jessica,"""Bueno... Solo es una cadena, así que aunque no puedas abrir la puerta lo suficiente como para que entre alguien, se puede crear una pequeña apertura. El culpable podría llamar a la puerta para hacerles asomarse antes de atacarles, o... Espera... ¿es eso ingenuo?..."""
Ushiromiya Battler,"""Sí, lo es... Si el cuerpo de la tía Eva hubiese estado justo al lado de la puerta, entonces podría haber sido posible."""
Ushiromiya Battler,"""¡Pero estaba en la cama del centro de la habitación! Y el tío Hideyoshi estaba en el baño. Mirando desde la rendija de la puerta, ni siquiera podrías verlos, y mucho menos podrías alcanzarlos con las manos... Maldita sea, es totalmente inútil. ¡¡No tengo ni idea!!"""
,... Algo tiró de mi manga con suavidad... Era María.
Ushiromiya Maria,"""... Uu. ¿Satisfecho?"""
Ushiromiya Battler,"""¿A qué te refieres con ‘satisfecho’?"""
Ushiromiya Maria,"""... Kijijijijijijijijijijijiji... Battler, ya que no querías dudar de ninguno de tus familiares... pediste un deseo, diciendo que querías que {f:5:Beatrice} fuera la culpable, ¿verdad?"""
Ushiromiya Maria,"""Bueno, {f:5:Beatrice} te concedió ese deseo... Tal y como pediste, ha hecho ‘algo totalmente imposible para un humano, para hacerte creer en la bruja’."""
Ushiromiya Maria,"""... Y aun así, estás siendo terco. Kijijijijijijijijijijijijijijiji. Ouch."""
,"Le di un golpecito en la cabeza a María, que estaba riendo de forma desagradable."
Ushiromiya Battler,"""Claro, gracias por concederlo. A cambio, déjame enseñarte a no reírte en momentos como este. Más importante, dime. Había otro garabato misterioso en la puerta de la habitación de la tía Eva y el tío Hideyoshi. ¡¿Era eso otro círculo mágico?!"""
Ushiromiya Maria,"""... Kijijijijijijiji. Ese tiene un diseño bastante memorable y característico, así que esperaba que al menos supieras lo que es. Ouch."""
Ushiromiya Battler,"""No lo sé, así que te daré todo el crédito. Deja de quejarte y explícalo."""
Ushiromiya Maria,"""... Sí que eres violento, Battler. No te diré si eres tan mezquino, ¿lo entiendes?... ¡Ouch! Uu... lo diré, lo diré, deja de golpearme... Es el primer círculo mágico de la luna."""
Ushiromiya Battler,"""¿Qué significa? ¡¿Cuál es el efecto de este círculo mágico?! ¡¿Qué significa la escritura en hebreo?!"""
Ushiromiya Maria,"""Esas palabras son del Antiguo Testamento, Salmo 107, versículo 16... ‘Porque rompió las puertas de bronce, y destrozó los cerrojos de hierro’... Este círculo mágico tiene dos efectos. Primero, puede abrir una puerta independientemente del método usado para cerrarla."""
Ushiromiya Battler,"""Sí que es conveniente esa magia... ¡¿Así que tu bruja proclama que esta es una puerta que no puede abrirse sin magia?!... ¡¿Y el otro efecto?!"""
Ushiromiya Maria,"""Toma la puerta que no se abre como representación de una situación inexpugnable y la abre... Al utilizarlo en una situación difícil, te da una solución en la que ni siquiera habías pensado hasta entonces... Por decirlo de forma simple, recibes el poder de observación y de discernimiento, inspiración e intuición."""
Ushiromiya Maria,"""... Kijijijijijijijijiji. {f:5:Beatrice} está intentando provocarlos, patéticos humanos, ya que está segura de que no hay forma de que puedan imaginar cómo ha sido abierta esta puerta. Kijjijijijijijijijijijijijijiji..."""
Ushiromiya Maria,"""Ouch."""
Ushiromiya Battler,"""Muy bien, buen trabajo, ahora cállate... ¡Suena genial, aceptaré este reto de la bruja!"""
Ushiromiya George,"""... María‐chan... Cosas como las brujas y los demonios no existen en este mundo... ¡Alguien mató a mi padre y madre! No sé si fue alguien a quien conozco o no. ¡¡Pero sea como sea, está claro que fue un humano!!..."""
Ushiromiya Jessica,"""... Sí, pero... ¿cómo? ¡Cómo llegaron hasta ellos a través de una apertura en la puerta que no debe de tener más de diez centímetros de ancho!..."""
Ushiromiya Natsuhi,"""De cualquier forma, apenas puedo soportar este hedor... ¡¿Qué rayos puede ser?!..."""
,"Kanon y Kumasawa, que se habían adelantado, se dieron cuenta antes de llegar a la cocina de que el olor no procedía de allí."
,"Esto era porque, en su camino a la cocina, se dieron cuenta de que una ola incluso más gruesa de hedor subía por las escaleras que llevaban al sótano."
Kanon,"""... La sala de calderas..."""
Kumasawa Chiyo,"""... Me pregunto si la caldera tiene un problema de nuevo..."""
,Esas escaleras llevaban a la sala subterránea de calderas.
,"La caldera de la mansión era vieja, y estaba en muy malas condiciones.{n}Ambos habían sido testigos de problemas con la caldera en varias ocasiones, pero nunca habían visto que expulsara tal olor."
,*Slam*
Kumasawa Chiyo,"""¡¿Q-Qué fue eso?!..."""
,"El sonido que escucharon proveniente del sótano era claramente el de una puerta cerrándose.{n}... Aunque lo expresó como una pregunta, Kumasawa ya se había dado cuenta de que el sonido no podía ser otra cosa."
,Kumasawa estaba tan sorprendida que sus piernas volvieron a fallarle y se encogió de miedo...
,"... Ya que, {i:en ese momento, nadie podría haber estado en la sala de calderas}."
,"¡Hace tan solo unos segundos, todos habían estado amontonados alrededor de la habitación de Eva y Hideyoshi!{n}Entonces, ¡¿quién había causado ese sonido de una puerta cerrándose?!"
Kanon,"""¡...!"""
Kumasawa Chiyo,"""¡¡Kanon-san!!..."""
,"¡Tras tomarse un segundo para entender la situación, Kanon corrió hacia el sótano!..."
,"Ya que acababan de oír el sonido de una puerta cerrándose, y no había signo de que nadie subiera por las escaleras, esto significaba que la persona que había cerrado la puerta estaba ahora dentro de la sala de calderas."
,"Si la sala de calderas hubiera sido un callejón sin salida, Kanon no se habría apresurado tanto."
,"... Pero Kanon era un sirviente, así que lo sabía.{n}Había dos entradas, una que daba a la mansión y otra que daba al patio."
,"¡Si no los perseguía ahora, podrían escapar!..."
,Kumasawa llegó a la misma conclusión bastante después que Kanon.{n}... ¡Pero no podía dejar que fuera él solo!...
,"Si lo que estaba en la sala de calderas era el culpable, un oponente que había asesinado con facilidad a seis adultos en el primer crimen, entonces sin importar cómo lo enfrentara Kanon, no tenía ninguna posibilidad."
,"... Por supuesto, con este argumento, aunque Kumasawa se uniera, no cambiaría nada..."
,"¡¡De cualquier forma, tras un retraso, Kumasawa decidió que no podía dejar que Kanon fuera solo, y bajó corriendo por las escaleras!!..."
,"En ese momento, Kanon ya estaba en la sala de calderas."
,El calor húmedo característico de la sala de calderas lo atormentó.{n}... Siempre había sido un lugar desagradablemente oloroso y caliente.
,"Y encima, la habitación estaba llena de ese horrible hedor... que hacía que Kanon sintiera ganas de vomitar."
,... No cabía duda de que esa habitación era el origen.
,"En ese caso, Kanon debería haber estado buscando el origen del olor."
,"Sin embargo, Kanon siguió mirando hacia adelante mientras tomaba un hacha de un estante de herramientas justo a un lado de la puerta."
,"... No había extendido la mano porque quisiera un hacha... Había querido tomar un arma, cualquier arma... ¿Por qué?"
Kanon,"""..."""
,"Kanon miró hacia la oscuridad que la bombilla no podía atravesar.{n}... Entonces, {i:respondió}."
Kanon,"""... En una ruleta, apuestas un número en los colores rojo o negro, esperando obtener alguna recompensa... Sin embargo, las apuestas de bajo riesgo como apostar al rojo o negro ofrecen una recompensa bastante baja."""
,Las palabras que salían de la boca de Kanon... fueron tragadas por la oscuridad.
,"Esa oscuridad comenzó a girar de pronto, brillando..."
,Era... una escena bastante fantástica...
,"Brillantes mariposas doradas que se habían ocultado en la sombras de la sala de calderas... batieron sus alas, centelleando de forma hermosa... y se reunieron en la oscuridad, desapareciendo..."
,"Kanon siguió hablando, dirigiendo sus palabras a la oscuridad mientras esta se tragaba a las mariposas.{n}... Y mientras estas se reunían en la oscuridad, ellas... tal vez... probablemente... no, seguramente... se rieron."
,... Pero Kanon siguió hablando sin vacilar en lo más mínimo.
Kanon,"""... Por otro lado, si apuestas a algo con una probabilidad menor, recibes una recompensa proporcional al riesgo... El amo llamaba ""milagro"" al hecho de tener éxito a pesar de un tener un riesgo astronómico, y llamaba ""magia"" a la astronómica recompensa obtenida como resultado."""
Kanon,"""... No tengo interés alguno en qué clase de ""magia"" buscaban el amo y tú al girar esa ruleta... Pero olvidas algo... Olvidas que la ruleta tiene un resultado que no es ni rojo ni negro."""
,"Las ruletas tienen un resultado especial llamado ""0"", que significa que la casa se lo lleva todo en ciertas variantes del juego. Esto significa que todas las monedas apostadas en la mesa serán barridas, como si todos hubieran perdido..."
Kanon,"""... He decidido una cosa... Decidí que... si Shannon moría, y yo seguía con vida, ¡acabaría con esta ruleta tuya aunque me costase la vida!..."""
Kanon,"""... Esta no es una de las reglas del amo... y claramente no es una de las tuyas... Yo mismo he creado esta regla... Ya no soy un mueble... ¡Soy el cero de tu ruleta!..."""
,... La cara de Kanon se retorció con humillación.{n}... Estaba claro que había sido ridiculizado en respuesta a su abnegación.
,La ceja de Kanon se arrugó aún más... y una expresión furiosa que nunca le había mostrado a nadie apareció en su cara.
,... La mano que sujetaba el hacha estaba temblando... Su sudor se convirtió en gotas que se deslizaban al suelo...
,Estaba claro que la ira no era la única emoción que provocaba los temblores de Kanon.
,"... Sin embargo, Kanon suprimió esa emoción..."
Kanon,"""... No permitiré que tus palabras me descarríen de nuevo... Este es el fin de la Ruleta de los Demonios."""
Kanon,"""... ¡¡¡E-Espera otros mil años en el infierno a tu próximo invocador, {f:5:Beatriiiiiiiiiiiiiiice}!!!"""
,"Cuando Kanon alzó el hacha e intentó sumergirse en la oscuridad, no cabe duda de que esta se mofó de él."
,"Se mofó de su valor como si fuera vulgar, perezoso, inútil e insignificante."
,"... Kanon, con su hacha aún en alto, no pudo dar ni un paso más..."
,"Con un *clang*, el hacha que Kanon sujetaba cayó y rodó por el suelo..."
,"Y tras esto, con un par de ruidos sordos, las rodillas de Kanon cayeron... primero la izquierda, luego la derecha..."
,"Esa mano, que parecía estar intentando atrapar el cielo ahora que el hacha había caído, bajó con lentitud, aterrizando en su pecho. La otra mano hizo lo mismo."
,"... Allí mismo, un mango con un diseño demoniaco estaba enterrado en su pecho.{n}La misma clase de arma que había apuñalado las frentes de Hideyoshi y Eva... estaba en el pecho de Kanon..."
Kanon,"""... U... ugh..."""
,"Kanon se curvó en su agonía, con sangre fresca saliendo de la esquina de su boca...{n}... Era... maquillaje sobre la piel blanca de Kanon..."
,"Alrededor de esta escena, las brillantes mariposas doradas bailaron a través de la oscuridad, cautivantes..."
,"Era una bella, bella danza... una marcha funeraria de homenaje, ridículo y desprecio por el autosacrificio de un único muchacho."
,"... Kanon estaba preparado para su propia muerte, pero aunque no podía hacer nada excepto aceptar la muerte que había recibido, intentó una última forma de resistencia."
,"... Tomó la empuñadora del arma enterrada en su pecho con ambas manos, y castañeando los dientes con un dolor tremendo y agudo... la sacó."
,"Por un momento, un salpicado rojo brillante salió a borbotones."
,... Hizo un desagradable sonido de *blup*.
,Probablemente pareciera como si el sonido representara a su alma siendo absorbida por la ciénaga de los muertos...
Kumasawa Chiyo,"""... ¡¿Kanon‐san?! ¡¡¡Eeeeeeeeeeeeek!!! ¡¡A-Alguieeeeeeeeeen!! ¡¡Eeeeeeeeekkk!!"""
,Kumasawa chilló ante la incomprensible visión frente a ella.
,Kanon estaba tumbado en un charco de sangre...{n}... El corazón de Kumasawa estaba hecho un desastre.
,"¡Aah, qué destino más horrible!{n}¡¡No habría muerto si yo hubiera estado con él!!"
,"¡Aah, qué suerte!{n}¡¡Si hubiera estado con él, tal vez yo también habría muerto!!"
,"Mientras gritaba, su expresión se llenó de una fuerte confusión, y los músculos de su cara se alzaron, como si estuviera sonriendo mientras lloraba...{n}¡¡Nadie podría burlarse de una expresión como esa!!..."
Ushiromiya Natsuhi,"""¡¡¿Qué ocurre, Kumasawa?!! ¡¡¡Respóndeme, Kumasawa!!!"""
,"La primera en entrar corriendo fue Natsuhi, sujetando el arma."
,Battler y Genji entraron tras ella.
,"Normalmente, es probable que hubieran empezado a discutir sobre el origen del violento hedor que cubría la sala de calderas."
,"... Pero cuando vieron a Kanon, que estaba tumbado en el suelo como ahogándose en un océano de su propia sangre, el hedor dejó de ser importante."
Ushiromiya Natsuhi,"""¡Kanon! ¡¡Respóndeme!!... ¡¡Genji, trae al doctor Nanjo aquí!!"""
,"Natsuhi se dio cuenta de que aunque Kanon estaba al filo de la muerte, todavía estaba consciente, así que envió a Genji a traer al doctor."
,"... ¡Natsuhi, sujetando el arma en alto, plantó cara a la oscuridad del centro de la sala de calderas y gritó!"
Ushiromiya Natsuhi,"""... ¡¡¡¿Quién está ahí escondido?!!! ¡¡Sal en silencio!! ¡¡Si no sales, dispararé sin piedad!!"""
Ushiromiya Battler,"""¡Una linterna! ¡¡Tía, iluminémosles!!"""
,"Battler, pensando con rapidez, tomó una enorme linterna de la estantería de herramientas al lado de la puerta y usó su luz para atravesar la oscuridad que Natsuhi observaba fijamente."
,Pero la luz solo iluminó una cañería de aspecto mecánico y una puerta.
,"La puerta estaba ligeramente abierta, y estaba claro que alguien había salido por ella con mucha prisa."
Ushiromiya Battler,"""... ¡¿Tía Natsuhi, a dónde lleva esa puerta?!"""
Ushiromiya Natsuhi,"""¡G‐Genji!... ¡¿A dónde lleva esa puerta?!"""
Ronoue Genji,"""... ¡A-Al patio!..."""
Ushiromiya Battler,"""¡¡¡N-No pienso dejarte escapar, maldito bastardooooooooo!!!"""
,Battler soltó un grito de guerra mientras abría violentamente la puerta.
,El aire frío del exterior entró de golpe.
,"... Unas toscas y estrechas escaleras llevaban hacia arriba.{n}... ¡Battler corrió por ellas, gritando!"
Ushiromiya Natsuhi,"""¡¡Espera, Battler-kun!! ¡¡Es muy peligroso ir solo!!"""
,"Natsuhi también subió corriendo las escaleras, persiguiendo a Battler."
,"Y al final de estas, estaba el patio.{n}... El patio de la mansión se había construido simplemente para obtener iluminación natural, por lo que no era un lugar muy elegante."
,"Estaba totalmente aislado por todos lados, así que el aire era bastante calmado, aunque se podía oír el sonido de un fuerte viento."
,Solo estaba la amable y melancólica lluvia...
,"Mientras corría rápidamente por las escaleras hacia el patio a través del frío y las aisladas gotas de lluvia, Battler miró en todas direcciones."
,"... Por supuesto, la esperanza de encontrar una silueta sospechosa parada despreocupadamente en el patio era casi nula..."
,"Battler giró y giró, mirando en todas direcciones. Giró una y otra vez.{n}Siguió girando hasta que casi perdió el sentido de la orientación.{n}¡Rezaba por poder ver al culpable en algún lugar en ese escenario!..."
,Pero no había forma. ¡Todo lo que vio mientras giraba eran los despiadados muros y ventanas de la mansión!...
,"Además, había dos entradas hacia la mansión desde el patio, y ninguna de las dos estaba cerrada."
,"Ya que no se podía entrar al patio desde fuera de la mansión, las puertas no tenían cerraduras."
,... ¡No sabía por cuál habían huido!{n}Tendría que rendirse.
,"Battler golpeó el muro con su puño, soltando juramentos..."
Ushiromiya Natsuhi,"""... ¡¡Battler-kun!! ¡¡No deberías adelantarte tú solo!!... ¿Battler‐kun?..."""
,"Battler apoyó la cabeza contra el muro, y lo arañó con las uñas de los dedos mientras lloraba..."
Ushiromiya Battler,"""... Maldita sea... ¡¡maldita sea, maldita sea!!... ¡La tía Eva y el tío Hideyoshi! ¡¡¡Y ahora Kanon-kun!!! ¡¡Mataste a seis personas!! ¡¡Y eso no te bastó, así que mataste a tres más!!"""
Ushiromiya Battler,"""¡¿Me estás tomando el pelo, te estás riendo de mííííííííííí?! ¡¡La tía Eva y el tío Hideyoshi siempre fueron divertidos y amables!!... ¡Conocí a Kanon-kun ayer mismo, pero estoy seguro de que nos habríamos llevado bien! ¡¡¿Por qué los mataste?!!"""
Ushiromiya Battler,"""¡¡¡¿Por qué, por qué?!!!... ¡Cuando la gente muere, no vuelve a la vida, ¿sabías?! ¡No van a brotar rápidamente de nuevo como cañas de bambú!... ¡¿Por qué los mataste?! ¿Por qué?... ¡¡¡¿Por qué?!!!... ¡¡Aaaaaaaaaaaaaaaaahhhh!!..."""
,... Battler era alguien que podía comprender los sentimientos de dolor y arrepentimieto en el corazón de una persona.{n}... Así que lloró. Con todas sus fuerzas.
,"Natsuhi, que siempre había pensado que Battler era una persona fuerte, se sorprendió un poco al descubrir que tenía ese lado delicado, y al mismo tiempo, comprendió lo fácil que era herir el corazón de alguien joven, así que le abrazó."
Ushiromiya Natsuhi,"""... Todo está bien. Definitivamente te protegeré a ti, a George-kun, a María-chan y a Jessica... Como madre... ¡y como representante de la familia Ushiromiya!..."""
Ushiromiya Battler,"""... ¡¡UuuUUuuUuuUUUuughhhu!! ¡¡AaaaaaAAAAAAAAhhh!!"""
,"Battler, tras llorar un rato en el pecho de Natsuhi, se secó las lágrimas con una sonrisa amarga, y trató de aparentar que ya había llorado más que suficiente..."
Ushiromiya Natsuhi,"""De cualquier forma, será mejor que bajemos por ahora... Protegernos es más importante que encontrar al culpable. Mañana, el barco llegará. Después de eso, la policía vendrá, y todo saldrá a la luz... ¡¡No hay forma de que el culpable pueda escapar de esta isla, no importa cuánto lo intente!!..."""
Ushiromiya Battler,"""... Así es... Cuando venga la policía..."""
,"{ruby:Umineko No Naku Koro Ni:Cuando las gaviotas lloren}, el crimen será resuelto."
,"Pero... por algún motivo, Battler se sentía intranquilo... como si las gaviotas no fueran a llorar nunca más."
,"... Eso no podía ser cierto.{n}Cuando pase el tifón, las animadas gaviotas volverán de nuevo al puerto..."
,Volví a la sala de calderas junto a la tía Natsuhi y le dije débilmente a todo el mundo que no habíamos encontrado nada.
,El doctor Nanjo y George-aniki llevaron a Kanon-kun a la habitación de sirvientes.
,"La habitación de sirvientes tenía un botiquín y un fregadero, y al parecer podía usarse como una enfermería."
,Kumasawa-san y Jessica les acompañaron.
,... En el suelo se quedaron manchas de la sangre de Kanon.
,A juzgar por la gran cantidad de sangre perdida y la despiadada forma del arma que había caído al suelo... Supuse que el tratamiento del doctor Nanjo no serviría de nada...
,No cabía duda de que esa arma era de la misma clase que la que se había clavado en las frentes de la tía Eva y el tío Hideyoshi.
,"... Pero espera, ¿no es el diseño demoniaco de la empuñadura un poco diferente?..."
,"Parecía que había algunas diferencias en esa parte. Sin embargo, en lo que concernía a la forma general, todas las armas eran de la misma clase."
,"Podría parecer brutal, pero en el caso de la tía Eva y el tío Hideyoshi habíamos dejado las armas clavadas para preservar la escena del crimen."
,... Así que esta era la primera vez que veíamos el arma entera.
,"Tal y como esperábamos, el arma no tenía la hoja de un cuchillo, sino la forma de un picahielos... o más bien, una delgada estaca."
,Y además... tenía un diseño en espiral que podría describirse como el de un taladro.
,... Parecía algo que se clavaría en los corazones de los humanos sacrificados en algún ritual demoniaco...
,"Incluyendo la empuñadura, probablemente medía unos veinticinco centímetros de largo. La mitad de la parte en forma de estaca, estaba manchada de sangre de color rojo intenso."
,... La longitud de la zona que estaba manchada de sangre dejaba claro con qué profundidad había penetrado en el pecho de Kanon...
,"Pero la tía Natsuhi y los demás ni siquiera miraron el arma, y en su lugar se quedaron enfrente del incinerador, de donde venía el horrible hedor."
,"Probablemente habían sacado {i:eso} de la caldera, donde habia estado quemándose."
,... Seguía emanando humo y despedía densas ondas de ese olor tan desagradable...
,Genji-san y María lo miraron fijamente.
,"La tía Natsuhi ni siquiera podía mirarlo directamente... Sacudía la cabeza, dándole la espalda."
Ushiromiya Battler,"""... ¡Ug!..."""
,"... Pensaba que tras todo lo que había pasado, nada podría sorprenderme, pero... esto era... ¡gghh...!"
,"Me quedé quieto un rato, gimiendo, con ganas de vomitar..."
,... El auténtico origen de ese tremendo hedor... era el olor a quemado del interior del incinerador... de un cadáver carbonizado...
,"La ropa, la superficie del cuerpo y el pelo estaban horriblemente quemados. Ese grotesco cadáver estaba en un estado en el que ni siquiera podía distinguirse el rostro, la edad o siquiera su sexo..."
,"Pero al pensar en ello con calma, me di cuenta de que un cadáver apareciendo a estas alturas solo podía pertenecer a una persona."
,"... Era del abuelo, que había desaparecido esa misma mañana, y cuyo paradero era desconocido."
Ronoue Genji,"""... Creo... que probablemente sea el Amo."""
Ushiromiya Natsuhi,"""... Estoy... de acuerdo... El que haya fallecido en semejante estado... Es desgarrador..."""
Ushiromiya Battler,"""... Pero... ¿hay alguna prueba de que este cadáver realmente sea del abuelo?... Está tan quemado que ni siquiera se puede decir su sexo..."""
Ushiromiya Natsuhi,"""Battler-kun... mira sus pies."""
,"La tía Natsuhi, con su pañuelo sobre la boca y sus ojos apartados, señaló y me dijo que observara los pies del cadáver quemado."
,¿...?
Ronoue Genji,"""... Observe que hay seis dedos en cada pie."""
Ushiromiya Battler,"""¿Eh?... Ah, tienes razón..."""
,"Tal y como había dicho Genji-san, había seis dedos en cada pie."
,Cada uno de los dedos estaba colocado con tal normalidad que ni me había dado cuenta...
Ronoue Genji,"""... Desde el momento en que nació, el Amo ha tenido seis dedos en cada pie... Por ello se le confió el renacimiento de la familia Ushiromiya."""
Ushiromiya Natsuhi,"""Tengo entedido que desde hace tiempo, la polidactilia es bastante común en la familia Ushiromiya... Probablemente sea hereditario."""
,"Polidactilia significa, literalmente, ""varios dedos""."
,"Por un pequeño error de Dios cuando nace alguien, uno de sus dedos de las manos o de los pies se divide en dos, y el número total aumenta."
,"Pero no se suele dar mucha importancia a la polidactilia en el mundo en general.{n}Esto es porque no es una enfermedad, es simplemente algo con lo que nace la gente."
,"Así que mientras son bebés, alrededor del tiempo en que cumplen un año, pueden ser llevados a un hospital y usar cirugía para volverlos normales."
,"Un niño con polidactilia puede recibir tratamiento antes de ser consciente, así que tal vez ni ellos lo recuerden."
,"Por cierto, parece ser que hay posibilidades de que ocurra en uno de cada dos mil bebés, así que aunque no es demasiado típico, tampoco es tan extraño."
,"Hablando de eso, creo que el tío Hideyoshi me contó algo hace tiempo... Sobre cómo incluso Toyotomi Hideyoshi, el hombre que unificó Japón a finales del período Sengoku, tenía seis dedos en una mano..."
,"Según la tía Natsuhi, entre los líderes de la familia Ushiromiya, todos los que eran más alabados por su sabiduría tenían polidactilia."
,"... Por ello, cuando nació el abuelo, todos sus familiares se emocionaron ante la idea de que podría convertirse en otro sabio líder. Y, cuando los líderes de la familia murieron en el Gran Terremoto de Kanto,  parece ser que se argumentó que el abuelo debería ser el que reviviera a la familia por el augurio de su nacimiento."
,"Si el abuelo pensaba que ser el líder no era un mal puesto, el sexto dedo debió ser un golpe de suerte."
,"... Ahora que lo pienso, creo que hay algún país donde se cree que las personas con polidactilia deberían ser tratadas como dioses y reverenciadas..."
,"No tiene nada que ver, pero es bastante típico en las novelas de misterio que un cadáver sea incinerado para esconder su identidad."
,"... Pero supongo que en el caso del abuelo, el ser tostado no es suficiente para esconder las pruebas de su identidad..."
,Y... el cadáver del abuelo no solo había sido incinerado.
,"... Tal y como había ocurrido con la tía Eva y el tío Hideyoshi... una de esas cosas como la que había sido clavada en el pecho de Kanon-kun, uno de esos ""picahielos demoniacos""... ¡estaba clavado en su frente!..."
Ronoue Genji,"""... El Anillo del Líder no está en su dedo."""
Ushiromiya Natsuhi,"""... Así que todo es como decía la carta de la noche anterior. Padre... probablemente estaría muy decepcionado..."""
,La tía Natsuhi bajó la cabeza y cerró los ojos con fuerza...
,... Esta habitación también se había convertido en una escena del crimen vital que mostrar a la policía.
