Speaker,Spanish (ES)
Ushiromiya Ange,"""¡¿Te vas a lanzar en medio de esa batalla?!"""
Ushiromiya Battler,"""Pero no puedo simplemente ignorarlo, ¿verdad?"""
Ushiromiya Ange,"""..."""
Ushiromiya Battler,"""La pelea entre esas dos es, sin duda, algo fuera de lo común... Sin embargo, están completamente equilibradas, en igualdad de condiciones. Eso significa que... incluso un simple {y:0:Humano}{n:0:humano} como yo podría inclinar la balanza con mi ayuda."""
,Un equilibrio sostenido por fuerzas opuestas tan poderosas puede romperse fácilmente con un pequeño empujón.
,"Sin embargo, lanzarse allí solo para aportar ese pequeño empujón sería, sin duda, un acto suicida."
,Sería como una polilla volando directa al fuego.{n}Tan solo acercarse podría ser suficiente para quemarse por completo.
Ushiromiya Battler,"""Cuando consigas la llave, regresa a la Tierra Dorada de inmediato... No sabemos cuánto tiempo podrán resistir allí."""
Ushiromiya Ange,"""... Todos están luchando... no puedo ser la única que se marche."""
Ushiromiya Battler,"""Es cierto, esta es tu lucha. Por eso debes luchar... Aunque lamentes no haber podido morir junto a todos, supera ese sentimiento y vive en el futuro. Esa fue la decisión que tomaste, ¿no es así?"""
Ushiromiya Ange,"""¡...!"""
,Ange no podía responder nada.
,"... Probablemente, su hermano y todos los demás morirían. Por eso, ella también quería morir junto a ellos, en el mismo momento y lugar."
,"Pero eso no le estaba permitido, ni debía desearlo."
,Ya había tomado una decisión.
,"Había jurado vivir en el futuro sin mirar atrás, sin pensar en las muertes de todos."
Ushiromiya Battler,"""Cuando regreses a la Tierra Dorada, muéstrale la llave a Beato. Entonces ella te mostrará dos puertas... Y te hará un acertijo sencillo, pidiéndote que abras una de ellas... Ese será el último juego de mi tablero."""
Ushiromiya Ange,"""... Dos puertas..."""
Ushiromiya Battler,"""Una de ellas te guiará hacia el futuro... No te preocupes. Tal y como eres ahora, no te equivocarás. Y una vez que la atravieses, no mires atrás hasta que la puerta se cierre."""
Ushiromiya Ange,"""¿Por qué no puedo mirar atrás?"""
Ushiromiya Battler,"""Cuando la puerta se cierre, nuestro destino ya no será algo que puedas conocer... En otras palabras, estaremos encerrados dentro de la caja del gato."""
Ushiromiya Ange,"""Un destino encerrado en la caja del gato... contiene infinitas verdades."""
Ushiromiya Battler,"""Así es. Podríamos haber perdido miserablemente, o podríamos haber sobrevivido gracias a un milagroso giro de los acontecimientos. En resumen, si logramos enviarte al futuro, como la bruja que eres, sin que observes nuestro desenlace, tendremos una oportunidad de victoria."""
Ushiromiya Battler,"""Pero si te quedas observándonos todo el tiempo, terminarás viendo cómo somos aniquilados. Y si eso ocurre, la derrota estará asegurada al cien por ciento. Por eso, para darnos el milagro de la victoria, cuando cruces esa puerta, ¡no debes mirar atrás bajo ninguna circunstancia! ¡¿Entendido?!"""
Ushiromiya Ange,"""S-Sí..."""
Ushiromiya Battler,"""Por eso, voy a ir a ayudar a {f:5:Lambdadelta}. Si me despides con valentía y regresas a la Tierra Dorada, esa será la última imagen que tendrás de mí."""
Ushiromiya Ange,"""... El destino de la victoria o derrota de onii-chan y los demás quedará encerrado en la caja del gato. Así que nunca podrán ""perder""."""
Ushiromiya Battler,"""Exacto. Así que no mires atrás. Pronto obtendrás la llave. Corre directa a la Tierra Dorada sin detenerte... Antes de que sea tarde, déjame enviarte un mensaje breve para tu futuro yo. Escucha bien, no lo olvides, ¡grábalo en tu corazón!"""
Ushiromiya Ange,"""S-Sí... ¡¡sí!!"""
Ushiromiya Battler,"""... No importa cuándo ni dónde, nunca pierdas la esperanza de vivir. Nosotros siempre estaremos detrás de ti, apoyándote... ¡Mientras creas en nosotros, incluso podrás escuchar nuestras voces! ¿Entendido? ¡Cree en ello! ¡Porque los milagros, si crees en ellos, siempre se hacen realidad!"""
,"En ese momento, {f:5:Lambdadelta} y {f:5:Bernkastel} fueron envueltas en una explosión devastadora."
,No cabía duda de que una de ellas había acertado un golpe poderoso.
,"No hubo más estruendos después de eso... Sin duda, ese golpe había decidido la batalla..."
,Cuando el humo de la explosión se disipara... ¿quién sería la que quedaría en pie?
,El círculo mágico que sellaba la llave aún necesitaba unos minutos más para deshacerse...
{f:5:Bernkastel},"""... ¿Todavía estás aquí?... Mi querida... {f:5:Lambdadelta}..."""
,La única que permanecía de pie allí era... {f:5:Bernkastel}.
,No hubo respuesta alguna de {f:5:Lambdadelta} a su pregunta.
,"Aunque aquello significara su victoria, la expresión de {f:5:Bernkastel} no mostraba alegría."
{f:5:Bernkastel},"""... Qué lástima, Lambda... Pensé que juntas podríamos construir un universo... Es una pena, de verdad."""
,... {f:5:Bernkastel} seguía completamente concentrada en la batalla.
,"Por eso, no había notado aún a Battler y Ange frente a la llave."
,"... Sin embargo, pronto se daría cuenta.{n}Y cuando eso ocurriera, ya no habría escapatoria."
,El círculo mágico que sellaba la llave comenzaba a deshacerse lentamente en su última parte.
,"Pero, como si se tratara de una burla, la última parte se deshacía con una lentitud exasperante..."
,"Al ver esa lentitud, la esperanza de que solo faltara un minuto, o quizás unos segundos... Se desmoronó en un abismo de desesperación."
,Battler tomó una decisión con firmeza.
Ushiromiya Battler,"""... Yo no lo haría de esa manera, pero bueno... Parece que ahora es mi turno."""
Ushiromiya Ange,"""Onii‐chan..."""
Ushiromiya Battler,"""Has sido valiente, Ange. Hiciste bien en no detenerte."""
,"Mientras él acariciaba la cabeza de Ange, ella apoyó su mejilla contra su mano con ternura, dejando caer lágrimas."
{f:5:Bernkastel},"""... Tendré que reunir a los gatitos otra vez. Pensé que Battler estaría con ella, pero su ausencia es extraña... Dejar a alguien como él suelto, incluso solo, es tan molesto como una piedrecilla en el zapato."""
,"Cuando el humo de la explosión se disipó por completo, se pudo ver que lo que quedaba de {f:5:Lambdadelta} eran montones de caramelos flotando por el aire."
,Un caramelo con forma de estrella golpeó la cabeza de {f:5:Bernkastel}.
,"Tenía una de sus puntas rota, lo que le daba un aire melancólico."
{f:5:Bernkastel},"""... {f:5:Lambdadelta}... Vive conmigo... Dentro de mí, tú y yo formaremos un único universo."""
,"{f:5:Bernkastel} mordió el caramelo, lo trituró y lo tragó."
{f:5:Bernkastel},"""Ahora estaremos juntas para siempre... Te amo, Lambda."""
{f:5:Lambdadelta},"{a:c:""Yo también, Bern.""}"
,"El vientre de {f:5:Bernkastel} comenzó a hincharse de repente, como si fuera un globo."
,"Eso subió desde su estómago hasta su garganta, y desde su boca expulsó fuegos artificiales que estallaron."
,"{f:5:Bernkastel} tosiendo violentamente, escupía fuegos artificiales, chispas y trozos de caramelo."
{f:5:Lambdadelta},"""¿No puedes corregirlo? Esa costumbre de cuando eras un gato... No deberías comer dulces sospechosos que encuentras por ahí, ¿verdad?"""
{f:5:Bernkastel},"""La... mbfggggg... ghkahh{0}khhh{0}khhk... dah... ¡¡aaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhhh!!"""
,"{f:5:Bernkastel} seguía tosiendo, expulsando explosiones de fuegos artificiales."
,Había experimentado el nacimiento de un pequeño universo de dulces directamente desde el interior de su estómago. Ni siquiera alguien como {f:5:Bernkastel} podía soportarlo.
,"{f:5:Bernkastel}, vomitando fuegos artificiales hasta el punto de casi expulsar sus entrañas, miró a {f:5:Lambdadelta} con una expresión aterradora mientras su forma parpadeaba."
,Su forma parpadeaba porque el daño recibido era tan grave que incluso mantener su apariencia resultaba difícil.
{f:5:Lambdadelta},"""Qué descuidada, Bern. Tu apariencia está hecha un desastre, ¿sabes?"""
{f:5:Bernkastel},"""¡Cof, cof, cof, gah, ugh...! ¡¡Lambdaa{0}a{0}a{0}a{0}a{0}a{0}ahhhkk!! ¡¡Cof, cof!!"""
{f:5:Lambdadelta},"""Por un momento, pensé en dejarte ganar un poquito... Pero cambié de opinión. Si nos convertimos en un solo universo, Bern nunca volverá a susurrarme palabras de amor."""
{f:5:Bernkastel},"""... Es cierto... Yo soy de las que no alimenta al pez una vez lo ha pescado."""
{f:5:Lambdadelta},"""Lo sé. Por eso Bern brilla con tanta belleza... Siempre insinuante, pero nunca doblegándose ante nadie, como una majestuosa reina felina."""
{f:5:Bernkastel},"""¡¡Te convertiré en una caja de cartón, alinearé los bordes y te usaré para afilar mis uñas!!"""
{f:5:Lambdadelta},"""¡¡¡Pues yo te convertiré en un shamisen, tocaré una vez y luego te dejaré en el armario para que te llenes de polvo!!!"""
,"El tsunami de cabras se lo había tragado todo, pero seguía volando espuma de mar."
,"Los arrecifes, que se negaban a hundirse en el mar, rompían cada ola que se les acercaba."
,"Las Siete Hermanas del Purgatorio y los Inquisidores, expertos en el combate cuerpo a cuerpo, iban levantando montañas de cadáveres a su paso."
,"Las brujas también luchaban con fervor, pero si podían permitirse un lujo, sería mantener algo de distancia."
,No podían depender únicamente de los habitantes del mundo de la fantasía.
,"En medio de este caos, cada {y:0:Humano}{n:0:humano} estaba atrapado en el vórtice de la batalla."
,"Incluso los Ushiromiya mostraban una determinación que no tenía nada que envidiar a las brujas, protegiendo sus espaldas."
,Los {y:0:Humanos}{n:0:humanos} no estaban indefensos. Tenían armas de fuego.
,"Si las cabras apoyaban la fantasía, entonces las armas eran la herramienta antimagia más poderosa."
,"Si las cabras defendían el misterio, entonces era un resultado completamente lógico."
,Las balas Colt de calibre .45 eran igual de letales para cualquier cabra.
Furudo Erika,"""¡¡Sabandijas testarudas!! ¡¿Hasta cuándo piensan resistirse?! ¡¡Ya basta, húndanse de una vez!! ¡¡Ushiromiyaa{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}aaa!!"""
Ushiromiya Kinzo,"""¡¡Si nos dicen que nos hundamos, eso solo nos hace querer luchar más!! ¡¡Niña insolente, los Ushiromiya no son tan fáciles de derrotar como crees!!"""
Furudo Erika,"""¡¡{i:Tú} ya estabas muerto {i:antes} de 1986!! ¡¡Deja de hacer tanto escándalo, vejestorio!!"""
,La afilada guadaña de Erika se clavó en el pecho de Kinzo.
,"Aunque claramente había arrancado su corazón, la sonrisa desafiante de Kinzo no desapareció de su rostro."
Ushiromiya Kinzo,"""Oh... ¿quién ha sido capaz de observar mi muerte desde fuera de la caja del gato? ¡Yo soy inmortal...! ¡¡INMORTAL!!"""
,El último destello de vida de Kinzo se concentró en un golpe devastador que lanzó a Erika por los aires.
Ushiromiya Natsuhi,"""¡Padre! ¡¡Padre, resista!!"""
Ushiromiya Kinzo,"""¡¡Pisen mi cadáver y sigan adelante!! ¡¡La familia Ushiromiya no debe mirar atrás!!"""
,"Cuando Erika intentó dar el golpe final a Kinzo, Krauss avanzó y se interpuso en su camino."
Ushiromiya Krauss,"""... En lugar de mi padre, yo seré tu oponente."""
Furudo Erika,"""Vaya. Si es el gran maestro de los inversores inútiles... Siempre encontrando proyectos no rentables en los que desperdiciar dinero."""
Ushiromiya Krauss,"""Y sin embargo, al menos me acuerdo de atarme los zapatos."""
Furudo Erika,"""¿Eh?"""
,"Erika, instintivamente, miró hacia abajo, solo para encontrarse con el puño izquierdo de Krauss."
Furudo Erika,"""¡¿Qué?!"""
,"El gancho izquierdo de Krauss levantó a Erika del suelo. No fue magia, sino pura física lo que la hizo volar."
,"Por un instante, Erika pudo ver la luna..."
Ushiromiya Krauss,"""¡¡Puede que sea un inversor incompetente!! ¡¡Pero mi talento como boxeador lo pueden confirmar mis amigos de la universidad!! ¡¡No permitiré que una mocosa como tú desafíe la grandeza de la familia Ushiromiya!!"""
Furudo Erika,"""¡¡¡Esa insolencia es imperdonable!!!"""
,‘... Kanon es una ilusión... Una existencia ilusoria creada por la solitaria Jessica...’
Ushiromiya Jessica,"""¡En el festival escolar! ¡¡Yo presenté a Kanon-kun a todos!! ¡¡A Saku, a Hina y a todos los demás!! ¡¡Todos mis amigos lo pueden confirmar!! No se atrevan a decidir por su cuenta lo que somos... ¡¡basándose en sus absurdas imaginaciones!!"""
,"Con un golpe contundente de Jessica, el gigantesco cuerpo de la cabra se desplomó."
Kanon,"""¡Magnífico, señorita! ¡Es increíble que haya podido reunir tanta fuerza en una situación como esta!..."""
Ushiromiya Jessica,"""¡Claro que sí! Eso es porque, aunque me muriera ahora mismo, creo que me parecería bien... Es la primera vez que confío mi espalda a Kanon-kun, nuestra primera tarea juntos. ¡Es una pena que no sea cortando un pastel!..."""
,Jessica dejó escapar una sonrisa tímida... Se la veía aún más relajada que antes de subir al escenario del festival cultural.
Kanon,"""Entonces, cortemos algo que no sea un pastel."""
Ushiromiya Jessica,"""¡Siempre tienes que decir cosas tan pretenciosas, Kanon-kun!..."""
Ushiromiya Jessica,"""¡¡Pero eso es lo que me gusta!!"""
,"Los enormes cuerpos que se abalanzaban sobre ellos, intentando negar su relación y su propia existencia, tenían dos opciones: ser cortados o golpeados."
,"Cada vez que derribaban a uno de esos gigantes, demostraban que ellos, sin duda, existían."
,‘... ¡Shannon es solo una ilusión! ¡George es un retraído y un rarito! ¡¡Incluso su relación amorosa es una ilusión que no existeeeee!!’
Shannon,"""¡¡¡George-sama, cuidado!!!"""
,"El puño de una cabra, tan grueso como un tronco, impactó de lleno contra el rostro de George."
,En medio de este caos lleno de empujones y golpes por todas partes. Era imposible esquivar un ataque tan repentino.
,‘¡¿¡¿...?!?!’
Ushiromiya George,"""... Un retraído y un rarito, ¿verdad? Está bien. Aceptaré cualquier juicio que se haga sobre mí."""
,Era evidente que el puño había golpeado de lleno el rostro de George.
,"Sin embargo, no retrocedió... ni se movió un ápice."
,La cabra no podía evitar preguntarse qué era exactamente lo que había golpeado.
,¿Acaso no había golpeado a un {y:0:Humano}{n:0:humano} hecho de carne y hueso?...
,Era como si hubiera golpeado una pared de hierro... el dolor estaba en su propio puño.
,Pero la cabra estaba tan aterrada que no podía retirar su puño del rostro de George.
,Porque si lo hacía... temía encontrarse con una expresión aterradora.
,La mano de George golpeó suavemente el puño de la cabra.
Ushiromiya George,"""Mis compañeros de la escuela podrían dar fe de ello... Es cierto, nunca fui una persona sociable ni particularmente alegre... Pero también podrían testificar sobre algo muy importante."""
,El enorme puño de la cabra estaba atrapado únicamente por la pequeña mano de George.
,"Sin embargo, esa mano lo apretaba como si fuera una prensa..."
,"A pesar de lo diminuta que era esa mano, la cabra no podía mover su puño."
Ushiromiya George,"""... Ushiromiya George jamás ha peleado por algo relacionado consigo mismo... Era un chico cobarde que siempre huía de cualquier provocación... Eso es lo que todos testificarían... Sin embargo, nadie podría decir que nunca ha peleado."""
,Acepto que alguien tan insignificante como yo sea objeto de burlas.
Ushiromiya George,"""¡¡Pero!! ¡Hubo gente que se puso de mi parte a pesar de todos mis defectos! ¡Cualquier provocación o desafío hacia ellos! ¡JAMÁS! ¡Ni una sola vez! ¡¡¡¡He permitido que quede sin respuesta!!!!"""
,Los dientes rotos de la cabra volaron por el aire.{n}La furia de George hizo que su pie pareciera partir el cielo.
,‘... Sh-Shannon solo se acercó a George por su dinero...’
,La cabra tocó la espalda de Shannon con sus asquerosos dedos.
,"Sus dedos explotaron, burbujearon y se evaporaron al instante."
Shannon,"""Mi amor por George-san es puro y noble... George-san seguramente ha guardado todas las cartas que le he escrito. Si las revisan, podrán comprobarlo."""
,‘... P-Por mucho que escribas cartas... El contenido de esas cartas no puede probar si era un amor puro o no—’
,Una luz abrasadora y rojiza comenzó a quemar el cuerpo entero de la cabra.
,"... Shannon se giró lentamente, con una expresión que reflejaba tanto ira como desprecio."
Shannon,"""Pobre observador, incapaz de comprender el amor. No tienes derecho a entender ni el misterio, ni mucho menos el corazón de las personas... ¡¡Desaparece!!"""
,"Una barrera absoluta se expandió desde Shannon, consumiendo con su calor abrasador a las cabras atrapadas en ella."
Ushiromiya Maria,"""¡Kiijiji! Es cierto, puede que María y los demás estén muertos. ¡Pero eso no le da derecho a nadie a criticar a María y a los suyos! ¡¡El amor entre María y mamá no puede ser negado por nadie!!"""
,"María sonrió mostrando los dientes mientras realizaba aquella acción con rapidez, sin siquiera mirar."
,"Luego, lanzó despreocupadamente el rifle completamente cargado hacia arriba."
Ushiromiya Rosa,"""... Adelante, ven."""
,"Sin siquiera darse la vuelta, Rosa, que estaba de espaldas a María, atrapó el rifle en el aire."
,"No, no era eso. Era más bien que ambas, sin mirarse, habían sincronizado perfectamente el intercambio del arma."
,"Mientras acariciaba el frío gatillo con el dedo índice, Rosa, con la mirada baja, habló."
Ushiromiya Rosa,"""Cualquiera que dude del amor entre María y yo... que dé un paso adelante."""
,La feroz determinación de Rosa intimidó tanto a las cabras... que no pudieron acercarse más.
Furudo Erika,"""Entonces, déjame a mi ser quien lo niegue... ¡¡Tú, con tu naturaleza infiel, siempre ibas de un hombre a otro, dejando a María completamente sola!!"""
Ushiromiya Maria,"""En el diario de María no hay ni una sola palabra sobre eso. Kiji{0}ji{0}jiji."""
Furudo Erika,"""¡¡Tú deberías saberlo mejor que nadie!!... ¡Rosa no te ama en absoluto! ¡¡¡¡Era una madre de mierda que se arrepentía incluso de haberte dado a luz!!!!"""
,"Erika, mirando la cruel luna en el cielo, sintió el sabor metálico en su boca."
,"Por un momento, no pudo comprender en qué situación se encontraba."
,La sensación fría que cubría su espalda... ¿era el suelo?
,¿Eh...? ¿Cuándo terminé acostada...?
,"Además, ¿no era luna llena? ¿Por qué de repente está menguando?"
,Y además... me duelen los dientes... Algo... frío y duro.
,Y entonces lo entendió.
,Que tenía el cañón de un arma metido en la boca y estaba inmovilizada contra el suelo.
,Y lo que partía la luna llena... era el furioso rey de los lobos protegiendo a su cría.
Furudo Erika,"""... Gah..."""
,"El cañón del arma estalló en su boca, destrozando su médula espinal en pedazos."
,... Pero eso no era más que un espejismo.
Furudo Erika,"""Es una mujer aterradora... ¿realmente es una {y:0:Huma}{n:0:huma}—?"""
,"Dejando tras de sí un rastro de imágenes residuales, Erika logró escapar por un pelo con un movimiento instantáneo, solo para encontrarse frente a un destello metálico afilado. Ya la estaban esperando incluso antes de que Erika apareciera."
,Un golpe con una pluma estilográfica aplastó y atravesó el ojo de Erika.
,"Por supuesto, era solo un residuo de su imagen."
,"Sin embargo, cuando Erika escapó y reapareció en otro lugar, los tacones de Rosa ya estaban esperándola..."
,"Por eso, desde la perspectiva de las cabras... parecía como si múltiples imágenes residuales de Erika aparecieran en un instante, y todas fueran atravesadas simultáneamente por Rosa..."
Ushiromiya Rosa,"""... Si lo dices otra vez, te golpearé en serio."""
Ushiromiya Maria,"""¡¡Mamá es muy fuerte, kiji{0}ji{0}ji{0}ji{0}ji{0}jiji!!"""
Furudo Erika,"""... No... no entiendo nada..."""
,"Por eso, Erika ya no podía aparecer.{n}Al menos, no dentro del radio de ataque de Rosa."
,Erika escapó del alcance de Rosa y apareció en el cielo.
Furudo Erika,"""... ¡¿Qué demonios son estos tipos?! ¡¡No entiendo nada!! ¡¿¡¿Eh...?!?!"""
,El instinto salvaje de Erika la hizo inclinar ligeramente la cabeza en el último momento.
,"En el lugar donde estuvo su cabeza, saltaron chispas extrañas."
,"No era magia. Era un fenómeno físico real, chispas provocadas por el choque de plomo contra plomo."
,"Balas disparadas desde un ángulo distinto volaron con precisión hacia el lugar donde había estado la cabeza de Erika...Y las dos balas chocaron entre sí con una precisión casi absurda, como si se tratara de un juego de billar."
Ushiromiya Kyrie,"""... Vaya, qué cerca."""
Ushiromiya Rudolf,"""Qué mala suerte para ti, pero nosotros solo apuntamos al premio gordo."""
Ushiromiya Kyrie,"""Somos bastante buenos con el tiro al plato, ¿sabes? No creo que sea buena idea que sigas volando tan tranquilamente por ahí."""
,"Los dos giraron sus rifles al unísono, siguiendo exactamente los mismos movimientos. Con una recarga digna de un western, volvieron a apuntar hacia Erika, que seguía en el aire."
Furudo Erika,"""Malditos... ¡¡Monstruos!!"""
,"Una vez más, las balas de ambos disparos atravesaron la frente del espejismo de Erika con precisión, chocaron como bolas de billar y soltaron chispas."
,"Esta vez, la figura de Erika apareció mucho más atrás."
,"Tuvo que admitirlo. Al final, tenía que admitir que corrió fuera del alcance de esos {y:0:Humano}{n:0:humano}s."
,"En ese momento, la luz de la luna fue bloqueada."
,"El lugar del que había saltado rápidamente fue destrozado, esparciendo escombros por todas partes."
,Lo que había impactado allí era una enorme espada... La espada de Dlanor.
Furudo Erika,"""... Oh... Pero si es mi querida amiga, ¿no es así?"""
Dlanor,"""..."""
,"Erika la esquivó por un pelo, pero... esa pesada y aterradora espada no parecía destinada a cortar, sino que era más como un proyectil con forma de hoja."
,"Incluso tras esquivarla, la presión en el aire era tan intensa que hacía vibrar dolorosamente los tímpanos."
,Dlanor iba completamente en serio. Estaba decidida a destrozar a Erika en pedazos.
Furudo Erika,"""¿Qué pasa? ¡Pusiste una cara aterradora! ¡¡Sería mejor si pudieras hacer una cara más linda!!"""
Dlanor,"""... ¿Te {f:5:diviertes}? ¿Destruyendo los sueños y las ilusiones de la gente?"""
Furudo Erika,"""¡Por supuesto que me divierte! ¡¿Qué esperas que haga una violadora intelectual?!"""
Dlanor,"""Eres una persona {f:5:malvada}... Pero aun así, creía que eras una maldad con la que podía {f:5:simpatizar}."""
Furudo Erika,"""No recuerdo haber pedido tu simpatía."""
Dlanor,"""... El no haberte eliminado de {f:5:inmediato} en nuestro primer encuentro... ¡¡Ese es el pecado que me ha llevado a este día!!"""
,El cabello de Dlanor se agitaba con furia.
,Erika sintió cómo sus piernas flaqueaban ante la expresión de quien una vez llamó amiga.
Dlanor,"""Mi {f:5:amiga}... Te liberaré antes de que siquiera sientas {f:5:dolor}. ¡¡¡Para que no cargues con más {f:5:pecados}!!!"""
Furudo Erika,"""¡¡¡Ugh, e-espera!!!"""
,La intensidad de la furia que emanaba de todo el cuerpo de Dlanor abrumaba a Erika.
,"No, más bien, podría decirse que la gigantesca espada de Dlanor generaba un torbellino que la hacía volar por los aires."
,Los proyectiles con forma de hoja destrozaban el suelo justo donde Erika había saltado para esquivarlos.
,Era como si Erika estuviera saltando hacia atrás mientras destruía el suelo a su paso.
Furudo Erika,"""Dlanor..."""
Dlanor,"""... Mi amiga, ¡¡¡descansa en {f:5:paz}!!!"""
,La gigantesca espada volvió a cortar el aire y destrozar el suelo.
,"Pero esta vez, Erika había desaparecido... ¿A dónde había huido?"
,"Ahora, Erika estaba sobre un barco que asomaba su proa al romper los límites de la Tierra Dorada."
,"... En realidad, se podía decir que había huido. "
,"Plenamente consciente de ello, Erika rugió furiosa, con el rostro contorsionado por la humillación."
,"Respiraba agitadamente, olvidándose incluso de arreglar su cabello desordenado..."
,Su guadaña se deslizó de sus manos y cayó al suelo con un sonido metálico.{n}Ese sonido la hizo volver en sí.
Furudo Erika,"""¡¡Cabras inútiles!! ¡¿A que están esperando?! ¡¡Abran las troneras!! ¡¡Munición: proyectiles explosivos de negación conceptual!! ¡¡¡No se preocupen por apuntar, solo di{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}isparen!!!"""
,"Los barcos que irrumpieron en la Tierra Dorada abrieron sus troneras uno tras otro, disparando caóticamente y sin piedad."
,"Cientos de proyectiles explosivos fueron disparados, negando los conceptos de todo lo que tocaban, pulverizándolo en mil pedazos y envolviéndolo en llamas abrasadoras."
,"El campo de batalla, donde las cabras se movían frenéticamente, se transformó en un infierno de llamas y gritos desgarradores."
,"Un proyectil destrozó la pérgola. El hermoso jardín laberíntico fue consumido por las llamas una y otra vez, mientras las mariposas doradas que intentaban escapar eran devoradas por el fuego, desvaneciéndose como frágiles hojas de papel al arder."
,"Esto ya no era un campo de batalla donde dos bandos luchaban por decidir un vencedor.{n}Era simplemente el fondo de un caldero infernal, un caos absoluto."
,La Tierra Dorada estaba siendo destrozada sin piedad.
,"El hermoso jardín de rosas fue reducido a cráteres por las explosiones, esparciendo sus pétalos de manera cruel y despiadada."
,"Fragmentos de carne, sangre, colmillos y mandíbulas volaban por los aires. Gritos de horror y alaridos de locura."
,"Y aun en medio de ese torbellino infernal, las cabras y los fantasmas continuaban luchando sin cesar."
,"Si uno lo observaba desde la cubierta de los barcos... no cabía duda, aquello era el mismísimo infierno."
Furudo Erika,"""¡Todos los barcos! ¡¡Suelten las anclas!!"""
,"Cuando Erika gritó, las cabras en las cubiertas corrieron apresuradas, clavando en la tierra enormes y pesadas anclas suspendidas por cadenas robustas desde las proas de los barcos."
,"Esas anclas no solo perforaron la tierra, sino que destrozaron el mismo suelo de la Tierra Dorada, hundiendo sus puntas en forma de cuña."
{f:5:Beatrice},"""¡¡¡Erikaaaaaaaaaaaaaaaaaaaaaa!!!"""
Furudo Erika,"""¡¡Oh, {f:5:Beatrice}‐san!! Con semejante caos en esta batalla... ¡No lograba encontrarte y estaba completamente desconcertada!"""
,"{f:5:Beatrice} saltó hasta la proa del barco, enfrentándose cara a cara con Erika."
{f:5:Beatrice},"""¡No te perdonaré! ¡¡Aquí mismo acabaré contigo!!"""
,Beato agitó con fuerza su pipa de fumar.
,"En ese instante, la pipa se transformó en una majestuosa espada larga de oro, decorada con un diseño exquisito."
Furudo Erika,"""Muy bien, como desees. Pongamos fin a esto de una vez."""
,Erika lanzó su enorme guadaña al aire.
,"Cuando volvió a atraparla, esta se había transformado en una espada larga muy similar a la de Beato."
,"Las cabras en la cubierta intentaron unirse a la lucha, rodeando a Erika."
Furudo Erika,"""No intervengan. ¡En lugar de eso, suban las anclas! ¡¡Arranquen la Tierra Dorada desde sus cimientos y destrúyanla por completo!!"""
,"{i:¡Aye aye, señorita!} Los cabríos saludaron con respeto y corrieron hacia sus respectivas posiciones."
,"Decenas de barcos habían lanzado sus anclas, perforando el suelo de la Tierra Dorada con ellas."
,"Ahora planeaban levantar esas anclas, desgarrando y destrozando la Tierra Dorada en pedazos."
{f:5:Beatrice},"""¡¡Ven, Erikaaaaaaaaaaaa!! ¡¡Te concedo el honor de ser mi último duelo!!"""
,"Beato de pie sobre la proa, alzó su espada, hizo una reverencia siguiendo las tradiciones antiguas y esperó a su oponente."
