Speaker,Spanish (ES)
Ushiromiya Eva,"""¿Quién de aquí ostenta el rango más alto? Yo, ¡¿recuerdas?! ¡Soy la tercera en rango de la familia Ushiromiya! Si abrimos y padre nos recrimina, tomaré la responsabilidad como la mayor en rango de los presentes. Dado que esto es una emergencia, abriré esta puerta. Tú tienes una llave, ¿verdad? Ábrela."""
Kanon,"""C-Creo que ya lo sabe, pero la puerta del estudio no se puede abrir con una llave maestra."""
Shannon,"""Umm... el amo se quedó también la llave de Genji-sama hace poco, por lo que él mismo tiene ambas llaves... Por lo tanto, emm..."""
Ushiromiya Battler,"""... Entonces, las dos únicas llaves que pueden abrir esta puerta están dentro del estudio."""
Furudo Erika,"""¡Una habitación cerrada!... <Good>. Por fin esto se está empezando a poner un poco más interesante... Si dentro de esa habitación, Kinzo-san está tendido en la cama con la garganta cortada, eso sería bastante interesante."""
Ushiromiya Natsuhi,"""¡¡Eso es increíblemente inapropiado, Erika-san!! D-De todas formas, como ya sabes, esta puerta solo puede ser abierta con las llaves que padre tiene."""
Ushiromiya Natsuhi,"""... ¡Eso significa que es imposible, incluso para un asesino, siquiera tocar a padre desde fuera de la habitación! ¡¡Así que estoy segura de que el líder de la familia está perfectamente bien!!..."""
Ushiromiya Eva,"""Aun así, eso no significa que no tengamos que comprobar si realmente está a salvo, ¿no es así? ¿De verdad te da igual confirmar la seguridad de padre, al que respetas tanto?..."""
Ushiromiya Natsuhi,"""... E-Eso no es..."""
,"La atmósfera, que había estado tan agitada solo unos segundos antes, de pronto se tornó fría... y una inquietante sensación llenó la habitación cuando todos miraron a Natsuhi."
,... Todos podían entender que Natsuhi protegiera el estudio en condiciones normales.
,"Se entendía que ella probablemente no querría interrumpir la investigación de Kinzo, a quien ella respetaba, y solo trataba, pues, de mantener a los molestos familiares lejos."
,Sin embargo... esto era una emergencia. Gente había sido asesinada.
,La persistencia de Natsuhi en mantener las cosas en silencio para Kinzo incluso en una situación como esta... era difícil de entender desde una perspectiva racional.
Furudo Erika,"""... La evidencia sugiere que los crímenes que acaban de suceder en esta isla se convertirán en una serie de asesinatos dispuestos de tal manera que sigan el epitafio... Probablemente sea razonable asumir que los crímenes van a continuar."""
Furudo Erika,"""Si reconsideramos esto como una serie de asesinatos siguiendo el epitafio, eso significa que habrán más crímenes; resultando en un total de 13 muertos... ¿Se han detenido siquiera a pensar cuántas víctimas habrían de ser el caso?"""
Ushiromiya Rudolf,"""... Espera un momento. ¿Cuántas personas crees que hay en esta isla?... Serían casi todos..."""
Furudo Erika,"""No, no. Me has entendido mal... Hasta donde yo sé, el asesinato en serie que resultó en la mayor cantidad de muertes en la historia de las novelas de misterio... fueron diez personas en una obra muy conocida de Inglaterra, ‘Y no quedó ninguno’ de Agatha Christie, en la que todos, incluido el culpable, murieron. En el ámbito del misterio japonés, probablemente sea ‘Los Asesinatos del Zodíaco’ de Shimada Souji, en donde un astrólogo era el detective. Aunque hay menos de 10 muertes en esa."""
Furudo Erika,"""... ¿Se dan cuenta? Si esto continúa y trece personas mueren, llevará al logro más prestigioso y espeluznantemente espectacular en los anales de la escritura de misterio: ¡La culminación de un caso de asesinato en serie de trece personas! Y si todos los de esta isla acaban siendo asesinados..."""
Furudo Erika,"""... Podría darle incluso un número mayor de muertes que el récord mundial de misterios de asesinatos en serie y el récord de Japón sumados, ¡convirtiéndolo en un logro histórico en el mundo de los misterios de asesinatos en serie!... ¿Bien? ¿Lo sabían, damas y caballeros?"""
Furudo Erika,"""El culpable de este crimen... nos está proporcionando un reto increíble, ¡uno que podría incluso superar todos los misterios en el mundo y en la historia!... Pero estoy segura de que todos ustedes estaban muy conscientes de eso, ¿no es así?... Si te gusta el misterio, las novelas de Christie son una lectura obligada. Y cabe decir que cualquier lector japonés ha explorado las obras del género de misterio {c:86EF9C:Shin-Honkaku}... ¿Están seguros de que han estado leyendo lo suficiente? *risita*risita*, *carcajada*carcajada*carcajada*..."""
Ushiromiya Battler,"""... Te equivocas."""
Furudo Erika,"""¿Qué?..."""
Ushiromiya Battler,"""Parece que tú no has leído suficiente."""
Furudo Erika,"""¿He dicho algo incorrecto?..."""
,"Erika, que había estado charlando alegremente sola hasta hace un segundo, cambió su expresión a una mirada molesta en un instante..."
Ushiromiya Battler,"""Es lo que estabas diciendo sobre el género de misterio japonés... ‘Asesinatos No Seriales’ de Sakaguchi Ango le gana a ‘Los Asesinatos del Zodíaco’."""
Furudo Erika,"""... E‐El número de gente era el mismo en ambos, ¿verdad?"""
Ushiromiya Battler,"""Empatan el récord, pero si prestas atención al hecho de que la novela Shin-Gesaku pedía a sus lectores que buscaran al culpable, es un ejemplo mucho más apropiado. Si sabes tanto sobre esto, ¿no deberían tus ejemplos basarse en algo más que simplemente el número de víctimas, como tal vez los enfoques de cada obra?"""
Furudo Erika,"""... Nn... gah."""
,"Erika miró a Battler con una expresión que no podía ser descrita con precisión con la palabra ‘shock’, y, con sus brazos temblando, se quedó sin palabras..."
{f:5:Lambdadelta},"""¡¡Jajajajajajajaja, kyaaja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!! ¡Dios mío, ella es tan incapaaz, esto no tiene precio!"""
{f:5:Lambdadelta},"""Bueno, es entendible. El género Shin-Honkaku es mucho más famoso en lo que respecta a los misterios. Es fácil pasar por alto que había misterios de asesinatos entre las novelas Shin-Gesaku. ¡¡Aaajii{0}ji{0}ji{0}ji{0}ji{0}ji{0}ji{0}jiaa{0}ja{0}ja{0}jaaah!!"""
,"{f:5:Lambdadelta} continuó golpeando la mesa con ambas manos, riéndose a carcajadas."
,"Incluso {f:5:Bernkastel}, quien había estado soportando la humillación, repentinamente bufó y comenzó a aporrear la mesa y reír de la misma manera."
{f:5:Bernkastel},"""Pfft... ¡¡ji{0}ji{0}ji{0}ji{0}ja{0}ja{0}ja{0}ja{0}jajaah!! ¡¡Esto es demasiado emocionante!! ¡¡Giiji{0}ji{0}ji{0}ji{0}ji{0}ji{0}ji{0}ji{0}jijiii!!... No está mal, pieza de Battler. ¡¡Gajiji{0}ji{0}ji{0}jia{0}jaj{0}jaa{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaaa{0}a{0}a{0}a{0}aahhh!!"""
Furudo Erika,"""... Estoy impresionada... Battler-san... debes ser un gran lector."""
Ushiromiya Battler,"""¿De libros? No, no soy lector, para nada."""
Furudo Erika,"""... Mentiroso... Claramente eres... lees bastante."""
Ushiromiya Battler,"""Nunca sería tan arrogante para decir que {i:‘Yo leo libros'}... No llego a leer ni siquiera cien libros al año. Alguien como yo debería pensarlo dos veces antes de autodenominarse lector..."""
Furudo Erika,"""P-Pieza miserable..."""
Ushiromiya Hideyoshi,"""Ah... *tos*... D-De to'as formas, ¡¡no podemos dejar que un crimen de esa magnitud ocurra!!..."""
Ushiromiya Rudolf,"""Tienes razón. De cualquier modo, asegurarnos de la seguridad de padre es lo más importante ahora mismo. ¿Pero qué deberíamos hacer? Ignora el teléfono y las llamadas a la puerta. Las llaves están dentro. No podemos hacer nada. ¿Se supone que tenemos que echar esta gruesa puerta abajo?... No será fácil."""
Ushiromiya Eva,"""Padre podría haber sido atacado por alguien y estar gravemente herido, y quizá está esperando a alguien para que lo ayude... Esta es una circunstancia fuera de lo común. Incluso padre lo entenderá. Y si tiene algo que decir, aceptaré felizmente la responsabilidad."""
Ushiromiya Natsuhi,"""... P-Pero... echar abajo una puerta sería... b-bastante grosero..."""
Ushiromiya Kyrie,"""¿Qué hay de la ventana?..."""
Furudo Erika,"""E-Es cierto. La ventana... ¿Hay alguna escalera en algún sitio con la que podamos alcanzar una ventana del tercer piso? ¡Podríamos entrar rompiendo la ventana!..."""
,Erika al fin volvió a entrar en razón y su tono recobró su firmeza.
Kumasawa Chiyo,"""¿La ventana del tercer piso?... E-Eso sería peligroso..."""
Ushiromiya Rudolf,"""No lo sabremos hasta que no probemos. ¿Hay alguna escalera por aquí que pueda llegar a la tercera planta?"""
Kanon,"""No creo que la escalera del almacén sea lo suficientemente larga..."""
Gohda Toshiro,"""... Oh, entonces, ¿qué hay de la escalera de la sala de calderas? ¡Recuerdo haberla usado antes cuando un pájaro hizo un nido encima del canalón!... Sí, ¡eso funcionará! ¡Sin duda!"""
,Gohda debe haberse puesto muy contento de haber pensado algo que a Kanon no se le había ocurrido.
,"Satisfecho de sí mismo como si hubiera ganado algo, miró a todos."
,"Probablemente estaba esperando que Natsuhi lo halagara, pero ella esquivó rápidamente su mirada..."
,"Por supuesto, Kanon sabía de esa escalera también."
,"... Sin embargo, para proteger el secreto de Kinzo, fingió haberla olvidado..."
Shannon,"""Pero con este tiempo y el fuerte viento... ¿No seria eso demasiado peligroso?..."""
Nanjo Terumasa,"""Estoy de acuerdo. Si alguno de nosotros resulta gravemente herido, ¡ni siquiera podremos ir a un hospital hasta mañana!..."""
Ushiromiya Kyrie,"""... Puede que el viento no sea tan fuerte en el patio. Creo que merece la pena dar al menos una ojeada."""
Gohda Toshiro,"""Pero en serio, ¡subir hasta la tercera planta es algo muy difícil!... Cuando tuvimos que limpiar el nido del pájaro, la mayoría de los sirvientes se echaron atrás ante el peligro, y entonces fue cuando yo, su humilde sirviente, tomé la responsabilidad y manejé la situación espectacularmente. ¡Uaaja{0}ja{0}ja{0}ja{0}ja{0}ja{0}jaja!..."""
Ushiromiya Hideyoshi,"""Bien, ¡entonces no hay problema! Tenemos una escalera lo suficientemente alta..."""
Ushiromiya Eva,"""Y alguien que ha demostrado que puede usarla."""
Gohda Toshiro,"""... Ja{0}ja{0}ja{0}ja{0}jaja... ¿eh?"""
,"Debido a que el patio estaba rodeado por los cuatro lados, aunque la lluvia era potente, el viento apenas tenía efecto."
,"Afortunadamente, el techo sobresalía ligeramente, por lo que incluso la lluvia no significaba tanto problema."
Ushiromiya Rudolf,"""De acuerdo. Probemos levantar la escalera... Ten cuidado. No te hagas daño."""
Ushiromiya Battler,"""Claro..."""
,"Rudolf y Battler llevaron la escalera, que estaba diseñada para ser utilizada en lugares altos."
,"Dos paraguas les seguían.{n}Shannon y Kanon sostenían paraguas, protegiendo a Rudolf y Battler de la lluvia."
Ushiromiya Rudolf,"""No importa si nos mojamos. Vayan bajo el alero... ¡Gohda‐san! Aunque te ocurra algo en las rodillas, puedes al menos sostener la escalera, ¿verdad?"""
Gohda Toshiro,"""¡S-Sí, sí, sí! Si tan solo tuviera suficiente ácido hialurónico, subir por una escalera no sería un problema en absoluto... En verdad lo siento..."""
,Gohda trepó para reemplazar a Shannon y Kanon.{n}Kyrie se rió suavemente mientras lo observaba.
Ushiromiya Battler,"""Papá, el martillo."""
Ushiromiya Rudolf,"""Claro... Battler, te gusta el deporte, ¿verdad?"""
Ushiromiya Battler,"""No tanto como le gusta al habilidoso de mi papá{p:0:♪}."""
Ushiromiya Rudolf,"""Pequeño mocoso... Oh, vaya, supongo que le tengo que enseñar a este hijo mío mi lado bueno de vez en cuando. Battler, Gohda‐san. Sujeten fuerte la escalera. Y miren siempre arriba, ¿de acuerdo? Puede que se me resbale la mano y tengan este martillo cayendo sobre ustedes."""
Ushiromiya Battler,"""No te preocupes. Lo atraparé y haré trizas tu cabeza."""
,"Después de ponerse en el bolsillo el martillo que habían conseguido para romper la ventana, Rudolf empezó a subir la escalera."
Shannon,"""¿Rudolf-sama... estará bien?..."""
Ushiromiya Kyrie,"""Lo estará. Ese tipo podría estar perfectamente en una película de acción. Además, el deporte es uno de sus puntos fuertes."""
Ushiromiya Rudolf,"""... Me gustaría que me dijeras cómo se supone que mi habilidad en el patinaje es de ayuda a la hora de subir escaleras... {p:0:♪}Soy Ina Bauer, siempre en apuros... o lo que sea."""
Ushiromiya Kyrie,"""{c:86EF9C:Nunca muere}, así que no hay nada de lo que preocuparse... Más importante, hemos tenido suerte de que la persiana no esté baja. ¿No es habitual bajar los postigos del estudio de padre por la noche?"""
Shannon,"""S-Sí. Cuando se nos permite entrar y salir, las subimos y bajamos por la mañana y por la noche."""
Kanon,"""... No obstante, creo que se decidió que tal cosa era innecesaria por el momento, por lo que se dejó subida."""
Ushiromiya Kyrie,"""Ya veo... Padre se va a enfadar bastante, ¿verdad?... Si su hijo rompe la ventana y entra mientras está durmiendo."""
Kanon,"""... Eso es... probable..."""
Ushiromiya Kyrie,"""Sería genial si no tuviéramos que romper la ventana, ¿no creen?"""
Shannon,"""..."""
,Tanto Shannon como Kanon... sabían que Kinzo ya no existía en este mundo.
,"Natsuhi les había ordenado interferir tanto como fuera posible... pero llegados a este punto, no había nada que ellos pudieran hacer..."
,"... Ellos habían tratado de interferir fingiendo que no recordaban la escalera que podía alcanzar la ventana del tercer piso, pero..."
,"Debido a las ganas de alardear de Gohda, la escalera había sido encontrada..."
,Rudolf subió con cuidado la escalera.
,... Le faltaba muy poco para llegar a la tercera planta.
,Mientras hacía esto... Shannon y Kanon lo miraron inquietos...
,Después de esto... ¿qué les iba a pasar?
,A los dos. A la señora... Al amo.
,... Rudolf pronto alcanzará la ventana.
{f:5:Beatrice},"""... Entonces... es el fin para la barrera de esta habitación."""
Ushiromiya Kinzo,"""Jajaja. Los soldados están escalando las murallas, intentando llegar al otro lado. El momento de rendirse está ciertamente justo delante de nosotros... Estoy preparado para ser borrado en cualquier momento."""
{f:5:Beatrice},"""No podemos dejar que eso ocurra. Tienes que permanecer vivo, incluso si eso significa mancharnos y caer bajo... Pensaré en qué hacer a continuación. Vete de aquí por ahora."""
Ushiromiya Kinzo,"""Puedes decir eso, ¿pero qué puedo hacer?... Eva y el resto están aún en el pasillo y Rudolf está acercándose por la ventana. No hay vía de escape ni por la puerta ni por la ventana."""
Ronove,"""En tal caso, quizás podría esconderse debajo de la cama."""
Ushiromiya Kinzo,"""... Hmph. ¿Entonces no se me está permitida ni siquiera la oportunidad de esperar a mis enemigos en mi trono?"""
{f:5:Beatrice},"""Podrías haber hecho eso mientras estabas vivo. Sin embargo, ahora eres un fantasma que Natsuhi y yo hemos traído a la vida. Los fantasmas deberían hacer lo que los fantasmas saben hacer mejor y esconderse debajo de la cama o en un armario."""
Ushiromiya Kinzo,"""¿Conseguirá realmente algo así engañar a sus ojos?... Vaya, vaya."""
Gaap,"""... No te preocupes. Estaré contigo. Dejaré que te escapes en el último momento."""
Ushiromiya Kinzo,"""Será peligroso para ti. Aunque eres un demonio, no saldrás indemne si resultas quemada por la toxina anti-magia."""
Gaap,"""No te preocupes por eso... De todas formas, necesito que las cosas se pongan al menos así de mal para que mi corazón empiece a palpitar."""
Ushiromiya Kinzo,"""Qué consuelo... Entiendo. Me esconderé debajo de la cama."""
Ronove,"""... Milady. Rudolf llegará a la ventana muy pronto."""
{f:5:Beatrice},"""Gaap. He cambiado de opinión. Yo protegeré este lugar. Escóndete con Ronove."""
Ronove,"""¿Qué ha dicho?... Eso no es lo que acordamos. ¿No habíamos planeado dejar este lugar a Gaap y que usted se refugiara, milady?"""
,"Aunque Ronove debería estar acostumbrado a su inconstancia, esto le sorprendió, por primera vez en mucho tiempo."
,"... A pesar de que Beato era la poderosa reina, también era una pieza importante que no debía ser expuesta al peligro."
,"Pese a que era fuerte, correr a la vanguardia en plena batalla sin un plan no era un movimiento digno de elogio."
Gaap,"""¿Qué clase de capricho es este?..."""
{f:5:Beatrice},"""Es solo un capricho. ¡No me gusta tanto el aburrimiento como para dejarles toda la acción a ustedes mientras bebo té tranquilamente!... ¡Simplemente he sentido la necesidad de saltar a la batalla!..."""
Gaap,"""... Entiendo. Este es tu juego después de todo. Como desees. Yo examinaré cuidadosamente los cadáveres del primer crepúsculo que he borrado para asegurarme de que no les ocurra nada."""
{f:5:Beatrice},"""Perdón por robarme tu momento de protagonismo."""
Ronove,"""... ¿En serio está segura de esto, milady?"""
{f:5:Beatrice},"""Ya sabes que me gusta más destacar que comer tres veces al día. Solo le he robado el turno a Gaap. ¡No te preocupes por ello!"""
,... Ronove y Gaap mantuvieron el silencio.{n}Ambos se habían percatado ya.
,"Lady {f:5:Bernkastel}, que usaba a Furudo Erika como pieza, era un temible adversario."
,"... Probablemente esta batalla sería temible también.{n}Beato no podía exponer a Gaap, su amiga, a tal peligro..."
,"Beato trató de negarlo diciendo que no era el caso, pero Ronove y Gaap ya se habían dado cuenta."
,"Por lo tanto, después de comprobar la firmeza de la decisión de Beato por última vez y ver que era inamovible... asintieron en silencio y la aceptaron."
Gaap,"""Entiendo... Te dejo este sitio a ti. Estaré apoyándote... Cuídate."""
{f:5:Beatrice},"""Sí. Por favor, ¡siéntete libre de observar mis esfuerzos tanto como quieras!..."""
Ronove,"""... Lady {f:5:Bernkastel} probablemente empezará tratando de exponer la ausencia de Kinzo con un argumento de habitación cerrada... Las batallas en habitaciones cerradas son normalmente terreno de Gaap... Las reinas son comandantes porque son mejores luchando en extensiones amplias y abiertas... Esta no será una batalla fácil."""
{f:5:Beatrice},"""Soy completamente consciente de ello. Ahora mismo sirvo a Natsuhi. Observar el peligro para Natsuhi desde arriba y dejar que Gaap se ocupe de ello no tiene sentido en mi opinión."""
Ronove,"""... Como ordene... Le deseo suerte en su batalla."""
Gaap,"""Ten cuidado... Si esto se convierte en una habitación cerrada completa, no podremos entrar y ayudarte."""
{f:5:Beatrice},"""Me reiré de ellos un poco, y si las cosas se ponen peliagudas, simplemente tomaré a Kinzo y correré. Es sencillo. Con la puerta y la ventana, el pasado y el futuro para elegir, hay muchos sitios a los que se puede escapar. Por supuesto no dejaré que esto se convierta en una habitación cerrada."""
Gaap,"""... Aunque no nos verás, te estaremos animando desde cerca.... Buena suerte."""
{f:5:Beatrice},"""Mm."""
,"Gaap y Ronove se convirtieron en un enjambre de mariposas doradas y desaparecieron, y Kinzo se perdió en la oscuridad de debajo de la cama."
,Entonces Beato se convirtió también en una multitud de mariposas doradas y se desvaneció en el estudio...
,"Después de eso, todos los signos de vida habían desaparecido del estudio, y una vez más el silencio inundó la habitación como si no hubiera habido nadie desde el principio..."
,Entonces... la silueta de Rudolf apareció detrás de la cortina de la ventana.
Ushiromiya Rudolf,"""¡¡Papá!!... ¡Si estás ahí, responde! ¡Papáááá!"""
,"Al mismo tiempo que gritaba, golpeó la ventana."
,Su estabilidad era tan incierta que solamente golpear la ventana parecía un peligro para su vida.
,"Pero... por supuesto, estamos hablando de Rudolf, experto en alardear."
,"Decidiendo que no podía hacer nada estúpido con tanta gente mirando desde abajo, dejó a un lado el miedo que suponía estar a tanta altura... y, armándose de valor, dio un golpe a la ventana."
Ushiromiya Battler,"""... Vamos, abuelo... ¿no lo oye?..."""
Gohda Toshiro,"""M-Me pregunto... Espero que no se le caiga el martillo..."""
Ushiromiya Kyrie,"""¿Cuántos segundos han pasado?"""
Kanon,"""... Han pasado 30 segundos desde que ha golpeado la ventana."""
Shannon,"""Entonces... ¿De verdad va a... r-romperla? Umm, el amo... se enfadará mucho..."""
Ushiromiya Kyrie,"""Hay alguien que ha sido lo suficientemente amable de repetir una y otra vez que recibir ese enfado es su trabajo, por lo que no hay que preocuparse... ¡Rudolf‐san! Ya es suficiente. ¡Hazlo!..."""
Ushiromiya Rudolf,"""¡Sí!... Maldita sea, papá, mejor que no te quejes después de que la haya roto."""
,"Después de golpear la ventana varias veces, un agujero del tamaño de un puño se abrió a través del cristal."
,"Debido a su inestable equilibrio, le requirió mucho esfuerzo..."
,"Usando la punta del martillo hábilmente, apartó los ahora fracturados trozos de vidrio y agrandó el agujero, metió su mano a través de él y abrió el pestillo."
,"Entonces, después de un duro forcejeo, Rudolf consiguió de alguna manera abrir la ventana y su cuerpo se deslizó dentro del estudio."
,"Después de eso, se dejó caer sobre el suelo, dejando a su cansado cuerpo disfrutar del alivio de tener un suelo firme debajo."
Ushiromiya Rudolf,"""... ¡Papá! Soy Rudolf. ¡Respóndeme!"""
,No sería una exageración afirmar que el estudio de Kinzo era una pequeña casa que se había creado dentro de la mansión.
,Un estudio. Un archivador de libros. Un dormitorio. Un baño y un lavadero.{n}Estaba dividido en múltiples habitaciones.
,"... Es cierto que con todo esto en la palma de tu mano, no sería difícil pasar tus días en este estudio sin necesidad de salir para nada."
,"La cama estaba vacía.{n}Había marcas en ella que parecían indicar que alguien se había levantado de ahí, pero no había nadie a la vista."
Ushiromiya Rudolf,"""... Esto suele ocurrir en las películas de ninjas. ""¡La cama sigue caliente, por lo que el ocupante no puede haber ido lejos!"" cosas como esa."""
,"Rudolf probó poner la mano sobre la cama, pero no pudo sentir ningún tipo de calor."
,"No solo no había calor... estaba totalmente fría, helada."
,Y la cama no era lo único que estaba frío.
,"... El aire en la habitación... e incluso el ambiente a su alrededor, si se le puede llamar así... incluso eso estaba helado."
,"Para Rudolf, era como si Kinzo hubiera salido de la habitación mucho tiempo atrás..."
Ushiromiya Rudolf,"""... Sin embargo, está limpia. Hay signos de haber estado ocupada..."""
,Arrugas en la cama. El leve ángulo de la silla.
,"Aquí y allá, había marcas que indudablemente habrían sido limpiadas o arregladas en caso de que alguien hubiera entrado a hacer la cama."
Ushiromiya Rudolf,"""Por lo que veo, papá debe haberse levantado de la cama hace algunas horas como mucho..."""
,Ese sería el mismo lapso de tiempo en el que el brutal crimen sucedió.
,... No parecía posible decir que la ausencia de Kinzo estaba completamente no relacionada con el crimen.
,"Por el momento, Rudolf se asomó por la ventana, y le dijo a Kyrie y al resto que estaban en el patio que volvieran al pasillo, porque iba a abrir la puerta."
,"Entonces, apretó el botón del escritorio del estudio y liberó el pestillo de bloqueo automático."
,"Hubo un fuerte sonido mecánico, y Natsuhi y el resto entraron de inmediato..."
Ushiromiya Natsuhi,"""P-Padre... Buenos días..."""
Ushiromiya Rudolf,"""Lo siento, pero no es papá... Yo soy el que ha abierto."""
Furudo Erika,"""... ¿Estaba aquí Kinzo-san?"""
Ushiromiya Rudolf,"""No... Parece que alguien se ha levantado de la cama, pero no se puede saber cuándo."""
Ushiromiya Eva,"""Y Natsuhi nee-san fue la última persona en estar con él, ¿verdad?... Alrededor de las 11 de anoche. Me pregunto si se levantó de la cama después de eso y fue a algún otro sitio..."""
Ushiromiya Natsuhi,"""E-Eso es... P-Pero padre es una persona inestable... De repente, a veces decía que había tenido una revelación en un sueño y se levantaba en medio de la noche, y caminaba por la mansión. ¿No es cierto, doctor Nanjo?..."""
Nanjo Terumasa,"""Nn... S-Sí, eso ha sucedido antes... De todos modos... umm, él es una persona inestable. ¿V-Verdad, Kumasawa-san?..."""
Kumasawa Chiyo,"""... Jo... jojojo. Es cierto... Podría haber tenido algún tipo de sueño extraño y haberse levantado de la cama... Eso ocurre muchas veces, sí..."""
Ushiromiya Hideyoshi,"""¡¿Entonces adónde ha ido?!... ¡¿Significa e'to... que es posible que padre se haya visto envuelto en el crimen?!"""
Ushiromiya Eva,"""... ¿Ves? Deberíamos haber comprobado que padre estaba bien desde el inicio, ¿o no?"""
Ushiromiya Natsuhi,"""... Nn..."""
Ushiromiya Eva,"""No podemos estar seguros de que no esté en esta habitación. Puede que el asesino lo haya atado y escondido en el armario o algo por el estilo."""
Furudo Erika,"""... Bien observado. Vamos a buscar."""
Ushiromiya Natsuhi,"""E-Este es el preciado estudio del líder... ¡No deben tocar las cosas sin motivo!..."""
Furudo Erika,"""Ah sí, es cierto, hay algo que tengo que decirte, culpable-san."""
,"Cuando Natsuhi escuchó eso que había sido dicho justo en frente de ella, su corazón se paró por un momento."
,... Pero resultaba que Erika estaba simplemente parada delante de Natsuhi cuando lo había dicho. Ella había dirigido sus palabras a la habitación en general.
,... No le había hablado a Natsuhi en particular...
,"Natsuhi le dio la espalda a Erika, intentando que su dubitativa expresión pasara desapercibida..."
Furudo Erika,"""... Tengo memoria fotográfica. Si tratas de alterar la escena del crimen escondiendo alguna evidencia, lo sabré de inmediato... Por favor, no cometas un desliz y me decepciones. ¿No crees que cualquier misterio en el cual la identidad del culpable se resuelve por un desliz o metida de pata suya es de tercera?"""
Ushiromiya Natsuhi,"""... N-No entiendo lo que dices, pero intenta evitar comentarios imprudentes... Padre, ¡¿estás ahí?!... ¡Por favor, responde!..."""
,"Natsuhi empezó a caminar por el estudio llamando en voz alta, negándose a dejar a Erika decir nada más."
,Alguien llamó a la puerta. Kyrie y el resto que estaban en el patio habían vuelto.
Ushiromiya Kyrie,"""¿Entonces al final padre no está aquí?"""
Ushiromiya Rudolf,"""Podría estar atado y encerrado en algún sitio por aquí cerca. Ahora estábamos buscándolo."""
Ushiromiya Battler,"""... Me sorprende que consiguiera encerrarse en un sitio como este por todo ese tiempo."""
Shannon,"""..."""
Kanon,"""... Déjalo ya, Nee-san... Ya no podemos hacer nada."""
Shannon,"""Me pregunto... qué planea hacer la señora..."""
Kanon,"""... Recoger lo que ha sembrado con todas las mentiras que ha dicho hasta ahora."""
Kumasawa Chiyo,"""... Shh... Dejemos el destino en las manos de Dios."""
Shannon,"""S-Sí..."""
Kanon,"""..."""
,"Mucha gente buscó por el vasto estudio de Kinzo, mirando aquí y allá."
,Dentro del armario y en la bañera.{n}Incluso en el frigorífico y debajo del escritorio.
,"... Miraron en todos los sitios, casi como si estuvieran jugando al escondite."
,"... No obstante, no solo fueron incapaces de encontrar a Kinzo, sino que no pudieron encontrar ni siquiera una pista o algo sospechoso..."
Ushiromiya Natsuhi,"""P-Parece que está claro que padre no está aquí... Es suficiente. Por favor, no desordenen más el preciado estudio de padre."""
Kumasawa Chiyo,"""Cierto, cierto... No hay nada que el amo odie más que muevan sus cosas sin su permiso..."""
Ushiromiya Eva,"""Padre no está aquí... ¿Puede ser que realmente se haya visto envuelto en el crimen?..."""
Ushiromiya Natsuhi,"""... N-No podemos estar seguros de eso..."""
