Speaker,Spanish (ES)
Lucifer,"""Las saludo en nombre de las Siete Hermanas del Purgatorio. Asistí en el asesinato de Hideyoshi, en el segundo crepúsculo."""
,"""""""""""""¡Las Siete Hermanas del Purgatorio, presentes!"""""""""""""
Chiester00,"""Dejemos entonces que los muebles de Lady Erika se presenten."""
Gertrude,"""Gertrude. Soy una Asistente Inquisidora de la Herejía."""
Cornelia,"""Cornelia. Soy una Asistente Inquisidora de la Herejía."""
,También ellas dos se encontraban en el palco del segundo piso.{n}Se sentaban lejos del grupo de {f:5:Virgilia}.
,"Entonces... Dlanor, quien estaba sentada entre las dos, se incorporó lentamente."
,"Tenía una presencia y dignidad especial, como si estuviera supervisando todo desde ahí arriba."
Dlanor,"""Dlanor A. Knox es mi {f:5:nombre}... Soy la asistente principal de Lady {f:5:Erika}."""
Ushiromiya Battler,"""..."""
Dlanor,"""Battler. Espero mucho de {f:5:usted}. Por favor no me {f:5:decepcione}."""
Ushiromiya Battler,"""... Simplemente demos todo de nosotros."""
Furudo Erika,"""La mayor parte del tiempo, no habrá necesidad de llamar a Dlanor al frente. Sin embargo, cuando el lado de la bruja empiece a usar juegos de palabras, necesitaré de Dlanor para condenarlos... Un milagro como el del estudio no sucederá nuevamente."""
Ushiromiya Battler,"""..."""
Chiester00,"""Y finalmente, permítannos presentarnos. Somos la Guardia Imperial de las Hermanas Siesta, a quienes han encargado los arreglos de esta asamblea de brujas."""
Chiester45,"""¡¡H‐Hola a todos!!..."""
Chiester410,"""Nyeh nyeh{p:0:♪}."""
Chiester00,"""Así terminan las presentaciones de todas las piezas. ¡Hay un total de 38 personas aquí presentes!"""
,"Hay 38 personajes en el quinto juego, pero si contaras todas las piezas de juegos anteriores también, probablemente el número sería mucho mayor."
,"Este juego, que ha sido tantas veces comparado con el ajedrez, ahora tenía más piezas que un tablero de ese juego."
{f:5:Lambdadelta},"""Muy bien. Entonces supongo que empezaremos. ¡Que la persona que convocó esta reunión sea la primera!... Oh, una cosa, Sr. Cabra. Sírvame otra bebida."""
{f:5:Bernkastel},"""... Y yo quiero palomitas de maíz."""
{f:5:Lambdadelta},"""Sí, claro... La que decidió que los demonios debían comer palomitas cuando miraban una obra de teatro {i:fuiste tú}, después de todo."""
{f:5:Bernkastel},"""Sí, pienso disfrutar esto... ¿Y puedo pedirte un poco de té negro y miso de mostaza? Erika, comienza. Ya estoy empezando a aburrirme."""
Furudo Erika,"""¡¡Sí, ama, déjemelo a mí!!... ¡¡Orden!! ¡Silencio!"""
,"Ante el sonido de su voz, las tropas de las Hermanas Siesta se enderezaron, levantaron sus rodillas derechas y pisaron fuertemente el suelo con sus talones."
,"Se convirtió en un grave y profundo ruido en el suelo, y todo el parloteo de la catedral desapareció instantáneamente... y sus ojos y expresiones se volvieron aún más vacíos."
,"... La habitación volvió a estar en silencio, casi como si fueran un grupo de muñecos de cera..."
,"En medio de ese pesado silencio, se escuchaba el sonido de pisadas... mientras Erika caminaba hacia el centro, donde podría tener la atención de todos."
,"Hizo un gesto con su mentón, y un guardia cabra apareció desde atrás de un pilar... llevando una única silla ordinaria hasta el centro y al frente en la habitación."
,Debe haber sido... la silla del acusado.
Furudo Erika,"""Yo, Furudo Erika, proclamaré una acusación. El asesino del quinto juego es..."""
Furudo Erika,"""Ushiromiya Natsuhi‐san. Tú eres la culpable."""
,Erika señaló a Natsuhi y habló...
,Solo la muñeca de cera de Natsuhi... tembló y le fueron devueltas sus expresiones faciales.{n}... Llevaba una expresión de pánico.
{f:5:Lambdadelta},"""Hermanas Siesta. Por favor lleven a la acusada a la silla."""
Chiester00,"""Entendido."""
Ushiromiya Natsuhi,"""Esperen... ¡¡¿qué están haciendo?!! ¡¡Suéltenme!!"""
,45 y 410 llevaron los brazos de Natsuhi hasta detrás de su espalda... y la condujeron a la silla del centro.
,"Natsuhi se resistió, pero las Hermanas Siesta eran sorprendentemente fuertes y no pudo lograr nada."
,"Se volteó a sus familiares por ayuda, pero ellos permanecieron en silencio, como muñecos de cera..."
Furudo Erika,"""Yo, Furudo Erika, reconstruiré ahora el por qué cometer este crimen solo fue posible para Ushiromiya Natsuhi."""
{f:5:Bernkastel},"""... Beato. Obviamente, tú te enfrentarás a esto, ¿verdad?"""
{f:5:Beatrice},"""Naturalmente. Soy la alquimista asesora de la familia Ushiromiya, {f:5:Beatrice} la Dorada... Furudo Erika. Te desafío. Tomaré estas acusaciones falsas que intentas imponer a mi ama... ¡¡y las destruiré!!"""
Ushiromiya Natsuhi,"""¡B-Beatrice!..."""
{f:5:Beatrice},"""No temas, Natsuhi. Tú eres mi ama. Y tú eres la verdadera líder, la que tiene el Águila de un Ala grabada en su corazón. No temas por un crimen que no has cometido."""
,"Ante esas palabras, Natsuhi se movió hacia atrás... y tragó saliva.{n}Su pánico finalmente desapareció, y se enderezó."
Ushiromiya Natsuhi,"""... ¡E-Eso es cierto!... ¡Yo soy Ushiromiya Natsuhi! ¡Confrontaré cualquier desafío que pueda hacer que la familia Ushiromiya caiga en desgracia!"""
{f:5:Bernkastel},"""... *risita*. ¿Cómo puedes intentar engañarnos de esa forma en una situación como esta?... De verdad eres la chica a quien todos molestan en todos los Fragmentos."""
{f:5:Lambdadelta},"""Entonces, Bern. Haz tus alegatos."""
{f:5:Bernkastel},"""Yo, {f:5:Bernkastel}, afirmo... que una humana, Ushiromiya Natsuhi, es la culpable de este juego."""
{f:5:Lambdadelta},"""Y ahora tú, Beato, ¿sí?"""
{f:5:Beatrice},"""Yo, {f:5:Beatrice}, afirmo... ¡que el culpable de este juego no es humano! ¡Yo soy la culpable!"""
,"{f:5:Bernkastel}, quien sonreía desafiante, y {f:5:Beatrice}, que sonreía firmemente, cruzaron sus miradas."
{f:5:Lambdadelta},"""¡¡Escuchen brujas, humanos!! ¡Dos afirmaciones se postulan para una única verdad! ¿Es la culpable la humana, Ushiromiya Natsuhi? ¡¿Es la culpable la bruja, {f:5:Beatrice}?!"""
{f:5:Lambdadelta},"""Si la bruja gana, la verdad sobre el quinto juego desaparecerá entre la oscuridad. Si Erika gana, la Ilusión de la Bruja será borrada del tablero de juego... En otras palabras, para Beato y solo para ella, esta es una pelea que no puede permitirse perder. ¿Estás preparada?"""
{f:5:Beatrice},"""¿Y para qué se supone que debo prepararme? ¡Esto es lo que siempre he querido!..."""
,"... Si Erika gana, la Ilusión de la Bruja será destruida."
,Eso significa que la existencia de la bruja será negada.{n}Beato estaba luchando por su vida.
,"Sin embargo, esta no era la primera vez que luchaba por su vida.{n}... Siempre había sido una batalla de vida o muerte, incluso cuando peleaba contra Battler."
,"... Porque si Battler hubiera ganado y destruido la Ilusión de la Bruja en los juegos anteriores, Beato habría sido destruida."
Ushiromiya Battler,"""... Eso es trampa. Erika es la única que no pierde nada si fracasa."""
{f:5:Virgilia},"""¿Tú crees?... Lady {f:5:Bernkastel} no es una persona compasiva... No puedo imaginármela siendo buena con una pieza que no estuvo a la altura de lo que ella esperaba..."""
,No era posible que alguien tan inflexible como Bernkastel no considerara siquiera un poco culpable a una pieza que había sido derrotada.
,... Erika probablemente también tendría que luchar por su vida.
,"Las dos afirmaciones chocarían, y una de ellas sería extirpada."
,Una caería... y no saldría viva de este lugar...
,Las únicas que realmente no tenían nada que perder... eran esas brujas.
{f:5:Lambdadelta},"""¡De acuerdo, todo está listo! ¡¡Empiecen!!"""
Furudo Erika,"""... En ese caso, me gustaría ser la primera. El asesinato de Hideyoshi-san es muy sencillo. Sería imposible sospechar de alguien que no fuese Natsuhi-san. Exceptuando a la víctima y a Natsuhi-san, todos nosotros estábamos en la misma habitación, ¿verdad?"""
,Realmente era simple.
,"... Sacando a Natsuhi, todos habían estado en el salón.{n}Y al ser tan simple, es decisivo..."
{f:5:Bernkastel},"""... No importa cómo lo miren, la persona que mató a Hideyoshi fue Natsuhi. No, es al revés... No importa cómo lo miren, nadie exceptuando a Natsuhi pudo haber matado a Hideyoshi. No hay forma de discutir o debatir eso."""
Ushiromiya Natsuhi,"""¡¡L-Les digo que eso es un error!!... Quizás no tenga una coartada. ¡Sin embargo, no creo que la falta de coartada pruebe que uno es culpable!..."""
{f:5:Beatrice},"""Hmf, sabemos que Natsuhi es la única sin una coartada. Pero esperen. La escena del crimen era una habitación cerrada. Debería haber sido imposible para cualquiera, incluida Natsuhi, el cometer el crimen en esa habitación. Exceptuándome, ya que puedo hacerlo con magia."""
Furudo Erika,"""Explicaré el truco de la habitación cerrada, el ‘cómo’ después. Por ahora, empezaré con el ‘quién’... Por esto, es imposible sospechar de cualquier personaje excepto Natsuhi-san en el asesinato de Hideyoshi-san."""
Ronove,"""... Milady. Puede ser peligroso seguir presionando con este tema."""
Gaap,"""Estoy de acuerdo. Es un hecho que Natsuhi se escondía en el armario de la habitación de Hideyoshi... Cuando se trate de repetir cosas en rojo, se fijarán en quién estaba en la habitación y estarás acorralada."""
{f:5:Beatrice},"""... Probablemente. Lady {f:5:Lambdadelta} es la comandante de este juego... Si tiene ganas, hará que Natsuhi sea la culpable de cualquier forma."""
,"Si el tifón pasara y la policía viniera a llevar a cabo una investigación científica, quizás el verdadero culpable {i:sería} identificado y las falsas acusaciones contra Natsuhi serían retiradas."
,"Sin embargo, en esta Rokkenjima completamente sellada, la policía no acudirá jamás."
,"... En otras palabras, la verdad real no será revelada."
,"Dentro de esta caja del gato que jamás será abierta, las falsas acusaciones que todos aceptan no valen más ni menos que la verdad."
Ronove,"""Su objetivo probablemente sea usar el asesinato simple de Hideyoshi para que dé la impresión de que Natsuhi-sama es la culpable... para luego seguir con la reconstrucción del crimen del primer crepúsculo, que tiene más elementos extraños."""
Gaap,"""No es bueno proseguir de esta forma si la Game Master puede llegar a sospechar de nosotros. Deberíamos tomar la iniciativa."""
{f:5:Beatrice},"""De acuerdo... ¡Lady {f:5:Lambdadelta}! Como ha notado, una gran cantidad de asesinatos fueron cometidos en el quinto juego, y nos estamos saltando el bastante largo periodo de tiempo desde la medianoche hasta las primeras horas de la mañana."""
{f:5:Beatrice},"""Saltar directamente al asesinato de Hideyoshi... y luego hacia atrás y adelante en el tiempo solo creará confusión. Creo que deberíamos seguir los eventos cronológicamente y en orden, aunque la decisión es suya, claro."""
{f:5:Bernkastel},"""Objeción. En el proceso de enjuiciar a un culpable, el orden cronológico no es importante."""
{f:5:Beatrice},"""Objeción. Furudo Erika está tratando de mezclar la secuencia cronológica para crear una falsa impresión de los sucesos."""
{f:5:Lambdadelta},"""Bueno, a mí tampoco me gusta mezclar tanto las cosas. Acepto el reclamo de Beato. Erika, comienza con el primer crepúsculo en lugar de saltar directo al segundo."""
Furudo Erika,"""... Tch."""
,Definitivamente vi que Erika chasqueó la lengua.
,... Entiendo. Así que {i:esto es una forma de contar el relato de Rokkenjima}.
,"Fui guiado por {f:5:Virgilia}, conocí a {f:5:Beatrice}... llegué al pico desde el que podía ver todo lo que había debajo mío, y finalmente entendí la verdad de este mundo."
Ushiromiya Battler,"""Esto es... eso de lo que hablabas antes, Virgilia."""
{f:5:Virgilia},"""... Sí, así es. La verdad es muy frágil aquí."""
Ushiromiya Battler,"""Mientras que cada lado tenga una teoría propia, las dos verdades pueden coexistir..."""
,Sí. Esto realmente es un juicio.{n}Ambos lados muestran sus verdades.
,Este es realmente el dilema del tubo de Braun que {f:5:Virgilia} usó una vez como analogía...
Furudo Erika,"""Entonces seguiré las órdenes de Lady {f:5:Lambdadelta} y comenzaré por el primer crimen en el primer crepúsculo. Como saben, a las 24:00 del 4 de octubre, el primer día, después de un pequeño descanso en la conferencia familiar, Natsuhi se fue sola, diciendo que se iba a acostar temprano. Por lo tanto, su coartada está completamente perdida desde ese momento hasta la mañana siguiente."""
{f:5:Beatrice},"""¿Ah, sí? Creo que hay mucha gente además de Natsuhi con coartadas dudosas. A menos que puedas hacer que todos estén libre de cualquier forma de sospecha, no puedo permitir que digas que Natsuhi es la culpable."""
{f:5:Lambdadelta},"""Cierto. Si Erika quiere afirmar que Natsuhi es sospechosa, debería probar antes que todos exceptuando a Natsuhi tienen una coartada. ¿Verdad, Bern?"""
{f:5:Bernkastel},"""... Sí, por supuesto. Erika explicará eso perfectamente."""
Furudo Erika,"""¡Claro que sí, mi ama!... En ese caso, me gustaría explicar las cosas en orden. Olvidemos el asesinato de Genji por ahora y enfoquémonos en el crimen de la casa de huéspedes. En este caso, podrías sospechar de los sirvientes que estaban en la casa de huéspedes, ¿verdad? Esa noche, Gohda-san y Kumasawa-san estaban en la casa de huéspedes. ¿No es cierto?"""
,Cuando se volteó hacia la dirección donde esos dos estaban sentados... solo esos dos muñecos de cera se recuperaron y volvieron a la vida.
,Probablemente no se les otorgaba siquiera un alma cuando no se les permitía hablar.
,"En ese caso, habría sido mejor aún si el alma de Natsuhi hubiese podido desaparecer también..."
,"... Natsuhi, quien estaba en la silla del acusado, tenía su alma todo el tiempo, y constantemente agachaba la cabeza, nerviosa..."
,Gohda se paró rápidamente y respondió a la pregunta de Erika.
Gohda Toshiro,"""S‐Sí, eso es cierto. En esa tarde, estaba solo en la habitación de los sirvientes de la casa de huéspedes..."""
Kumasawa Chiyo,"""Bueno, consideren mi edad. Estar despierta toda la noche habría sido demasiado para mí... así que volví a la sala de descanso de los sirvientes en la casa de huéspedes y me fui a la cama sola... ¡sí, sí!..."""
Ushiromiya Natsuhi,"""... ¡¡¿No significa eso que Gohda y Kumasawa no tienen coartadas?!! Kumasawa dice que dormía sola en la sala de descanso de los sirvientes. Gohda dice que estaba solo en la habitación de los sirvientes. ¡¡Cualquiera de los dos tuvo el tiempo suficiente para ir a la habitación de los primos y cometer los asesinatos!!"""
Gohda Toshiro,"""¡N-N-No tiene sentido!... ¡¿Por qué haríamos algo así?!..."""
Kumasawa Chiyo,"""¡Eso es cierto, es cierto!... ¡¿Por qué habríamos de matar a alguien?!..."""
{f:5:Beatrice},"""Natsuhi ya lo dijo. Tanto Kumasawa, quien dormía sola en la sala de descanso de los sirvientes, como Gohda, que estaba solo en la habitación de los sirvientes, están en la misma situación que Natsuhi en su habitación. Ninguno tiene coartadas."""
Furudo Erika,"""No te preocupes. Garantizo que ninguno de estos dos son asesinos. Primero y principal, después de la cena, Kumasawa-san se fue de la mansión conmigo y los demás hacia la casa de huéspedes, entró a la sala de descanso y durmió hasta la mañana. Lo mismo se aplica a Gohda-san. Una vez que terminó su trabajo, charló con nosotros en la sala y luego se fue a dormir. Ninguno de los dos tuvo la oportunidad de cometer un asesinato."""
{f:5:Beatrice},"""Hmf. Así que ya llegamos a este punto."""
{f:5:Beatrice},"""... Veo que es momento de que comience a hacer algo. Tu turno ya terminó, Erika... Ve a convocar a esa guardaespaldas de la que dependes tanto."""
,"Beato miró vagamente el palco del segundo piso donde Dlanor se encontraba sentada.{n}... Sin embargo, Dlanor simplemente le devolvió la mirada con los mismos ojos inexpresivos de siempre."
{f:5:Beatrice},"""Repítelo. ""Tenemos pruebas absolutas de que las coartadas de Gohda y Kumasawa son verdaderas""."""
{f:5:Bernkastel},"""Nos negamos... ¿Por qué darle una pista al enemigo? No responderíamos a eso ni en sueños."""
{f:5:Beatrice},"""¡Ajá! ¿Escuchó, Lady {f:5:Lambdadelta}? ¡Dicen que no tienen pruebas! ¡¿Cómo pueden afirmar que Gohda y Kumasawa tienen coartadas sin pruebas?!"""
{f:5:Lambdadelta},"""Buen punto. ¿Qué dicen al respecto, Bern, Erika? ¿Por qué afirman que Gohda y Kumasawa tienen coartadas?"""
{f:5:Beatrice},"""Atrás, Erika. Mi oponente es Dlanor, que está allí. ¡Una simple humana como tú no es oponente para una bruja!"""
Dlanor,"""..."""
Furudo Erika,"""No. No hay necesidad de que Dlanor pelee... De hecho, es porque, como dices, una simple humana va a derrotar a una bruja ya que la Ilusión de la Bruja será negada ahora... Así que adelante. Usa el rojo y el azul tanto como quieras... Puedo soportarlo, ¿de acuerdo?"""
,"En respuesta al desafío de Erika, Beato sonrió con audacia y sin embargo, de forma grácil, se incorporó lentamente."
,Y se miraron con odio desde el suelo y el balcón...
{f:5:Beatrice},"""{p:2:Gohda y Kumasawa no tienen coartadas. Los dos estaban en la casa de huéspedes y pudieron haber ido a la habitación de los primos y cometer los asesinatos en cualquier momento. A menos que puedas negar esa posibilidad, no puedes tratar a Natsuhi como la culpable}."""
,"La verdad azul de Beato atacó rápidamente.{n}La cortina finalmente cayó, y la batalla comenzó..."
Gaap,"""... Una humana como Erika no puede usar el rojo. ¿Cómo podría cambiar el rumbo de las cosas sin llamar a Dlanor?"""
Ronove,"""Aunque Erika no puede usarlo, su ama, Lady {f:5:Bernkastel}, puede... No debemos bajar la guardia."""
{f:5:Lambdadelta},"""Verdad azul, efectiva... ¿Qué harás, Bern? ¿Acaso tú o Dlanor harán algo en su lugar?"""
Dlanor,"""Aún no es mi {f:5:turno}. Y {f:5:tampoco} es el de Lady {f:5:Bernkastel}."""
{f:5:Bernkastel},"""... Sí, eso es cierto. No hay necesidad de que actuemos en algo como esto... Esto es importante precisamente porque una simple humana como Furudo Erika te derrotará, Beato."""
{f:5:Bernkastel},"""... Como serás derrotada por una humana, lo sabremos. Todos sabremos que la bruja falsa que se hace llamar ""{f:5:Beatrice} la Dorada"" no es más que una ilusión sub-humana."""
{f:5:Lambdadelta},"""*risita*risita*... Si realmente pudieras hacer eso, sería muy interesante... Muy bien, Erika. ¡Veamos lo que haces!..."""
Furudo Erika,"""Explicar lo de la primera persona, Kumasawa-san, es extremadamente simple. Kumasawa-san, párese."""
Kumasawa Chiyo,"""¡S-Sí!..."""
Furudo Erika,"""Kumasawa-san, desde el momento en el que se fue a la cama la noche pasada hasta el momento en que le informaron sobre el crimen en la mañana... ¿alguna vez salió de la sala de descanso de los sirvientes?"""
Kumasawa Chiyo,"""¡No! ¡¡Estuve profundamente dormida hasta la mañana, en serio!!"""
Furudo Erika,"""La verdad es... que después de cenar la noche de ayer, tuve una charla con Eva-san y me dijo algo muy interesante... Yo misma probé eso."""
{f:5:Beatrice},"""¿Cómo que ‘eso’?... No querrás decir..."""
Furudo Erika,"""Así es. Es lo que arrinconó y selló a Kinzo en su estudio... Aprendí que puedes crear un sello poniendo algo entre la puerta y el marco."""
Ushiromiya Battler,"""... ¿Estás bromeando?... ¡¿Realmente... hizo eso a la sala de descanso de Kumasawa-san?!"""
{f:5:Virgilia},"""Erika estaba en la casa de huéspedes, así que no había obstáculo alguno que indicara que no habría sido capaz de hacerlo."""
Furudo Erika,"""Después de todo, era una noche extraña y una gran montaña de oro había sido descubierta hacía poco. Pudieron haber ocurrido muchos tipos de crímenes... Donde hay un detective, habrá un crimen. Preví que algún tipo de crimen iba a suceder, así que usé esto para sellar a la gente cuyas coartadas podrían no ser sólidas de otra forma."""
,Erika sostuvo un pequeño pedazo de papel marrón doblado en el aire.
Furudo Erika,"""Después de observar cómo Kumasawa-san volvía a la casa de huéspedes conmigo, se despedía y entraba en la sala de descanso de los sirvientes, usé esto para sellar la puerta."""
Furudo Erika,"""Entonces, en la mañana, cuando el crimen fue descubierto y causó un gran escándalo, inmediatamente me fijé en la sala de descanso de Kumasawa, donde confirmé que el sello continuaba puesto. ¡Por lo tanto, puedo comprobar la coartada de Kumasawa-san!"""
{f:5:Bernkastel},"""... <Good>. Una hermosa coartada. Sin una falla. Kumasawa volvió a la casa de huéspedes con Erika, fue a la sala de descanso a dormir y no dejó la habitación hasta la mañana siguiente. {p:1:En otras palabras, después de que Kumasawa volvió a la casa de huéspedes, no fue al segundo piso hasta la mañana}."""
,La prueba que Erika mostró fue elevada a verdad roja por {f:5:Bernkastel}.
,"Esta verdad, que se había vuelto roja, ya no podía ser escondida por Beato..."
,"En otras palabras, en ese instante, la coartada perfecta de Kumasawa había sido absolutamente garantizada."
{f:5:Beatrice},"""¡Jojo! ¡¿Y qué pasa con Gohda?!"""
Furudo Erika,"""Gohda-san se metió en la habitación de los sirvientes poco después de llegar a la casa de huéspedes. Sellé su puerta de la misma manera. Entonces, cuando Rosa-san volvió a la 1:00 AM, por casualidad la vi cuando salí al pasillo. Le dije esto a Gohda-san, quien todavía estaba en la habitación de los sirvientes."""
Furudo Erika,"""En ese momento el sello estaba en perfectas condiciones, así que desde el momento en que llegamos a la casa de huéspedes hasta la 1:00 AM, Gohda-san no salió de la habitación de los sirvientes. Y luego, estuvo conmigo en la sala hasta las 3:00 AM. Y después de las 3:00 AM, yo estaba en el segundo piso, así que puedo garantizar que Gohda-san no subió al segundo piso."""
{f:5:Bernkastel},"""... Los sellos de Erika prueban que Gohda estaba en la habitación de los sirvientes hasta la 1:00 AM. Y también probó su coartada hasta las 3:00 AM, porque estaba con él en la sala. Y Erika también probó que él no pisó... el segundo piso hasta la mañana después de los crímenes."""
{f:5:Bernkastel},"""{p:1:En otras palabras, después de que Gohda volvió a la casa de huéspedes, no fue al segundo piso hasta la mañana}."""
{f:5:Lambdadelta},"""Verdad roja, efectiva... Bien hecho, Erika. La coartada que probaste sellando la puerta ha sido reconocida por Bern y elevada a verdad roja."""
Furudo Erika,"""Muchas gracias, mi ama... ¡Soy la detective! Puedo ser humana, ¡pero puedo usar el rojo a pesar de ello y sobrepasar a los humanos!"""
