Speaker,Spanish (ES)
Kanon,"""... Nee‐san. ¿Tienes un reloj?"""
Shannon,"""¿Eh?... S-Sí. Tengo un reloj de bolsillo... Umm, son casi las diez y cuarenta."""
Kanon,"""... Sí. Mi reloj tiene la misma hora... Por lo tanto, no han pasado más de diez minutos desde ese alboroto en el comedor."""
Ushiromiya Krauss,"""Mi reloj dice lo mismo... Eso es muy poco tiempo para dejarnos inconscientes y llevarnos a algún lugar... A juzgar por el tiempo transcurrido, sería apropiado asumir que caímos a través de un hoyo que conduce directamente a la parte inferior del comedor."""
Ushiromiya Kyrie,"""Tuvieron la oportunidad de manipular las manecillas de los relojes a su antojo... Mientras estábamos inconscientes, pudieron haber devuelto los relojes de todos. No podemos descartar esa posibilidad."""
Nanjo Terumasa,"""... Si ha sido una droga que induce el desmayo, o una caída, no cambia el hecho de que necesitamos estar en guardia..."""
Ushiromiya Kyrie,"""... ¿Entonces, doctor Nanjo? ¿Hay una droga capaz de hacer eso?"""
Nanjo Terumasa,"""Bien... Igual que con tu lógica, Kyrie-san... No puedo descartar la posibilidad de que exista una droga con ese efecto."""
Ushiromiya Kyrie,"""... Bueno, más vale prevenir que lamentar... Lo siento, fue una pregunta inútil. Lo que pensé es que, con mi hipótesis, podía sugerir que este calabozo no se encuentra necesariamente justo debajo del comedor."""
Ushiromiya Krauss,"""Ya veo... existe la posibilidad de que hayamos sido llevados a esa mansión oculta, que se rumora que padre construyó en medio del bosque... Si podemos escapar de aquí y salir al exterior, entonces lo sabremos. Habrá que dejar ese tema de lado hasta que llegue ese momento."""
Ushiromiya Kyrie,"""Exacto. En verdad lo siento. Solo he estado preguntando y entrometiéndome en cosas inútiles."""
Ushiromiya Krauss,"""No, es bastante interesante. Si notas algo más, por favor dímelo. Podría convertirse en una pista para escapar de aquí."""
Ushiromiya Krauss,"""... Siempre lo oía de Rudolf. Siempre estaba sorprendido de tus consejos, y a veces se convertirían en pistas valiosas... El hecho de que estés aquí es una bendición en una tragedia."""
Ushiromiya Kyrie,"""... Gracias. También escuché algo de Rudolf-san. Él decía que por lo general te comportabas como un payaso, pero cuando las cosas se ponían serias, rebosas con un sentido de responsabilidad, y que eres un hermano mayor muy confiable."""
Ushiromiya Krauss,"""Jajajaja... eso es demasiado amable... Maldita sea, a este paso, estas barras de acero ni siquiera se moverán. ¿Cómo están las cosas por ese lado, Kanon?"""
Kanon,"""... No, este lado no es mejor."""
,Krauss y Kanon intentaron mover los barrotes de varias formas.
,"... Había algunas barras que podían girarse... y unas cuantas tenían suficiente espacio como para traquetear un poco en su lugar, pero no podían romperse con solo fuerza humana."
,"... Sin embargo, aún había esperanza si podían usar alguna clase de herramienta como palanca."
,Todavía era muy pronto para rendirse.
,"Las vidas de los niños estaban colgando de un hilo... Incluso si no había esperanza, no podían abandonar su lucha."
,"Y, era mejor para ellos actuar de esta manera."
,"... Si se detuvieran... sin duda alguna serían vencidos una vez más por el dolor de haber perdido a sus seres queridos y se agacharían, agarrándose las rodillas..."
Ushiromiya Krauss,"""¿Cómo va todo, Kyrie-san? ¿Has encontrado algo?"""
Ushiromiya Kyrie,"""... He encontrado unas piedras pequeñas que podríamos retener y esconder. Algo así podría usarse como arma. Aunque, sería imposible usarlas para tallar esas barras de hierro. ¿Qué hay de ti, Shannon-chan?..."""
Shannon,"""No, nada."""
Shannon,"""... Ah, aquí... un teléfono."""
Ushiromiya Kyrie,"""Dudo que tenga línea... Pero, podríamos usar la cuerda como alguna clase de arma. Si lo rompemos, podemos sacarle las partes metálicas. Krauss Nii-san, hay un ojo de cerradura para abrir la celda, ¿cierto?"""
Ushiromiya Krauss,"""Sí. Es bastante grande, de estilo antiguo... Si giramos un poco de alambre en su interior, probablemente podremos abrirla."""
Ushiromiya Kyrie,"""Podremos usar las partes metálicas del teléfono como substitutos de varias cosas... Este teléfono se convertirá en nuestra arma."""
Ushiromiya Krauss,"""Es lo mismo que con una inversión. El conocimiento es nuestra arma."""
,Krauss y Kyrie rieron juntos ante el hecho de que ni una sola vez hubieran pensado en usar el teléfono como un medio de comunicación.
Kanon,"""... ¿Qué estás haciendo, Nee-san?"""
Shannon,"""Ah... um... Solo me preguntaba si el teléfono f-funcionaba..."""
Kanon,"""... ({i:*suspiro*}) Serás tonta, Nee-san."""
Shannon,"""¿Eh?... ¿Ah?"""
,"Entonces, Shannon dejó escapar un pequeño grito de sorpresa."
Shannon,"""¡K‐Kyrie‐sama!... La línea de este teléfono, está conectada."""
Ushiromiya Kyrie,"""¿Qué dijiste?..."""
,"Era como cuando alguien desaloja una oficina y se lleva todo consigo, dejando solo el teléfono... esa es la sensación que daba el teléfono, al estar abandonado en la esquina de la celda."
,"El cable estaba enrollado en forma de ovillo, y el extremo opuesto al teléfono salía de un orificio en la pared, y a simple vista, no sería sorprendente que estuviera conectado a la línea exterior."
,"... Pero, pensar que estuviera realmente conectado a algún lugar..."
,"Kyrie tomó el auricular de la mano de Shannon y lo presionó contra su oído.{n}Ciertamente, el tono eléctrico del teléfono era bastante familiar.{n}... Y este teléfono ciertamente estaba funcionando."
Nanjo Terumasa,"""¡Q-Qué buena suerte!... ¡Contactemos a la policía!..."""
Ushiromiya Krauss,"""¡Esperen!... Esto es demasiado bueno para ser verdad. ¡¿Cómo sabemos que no esta intervenido?!..."""
Ushiromiya Kyrie,"""Si estuvieran planeando hacer un truco como ese, normalmente cortarían la línea exterior... Hay una buena probabilidad de que hayan pasado esto por alto."""
Ushiromiya Kyrie,"""Si se dan cuenta, entonces esta vez en verdad podrían cortarla. Lo que le podamos decir a la policía será conveniente incluso si están interceptando la línea."""
,"... Ciertamente, eso es verdad. El objetivo de interceptar una conversación es escuchar alguna clase de información importante, pero como estaban las cosas,  ella no podía pensar en una sola cosa que provocara problemas si los escucharan en una conversación con el mundo exterior."
,Kyrie instantáneamente llegó a la conclusión de que era más probable que se tratara de un descuido de parte de Kinzo a que fuera una trampa...
Nanjo Terumasa,"""T-Tiene razón... Creo que se inicia marcando 0 para hacer llamadas al exterior..."""
Ushiromiya Kyrie,"""Kanon-kun, voy a hacer una llamada telefónica, así que, ¿puedes vigilar lo que sucede en el exterior? Si sientes que alguien se aproxima, házmelo saber."""
Kanon,"""¡S-Sí!..."""
,"Kanon corrió hacia los barrotes de acero, ocultó su respiración, y aguzó sus oídos...{n}Mientras todos los presentes la miraban, Kyrie marcó {ruby:la policia:110}..."
,"Sin embargo, colgó y remarcó varias veces."
,... No parecía estar funcionando muy bien.
Ushiromiya Kyrie,"""... ¿La línea exterior inicia con 0? 110 entonces sería 0110, ¿correcto? Al parecer no quiere entrar la llamada..."""
Ushiromiya Krauss,"""Pásamelo, intentaré llamar..."""
,"Krauss tomó el auricular en lugar de Kyrie, e intentó de varias maneras..."
,"Pero al final, fueron incapaces de notificar a la policía..."
,"El teléfono definitivamente funcionaba, según parece, el circuito había sido cortado en alguna parte."
,"... ¿Significaba esto que ""ellos"" no eran tan ingenuos?"
Shannon,"""... Así que fue inútil después de todo..."""
Ushiromiya Kyrie,"""Esto significa que nuestros enemigos no son tan ingenuos después de todo..."""
,"Kyrie soltó un profundo suspiro, se apoyó contra la pared, y bajó la cabeza por un tiempo."
,"A pesar de lo rigurosa que era, por un breve momento, había tenido la ingenua esperanza de que el teléfono podía funcionar."
,... Se burló de sí misma por haberse aferrado al menos por un instante a esa ingenua esperanza.
,Y entonces... recordó lo que estaba sucediendo.
,"... Honestamente... a pesar de que una cosa como esa sucediera justo delante de sus ojos... o más bien, exactamente por eso..."
,"... Aún no podía pensar en ese horrible asesinato en masa como algo real...{n}Más que no poder creerlo, ella no quería creerlo."
,Ushiromiya Kinzo asesinó a seis miembros de la familia.
,"Convocó de la nada a extrañas personas, como brujas y demonios, y con algo parecido a magia... comenzó a matarlos uno tras otro..."
,...
,"Simplemente todo era tan retorcido... Aunque definitivamente lo había visto, no había forma de que pudiera aceptar ese espectáculo..."
Ushiromiya Kyrie,"""... Es imposible que algo así haya sucedido... Esos eran obviamente amigos de padre, o algo... Simplemente se escondieron en algún lugar del comedor y usaron algún truco para aparecer repentinamente y engañarnos... No hay otra forma de explicar algo tan retorcido como eso."""
,"Pero cuando a esos seis les volaron las cabezas, una flecha dorada había estado dando vueltas alrededor del comedor."
,... Eso verdaderamente se había visto como... magia.
,¿Era eso solamente otra cosa que habíamos visto mal?{n}No es posible que haya sido magia. Definitivamente fue alguna clase de truco escenificado.
,"... Ya que sus cabezas fueron destrozadas, sin duda alguna fue alguna clase de explosivo."
,"Por ejemplo, podría haber sido un aeroplano de juguete hecho de estireno, como el que venden en las dulcerías, pintado de color dorado... con un poderoso explosivo cargado en su parte trasera."
,"... Sin embargo, a simple vista, parecía estar volando de forma aleatoria... pero Kyrie no podía imaginar que después de que fuera lanzado seis veces, en cada ocasión hubiera acertado perfectamente en la cabeza de las víctimas, una tras otra."
,"No podría ser que tuviera un sistema de control por computadora para localizar e impactarse con el objetivo, lo que lo haría un aeroplano de alta tecnología al mismo nivel de un misil dirigido, ¿cierto?..."
Ushiromiya Kyrie,"""... ¿Invertiría él una cantidad tan grande de dinero en el desarrollo de un estúpido truco como ese?... ¿Todo por ese desquiciado entretenimiento?... ¿Entra esto en el viejo dicho familiar de ""No me extrañaría viniendo de padre""?..."""
,"Varias personas misteriosas aparecieron de la nada... a 6 personas les despedazaron la cabeza con un misterioso objeto volador dorado, nosotros cinco fuimos encerrados en un misterioso calabozo por unas misteriosas trampas, o nos durmieron con algún dardo con sedante..."
,La conferencia familiar había empezado un poco después de las 10:00 p.m.{n}... Solo han pasado unos 30 minutos desde entonces.
,"Probablemente, a pesar de que yo misma fui testigo, debido a que esa eventualidad ocurrió en un periodo tan corto de tiempo, aún no puedo entenderla, y aún no puedo luchar a brazo partido con ella."
,"Por el bien del razonamiento, incluso si contactáramos con la policía, probablemente sería imposible para cualquiera explicar con exactitud lo que vimos..."
,"A pesar de haberlo visto hace poco... mi cerebro está frito, y ni siquiera confío en lo que vi con mis propios ojos..."
,"Kyrie trató de animarse a sí misma lo mejor que pudo para salir de su abrumadora confusión, para aferrarse a su cordura..."
Ushiromiya Krauss,"""Maldición... ¿qué está pasando aquí?... maldición... ¡maldición!..."""
,"Krauss comenzó a desesperarse, después de colgar el teléfono múltiples veces y remarcar."
,"... Krauss también había estado fingiendo compostura, pero fue incapaz de ocultar su pánico."
,"Mientras más intentaba marcar en el teléfono, más se desprendía esa apariencia de serenidad..."
,Ya no sé qué es lo que sucede...
,Kyrie no pudo hacer más que orar por que los eventos que acababan de ocurrir fueran un sueño...
,"... En ese momento, la apariencia del rostro de Krauss cambió."
Ushiromiya Krauss,"""¡Uu, o-oh...! ¡Conectó, conectó!... ¡El timbre está sonando!..."""
Nanjo Terumasa,"""¿E-En serio, Krauss-san?!..."""
Ushiromiya Krauss,"""Ya veo, ¡qué frívolo, anciano!... Como no podemos contactar a la policía, la línea externa debe de estar cortada, ¡pero olvidó cortar la línea interna!..."""
Ushiromiya Kyrie,"""¿La línea interna? Krauss-san, ¡¿a dónde llamaste?!..."""
Ushiromiya Krauss,"""A la casa de huéspedes. ¡Estoy llamando a la habitación en donde Jessica y los demás se están hospedando!..."""
Ushiromiya Krauss,"""... ¡¿Ah?! ¡Hola! ¡¿Hola?! ¡Soy yo!... ¡¿Quién eres?!... ¡¿Gohda?! ¡¡¿Está Jessica allí, está a salvo?!!..."""
Gohda Toshiro,"""¡¡K-Krauss-sama!!... ¡¡Estoy tan contento de que esté a salvo!! ¡Sí! ¡La señorita Jessica y los otros niños también están aquí, sanos y salvos!..."""
Ushiromiya Jessica,"""¡¡Papá!! ¡¿Es Papá?! ¡¡Estoy tan contenta de que estés bien!!... ¡¿Está mamá bien?! ¡¿Está allí?!"""
Ushiromiya Krauss,"""... M-..."""
,Krauss se ahogó con sus palabras.
,"... Krauss había visto claramente cuando fue destrozada la cabeza de Natsuhi, la había visto ser asesinada justo ante sus ojos..."
,"Tarde o temprano, tenía que decírselo a Jessica."
,"... Sin embargo, Krauss comenzó a dudar si debía decírselo en ese momento o no, y perdió el habla."
,... Pero incluso el silencio era una respuesta bajo estas circunstancias...
Ushiromiya Krauss,"""... No sabría decirte... Recemos por que se encuentre a salvo... Por ahora, estoy contento de que estés bien."""
Ushiromiya Jessica,"""... Sí... Entiendo... Perdón por... preguntar."""
,"La voz de Jessica estaba llena de lágrimas... Krauss ya no tenía duda alguna.{n}Cuando Gohda y Kumasawa se encontraron con ellos en la casa de huéspedes, Jessica y el resto habían escuchado todo, de principio a fin..."
,"Lo más probable es que, cuando supieron que seis personas habían sido asesinadas, Jessica y el resto hubieran querido ir frenéticamente al comedor."
,"... Con suerte, él había podido llamar antes de que se precipitaran hacia la mansión.{n}Krauss estaba aliviado de haber hablado en un momento tan oportuno entre toda esa tragedia..."
Ushiromiya Krauss,"""Tenemos aquí a Kyrie-san y al doctor Nanjo, también a Shannon y Kanon. Hemos sido encerrados en un lugar semejante a un calabozo, pero no se preocupen. Ya encontraremos qué hacer."""
Ushiromiya Jessica,"""¿Calabozo? ¡¿Dónde?! ¡¡Iremos a salvarlos!!..."""
Ushiromiya Krauss,"""Desafortunadamente, nosotros tampoco sabemos en dónde se encuentra este calabozo. Pensamos que puede estar debajo del comedor, pero eso puede no ser verdad... De todas formas, Jessica. No deben de abandonar ese lugar. ¿Les ha dicho Gohda lo que sucedió?"""
Ushiromiya Jessica,"""Sí... El abuelo los... {nobr:{m:-5:——}—tó}... a todos..."""
Ushiromiya Krauss,"""El abuelo no se encuentra en sus cabales en este momento. Sería peligroso si se lo encontraran frente a frente. ¡Podrían ser asesinados!... ¡Ni siquiera deben pensar en intentar salvarnos!... Cuidaremos de nosotros mismos."""
Ushiromiya Jessica,"""¡¿E-Entonces qué deberíamos hacer?! Maldito seas, abuelo, cómo te atreves a hacerle eso a mamá y a los demás!... ¡¡Mataré a ese bastardo inmundo!!..."""
Ushiromiya Krauss,"""Jessica, si hablas así entristecerás a tu madre. Una señorita no es alguien que usa esa clase de palabras."""
Ushiromiya Jessica,"""¡¡Uuuuuuu... uuuuuu...!!"""
Ushiromiya Krauss,"""De cualquier forma, pongan su propia seguridad primero. Bloqueen todas las puertas de la casa de huéspedes... Pero no deben de sobreestimar la seguridad que les proporciona eso. Podrían romper el gran ventanal en el salón del primer piso."""
Ushiromiya Krauss,"""Quédense en esa habitación, y usen una cama para hacer una barricada. Allí hay un baño y una nevera, ¿cierto? Deberían ser capaces de quedarse encerrados hasta mañana por la mañana."""
Ushiromiya Krauss,"""... Muy bien, lo diré de nuevo... no planeen hacer algo peligroso. ¡Y tú no pienses siquiera en tomar venganza por lo de tu madre! Solo piensen en ocultarse, sin alterar a los enemigos."""
Ushiromiya Jessica,"""¡¡Sí... sí!!... Entiendo... ¡papá!... ¡¡Uuuuuuuuuu!!"""
,"Después de eso, Gohda tomó el teléfono, y le pidieron nuevamente que cuidara a los niños."
,"... Gohda, con su rostro cubierto de sudor frío, respondió repetidamente con un tenso ""¡Sí, señor!"""
,"Entonces, Kyrie recibió el teléfono y habló con Battler, y luego, cuando Shannon y Kanon tuvieron su turno, George y Jessica respondieron. Después, Nanjo y Kumasawa hablaron también, para que todos los miembros de ambos lados tomaran el auricular alternativamente, confirmando que todos estaban seguros por el momento, incluso si su ubicación era desconocida, y animándose los unos a los otros, para llegar a entender la situación actual para ambos lados."
,"No querían colgar el teléfono, pero este no era el momento de charlar."
,"Krauss explicó que colgarían el teléfono por el momento, y aquellos en la casa de huéspedes dieron su consentimiento."
Ushiromiya Krauss,"""Si algo pasa, llamaremos. Esperen cerca del teléfono para que puedan contestar rápidamente. Nuevamente, sean cuidadosos. ¡No hagan nada precipitado!..."""
Ushiromiya Jessica,"""S-Sí, entiendo... Mientras papá y... Kanon-kun y el resto estén a salvo... entonces eso es suficiente para mí... Haremos nuestro mejor esfuerzo. ¡Y de alguna manera, manténganse a salvo!..."""
Ushiromiya Krauss,"""Sí, por supuesto. Bien, entonces, colgaré por el momento. Manténganse en guardia."""
,"Y así, la llamada telefónica finalizó."
,"Gohda y el resto de los hombres rápidamente descendieron al primer piso, cerrando los postigos y asegurando fuertes candados en las puertas."
,"Sin embargo, justo como Krauss temía, no había nada que pudieran hacer con el hermoso ventanal en la sala del primer piso."
,"Si se rompiera, sería fácil acceder al interior."
,"No sería difícil para alguien como Kinzo, quien no había dudado en cometer asesinatos, invadir el primer piso."
Ushiromiya George,"""... Es muy probable que el abuelo y sus seguidores estén armados. Encerrarnos a nosotros mismos en esta habitación es lo mejor que podemos hacer, además de que es el único lugar en el que podemos permanecer encerrados... Es doloroso que no tengamos otra opción además de refugiarnos en una habitación cerrada, pero si nuestros enemigos portan armas, entonces ese es el único método que nos queda."""
Gohda Toshiro,"""S-Se dice que el amo tiene una colección de armas de fuego en funcionamiento... Es cierto, armas de fuego, eso fue un arma de fuego... ¡Si es así... es un arma horriblemente peligrosa!... N-No podemos luchar contra eso en absoluto!..."""
Ushiromiya Battler,"""... Se requiere mucha fuerza para destrozar la cabeza de alguien, ¿cierto? Así que puede ser una bala magnum, o algo similar. Eso probablemente atravesará una puerta delgada como si no fuera nada."""
Ushiromiya George,"""Si es así, entonces con mayor razón debemos resguardarnos dentro de la habitación... Levantemos una cama y bloqueemos la ventana... Si hacemos eso, entonces sin importar cuántas armas tengan, no deberían ser capaces de asaltarnos."""
