Speaker,Spanish (ES)
Kumasawa Chiyo,"""... Y todos ustedes, por favor, tengan cuidado... No tengo ni idea de qué está ocurriendo..."""
Ushiromiya George,"""Bueno, entonces... nos iremos. Vamos, Battler-kun. Jessica-chan... Ven también, María-chan."""
Ushiromiya Maria,"""... Uu."""
,"Viendo la dolorosa expresión sobre aquel par de encarcelados rostros, se les hizo más difícil cerrar la persiana."
,Pero no hay vuelta atrás.{n}... Estamos siendo observados.
,"La persiana cayó y se cerró.{n}Luego, George se acercó hacia la pequeña ventana en el costado del almacén."
,En ese lado había una pequeña ventana con rejas que solo permitía la entrada de luz y aire.
,"Parecía algo salido de una prisión, procurando que los dos pareciesen aún más dignos de compasión, pero por otro lado, me gustaría pensar que los protegeremos de Kinzo y su subordinados..."
,Abrí la ventana y grité.
Ushiromiya George,"""... ¿Están bien? ¿No tienen frío?"""
Kumasawa Chiyo,"""Estamos bien. Tenemos algunas mantas después de todo... Si nos tapamos, estaremos bien."""
Ushiromiya Battler,"""Me gustaría que les hubiésemos podido traer una estufa o algo por el estilo..."""
Ushiromiya George,"""... Pero no tendría ventilación aquí. Es duro, pero no hay nada que podamos hacer ahora... Los rehenes están retenidos en contra nuestra. No podemos desobedecer..."""
Ushiromiya Battler,"""... Maldición... Si pudiéramos salvar de algún modo a Kyrie y el resto..."""
Ushiromiya George,"""Shh... Podrían oírte... Gohda-san, tenga. La llave de la persiana metálica."""
,George tiró la llave por la ventana pequeña.
Gohda Toshiro,"""... Gracias. Cuidaré de ella."""
,"Gohda tomó la llave, y tras mostrársela a Kumasawa, la colocó en su bolsillo."
,Solo hay una llave para la persiana del almacén de jardinería.{n}Y la tenían aquellos que estaban encerrados en su interior.
,"Si los niños se la hubiesen llevado, y se la hubieran robado a ellos de algún modo, no haría más que poner en peligro la vida de aquellos que se encontraran en el almacén."
,"E incluso con la llave, la persiana no podría ser abierta desde dentro. Las órdenes de Kinzo se cumplieron de esta manera."
,"Sin embargo, ahora no había ya ningún modo de abrir el almacén desde fuera tampoco. Esto los protegía."
,Kinzo había ordenado que fuesen confinados... y nosotros no podíamos hacer nada salvo confiar en que esta fría habitación cerrada los protegería.
,"Mientras Jessica sostenía la mano de María, miró por encima de los setos del lúgubre jardín de rosas."
,"... En algún lugar de esa oscuridad, alguien se escondía, vigilando para ver si cumplíamos las órdenes o no."
,"Por supuesto, cuando apuntamos nuestras linternas hacia allí, no apareció ninguna silueta sospechosa."
,Pero seguramente había alguien allí... ocultado y vigilante.
,Me vino muchas veces el impulso de gritarles.{n}... Pero fui capaz de contener ese impulso.
,"Los cuatro niños salieron de la zona, mirando repetidamente tras sus hombros."
,La débil luz de la bombilla del almacén se filtraba un poco hacia el exterior.
,... Me pregunto si este loco incidente llegará a su final de algún modo... para que podamos encontrarnos con los dos de nuevo.
,"... Para George, que había cerrado la persiana por sí mismo,  la resistencia de la cerradura lo hacía sentir como si los hubiera matado con sus propias manos."
Ushiromiya Battler,"""... Pero incluso así... no podemos desafiarlos..."""
Ushiromiya Jessica,"""¿Qué ocurre con esta {i:prueba}?... Maldito viejo, no nos fastidies... Matando a mamá, y capturando a papá por esto... ¡No lo entiendo, lo voy a matar!..."""
Ushiromiya Maria,"""... Está bien, Jessica onee-chan. No hay por qué estar triste..."""
Ushiromiya Jessica,"""... María..."""
Ushiromiya Maria,"""Dentro de poco, la bruja revivirá... Pronto podremos encontrarnos en la Tierra Dorada. Kijijijijijijijiji... Au."""
Ushiromiya Battler,"""No te rías de forma tan indiscreta... En serio, ¿una ceremonia para revivir a una bruja?... Involucrar a tantas personas, en el delirio que debería simplemente mantener en su cabeza... Lo pagarás... bastardo..."""
Ushiromiya George,"""... Volvamos a la casa de huéspedes... Estaría mal si no estamos ahí cuando el abuelo llame."""
,"Incitados por George, todos empezaron a caminar hacia la casa de huéspedes..."
,"En ese instante, Jessica se volteó describiendo un círculo, mirando hacia la oscuridad del jardín de rosas y rugió."
Ushiromiya Jessica,"""... ¡¡EY!! ¡¿Alguien está mirando, verdad?! ¡¡Díganle al viejo!!... ¡¡Díganle que definitivamente lo voy a matar!! ¡¡Vamos!!..."""
,"Por supuesto, no hubo respuesta, solo el aullido del viento y la lluvia..."
,Los niños volvieron a la casa de huéspedes...{n}... mientras temían lo que les esperaría más adelante...
,"Después de que partieran, desde el punto exacto en la penumbra al que Jessica había gritado, surgieron dos orejas de conejo..."
Chiester45,"""... ¡L-L-L-Lo siento!... ¡¡Me encontraroooon!!..."""
Chiester410,"""Eso es porque eres muy lenta, 45, nyeeh. Niijijijii, Pendragon-sama va a regañarte~{p:0:♪}."""
Chiester45,"""¡Lo siento, lo siento, por favor no le cuentes a Pendragon-sama estoooo!"""
Chiester00,"""Haz silencio. Obviamente era solo un engaño... El encarcelamiento de Gohda y Kumasawa ha sido confirmado. Misión completada. Vamos a informar."""
Chiester410,"""Yaaaai, yaii. ¡Nijijijijijijijiji! Au."""
Chiester00,"""¿Quieres que todas nosotras nos quedemos a base zanahorias y agua por culpa de su irresponsabilidad?... Retirada."""
,El hecho de que los estaban vigilando parecía ciertamente ser verdad.
,"Porque cuando volvieron a la habitación de los primos, encendieron las luces, y se tumbaron en sus camas, el teléfono sonó de nuevo."
,"Anteriormente, ya que era su casa, Jessica habría contestado al teléfono, pero ahora fue el mayor, George, el que lo tomó."
,"Esta vez, Kyrie-san estaba al otro lado del teléfono.{n}George se lo entregó a Battler por consideración..."
Ushiromiya Battler,"""... Hola. ¿Kyrie‐san? ¡¿Está todo bien por allí?!..."""
Ushiromiya Kyrie,"""Gracias por preocuparte... Está satisfactorio por ahora... Perdón, me han ordenado evitar hablar libremente. Escucha lo que voy a decirte ahora."""
,El hecho de que fueran rehenes no había cambiado aún.{n}Kinzo o alguno de sus subordinados estaba escuchando la conversación.
,"Battler contuvo las ganas de hablar sobre otras cosas, y se centró en lo que Kyrie tenía que decir."
Ushiromiya Kyrie,"""La prueba será tomada por Jessica-chan, George-kun, Battler-kun, y María-chan, en ese orden... Serán llamados por turnos, así que hasta entonces, no dejen la habitación. La persona que sea llamada se dirigirá a su lugar designado, completamente sola."""
,Battler repitió esto a los primos de manera que entendieran.
Ushiromiya Battler,"""... Jessica, Aniki, yo y María, en ese orden, permaneceremos en la habitación hasta que seamos llamados, ¿verdad?... Entendido... ¿María también? Incluso una niña de nueve años... qué demonios estará tratando de forzarnos a hacer ese viejo senil, menudo bastardo..."""
Ushiromiya Kyrie,"""... El destino de la familia Ushiromiya recae por completo en sus manos... Háganlo lo mejor que puedan."""
Ushiromiya Battler,"""... Mm... Está bien."""
,"Battler se percató del extraño tono en las palabras de Kyrie.{n}Incluso sin ninguna conexión de sangre, él la podía comprender gracias al gran vínculo que compartían."
,Ya no era momento de preocuparse por la familia Ushiromiya.{n}... Ese no fue el mensaje que Kyrie quiso enviar.
,"Ella probablemente quiso decir ""para nosotros no hay modo de escapar de esta mazmorra, y tan solo podemos esperar a ser rescatados... Nuestras vidas están en sus manos""."
,... Algo así.
Ushiromiya Battler,"""Sí, déjamelo a mí. No sabemos qué tipo de prueba es esta, pero no hay problema. La tomaré con mucho gusto... ¿Es una prueba seria?... ¿Deberíamos realmente, darlo todo?"""
Ushiromiya Kyrie,"""... Sí. Es una prueba seria. El abuelo piensa examinarlos {i:seriamente} a todos."""
Ushiromiya Battler,"""Es inútil, totalmente inútil... ¿Un viejo decrépito a las puertas de la muerte va a desafiarme en serio?"""
Ushiromiya Battler,"""Déjenle decir tonterías {i:después} de que entre en el ataúd. Él está allí, así que dile esto de mi parte: El próximo líder soy yo. ¡Y mi primera acción será la de incrustar mi puño en tu cara!..."""
,"Incluso sin que Kyrie tuviera que repetirlo, la poderosa declaración de Battler llegó a los oídos de Kinzo..."
Ushiromiya Kinzo,"""¡¡Fujajajajajajajaja!! ¡Battleeeeer, lo estoy deseando de verdad!"""
Ushiromiya Kinzo,"""¡¡No puedo esperar a ver lo que un hombre que una vez tiró el apellido Ushiromiya ha alcanzado, a dónde ha llegado en la vida cuando aparezca ante mí!! ¡Díselo!..."""
,"Desafortunadamente, la voz de Kinzo no fue recogida por el teléfono. Por lo tanto, Kyrie habló por él."
Ushiromiya Kyrie,"""Parece que está más que preparado para el desafío... De acuerdo, Battler-kun. No hay necesidad de contenerse... Tú eres el hijo de Rudolf."""
Ushiromiya Kyrie,"""... No, tú eres mi hijo. Muéstrame algo de lo que no me avergüence de presumir... Confío completamente en ti."""
Ushiromiya Battler,"""Comprendido, mamá... ¡Déjame el resto a mí!..."""
Ushiromiya Kyrie,"""... Todos lo que estamos aquí hemos perdido el derecho a heredar la posición de líder... Ahora somos tan solo como las piezas que han sido sacadas del tablero, mirando desde el exterior. Por lo que deberás luchar por ti mismo."""
Ushiromiya Battler,"""... Kyrie‐san..."""
,El tono de esas palabras significa...
,"""Ya nos hemos rendido. Así que puedes olvidarte de nosotros""."
,"... Pero... por eso mismo, no me rendiré...{n}¡Definitivamente pasaré esta prueba o lo que sea, y los salvaré a todos!..."
Ushiromiya Kyrie,"""Bien, entonces... aquí están las instrucciones de la primera prueba, la de Jessica-chan... Dirígete a tu habitación, dice."""
Ushiromiya Battler,"""¿Tu habitación?"""
Ushiromiya Kyrie,"""Parece que quiere decir a la habitación personal de Jessica en la mansión."""
Ushiromiya Battler,"""... Le pasaré el teléfono a Jessica. Díselo directamente. Jessica..."""
Ushiromiya Jessica,"""Ho-Hola... Sí, comprendo..."""
Ushiromiya Jessica,"""... Comenzando por mí, ¿eh?... Ya estoy preparada. ¡Volveré!"""
,"En realidad, Jessica probablemente estaba sintiendo el miedo de una chica de su edad."
,... Pero aplastó esos sentimientos y fortaleció su determinación.
Ushiromiya George,"""Ten cuidado... ¿sí?"""
Ushiromiya Jessica,"""... Probablemente estamos siendo vigilados. No podemos hacer ninguna estupidez. Todo lo que podemos hacer es lo que nos han dicho."""
Ushiromiya Battler,"""... Dicen que el viejo mató a los seis en el comedor, sin dudarlo... Así que, si tratamos de contraatacar, quizás acabemos de la misma manera."""
Ushiromiya Jessica,"""Lo entiendo... Se lo haré pagar."""
Ushiromiya George,"""No hagas nada imprudente... Si piensas que estás en peligro, tu propio bienestar es lo primero. Si el tío Krauss se entera de que su hija se sacrificó por él, no hay duda de que le destrozaría el corazón."""
Ushiromiya Jessica,"""Eso también pasa al revés... Si mamá y papá son asesinados, y yo soy la única que queda, mi corazón se partiría en pedazos."""
Ushiromiya George,"""... Battler‐kun. ¿Es cierto eso que dijiste antes?..."""
Ushiromiya Battler,"""Sí... Kyrie-san y los otros ya están... preparados para lo que ocurra."""
Ushiromiya Jessica,"""Entonces... entonces el modo en que están las cosas ahora es simplemente perfecto... Las vidas de todos recaen sobre nosotros. Los rehenes no pueden hacer nada mientras estén confinados. En ese caso, los únicos que podemos hacer algo somos nosotros."""
Ushiromiya George,"""... Si ocurriese cualquier cosa, huye a la casa de huéspedes. Entonces, dejaremos de jugar al juego del abuelo."""
Ushiromiya Battler,"""Aniki..."""
Ushiromiya George,"""En ese momento declararemos la guerra... Donde sea que estén encerrados, los salvaremos, y trataremos en consecuencia con el abuelo."""
Ushiromiya Battler,"""... ¿Estás seguro, Aniki?... Shannon-chan está ahí también."""
Ushiromiya George,"""... Es por eso que lo estoy diciendo. No voy a esperar sentado a que mi prometida sea asesinada... Lo que me asusta no es que Shannon pueda ser asesinada por el abuelo."""
Ushiromiya George,"""{i:Me preocupa que ustedes lleguen primero y sean los primeros en darle una paliza a ese maldito viejo que hizo que mi prometida se aterrorizara}."""
Ushiromiya Jessica,"""Ya veo... Esto realmente suena como una prueba para ver quién será el próximo líder."""
Ushiromiya Battler,"""Sí... El primero en meter el puño en la cara del viejo  bastardo será el próximo líder."""
,"George, Battler, y Jessica asintieron con la cabeza y pusieron juntos sus puños."
,"Entonces, Jessica se dirigió a su habitación, según lo indicado..."
,Su silueta desapareció entre las agitadas sombras del jardín de rosas.
,"... Velando por ello, George y Battler se apretaron del brazo, sus puños temblaron..."
,"Tras eso, en el segundo piso, María miraba la espalda de Jessica a través de la ventana."
,Ella tenía una expresión imparcial...
Ushiromiya Maria,"""... Me pregunto por qué todos están tan molestos... A pesar de que, cuando {f:5:Beatrice} reviva, todos serán traídos de nuevo a la vida."""
,La silueta de Jessica ya había sido completamente absorbida por la oscuridad.
,"... En ese instante, el teléfono comenzó a sonar de nuevo."
,"Battler y George lo oyeron y fueron a contestar, pero María tomó el auricular de inmediato."
Ushiromiya Maria,"""... Hola."""
Shannon,"""¿M-María-sama?... Soy Shannon... Por favor, ¿podría pasar el teléfono a George-sama?"""
,Esta vez estaba Shannon al teléfono.
,"Y esta vez, el mensaje era decirle a la siguiente persona, George, a dónde tenía que ir..."
