Speaker,Spanish (ES)
,"Consciente de que no podía organizar la comida con habilidad, la expresión de Kanon se oscureció un poco."
,Pero Kumasawa sonrió como si no hubiera ningún problema.
Kumasawa Chiyo,"""Jo-jo-jo, está muy bien organizado. Kanon‐kun, qué hábil eres."""
Kanon,"""... Si lo hubiera hecho Shannon nee-san... se vería aún más hermoso..."""
,"Kanon dejó de organizar la comida un momento, y bajó la cabeza..."
,"Shannon siempre era la que ayudaba a Kumasawa en la cocina.{n}... Esta noche, Kanon lo estaba haciendo en su lugar."
,"... Y mientras él recordaba el rostro de Shannon, y su brutal final, hizo una mueca..."
Ronoue Genji,"""... Olvídalo por el momento..."""
,Genji le dirigió la palabra a Kanon con amabilidad mientras movía un peón.
,"... Nanjo se había escapado del salón cuando el ambiente se había puesto tenso, y Genji se había convertido en su oponente en una partida de ajedrez a petición suya."
Kanon,"""... Sí... Lo olvidaré por ahora."""
Ronoue Genji,"""... Bien. Probablemente sea lo mejor."""
,Genji apartó la vista de Kanon a propósito mientras hablaba.
,... Lo hizo porque sabía que las cosas podrían ser aún más duras para Kanon si notaba que alguien le estaba mirando a los ojos.
,"Nanjo también lo comprendió, y contuvo cualquier palabra descuidada."
Nanjo Terumasa,"""... Me pregunto a dónde habrá ido Kinzo-san... Espero que esté a salvo, pero..."""
Ronoue Genji,"""... No lo sé... Tan solo, creo que todo está saliendo como el amo esperaba, como lo había preparado... Desconfiar de eso sería sobrepasar mi papel de mueble que trabaja para el amo."""
Nanjo Terumasa,"""... ¿No estás asustado, Genji-san?... Tengo miedo de que algo malo vuelva a ocurrir esta noche..."""
Ronoue Genji,"""... No tengo nada de qué atemorizarme... Simplemente trabajo para la familia Ushiromiya."""
,"Nanjo suspiró por la nariz, e hizo un movimiento cuidadosamente meditado."
,... Nanjo tenía bastantes dudas... ¿Podría Genji pensar que sería dejado fuera de esto?
,Él ni siquiera podía imaginar lo que ocurría dentro de aquella mansión.
,... Pero no podía negar la posibilidad de que Kinzo hubiera planeado algo.
,"... Si comparabas esta isla con el ajedrez, Kinzo había empezado la partida, y como resultado, seis piezas habían sido tomadas."
,"... ¿Podría ser que Genji estaba calmado porque pensaba que estaba fuera del tablero y, por tanto, a salvo?"
,"Nanjo reflexionó sobre ello... ¿No eran todos simples piezas en este tablero, alineadas de igual manera, sin excepciones?"
,"... ¿No era incluso Genji, quien era la persona en la que Kinzo más confiaba... o el mismo Nanjo, quien se enorgullecía de su posición como el único amigo cercano de Kinzo, tan solo otra de las piezas situadas en el tablero?"
Nanjo Terumasa,"""... Genji‐san... Estoy realmente asustado por lo que pueda ocurrir esta noche... Espero con toda mi alma que todavía estemos a salvo cuando amanezca mañana..."""
,La habitación de huéspedes a la que se habían trasladado Eva y Hideyoshi se utilizaba para alojar a los invitados antes de que se construyera la casa de huéspedes.
,"Así que hasta hace unos años, se habían hospedado en esa habitación durante cada conferencia familiar, por lo que la conocían muy bien."
,"Esa habitación, como cualquier habitación de un hotel, tenía un dormitorio y un baño, así que aunque seguían estando encerrados, estaban mucho más cómodos que en el salón."
Ushiromiya Hideyoshi,"""Supongo que es verdad que uno se relaja más cuando 'tá solo con sus familiares más cercanos... Quizá sería mejor que to's también se encerraran en habitaciones de huéspedes."""
Ushiromiya Eva,"""Pero Natsuhi nee-san está echando leña al fuego, diciendo que nadie puede salir del salón. Estoy segura de que nadie podrá replicarle."""
Ushiromiya Eva,"""Ella siempre sintió que la dejaban de lado, así que ahora que Nii-san ha muerto, está muy animada, pensando que por fin ha llegado su momento... En serio, qué tan descarada puede ser."""
Ushiromiya Hideyoshi,"""... Vamo', no digas eso. Natsuhi-san 'tá haciéndolo bastante bien. No hay necesidad de saltar sobre ella de esa forma... Y sobre el recibo de antes, fuiste demasiado lejos con eso."""
Ushiromiya Eva,"""... Aww, vamos. Si no lo hubiera dicho en ese momento, no habría tenido ninguna otra buena oportunidad para hacerlo..."""
,"Eva, enfurruñándose tiernamente, se sentó junto a Hideyoshi, que estaba recostado en la cama viendo televisión."
Ushiromiya Eva,"""Aun así... hacía mucho tiempo que no estábamos solos de esta forma."""
Ushiromiya Hideyoshi,"""Tienes razón. Cuando pienso en ello, ambos nos hemos puesto viejos. Desde que George nació, to' ha pasa'o en un parpadeo."""
Ushiromiya Eva,"""... Realmente ha pasado en un parpadeo... Me pregunto si nos apresuramos demasiado en tener un hijo."""
,"Los ojos de Eva parecían perdidos en la distancia.{n}... Sí, había pensado que era una oportunidad única en la vida."
,"... Su hermano mayor Krauss llevaba tiempo sin poder tener hijos.{n}Habían pasado seis años desde su matrimonio con Natsuhi sin que hubiesen señales de un embarazo, y eso no le agradó para nada a Kinzo."
,"En cuanto a la propia Eva, ella sería eliminada del registro de Ushiromiya de todos modos una vez que se casara, por lo que el que naciera un sucesor o no, no era algo que debiera importarle... Eso había pensado ella."
,"Hasta que, un día, tuvo una revelación divina.{n}... O tal vez eran los susurros del diablo que había oído en su codicia."
,¿Quizás ella podría permanecer en el registro de la familia Ushiromiya si era la primera en dar a luz a un sucesor?
,"... Si todo iba bien, ¿podría heredar la riqueza de la familia ella misma?..."
,"Cuando se lo propuso a Hideyoshi, este aceptó al instante.{n}... No porque Hideyoshi también tuviera pensamientos codiciosos."
,"... Para Hideyoshi, que no tenía familiares cercanos, era una oportunidad para volver a sentir eso que había olvidado hace mucho tiempo, a lo que llaman familia."
,"Así que cuando se casaron, no discutió sobre qué apellido mantener, y acepto rápidamente el entrar en el registro de la familia Ushiromiya."
,"No había sido fácil convencer a Kinzo, pero como su hija, Eva conocía bien su personalidad."
,"... Así que, escogiendo el momento en el que Kinzo estaba más insatisfecho con Natsuhi, logró hábilmente que aceptara a Hideyoshi como su yerno."
,"... Puede que al ver a Hideyoshi, quien había alcanzado el éxito tras empezar de la nada, Kinzo se viese reflejado en él."
,"Hideyoshi no tardo en caerle bien, y permitió su transferencia al registro de la familia Ushiromiya..."
,Con el tiempo George se convertiría en el sucesor de la familia Ushiromiya.{n}Le habían criado estrictamente con ese propósito en mente.
,"Todo el esfuerzo que hicieron con George había dado sus frutos, ya que al crecer se había convertido en un fabuloso joven que no los decepcionaría sin importar a dónde fuera."
,"... Por eso, ella no podía soportar que él estuviera enamorado de una sirvienta como Shannon."
,"... Así que cuando se enteró de que Shannon había muerto y el compromiso había sido invalidado, aunque una parte de ella se había horrorizado por el espantoso crimen, otra parte se sentía aliviada de que su preciado George no sería robado por una sirvienta..."
Ushiromiya Eva,"""... Yo... he odiado a Krauss nii-san desde hace mucho tiempo. Estaba tan orgulloso de sí mismo, siempre presumiendo. Tan orgulloso de que algún día se convertiría en el líder de la familia."""
Ushiromiya Eva,"""... Así que quería vengarme... Eso era simplemente un deseo infantil, por supuesto... Pero al final, ese deseo... se apoderó de toda mi vida. ¡No habría problema si eso hubiera sido todo!... Pero por ese deseo, los involucré a George y a ti, los utilicé."""
Ushiromiya Hideyoshi,"""... Eva, no te culpes por eso."""
,Hideyoshi se levantó y sujetó el hombro de Eva.{n}... Ella podía sentir una cálida comprensión por su parte.
Ushiromiya Hideyoshi,"""... Bueno, llegué a la mitad de mi vida hace mucho... Pero sabes, no tengo ningún remordimiento de cómo he vivido mi vida hasta ahora. Ni uno."""
Ushiromiya Hideyoshi,"""... Pienso que desde que 'toy contigo, he podi'o disfrutar de una vida que otros hombres nunca podrán... Tras perder a mis familiares en la guerra, me enseñaste de nuevo cómo es la calidez de una familia. Así que 'toy agradeci'o con la familia Ushiromiya y pienso en ella como mi única familia."""
Ushiromiya Hideyoshi,"""... En e'ta vida que he llevado contigo, ni una sola cosa ha sido en vano. Realmente ha sido una vida diverti'a hasta el día de hoy."""
Ushiromiya Eva,"""... Gracias, cariño."""
,"Eva bajó la cabeza, enterrando su cara en el pecho de Hideyoshi...{n}... Probablemente, nadie en el salón podía siquiera imaginar que este lado de Eva existía."
Ushiromiya Hideyoshi,"""Soy yo quien debería 'tar dándote las gracias. ¡Hasta hoy, no ha habido ningún día en el que lamentara 'tar contigo!"""
Ushiromiya Eva,"""... Lo mismo digo. Estoy tan agradecida... de tenerte a mi lado."""
Ushiromiya Hideyoshi,"""George ya es un adulto. Es un hombre que puede hacer bien su trabajo por sí solo, aunque yo no 'té ahí pendiente de él... ¿Qué te parece si, en Año Nuevo, vamo' de vacaciones por un tiempo a las Maldivas? Solo nosotros, nadie más."""
Ushiromiya Eva,"""... De ninguna maneeera. ¿No dices siempre que estas tan ocupado respondiendo a las cartas de Año Nuevo que ni siquiera puedes dormir?..."""
Ushiromiya Hideyoshi,"""¡Na' de eso e'ta vez! No leeré las cartas de Año Nuevo. Me quedaré calla'o y veré si he gana'o la lotería de Año Nuevo. ¡Sería genial si ganáramos un televisor a color este año!"""
Ushiromiya Eva,"""De ninguna maneeera... No quiero revisar la lotería en las Maldivas..."""
Ushiromiya Hideyoshi,"""¡'Tonces na' de eso tampoco!... Solo nosotros dos, tomandónos nuestro tiempo, retomando las cosas desde donde las dejamos cuando éramos recién casados, antes de que George naciera."""
Ushiromiya Eva,"""... Sí... Si es así, está bien..."""
Ushiromiya Hideyoshi,"""Tengo entendi'o que las Maldivas son fantásticas. Una isla sin na', rodeada de bellos arrecifes de coral y casitas alineadas sobre el agua..."""
Ushiromiya Eva,"""... Retomar las cosas desde donde lo dejamos cuando éramos recien casados... ¿Cuándo será eso?..."""
Ushiromiya Hideyoshi,"""Tan pronto como termine algunos asuntos. No lo sabré hasta que pregunte a la agencia de viajes, pero probablemente antes de Nochevieja—"""
Ushiromiya Eva,"""De eso nada... Ahora mismo, quiero empezar ahora mismo."""
,"Con malicia, o tal vez con coquetería, Eva buscó sus labios..."
,"Los únicos sonidos que ocupaban la habitación eran la lejana voz del locutor del noticiario que Hideyoshi había dejado puesto, y el odioso golpeteo de la lluvia contra la ventana..."
,"Sonó un golpe en la puerta, y Genji-san entró."
Ronoue Genji,"""... Señora. La cena está lista. ¿Comerán aquí de nuevo?..."""
Ushiromiya Natsuhi,"""... Sí. Tráela aquí. ¿Sigue el doctor Nanjo en la cocina?"""
Ronoue Genji,"""... Sí. Dice que quiere pensar cuidadosamente su próximo movimiento... No se preocupe, está con los otros sirvientes."""
Ushiromiya Jessica,"""Genji-san es bastante bueno en el ajedrez, lo suficiente para ser rival del abuelo. Tengo entendido que es incluso mejor que el doctor Nanjo, ¿verdad?"""
Ushiromiya George,"""... Eso es cierto. Hace tiempo, jugó contra mí, pero debió haberme dejado ganar."""
Ushiromiya Battler,"""María, parece que pronto será hora de comer. ¡Pero mírate, llevas todo el día viendo la televisión y todavía no estás aburrida!"""
Ushiromiya Maria,"""Uu. Siempre veo televisión, así que estoy bien. Uu."""
Ushiromiya George,"""Je, no cabe duda de que a María le encanta la TV."""
Ushiromiya Jessica,"""La comida está en camino, debemos limpiar la mesa."""
,"Habíamos arrancado varias páginas del cuaderno de María para un concurso de dibujo que habíamos hecho, y se había vuelto un desorden."
,"Jessica empezó a limpiarlo rápidamente.{n}... De cualquier forma, ¡qué habilidad tienen todos dibujando!... Realmente sorprendente."
Ushiromiya Natsuhi,"""... Genji. Preguntale a Eva-san y a Hideyoshi-san si quieren al menos cenar con nosotros... Aunque probablemente se nieguen."""
Ronoue Genji,"""... Como ordene."""
Ushiromiya Natsuhi,"""Primero padre, ahora Eva-san... Es realmente difícil reunir a todo el mundo en la mesa de la familia Ushiromiya."""
,"Natsuhi volvió a sentir las pulsaciones de su dolor de cabeza, y se sujetó suavemente la sien..."
,"La distancia entre la cocina y el salón no era tan grande, así que Genji había ido y venido él solo, pero la habitación de huéspedes estaba un poco más lejos."
,"Natsuhi le había advertido que no estuviera solo sin una buena razón, y hace un momento, Nanjo también le había amonestado, diciéndole que sería mejor que se preocupara un poco más por su seguridad."
,"... Genji se llevó a Kanon con él, y los dos fueron a ver a Eva y Hideyoshi a la habitación de huéspedes."
,Genji tocó a la puerta.
Ronoue Genji,"""... Eva-sama, Hideyoshi‐sama. La cena está preparada."""
,"Esperó un poco a que salieran, pero no hubo respuesta."
Kanon,"""... Genji-sama... mire esto."""
,Kanon señaló abajo de la puerta.
,... Un sobre de estilo occidental había sido colocado bajo esta.
,"Normalmente, cuando algo se colocaba de esta forma, podría ser interpretado como un mensaje de alguien de afuera a alguien dentro de la habitación."
,"... Así que, pudiendo ser esto una nota privada dirigida a Eva y Hideyoshi, no era algo en lo que Kanon y Genji deberían interesarse."
,"... Pero ese sobre de estilo occidental... era el sobre de Kinzo, el mismo que María había sacado anoche y con el que sorprendió a todos."
Ronoue Genji,"""... No cabe duda. Es el sobre del amo."""
Kanon,"""... O tal vez..."""
,Aunque era el sobre de Kinzo... el autor de la carta que María había leído la noche anterior no era Kinzo...
,Genji continuó golpeando la puerta con más fuerza y llamó en voz alta.
Ronoue Genji,"""Eva‐sama. ¡Eva‐sama!... Es Genji. ¡¿Está usted ahí?! ¡¡Por favor responda, Eva-sama!!..."""
,Pero no hubo respuesta desde el interior.
,"A veces, cuando los sirvientes llamaban a los invitados para la comida, estos estaban durmiendo tan profundamente que no se despertaban."
,"... En esas ocasiones, los sirvientes colocaban una carta en la puerta para avisar que les habían llamado, y dejaban al invitado en paz."
,"... Sin embargo, a pesar de eso, Genji golpeó la puerta con aún más fuerza y gritó el nombre de Eva."
,Pero no hubo respuesta.
,"Kanon pegó su oreja a la puerta, y aguantando la respiración, buscó algún sonido que proviniera del interior..."
Kanon,"""... Oigo algo que parece ser la televisión... Pero no siento a nadie... Tal vez la habitación esté vacía..."""
,"Genji sacó un pañuelo y, con cuidado de no tocarlo con sus manos desnudas, sacó cuidadosamente el sobre que había sido colocado bajo la puerta..."
,"Estaba sellado con un lacre de color rojo oscuro.{n}... Sin duda alguna, la marca en ese lacre provenía del anillo del Líder de la familia Ushiromiya..."
Ronoue Genji,"""¡Eva‐sama! ¡¡Eva‐sama!! ¡¡Por favor, responda!! ¡¿Sigue en su habitación?!"""
,"Aun así, seguía sin haber respuesta..."
,Existía la posibilidad de que los dos estuvieran paseando sin rumbo por la mansión.
,... Esta era la casa en la que Eva había crecido.{n}Había muchas razones para pensar que había ido a dar un paseo casual...
,"Genji rebuscó en su bolsillo, y sacó el manojo de llaves que contenía la llave que abría la habitación de huéspedes."
Kanon,"""... ¡¿Genji-sama?!..."""
,Kanon también comprendió lo que esto significaba.
,"... A veces abrían la puerta para poder entrar y realizar tareas como ordenar las camas, pero solo tras asegurarse de que el invitado estaba fuera."
,"Abrir la puerta por otro motivo, y sobre todo, hacerlo cuando era posible que el invitado estuviera dentro, y sin el permiso de este, era una acción impropia de un sirviente."
,"... Sin embargo, Genji se había decidido... Si el único problema hubiese sido que no recibió respuesta cuando llamó a la puerta, no habría llegado tan lejos."
,"Pero el sobre colocado bajo la puerta era sin duda de Kinzo.{n}... O más bien, era uno de los sobres de estilo occidental del líder de la familia Ushiromiya."
,"... Y tras la noche anterior, el remitente de ese sobre podría no ser Kinzo."
,... Si esa carta había sido enviada por alguien que no fuera Kinzo...
Ronoue Genji,"""¡Eva-sama!... Mis disculpas. Permítame entrar en su habitación..."""
,"Tras dar este último aviso, Genji introdujo una de las llaves del manojo en la cerradura."
,"Se escuchó el sonido de la puerta desbloqueándose... y, tras girar lentamente el pomo, empezó a abrir la puerta con lentitud."
,Una luz se filtró por la grieta de la puerta.{n}... ¿Estaban en la habitación? ¿O habían... olvidado apagar las luces?...
,*clank*
,... Era el sonido de la cadena de la puerta oponiendo resistencia.{n}La cadena estaba puesta.
,La cadena no se podía poner desde fuera.{n}Eso significaba que estaban en la habitación en este momento.
,"El sonido de las voces de la televisión se filtro fuera de la habitación.{n}... Las luces, la cadena, y la televisión.{n}Todo esto dejaba claro que estaban en la habitación, pero no había señales de ellos."
,Genji volvió a llamar a Eva a través de la rendija de la puerta.{n}Pero no hubo respuesta.
Kanon,"""... Genji-sama... ¿Qué deberíamos hacer?..."""
,"Como parte de su trabajo, los sirvientes podían abrir casi cualquier cerradura de la mansión."
,Pero no tenían forma de abrir una puerta con una cadena.
,... La única forma de pasar a través la cadena era cortándola.{n}... Eso claramente no estaba permitido como parte del típico trabajo de un sirviente.
,... Un espeluznante escalofrío recorrió sus espaldas...
,"Kanon aguantó la respiración e intentó sentir a alguien a través de la puerta, pero aun así, no lo consiguió."
Ronoue Genji,"""... Avisaré a la señora y volveré... Kanon, corta la cadena."""
Kanon,"""¡S-Sí!..."""
,Genji volvió a llamar a Kanon mientras este corría apresuradamente para conseguir algo con lo que cortar la cadena.
Ronoue Genji,"""¡Espera, Kanon!... Vuelve a la cocina y lleva a Kumasawa contigo. Hagas lo que hagas, no lo hagas solo."""
Kanon,"""... Sí... Como ordene..."""
,Parecía que Kanon estaba preguntándose por qué tenía que hacer algo tan problemático en una situación tan urgente.
,... Pero Genji lo había dicho por cautela.
,"... No le preocupaba lo que le pasara a él mismo.{n}... Pero... en el peor de los casos, no quería que le ocurriera nada malo a Kanon."
,"En la cocina estaba Kumasawa, que apilaba comida en el carro de servicio, y Nanjo, que parecía haber pensado un movimiento que cambiaría las tornas en su partida con Genji, y que había estado esperando su regreso, queriendo enseñárselo."
,... Pero no tardó en darse cuenta de que algo en la apariencia de Genji estaba mal.
Nanjo Terumasa,"""... Oh, ¿qué ha ocurrido, Genji-san?..."""
Ronoue Genji,"""... Doctor Nanjo, mis disculpas, pero permítame suspender nuestra partida... Kanon, ocúpate de la cadena. Kumasawa, deja de encargarte de la cena por el momento y acompaña a Kanon. Yo iré a ver a la señora. Si no le importa, acompáñeme, doctor Nanjo."""
Nanjo Terumasa,"""¿H-Ha ocurrido algo?..."""
,"Genji se llevó a Nanjo, que aún no sabía lo que pasaba, y salió rápidamente de la cocina."
Kanon,"""... Kumasawa‐san. Mis disculpas, pero por favor acompáñeme."""
Kumasawa Chiyo,"""¿Q-Qué ha pasado, Kanon-san?..."""
,"Incapaz de comprender la situación, Kumasawa dijo casi lo mismo que Nanjo, y siguió a Kanon, que salió rápidamente al pasillo..."
,"Acompañado por Kumasawa, Kanon fue al almacén, y de entre las herramientas guardadas en las cajas que estaban colgadas en las paredes, buscó una algo que sirviera para cortar la cadena."
Kumasawa Chiyo,"""¿Qué estás buscando?... Te ayudaré..."""
Kanon,"""... Vamos a cortar una cadena. ¿Dónde estaba el cortapernos?..."""
Kumasawa Chiyo,"""¿Una cadena?... ¿P-Por qué quieres hacer algo así?..."""
Kanon,"""... La cadena está puesta en la habitación de Eva-sama y Hideyoshi-sama... pero a pesar de que deberían estar dentro, cuando les llamamos no respondieron."""
,"A Kumasawa le llevó algo de tiempo encontrar la relación entre cortar la cadena y que Eva y Hideyoshi no respondieran, aunque sí se dio cuenta de que estaban en una situación urgente."
Kanon,"""Creo que esto..."""
,"Kanon tomó un cortapernos muy grande que había estado colgado en la pared.{n}Se llaman cortapernos, pero tal vez sería más fácil de entender si decimos que tienen la forma de unos enormes alicates."
,... Él recordaba que le habían advertido de que esa era una herramienta peligrosa que podía cortarle fácilmente los dedos...
,"Kanon lo tomó y corrió a las escaleras.{n}... Instintivamente, ya lo sabía..."
," Debería luchar por cada minuto, por cada segundo para abrirla rápidamente.{n}... O tal vez, ya era..."
Kumasawa Chiyo,"""¡Por favor, espera, Kanon-san!... ¡Aah... aah!..."""
Kanon,"""... ¡Rápido!"""
,"Kumasawa le alcanzó finalmente, jadeando y con ambas manos en las rodillas."
,"Cuando Kanon cambió el agarre del cortapernos y miró hacia la puerta, soltó un ""ah"", atónito..."
Kumasawa Chiyo,"""... ¿Q‐Qué es esto?... Eeeeeeeeekkk..."""
,"Kumasawa chilló débilmente, y su rostro se puso pálido..."
,"Era de esperarse... Porque, justo ahí... en la puerta... al igual que el círculo mágico que había sido dibujado en la persiana metálica del almacén del jardín de rosas, había otra espeluznante forma dibujada con una pintura que parecía sangre."
,"Sin embargo, sería extraño llamarlo ‘círculo mágico’."
,"... Porque, al contrario de lo que piensa la mayoría de la gente al escuchar la palabra círculo mágico, no era un círculo con formas dibujadas en su interior, sino una forma más geométrica."
,"... Sin embargo, los extraños caracteres no alfabéticos escritos en los espacios en blanco de la figura eran sin duda los mismos que los que estaban en el círculo mágico en la persiana..."
,Pero lo que había dejado a Kanon sin palabras no era lo espeluznante que era el círculo mágico.
,... ¡¡Si no que esa figura no estaba allí cuando vino con Genji hace un momento!!...
,"Había vuelto a la cocina por un breve instante. Después había ido al almacén por una herramienta, y había vuelto de inmediato."
,"Juntándo todo eso, no sumarían más de cinco minutos."
,... ¡¿Cómo podía alguien haber dibujado algo tan espeluznante en tan poco tiempo?!...
,"Y como si estuviera recién dibujado, casi como si la propia puerta estuviera sangrando, varias inquietantes líneas rojas verticales goteaban lentamente, haciéndose cada vez más largas..."
Kumasawa Chiyo,"""... ¡Eeeeeeeeekkk... eeeeeeeekkk...!"""
,"Las piernas de Kumasawa cedieron, y se derrumbó en el lugar.{n}... Si Kumasawa no hubiera hecho esto antes, no cabe duda de que Kanon habría querido hacerlo."
Kanon,"""... B‐{f:5:Beatrice}... sama..."""
Kumasawa Chiyo,"""¡Eeeeeeeeekkk!... ¡¡Es obra de {f:5:Beatrice}‐sama, qué horror, qué horror!!..."""
Kanon,"""... *glup*."""
,"Kanon tragó saliva, preparó el cortapernos y se acercó a la puerta."
,"... No quería acercarse al inquietante círculo mágico, y realmente no quería tocar esa sustancia que tanto se parecía a la sangre."
,"... Pero si no se acercaba, no podría cortar la cadena."
,"Luchando contra este frío sentimiento, Kanon tragó saliva de nuevo, y tras reunir algo de coraje, se acercó aún más, alzando el cortapernos para cortar la cadena."
,"... Entonces presionó con todas sus fuerzas, y cortó la cadena con mucha más facilidad de lo esperado."
,"La cadena cortada cayó en dos partes separadas, que siguieron haciendo ruido mientras se balanceaban hacia adelante y hacia atrás..."
Kumasawa Chiyo,"""... Kanon‐san... a tus pies, hay un sobre... ¿y no es ese... el sello del amo?..."""
,Parecía que Kumasawa también se había fijado en el sobre de estilo occidental en la parte de abajo de la puerta.{n}Y de que el lacre había sido sellado con el Anillo del Líder.
,"Kanon estuvo dudando un instante sobre si abrir la carta o revisar la habitación, pero acabó decidiendo completar su propósito original."
,... Kanon sacó un pañuelo de su bolsillo.{n}Era para no dejar huellas en la puerta.
,... Si se cumplían sus peores temores... ¡¡la policía también inspeccionaría esta habitación!!...
,Abrió la puerta lentamente... Pudo escuchar el ruido de la televisión que se había estado filtrando con mucha más claridad en aquel momento.
Kanon,"""... ¿Eva‐sama?..."""
,Eva estaba tumbada boca arriba en la cama.{n}... ¿Se acostó en la cama sin haberse quitado los zapatos?...
,"Kumasawa, que había entrado aterrorizada siguiendo a Kanon y que se escondía tras su espalda, volvió a soltar un pequeño ‘¡Eeek-!’ cuando vio a Eva de esa forma."
,"Los zapatos de Eva habían sido la primera parte de ella que Kanon había visto, así que la incongruencia de llevar zapatos en la cama fue lo primero que se le pasó por la mente, pero cuando la cabeza de Eva entró en su campo visual... Kanon no pudo evitar soltar un pequeño chillido como Kumasawa..."
,Justo en medio de la frente de Eva... algo estaba...{n}¿colocado? ¿Puesto allí?...
,"No... Justo en el centro de su frente, un ‘cuchillo’ de estilo anticuado, o algún arma parecida, ¡¡¡estaba clavada!!!"
,"Desde la base donde estaba clavada, goteaba sangre, tiñendo las sábanas del otro lado de un rojo brillante..."
,"Las rodillas de Kumasawa cedieron de nuevo, y cayó al suelo.{n}... Su boca se abría y cerraba, pero ni siquiera podía gritar."
,"... Eva, con alguna clase de arma sobresaliendo de su frente, estaba muerta."
,"Ambos ojos estaban completamente abiertos, y la imagen de quien la haya asesinado debía de estar grabada en ellos... pero la boca con la que podía decir esa verdad ya había sido sellada para siempre."
,"Aunque la frente era el último lugar al que querían mirar, no podían apartar sus ojos de esta..."
,"Allí mismo, el arma estaba clavada en la frente de Eva, en posición casi totalmente vertical."
,Y en la empuñadura había un intrincado diseño que no esperarías ver en un arma ordinaria.
,"... Esa cosa... solo podía describirse como ocultista.{n}... Era un objeto vulgar, con un diseño que podría haber sido el de algún demonio."
Kanon,"""... ¿Y qué hay de Hideyoshi-sama?... ¡Hideyoshi-sama!..."""
,"Eva estaba en su cama, pero la otra cama estaba vacía."
,... ¡¿Dónde estaba Hideyoshi?!
,"Tras echar una mirada hacia atrás a Kumasawa, quien aún de rodillas y estupefacta, Kanon fue a mirar el baño por si acaso."
,"Nada más abrir la puerta, fue bienvenido por el vapor y el sonido de la ducha."
,"El baño era del mismo estilo que la mayoría de los baños de hotel, con bañera e inodoro."
,"Cuando se tomaba una ducha, se usaba una cortina impermeable para impedir que el agua saliera."
,"Esa cortina impermeable estaba abierta a medias... y tumbado en la bañera estaba Hideyoshi, totalmente desnudo, con ambos ojos todavía abiertos—y esos ojos apuntaban directamente a Kanon."
,"Como en el caso de Eva, un arma con un diseño demoníaco estaba clavada en su frente."
,"Como su cabeza había estado bajo el agua caliente de la ducha todo el tiempo, su cara no estaba cubierta de sangre como la de Eva, pero verlo muerto mientras se duchaba era bastante trágico..."
,"En ese momento, la voz de Natsuhi sonó en la entrada.{n}Probablemente venía con Genji."
Ushiromiya Natsuhi,"""... O-Otra vez estos garabatos... ¿Y esta carta?... ¿Qué hay escrito en ella?"""
Ronoue Genji,"""... No lo sé... no la he leído todavía."""
Nanjo Terumasa,"""... No deberíamos tocarla descuidadamente... Las huellas dactilares del culpable podrían estar impresas en ella... Deberíamos entregársela a la policía..."""
Ushiromiya Natsuhi,"""... Se tomaron la molestia de dejarla aquí. Estoy segura de que no habrán dejado huellas dactilares."""
,"Tras decir eso, Natsuhi tomó el sobre."
,"... Y antes de revisar su contenido, entró en la habitación... y encontró a Eva, muerta."
