Speaker,Spanish (ES)
Ushiromiya George,"""No estoy seguro... Jamás he estado ahí, así que en verdad no sé, pero de acuerdo al mapa, está en las montañas. Estoy casi seguro que en la base del Monte Asama."""
Ushiromiya Battler,"""... Mmmmm. Eso es algo irritante. ¿No debería ser el rompecabezas para el lugar oculto de un tesoro un poco más preciso? Siento que asumir que sea Sogakishi podría ser un error, en primer lugar."""
Ushiromiya Jessica,"""No lo sé, para mí Sogakishi parece muy sospechoso. Quizás allí haya una casa que no conocemos, en la que el abuelo viviera de niño. Después de todo, la primer línea mencionaba su añorado pueblo natal."""
Ushiromiya Jessica,"""... Shannon, le has dado mucho sake al abuelo, ¿o no? ¿No te ha hecho escuchar historias de su pasado o algo así?"""
Shannon,"""... El amo casi nunca habla de su pasado... Sin embargo, habla del Gran Terremoto de Kanto como si fuera una historia de alguien más, así que posiblemente vivía lejos del área de Kanto."""
Ushiromiya George,"""La familia principal Ushiromiya puede haber vivido en Odawara, pero las ramas secundarias de la familia no estaban limitadas a esa zona. El abuelo frecuentemente se solía decir que era parte de una rama secundaria de la rama secundaria de la familia, la menos conectada al sucesor."""
Ushiromiya Battler,"""Lo que significa, Que ""mi añorado pueblo natal"" podría ni siquiera ser Odawara en primer lugar..."""
Ushiromiya Jessica,"""Jamás le he preguntado al abuelo de su pueblo natal. Y dudo que obtendría una respuesta verdadera si lo hiciera."""
Ushiromiya George,"""Si el tal añorado pueblo natal no se refiere a las raíces de la familia Ushiromiya, entonces la teoría de Odawara está mal desde el principio. Claro, esto no destruye por completo la posibilidad de que fuera Sogakishi. Por ejemplo, podría haber vivido en Odawara cuando era muy joven, pero luego se mudó lejos."""
Ushiromiya Maria,"""Uu... No entiendo de qué hablan. Uu."""
,"María había sido excluida completamente de la conversación, y ahora estaba sentada con las mejillas infladas por el aburrimiento."
Ushiromiya Battler,"""A fin de cuentas, si no podemos decidirnos en el lugar de inicio para el juego de dados del oro, ni siquiera podemos comenzar a jugar."""
Ushiromiya Battler,"""... ¿Pero esperen? ¿No es solo en las primeras cinco líneas que buscamos una llave? Incluso sin una llave, podríamos derribar cualquier puerta. ¿No podemos dejarlas a un lado y comenzar con lo demás?"""
Ushiromiya Jessica,"""Ooh... No lo había pensado."""
Ushiromiya Jessica,"""Bien, de todos modos estamos matando el tiempo. ¡Escuchemos el resto del razonamiento de Battler!"""
Shannon,"""... Pero lo que viene se vuelve muy perturbador..."""
,Shannon‐chan frunció el seño ligeramente.
,"Tras mirar la libreta de María para recordar qué estaba escrito... está bien, concuerdo."
Ushiromiya Battler,"""En el primer crepúsculo, ofrece a los seis elegidos por la llave como sacrificios... Vaya que se vuelve horrible."""
Ushiromiya Jessica,"""En el segundo crepúsculo, quienes queden separarán a los dos que están unidos. ¿Significa acabar una relación amorosa? ¿O literalmente desgarrarlos? No sé, pero sea como sea, es horrible."""
Ushiromiya George,"""Incluso si ignoramos el significado de la segunda línea, al primer crepúsculo son seis personas, y del cuarto al octavo crepúsculo son cinco personas, así que al menos once personas deben ser sacrificadas."""
Ushiromiya Maria,"""Uu. ¡Sacrificios para revivir a {f:5:Beatrice}!"""
Ushiromiya Battler,"""... Ya veo, sacrificios para resucitar a la bruja... Supongo que se puede interpretar así. Y como resultado, la bruja resucitará al noveno crepúsculo... Esa última parte lo concluye todo."""
Shannon,"""... En el noveno crepúsculo, la bruja revivirá y nadie podrá quedar con vida... Así que al final todos mueren."""
Ushiromiya Jessica,"""Y con eso, el objetivo se cumple en el décimo crepúsculo. Aunque con todos muertos, no se cómo alguien podría llegar a la ""Tierra Dorada""."""
Ushiromiya George,"""... Parece ser que es cuestión de interpretación el si el viajero que tiene la llave es incluído en la parte de ""nadie podrá quedar con vida""."""
Ushiromiya Battler,"""Pero al final, está escrito algo muy interesante. Las líneas de cómo, tras llegar al objetivo, recibirás el poder de los cuatro tesoros de la Aldea Dorada, Uno será todo el oro. El problema es lo que sigue. Dice que resucitará las almas de los muertos, ¿cierto? ¿No creen que se refiere a todos los que murieron en las líneas anteriores?"""
Shannon,"""... Si lo dices así, la que sigue, la parte de la resurrección del amor perdido, podría referirse a la pareja que fue separada en el segundo crepúsculo."""
Ushiromiya George,"""Es cierto. Y el cuarto se refiere al noveno crepúsculo. El cuarto tesoro es poner a la bruja, revivida al noveno crepúsculo, a dormir."""
Ushiromiya Jessica,"""... Si lo interpretamos favorablemente, sería muy ajetreado con la gente muriendo y separándose, pero todo estará bien al final. La bruja que ha despertado dormirá de nuevo, y todo lo que quedará será un montón de oro."""
Ushiromiya Battler,"""La bruja debe estar ocupada matando, reviviendo, separando y reuniendo gente."""
Ushiromiya Jessica,"""Sin mencionar despertando y durmiendo. Jajajajaja."""
Ushiromiya Battler,"""Oh bueno, justo cuando la historia del oro oculto se volvía interesante, tan pronto como se integra la de la bruja, se vuelve muy oscura."""
Ushiromiya Jessica,"""Muy cierto, ¡Ajajajajajaja!"""
,"Me reí junto con Jessica.{n}Después de todo, la idea de una bruja era ridícula."
,"... Claro, una vez que comenzamos a reírnos, María, quien creía en la bruja, se enojó."
Ushiromiya Maria,"""¡Uu! ¡Las brujas son geniales! ¡Pueden hacer lo que sea con magia! Incluso matar. Incluso revivir. Incluso dar amor, incluso llevárselo."""
Ushiromiya Maria,"""¡Pueden volar en el cielo, volverse invisibles, hacer oro y pan de la nada! ¡Uu! ¡¡Uu!! ¡¡Uu‐uu‐uu!!"""
Ushiromiya Jessica,"""Ah, no debí... Lo siento... ¡solo fue una broma!"""
,"Jessica se disculpó sacando la lengua, pero María no lo aceptó."
,"Tomó su libreta de vuelta de mis manos y, abriéndola en otras páginas, trató de probar que la brujas existían."
,"Esas páginas tenían ilustraciones coloreadas de brujas, y demostraban bien la fantástica imagen que María tenía de ellas."
,"No era la típica imagen siniestra de una vieja de nariz torcida volando en una escoba, sino de personas de ensueño con poderes sobrenaturales que podían hacer de todo y que usaban vestidos hermosos. Justo lo que uno esperaría de una pequeña imaginativa."
,"Bailando en el cielo, cruzando un arcoíris, bailando toda la noche con una taza de té y una tetera que jamás se vaciaría sin importar cuánto té virtieras de esta."
,"Con un movimiento de sus báculos, las estrellas del cielo caerían en forma de caramelos, y en las orillas de las calles crecerían flores que se convertían en dulces."
,"... Para María, una bruja era un concepto único, la encarnación de un sueño mágico que la cautivaba."
,"Mientras crecía, fue esta la última cosa que le dio esplendor a su aburrida y común vida diaria."
,Por eso es que María creía en las brujas.
,"No quería que ese sueño fuera insultado.{n}Y tampoco quería que el epitafio, que afirmaba la existencia de la bruja, fuera insultado."
,Porque la bruja {f:5:Beatrice} {i:es} el sueño de María...
Ushiromiya George,"""Para María‐chan, esto no es algo que indique el escondite del oro, sino magia para revivir a la bruja."""
,Así que era el único vínculo... entre María y la bruja.
,María estaba muy enojada y se aferraba de George‐aniki.
,Jessica y yo rascamos nuestras cabezas y nos disculpamos.
,... Puede que no sea posible arreglar las cosas de nuevo como cuando se enojó frente al retrato.
,"María no quería ser consolada, así que no sería fácil.{n}A diferencia de Jessica y de mí, que colgábamos las cabezas preguntándonos qué habíamos hecho, Shannon‐chan abrió su boca tímidamente."
Shannon,"""Umm, María‐sama, ¿sabe?... Hay una historia de fantasmas de {f:5:Beatrice}‐sama que los sirvientes cuentan entre ellos."""
Ushiromiya Maria,"""... ¿Uu?"""
Ushiromiya Jessica,"""¡A‐Ah, sí, así es! Shannon, cuéntanos. No la conozco, pero aparentemente es muy popular entre los sirvientes."""
Ushiromiya Battler,"""¿Qué es esto? ¿Historia de fantasmas?"""
Ushiromiya George,"""Sí. Parece ser de antes de que naciéramos. Yo la escuché también de mi madre."""
Shannon,"""... Sí. Ha sido contada desde que la mansión se construyó en esta isla... Los sirvientes de aquel entonces decían que la mansión tenía dos amos, uno del día y uno de la noche."""
,La historia que Shannon contaba... era igual que una típica historia de campamento.
,Si en el bosque habitaba una bruja... no hay razón para que la bruja no visitara la mansión.
,"En algún punto, esta historia brotó entre los sirvientes de forma natural."
Shannon,"""Aquellas puertas y ventanas que se suponía que habían cerrado, estarían abiertas cuando iban a comprobar. Luces que definitivamente habían apagado, estarían encendidas, y luces que definitivamente habían encendido, estarían apagadas. Cosas desaparecerían de donde estaban colocadas, y cosas aparecerían donde nadie recordaba haberlas puesto."""
Shannon,"""... Cuando alguna de estas cosas sucedían, los antiguos sirvientes decían que la bruja había visitado la mansión, siendo invisible, y había jugado algunas bromas."""
Ushiromiya Maria,"""¡Uu! ¡Lo ven, existe! ¡¡{f:5:Beatrice} existe!!"""
Ushiromiya Jessica,"""Sí, existe. Recuerdo frecuentemente no poder encontrar mis zapatos antes de ir a la escuela..."""
,"María infló su pecho con un ""uu‐uu"" como si esta fuera la prueba final de que existía la bruja."
,"Si abría la boca, probablemente lastimaría a María de nuevo, así que no lo hice, pero..."
," Digo, escuchas ese tipo de historia donde sea."
,"Dependiendo del lugar, podría atribuírsele a un duende o elfo.{n}Es solo que, en esta isla, le dicen bruja."
,"Claro, uno esperaría que el caminar alrededor de una amplia y elegante mansión de noche sería algo perturbador."
,"Esta es una isla deshabitada. Ya que la mansión es tan ventilada, caminar en una noche de tormenta sí que sería espeluznante."
Shannon,"""Además, algunos sirvientes también han visto fuegos fatuos y mariposas brillantes merodear por ahí... Kanon‐kun también vio algo así cuando hizo guardia una noche."""
Shannon,"""Y recientemente, los sirvientes han hablado de pasos extraños dentro de la mansión cerca de la media noche. Se cuenta entre susurros que la {f:5:Beatrice}‐sama del retrato a veces se vuelve invisible y camina por la mansión."""
Shannon,"""... Ocurrió hace mucho tiempo, pero yo también he escuchado esos pasos en mis guardias nocturnas."""
Ushiromiya Battler,"""... Wow. Eso es aterrador..."""
Shannon,"""Ah... pero... no tienen nada que temer, ¿saben? {f:5:Beatrice}‐sama es la otra dueña de esta mansión aparte del amo. Por lo tanto, no se asusten. Si la respetan, ella no les hará nada malo."""
Ushiromiya George,"""Sin embargo, sería horrible si no la respetaras, ¿cierto?"""
Shannon,"""... Sí. Escuché que, poco antes de que yo empezara a trabajar, alguien que habló mal de {f:5:Beatrice}‐sama cayó por las escaleras y renunció tras haber recibido una lesión grave en su espalda. Por eso, existía el rumor entre los sirvientes que la furia de {f:5:Beatrice}‐sama había caído sobre esa persona..."""
Ushiromiya Maria,"""Uu... Su furia definitivamente caerá sobre Battler y Jessica... Uu..."""
Ushiromiya Battler,"""¡Lo‐Lo‐Lo siento! ¡No quiero que su furia caiga sobre mí! Pido perdón, María. Por supuesto, también pido perdón a la bruja. Lo siento, {f:5:Beatrice}‐sama, por favor perdona estos disparates de un forastero."""
Ushiromiya Jessica,"""También pediré disculpas. Lo siento, {f:5:Beatrice}‐sama... ¿Podrá la bruja perdonarnos ahora?"""
Ushiromiya Maria,"""... Uu. No sé. La bruja es caprichosa, por lo que perdona cuando perdona, y no perdona cuando no perdona. ¡Uu!"""
Ushiromiya George,"""Eso no está bien... María‐chan, ¿no tienes algún objeto mágico que pueda evitar que la furia de {f:5:Beatrice}‐sama caiga sobre Battler‐kun y Jessica‐chan? ¿Alguna clase de amuleto o algo por el estilo?"""
,"Al confiar en María, que estaba orgullosa de ser la que más sabía sobre las brujas, George fue capaz de revivir su autoestima."
,"... Una vez más, estaba obligado a admirar su habilidad para reconfortar a los niños."
,"Luego de cruzar sus brazos y pensar seriamente sobre si había algún amuleto capaz de proteger a Jessica y a mí de la ira de la bruja, María empezó a dar vuelta las páginas de su libro."
,Yo había pensado que era un simple diario con varios dibujos... pero me percaté que tenía varias páginas que parecían sacadas de un libro de magia negra.
,"Estaba comparando varias de estas páginas, en donde estaban dibujados lo que parecían ser círculos mágicos."
,... Parece ser que la magia negra no era un pasatiempo limitado exclusivamente al abuelo.
,"Cuando finalmente encontró lo que buscaba, de repente cerró de un golpe su libro, lo lanzó a su bolso, y comenzó a buscar entre los contenidos de ese bolso."
,Al parecer había muchas cosas amontonadas ahí.
,"Tras un rato, empezó a sacar varios pedazos de basura —aunque estos probablemente eran importantes objetos mágicos para María— para luego volverlos a meter, diciendo que no era lo que buscaba."
,"Todo esto era un tanto divertido, tal como cuando Doraemon sacaba la herramienta equivocada."
,"Finalmente, parecía que había encontrado lo que buscaba."
,"Con una cara inimaginablemente más agradable que la desagradable expresión que había tenido hasta ahora, ella nos mostró ""eso"" a Jessica y a mí."
Ushiromiya Maria,"""¡Uu!"""
,"Cuando me disponía a tomarlo, me di cuenta que era una amuleto de apariencia muy barata."
,"Parecía un brazalete hecho de un rosario plástico, con una medalla con un motivo de escorpión unida a este."
,"O sea, uno usualmente encuentra accesorios baratos que corresponden a las constelaciones."
,Se sentía como la clase de premio que ganarías en esos juegos de grúa en un centro de juegos. Realmente parecía algo así.
,Había dos. Probablemente uno para mí y otro para Jessica.
,"... Sin embargo, considerando el extraño hecho que había dos de ellos, parecían objetos de manufactura barata, y era bastante complicado imaginárselos como objetos mágicos."
Ushiromiya Jessica,"""¿Nos estás dando estos a Battler y a mí?"""
Ushiromiya Maria,"""¡Uu! ¡Con estos amuletos, incluso {f:5:Beatrice} no es problema! ¡Porque el escorpión tiene el poder de bloquear la magia!"""
Ushiromiya Battler,"""¿Eh, en serio? No sabía que los escorpiones podían hacer eso."""
Ushiromiya Maria,"""¡Uu, Battler no cree! ¡Uu‐uu‐uu!"""
,Había hecho a María enojar una vez más porque había hablado demasiado...
,"María sacó su cuaderno nuevamente, y mientras mostraba varias páginas, hablaba de cómo el escorpión poseía poder divino, y que había sido dibujado en círculos para repeler la magia desde tiempos antiguos."
Shannon,"""... Ah, había escuchado sobre eso de algunos de los sirvientes jóvenes. Algo de cómo el escorpión es dibujado como un símbolo para repeler la magia en la hechicería..."""
Ushiromiya Jessica,"""¡Eeh, vaya!..."""
Ushiromiya Maria,"""¡Uu! El escorpión protege contra la magia mala y la mala suerte. Y la esmeralda lleva paz al corazón. ¡Así que el efecto es doble! ¡Uu!"""
Ushiromiya George,"""Es verdad. El escorpión se envuelve alrededor de la esmeralda y la protege. Ya veo, eso se ve muy útil."""
,"Realmente quería burlarme de este amuleto de apariencia inútil, pero mientras miraba a María explicándonos sobre el amuleto con todo su corazón, y al darme cuenta que los había preparado por consideración nuestra, se sentía como si, a pesar de ser el premio de un centro de juegos, sería beneficioso."
,La calidad del material del amuleto no era importante. La fuerza del sentimiento sí lo era.{n}Incluso yo no iría tan lejos como para burlarme de esto.
Ushiromiya Battler,"""Está bien, gracias. Pido disculpas a {f:5:Beatrice}‐sama, pero si en el peor de los casos estoy maldito, estaré a salvo gracias tu amuleto. ¿Cierto, Jessica?"""
Ushiromiya Jessica,"""¡Sí, así es! Gracias, María."""
Ushiromiya Maria,"""¡Uu! Úsenlo en el brazo cuando deseen un corazón tranquilo. ¡Si lo ponen en su billetera, su dinero no disminuirá! ¡Si lo ponen en el pomo de su puerta, las cosas malas no podrán entrar! ¡Es realmente un amulento útil!"""
Shannon,"""Qué efecto más increíble. Si María‐sama confía en este amuleto y lo recomienda, estoy seguro que es de confianza."""
,"Mientras Shannon‐chan juntaba sus manos, María infló su pecho."
,Estaba con ánimo nuevamente.
,"Si esto hace que tenga este buen ánimo, probablemente sería bueno que María dirigiera la conversación por un rato más."
,"Ahora que lo pienso, ella no había compartido nuestro entusiasmo cuando conversábamos sobre dónde se encuentra el oro oculto, así que es probable que se haya aburrido un poco."
,"Mientras comíamos las galletas que Kumasawa‐san había horneado, Jessica y yo le preguntábamos una que otra cosa a María sobre magia negra."
,María respondía nuestras preguntas con felicidad.
,"Por cada una de ellas, George‐aniki y Shannon‐chan se mostraban asombrados y asentían con todo lo que ella decía."
,"El color de las nubes en el cielo se puso progresivamente más oscuro, pero los primos siguieron disfrutando conversar de esta manera luego de estar separados por todo un año..."
Ushiromiya George,"""... Nn. ¿Será que acabo de sentir una gota caer en mi frente?"""
Ushiromiya Battler,"""¿Eh? Tal vez"""
,"Mientras George‐aniki se frotaba la frente, miró hacia el cielo."
,"Considerando el color que tenía y la pesadez del aire, no sería raro que empezaran a caer gotas de lluvia."
,También parecía que el viento soplaba más fuerte.
Ushiromiya Maria,"""¿Uu? María no sintió una gota. Solo María no. ¡Uu!"""
Ushiromiya Battler,"""Cálmate, tampoco yo. De todos modos estoy seguro que lloverá tanto esta noche que todos recibiremos la misma cantidad de gotas de lluvia."""
Ushiromiya George,"""Así es. ¿Quizás deberíamos regresar pronto?..."""
,Shannon‐chan miró su reloj.{n}No faltaba mucho para que fuera de noche.
Ushiromiya Jessica,"""¿Ya es hora de que regreses a tu trabajo?"""
Shannon,"""Sí... Por dejarme pasar el tiempo con todos ustedes, muchas gracias."""
Ushiromiya George,"""Dile a Kumasawa‐san que agradecemos las galletas. Muy bien todos, ayudemos a limpiar."""
,"Shannon‐chan no aceptó nuestra ayuda, diciendo que ese era el trabajo de un sirviente, pero recoger un tenedor caído antes que la mesera tenga que hacerlo es mi propósito en la vida."
,"Doblamos el mantel, juntamos la basura, y ayudamos a limpiarlo todo."
Ushiromiya Maria,"""¡Uu! ¡La basura se vaaa! ¡¡Uu‐uu!!"""
Ushiromiya Battler,"""¡No dejaré que se vaya. La tomaré antes que tú, María!"""
Ushiromiya Maria,"""¡¡Uu!! ¡María la recogerá! ¡Uu‐uu‐uu!"""
Ushiromiya Jessica,"""¡Maríaa! ¡No te mojes los zapatos, o te meterás en problemas!"""
,"Para María, ir en busca de basura que el fuerte viento había mandado a volar era como otro juego."
,"Cuando terminamos de limpiar, el viento comenzó a soplar muy fuerte."
,Nos pareció un buen momento para regresar.
Shannon,"""Todos me ayudaron bastante. Muchas gracias."""
Ushiromiya George,"""... Parece que realmente ya no te queda tiempo. Está bien si te adelantas."""
,"Por su apariencia de prisa, George‐aniki fue capaz de ver cuan poco tiempo libre le quedaba."
Ushiromiya Jessica,"""Genji‐san es muy riguroso en cuanto al horario. Si no estás en el lugar correcto en el momento correcto, puede ser muy estricto."""
Ushiromiya George,"""Nos vemos más tarde. Da lo mejor en tu trabajo."""
Shannon,"""¡S‐Sí!... Si me disculpan."""
,"Tras hacer una respetuosa reverencia, Shannon‐chan corrió hacia el jardín de rosas."
Ushiromiya Battler,"""Bien, volvamos a la casa de huéspedes. Podemos ver televisión o algo por el estilo y relajarnos un poco."""
Ushiromiya Maria,"""¡Uu! ¡Ver televisión! ¡Ver televisión, uu!"""
Ushiromiya Jessica,"""Entonces está decidido. Volvamos y veamos televisión todos juntos."""
,"Incluso María, que aún no se cansaba de jugar, estaba de acuerdo cuando pensó en mirar televisión."
,Subimos las poco empinadas escaleras y regresamos al jardín de rosas.
,"El viento rugía con mayor ferocidad, y las rosas se agitaban en el jardín como ondas en el agua."
,Esta podría ser nuestra última oportunidad de ver estas bellas rosas.{n}El tifón de esta noche de seguro las arruinaría...
Ushiromiya Battler,"""Las rosas podrían arruinarse con el viento de esta noche."""
Ushiromiya Jessica,"""Tienes razón. ¿No crees que las rosas tienen suerte? Después de todo, pudieron darles la bienvenida a todos ustedes antes del tifón."""
Ushiromiya George,"""Una flor siempre va a perder sus pétalos en algún momento. Sin embargo, debido a eso, podemos admirarles aún más cuando han florecido."""
Ushiromiya Battler,"""Así es... María, graba esta imagen en tus ojos. En este momento, estas son las mejores rosas del año."""
Ushiromiya Maria,"""Uu. Grabado en mis ojos."""
,"Justo en ese momento, María repentinamente dio un aplauso con sus manos.{n}Parecía como si hubiese recordado algo."
Ushiromiya Maria,"""... La rosa de María... El tifón la mandará a volar... ¡Uu!"""
Ushiromiya Battler,"""Oh, ¿esa moribunda rosa que George‐aniki marcó con un listón?"""
,Parecía que María recordaba dónde estaba esa rosa.
,Corrió a toda velocidad. El resto de nosotros la siguió.
Ushiromiya Maria,"""... ¿Uu? Uu."""
Ushiromiya Jessica,"""¿Dónde estaba?... Estoy segura que estaba por aquí."""
,"Buscamos por todos lados cerca del área, pero después de todo, era una sola flor entre todas estas rosas."
,"Incluso si sabíamos que estaba cerca, no podíamos encontrarla."
,Los vientos que conformaban las primeras líneas del tifón estaban haciendo que las rosas ondularan a través del jardín. Era casi como si nos estuviera provocando al hacer que encontrar la ubicación de la rosa de María fuera imposible...
Ushiromiya George,"""Quizás no estaba aquí... Intentemos separarnos un poco para buscarla."""
Ushiromiya Battler,"""Suena bien. Vamos por el poder de la cantidad."""
Ushiromiya Battler,"""... ¿Mm? ¿Qué pasa, María?"""
,"Mientras nos separábamos para buscar, María se sujetó de mi chaqueta con una cara triste."
,... Era como si su intención fuese evitar que fuéramos a otro lugar.
Ushiromiya Battler,"""¿Qué sucede, qué pasó?"""
Ushiromiya Maria,"""... Uu. La rosa de María está aquí. ¡Está aquí!..."""
Ushiromiya Jessica,"""Pero en realidad no está, ¿no?... Quizás estaba en el otro lado de la rosaleda. Si todos buscamos, la encontraremos más rápido, ¿no creen?"""
Ushiromiya Maria,"""¡¡Uu!! ¡Está aquí! ¡¡La rosa de María está aquí!! ¡Búsquenla! ¡¡Bús—quen—la!! ¡¡Uuu!!"""
,María pisoteó el suelo irritada.
,"... Ella había señalado que este era el lugar y dijo que definitivamente estaba ahí, pero no lo estaba."
,"Dicho esto, María se enojó cuando intentamos separarnos para buscarla en otros lugares."
,... No teníamos idea de qué hacer.
,"Parece que tendríamos que quedarnos con María un rato, y pretender buscar en este arbusto de rosas."
Ushiromiya Maria,"""... Uu. ¡Uu!... No está... ¡No está! ¡No está! ¡¡Uuu!!"""
,Quizás ella estaba diciendo que debería estar ahí pero no estaba.{n}María se estaba enojando progresivamente...
Ushiromiya Battler,"""... Vaya, María realmente está perdiendo su temperamento."""
Ushiromiya Jessica,"""María a veces realmente comienza a preocuparse de cosas sin importancia. Si consigue lo que quiere, está bien, pero..."""
Ushiromiya George,"""No puedes encontrar algo que no está aquí... Esto no es bueno..."""
,"Justo cuando estábamos totalmente perdidos en cómo salir de esta situación, María alzó la voz."
Ushiromiya Maria,"""¡¡Mamáá!! ¡¡Uu‐uu!!"""
,"Al dirigir nuestra mirada en la dirección en la que María estaba ondeando su mano, vimos a la tía Rosa."
