Speaker,Spanish (ES)
Ushiromiya Hideyoshi,"""Basta ya, Eva. Tú también, Natsuhi‐san. El tema ha termina'o por ahora."""
Ushiromiya Rosa,"""¿D-Deberíamos refrescar nuestras cabezas por ahora? Pidamos que nos traigan algunas bebidas frías."""
Ushiromiya Kyrie,"""Eso suena bien. Probablemente lo más sensato sería enfriar nuestras cabezas. Cariño, ¿no quieres ir a fumar también?"""
Ushiromiya Rudolf,"""... Aneki parece que está de mal humor. Así que paso de fumar. Pero concuerdo con lo de las bebidas frías. Rosa, haz que nos traigan algo de agua. Una jarra entera."""
Ushiromiya Rosa,"""Muy bien..."""
,Rosa se dirigió a la extensión telefónica en una esquina de la habitación y llamó a la habitación de sirvientes. Entonces pidió lo que Rudolf le dijo a la persona al otro lado del teléfono.
,La feroz disputa que había tenido lugar hasta ahora había desaparecido como si nunca hubiese ocurrido.{n}Ese silencio continuó hasta que Gohda terminó de poner la mesa y se retiró de la habitación...
Gohda Toshiro,"""... ¿Hay algo más que necesiten?"""
Ushiromiya Natsuhi,"""No. Por favor, déjanos solos."""
Gohda Toshiro,"""Sí... Entonces, si me disculpan. Si necesitan algo, llámenme en cualquier momento."""
,"Después de escuchar el sonido de los pasos de Gohda desaparecer en la distancia, todos tomaron un profundo respiro al mismo tiempo para romper la tensión."
Ushiromiya Kyrie,"""... De seguro está lloviendo fuerte. Me pregunto si esta 19.ª persona estará refugiándose en los árboles del jardín de rosas."""
Ushiromiya Rosa,"""... Quién sabe... Podría ser capaz evitar la lluvia, pero haría bastante frío."""
Ushiromiya Hideyoshi,"""... Una visitante misteriosa. Suena bastante interesante, justo como en una novela de misterio. Normalmente, en esa clase de historias, es casi seguro que esa persona no exista, y que uno de los dieciocho 'tá haciéndose pasar por ella."""
Ushiromiya Natsuhi,"""... Yo sospecho de Genji y los demás sirvientes. Deberíamos haber encontrado cualquier excusa para despedir a todos los sirvientes con el águila de una ala."""
Ushiromiya Krauss,"""Vamos, no digas eso. Debemos estar agradecidos por sus largos años de servicio... Por supuesto, no podemos bajar la guardia."""
Ushiromiya Eva,"""¿Así que también estás de acuerdo en que, esté o no padre detrás de esto, la persona que le entregó la carta a María fue un sirviente?"""
Ushiromiya Krauss,"""Desde luego. Al fin y al cabo, todos nosotros estuvimos siendo ""amigables"" en nuestro gran círculo feliz hasta la hora de la cena, ¿no? Todos los hermanos tenemos coartadas. Solo los sirvientes pudieron haberle entregado esa carta a María."""
Ushiromiya Rosa,"""... Pero todos los sirvientes... dijeron que estaban demasiado ocupados haciendo las camas como para tener tiempo libre durante el cual podrían haber ido a ver a María al jardín de rosas..."""
Ushiromiya Rudolf,"""Oye, oye, ¿qué estás tratando de decir entonces? No estarás diciendo que la bruja del bosque, {f:5:Beatrice}‐sama, vino de visita y realmente le entregó la carta a María‐chan, ¿o sí?"""
Ushiromiya Eva,"""Jajajaja. Rosa, tú solías creer tanto en ella que realmente te asustaba, ¿verdad? ¿No querrás decir que aún crees en ella a esta edad? En la bruja del bosque."""
,"... Si existiera, me encantaría que apareciera.{n}Pero por mucho que lo deseé, ella no apareció ni una sola vez. Ella no me salvó de mi crisis..."
Ushiromiya Rosa,"""P-Por supuesto que no... Solo estaba pensando que, dado que los dieciocho hemos negado haberlo hecho, podría haber una 19.ª persona involucrada..."""
Ushiromiya Hideyoshi,"""Eso no puede ser. En primer lugar, fuimos los únicos que 'taban en ese barco. No vimos a ningún extraño misterioso con nosotros. No pensarás que podría haber nada'o a través de este mar tan agita'o, ¿verdad? Ciertamente no pue'o imaginarlo. Wajajajajajajajajajaja."""
Ushiromiya Kyrie,"""... Lógicamente eso es verdad. Es difícil imaginar que haya un invitado escondido en esta aislada isla... Sin embargo... parece que algunos de nosotros aún no nos atrevemos a descartar por completo esa posibilidad, ¿cierto?"""
,"Hideyoshi se había reído de ello, diciendo que no podía haber una 19.ª persona, pero Kyrie percibió una atmósfera delicada y sensible entre los cuatro hermanos."
,"En una situación normal, no debería haber ningún huésped en esta pequeña isla aislada que no hubiese sido invitado."
,"¿Cómo ha llegado hasta aquí, dónde se está escondiendo?{n}¿Y por qué no se presentaba abiertamente, aunque hubiera enviado una carta con su propio nombre?... Nada de esto podía explicarse."
,"Pero teniendo en cuenta que ninguno de los cuatro hermanos se había reído con Hideyoshi, ellos demostraron que no podian negar por completo la posibilidad de una 19.ª persona..."
Ushiromiya Krauss,"""Kyrie‐san. Me gustaría dejar esto claro: nosotros no creemos para nada ese cuento de hadas sobre la leyenda de la bruja."""
Ushiromiya Natsuhi,"""... Otro tema para insultar a padre, ¿verdad? El simple hecho de mencionarlo es una traición contra padre."""
Ushiromiya Eva,"""*risita*risita*. Bueno, sí... Sin embargo, es padre de quien estamos hablando. Es posible que él... ya sabes..."""
Ushiromiya Rosa,"""... Y-Yo no sé nada..."""
Ushiromiya Hideyoshi,"""¿Qué ha pasa'o, qué ha pasa'o? ¿Por qué to's se pusieron tan lúgubres?... ¿De qué 'tán hablando?"""
Ushiromiya Hideyoshi,"""... En otras palabras, ¿'tán diciendo que la leyenda de la bruja no es una broma, sino un hecho? ¡Eso es ridículo!"""
Ushiromiya Rudolf,"""Jajajajajajaja. Por supuesto, nadie cree en una bruja montando su escoba y volando por el cielo... Pero... la mujer de ese retrato, {f:5:Beatrice} podría en verdad existir en esta isla."""
Ushiromiya Kyrie,"""... Hideyoshi‐san, parece que no estamos hablando de una bruja, sino de algo un poco más simple... A ver si lo he entendido bien."""
Ushiromiya Kyrie,"""Todos ustedes sospechan que padre tiene una amante llamada {f:5:Beatrice} viviendo en secreto en algún lugar de esta isla... ¿Es algo como eso?"""
Ushiromiya Natsuhi,"""¡Padre es un ejemplo de hombre, autodisciplinado y riguroso! ¡Es completamente inconcebible que trajese algo tan obsceno a esta isla!..."""
,"Natsuhi le replicó de inmediato, pero parecía que los cuatro hermanos, incluido su marido Krauss, no pensaban lo mismo."
,"... Al contrario, parecía que ellos pensaban que Kinzo ni siquiera dudaría en hacer algo como eso."
,"La existencia de una amante que tenía a Kinzo bajo su embrujo... se ha rumoreado desde el principio, desde que construyó la mansión en esta isla..."
Ushiromiya Rudolf,"""... Lo siento, Natsuhi-san, sé cuánto respetas a papá, pero ese rumor circula desde hace mucho tiempo. Papá preparó esta isla para sí mismo, y construyó todo."""
Ushiromiya Rudolf,"""... Se sospecha desde el principio que esta mansión podría tener algún tipo de habitacion secreta que solo papá conoce, y siempre se ha dicho que en algún lugar de esta isla podría haber una mansión secreta que ninguno de nosotros conoce."""
Ushiromiya Kyrie,"""Sí, así ha sido. Esta isla puede parecer pequeña en un mapa, pero es bastante grande para que viva solo la familia Ushiromiya."""
Ushiromiya Kyrie,"""... Por lo tanto, las personas se han preguntado si él no habría construido una mansión secreta en algún lugar deshabitado del bosque para que su amante viviera. Esa es una historia a gran escala."""
Ushiromiya Rudolf,"""En un principio, decíamos que podría estar en algún lugar dentro de esta mansión... algo como un sótano escondido, con una fabulosa habitación secreta, donde la bruja de ese retrato se escondía secretamente."""
Ushiromiya Rudolf,"""... Después de ver esa intrincada cerradura automática en el estudio de papá, no es tan difícil imaginarlo, ¿cierto?"""
Ushiromiya Krauss,"""... En cualquier caso, padre hizo correr el rumor de que una gran cantidad de oro estaba escondido en algún lugar por algún mecanismo. No me sorprendería si existiese alguna habitación escondida dentro de esta mansión que ninguno de nosotros conozca aún."""
Ushiromiya Eva,"""Cuando madre estaba viva, ella solía recorrer toda la mansión buscando a padre cuando él no estaba en ninguna parte... Madre también sospechaba lo que Rudolf acaba de decir. Ella creía que había una puerta o escalera secreta en alguna parte, y que su amante de pelo rubio se estaba escondiendo allí."""
,"Es difícil de creer, pero hay ejemplos reales en otros países de personas engañando a sus esposas por varias décadas haciendo a sus amantes vivir en el ático."
,"Y aquí tenemos a Kinzo, con una mansión extravagante.{n}... Era posible sospechar de la existencia de habitaciones secretas..."
Ushiromiya Kyrie,"""La leyenda de la bruja de Rokkenjima... Por lo que he escuchado, era solo un cuento de hadas inventado para asustar a los niños y prevenir que entraran al incivilizado bosque... Pero está empezando a sonar como que hay algo más escondido detrás de esta historia."""
Ushiromiya Rudolf,"""Pues, sí. Como sabes, esta es una isla solitaria sin nada más que la mansión de la familia Ushiromiya en ella."""
Ushiromiya Rudolf,"""Cuando Rosa y yo éramos unos mocosos, en las noches tormentosas, solíamos asustarnos por el sonido de los árboles crujiendo que venía del bosque. Teníamos una loca ilusión de que algo raro podría estar mirándonos entre esos árboles. Es natural que cualquier mocoso piense algo así."""
Ushiromiya Rudolf,"""... Pero cuando Rosa y yo nos quejamos de eso, hubo algunas personas que no pudieron aceptarlo como una simple ilusión... ¿No es verdad, Aneki?"""
Ushiromiya Eva,"""... Sí. Nii-san y yo pensamos que tal vez, por coincidencia, viste a la amante de padre, quien había estado viviendo en secreto en esta isla, mientras salía por una caminata cuando nadie la veía. Por supuesto, madre lo pensó también."""
Ushiromiya Krauss,"""... Entre los sirvientes de más edad también se oía a menudo esa historia de fantasmas sobre cómo la bruja del retrato se pasea por la mansión a medianoche. Por fuera, me reí de ello como si fuera una historia de fantasmas, pero por dentro sospechaba que se refería a la existencia de una amante oculta."""
Ushiromiya Hideyoshi,"""En ese caso... ¿'tás diciendo que la existencia de esa 19.ª persona... puede no ser completamente ridícula?... ¿Y que en verdad puede 'tar en alguna parte?..."""
Ushiromiya Kyrie,"""... Suena como el caso de la ""Prueba Diabólica"" de la que Rudolf‐san siempre habla."""
Ushiromiya Kyrie,"""... Podría ser posible probar que hay una 19.ª persona, pero es imposible probar que esa persona no existe... ¿Deberíamos continuar con esta discusión asumiendo que hay una persona llamada {f:5:Beatrice} escondiéndose en alguna parte de esta isla?..."""
Ushiromiya Rudolf,"""Como base para manejar el peor de los casos, creo que eso es lo más apropiado... Probablemente sea mucho más prudente decir que ella podría existir, en lugar de pensar que es imposible que exista."""
Ushiromiya Hideyoshi,"""Y-Ya veo. Lo siento, fui un poco descuida'o... Rosa‐san, disculpa por reírme hace poco..."""
Ushiromiya Rosa,"""¿Eh?... ah... está bien, no importa."""
,"Hideyoshi se disculpó profundamente por tomar el peor de los casos tan a la ligera, a pesar de llamarse a sí mismo presidente de una compañía."
,Se hizo de nuevo el silencio.
,"Al prepararse para la existencia de una 19.ª persona, ellos estaban aceptando que una persona desconocida estaba escondida en la isla."
,"Y como esta persona podría haber estado planeando algo malo para ellos, era natural que a esto le siga un cierto grado de incomodidad..."
Ushiromiya Krauss,"""... En el pasado, padre a veces desaparecía repentinamente sin decirle a nadie hacia dónde iba. Después de todo, es una persona que aprecia el silencio. No hubiese sido fuera de lo ordinario para él encerrarse en algún archivo después de proponerse no decirle a nadie a donde iba."""
Ushiromiya Krauss,"""... Sin embargo, después de que la teoría de la bruja empezara a refinarse en la teoría de la amante, se llegó a rumorear que él iba y venía en secreto a verla."""
Ushiromiya Rudolf,"""Mamá estaba completamente abrumada por la duda en sus últimos años. A veces, ella empezaba de repente a hacer un alboroto y pedía a los sirvientes que buscaran a papá de inmediato, diciendo que era una emergencia."""
Ushiromiya Eva,"""... Sí, eso pasaba de vez en cuando. Madre siempre estaba haciendo cosas como esa en sus últimos años, y esa escalofriante atmósfera aún no se ha ido... Ahora puedo decirlo con certeza. Ella era una persona de la que compadecerse."""
Ushiromiya Hideyoshi,"""Entonces... ¿Cuáles fueron los resultados de esas búsque'as a gran escala en la casa? ¿Encontraron algo?"""
Ushiromiya Eva,"""No. Nunca llegaron a encontrar a padre, y mucho menos descubrir las habitaciones secretas de las que se hablaba. Y cada vez, después de mucho tiempo, él aparecía de repente en alguna parte. Entonces decía que había estado tomando una siesta en algún archivo o que el viento lo había llamado para salir a dar una caminata por la playa."""
Ushiromiya Eva,"""... Pero era siempre en algún lugar donde los sirvientes ya habían revisado... Nunca supimos adónde había ido padre."""
Ushiromiya Eva,"""Por aquel entonces, padre ya era famoso por su adoración al ocultismo, así que algunos de los sirvientes exageraron, diciendo que podría haberse convertido en mariposas y haber descendido al jardín de rosas."""
Ushiromiya Kyrie,"""Así que en resumen, padre frecuentemente desaparecía, y nadie sabía hacia dónde había ido."""
Ushiromiya Rudolf,"""Sí. Como no podíamos encontrarlo por mucho que buscáramos dentro de la mansión, cada vez éramos más partidarios de que papá podría haberse ido a algún lugar de los alrededores de esta. Pero no hay mucho que decir de los alrededores de la mansión... Lo que solo nos deja el extenso bosque."""
Ushiromiya Rudolf,"""Y si unes eso a la leyenda de la bruja del bosque, obtienes una teoría como esta: Papá había construido una mansión oculta en algún lugar del bosque, dentro de la cual vivía una amante llamada {f:5:Beatrice}, a la que iba a ver algunas veces."""
Ushiromiya Krauss,"""... Yo era joven en ese entonces. Estaba tan empañado en descubrir el amorío de padre que, una vez, lo seguí cuando salió."""
Ushiromiya Krauss,"""... Por supuesto, fracasé. Cada vez que padre salía, curiosamente trataba de evitar lugares donde fuese visible, y era extremadamente cuidadoso impidiendo que cualquiera le viese. Él actuaba así hasta un punto muy extraño."""
Ushiromiya Krauss,"""Pero eso me hizo estar seguro. Él debe de haber estado saliendo por algún motivo que los miembros de su familia no podían saber."""
Ushiromiya Hideyoshi,"""Y ese motivo sería reunirse con su amante. Probablemente 'taba tratando de evitar ser visto."""
,"Después de ver a Hideyoshi asentir y decir ""sí, sí"" como si fuese bastante obvio, Eva se puso un poco taciturna."
Ushiromiya Eva,"""... Bueno, en fin. Esta isla fue como un libro de dibujo en el que padre, con su obsesión occidental, pudo dibujar todos sus sueños... Todo acerca de esta isla era exactamente como padre lo quería. No sería para nada extraño si hubiese alguna mansión oculta donde viviese su amante..."""
,Las palabras de Eva expresaban lo que todos los hermanos habían estado pensando.
,"Por un rato, la habitación se tornó silenciosa otra vez, y todos de nuevo escuchaban el sonido del viento y la lluvia..."
,"... ¿Había una mansión escondida en esta isla, y la amante de Kinzo había estado viviendo ahí en la clandestinidad por un largo, largo tiempo?..."
,"Todos pensaron que estaban sospechando demasiado, y se abstuvieron de decirlo durante mucho tiempo, pero... todos compartían una opinión en común."
,"Kyrie, que había estado escuchando todo el tiempo con los ojos cerrados, habló sin dirigirse a nadie en particular."
Ushiromiya Kyrie,"""... ¿Desde hace cuánto tiempo ha estado circulando el rumor de la amante de padre?"""
Ushiromiya Rudolf,"""Desde que nos mudamos a esta isla, hace unos treinta años."""
Ushiromiya Rudolf,"""Piénsalo, le habría sido imposible hacer construir una mansión oculta mientras estábamos aquí. Las personas y los materiales tendrían que entrar y salir. Habría sido expuesto rápidamente."""
Ushiromiya Rudolf,"""Por lo tanto, si eso fue posible, tendría que haber ocurrido antes de que nos mudáramos aquí... Pudo haber sido construida junto con esta mansión cuando aún estábamos viviendo en Odawara."""
Ushiromiya Eva,"""Probablemente sea apropiado suponer que lo tenía todo planeado desde un principio para llevar una doble vida con su familia y su amante. Y su relación con esa amante probablemente venía de los días en que vivíamos en Odawara."""
Ushiromiya Krauss,"""Es probable. Si, como dice padre, ella es la fuente de la gran cantidad de oro que utilizó para obtener los fondos que resucitaron a la familia Ushiromiya, podríamos concluir que ellos tenían una relación cercana desde Odawara."""
Ushiromiya Krauss,"""... Una relación de confianza suficiente como para que ella le prestase una vasta cantidad de oro. No puedo ni imaginarme lo vieja que debió de ser esa relación."""
Ushiromiya Natsuhi,"""... Lo más posible es que ella le diera a padre algunos invaluables consejos para alcanzar el éxito en los negocios. Es natural pensar que, como forma de agradecimiento, él lo describiera como si esta persona le hubiera dado oro."""
Ushiromiya Natsuhi,"""Si lo piensas de esa forma, es obvio que deben tener una relación cercana después de todo. Más que una relación libertina con una amante, era probablemente una relación de gratitud hacia la persona que salvó a la familia Ushiromiya de la crisis."""
Ushiromiya Hideyoshi,"""... No sé si lo que Natsuhi-san 'tá diciendo tiene algo de verdad o no. Pero, incluso en ese caso, construir una mansión escondi'a y tenerla viviendo ahí, ¿no es un poco excesivo? ¿No significa eso que hubo algunas emociones en juego además de gratitud?"""
Ushiromiya Rudolf,"""Bueno, todo esto son solo especulaciones... En primer lugar, nunca nadie ha encontrado una mansión secreta."""
Ushiromiya Rudolf,"""... Aniki, estás planeando transformar esta isla en un complejo turístico, ¿cierto? Quizá la encuentres por casualidad, ¿quién sabe? Incluso es posible que encuentres inesperadamente algo de oro allí."""
Ushiromiya Krauss,"""... Jajajajajajaja. ¿Crees que Rokkenjima es la isla del tesoro o algo así?"""
Ushiromiya Eva,"""No te hagas el tonto... Sabemos que, aunque dices que estás abriendo un complejo turístico, realmente has estado planeando investigar la isla entera, ¿verdad? A juzgar por todo ese problema y confusión de lo que hablábamos antes, parece que no has no has podido llevarlo a cabo, ¿verdad?"""
Ushiromiya Krauss,"""No sé de qué me hablas, pero lo has malinterpretado. Es perfectamente natural que investigar esta isla sea el primer paso para convertirla en un complejo turístico."""
,"Krauss trató de hacerse el tonto, pero fue bastante obvio para sus hermanos, que lo conocían muy bien."
,... Krauss estaba definitivamente seguro de la existencia de una mansión oculta.
,"Y bajo la pretensión de abrir un complejo turístico, había estado investigando la isla de cerca, buscando pistas sobre la ubicación del oro escondido."
,"Ellos no podían decir si esa convicción era solo por pensar de más las cosas, o si estaba basada en pruebas físicas."
,"... A pesar de ello, si Krauss con toda su astucia estaba seguro, eso era prueba suficiente para que el resto de los hermanos de estuvieran seguros también..."
Ushiromiya Hideyoshi,"""... La historia acerca de una bruja viviendo en un bosque es obviamente un cuento de hadas, pero la otra historia sobre una mujer rubia viviendo secretamente en una mansión que nadie conoce en medio del bosque... no es mucho mejor."""
Ushiromiya Eva,"""Es cierto. Por sí solo, el escenario parece un cuento infantil. Te gustan esos cuentos, ¿verdad, Rosa?"""
Ushiromiya Rosa,"""... ¿Eh?... b-bueno... sí..."""
Ushiromiya Krauss,"""Cuando la mansión fue construida en esta isla, padre estaba en la cima de su prosperidad. Con su dinero, él probablemente podría obtener lo que fuera, hacer realidad muchas de sus fantasías... Una mansión en el bosque donde una bruja espera pacientemente... Suena a la clase de situación que le gustaría a padre."""
Ushiromiya Rudolf,"""... ¿Verdad que sí? Como algo ocultista o un cuento de hadas... Seguro que a papá le gustaría."""
,"En esta isla, en la que la familia Ushiromiya ha vivido por treinta años, una mansión oculta de la que nadie sabe había sido construida en secreto, y una bruja que nadie conocía, más que por el retrato, estaba viviendo en ella..."
,Incluso esta historia difícil de creer... podría no ser completamente fantasiosa considerando todos los extraños hábitos de Kinzo y su vasta fortuna...
Ushiromiya Kyrie,"""... Pudo haber sido posible para padre construir una mansión secreta para satisfacer sus sueños."""
Ushiromiya Kyrie,"""... Sin embargo, seamos realistas. ¿Sería posible esconder a su amada mujer en una mansión secreta por décadas sin que se vuelva inconveniente?..."""
Ushiromiya Eva,"""... Bueno, si había amor, pudo haber sido posible, ¿verdad?"""
Ushiromiya Kyrie,"""Piensa en las instalaciones necesarias para que su amada mujer viva saludablemente... Y de la manera que padre lo haría. Por ejemplo, incluso si fuese a pequeña escala, habría de ser una intrincada y agradable residencia."""
Ushiromiya Kyrie,"""Y probablemente necesitaría tener: electricidad, gas y cañerías en buen estado. También algunas personas para ayudarle. Incluso proporcionarle comida sería bastante difícil."""
Ushiromiya Kyrie,"""Ella necesitaría ropa y maquillaje, las necesidades diarias... Las necesidades de una mujer no son simples... ¿Sería posible mantener todo eso sin que nadie de la familia o los sirvientes se dieran cuenta?"""
Ushiromiya Rudolf,"""... Cuando lo dices de esa manera, suena como un punto débil en nuestra teoría... Pero eso no es suficiente para deshacerse de la sensación de que papá pudo haber sido capaz de hacerlo de todas formas... Después de todo, es papá de quien hablamos."""
Ushiromiya Eva,"""Eso es cierto... Es padre."""
Ushiromiya Natsuhi,"""Si había algo importante que padre quisiera conseguir, lo conseguiaría sin importar qué... Lo que para una persona normal sería difícil o incluso imposible... para padre, no lo sería."""
Ushiromiya Krauss,"""Sí. Nunca debes subestimar a padre... La locura de padre no puede ser entendida por la gente normal."""
,No me sorprendería de {i:ese} Ushiromiya Kinzo.
,"... Siempre que usaba esa frase con su nombre, cualquier historia ganaría una considerable cantidad de credibilidad, sin importar qué tan absurda fuese."
,"Sin embargo, eso no restaba importancia a lo que Kyrie había dicho."
