Speaker,Spanish (ES)
Gohda Toshiro,"""¿Que tal está, señora?"""
Ushiromiya Natsuhi,"""Espléndido, como siempre. Digno de nuestros invitados."""
Gohda Toshiro,"""Le agradezco mucho sus palabras. Señora, ¿sabe? He oído que el escaramujo cura dolores de cabeza. Pensé que lo apreciaría, así que lo preparé especialmente para usted."""
Ushiromiya Natsuhi,"""... ¿En serio? Gracias."""
Ushiromiya Kyrie,"""¿No te lo había dicho, Natsuhi nee‐san? El escaramujo funciona para el dolor de cabeza."""
Ushiromiya Natsuhi,"""Eso parece... Al menos estaría bien que así fuera."""
Ushiromiya Hideyoshi,"""¡Aahh! ¡Gohda‐san, eres estupendo! ¡¿Qué tal si hablamos luego de cómo te tratan aquí?! ¡Si tienes algún problema, mueve un solo dedo y te daré el sueldo que quieras!"""
Ushiromiya Hideyoshi,"""¡Es un sacrilegio al arte culinaria que tu talento sea monopoliza'o por e'ta isla! ¿Qué te parece demostrar tu talento a to's los huéspedes de mi empresa?"""
Ushiromiya Krauss,"""Jajaja, Hideyoshi‐san. ¿Intentas robarnos a nuestro Gohda? Menudo problema. Debemos empezar a tratarle mejor o nos lo arrebatarán."""
Ushiromiya Eva,"""*risita* Sin duda. Si no, nos lo quedaremos y tendrán que comer caballa tres veces al día con Kumasawa‐san, ¿verdad?"""
Kumasawa Chiyo,"""Jo‐jo‐jo, qué dureza. Parece que alguien siente rencor hacia mí."""
,"""""""¡¡¡Wajajajajaja!!!"""""""
,Nos reímos escandalosamente.
,"Según Jessica, la caballa de Kumasawa‐san era una broma típica del lugar, y nuestros padres llevaban tiempo acostumbrados a ella."
,Kumasawa‐san aseguraba que la caballa tenía un enorme valor nutricional que evitaba el envejecimiento y hacía a la gente más inteligente.
,"Por lo visto, aunque no impedía el envejecimiento exterior, sí que ayudaba a reducir el interior."
,"Teniendo en cuenta que a su edad sigue teniendo la presencia de ánimo suficiente como para bromear de esa forma, ese debe ser el auténtico beneficio."
Kumasawa Chiyo,"""Jo‐jo‐jo... En ese caso, discúlpenme. ¡Prepárense para la cena de hoy! ¡Cocinaré una enorme cantidad de platos de caballa, así que solo esperen!"""
Ushiromiya Rudolf,"""Wajajaja, eso haremos. ¡Debo vestirme para la caballa de esta noche!"""
Ushiromiya Rosa,"""Suena fantástico. Me pregunto si se incluirá algo de sake japonés."""
Kumasawa Chiyo,"""¿Oh?, ¡sin duda habrá! Qué tal algo del famoso licor de caballa de Rokkenjima..."""
,"""""""¡¡¡Wajajajajajaja!!!"""""""
,Kumasawa‐san y Shannon‐chan hicieron una reverencia y se fueron con el carrito de servicio.
,"Curiosamente, Gohda‐san, que se sentía como si le hubieran apartado de los focos, explicó con total seriedad que la cena de esta noche sería bistec de ternera."
Shannon,"""... Umm... Kumasawa‐san... muchas gracias por tu ayuda."""
,"Mientras empujaba el carrito de servicio, Shannon inclinó respetuosamente la cabeza."
Kumasawa Chiyo,"""Jo‐jo‐jo, no he hecho nada para recibir tu agradecimiento."""
,"Aunque Kumasawa‐san fingiera ignorancia, estaba claro que había saltado para intentar salvar a Shannon a tiempo."
,"Cuando Battler había pedido los detalles del postre, Shannon lamentablemente había vacilado."
,"Puede que hubiera habido varias formas de evitar la pregunta, pero todas ellas habrían sido peligrosas."
,"Shannon, que dudaba cuando se le presionaba para obtener una respuesta, siempre sufría a causa de esta pequeña debilidad."
,"Si Shannon tuviera un poco de la habilidad de Gohda para ocultar un error, su día a día sería bastante más agradable."
,"Aunque es capaz de manejar perfectamente su trabajo, es una debilidad muy desafortunada."
,"Por supuesto, los que conocían la mansa naturaleza de Shannon y su nula habilidad para encubrir sus errores podían entenderlo."
,"Y así, Kumasawa acudió al rescate sin dudarlo."
Kumasawa Chiyo,"""Genji‐san me acaba de avisar que se produjo un cambio en los turnos de tarde. Parece ser que a Shannon se le da un descanso hasta la noche. Jo‐jo‐jo, estoy celosa."""
Shannon,"""Eh... Ah, lo siento. No he visto los horarios."""
Kumasawa Chiyo,"""Ah, sí. Estaba pensando que podría empezar a cocinar algunas caballas en el horno. ¿Te importaría ayudarme un poco antes de tu descanso?"""
Shannon,"""¡Ah, sí! Me encantaría ayudar."""
,"Para Shannon, Kumasawa era como una madre entre los sirvientes."
,"Había que limpiar el comedor, así que nos echaron de este.{n}Y así es como se acabó sirviendo el té en el salón."
,"Por lo visto, prepararon el té negro que la tía Rosa había comprado para la tía Natsuhi."
,"María insistió un poco en que también ella quería beber té negro, pero el viejo bastardo se negó, diciendo que los niños debíamos ir a jugar fuera."
Ushiromiya George,"""Battler‐kun, ¿qué tal si damos un paseo por el exterior?"""
Ushiromiya Hideyoshi,"""'Tá bien si simplemente quieren observar las rosas. Pero cuida'o con el tiempo. No hay nubes ahora mismo, pero en el reportaje del tiempo no paraban de advertir sobre la lluvia."""
Ushiromiya Maria,"""¡Uu! ¡¡María quiere playa, quiere playa!!"""
Ushiromiya Eva,"""Ah, ¿no es genial? No todos los días se tiene oportunidad de jugar en la playa."""
Ushiromiya Jessica,"""¿Tú crees? ¡Bien, vayamos entonces a la playa!"""
Ushiromiya Maria,"""¡Uu! ¡Vamos, vamos!"""
Ushiromiya Rosa,"""María, intenta no mojarte la ropa. Cuidado también con los zapatos."""
Ushiromiya Maria,"""¡Uu! ¡No me mojaré!"""
Ushiromiya Kyrie,"""*risita*, esa obediencia es tan~ linda. Battler‐kun, por favor, vigila a María‐chan, ¿entendido?"""
Ushiromiya Battler,"""¡Muy bien, déjalo en mis manos!"""
Ushiromiya Rudolf,"""Oh, ¿no es igual de linda tu obediencia a Kyrie‐san? ¿Qué te parece si me haces caso a mí también por una vez?"""
Ushiromiya Battler,"""¡Je! ¡De eso nada! ¡Ahora, vamos!"""
,Los jóvenes se apresuraron a salir del salón.
,"Fueron reemplazados por Genji, que trajó el carro del servicio y preparó un poco de té negro."
,El salón se llenó de un sublime aroma que entretenía a todo el mundo mientras esperaban para calmar su sed...
Ushiromiya Krauss,"""Jajajajaja... Parece que la familia de Rudolf se lleva bastante bien. Eso es genial."""
Ushiromiya Rudolf,"""Déjalo. La familia de Aniki nos supera."""
Ushiromiya Eva,"""Cierto. Jessica‐chan se ha convertido en una jovencita bastante linda, ¿verdad? Eso es fruto de tu educación, ¿verdad, Natsuhi‐san?"""
Ushiromiya Natsuhi,"""... Gracias."""
,Respondió Natsuhi con frialdad.
,"Y con ello se acabó la conversación, y el silencio invadió el salón."
,"Posiblemente por no poder soportarlo más, Hideyoshi rompió el silencio con un gesto exagerado."
Ushiromiya Hideyoshi,"""La verdad es que crecen realmente rápi'o. Siempre he pensa'o en ellos como niños, pero han crecido y crecido sin parar ante mis ojos, y ahora ya son adultos. ¡Battler‐kun, por ejemplo, es irreconocible!"""
Ushiromiya Kyrie,"""Su cuerpo ha crecido mucho, pero sigue siendo un niño. Bueno, lo mismo se puede decir de mi marido."""
Ushiromiya Rosa,"""Me pregunto dónde está la línea que divide adultos de niños. No me siento como si hubiera crecido."""
Ushiromiya Krauss,"""Mmm, lamentable. No es algo que la madre de una niña debería decir."""
Ushiromiya Eva,"""Cierto. Ya no somos niños. Somos adultos. ¿Qué les parece si dejamos esta charla tan sentimental y comenzamos a tratar temas algo más intelectuales?"""
,"Con la sarcástica sonrisa de Eva, todo se volvió repentinamente tenso."
,Como si el aroma del té que Genji había estado preparando con tanto cuidado hubiese huido por la ventana.
Ushiromiya Krauss,"""Llevamos tiempo queriendo tener una discusión algo más intelectual, ¿me equivoco? Tu sarcasmo llega en mal momento. Como siempre."""
Ushiromiya Eva,"""‘Como siempre’, ¿dices? Vaya, vaya. Ojalá pudiera empaquetar esas palabras y enviarlas a esta misma habitación varias décadas atrás. ¿Verdad, Rosa?"""
Ushiromiya Rosa,"""..."""
,"Rosa sonrió con cierta duda.{n}Estuviera o no de acuerdo, claramente se ganaría el desagrado de su hermano o de su hermana."
