Speaker,Spanish (ES)
{f:5:Beatrice},"""... ¿Por qué me odias tanto instintivamente, Battler? A pesar de que no fui yo, a pesar de que todo fue el trabajo de mi discípula..."""
Ushiromiya Battler,"""... No es como si estuviese enojado solo por lo que acaba de ocurrir. Así ha sido todo el tiempo."""
{f:5:Beatrice},"""Vamos, Battleer. No lo malinterpretes, ¿está bien?... ¿No somos tan solo un par de jugadores enfrentándose entre sí a través de un juego?... Buscamos movimientos que perjudiquen al otro, pero—"""
Ushiromiya Battler,"""No te equivoques. No te odio por ser mi rival en este extraño juego en el que yo debo aceptarte como bruja o no... No puedo perdonar de ninguna manera lo insensatamente cruel que eres."""
{f:5:Beatrice},"""Eso es porque un asesinato en serie es parte del juego... Probablemente es imposible evitar un poco de crueldad..."""
Ushiromiya Battler,"""No estoy hablando solo de lo que acaba de ocurrir. La última vez, y la vez anterior a esa también... Desgarrar los estómagos de todos y llenarlos con dulces, destrozar sus rostros. ¿Cuál fue el punto de todo eso?"""
{f:5:Beatrice},"""... Fue... bueno—"""
Ushiromiya Battler,"""Todo eso sobre asesinatos, trucos y coartadas de habitaciones cerradas, estoy dispuesto a dejarlo pasar. Tú quieres afirmar que se trata de un asesinato hecho con magia, por lo que aceptaré a regañadientes que esos complicados crímenes tienen que ocurrir."""
Ushiromiya Battler,"""... Pero... ¿qué se supone que significan exactamente todos esos asesinatos grotescos?"""
{f:5:Beatrice},"""... Bueno, umm... nada en especial..."""
Ushiromiya Battler,"""Correcto. No significan nada. Solo estás perdiendo el tiempo manipulando los cadáveres por diversión. Eso no tiene nada que ver con que si eres una bruja, o si podría o no hacerse con magia."""
Ushiromiya Battler,"""Tan solo exploras las profundidades de la crueldad por diversión. No te odio porque seas una bruja, ni nada de eso. Hay algunas cosas que no puedo perdonar como humano."""
{f:5:Beatrice},"""... ¿Qu‐Qué quieres decir con ‘como humano’?..."""
Ushiromiya Battler,"""Por ejemplo... las seis personas del primer crepúsculo en este juego... Bueno, excepto por el abuelo siendo carbonizado, los otros cadáveres fueron asesinados de un modo normal, sin ninguna deshonra innecesaria de los muertos."""
Ushiromiya Battler,"""... No estaba claro que el arma fuese una lanza o una pistola, pero de cualquier modo, la manera en que fueron asesinados fue más tolerable. Fue mucho mejor que la grotesca y cruel forma sin sentido del primer crepúsculo de la última vez, o la vez anterior a esa."""
Ushiromiya Battler,"""Y esta vez, hubo seis habitaciones cerradas unidas para hacer una cadena de habitaciones cerradas... Eso fue algo interesante. Cuando discutíamos una y otra vez sobre lo mismo aquella vez, para ser franco, pensé que era un poco divertido."""
Ushiromiya Battler,"""... Frenéticamente te empeñaste en que yo aceptara tu existencia, y de la misma forma yo intenté negarla... Los dos estábamos haciendo frenéticamente todo lo que podíamos."""
Ushiromiya Battler,"""Quizás esto suene extraño, pero había sentido una leve sensación de deportividad entre ambos... Estamos en conflicto, pero pensé vagamente que {i:quizás} no nos sería {i:completamente} imposible comprender la existencia del otro."""
Ushiromiya Battler,"""... Pero justo ahora, ese sentimiento se ha destrozado sin dejar rastro."""
{f:5:Beatrice},"""¡A-Ahí es donde estás malentendiéndolo!... No fui yo—"""
Ushiromiya Battler,"""No es eso. ¡Eso no es lo que estoy diciendo!... Viste a la tía Rosa siendo asesinada horriblemente una y otra vez, y te burlaste de ella como si fuese un espectáculo interesante."""
Ushiromiya Battler,"... Cuando vi eso, me sentí profundamente decepcionado."
Ushiromiya Battler,"Cuando me di cuenta de que tu decisión de matarlas de una manera un poco mejor esta vez, no fue más que un pequeño capricho, y que nada había cambiado en tu cruel carácter, me decepcionó profundamente."
Ushiromiya Battler,"Y eso no es todo, incluso estabas disfrutando verdaderamente de una muerte brutal.{n}No estabas actuando tan cruel como podías para intimidarme."
Ushiromiya Battler,"... Verdaderamente, disfrutas de la crueldad.{n}Tu carácter te permite disfrutar de ella."
Ushiromiya Battler,Dijiste que yo probablemente creía que era divertido que la tía Rosa fuese brutalmente asesinada una y otra vez.
Ushiromiya Battler,"Eso no fue sarcasmo, lo disfrutaste desde el fondo de tu corazón, quisiste que yo comprendiera, y dijiste que yo probablemente pensaba que era divertido."
Ushiromiya Battler,"... En ese instante, me decepcioné, y me di cuenta de la verdad."
Ushiromiya Battler,"""El problema no es si eres una bruja o no... No perdonaré esa crueldad tuya. ¡Y no puedo comprenderla! ¡No puedo perdonarla tampoco! Aun así, continuaré este juego de aceptar o negar las brujas. No voy a abandonarlo y aceptar mi propia derrota."""
Ushiromiya Battler,"""Sin embargo, tu crueldad sin sentido es absolutamente innecesaria para este juego. Así que he decidido que no te aceptaré como mi oponente. Ronove es un centenar de veces mejor. Él no tiene la misma afición cruel que tú tienes. E incluso si la tiene, no tiene el horrible gusto de demostrarlo."""
Ushiromiya Battler,"""... Eso es, tienes un gusto horrible. Eres insensible y cruel, así que no puedes entenderlo. Eso es desagradable en un oponente. Por eso no quiero ver tu cara de nuevo."""
,"Cuando Battler terminó de hablar, Beato se quedó un buen rato en silencio."
,"Quizás ella no podía comprender lo que le estaba diciendo, o quizás era una señal de que estaba haciendo todo lo que podía en un intento por comprender."
,"Durante un rato, estuvo cambiando entre expresiones de enojo, frustración, arrogancia... como si ni siquiera supiera qué actitud debía tomar."
,"Al final, puso una cara sincera, como si hubiera entrado en razón, y se encogió de hombros como si estuviera cansada."
{f:5:Beatrice},"""... En ese caso, haz lo que quieras. Desde ahora, continuaré este juego a través de Ronove... No tienes quejas siempre y cuando no me muestre, ¿verdad?"""
Ushiromiya Battler,"""... No por el momento. Pero definitivamente no voy a perdonar todas tus crueles acciones hasta ahora. Así que definitivamente no te aceptaré. Por esa misma razón, no me retiraré de esta lucha que has elegido. Y definitivamente no perderé... Eso es todo."""
{f:5:Virgilia},"""... Beato. No importa cuántas excusas le des, su determinación no flaqueará... Tengo algo sobre lo que hablar más tarde. Hasta entonces, contente."""
{f:5:Beatrice},"""... M‐Mm... Entendido... Entonces me esconderé hasta que me llames..."""
,"Luciendo solitaria, Beato les dio la espalda, y se ocultó."
,"... Battler observó, con una pequeña expresión de descontento en su rostro."
,"Él pensó que su argumento había sido válido, pero por alguna razón, su estado de ánimo no se aclaró."
Ushiromiya Battler,"""... Ella es... una idiota."""
{f:5:Virgilia},"""... Eso es verdad. Una idiota, y honesta."""
Ushiromiya Battler,"""Esa idiota observó junto a mí a la tía Rosa siendo horriblemente asesinada, y me miró con una enorme sonrisa en su cara."""
Ushiromiya Battler,"""... Ella realmente creyó que podría reír conmigo ante ese horrible espectáculo... Realmente pensó que yo podría comprender esa emoción..."""
Ushiromiya Battler,"""Mirando esa sonrisa inocente, me sentía horrible... Fuese estado mucho mejor si ella lo hubiese dicho con su cara intimidante de siempre... Maldita sea..."""
Ronove,"""Milady nunca ha tenido la experiencia de tener un amigo... Además, es probable que nunca le hayan dicho algo tan fuerte."""
Ronove,"""Madam y yo somos sus sirvientes. No importa qué digamos, no llegará a sus oídos. Para milady, eso también es—"""
Ushiromiya Battler,"""No me fastidies. No recuerdo haberme convertido en su amigo."""
Ronove,"""... Eso es cierto. Mis disculpas."""
{f:5:Virgilia},"""... Hay algo por lo que me gustaría agradecerte... Gracias por no abandonar el juego de esa niña."""
,"Las palabras de Virgilia eran de gratitud, pero por alguna razón, Battler puso una cara de disgusto."
,"Entonces, como odiándose a sí mismo, rió entre dientes."
Ushiromiya Battler,"""Ahora hasta las brujas y los demonios me dan las gracias, estoy arruinado... Reanudemos el juego. Por supuesto, no pienso ser blando contigo."""
Ronove,"""No lo preferiría de ningún otro modo. A diferencia de milady, no me pongo nervioso."""
Ushiromiya Battler,"""... Ya he hecho mi movimiento. Si suponemos que la tía Rosa es la culpable y murió en un accidente, puedo negar a la bruja... No quiero sospechar de la tía Rosa, pero creo que puedo soportar esa premisa si con ella mandaré a Beato al infierno."""
Ronove,"""Lo negaré en rojo. {p:1:Las muertes de Rosa y María fueron homicidios}."""
Ushiromiya Battler,"""Bien... Por qué no empezamos por ahí... Maldición, así no hay manera de motivarse."""
,"Ya que Rosa y María habían sido asesinadas, había quedado claro que el culpable estaba aún escondido por algún lugar, tratando de añadir todavía más asesinatos a esta cadena."
,"Mientras derramaba lágrimas, Rudolf reprendió al cadáver de Rosa por haber sido imprudente varias veces, pero Rosa nunca respondería a eso de nuevo."
,"Habían decidido colocar los dos cadáveres en una de las habitaciones de huéspedes, y sellarla hasta que la policía llegara..."
,"El segundo asesinato... no, el asesinato del segundo crepúsculo, había asestado un fuerte golpe a todos."
,"Porque había hecho desaparecer el optimismo que algunos de ellos habían mantenido— la idea de que ""en realidad, no ocurrió un crimen, y todo esto fue un juego o una farsa realizada por Kinzo y los sirvientes""."
,"Tratando de distraerse de la pérdida de las personas que apreciaban, George y Jessica habían pasado el resto del tiempo, desde la mañana, hablando sobre todas las posibilidades."
,"... Y, habían distraído sus corazones... al suponer que esos asesinatos podrían haber sido en realidad una actuación, y que Shannon y Kanon tan solo estaban fingiendo estar muertos."
,"Cuando el siguiente asesinato ocurrió, destruyó esa idea... y ellos fueron una vez más abatidos por el hecho de que las personas que apreciaban definitivamente habían sido asesinadas..."
,"Las lágrimas que ellos pensaban que se habían acabado comenzaron a caer una vez más, y Battler no pudo pensar en nada para decirles..."
,"Tras eso, los adultos comprobaron que todas las habitaciones eran seguras y estaban cerradas, por si acaso."
,"Se aseguraron de que las persianas de todas las ventanas estuvieran bajadas y bloqueadas, y comprobaron que nadie sospechoso estuviese escondido por alguna parte."
,"Y por si fuera poco, comprobaron sus armas una vez más, y se aseguraron de que el corazón de cada uno estuviera preparado, de manera que no dudaran en propiciar un tiro preventivo si vieran la sombra de una persona misteriosa."
,"Además, el arma que Rosa había estado sosteniendo había sido dejada cerca del lugar en el que ella había sido encontrada."
,"Alguien se había tomado la molestia de dejarla ahí, por lo que todos sospechaban que podía tratarse de algún tipo de trampa, pero cuando Hideyoshi utilizó ingeniosamente un atizador para hacer un disparo de prueba, se descargó sin problemas."
,"Cuando los cinco disparos que se habían cargado se descargaron sin problemas... como resultado, fue recargada con balas y entregada al único varón adulto que no iba armado, Hideyoshi."
,"Sin embargo, el hecho de que hubiese sido capaz de disparar cinco tiros originó cierta paranoia."
,"Este rifle recortado podía cargar cinco tiros.{n}En otras palabras, Rosa no había disparado ni una vez."
,"Y sin embargo, las dos probablemente habían sido asesinadas por alguien con sus manos desnudas."
,Eso quería decir que había una posibilidad de que el crimen hubiese sido cometido por alguien cuyo rostro conocieran...
Ushiromiya Kyrie,"""... Cuando sucedió el primer crimen, pensé por mi cuenta en la posibilidad de que todo fuera una actuación."""
Ushiromiya Kyrie,"""... Mis disculpas al doctor Nanjo, pero si él hubiera estado realmente en parte de ese acto, pensé que esto podría haber sido algún acto masivo y elaborado por padre, y solo nos convenció de que los sirvientes estaban muertos."""
Ushiromiya Kyrie,"""... Después de todo, a menos que asumamos que la situación de la habitación cerrada en la que se encontraban todos fuera una farsa, no podría haber sido creada en primer lugar."""
Ushiromiya George,"""... Nosotros también... lo sospechamos... No, aún quiero creer que ese sea el caso."""
Nanjo Terumasa,"""... Mis disculpas... pero eso no es así. Soy algo mayor. Existe la posibilidad de que haya cometido un error en el diagnóstico... Sin embargo, nunca confundiría si están vivos o muertos..."""
Ushiromiya Jessica,"""¡Lo entiendo! ¡No tiene que decirlo en voz alta, doctor Nanjo!..."""
Nanjo Terumasa,"""... Mis disculpas..."""
,"Ellos no podrían saberlo, pero Beato ya había proclamado la muerte de los seis... no, esta vez habían sido las muertes de todas las víctimas hasta ahora, en rojo."
,"Ese débil sueño de que todo fuese una farsa, y de que las víctimas estuvieran realmente vivas... es una lástima, pero es imposible..."
Ushiromiya Rudolf,"""... En ese caso, es natural pensar que hay alguien escondiéndose por los alrededores que está familiarizado con la mansión, llevando a cabo un crimen brillante. En otras palabras, desde el momento en que el tifón llegó a esta isla y la aisló del mundo externo, había más de 18 personas en esta isla."""
,"Y, por supuesto, ellos tampoco tenían modo de saberlo."
,Pero aquella afirmación de Rudolf también había sido negada en rojo.{n}No hay más de 18 humanos en esta isla...
Ushiromiya Kyrie,"""Quizás sea bastante consistente si lo piensas de ese modo... En otras palabras, esta persona que se está ocultando es realmente alguien que no debería estar en esta isla ahora. Y aun así, está la posibilidad de que fuese alguien cuyo rostro fuera conocido por Rosa-san, y con quien ella bajaría la guardia."""
Ushiromiya Natsuhi,"""... E‐Entonces, por ejemplo, ¿podría haber sido un sirviente cuyo turno no coincide con estos dos días?..."""
Ushiromiya Krauss,"""Mmm... Es difícil discutir eso. Cuando terminan sus servicios, no es que verifiquemos que abandonen la isla marcando un ticket o algo. Si suponemos que un sirviente de turno de hace unos pocos días solo fingió dejar la isla, y actualmente permanece aquí, eso sería difícil de negar..."""
Ushiromiya Hideyoshi,"""... Rosa-san no es pa' na' estúpida, si me lo preguntas. Si un sirviente que no 'taba aquí apareciera delante de ti, ¿no te pondrías en alerta?..."""
Ushiromiya Eva,"""... Tengo un problema con asumir que esto fue un crimen hecho por alguien conocido... Quizás quienquiera que fuese atacó de repente a Rosa desde las sombras, y estaba a punto de robarle el arma. Entonces Rosa cayó, golpeó su cabeza contra la cerca, y dejó de moverse. La casa de huéspedes estaba cerca, así que querían evitar el sonido de un disparo, y mataron a María-chan con sus manos desnudas quizás..."""
Ushiromiya Rudolf,"""... Eso también es posible... Sin embargo, aun si ese es el caso..."""
Ushiromiya Rudolf,"""¿Dejarían intencionadamente el arma de Rosa en la escena del crimen? No sabemos con qué está armado el culpable, pero deben sentir cierta incertidumbre por nuestras armas... ¿No era esta una oportunidad perfecta para hacerlas disminuir? ¿Por qué la dejarían intencionalmente en la escena del crimen?"""
Ushiromiya Kyrie,"""Al principio, pensé que esa arma era una trampa... Eso es lo que el pensamiento ajedrecístico dice que sería. Al dejarla a propósito, querían que uno de nosotros la tocase. Y debieron haber querido hacernos tirar del gatillo... Estaba segura de que habría algún mecanismo peligroso que la haría explotar y causar graves lesiones."""
Ushiromiya Hideyoshi,"""Pero en realidad no pasó na'... Yo diría que el culpable probablemente 'taba con prisa. ¡Apostaría a que ahorita mismo 'tá lamentando haber perdi'o la oportunidad de robar un rifle!..."""
Ushiromiya Battler,"""... No me gusta. Me fastidia, porque es como un mensaje de la bruja, diciendo que no está asustada por las armas."""
Ushiromiya Natsuhi,"""... Sin embargo, en cualquier caso, este es un oponente temible. Debería haber sido obvio que Rosa-san tenía un arma a simple vista. Pensar que la atacaron a pesar de ello... No debemos ignorar el hecho de que no temen a las armas de fuego."""
Ushiromiya Krauss,"""Mm... Es como dice Natsuhi... Probablemente deberíamos ser aún más cautelosos de lo que ya estamos siendo."""
Ushiromiya Kyrie,"""Solo es para estar tranquilos, pero... en el momento en que pensamos que Rosa-san fue atacada afuera, ¿dónde estaba cada uno?..."""
Ushiromiya Krauss,"""Natsuhi y yo estábamos aquí, junto con Rudolf y Kyrie-san. Puedo garantizar sus coartadas."""
Ushiromiya Hideyoshi,"""Eva y yo estuvimos juntos. Puedo garantizarlo."""
Ushiromiya Battler,"""George-aniki, Jessica, y yo estuvimos juntos... Cuando la Tía Rosa nos gritó para que regresáramos al segundo piso, volvimos sobre nuestros pasos hasta la habitación de los primos, todos desanimados."""
Ushiromiya Jessica,"""... En aquel entonces, si no hubiésemos dejado ir a María..."""
Ushiromiya George,"""Diciendo eso no cambiarás nada..."""
Ushiromiya Eva,"""... ¿Doctor Nanjo?"""
Nanjo Terumasa,"""E-Estaba leyendo un libro en una habitación del segundo piso... Estaba solo, por lo que nadie puede verificar mi coartada, pero creo que todos me vieron regresar del segundo piso con los niños."""
Ushiromiya Rudolf,"""... Una vez que diga esto, no acabará nunca, pero ¿qué tal si saltaste fuera por la ventana, atacaste a Rosa, y luego volviste a subir usando la canaleta o algo?..."""
Nanjo Terumasa,"""N-N-No sea absurdo... Cómo podría realizar una hazaña como la de saltar desde un segundo piso o trepar con este anciano cuerpo..."""
Ushiromiya Natsuhi,"""... Dejemos de... sospechar entre nosotros... Es más importante que confiemos en los demás, y, por la seguridad de los niños, defendamos este lugar hasta el final."""
Ushiromiya Rudolf,"""Tienes razón... Es como dice Natsuhi-san... Por ahora, dejemos de dudar entre nosotros."""
Ushiromiya Kyrie,"""Cierto... Sería inútil buscar al culpable... Solo podemos sobrevivir hasta mañana, informar a la policía, y seguir sus instrucciones. Porque la policía definitivamente expondrá quién es el culpable."""
Ushiromiya Hideyoshi,"""... ¿Qué ocurre, Eva?... ¿Aún 'tas mal?..."""
Ushiromiya George,"""M-Madre, ¿qué pasa? ¿Estás bien?..."""
Ushiromiya Eva,"""... Perdón... Parece que mi fiebre sigue alta. Estaré bien, tan solo déjenme sola..."""
,"Cuando miraron, vieron a Eva mirando fijamente al suelo; su respiración se había agitado de nuevo.{n}... Ella había sido capaz de actuar con firmeza durante un tiempo, debido a la urgencia de la situación, pero parecía que su cuerpo no estaba en su mejor momento después de todo..."
{f:5:Eva Beatrice},"""Sí. Yo las maté a las dos. Ahora, las únicas que saben algo acerca del oro somos nosotras. No les voy a dar ni un poco a los otros hermanos."""
Ushiromiya Eva,"""... ¡¿Qué has...?! Había mucho de ese oro, ¡¿verdad?! ¡Darle a Rosa y a los otros su parte, no habría sido problema en absoluto!"""
{f:5:Eva Beatrice},"""Lo habría... Ese oro es para ser entregado únicamente al líder de la familia Ushiromiya. Esto es así porque todo este es en sí mismo el honor del líder."""
{f:5:Eva Beatrice},"""... Dañar eso aunque sea solo un poco... definitivamente no será permitido por mí, la nueva Bruja Dorada, {f:5:Beatrice}. ¡*risita*risita*risita*risita*risita*!"""
Ushiromiya Eva,"""... ¿Piensas continuar con estos asesinatos según el epitafio de la bruja?... ¿Realmente piensas matar a cinco personas más?..."""
{f:5:Eva Beatrice},"""Sí. Si no finalizo esta molesta ceremonia, parece que mi poder como bruja no llegará a ser completo... Oye, ""yo""..."""
{f:5:Eva Beatrice},"""... El poder de la bruja es verdaderamente asombroso. Realmente puede hacer realidad todas nuestras fantasías. ¡El poder de hacer a los sueños algo más que sueños!..."""
{f:5:Eva Beatrice},"""Ahora que conozco este poder, ya no puedo dejar de ser bruja. Si puedo completar la ceremonia y hacer que mi poder esté completo, estoy segura de que podré enseñarte este sentimiento también. ¡*risita*risita*risita*, *carcajada*carcajada*carcajada*carcajada*carcajada*!"""
Ushiromiya Eva,"""¡Deja de comportarte como una idiota!... ¿No has jugado a las brujas lo suficiente? Encontramos el oro. E incluso se nos ha prometido la posición del siguiente líder de la familia. Probablemente caminemos en la cuerda floja un poco, pero por ahora, ese es un sueño que definitivamente se hará realidad... Más allá de eso, ¡¿qué más podrías desear?!..."""
{f:5:Eva Beatrice},"""Yo quería convertirme en una bruja."""
Ushiromiya Eva,"""¡No sé nada sobre ese sueño!..."""
{f:5:Eva Beatrice},"""Eso es. Como me quedé aferrada a ese sueño, he vivido en esta edad por siempre... Cuando te hiciste adulta, te deshiciste de ese sueño."""
{f:5:Eva Beatrice},"""... No importa cuánto esperes, el conejo que sostiene el reloj no te visitará, no podrás encontrarte con Humpty Dumpty. Y, por supuesto, no serás invitada a la tierra de las cartas. Debido a que te rendiste, te convertiste en adulta."""
{f:5:Eva Beatrice},"""Y es por eso que ya no quieres convertirte en bruja ni nada por el estilo... Incluso has olvidado que en realidad fue tu propio sueño en cierto momento."""
Ushiromiya Eva,"""... ¡De cualquier manera, detente! ¡Ya he conseguido dos sueños! El oro y el título de líder de la familia. ¡Eso es más que suficiente! Así que por favor, ¡tu sueño no tiene nada que ver conmigo! ¡¡Sé obediente!!..."""
{f:5:Eva Beatrice},"""... De ningún modo. La magia es muy divertida... Además, esos dos sueños tuyos se hicieron reales a causa de mi magia. No es justo si mi sueño no se hace realidad también."""
Ushiromiya Eva,"""Estoy agradecida por tu magia, y acepto que eres una bruja verdadera... ¡Así que por favor, sé obediente ahora y vuelve al interior de mi corazón! ¡¡Y no aparezcas de nuevo!!"""
{f:5:Eva Beatrice},"""De ningún mooodo... Ambas nos estamos malinterpretando, ¿o no? Es cierto, ya no soy tú. Tú eres Ushiromiya Eva. Yo soy la Bruja Dorada, {f:5:Beatrice}."""
{f:5:Eva Beatrice},"""Así que no es mi responsabilidad volver al interior de tu corazón... Supongo que me siento como una mariposa que ha roto su capullo, el cual eras tú."""
Ushiromiya Eva,"""... Aah... aah... Urg... la fiebre... me está nublando la mente..."""
{f:5:Eva Beatrice},"""Mi inexperiencia con el poder mágico me está haciendo mantenerla a costa de tu vitalidad. Hasta que termine la ceremonia y me convierta en una bruja completa, tendrás que soportar la carga. La tomaré a cambio por haber hecho realidad tus dos sueños."""
{f:5:Eva Beatrice},"""... Todo está bien, no te preocupes, ¿sí? Para los cinco sacrificios restantes, evitaré a tu familia."""
