Speaker,Spanish (ES)
,"Una vez más, este razonamiento sigue dando vueltas en círculos."
,... ¿Por qué Beato permitió que el juego se alargara tanto hasta su derrota?
,...
,Se habían encontrado varias víctimas y la mansión seguía envuelta en el caos.
,"Parecía que los del grupo de Hideyoshi se fueron a la casa de huéspedes, preocupados por la seguridad de los niños."
,"Krauss y Rudolf estaban en el vestíbulo, discutiendo sobre qué hacer..."
,En un breve instante aprovechando este caos... Erika recorrió toda la mansión.
,Estaba examinando las escenas del crimen.
,"Normalmente, con la autoridad del detective, Erika tendría el derecho de investigar abiertamente las escenas del crimen todo el tiempo que quisiera."
,"Sin embargo, esta vez no había usado todavía su autoridad... Debido a ello, y siendo ella una huésped externa, no tenía ni la más minúscula posibilidad de que la dejaran investigar."
,"Así que fue obligada a examinar rápidamente todas las escenas del crimen ahora, mientras todavía podía vagar libremente."
,"En la habitación de los sirvientes, había una carpeta que contenía un plano del interior de la mansión."
,Lo había tomado prestado y debido a ello conocía la ubicación de todas las habitaciones de la mansión...
,"Erika se abrió paso por la mansión hábilmente, recorriendo cada escena del crimen..."
Dlanor,"""Lady {f:5:Erika}, supongo que ya lo sabe, pero permítame advertirle por si {f:5:acaso}."""
Furudo Erika,"""¿Sí? ¿Qué sucede?"""
Dlanor,"""Es cierto que usted tiene una {f:5:memoria} fotográfica increíble, Lady Erika... Y combinándolo con la proclamación de detective, es imposible que cualquier cosa la {f:5:engañe}."""
Furudo Erika,"""Sí, entiendo... Ya que no he hecho la proclamación de detective, incluso mi memoria fotográfica no cuenta como prueba infalible. Por supuesto que lo entiendo... Aun así, eso no quiere decir que me pueda permitir el lujo de no ver las escenas del crimen directamente."""
Furudo Erika,"""... Después de todo, en el último juego, mi orgullo me llevó a un auténtico y estrepitoso fracaso."""
Dlanor,"""Por ejemplo, en este caso, no importa cuán minuciosamente examine un cuerpo, no puede garantizar que no estuvieran fingiendo su muerte con absoluta {f:5:certeza}. Seguramente, las características de esta situación deban ser confirmadas una a una diciéndole a Battler que lo repita en {f:5:rojo}."""
Furudo Erika,"""Y necesitaré usar la verdad azul para que lo haga... Entiendo. Empecemos por lo básico... La ausencia de la autoridad del detective no es una desventaja. Solo significa que estoy luchando en las mismas condiciones en las que estuvo Battler."""
,Así es. Esta lucha... está reviviendo los días de antaño en los que Battler y Beato lucharon ferozmente.
,Ya no tengo conveniencias como la autoridad del detective.
,... Tengo que luchar de la misma manera en que lo hizo el antiguo Battler.
,"Viéndolo de este modo, quizás es cierto que yo estaba en una posición privilegiada e injusta en el último juego, tal y como mi ama dijo..."
,"Puede que sea complicado sin la autoridad del detective, que también lleva mi honor como detective."
,Pero no permitiré que eso sea una desventaja.
,Sé lo que es la magia y conozco completamente cómo luchar con las verdades rojas y azules.
,Sé cómo abrirme paso en esta lucha mucho mejor que el antiguo Battler...
,"Visité rápidamente la habitación VIP, el estudio de Krauss y la habitación de Natsuhi en el segundo piso, al igual que el salón y la habitación de huéspedes en el primer piso, esta vez examinándolos con mis propios ojos, cosa que no pude hacer en el juego anterior..."
,"Primero, se hizo que todas las escenas del crimen parecieran habitaciones cerradas."
,Probablemente fuera importante notar que las llaves maestras no guardaban relación con los trucos.
,Las habitaciones cerradas fueron creadas... sin recurrir a elementos que pudieran cerrarse o abrirse desde fuera con una llave maestra o cualquier otra cosa.
,Las ventanas estaban cerradas desde dentro y las puertas estaban cerradas con cerrojo y cadena.
,"Una llave maestra podría abrir todas las cerraduras de las puertas, pero no las ventanas o las cadenas."
,"No he podido hacer que Battler me confirme que es imposible manipular todo ello desde fuera... pero estoy segura de que podrá decirlo en rojo. De otra manera, sería absurdo."
Furudo Erika,"""... Entiendo. Ahora mismo, soy una simple {y:0:Humana}{n:0:humana}... No puedo ni siquiera confirmar adecuadamente la muerte de los cadáveres."""
,"... La última vez prescindí de examinar los cuerpos... y permití que se diera una enorme pizca de ""magia""."
,"Esta vez, no fallaré de esa manera..."
,Si lo hiciera... no sería capaz de mirarle a la cara a mi ama a la que tanto le debo...
Dlanor,"""Hemos examinado todas las escenas y terminado de recopilar toda la {f:5:información}. Aquí está nuestro {f:5:informe}."""
Furudo Erika,"""Adelante."""
Dlanor,"""Primero, todas las habitaciones forman una habitación cerrada con las ventanas y las cadenas, así que ""la interferencia desde el {f:5:exterior} sería muy difícil"". La única excepción es el salón, donde se hallan Rosa y María {f:5:muertas}."""
Gertrude,"""Por favor, permítaseme hablar: Hágase saber que la puerta fue bloqueada con una percha para sombreros."""
Cornelia,"""Se piensa que es sustancialmente similar a una cadena de seguridad, en el sentido de que solo puede ser colocada desde el interior."""
Dlanor,"""Es probable que su objetivo haya sido construir habitaciones cerradas en las que las explicaciones usando llaves maestras sean totalmente {f:5:ineficaces}. El salón no tiene cadena de seguridad debido a su propia naturaleza, así que es natural que se haya colocado algo más en su {f:5:lugar}."""
Furudo Erika,"""... En ese caso, la pregunta más interesante es por qué no eligió otra habitación que tuviera cadena para crear la habitación cerrada. Hay más habitaciones de huéspedes aparte de la habitación donde Battler se encuentra muerto, con un diseño similar, ¿correcto?"""
Dlanor,"""Sí, {f:5:correcto}."""
Furudo Erika,"""En ese caso, aunque habría sido más bonito arrojar a todos en una habitación para que todos estuvieran en una habitación cerrada con cadena, pero él no lo hizo... Este perchero bloqueando la puerta es muy sospechoso. Debería tratar de investigarlo cuidadosamente cuando solicite verdades rojas. Además, tenemos los cuerpos... en el juego anterior, sus cuellos habían sido abiertos... al punto en que sus muertes podían ser confirmadas incluso sin la autoriad del detective, ¿pero había sucedido algo similar en esta ocasión?"""
,"Por supuesto, esta vez ella había examinado todos los cuerpos de todas las escenas del crimen."
,"... Sin embargo, sin la autoridad del detective, no tenía ningún medio para ver a través de una muerte fingida ""con certeza""..."
,El antiguo Battler también había luchado cuestionando si las víctimas estaban muertas de verdad.
,Con Erika pasaba lo mismo...
Gertrude,"""Por favor, permítaseme hablar: Hágase saber que no hay cuerpos cuya muerte se pueda confirmar con certeza con medios físicos."""
Cornelia,"""Por favor, permítaseme hablar: No podemos negar la posibilidad de que alguno de estos cadáveres sea una muerte fingida."""
Furudo Erika,"""... Bueno, dudo que Battler me confirme tan fácilmente las muertes en rojo aunque yo se lo pida... En fin..."""
{f:5:Lambdadelta},"""Me gustó más la cadena de seis habitaciones cerradas de Beato... Sin embargo, estas habitaciones cerradas están aun más completas, considerando que las llaves maestras no son de ninguna ayuda."""
{f:5:Bernkastel},"""... Hay dos maneras generales de romper habitaciones cerradas que puede que Battler haya usado... La ilusión de una habitación cerrada, o la ilusión de un crimen. Será una de esas dos."""
{f:5:Lambdadelta},"""Entiendo la primera. Es cuando algo parece una habitación cerrada, pero en realidad no lo es, ¿verdad? ¿A qué te refieres con la ilusión de un crimen?"""
{f:5:Bernkastel},"""... Una ilusión que hace que parezca que un crimen ha ocurrido. En otras palabras, ¿realmente están muertos?"""
{f:5:Lambdadelta},"""Vamos, ¿estás bromeando? Si los de su interior están vivos, manejar cualquier tipo de habitación cerrada es como orinar en un retrete... Aun así, con esta habitación cerrada... Es algo difícil pensar otra respuesta posible."""
{f:5:Bernkastel},"""¿Qué piensas de las infinitas posibilidades que da manejar la cadena de seguridad desde afuera? No sabemos si hay puertas secretas, maneras de matar desde cierta distancia, posibilidad de suicidio, o ni siquiera si estas son habitaciones cerradas completas en primer lugar."""
{f:5:Lambdadelta},"""... Yo ya lo sé, ya que estoy mirando el juego de Battler desde afuera, pero estas son habitaciones cerradas perfectas. Solo pueden ser construidas desde su interior y no existe ningún método mediante el cual se pueda construir, deconstruir o interferir con ellas desde el exterior."""
{f:5:Bernkastel},"""¿Puedes decirlo en rojo?"""
{f:5:Lambdadelta},"""Eso sería demasiado grosero para Battler, así que no. Si realmente me amas, debes tomar mis palabras como verdad roja, ¿no?..."""
{f:5:Bernkastel},"""... Entonces las habitaciones cerradas son perfectas. En otras palabras, es la ilusión de un crimen."""
{f:5:Lambdadelta},"""Parece tratarse de eso. Si es así, todas estas son habitaciones cerradas falsas... ¿No significa esto que toda la familia Ushiromiya se enojó tanto con Erika por estar fanfarroneando sobre detectives y no saber cuándo callarse... que se unieron y prepararon un asesinato falso para burlarse de ella? Oh, ¿esa es la respuesta correcta? Como que soy una {i:súper} detective{p:0:☆}."""
{f:5:Bernkastel},"""Desafortunadamente... esto no es una farsa. Las víctimas fueron asesinadas de verdad."""
{f:5:Lambdadelta},"""¡¿Eh?! No te referirás al segundo día a las 24:00, ¿verdad?"""
{f:5:Bernkastel},"""Ninguna proclamación de detective ha sido hecha, pero ella es muy minuciosa al examinar cadáveres. Casi podría darle a sus inspecciones el nivel de verdad roja."""
{f:5:Lambdadelta},"""¿Entonces? ¿Eso quiere decir que estaban muertos definitivamente cuando Erika examinó los cuerpos?"""
{f:5:Bernkastel},"""Sí, así es. Totalmente."""
{f:5:Lambdadelta},"""Pero no lo dirás en rojo para ella, ¿verdad? *risita*, y la pobre Erika lo debe querer taanto."""
{f:5:Bernkastel},"""Bueno, esta vez ella no es el detective. No le voy a regalar nada de rojo. *risita*risita*."""
{f:5:Lambdadelta},"""Sin embargo... eso lo hace asombroso. Esta vez... ¡Battler ha creado una auténtica y perfecta habitación cerrada!"""
{f:5:Bernkastel},"""... Oh, ¿tú crees?"""
{f:5:Lambdadelta},"""¿Estará bien Erika? Se ve como un asesinato de habitación cerrada ordinario a primera vista... pero este es bastante difícil. ¿No será la carga demasiado pesada para Erika sin su autoridad del detective?..."""
{f:5:Bernkastel},"""Se hace llamar detective. Estoy segura de que lo logrará... Si Battler y Beato son vencidos por una mera {y:0:Humana}{n:0:humana} que ni siquiera es un detective, fracasarían de una manera de lo más exquisita, ¿no crees?"""
{f:5:Lambdadelta},"""... Y aun si Erika pierde, tendrás la oportunidad de jugar a lanzarla al peor Fragmento posible y abandonarla en las profundidades del olvido, ¿verdad?"""
{f:5:Bernkastel},"""Exacto. No importa cómo acabe, no será aburrido."""
{f:5:Lambdadelta},"""Eres realmente cruel, ¿eh?... Bueno, ¡retorcer este gato negro como una toalla y lamer cada gota es mi única dicha!"""
{f:5:Bernkastel},"""El tablero de Beato sí me entretuvo por un tiempo... pero ya hemos escurrido todo lo que pudimos de él."""
{f:5:Bernkastel},"""... Terminará con este juego. Por eso, al final, tenemos que dejar que Battler y Erika apuesten todo en un último enfrentamiento."""
{f:5:Lambdadelta},"""... Puf. Y yo que quería jugar para siempre contigo en este juego... Qué pena."""
{f:5:Bernkastel},"""Vamos. Ya he pasado mucho tiempo contigo... Búscame otro juego interesante. Si lo haces, jugaré contigo de nuevo..."""
{f:5:Lambdadelta},"""Ah... sí, tú sí que no dejas que me aburra... Está bien, {f:5:Bernkastel}. Ver tu cara retorciéndose de angustia es la miel prohibida que encontré para mí."""
,{f:5:Lambdadelta} había garantizado que era una habitación cerrada perfecta.{n}{f:5:Bernkastel} había garantizado que era un crimen perfecto.
,"Una ""habitación cerrada perfecta"" y un ""crimen perfecto""."
,"Las brujan odian a los aguafiestas, así que no han dicho nada con la verdad roja aún."
,... Perseguir aquello era el papel de Battler y Erika...
Ushiromiya Battler,"""Parece que te has arrastrado por todas las escenas del crimen... ¿Satisfecha? ¿Ha terminado tu inspección?"""
Furudo Erika,"""Sí, estoy satisfecha. Así que, sobre nuestra guerra de rojo y azul. ¿Empezamos ya mismo? ¿O lo hacemos todo al final?"""
Ushiromiya Battler,"""No me gusta posponer las cosas. Creo que tú piensas lo mismo."""
Furudo Erika,"""Entonces comencemos con las habitaciones cerradas del primer crepúsculo...Primero, me gustaría saber algo. ¿Piensas responder si te pido que repitas algo en rojo?"""
Ushiromiya Battler,"""Dependiendo de lo que digas, sí. No tengo la obligación de responder a todo, y no revelaré mis razones cuando me niegue a hacerlo."""
Furudo Erika,"""<Good>... Entonces empecemos de forma simple confirmando la definición de habitación cerrada. ¡Dlanor! Por favor léelo en voz alta."""
Dlanor,"""{f:5:entendido}... Solicitamos que lo siguiente sea {f:5:repetido}."""
,"Dlanor desenrolló uno de esos pergaminos que un oficial siempre abría al anunciar al rey en los cuentos de hadas occidentales, y lo leyó en voz alta."
Dlanor,"""Primero. ""Las habitaciones en las que se encuentran las seis personas son todas habitaciones {f:5:cerradas}""."""
Ushiromiya Battler,"""{p:1:Lo reconozco}. Por supuesto, eso es solo hasta que Gohda y los otros rompieron las cadenas y destruyeron las habitaciones cerradas."""
,"Al gesto de Dlanor, Cornelia, que se encontraba detrás de ella, comenzó a tomar notas."
Dlanor,"""Segundo. ""La definición de habitación cerrada implica que es imposible de construir desde el {f:5:exterior}""."""
Ushiromiya Battler,"""{p:1:Lo reconozco}."""
{f:5:Beatrice},"""... En otras palabras, ningún truco hecho desde el exterior puede construir una habitación cerrada. No está permitido que una cadena de seguridad sea quitada desde el exterior por un alambre usado habilidosamente, por ejemplo."""
Furudo Erika,"""No hacía falta que me lo dijeras. Dlanor, continúa por favor."""
Dlanor,"""Tercero. ""La definición de habitación cerrada implica que todas las formas de interferencia que pasan entre el interior y el exterior de la habitación no son {f:5:posibles}""."""
Ushiromiya Battler,"""{p:1:Lo reconozco}. Sin embargo, no negaré los tipos de interferencia que uno espera de una habitación normal, como golpes a la puerta, voces y la línea telefónica."""
