Speaker,Spanish (ES)
{f:5:Beatrice},"""¿Mmm? Bueno, después de que te fuiste, ¡ujijiii! Kinzo me dijo que había conseguido una bebida inusual, y bueno, ¡un poco de alcohol no hace daño a nadie!... ¡Waja{0}ja{0}ja{0}jaja!"""
Ushiromiya Battler,"""Y esto viene de la persona que le dice a los niños que no coman dulces antes de la comida..."""
Shannon,"""Disculpen. {f:5:Beatrice}‐sama, el amo le está llamando."""
,Vi a Kinzo haciendo señas desde cerca del retrato.
{f:5:Beatrice},"""Vaya. Cuando se trata de festividades, ese hombre se pasa de obsesionado con las formas."""
Ushiromiya Battler,"""Probablemente sea por la ceremonia del regreso del oro. Este es un gran punto de inflexión para la familia Ushiromiya. Deberías ir y seguirle el juego."""
{f:5:Beatrice},"""Sin embargo, eso hace que una se sienta un poco solitaria."""
Ushiromiya Battler,"""Esto no cambiará el hecho de que eres la alquimista de la familia Ushiromiya."""
{f:5:Beatrice},"""Eso parece. Entonces, volveré en breve. Nos vemos luego, ¿de acuerdo? Según Genji, la fiesta de hoy tendrá un pequeño giro. ¡Más vale que lo esperes con ansias!..."""
Ushiromiya Battler,"""Lo dices como si hubieras aportado algo."""
{f:5:Beatrice},"""¡Wajjajajaja, tú eres otro de los que se obsesionan demasiado con los detalles!... ¡Hasta luego!"""
Ushiromiya Ange,"""... Onii‐chan, ¿va a pasar algo hoy? ¿Es un día especial?..."""
,Parecía que incluso Ange se había percatado de eso.{n}Por lo que se había puesto un poco tensa sin motivo aparente.
Ushiromiya Battler,"""Este es un día especial para la familia Ushiromiya. Pero no tiene nada que ver contigo personalmente, así que deberías relajarte."""
Ushiromiya Ange,"""Bueno... Ah, cierto. Oye, oye, ¿lo sabías? ¡Acabo de escuchar un gran secreto de la tía Eva!... Ni siquiera María onee‐chan lo sabe, ¡pero te lo contaré!"""
Ushiromiya Battler,"""¿Ooh? ¿Cuál es ese secreto?"""
Ushiromiya Ange,"""¡Ah, sí! ¡Escuché que si tiene una almendra dentro, ganas!..."""
Ushiromiya Battler,"""¿Ganas? ¿Es como una lotería o algo así?"""
Ushiromiya Ange,"""Mmm... En fin, ¡si consigues una almendra, ganas!"""
,"Ange infló sus mejillas. Al parecer, quería ser elogiada por compartir este emocionante secreto."
,Pero solo escuchar que las almendras ganan no explicaba mucho.
Ushiromiya Battler,"""Muy bien, lo entiendo. Gracias por confiarme ese gran secreto."""
Ushiromiya Ange,"""Nnn, ¡eres malo, onii‐chan! ¡Hasta te conté mi secreto!"""
,"Ange, con sus mejillas aún infladas, se dirigió de vuelta hacia donde estaba la tía Eva."
,"Realmente se llevan bien. Aunque bueno, supongo que no tengo problema si es su tía."
,"¡Si fuera algún chico de su clase, sin importar que ambos estén en la primaria, no lo permitiré! ¡Nada de jugar con el sexo opuesto sin la aprobacion de onii‐chan!"
,"En ese momento, la voz de Genji-san resonó."
,"La charla cesó gradualmente, y la lluvia de afuera volvió a hacerse evidente."
Ronoue Genji,"""Damas y caballeros, les pido silencio."""
,Y el silencio inundó la habitación.
,Todos los familiares parecían vagamente conscientes de que las festividades de esta noche consistían en algo más que una fiesta de Halloween.
,Battler ya lo sabía.
,"Esta era una ceremonia para marcar el regreso del oro, de Kinzo a {f:5:Beatrice}, el cual había sido prestado por tantos años."
,"Para empezar, este hecho fue anunciado por el mismo Kinzo."
,"Habló sobre cómo este oro no solo había restaurado a la familia Ushiromiya, sino que la había llevado a un nivel de riqueza que nunca antes había experimentado. Habló sobre cómo finalmente devolvería este oro a {f:5:Beatrice}, quien había salvado a la familia Ushiromiya."
,Un pesado lingote decorado con una brillante cinta roja pasó de sus manos a las de ella.
Ushiromiya Kinzo,"""... La deuda que la familia Ushiromiya tiene con las tres generaciones de la Bruja Dorada, {f:5:Beatrice}, es una que nunca olvidaremos."""
{f:5:Beatrice},"""Vaya. No tengo donde ponerlo, pero supongo que puedo quitártelo de las manos."""
Ronoue Genji,"""... {f:5:Beatrice}‐sama."""
{f:5:Beatrice},"""N‐nnn, *tos*tos*."""
,"A pesar de su estatus, el comentario de Beato le valió una contundente advertencia de Genji. No pude evitar reír."
{f:5:Beatrice},"""Soy {f:5:Beatrice}, la alquimista de la familia Ushiromiya. Esta noche, reconozco el fin del contrato por el préstamo de las diez toneladas de oro... Múltiples décadas han pasado desde la generación de mi abuela. Ha llegado el momento para que el águila que perdió un ala vuelva a volar. Velaré por ese águila, y rezo por su prosperidad en todas las generaciones venideras."""
,Los aplausos no se hicieron esperar.
,"Aunque acababa de hacer un discurso tan digno, tan pronto como terminó, sacó la lengua y nos miró con malicia."
,Supongo que ese es el límite de tiempo en que Beato puede mantenerse seria.
Ushiromiya Kinzo,"""Al pasar su nombre de generación en generación, la Bruja Dorada, {f:5:Beatrice}, podrá vivir durante miles de años. Por lo tanto, incluso sus descendientes serán {f:5:Beatrice}, y todos serán alquimistas de esta familia."""
Ushiromiya Kinzo,"""Los descendientes de la familia Ushiromiya alabarán a {f:5:Beatrice} en gratitud para siempre, y esto se transmitirá de generación en generación... Esta familia estará eternamente en deuda con {f:5:Beatrice}, y ella siempre será parte de nuestra familia, atada por un vínculo noble."""
Ronoue Genji,"""... Aquellos que estén de acuerdo han de mostrar su reconocimiento con aplausos."""
,"Tras decir esas palabras, los familiares se miraron entre sí, y comenzaron a aplaudir al unísono."
Ushiromiya Kinzo,"""Gracias, damas y caballeros... {f:5:Beatrice}. Eres miembro de la familia Ushiromiya. El vínculo que nos une trasciende incluso los lazos de sangre."""
{f:5:Beatrice},"""Wajaja, la relación entre deudor y acreedor es, en efecto, más importante que la sangre."""
Ronoue Genji,"""... {f:5:Beatrice}‐sama."""
{f:5:Beatrice},"""¡Nngyhh, nnn...!"""
,"Después de eso, el largo discurso de Kinzo continuó."
,"Esta noche, Kinzo se retiraría como líder de la familia Ushiromiya."
,"Luego, anunció que revelaría la distribución de su herencia."
,Un murmullo de emoción se extendió entre los hermanos con problemas de dinero cuando escucharon que no tendrían que esperar su muerte para obtenerla.
Ushiromiya Kinzo,"""Soy consciente de que cada uno de ustedes tiene problemas de dinero. Esto debería ser suficiente para resolver todos y cada uno de ellos... Pero no se acomoden demasiado. Esta es mi herencia, entregada a ustedes antes de mi muerte."""
Ushiromiya Kinzo,"""En el pasado, aunque he sido estricto, siempre los he cuidado. Sin embargo, a partir de esta noche, su padre dejará de brindar ese tipo de apoyo... Los observaré tomar vuelo, como si los viera desde los cielos. Ya no interferiré... Pueden vivir como deseen."""
Ushiromiya Rudolf,"""P-Papá..."""
Ushiromiya Rosa,"""Padre..."""
Ushiromiya Eva,"""Entendemos... No tiene nada qué temer... volaremos por nuestra cuenta."""
Ushiromiya Krauss,"""Aquí y ahora, todos los hermanos juramos trabajar juntos... para hacer que la familia Ushiromiya sea aún más próspera."""
Ushiromiya Hideyoshi,"""¡Así es!... Si no’ mantenemo’ unido’, ¡nada no’ detendrá!..."""
,"Hideyoshi se echó a reír, y Genji lo reprendió.{n}Sin embargo, podía entender por qué estaban tan felices."
,"... Hasta ahora, los hermanos habían peleado despiadadamente por la herencia."
,"Sin embargo, esta noche... la herencia se había repartido de manera ordenada, y ya no tenían necesidad de conspirar por dinero."
,"En otras palabras, ya no habría más disputas entre ellos."
,"Por el contrario, este era un momento para unirse y ayudarse a ser cada vez más prósperos."
,"Eva y Rosa se encontraban sollozando, con lágrimas en los ojos... Y hasta Rudolf se les unió."
,"Quizás ahora, pese a sus edades... finalmente habían dejado el nido."
,"Esta noche, las águilas de la familia Ushiromiya dejarían Rokkenjima, el nido tejido por la magia de la bruja, y tomarían caminos separados... con su propio poder y determinación."
,Esto hizo reflexionar a Kinzo...{n}Si tan solo hubiera hecho esto desde el principio...
,"... Si él mismo hubiera resuelto el problema de la herencia, no habría habido necesidad de que sus hijos pelearan en absoluto."
,"En cambio, había actuado de manera hosca y les dejó el problema, lo que resultó en esas tensas relaciones entre ellos."
,"Sí. Todo eso había sido su responsabilidad.{n}Y ahora, se liberó."
,Había sido como una cuerda invisible envuelta alrededor del cuerpo de Kinzo.
,"Esa cuerda ahora se había aflojado, y gozó de una sensación de liberación que no había experimentado en muchos años..."
,"Los cuatro hermanos dieron un paso al frente y, frente a Kinzo, juraron apoyar a Krauss como el nuevo líder de la familia, prometiendo llevarla a una prosperidad aún mayor."
,Sus rostros brillaban con una inesperada juventud.
,"No era de extrañarse. Después de todo, los cuatro no se habían unido de manera tan natural... desde que eran niños."
,"Mientras la vitalidad de su juventud regresaba a ellos, los hermanos se juntaron una vez más."
,"Cuando Krauss terminó su anuncio, una cálida ronda de aplausos llenó el salón."
,Los primos... y también los sirvientes... se unieron a los incesantes aplausos.
,"Ange... observaba esto, atónita."
,... Los cuatro hermanos habían peleado constantemente desde que eran niños.
,"En teoría, habían luchado inútilmente con la herencia de Kinzo en la mira, y sus necesidades de dinero como motivación."
,"... Incluso el mundo de la ""verdad"", el mundo que reconozco... ha sido reescrito por esta ceremonia dorada."
,"¿Eran amistosos entre ellos, o peleaban todo el tiempo como yo creo? Realmente, no importa."
,"... De cualquier forma, aquí y ahora, todos esos problemas han sido resueltos."
,No debo creer... Esto solo es... la farsa de onii‐chan.
,"A pesar de que sabía ese hecho... cuando vi a papá y a los demás abrazándose, con sonrisas llenas de lágrimas... no pude evitar sentir algo cálido brotando de mis ojos."
Ushiromiya Ange,"""No lo creeré... Todo esto... solo es otra parte de tu farsa..."""
Ushiromiya Battler,"""¿Qué tendrás que ver, qué tendrás que escuchar, antes de permitirte creer?..."""
Ushiromiya Ange,"""... Rojo... Si lo dices con la verdad roja..."""
Ushiromiya Battler,"""¿Todo lo que no puedas decir en rojo es una mentira?"""
Ushiromiya Ange,"""... No lo creeré... Esto es... solo..."""
,Ange miró al suelo y guardó silencio.
,"Como Game Master, Battler era capaz de usar la verdad roja."
,"Sin embargo, esa regla solo existe en el tablero de la bruja."
,"En el mundo de los {y:0:Humano}{n:0:humano}s, la verdad roja... no existe."
,"La gente ve cosas, escucha cosas... y cuando consideran que vale la pena creer en algo, lo aceptan como una verdad roja."
,"A menos que Ange lo acepte, ningún tipo de verdad puede convertirse en la verdad."
,Battler quería que ella se percatara de esto.
,"No tenía sentido usar la verdad roja, una regla de este juego, para imponer la verdad sobre ella."
,"Ange tendría que usar su propio poder, su propio corazón, para aceptar esta verdad como verdad."
,La decisión era de Ange.{n}Nadie podía obligarla a decidir de una u otra forma.
,Así que no había nada de malo en que Ange declarara que esta escena era una farsa.
,"Pero, si lo era... ¿Entonces qué significaban las cálidas lágrimas que caían por su rostro?"
,"... Ange tendría que deliberar eso por sí misma, sin que nadie se lo dijera..."
,"Después de un sollozo y frotar de ojos, Ange dejó que su versión de seis años tomara el control de su pieza."
,Lo que siguió fue un tiempo armonioso y divertido.
,"Platos bellamente adornados fueron traídos uno tras otro, y los corchos de champán se aflojaron con sonidos agradables."
,"Se colocaron varias pequeñas mesas aquí y allá, cada una con su propia temática."
,"Ahí radicaba la diversión de esta fiesta tipo bufé de pie, mientras los invitados deambulaban de mesa en mesa, ponderando qué comer primero."
,Este tipo de espectáculo era donde brillaba el genio de Gohda. El hotel que lo despidió probablemente se arrepentía de haberlo hecho.
,"Por supuesto, un bufé de este tipo sería agotador para los de mediana edad."
,Así que también se habían colocado sillas.
,"Sin embargo, cada vez que se traía un nuevo plato al salón, podían levantarse para mirar y pasear por las mesas como quisieran."
,"De esta manera, cada uno podía encontrarse con un nuevo grupo de personas, y luego mezclarse en otro lugar cuando dicho grupo se deshacía."
,"Las personas son interesantes. A medida que cambiaban los miembros de cada grupo, también lo hacían los temas de conversación."
,La bulliciosa fiesta de Halloween se desarrollaba como un colorido caleidoscopio.
,Las cadenas de origami que decoraban las paredes hacían recordar a uno su juventud.
,Harían que cualquiera se divirtiera como cuando era niño...
,"Incluso para Ange, era como un sueño."
,Charlaba felizmente con sus primos.
,También charlaba con sus tíos y tías.
,Beato le mostró varios trucos a los que llamaba magia.
,"María apoyaba dicha afirmación, mientras que Ange decía que eran trucos, y la noche se volvía aún más animada."
,"Las dos jóvenes estaban tan entusiasmadas que los adultos decidieron mostrar algunos trucos que conocían, sorprendiéndolas por completo."
,"Eventualmente, empezaron a mostrarse trucos unos a otros, preguntando si habían visto este o aquel antes, esto se había convertido en una fiesta de magia, perfecta para Halloween."
,"Además de los trucos de magia, surgieron acertijos, rompecabezas y juegos que hicieron recordar a los adultos sus días de juventud."
,"Incluso los sirvientes fueron arrastrados a estos grupos, haciendo que todo el salón se llenara de charlas."
,"Para Ange, tan joven como era, cada truco de magia, acertijo y rompecabezas era una experiencia completamente nueva."
,"Estimularon su curiosidad intelectual, y no pudo contener su emoción."
,"Sumado a la amplia variedad de deliciosos alimentos y bebidas de los que podía elegir, era como estar en un sueño."
,"Ange experimentaba una sensación flotante, como si caminara sobre una nube..."
Ushiromiya Rudolf,"""Ange, ¡¿no te habrás bebido esto, verdad?! ¡Este es el trago de papá!"""
Ushiromiya Ange,"""... Ange quería probar un poco de jugo de uva de adulto también. Así que no hay problema."""
Ushiromiya Battler,"""Tu cara se está poniendo un poco roja. ¿Te sientes bien?"""
Ushiromiya Kyrie,"""Solo bebió un poco, creo que estará bien..."""
Ushiromiya Ange,"""... Ange estará bien. No es una niña... *hipo*"""
Ushiromiya Eva,"""*risita*. Ange‐chan, bebe esta, ¿de acuerdo? Tu papá está tomando una bebida mala, así que no pruebes más, ¿entendido?"""
Ushiromiya Battler,"""Así es. Si bebes cosas malas, también te convertirás en un adulto malo. ¡Ijiji!"""
Ushiromiya Ange,"""¡Ange no será una adulta mala! ¡Será una princesa!"""
Ushiromiya Kyrie,"""Así es. Ange es una princesa para todos nosotros."""
Ushiromiya Rudolf,"""Sí. Ange es la princesa de esta familia."""
Ushiromiya Eva,"""También es una princesa para mí. ¡Será mejor que vengas a mi casa a jugar alguna vez!... ¡Nos divertiremos mucho!"""
Ushiromiya Ange,"""Está bien. ¡Gracias, tía Eva!..."""
,Todos estaban siendo muy amables conmigo.
,Casi parecía que me había convertido en una verdadera princesa.
,Me sentía tan a gusto que hasta casi podía creer que toda esta celebración se estaba dando por mi bien.
,"Battler estaba fuera de ese grupo de personas. Mientras observaba a Ange sonreír felizmente desde la distancia, él también sonrió."
{f:5:Beatrice},"""... Cuando sonríe así, no cabe duda de que está a la altura de su nombre. Es tan triste."""
Ushiromiya Battler,"""Concuerdo. Realmente es una sonrisa digna de un ángel."""
{f:5:Beatrice},"""Espero que esa sonrisa pertenezca a la verdadera Ange... y no solo a la pieza."""
Ushiromiya Battler,"""... Incluso si no es así, ella está viendo esto. Y puede reflexionar sobre ello por sí misma."""
{f:5:Beatrice},"""Este juego entre tú y Ange realmente está desbordado de afecto. Para mí, es casi irritante."""
Ushiromiya Battler,"""¿Y qué tiene de malo eso? Nadie para interponerse. Ningún obstáculo o táctica o nada más de qué preocuparse."""
{f:5:Beatrice},"""Así es. Este juego... ya no es una batalla."""
Ushiromiya Battler,"""Yo lo llamaría... una limpieza... Tras nuestro juego."""
{f:5:Beatrice},"""... Nunca podré compensar el pecado que cometí hacia ella por mis acciones descuidadas."""
Ushiromiya Battler,"""Nuestro juego fue el responsable. Compensaremos por nuestros pecados juntos... Es por eso que le estamos mostrando a Ange este juego final."""
{f:5:Beatrice},"""¿Crees... que Ange podrá usar esa llave de la forma correcta?..."""
Ushiromiya Battler,"""... Ciertamente, esa inquietud me ha llevado a considerar arrastrarla a la fuerza por el camino que creemos correcto."""
{f:5:Beatrice},"""Tal acto podría haber sido fútil... En lo que respecta a la vida, es difícil considerar una decisión a la que fuiste forzada como la correcta."""
Ushiromiya Battler,"""Exactamente... Ange debe pensar y elegir por sí misma. Incluso si no toma la decisión que consideramos correcta... creo que deberíamos respetarla."""
{f:5:Beatrice},"""... Mmm... Tú eres el Game Master. Ya no es mi lugar como para diferir. Solo observaré y disfrutaré de esta noche."""
Ushiromiya Battler,"""Este juego es muy significativo para Ange. Pero para nosotros, es como una fiesta después del espectáculo."""
{f:5:Beatrice},"""Ya casi es hora. Pero, ¿estás seguro? Ange podría malinterpretarlo otra vez, ¿no?"""
Ushiromiya Battler,"""Estará bien. De hecho, esto es necesario... Así como tú apareciste de la manera en que lo hiciste. Y todos los demás también."""
{f:5:Beatrice},"""... Mmm. Entonces disfrutemos de esta celebración final con los demás. Después de todo, todos han actuado tan bien en este largo juego."""
,"En ese instante, el sonido de alguien aplaudiendo para llamar la atención resonó."
Gohda Toshiro,"""Su atención, por favor. Reúnanse. Y ahora, ¡para el evento especial de hoy...!"""
,"Gohda había sido el que aplaudió. Todos se reunieron, preguntándose qué estaba pasando."
,En el carrito de servicio frente a él había un gran pastel de chocolate rebanado.
Gohda Toshiro,"""Como el punto culminante de la fiesta de Halloween de esta noche, he preparado esta tarta Sacher para todos ustedes. Como pueden ver, fue hecha especialmente para la familia Ushiromiya, ¡y lleva el emblema del águila de un ala en chocolate!"""
,El espléndido pastel arrancó un suspiro de admiración de todos los presentes.
Nanjo Terumasa,"""¡Qué pastel tan espléndido!... Un punto culminante perfecto para la fiesta."""
Gohda Toshiro,"""Oh, no. No se trata solo del pastel, sino que el de esta noche tiene un pequeño secreto... Amo, ¡le pido que explique ese secreto a todos!"""
Ushiromiya Kinzo,"""Muy bien. Esto es un pequeño juego. Hay una cosa pequeña en este pastel que te hará ganador."""
Ushiromiya Ange,"""¡Es una almendra!..."""
,Ange gritó felizmente. Kinzo la miró con cariño y asintió.
Ushiromiya Kinzo,"""En solo una rebanada de este pastel, hay una única almendra. Quien elija ese pedazo se convertirá en el rey de esta noche."""
Ushiromiya Rudolf,"""¡Guu! ¡Ha pasado un tiempo desde que jugué al juego del rey!..."""
Ushiromiya Kyrie,"""Supongo que la temática era un poco diferente cuando lo jugabas..."""
Ushiromiya Krauss,"""Jajjajajajajajaja. Entonces, ¿qué pasa con la persona que se convierte en rey?"""
Ushiromiya Kinzo,"""El rey tiene derecho a pedir un deseo. Luego, todos intentaremos cumplirlo juntos."""
Ushiromiya Jessica,"""¡Oooh! ¡Suena interesante!..."""
Ushiromiya Maria,"""Uu. Los reyes son chicos. Las chicas no pueden ser reyes."""
Ushiromiya George,"”Si una chica gana, se convierte en la princesa."""
Ushiromiya Ange,"""¡La almendra! ¡El que tenga la almendra gana! ¿Verdad? ¡¿A que sí?!"""
Ushiromiya Battler,"""Ajajajaja, eso es correcto. Eres increíble, Ange."""
Ushiromiya Hideyoshi,"""En momentos como este es cuando la suerte de un hombre brilla. ¡No puedo permitirme perder ahora!"""
Ushiromiya Eva,"""Espera un momento. Dejemos que los niños más pequeños elijan primero."""
Ushiromiya Natsuhi,"""Buena idea. Ange‐chan, puedes ir primera."""
Ushiromiya Rosa,"""Oye, ¡ahora eres la prima mayor, María! Deja que Ange‐chan vaya primero."""
Ushiromiya Maria,"""¡Uu‐uu‐uu! ¡Pero qué pasa si Ange gana, uu!"""
Ushiromiya Ange,"""¡Ange va a ganar! ¡La almendra gana, la almendra gana!"""
Nanjo Terumasa,"""Parece que nosotros, los viejos, debemos esperar que las sobras sean afortunadas hoy."""
{f:5:Beatrice},"""Si vamos por edad, supongo que Kinzo será el último."""
Ushiromiya Kinzo,"""Wajjajajajaja, ¿pero no eras tú la que afirmaba tener mil años?"""
{f:5:Beatrice},"""¡¡N-Nooo puede seeer!!"""
,"Todos estallaron en carcajadas. Su edad real era desconocida, pero ella decía tener 19 años."
,"Frente a Ange había un gran pastel, cortado para que hubiera un pedazo para cada uno de ellos."
,Solo uno de esos pedazos era el ganador.
Gohda Toshiro,"""Entonces, Ange‐sama. ¿Cuál rebanada le gustaría? Cualquiera que elija será deliciosa."""
Ushiromiya Ange,"""De ninguna manera. Solo quiero la ganadora."""
Ushiromiya Battler,"""Bueno, entonces tendrás que adivinar bien a la primera. Adelante, elige uno."""
,Battler empujó la pequeña espalda de Ange hacia la mesa con el pastel.
Ushiromiya Ange,"""... ¿Cuál... debería tomar?..."""
,El pastel de chocolate estaba cortado en quince rebanadas.{n}... ¡Quiero elegir la que tiene la almendra y convertirme en la princesa!
,Una de ellas tiene la almendra ganadora. ¿Cuál será?...
,Soy la primera en elegir... pero de cierta forma se siente injusto.
,"Es decir, ¿no es así? Mis posibilidades de acertar son 1 en 15. No hay manera de que lo consiga."
,"Y luego, cuando María onee‐chan vaya después de mí, tendrá una posibilidad de 1 en 14 de elegir la ganadora. La siguiente persona tendrá una posibilidad de 1 en 13, luego de 1 en 12... ¿¿y la última persona... ganará de forma garantizada??"
Ushiromiya Ange,"""Onii‐chan, ¡qué injusto! ¡La persona que va primero está en desventaja!..."""
,"Todos rieron. Yo tenía todo calculado, pero aparentemente soy mala en matemáticas. Y se seguía sintiendo injusto."
Gohda Toshiro,"""Vamos, empecemos este concurso de suerte con Ange‐sama. Por favor, ¡siéntase libre de hacer su selección!..."""
Ushiromiya Ange,"""... ¡Bien! ¡¡A ver!!..."""
,"Si tengo que elegir uno entre tantos, no hay manera de que gane."
,"... Pero, por alguna razón, esta noche siento que podría ganar."
,"No tengo ninguna razón para sentirme así, pero siempre que estoy de buen humor, la dama de la fortuna me sonríe."
Ushiromiya Battler,"""¿Te has decidido?"""
Ushiromiya Ange,"""Sí... He decidido. Esta es... la ganadora."""
,Me concentré en la punta de mi dedo... y señalé una de las 15 rebanadas.
,La que elegí fue...
Ushiromiya Ange,"""... ¡Esta!"""
Gohda Toshiro,"""¿Esta? ¿Estás segura?"""
Ushiromiya Ange,"""Ya he tomado mi decisión. ¡Quiero esta!..."""
,"Cuando me preguntó si estaba segura, me sentí un poco inquieta."
,"Aún así, en momentos como este, es mejor seguir tus instintos."
,Era una de las pocas filosofías que la joven había aprendido en sus pocas experiencias de vida.
,"Gohda tomó el pedazo elegido, lo puso en un plato acompañado de un tenedor y se lo dio a Ange."
Ushiromiya Maria,"""¡Ahora va María! ¡Uu‐uu, cuál debería tomar!"""
,"Era el turno de María. Ella estaba emocionada, decidida a ser la ganadora."
