Speaker,Spanish (ES)
Ushiromiya Jessica,"""Ninguno de nosotros... en otras palabras, {p:42:ni los cuatro primos ni el doctor Nanjo pudieron haber matado a Gohda-san y Kumasawa-san}."""
Ushiromiya Battler,"""En ese caso, está claro que el culpable no está entre nosotros."""
Ushiromiya George,"""Supuse que alguien podría haberse colado, así que comprobé los alrededores, {p:42:pero la casa de huéspedes seguía completamente cerrada}."""
Nanjo Terumasa,"""Quizás el culpable tenga una llave maestra después de todo..."""
Ushiromiya Battler,"""Eso es imposible. {p:42:Ya no existen llaves maestras excepto por las que tienen las dos personas que yacen muertas aquí}."""
Ushiromiya Jessica,"""Ya que las dos llaves maestras que existen están aquí dentro... ¡eso convierte a la casa de huéspedes en una habitación cerrada perfecta!..."""
Ushiromiya Maria,"""Bueno, como alguien murió, obviamente no era perfecta. Kiji{0}ji{0}ji{0}ji{0}ji{0}ji{0}jiji..."""
,Este fue el crimen del quinto y sexto crepúsculo.{n}El escenario era la habitación cerrada conocida como la casa de huéspedes.
,"Las llaves maestras de Gohda y Kumasawa también fueron destruidas, lo que significa que todas las llaves maestras se habían perdido."
,"Ahora, nadie podía entrar en la habitacion cerrada que era la casa de huéspedes."
,"Al menos, eso debería haber sido cierto..."
,"Esta vez, el doctor Nanjo fue quien murió."
,Fue asesinado en el vestíbulo de la casa de huéspedes.
,"Fue demasiado tonto por su parte venir aquí completamente solo, para comprobar que todo estaba cerrado."
Ushiromiya Jessica,"""¡{p:42:E-Está muerto... Fue asesinado}!..."""
Ushiromiya George,"""Incluso yo... puedo decir con seguridad que {p:42:esto fue una muerte instantánea}..."""
Ushiromiya Maria,"""{p:42:Todo está perfectamente cerrado}. ¿Cómo sucedió, si es una habitación cerrada?"""
Ushiromiya Battler,"""¡Entonces eso significa que el culpable es uno de nosotros!..."""
Ushiromiya Jessica,"""¡Imposible! ¡A juzgar por las circunstancias, {p:42:María, Battler, George nii-san y yo no podríamos haber matado al doctor Nanjo}!"""
Ushiromiya George,"""En primer lugar, ¡{p:42:nadie podría matar al doctor Nanjo dentro de la casa de huéspedes}!"""
Ushiromiya Battler,"""Y mira esto. En pocas palabras, ¡{p:42:esta es la prueba de que el doctor Nanjo no salió de la casa de huéspedes}!..."""
Ushiromiya Maria,"""Entonces eso significa que nadie podría matar al Doctor Nanjo, ¿verdad? Entonces, ¿por qué lo mataron?"""
,Nadie podría responder a esa inocente pregunta.
,Era el séptimo crepúsculo.
,"Una vez más, la escena del crimen fue la habitación cerrada conocida como la casa de huéspedes."
,Varias pruebas hicieron que este crimen pareciera aún más imposible.
,"Entonces, la tragedia llegó al octavo crepúsculo, el final."
,"A estas alturas, estaba claro que esconderse no les mantendría a salvo."
,Puede que Jessica haya elegido la ira como forma de adormecer su miedo.
,"Salió furiosa de la casa de huéspedes, en busca del asesino que, estaba segura, se escondía en algún lugar del exterior."
,"George, Battler y María se apresuraron a perseguirla."
,"Entonces, fuera del edificio, encontraron a Jessica tendida en el suelo."
,"Era, como cualquiera podría decir con solo mirar, un cadáver horripilante..."
Ushiromiya George,"""Pobre... Jessica‐chan. {p:42:Probablemente murió al instante}."""
Ushiromiya Maria,"""{p:42:No hay manera de que pudiera haber sobrevivido}. Kijijijiji."""
Ushiromiya Battler,"""¡Los tres estuvimos juntos todo el tiempo! ¡{p:42:George‐aniki, María y yo no podríamos haber matado a Jessica}!"""
Ushiromiya Maria,"""Sí. {p:42:Ninguno de nosotros tres podría haber matado a Jessica}."""
Ushiromiya George,"""Como si María-chan pudiera matar a alguien. {p:42:María-chan no podría matar a nadie}."""
Ushiromiya Maria,"""Kijiji, gracias. {p:42:George onii-chan no podría matar a un adulto. Pero podría matar a un niño}. Kijijijijiji."""
Ushiromiya Battler,"""¡¡¡Ah, no entiendo nada en absoluto!!!... ¡¿Qué demonios está pasando aquí?!..."""
,Este fue el octavo crepúsculo. La escena del crimen estaba... fuera.
,"Sin embargo, los tres que persiguieron a Jessica tienen coartadas.{n}George, Battler y María no pudieron haber matado a Jessica."
,"Entonces, ¿realmente hay alguien escondido en esta isla aparte de la familia Ushiromiya?..."
,"Se baja el telón de esta historia, por ahora..."
{f:5:Bernkastel},"""... Ese es todo mi relato."""
{f:5:Lambdadelta},"""Está bastante bien hecho. Si tuvieras un lector completo, sería buen rival para los juegos de Beato."""
Ushiromiya Battler,"""Estoy de acuerdo. Hiciste un buen trabajo."""
{f:5:Beatrice},"""Pues bien, el verdadero trabajo está en tomar esto, ""leerlo"" y hacerlo digno de una adecuada asistencia al teatro."
Ushiromiya Battler,"""Aún así, estoy perplejo. A primera vista, el culpable tiene que ser una persona misteriosa ajena a la familia Ushiromiya."""
{f:5:Beatrice},"""Y eso sería lo mismo que reconocer la existencia de una bruja... También podemos sospechar de la existencia de algunos cómplices ayudando al culpable."""
Ushiromiya Battler,"""En primer lugar, ¿qué era todo ese texto morado? ¿Una nueva regla?"""
{f:5:Bernkastel},"""... Las llamo ""declaraciones moradas"". Es una regla que hice para hacer la historia un poco más fácil de seguir... Piensa en ellas como declaraciones habladas importantes... En otras palabras, podrías ignorar las declaraciones habladas que no son moradas."""
Ushiromiya Battler,"""Oh... Bueno, es muy amable de tu parte."""
{f:5:Beatrice},"""Entonces, ¿son las declaraciones moradas tan fiables como la verdad roja?"""
{f:5:Bernkastel},"""Sí. Puedes pensar que las declaraciones moradas tienen el mismo poder que la verdad roja... Sin embargo, hay una excepción. El culpable puede mentir en las declaraciones moradas."""
Ushiromiya Battler,"""... Ya veo. En otras palabras, aquellos que no son el culpable no pueden mentir."""
{f:5:Beatrice},"""Declaraciones moradas... Estas parecen ser la clave del juego de Lady {f:5:Bernkastel}."""
{f:5:Bernkastel},"""Sí, así es... Explicaré las reglas de mi juego."""
,"{e:100:• La definición de ""culpable"" es ""aquel que asesina"".{n}• Es posible que un culpable mienta.{n}• Es posible que un culpable mienta incluso antes de cometer un asesinato.{n}• Los personajes que no son culpables solo dicen la verdad.{n}• Los personajes que no son culpables no pueden cooperar con un culpable.{n}• El culpable debe llevar a cabo todos los asesinatos directamente, con sus propias manos.{n}• El culpable no debe morir.{n}• El culpable debe estar entre los personajes que aparecen en la historia.{n}• Las declaraciones moradas son tan absolutas como la verdad roja. Sin embargo, un culpable puede mentir en las declaraciones moradas.}"
{f:5:Bernkastel},"""Eso es todo."""
Ushiromiya Battler,"""La definición de ""culpable"" es ""aquel que asesina""... Tiene sentido."""
{f:5:Beatrice},"""Es posible que un culpable mienta. Eso también parece razonable."""
Ushiromiya Battler,"""Es posible que un culpable mienta incluso antes de cometer un asesinato. Bueno, nada sorprendente."""
{f:5:Beatrice},"""Los personajes que no son culpables solo dicen la verdad. Deberíamos estar agradecidos por ello."""
{f:5:Lambdadelta},"""Los personajes que no son culpables no pueden cooperar con un culpable, ¿verdad?"""
{f:5:Beatrice},"""Así que, el culpable no puede utilizar a ningún cómplice para crear una coartada."""
Ushiromiya Battler,"""Demonios. Mi suposición era que alguien había fabricado una coartada para encubrir al culpable, pero..."""
{f:5:Bernkastel},"""... Lástima por ti."""
{f:5:Beatrice},"""El culpable debe llevar a cabo todos los asesinatos directamente, con sus propias manos... En otras palabras, no hay métodos remotos o indirectos de asesinato, como las trampas."""
Ushiromiya Battler,"""El culpable no debe morir. En otras palabras, nadie puede cometer un asesinato, preparar una habitación cerrada y suicidarse dentro de ella.."""
{f:5:Lambdadelta},"""¿Y no significa también que los muertos no pueden ser culpables?"""
{f:5:Beatrice},"""... Mmm. Se trata de una información bastante vital."""
Ushiromiya Battler,"""El culpable debe estar entre los personajes que aparecen en la historia... Así que nada de misteriosos extraños colándose en la isla."""
{f:5:Bernkastel},"""Los personajes que aparecen son las mismas diecisiete personas de siempre tras la eliminación de Kinzo. Nadie más aparece en la historia, así que nadie más importa."""
{f:5:Beatrice},"""Las declaraciones moradas son tan absolutas como la verdad roja. Sin embargo, un culpable puede mentir en las declaraciones moradas... Este es un juego problemático."""
Ushiromiya Battler,"""Ese podría ser el corazón de este juego. ¿Son esas todas las premisas del juego?"""
{f:5:Bernkastel},"""... Además de eso, supongo que solo queda decir que ""el lector no miente"".. En otras palabras, {p:1:no hay mentiras en el texto narrado}... Podría haberlo hecho si quisiera, pero sería un fastidio y complicaría las cosas."""
{f:5:Beatrice},"""Así que abandonas voluntariamente los privilegios de una bruja. Pareces muy segura de ti mismo."""
Ushiromiya Battler,"""Probablemente planea ganar a pesar de ello."""
{f:5:Bernkastel},"""Eso es todo por mi parte... No pretendo darles más pistas ni responder a más preguntas."""
{f:5:Lambdadelta},"""Como observadora, proclamaré esto una vez más. {p:1:Garantizo que es posible identificar al culpable con esta información}."""
Ushiromiya Battler,"""Bien... Entendido."""
{f:5:Beatrice},"""Estoy impaciente por empezar. ¡No puedo creer que los dos vayamos a enfrentarnos juntos a un misterio una vez más!..."""
Ushiromiya Battler,"""Así es. ¡Aprovechémoslo al máximo!..."""
,"... Este es un juego real entre tú y yo.{n}Te recomiendo que busques papel y algo para escribir.{n}Claro, si es que realmente tienes la intención de luchar contra mí."
,"Si te quedas completamente atascado, tal vez deberías escuchar los razonamientos de Battler y Beato.{n}Serán ""pistas"" para cuando quedes perplejo y no puedas avanzar."
,"Aun así, prefiero luchar contigo uno a uno.{n}Si planeas disfrutar de nuestro pequeño duelo...{n}Entonces intenta derrotarme con tu propio poder, sin depender de las pistas."
,"Así que... disfrutemos de esto, ¿de acuerdo?{n}Disfruta de este juego que he creado... solo para ti..."
{f:5:Beatrice},"""Estas cosas de las declaraciones moradas son todo un problema..."""
Ushiromiya Battler,"""Sabemos que son declaraciones lo bastante importantes como para estar a la altura de la verdad roja. Pero también contienen las mentiras del culpable."""
{f:5:Lambdadelta},"""Ni el más tonto de los idiotas intentaría tragarse un rollo entero si dentro pudiera haber una aguja."""
{f:5:Beatrice},"""Cierto. Si aceptamos ciegamente el morado, no hay ninguna posibilidad de que la verdad salga a la luz."""
Ushiromiya Battler,"""Un rollo con una aguja dentro... Me gusta esa analogía. Esta valiosa y vital información podría perderse gracias a una pequeña mentira."""
{f:5:Beatrice},"""¿Cuáles de esta vasta colección de morado contienen mentiras?... Solo pensarlo hace que me duela la cabeza."""
Ushiromiya Battler,"""Entonces, ¿por qué no intentamos dar la vuelta al tablero?"""
{f:5:Beatrice},"""¿Ah? ¿A qué te refieres?"""
Ushiromiya Battler,"""Es simple. Olvida cuáles son mentiras. Concentrémonos en averiguar cuáles deben ser verdad."""
{f:5:Beatrice},"""¿Hay alguna declaración morada que sepamos que debe ser verdad?"""
Ushiromiya Battler,"""Eso es lo que buscamos. Buscaremos a gente que no pueda ser culpable. Si podemos hacer eso, entonces todas sus declaraciones moradas serán iguales a la verdad roja."""
{f:5:Beatrice},"""Ya veo. En lugar de buscar al culpable, ¡empezaremos por buscar a los que no podrían serlo! Mmm, ¡una estrategia bastante fundamental!"""
Ushiromiya Battler,"""Ya está. Tiene que haber alguien, así que revisémoslo con cuidado."""
{f:5:Lambdadelta},"""Bueno, supongo que es un comienzo."""
{f:5:Bernkastel},"""... Veamos qué pueden hacer a partir de ahora."""
{f:5:Beatrice},"""¿Cómo podemos estar seguros de que alguien no es el culpable?"""
Ushiromiya Battler,"""Una de las reglas es que el culpable no puede morir. Es decir, aunque suene cruel, podemos confiar en cualquiera que esté muerto."""
{f:5:Beatrice},"""Jo, ¡eso lo hace fácil! Casi todos los personajes fueron asesinados. ¡Así que podemos confiar en las declaraciones moradas de todos esos!"""
Ushiromiya Battler,"""Pero no es tan simple. Está el problema de las personas que fingen estar muertas, lo cual apareció muy a menudo, incluso en nuestros juegos."""
{f:5:Beatrice},"""Los cuerpos de todas las víctimas fueron examinados, ¿verdad? Nanjo incluso dijo en morado que nadie llegaría a una conclusión equivocada al examinar un cuerpo."""
Ushiromiya Battler,"""Si el doctor Nanjo es el culpable, entonces ni siquiera podemos confiar en eso. A simple vista, podría parecer que todas las víctimas fueron examinadas, pero todas las confirmaciones de sus muertes están en declaraciones moradas. No podemos estar 100% seguros."""
{f:5:Beatrice},"""... ¿Entonces de qué muerte podemos estar seguros?"""
Ushiromiya Battler,"""De todos modos, revisemos todas las examinaciones otra vez. Busquemos a alguien cuya muerte podamos confirmar de manera más confiable que estas declaraciones moradas."""
{f:5:Beatrice},"""¡Sí, ya lo tengo! ¡Battler, es la narración! ¡Nos dijeron que no hay mentiras en la narración fuera de los diálogos!"""
Ushiromiya Battler,"""Sí, yo también me acabo de dar cuenta de eso. {f:5:Bernkastel} anunció con la verdad roja que no hay mentiras en la narración."""
{f:5:Lambdadelta},"""Oh, parece que lo descubrieron..."""
{f:5:Bernkastel},"""... No llegarían a ninguna parte si no lo hicieran."""
{f:5:Beatrice},"""¡¿Hay muertes confirmadas por la narración?! ¡Eso significaría que podemos decir con certeza que la persona en cuestión está muerta!"""
Ushiromiya Battler,"""Y eso automáticamente significa que no son el culpable."""
{f:5:Beatrice},"""Y además, eso significa que podemos confiar en su morado."""
Ushiromiya Battler,"""Busquemos muertes mencionadas en la narración. Las que no sean vagas sobre si la persona está viva o muerta, como ""X estaba tirado en el suelo""."""
{f:5:Beatrice},"""¡Sí, leamos todo de nuevo desde el principio!"""
{f:5:Beatrice},"""¡Battler, mira! La narración dice claramente que Nanjo fue asesinado en el séptimo crepúsculo!..."""
