Speaker,Spanish (ES)
Shannon,"""¿En verdad... no sientes nada por la señorita?"""
Kanon,"""... No, nada en absoluto, como ya te he dicho."""
Shannon,"""Mentira."""
Kanon,"""¿Por qué crees que es una mentira?"""
Shannon,"""Lo sé. Soy tu hermana mayor."""
Kanon,"""No lo sabes. ¡¡No puedes saber lo que siento!!..."""
Shannon,"""Sí puedo. Sé todo sobre ti, Kanon-kun."""
Kanon,"""Y si en verdad lo sabes, ¡¿entonces por qué preguntas?! ¡¡¿Acaso no estás completamente satisfecha y abrumada con George-sama?!! ¡¡Y de todos modos, te quiero por ser una persona tan sincera!! ¡¡Es por eso... que te apoyo de la única forma que puedo!! Porque así... ¡¡incluso yo...!!"""
Shannon,"""¿Incluso yo...?"""
Kanon,"""¡¡¡Incluso yo...  quería amar a la señorita!!!..."""
,"Finalmente, Kanon se volteó hacia ella para enfrentarla, declarando sus verdaderos sentimientos abierta y honestamente."
,"Eso era lo que Shannon había querido escuchar.{n}Y tras oír eso, se centró aun más a los verdaderos sentimientos de Kanon."
Shannon,"""No puedes dejarlo así. No te lo permitiré."""
Kanon,"""¡¡¿Entonces qué debo hacer?!! ¡¡¿Qué quieres que diga?!!"""
Shannon,"""No trates de eludir el asunto diciendo 'quería amarla'. Todo lo que debes hacer es decirme honestamente lo que en verdad sientes."""
Kanon,"""¡¡La señorita es... demasiado deslumbrante para mí!! ¡¡Su forma de vivir es deslumbrante, como el sol!! ¡Es por eso que la amo!... ¡¡Fui tan feliz cuando la señorita extendió su mano y me pidió que caminara con ella!! ¡¡No, aún estoy feliz!!"""
Shannon,"""La amas, ¿no es así?"""
Kanon,"""¡¡Sí, así es!! ¡¡Amo a la señorita!!"""
,Finalmente... Kanon confesó por completo sus sentimientos.
,"De hecho, al decirlo en voz alta, él también entendió finalmente cómo se sentía."
,"Mientras sus ojos se llenaban de lágrimas apasionadas, Kanon finalmente lo aceptó..."
,No podía detener las lágrimas que caían por su rostro.
Kanon,"""¡Los dos somos iguales, encerrados en Rokkenjima, viviendo sin ninguna esperanza!... ¡Y aun así, la señorita pudo iluminar su camino para crear su propio destino!... ¡¡Era tan radiante que la envidiaba!! ¡¡Sentía que, si estaba con ella... podría encontrar mi verdadero yo, en vez de la penosa persona que soy ahora!!..."""
Shannon,"""Cuando rechazaste la confesión de la señorita... ¿estabas triste?"""
Kanon,"""¡¡Sí lo estaba!! ¡¡Nunca pensé que una mentira que te haces a ti mismo podría ser tan triste, tan dolorosa, tan desgarradora!! ¡¡Y no me podía perdonar por lastimar a la señorita con esa mentira!! ¡¡Creí que no merecía volver a enamorarme nunca más!!"""
Shannon,"""Pero sí lo merecías. ¿Sabes qué? Que merezcas o no enamorarte, es algo que decides por ti mismo. Ser o no ser mueble no importa. Cuando decides que no funcionará, no funcionará. No debes ser tan rígido. Me di a mí misma, como mueble ambicioso que soy, el derecho de enamorarme. Así que tú también puedes."""
Kanon,"""¿Puedo enamorarme?"""
Shannon,"""Sí. Si nadie más te da ese derecho, yo lo haré."""
Kanon,"""Gracias... Siento que al fin puedo... ver el mar..."""
Shannon,"""... Estoy segura... esta noche George-sama me propondrá matrimonio."""
Kanon,"""..."""
Shannon,"""Cuando lo haga, aceptaré... Pienso dejar esta isla y empezar una nueva vida en nuestro nuevo mundo."""
Kanon,"""Si ese es el camino que has escogido, no puedo decir nada al respecto."""
Shannon,"""Me iré de esta isla... y jamás regresaré... Tendré que decirte adiós, Kanon-kun."""
Kanon,"""... Tienes razón. No nos... volveremos a ver, ¿verdad?"""
Shannon,"""Si... Si en verdad amas a la señorita con todo tu corazón, y si tus sentimientos son tan fuertes como los míos por George-san... entonces tendremos que decidir quién tiene en verdad los sentimientos más fuertes."""
Kanon,"""... N-Nee-san..."""
Shannon,"""Esto es lo mejor para los dos... No te des por vencido por mi bien."""
Kanon,"""¿Aunque mi egoísmo te pueda alejar de la felicidad?..."""
Shannon,"""Soy consciente de ello... Mi felicidad... te hiere a ti también."""
,"No tenemos elección, más que herirnos el uno al otro."
,"Al decirlo, Shannon le dio la espalda a Kanon..."
,"Mientras Kanon observaba a Shannon, se sintió impactado por su fuerza... y por el amor que ella sentía por él a pesar de todo."
Kanon,"""... Nee-san. Vivir contigo... me ha hecho feliz."""
Shannon,"""A mí también. No habría durado tanto sin ti... Y es por eso que pude conocer a George-san."""
Kanon,"""Sí. Y yo no me habría dado cuenta de cuán deslumbrante es la señorita... de no ser por ti."""
Shannon,"""No voy a renunciar a mis emociones... Me concentraré en mis sentimientos e ignoraré todo lo demás, y no miraré a otro lado cuando pisotee tu corazón."""
Kanon,"""... Yo tampoco. No te usaré como excusa... para esconder cómo me siento."""
Shannon,"""Ya sea que mi amor... o el tuyo dé frutos... Los dos nos regocijaremos por el resultado."""
Kanon,"""Sí... Lo prometo. Y si yo gano... amaré a la señorita... y te atesoraré."""
Shannon,"""Gracias. Pero si yo gano... me olvidaré de ti y de esta isla y me iré de este lugar para siempre."""
Kanon,"""Sí... Gane quien gane, esa persona luchará por hacer realidad sus sueños...  Aunque sepa que su amor no será correspondido."""
Shannon,"""Sí. Después de todo..."""
,"{a:c:""""Ya no somos muebles.""""}"
,El barco que traía a los familiares atracó en el puerto.
,"Bajaron del barco uno a uno, burlándose de Battler..."
,"Gohda no fue el único en darles la bienvenida, también estaba Kanon."
Gohda Toshiro,"""Ha pasado un largo tiempo. Permítanme darles la bienvenida a Rokkenjima."""
Kanon,"""... Espero que hayan podido viajar sin contratiempos. Bienvenidos a Rokkenjima..."""
Gohda Toshiro,"Ah, bien, muy bien."
,Gohda elogió a Kanon en voz baja.
,Kanon lo ignoró con una mueca de ligera amargura y siguió saludando a los recién llegados miembros de la familia.
Ushiromiya George,"""Esta es la primera vez que ves a Gohda-san y a Kanon-kun, ¿verdad, Battler-kun?"""
Ushiromiya Maria,"""¡Uu-! ¡También es la primera vez que María ve a Battler! ¡Ajaja!"""
Ushiromiya Rudolf,"""Gohda-san es un chef espléndido. Él es la única razón por la que alguien querría venir a esta isla."""
Gohda Toshiro,"""Me siento muy honrado. Battler-sama, espero que aguarde con ansias la comida durante su estancia."""
Ushiromiya Battler,"""¡Lo esperaré con ansias!... ¡No puedo esperar!"""
Ushiromiya Rosa,"""Hace mucho que no te veo, Kanon-kun. Al parecer hoy estás de buen ánimo. Estupendo."""
Kanon,"""... ¿E-Eso cree?..."""
Ushiromiya Kyrie,"""Ciertamente. Hoy te ves más animado. No sabría decir si es por tu semblante, o que tu mirada se ve más cortés."""
Ushiromiya Rudolf,"""Jaja, debe ser porque estás creciendo. Así es como un chico se vuelve un hombre."""
Ushiromiya Eva,"""Normalmente parece como si estuvieras a punto de desmayarte por la anemia. Hoy estás diferente."""
Ushiromiya Hideyoshi,"""Te ves muy alegre. Un niño puede cambiar mucho en tan solo 3 días. ¡Pues parece que hasta Kanon-kun se está haciendo más varonil!"""
Ushiromiya Rosa,"""No nos estamos burlando de ti, ¿está bien? Te estamos elogiando. *risita*"""
,... Kanon se había impuesto cambiar su forma de ser poco a poco.
,"Sin embargo, su intención solo había sido cambiar por dentro, y no esperaba que se reflejara en su exterior."
,Se sorprendió un poco al escuchar que su expresión había cambiado tanto que al parecer los demás lo notaron en cuanto abrió la boca.
,No... tal vez la verdadera sorpresa era que su expresión normal debía verse tan hosca en comparación.
,"Gohda guiaba el camino hacia la casa de huéspedes.{n}Kanon cerraba la marcha, llevando algunas de las compras de Kumasawa."
Kanon,"""... Entonces... ¿de verdad me veo tan alegre?"""
Kumasawa Chiyo,"""Jojojo... A mí también me parece que sí... ¿Acaso te pasó algo bueno? *risita*risita*"""
,Hasta Kumasawa lo decía.
,"... Kanon, incapaz de saber cómo se veía, bajó la cabeza, avergonzado."
,"... Al llegar al jardín de rosas, vieron a los demás entrando a la casa de huéspedes."
,"Entonces, vio que Jessica corría hacia él."
,... ¿Acaso también la señorita Jessica va a decir que hoy estoy de buen humor?
,Kanon bajó la cabeza aun más.
,"Y entonces, como si no pudiera controlarse, Kanon habló primero."
Kanon,"""... ¿En verdad me veo tan diferente?"""
Ushiromiya Jessica,"""¿Eh? A-Ajajajajajaja... Bueno, tú sabes. Normalmente no eres la clase de persona que sale a saludar por su cuenta. Supongo que es por eso que todos estaban sorprendidos..."""
Kanon,"""... Señorita, me disculpo por no haber ido hoy con usted."""
Ushiromiya Jessica,"""¿Eh? Oh, no te preocupes por eso... Soy yo la que se tiene que disculpar por pedirte que fueras hasta Niijima a saludar a todos... sé que hoy debes estar muy ocupado..."""
Kanon,"""Yo... no tenía nada que hacer en realidad... Es que usted estaba tan deslumbrante... Tan deslumbrante que no podía soportar estar a su lado... Simplemente fui débil."""
,"Jessica vaciló, sin saber de qué hablaba Kanon.{n}Sin embargo, se dio cuenta de que era algo demasiado importante como para no tomarlo en serio."
Ushiromiya Jessica,"""... ¿Pasó algo, Kanon-kun?..."""
Kanon,"""Shannon dice... que se va a casar."""
Ushiromiya Jessica,"""... Ya veo. Entonces, después de todo George nii-san sí le va a proponer matrimonio este año."""
,"Jessica pensó que el cambio de aspecto de Kanon era debido a algún cambio en su mente. Pensó que estaba triste, porque pronto él y Shannon tendrían que despedirse."
,Kanon se dio cuenta de que probablemente Jessica pensaba eso.
,... Así que habló clara y honestamente. Porque quería que ella lo supiera.
Kanon,"""Había decidido que dejaría de trabajar aquí si Nee-san llegara a renunciar."""
Ushiromiya Jessica,"""... Lo sé... Entonces, ¿tú también vas a renunciar?"""
Kanon,"""Ya no estoy seguro... Siento que, si renuncio, podría volver a perder de vista algo que usted me reveló al brillar como el sol."""
,"Jessica estaba pasmada, incapaz de entender lo que le decía."
,"... Sin embargo, entendió que trataba de decirle algo importante."
,"Y así, pudo aceptar que sus próximas palabras no eran ni una mentira, ni una broma..."
Kanon,"""Señorita Jessica, usted me... gusta."""
Ushiromiya Jessica,"""... ¡A-A mí también me gustas!..."""
Kanon,"""Vive como si fuera el sol... y quiero tratar de caminar por esa senda junto a usted. Siento que, con usted, podré alejarme de la parte de mí que odio por ser un mueble."""
Ushiromiya Jessica,"""No eres un mueble, Kanon-kun. ¡Y no naciste solo para ser un sirviente! ¡Un chico de tu edad debería disfrutar mucho, mucho más de la vida!... Ja, jajajaja. Soy yo la que está deslumbrada. Eres tan deslumbrante... que apenas puedo ver."""
Kanon,"""Estos son mis verdaderos sentimientos... Lamento... haber tratado de ocultarlos por tanto tiempo. Me disculpo por haberla herido ese día... con mi cobardía."""
Ushiromiya Jessica,"""Está bien. El solo escucharte decirlo... me hace feliz."""
Kanon,"""Entonces, para poder estar con usted todo el tiempo, pienso dejar de ser un mueble. Le pido que me dé algo de tiempo para poder hacerlo. Por favor perdóneme por esta última muestra de debilidad."""
Ushiromiya Jessica,"""¡N-No tienes nada de débil!... Me lo mostraste. Me mostraste que tienes el coraje extraordinario para cambiar tu forma de ser. Así que te apoyaré hasta el final, no voy a apurarte hasta que estés listo."""
Ushiromiya Jessica,"""... Si soy el sol que ilumina tu camino, es porque quería brillar más que nadie, para que solo me vieras a mí. Sin ti, jamás me habría vuelto como el sol... Así que esperaré. Cuanto sea necesario."""
Kanon,"""Gracias, señorita."""
Ushiromiya Jessica,"""... 'Señorita' es demasiado formal, ¿no crees?"""
Kanon,"""¿Debería... llamarla por su nombre?"""
Ushiromiya Jessica,"""Claro... Ah, pero solo cuando estemos a solas, ¿de acuerdo? Si no... podría causarte problemas."""
Kanon,"""... Bien pensado. Al parecer, Shannon y George-sama están haciendo lo mismo."""
Ushiromiya Jessica,"""Si Shannon no te hubiera contado sobre lo del compromiso... no habrías dicho lo que acabas de decir, ¿verdad?"""
,"Kanon bajó la cabeza, quedando sin palabras por un momento."
,Era cierto.
,"Si Shannon no le hubiera contado sobre su compromiso, probablemente él no estaría teniendo esta conversación."
Kanon,"""... Sí... Gracias a que dijo eso, pude pensar detenidamente."""
Ushiromiya Jessica,"""Ah, vamos. Escuchaste a Shannon y querías ver cómo se siente el amor, ¿verdad?"""
Kanon,"""Sí."""
Ushiromiya Jessica,"""... E-Esa es una respuesta bastante directa... B-Bueno, cuando veía a esos dos... también me sentía un tanto envidiosa..."""
,"En realidad, la razón de ambos era diferente."
, Les mostraron el coraje que necesita uno para decirle cómo se siente a la persona que ama.
,Esa era la razón tanto para Kanon como para Jessica.
Kanon,"""... Entonces... ¿cómo debería llamarla?"""
Ushiromiya Jessica,"""Jessica está bien."""
Kanon,"""... Decirlo así sin más... sería un tanto vergonzoso."""
Ushiromiya Jessica,"""Entonces, aunque sea por ahora puedes usar el 'san'. ¿Por qué no lo intentas? Vamos."""
Kanon,"""J-Jessica-san..."""
Ushiromiya Jessica,"""Bien, con eso basta por ahora. A mí también me gustaría poder llamarte por tu nombre, Kanon-kun. Tienes un nombre real... aparte de Kanon, ¿verdad? Supongo que contiene el carácter {ruby:ka:{p:0:嘉}}, al igual que Kanon... ¿C-Cómo será?... Ejeje..."""
Kanon,"""... Mi nombre es Yoshiya."""
Ushiromiya Jessica,"""O-Oh... ¿cómo se escribe?"""
,"Jessica probó trazar algunos caracteres sobre su palma.{n}... Entonces, Kanon usó su propio dedo para escribir su nombre en su mano..."
Kanon,"""Se escribe {ruby:Yoshiya:{p:0:嘉哉}}..."""
Ushiromiya Jessica,"""... Entonces, eres Yoshiya... kun... Sí, es un gran nombre. Mucho mejor que mi nombre raro..."""
Kanon,"""No es cierto. La Señorita Jessica tiene un maravilloso nom-"""
Ushiromiya Jessica,"""¡Oye, dilo otra vez!..."""
Kanon,"""¿Eh?... L-La Señorita Jessica tiene-"""
Ushiromiya Jessica,"""¡Otra vez!"""
Kanon,"""L-La Señorita Jessica tiene un maravilloso... um... ¿hay algún problema?"""
Ushiromiya Jessica,"""... *risita*. No es nada. Gracias... Yoshiya... kun."""
,"Las rosas del jardín parecían celebrar a los dos amantes, cuyos sentimientos al fin se habían revelado..."
,"... La escena fue vista por un no humano, quien observaba silenciosamente bajo la pérgola del jardín..."
{f:5:Beatrice},"""..."""
,"Pensándolo bien, hasta ahora esos dos nunca se habían llamado por sus nombres."
,Jessica no conocía el verdadero nombre de Kanon.{n}Kanon no había llamado a Jessica por su nombre.
,"Cuando alguien llama a una persona por su nombre, reconoce el valor del alma de esa persona."
,Por eso los nombres son sagrados.
,"... Recibir el permiso de alguien para llamarlo por su nombre, quiere decir que ha reconocido tu alma."
{f:5:Beatrice},"""... ¿Es por eso que... Padre quiere que lo llame por su nombre?..."""
,No... probablemente no es eso.
,"Cuando padre me ve, recuerda a esa otra yo... la yo anterior."
,Y estoy segura de que esa 'yo' llamaba a padre por su nombre.
,Sin embargo... eso no significa que padre se alegrará si lo llamo por su nombre.
,Después de todo... yo soy yo... y no la {f:5:Beatrice} que mi padre conoce tan bien.
,... ¿Qué puedo hacer... para ayudar a padre?...
,¿Cómo puedo serle útil?
,Es la única razón por la que nací...
,"Con la cabeza baja, {f:5:Beatrice} se sentó sola, en la pérgola de la Tierra Dorada que estaba junto al jardín de rosas..."
,"La escena era observada por la Bruja de la Expectación y su miko, sentadas una frente a la otra..."
Ushiromiya Ange,"""... Pobre criatura."""
{f:5:Featherine},"""Nunca pensé que fueras a sentir compasión por Beato..."""
Ushiromiya Ange,"""... Sería muy cruel decir que ella y la antigua Beato son la misma persona. Son completamente diferentes."""
,"Tal vez, siguiendo las reglas, esta Beato sea {i:la} Beato."
,... Pero decir eso sería horriblemente injusto para ella.
{f:5:Featherine},"""... Battler debe estar deprimido por haber revivido a su antigua rival y que todo haya terminado de esta forma."""
Ushiromiya Ange,"""En cierta forma, puedo entender la desesperanza de mi hermano. Pero también entiendo cómo se siente ella... Nadie puede reemplazar a otra persona. Ni siquiera el yo anterior de esa persona."""
,Comparada con el joven y la chica que encontraron sus nuevos yo y se llamaron por sus nombres verdaderos... esta bruja se veía muy frágil.
,La bruja sabía que era solo una ilusión creada a imagen y semejanza de la persona que alguna vez fue.
,También sabía que tratar de actuar como esa persona solo lastimaría a Battler.
{f:5:Featherine},"""... Y aun así, esta Beato quiere serle útil a Battler. Admirable."""
Ushiromiya Ange,"""¿Es ese el propósito de la bruja conocida como {f:5:Beatrice}?"""
{f:5:Featherine},"""... Eso afirma ella. Dice que fue creada para servirle a Battler."""
Ushiromiya Ange,"""Entonces, ¿la Beato que nació por el bien de Onii-chan luego de un tiempo comete un asesinato en serie y lo arrastra a un extraño juego que ella llama una tortura eterna? No entiendo."""
{f:5:Featherine},"""Sé que entiendes el hecho de que alguien puede volverse una persona diferente al pasar mil años..."""
,"... Al menos, alguna vez {f:5:Beatrice} fue una criatura pura que nació por el bien de Battler."
,"También está muy claro que, en su frágil estado actual, carece del coraje y la motivación necesarios para llevar a cabo esos temibles asesinatos."
,Entonces... eso quiere decir que la siniestra bruja que todos conocemos... debió cambiar durante esos mil años tras su nacimiento.
Ushiromiya Ange,"""... Constantemente vemos esto de ""mil años"", pero tengo la impresión de que esas palabras no son más que una metáfora para describir un largo período de tiempo en el mundo de las brujas."""
{f:5:Featherine},"""El concepto del tiempo se vuelve incrementalmente vago al acercarse al reino de los dioses. Seis años pueden volverse mil, y mil años pueden no ser más que una pequeña siesta. Se puede encajar una eternidad lo suficientemente larga como para merecer el título ""bruja centenaria"" en tan solo dos semanas..."""
,"En otras palabras, la Beato pura se transformó en la Beato cruel... en esos seis años que podrían ser llamados mil..."
,"Entonces, ¿eso significa que pasó algo malo durante esos seis años que hicieron que odiara a onii-chan?"
Ushiromiya Ange,"""No tiene sentido. Durante esos seis años, onii-chan no solo se alejó de Rokkenjima, incluso dejó de usar el apellido Ushiromiya. Onii-chan no tuvo nada que ver con su cambio. Su odio está completamente injustificado."""
{f:5:Featherine},"""..."""
Kumasawa Chiyo,"""Oh, así que aquí estaba... ¿Le preparo algo de té?..."""
{f:5:Beatrice},"""... Kumasawa-san... Hay algo que quiero saber."""
Kumasawa Chiyo,"""Jojojo... Bueno, ¿qué cosa?"""
{f:5:Beatrice},"""... Mi nombre es {f:5:Beatrice}... ¿verdad?"""
Kumasawa Chiyo,"""Sí, así es. Usted es {f:5:Beatrice}-sama, Milady."""
{f:5:Beatrice},"""Sin embargo... yo no soy... la {f:5:Beatrice} de la que padre habla."""
Kumasawa Chiyo,"""... Pues..."""
{f:5:Beatrice},"""Creo que padre quería que yo fuera esa persona... Creo que es por eso que... se sentía decepcionado, porque sin importar cuánto me parezca a ella... soy una persona diferente."""
Kumasawa Chiyo,"""No es cierto... Usted es usted, la mismísima {f:5:Beatrice}-sama..."
Kumasawa Chiyo," Tan solo perdió sus recuerdos tras haber renacido... Aun sin sus recuerdos, sigue siendo {f:5:Beatrice}-sama. Es la persona amada del amo."""
{f:5:Beatrice},"""... Entonces... ¿cómo puedo recuperar esos recuerdos?..."""
Kumasawa Chiyo,"""Pues..."""
,"Esperanzada, Beato miró a Kumasawa, como si esperara que la guiara."
,"... Kumasawa apartó la mirada, como diciendo de que si hubiera forma, se la diría..."
{f:5:Beatrice},"""Si no puedo recuperarlos... ¿al menos puedes decirme qué clase de persona era la {f:5:Beatrice} que padre amaba?"""
Kumasawa Chiyo,"""E-Eso sí se lo puedo decir, pero..."""
{f:5:Beatrice},"""{p:1:Nací por el bien de padre}. Así que, quiero convertirme en la Bruja Dorada, {f:5:Beatrice}, que tanto anhela."""
Kumasawa Chiyo,"""... {f:5:B-Beatrice}-sama..."""
{f:5:Beatrice},"""No puedo usar la magia... Pero, si la bruja que padre anhela podía, entonces aprenderé. Quiero convertirme en la bruja que él quiere. Es la única forma en la que puedo pagarle a padre por haberme creado."""
Ushiromiya Ange,"""... Eso es admirable. Sin esos mil años que la cambiaron, es en verdad una persona increíble."""
{f:5:Featherine},"""El polluelo de una bruja... interesante. Le he tomado cariño, Ange. Dejaré que esta jovencita haga uso de mi estudio. Abramos la puerta que lleva de vuelta al mundo de las brujas."""
Ushiromiya Ange,"""... Entonces, harás que narre las historias de su antigua yo... Sí, yo también quiero saber. La historia detrás de la {i:creación} de {f:5:Beatrice}, la Bruja Dorada."""
Kumasawa Chiyo,"""... Muy bien. Si así lo desea... abramos nuevamente la puerta."""
{f:5:Beatrice},"""... Kumasawa-san..."""
,Un rocío dorado las rodeó.{n}... Era una nube de mariposas doradas.
,"En un destello, la figura de la anciana se transformó en la de una bruja con vestido..."
{f:5:Virgilia},"""Debes escoger el camino por el cual caminarás... Llamémoslo un camino de rosas. Puede que sus hermosas flores te alienten, y puede que sus espinas te atormenten..."
{f:5:Virgilia}," Aun así, es un camino por el que ya has caminado... Puedes pasar por los mismos mil años. Puedes pasar por otros mil años distintos. Incluso puedes volver por donde viniste, si así lo deseas."""
{f:5:Beatrice},"""Seguiré adelante... No quiero pasar mil años bebiendo té en este jardín... Yo, {f:5:Beatrice}, nací por el bien de padre. Así que quiero vivir por el bien de padre. Por favor cuéntame... sobre la Bruja Dorada."""
,"... La gran bruja extendió sus brazos, comunicándole a los cielos la inquebrantable determinación de su compañera."
,"Entonces, una brillante luz las cubrió, y antes de que se dieran cuenta, se encontraban en un extraño estudio."
,"Allí se encontraba la ama de estos archivos, la antigua bruja y su miko."
,... {f:5:Virgilia} hizo una profunda reverencia.
{f:5:Virgilia},"""... Es un gran honor estar en su presencia. Lady {f:5:Featherine Augustus Aurora}, la majestuosa Bruja del Teatro, el Drama y la Expectación."""
{f:5:Featherine},"""Levanta tu cabeza, hija del hombre. Por un tiempo, le daré a esta niña el privilegio de usar mis archivos como le plazca... Ange, mi miko. Encárgate de que no tenga complicaciones."""
Ushiromiya Ange,"""Claro, claro, como ordene, mi ama. Podrías simplemente decirle que quieres ver su historia."""
{f:5:Virgilia},"""Miko de la Bruja de la Expectación... Dejaré a {f:5:Beatrice} en tus manos."""
