Speaker,Spanish (ES)
,"Más que interés, era como si sintiera que había algo fuera de lugar."
Ronoue Genji,"""... Krauss‐sama. La señora dice que ya es hora..."""
Ushiromiya Krauss,"""Ah, ya veo... Damas y caballeros. Si hacemos demasiado ruido, podemos molestar a la fallecida. Me han dicho que la sala de espera ha sido preparada. ¿Vamos allí?"""
,"Cuando Krauss los llamó, todos comenzaron a dirigirse a la sala de espera de la capilla."
Ushiromiya Krauss,"""Discúlpeme. Lion, ¿podrías entretener a nuestro invitado por ahora? Yo guiaré a los otros a la sala de espera."""
Ushiromiya Lion,"""Sí, padre."""
,"Parecía una conversación natural, sin incomodidad alguna para el padre o para su descendiente."
Willard H. Wright,"""Así que él es tu padre, ¿correcto?"""
Ushiromiya Lion,"""Sí, ¿pero por qué lo pregunta?..."""
Willard H. Wright,"""Se supone que la hija de Ushiromiya Krauss es Jessica."""
Ushiromiya Lion,"""Jessica es mi hermana pequeña. ¿Quiere que la llame?..."""
Willard H. Wright,"""... No, no hará falta."""
,Al parecer... desde el principio se había estado jugando algún tipo de juego.
,"Rascándose la cabeza con una expresión irritada, Will miró a su alrededor."
Ushiromiya Lion,"""... Perdóneme, pero... ¿qué tipo de relación tenía usted con la fallecida?"
Willard H. Wright,"""Absolutamente ninguna... Es una verdadera molestia."""
Ushiromiya Lion,"""... ¿Entonces por qué ha venido a este funeral?"""
,"Como Lion era una persona bastante educada, el comportamiento de Will fue recibido con nada más que una expresión neutra.{n}... Una persona normal probablemente le habría dirigido una mirada de sospecha mucho antes."
,"Will se rascó la cabeza de nuevo, y gritó con enfado a alguien que no era Lion."
Willard H. Wright,"""Estoy aquí. ¿Ya no es hora de que te muestres?"""
,Los miembros de la familia Ushiromiya ya habían seguido las instrucciones de Krauss y se habían ido a la sala de espera.
,"A estas alturas, esta fría y vasta capilla decorada con rosas doradas... Estaba vacía excepto por Will y Lion."
,"""... Así que has venido. Inquisidor General, Cazador de Magos Wright."""
,Una voz femenina se escuchó de repente detrás de ambos.
,"Cuando Lion se giró con sorpresa, una chica había aparecido de la nada y flotaba sobre el altar."
,"Aterrizó con suavidad en el sagrado altar funerario como si fuera lo más normal del mundo, aplastando las rosas doradas bajo sus zapatos..."
,"Por supuesto, Lion no conocía a esta chica."
,¿Por qué diablos estaban apareciendo una tras otra estas personas... que no tenían nada que ver con el funeral?
Willard H. Wright,"""Ya estoy retirado. Si necesitas ayuda con algo, ve y pídeselo al nuevo Wright."""
{f:5:Bernkastel},"""No. Quiero pedírtelo a ti. Te voy a dar este caso... ¿Has leído el ""relato"" que te envié?..."""
Willard H. Wright,"""... Le eché un vistazo."""
Ushiromiya Lion,"""N-No sé quién eres, pero por favor baja de ahí. Ese es un altar sagrado."""
,"Despertando de su aturdimiento, Lion le dijo a la chica que bajara del altar, pero esta ignoró completamente lo que dijo."
,"Además de eso, Will siguió hablando con la chica como si Lion ni siquiera estuviese allí."
Willard H. Wright,"""Lion, ¿eh? ¿Quién es esta persona?"""
{f:5:Bernkastel},"""Ya has oído quién es."""
,Ushiromiya... Lion.
,No hay ningún caso en el que una persona con ese nombre haya aparecido en los juegos anteriores.
Willard H. Wright,"""¿Es una pieza tuya?"""
{f:5:Bernkastel},"""No. Es una pieza verdadera y propia de este tablero de juego. Uno de los personajes."""
Willard H. Wright,"""Tú eres la Game Master. Eso significa que es tu pieza."""
{f:5:Bernkastel},"""*risita*... Solo he encerrado la caja del gato de Beato en una caja más grande. Lion es una de las piezas que puede aparecer en ella."""
Willard H. Wright,"""... Ah, ya veo... En otras palabras, es tu pieza."""
{f:5:Bernkastel},"""Es una pieza que yo he colocado... esa sería la manera correcta de decirlo."""
Willard H. Wright,"""Entonces estás diciendo que esta pieza no es tu subordinada, como Erika."""
{f:5:Bernkastel},"""... ¿Erika? ¿Quién es esa?... *risita*risita*."""
Willard H. Wright,"""..."""
Ushiromiya Lion,"""... ¿Erika-san? ¿¿¿¿????"""
Willard H. Wright,"""No intentes entenderlo. Solo conseguirás un dolor de cabeza."""
,Lion no tenía ni idea de lo que estaban diciendo.
,"Sin embargo, parecía claro que, aunque ninguno de ellos era un familiar, ambos sabían mucho sobre la familia Ushiromiya."
Ushiromiya Lion,"""N-No sé de qué están hablando ustedes dos... De todas formas, tú, chica. Por favor, baja del altar. Te lo pido como siguiente líder de la familia Ushiromiya."""
,"Hasta Lion tuvo que finalmente levantar su voz a esta chica, quien continuaba hablando mientras permanecía de pie sobre el altar como si nada."
,"No obstante, la chica no hizo el menor caso.{n}Por otra parte, Will sí reaccionó."
Willard H. Wright,"""... Se supone que el siguiente líder es Krauss."""
Ushiromiya Lion,"""Mi padre, Krauss, será el líder hasta que yo cumpla los 20. Cuando llegue a esa edad, me convertiré en líder."""
Willard H. Wright,"""Es la primera vez que lo oigo. ¿Puedes probarlo?"""
,Hasta Lion parecía estar empezando a enojarse.{n}Aquella expresión tranquila pareció alterarse ligeramente.
Ushiromiya Lion,"""Este es el anillo de plata del sucesor, el anillo del Águila de un Ala. ¿Te basta como prueba?"""
Willard H. Wright,"""... ¿Un anillo de plata? El anillo de oro del líder ha aparecido varias veces, pero nunca he oído nada sobre un anillo de plata para el sucesor... No recuerdo que Krauss o Jessica llevaran en ningún momento uno de esos."""
{f:5:Bernkastel},"""*risita*... Me alegro. Parece que lo has leído bastante bien con solo un vistazo."""
Willard H. Wright,"""Cuando una bruja te da una historia, nunca sabes cuándo va a aparecer algo absurdo. Especialmente si es una Gran Bruja del Senado."""
Ushiromiya Lion,"""¡¿Q-Quién demonios... son ustedes dos?! Lo siento, pero no tengo ni idea de lo qué están hablando. Si ya han terminado de ofrecer flores a la fallecida, por favor márchense. Al parecer no son dignos de la hospitalidad de nuestra familia."""
,A Lion finalmente se le acabó la paciencia.{n}Estas eran las palabras más estrictas que podía decir esta gentil persona.
,"Aun así, a Will y a la chica parecía no importarles en absoluto..."
Willard H. Wright,"""No he venido aquí porque quisiera."""
{f:5:Bernkastel},"""Estamos perdiendo el tiempo, así que sigamos con lo nuestro... Wright. Intenta ganar en este juego. Como la Game Master, {f:5:Bernkastel}, te invito a participar en este juego."""
Willard H. Wright,"""Me niego."""
{f:5:Bernkastel},"""¿Por qué?"""
Willard H. Wright,"""Ya estoy retirado... Los razonamientos y los misterios ya no son asunto mío."""
{f:5:Bernkastel},"""¿Cómo tienes pensado pasar el resto de tu vida? ¿el Cazador de Magos Wright va a dejar de cazar brujas?"""
Willard H. Wright,"""... Oh, también hago caza de zorros y de almejas. No he venido a discutir contigo sobre el resto de mi vida."""
{f:5:Bernkastel},"""Entonces, ¿has venido para rehusarte?"""
Willard H. Wright,"""Desde luego, tus capacidades deductivas son realmente impresionantes..."""
{f:5:Bernkastel},"""En ese caso haz lo que quieras. Ve a donde te plazca... Eso suponiendo que puedas abandonar el lugar."""
Willard H. Wright,"""... Tsk... ¿Entonces? ¿Cuáles son las condiciones y la paga?"""
,"En realidad, Will ya se había rendido desde el principio."
,Sabía que no sería capaz de negarse a una invitación de la gran {f:5:Bernkastel}.
{f:5:Bernkastel},"""‘¿Quién mató a {f:5:Beatrice}?’ Ese es mi juego. Como pago, perdonaré tu insolencia y te dejaré salir de esta capilla."""
Willard H. Wright,"""He oído que las brujas que odian el aburrimiento les encanta escuchar palabras groseras."""
{f:5:Bernkastel},"""Eso es para las viejas que se han cansado de la vida tras miles de años. Yo aún soy muy joven, entonces lo que me gusta hacer a hombres groseros como tú... es crear horribles destinos para atraparlos..."""
Willard H. Wright,"""... Tsk. ¿Entonces? ¿Quién es el enemigo?"""
{f:5:Bernkastel},"""No hay ninguno. No hay nadie interponiéndose en tu camino. Solo queremos sentarnos y ver cómo haces tu precioso jaque mate en este juego... Hasta te he encontrado un aliado. Esa es la función de Lion."""
Ushiromiya Lion,"""¿...?"""
,"Tras oír su nombre inesperadamente, Lion frunció el ceño una vez más."
,"Aparentemente, ellos estaban adelantándose sin que Lion supiera o entendiera qué pasaba, lo cual era muy frustrante."
{f:5:Bernkastel},"""Lion forma parte de la familia Ushiromiya. Como nadie en esa familia te conoce, aliarte con Lion te debería ser útil."""
Ushiromiya Lion,"""... No tengo muy claro sobre qué están hablando, pero no podré ayudarlos mucho a menos que sepa los detalles."""
Willard H. Wright,"""¿Lo ves?... Con ayuda como esta, todo será muy sencillo."""
{f:5:Bernkastel},"""Entreténganme... a mí y a mi ama, Cazador de Magos Wright... Auau puede ser una espectadora educada, pero yo quizás les lance palomitas de maíz si me aburro, ¿de acuerdo?..."""
Willard H. Wright,"""..."""
,Will se rascó la cabeza con una expresión de descontento.
,"No le interesaba para nada involucrarse, pero ya se había dado cuenta de que no podía desobedecer las órdenes de {f:5:Bernkastel}."
,"Entonces, se acercó al ataúd... y señaló hacia su interior lleno de rosas."
Willard H. Wright,"""Me estás pidiendo que resuelva el asesinato de {f:5:Beatrice}, pero... {p:1:Veinte Reglas de Van Dine, Regla #7. Queda prohibido tener un crimen sin un cadáver}."""
{f:5:Bernkastel},"""{p:2:Eso es una Prueba Diabólica. ¿Quizás simplemente no está dentro del ataúd? A menos que puedas probar que el cadáver no existe, este es un misterio}."""
Willard H. Wright,"""{p:1:Regla #1. Queda prohibido tener un crimen sin todas las pruebas presentes}."""
{f:5:Bernkastel},"""{p:1:No te preocupes. Todas están aquí}."""
Willard H. Wright,"""..."""
,La expresión insatisfecha de Will no cambió... pero parecía haber comprendido que al menos todo estaba en orden.
,"... Desde el momento en que fue convocado por una desinhibida, voluble y cruel Gran Bruja del Senado, un simple Inquisidor como él no podía ser tratado más que como un subordinado. En ningún momento había tenido manera de rehusarse..."
Willard H. Wright,"""... Así que quieres que averigüe quién mató al dueño de este ataúd vacío... Está bien, acepto. No obstante, me dejarás hacer las cosas a mi manera."""
{f:5:Bernkastel},"""Como quieras."""
Willard H. Wright,"""Antes de nada... necesito que entiendas qué está pasando."""
Ushiromiya Lion,"""... Sí, te lo agradecería mucho."""
,"La cara de Lion era una mezcla de expresiones de disgusto, su rostro reflejaba perplejidad, enfado y confusión, todo a la vez."
Willard H. Wright,"""Por aquí... Será más rápido si lo ves con tus propios ojos."""
Ushiromiya Lion,"""... Perfecto. Por favor, muéstrame el camino."""
,Will le indicó con su mentón a Lion que lo siguiera y se dio la vuelta.
,"Tras resoplar una vez de forma insatisfecha, Lion siguió a Will con una actitud profundamente escéptica ante la capacidad de este para explicar todo esto de forma que tuviera sentido."
,"... Mientras veía a la pareja salir de la capilla, {f:5:Bernkastel} se burló de ellos en silencio, con una fría sonrisa."
{f:5:Bernkastel},"""... Como la miko de la gran Bruja del Teatro, el Drama y la Expectación, {f:5:Featherine} algo {f:5:Auaurora}, y la Bruja de los Milagros, yo, {f:5:Bernkastel}, anuncio el comienzo de este juego."""
{f:5:Bernkastel},"""... El título del relato es ""Réquiem de la Bruja Dorada""... Por favor, creen un relato adecuado para el funeral de Beato... *risita*risita* Bueno, veamos de qué manera lo destripan."""
,Después de ver a la pareja salir de la capilla...
,"La figura de {f:5:Bernkastel} se desvaneció en el aire, de la misma manera en que había llegado."
,Lo único que quedó de ella fueron sus desagradables carcajadas...
,Afuera seguía lloviendo.
,"Cuando Kanon vio a ambos acercarse a la recepción, hizo una gran reverencia."
Ushiromiya Lion,"""... Buen trabajo. Puedes ir a descansar un rato, ¿te molestaría marcharte? Umm..."""
Kanon,"""... Mi nombre es Kanon. Sí, como ordene."""
,Kanon hizo otra amplia reverencia y se marchó.
Willard H. Wright,"""¿No te molestas en recordar el nombre de tus sirvientes?"""
Ushiromiya Lion,"""... Nuestra familia tiene muchos sirvientes jóvenes que vienen y van, son reemplazados con bastante frecuencia. Bueno, veamos. ¿Qué está pasando y cómo vas a explicármelo? ¿Quién eres, y qué tienes que ver con mi familia? Por supuesto, no necesito una explicación satisfactoria. Me alegraría también si decidieras irte a tu casa en su lugar."""
Willard H. Wright,"""No puedo volver a casa. Ni yo... Ni nadie."""
Ushiromiya Lion,"""¿Puedes parar, por favor? Deja de hablar en acertijos confusos todo el tiempo. Hasta mi paciencia tiene un límite. Si no quieres que te acompañe a la salida, ¿debería llamar a Genji o a Gohda?"""
Willard H. Wright,"""Deja de hablar... Mira esto."""
Ushiromiya Lion,"""Sí, lo veo. Es una de las rosas del funeral. ¿Me vas a mostrar algún tipo de truco de magia?"""
,"Will tomó una de las ofrendas florales, y se la enseñó a Lion, como si le mostrara que no había ningún truco ni mecanismo."
,Luego la levantó lentamente.
Willard H. Wright,"""... Observa."""
Ushiromiya Lion,"""Sí, estoy mirando. ¿Vas a sacar una paloma? ¿O van a ser banderas y bengalas?... ¿Eh?"""
,Will lanzó la rosa.
,Cualquiera se habría esperado que la rosa cayera en arco... y aterrizara en algún charco.
,"Pero no lo hizo, lo que dejó a Lion sin palabras."
,Inicialmente sí estaba cayendo en un arco.
,Se movía rápidamente por el aire.
,"Sin embargo, en cuanto estuvo a punto de pasar de la sombra del alero a la lluvia, se detuvo en el aire, como si el aire a su alrededor se hubiese vuelto sólido."
,Eso no era todo.
,"Parada en el aire, los preciosos pétalos dorados de la rosa empezaron a oscurecerse, uno tras otro, y se convirtió en una cáscara negra, como carbón quemado."
,"Incluso después de que esto pasara, siguió suspendida en el aire..."
Ushiromiya Lion,"""... ¿Qué clase de truco es este?... Ah—"""
Willard H. Wright,"""No te muevas."""
,"Lion se había acercado a tocar lo que quedaba de la rosa, que seguía suspendida en el aire."
,Will había bloqueado bruscamente el camino con su brazo.
,Era como si le estuviera diciendo a Lion que irse de allí significaría una muerte segura.
Willard H. Wright,"""... Esta capilla ha sido separada del Fragmento. Actualmente estamos encerrados en una espiral de tiempo comprimido."""
Ushiromiya Lion,"""¡¿Qué... quieres decir con eso?!..."""
Willard H. Wright,"""... Explicarlo es una molestia, así que te lo diré de manera simple. Básicamente, a menos que le sigamos el juego a esa bruja, nadie podrá salir de aquí."""
Ushiromiya Lion,"""¡¿Q-Qué dijiste?!... ¡El funeral ya se acabó! Seguro que algunos querrán volver a la mansión o a la casa de huéspedes. ¡No podemos estar encerrados aquí!"""
Willard H. Wright,"""Si tienes algún problema con ello, tu enemiga es aquella bruja. Quedarme atrapado en un sitio como este tampoco es placentero para mí."""
Ushiromiya Lion,"""¡¿Esa niña es tu amiga, no?! Dile que detenga esta locura."""
Willard H. Wright,"""Ahora mismo seguro está sentada en un sillón del público, comiendo palomitas de maíz. Aunque la llame no vendrá."""
Ushiromiya Lion,"""¡¡¿Q-Qué demonios está pasando aquí?!!"""
,Esa corta frase describía todos los sentimientos de Lion en ese momento.
,"Sin embargo, Lion había visto cómo se marchitó en un segundo la rosa lanzada por Will a la lluviosa oscuridad."
,"... Lion intentó hacer lo mismo con otra rosa, pero el efecto fue exactamente el mismo."
,Nadie querría usar su propio cuerpo para probar ese temible algo que podía hacer marchitar a las rosas al instante...
Willard H. Wright,"""Solo tenemos una forma de salir de aquí... Tenemos que participar en el juego de {f:5:Bernkastel}."""
Ushiromiya Lion,"""... ¿Te refieres al de descubrir quién mató a Beatrice?"""
Willard H. Wright,"""Eso es lo que nos ha dicho que investiguemos. Si pudieras hablarme sobre ello, avanzaríamos más rápido... Esa bruja caprichosa estará totalmente satisfecha. Tú te librarás de nosotros dos, y yo tengo una cita con Diana cuando vuelva... Si la hago esperar demasiado, empezará a desgarrar el sofá otra vez."""
Ushiromiya Lion,"""Quién mató a Beatrice, dices... Dudo mucho que se pueda entrar a un funeral y preguntarle eso a los familiares."""
Willard H. Wright,"""Interrogar a la familia es algo típico de las historias de misterio. Ríndete y acéptalo... Sé que Beatrice es la amante de Kinzo, el líder de la familia."""
Ushiromiya Lion,"""... Realmente eres una persona extraña... ¿Cómo sabes tanto sobre esta familia?... ¿Estás seguro de que no tienes ninguna relación con nosotros?..."""
,Will sabía todo eso sobre la familia Ushiromiya porque {f:5:Bernkastel} le había mostrado todos los fragmentos vistos hasta ahora.
,"Por supuesto, él no tenía ninguna clase de relación con la familia Ushiromiya.{n}El mero plano de su existencia estaba a un nivel diferente."
Willard H. Wright,"""Sin embargo, Beatrice murió hace mucho, mucho tiempo. Según Genji, ella falleció antes de que la mansión se terminara, pero el motivo de su muerte no está claro... A decir verdad, esta es la primera vez que oigo decir que ella ha sido ""asesinada""... Cuéntame lo que sepas."""
Ushiromiya Lion,"""... Mi nombre es Ushiromiya Lion."""
Willard H. Wright,"""Willard. Llámame Will."""
,"Por primera vez, Will se presentó."
,"La presentación mutua había terminado al fin, y Lion podía ahora hablar con él en igualdad de condiciones."
,"... Sin embargo, Lion respiró hondo y miró al cielo con una vaga sonrisa."
Ushiromiya Lion,"""Will‐san."""
Willard H. Wright,"""Llámame Will. Te llamaré Lion."""
Ushiromiya Lion,"""... Will. Ni siquiera yo sé mucho sobre esta persona llamada Beatrice."""
Willard H. Wright,"""... Ya veo. Supongo que se le llama juego por una razón."""
,"Si Lion pudiera habérselo contado todo, revelando la verdad sin esfuerzo alguno por parte de Will..."
,"Al parecer, las cosas no serían tan fáciles después de todo."
Ushiromiya Lion,"""Todo aquel que entra en la familia Ushiromiya conoce el nombre y la imagen de Beatrice."""
Willard H. Wright,"""Eso se debe al enorme retrato que hay en la entrada, ¿verdad? Ese retrato fue expuesto por primera vez en abril de 1984."""
Ushiromiya Lion,"""En serio... ¿cómo es que sabes tanto?... Ah, bueno. Ya es hora de que eso deje de parecerme raro. Seguramente empezarás a hablar en acertijos de nuevo."""
,"Lion, que heredaría el título de líder, vivía con la familia principal.{n}Kinzo quería hablar con quien seguiría sus pasos con frecuencia."
,"Por eso, para Lion debía de ser habitual charlar con gente malhumorada o difícil de seguir."
,"Tras entender que detenerse en detalles solo sería una pérdida de tiempo,  la conversación siguió naturalmente como si Lion y este hombre desconocido, Will, fueran amigos desde hacía mucho tiempo..."
Willard H. Wright,"""Todo el mundo sabe quién es Beatrice. Y aun así, nadie la conoce. Kinzo es el único que la vio en persona."""
Ushiromiya Lion,"""... El líder parece estar especialmente irritable hoy. Te lo presentaré cuando se dé la ocasión, así que te pido que tengas una actitud prudente acorde a las circunstancias, Will-san."""
Willard H. Wright,"""Eso facilita las cosas... Pensaba que me costaría más convencerte."""
Ushiromiya Lion,"""Para mí, hablar con él no es ningún problema. He aprendido a aceptar las situaciones más irracionales y seguirle la corriente."""
,"{f:5:Bernkastel} había levantado una ""barrera"" separando a la capilla del resto del mundo."
,"Para destruirla, ellos dos deberán averiguar ""quién mató a {f:5:Beatrice}""."
,"Para Lion, que ya había sufrido en carne propia muchos de los desvaríos de Kinzo en distintas ocasiones, entender eso era todo lo que necesitaba..."
