Speaker,Spanish (ES)
,George se dirigió a la casa de huéspedes.
,"Los únicos que quedaron en el jardín de rosas fueron Battler, quien despedía a George... y Ange, que aún miraba al suelo mientras sujetaba su mano."
,Llevaba ya unos minutos preguntándole reiteradamente a Ange qué era lo que pasaba.
,"Entendió que no se trataba de un dolor de estómago, o algo que evidentemente podría haberla hecho enfadar."
,"Aún así, las chicas jóvenes a veces se molestan por razones que solo ellas entienden."
,"Battler sabía esto, así que no intentó apresurarla. En cambio, admiraba los hermosos rosales sosteniendo su mano."
Ushiromiya Ange,"""... Onii‐chan."""
Ushiromiya Battler,"""... ¿Qué pasa?"""
Ushiromiya Ange,"""¿Qué... es este lugar?"""
,Preguntó... como si estuviera hablando sobre algo al otro lado de la pantalla plateada.
,"Aunque Battler entendió lo que esa pregunta significaba, se hizo el tonto."
Ushiromiya Battler,"""¿Cómo que ‘qué’? Es Rokkenjima."""
Ushiromiya Ange,"""No, no lo es."""
Ushiromiya Battler,"""Sí, lo es."""
Ushiromiya Ange,"""¿Cómo puede ser esto Rokkenjima?"""
Ushiromiya Battler,"""Esto es el Rokkenjima del 4 de Octubre de 1986... El Rokkenjima que por tanto tiempo ansiaste ver."""
Ushiromiya Ange,"""Mientes."""
Ushiromiya Battler,"""¿Por qué lo dices?"""
Ushiromiya Ange,"""Todo esto... es un montón de mentiras."""
,"Ange apartó su mano del agarre de su hermano.{n}Al hacerlo, golpeó una rosa y mandó a volar sus pétalos."
Ushiromiya Battler,"""No miento."""
Ushiromiya Ange,"""¡¿Cómo se supone que esta sea la verdad?!"""
,"Escupió esas palabras. Pero a pesar de eso, la expresión de Battler permaneció serena."
Ushiromiya Battler,"""... ¿Qué es lo que no te gusta?"""
Ushiromiya Ange,"""¡Para empezar, Ushiromiya Kinzo! ¡No hay manera de que él fuera así, y lo sabes!"""
Ushiromiya Battler,"""Acaba de reencontrarse con sus nietos por primera vez en mucho tiempo... Creo que cualquier abuelo sonreiría en una situación así."""
Ushiromiya Ange,"""Ushiromiya Kinzo no. ¡¡Él no era esa clase de persona!! Ushiromiya Kinzo era..."""
Ushiromiya Battler,"""¿Estricto, descontento, recluido y temperamental?"""
Ushiromiya Ange,"""¡¡Conque sí lo entiendes!! ¡¡¿Entonces qué fue todo eso?!! ¡¿Cómo se supone que ese fuera Ushiromiya Kinzo?! ¿Halloween? ¡¿Intercambiar regalos?! ¡¡¿Qué demonios?!! Ese no se parece en nada a Ushiromiya Kinzo... ¡¡Esto no se parece en nada a Rokkenjima!!"""
Ushiromiya Battler,"""... ¿No te acuerdas, Ange?"""
Ushiromiya Ange,"""¡¿Acordarme de qué?!..."""
Ushiromiya Battler,"""Lo hacíamos cada año, ¿o no?"""
Ushiromiya Ange,"""¿Cada año?... ¡¿Eso?!"""
Ushiromiya Battler,"""Bueno, no es de extrañarse. No tenías ni seis años la última vez que asististe a una conferencia familiar... Así que es natural no recordarlo."""
Ushiromiya Ange,"""Es... natural que..."""
,"Ange entendió lo que su hermano intentaba decirle... Sin embargo, no podía aceptarlo."
Ushiromiya Battler,"""Es cierto que Ushiromiya Kinzo era un hombre estricto. Cuando era joven, arremetía contra sus hijos, aparentemente... Fue muy traumático para ese viejo bastardo y sus hermanos... Podrías decir que incluso ahora le guardan un poco de temor... y, bueno, no estarías equivocada."""
,La gran historia sobre cómo Kinzo había restaurado la familia Ushiromiya era más que suficiente para retratarlo como un hombre implacable y aterrador.
,"Además, Kinzo era un inversionista. Todas las leyendas y relatos que lo hacían parecer más misterioso probablemente habían contribuido de forma positiva a sus negocios."
,"... Por momentos, puede que Kinzo haya actuado ese rol que la gente esperaba, esforzándose por hacer de su presencia algo aún más abrumador."
,"Es por eso que el mundo en general hablaba de Ushiromiya Kinzo como un hombre estricto y de mal genio. E incluso lo consideraban un excéntrico voluble, audaz e incomprensible..."
Ushiromiya Battler,"""Pero todo eso solo era... la faceta que el abuelo le enseñaba al mundo. No era así como actuaba en privado, con su familia."""
Ushiromiya Ange,"""... ¿Dices que ese viejo llorón que adoraba a sus nietos... es el verdadero Ushiromiya Kinzo?"""
Ushiromiya Battler,"""Debió haber jugado contigo y acariciado tu cabeza en más de una ocasión. ¿En serio no lo recuerdas?..."""
Ushiromiya Ange,"""..."""
,Cosas como esa... podrían haber pasado una o dos veces. Pero no habrá sido más que un capricho de Kinzo...
,Mis padres me lo decían todo el tiempo.
,"... El abuelo es una persona aterradora, asegúrate de no molestarlo."
,"... Siempre, siempre decían... que era muy aterrador. Así que, debía tener cuidado..."
Ushiromiya Ange,"""... Y eso significa... que él daba miedo..."""
Ushiromiya Battler,"""Cuando eras pequeña, nunca cuestionaste a tus padres ni lo que te decían... eras una niña obediente... pero también demasiado imaginativa... Papá y los demás solo querían que comprendieras la importancia de ser alguien educado."""
Ushiromiya Ange,"""... ¡Pero yo... yo lo vi! ¡Lo sabía! ¡Sabía que Ushiromiya Kinzo era una persona aterradora! ¡¡Hasta lo vi gritar de ira!! ¡Recuerdo eso, nunca lo olvidaré!"""
Ushiromiya Battler,"""Bueno, como ya viste, el abuelo podía ser un poco abrupto a veces... Podría haber estado intentando sorprenderte. O se le podría haber escapado mientras tenía alguna discusión seria con sus hijos."""
Ushiromiya Ange,"""¿Y piensas que solo me asusté sin motivo... y me hice una idea equivocada?"""
Ushiromiya Battler,"""..."""
Ushiromiya Ange,"""¡No puede ser! ¡¡Eso no puede ser!! Es decir, ¡aún lo recuerdo! ¡Recuerdo haber visto a Ushiromiya Kinzo gritar y dar miedo! Mamá y papá también estaban asustados, ¡¡así que sé que estoy en lo correcto!!"""
Ushiromiya Battler,"""... Te quedaste con la impresión que tenías del abuelo cuando eras jóven, y dicha impresión creció dentro de ti a medida que te volviste mayor."""
,¿Cuántas veces vio Ange a Kinzo en su vida?{n}¿Qué edad tenía la última vez que lo vio?
,"Ange, quien se enfermaba fácilmente bajo mucho estrés, no podría haber ido a Rokkenjima muy seguido."
,"Y, ya que había estado ausente para la conferencia familiar que tuvo lugar a sus 6 años, los últimos recuerdos de su abuelo deben ser de cuándo apenas tenía 5 años."
Ushiromiya Ange,"""P-Pero incluso tú... no has visto a Ushiromiya Kinzo por 6 años."""
Ushiromiya Battler,"""Muy cierto. Pero cuando finalmente volví tras 6 años... vi que el abuelo no había cambiado en lo absoluto."""
Ushiromiya Ange,"""Kinzo era... inestable, por lo que nunca se podía entender lo que estaba pensando... Y era un excéntrico con un espeluznante amor por el ocultismo, y..."""
Ushiromiya Battler,"""Es cierto que amaba el ocultismo. Era un pasatiempo de lo más extraño en lo cual sumirse durante sus últimos años... Y admitiré que su pasatiempo de coleccionar objetos extraños para asustar a sus nietos no era precisamente digno de elogio."""
,"En su momento, Kinzo le había jugado bromas incluso a Battler."
,Me mostró un maletín que contenía siete extrañas estacas... y había dicho algo sobre cómo las brujas en la Edad Media las usaban en rituales para atravesar y arrancar el corazón.
,"La primera vez que me enseñó eso, me aterré bastante. Pero, en retrospectiva, realmente era el tipo de broma que solo podía engañar a un niño."
,El abuelo solo asustaba a sus nietos... porque quería jugar con ellos.
Ushiromiya Battler,"""Estaría dispuesto a apostar... que el abuelo te jugó una broma de ese estilo a ti también. No sería de extrañarse que, siendo tan jóven, dejaras que eso te asuste y te convenciera de que el abuelo era una persona extraña y aterradora."""
Ushiromiya Ange,"""... Yo... no entiendo lo que dices... onii-chan..."""
,Ange se mordió el labio inferior y bajó la cabeza.
,"Dijo no entender... pero la realidad es que lo entendía perfectamente, y se rehusaba a aceptarlo."
Ushiromiya Battler,"""¿Recuerdas cómo intercambiamos regalos en el salón hace un momento?"""
Ushiromiya Ange,"""... ¿Qué fue todo eso? ¡La familia Ushiromiya nunca hizo algo tan sentimental!..."""
Ushiromiya Battler,"""No... recuerdas nada, eh..."""
Ushiromiya Ange,"""¡¿Estás diciendo que recibí regalos alguna vez?! ¡¡No recuerdo nada de eso!! ¡Algo así nunca pasaría!"""
Ushiromiya Battler,"""... ¿Realmente crees que el abuelo, un hombre tan arraigado al ocultismo y las tradiciones occidentales, no celebraría Halloween?... Ese “Happy Halloween” suyo era prácticamente lo estándar en nuestras conferencias familiares. Debiste haber recibido uno."""
Ushiromiya Battler,"""... La juventud puede ser tan cruel. El abuelo debe haber puesto todo su corazón en elegir ese regalo para ti... pero al parecer tu corazón no lo recordó."""
Ushiromiya Ange,"""¡¿Dices que solo era muy jóven para recordar... y que... {i:esa}... es la verdad del 4 de Octubre?!"""
Ushiromiya Battler,"Ese día, tal y como hace seis años, el abuelo irrumpió en el salón gritando “Happy Halloween”."
Ushiromiya Battler,"Entonces, él y yo intercambiamos regalos... mientras él derramaba lágrimas en honor a nuestra tan esperada reunión tras una brecha de 6 años."
Ushiromiya Battler,... El abuelo estaba muy triste de que no hubieses podido venir.
Ushiromiya Battler,"Así que, le dio tu regalo a Kyrie-san. Pidiéndole que se asegurara de que llegue a tus manos..."
Ushiromiya Ange,"""¡Nunca escuché de un regalo como ese! ¡¡Nunca obtuve uno!!"""
Ushiromiya Battler,"""... Cierto... Ella nunca... tuvo oportunidad para..."""
Ushiromiya Ange,"""¡¡No me lo creo!! ¡No creeré que ese era Ushiromiya Kinzo! Entonces, ¡¿qué hay de la conferencia familiar en sí?! ¡¿No se trataba de un intenso debate en torno a la distribución de la herencia?!"""
Ushiromiya Ange,"""¡Todos los hermanos se encontraban en problemas monetarios! ¡Por lo que depredaban el dinero de la herencia de Kinzo!..."""
Ushiromiya Battler,"""... Ange, ¿de dónde sacaste eso?"""
Ushiromiya Ange,"""¡¿Cómo que de dónde?! ¡Es la verdad! ¡¿O no?!"""
Ushiromiya Battler,"""¿En serio crees que papá te hablaría sobre los problemas financieros de su compañía a esa edad...? Y no solo papá... Incluso si el tío Krauss, o las tías Eva y Rosa hablaran sobre sus problemas financieros y sobre cómo querían la herencia de Kinzo... ¿realmente crees que lo habrían discutido frente a ti?..."""
Ushiromiya Ange,"""P-Pero... ¡es la verdad! ¡¿No?!"""
,Ese era el meollo del asunto.{n}Las palabras de Ange eran inequívocas.
,"No solo Rudolf, sino Krauss, Hideyoshi, y Rosa también... todos tenían grandes problemas monetarios en sus compañías."
,... La gente comenzó a hablar sobre la Gran Explosión de Rokkenjima como si de una conspiración se tratase... y un “misterio” imaginado por el público cubrió la isla.
,"Revistas semanales y shows de televisión investigaron las circunstancias de los hijos de Kinzo en ese momento, y en el futuro en el que vivía Ange, dicha investigación se había vuelto pública."
Ushiromiya Battler,"""... Todo eso lo aprendiste... después de 1986."""
Ushiromiya Ange,"""Pero son hechos, ¿o no? ¡No hay diferencia entre los hechos y la verdad!"""
Ushiromiya Battler,"""¿Y acaso todo eso prueba que la herencia creó una atmósfera tensa entre los familiares en Rokkenjima?... Supongo que encaja perfectamente con el recuerdo de tus padres diciéndote que fueras extra educada en la conferencia familiar..."""
Ushiromiya Ange,"""¡¿E-Estás sugiriendo que lo que sé de Rokkenjima... lo que sé de la familia Ushiromiya... está mal?!..."""
Ushiromiya Battler,"""..."""
Ushiromiya Ange,"""¡¡Tú eres quien se equivoca, onii-chan!! ¡¡Lo que acabo de ver no puede ser real, de ningún modo!! ¡Me rehúso a aceptar eso como Ushiromiya Kinzo! ¡¡Nunca, nunca seré capaz de aceptar que Ushiromiya Kinzo era así!!"""
Ushiromiya Battler,"""¿De modo que no crees, Ange?"""
Ushiromiya Ange,"""¡¡Correcto, no creo!! ¡Es que no puedo entender por qué me estás mostrando algo como esto!"""
Ushiromiya Ange,"""Después de todo, este es tu juego... no, tu tablero, ¡¿o no?!"""
Ushiromiya Battler,"""..."""
Ushiromiya Ange,"""¡Beato y Bern! Una bruja tras otra se ha burlado de mi destino, tratando de que me rindiese en sus juegos. ¡Pero busco la verdad! ¡Los engaños de esas brujas no funcionarán conmigo!... Ahora lo entiendo, malditas brujas. Conque enviaron a onii-chan como el último asesino para darme el golpe de gracia."""
Ushiromiya Battler,"""... Tienes razón en una cosa. Este es... mi juego. Así que, por supuesto, este es mi relato, y soy quien lo cuenta. Es por eso que puedo añadir situaciones de “qué pasaría si...”. Como, por ejemplo, que tú estés en Rokkenjima."""
Ushiromiya Ange,"""¡Ya ves! ¡¡Tú creaste esta historia!! Es todo un montón de mentiras... ¡¡ficción que tú hiciste!!"""
Ushiromiya Battler,"""... En efecto. Todo esto es... ficción creada por mí."""
Ushiromiya Ange,"""¡¡¿Lo ves?!! ¡Así que lo admites! ¡¡Lo admitiste, ¿no?!! ¡Tal y como pensé, todo esto es una mentira a la que tú le diste forma!... ¡¿Por qué me mientes?! ¡¿Por qué no me cuentas la verdad?!"""
Ushiromiya Battler,"""... Porque hay algo... más importante... que necesito comunicar."""
Ushiromiya Ange,"""¡¿Algo más importante que la verdad?!... ¡¿De qué diablos estás hablando?!"""
Ushiromiya Battler,"""El propósito de mi juego es ayudarte a entender eso."""
,Tal y como los juegos de Beato fueron hechos para hacer que Battler creyera en las brujas.
,El juego de Battler... fue creado para comunicarle algo más importante que la verdad a Ange.
,Los juegos nunca logran sus objetivos por la fuerza.
,"Después de todo, el de Beato podría no ganarse por toda la eternidad, a menos que el mismo Battler reconociera su derrota."
,El juego de Battler no era diferente.
,Este era un juego en el que Battler no podría ganar... a menos que Ange lo reconociera.
,"Así que, Battler había avanzado en este juego como Beato en el pasado."
,Creer o no. Aceptar o no.{n}La decisión yace únicamente en las manos del oponente.
,"Por lo tanto, Battler estaba tratando de envolver a Ange en su propia ilusión..."
Ushiromiya Ange,"""Finalmente lo entiendo... Esto es un juego entre tú y yo, onii-chan."""
Ushiromiya Battler,"""Ange. No estoy presentando este juego como un desafío."""
Ushiromiya Ange,"""No. Este juego es exactamente eso... Yo pedí un deseo, esperando conocer la verdad del 4 de Octubre de 1986. De modo que tú me invitaste a este tablero, prometiendo mostrarla. Y ahora, ¡me estás enseñando esta extraña ilusión, e intentas hacerme creer que es la verdad!... Pues qué mal. Ya estoy acostumbrada a lidiar con brujas. ¡¡Soy completamente consciente de que intentas usar esa cara amable tuya para engañarme!!..."""
Ushiromiya Battler,"""..."""
,El hermano mayor sabía que ningún sermón suyo surtiría efecto en su enfurecida hermana menor.
,Así que tranquilamente prestó oído a las quejas de Ange.{n}Pero a Ange... incluso eso le parecía frustrante.
Ushiromiya Ange,"""Ya tuve más que suficiente de esta estúpida farsa. Si no planeas decirme la verdad, ¡entonces termina con todo ahora! ¡Encontraré mi propia verdad yo misma! ¡No dependeré de ti!..."""
Ushiromiya Ange,"""... Eso es. Nunca hubo nadie en quien pudiera confiar de todos modos... Siempre... he estado... sola..."""
Ushiromiya Battler,"""Lo siento, pero no te dejaré abandonar este juego."""
Ushiromiya Ange,"""... Ah, cierto. A menos que el Game Master admita la derrota, el juego nunca acaba, ¿verdad?"""
Ushiromiya Battler,"""No se trata de eso. Solo quiero que guardes silencio y escuches lo que tengo que decir."
Ushiromiya Ange,"""... Oh, muy bien. Silencio obtendrás entonces... Incluso si un jugador no está presente, las piezas se moverán por su cuenta, y el juego avanzará... ¿No era así como funciona?"""
Ushiromiya Battler,"""... Muy bien. Retírate del podio de jugadora, y sé una observadora por un rato. Puedes volver cuando sea que gustes."""
Ushiromiya Ange,"""Haré exactamente eso. Esto es una prueba de resistencia... Seguiré en pié hasta que te rindas en intentar encubrir la verdad."""
Ushiromiya Battler,"""..."""
Ushiromiya Ange,"""¿Algo más importante que la verdad?... ¡Qué sinsentido!... ¡No existe algo así!"""
Ushiromiya Battler,"""Sí que existe, Ange... Sea mi relato verdad o no...  el hecho de que perdiste algo preciado en esta isla se mantiene."""
Ushiromiya Ange,"""A mamá, a papá. Y a ti, onii‐chan... Perdí a mi familia... y todo lo que me importaba."""
,"Soltó esas palabras de forma decidida, dejando en claro que no habría lugar para más cuestionamientos... y desvió la mirada."
,"Incluso tras ver esto, la expresión de Battler permaneció gentil."
Ushiromiya Ange,"""Haz lo que te dé la gana. Adiós, onii‐chan."""
Ushiromiya Battler,"""... Al menos asegúrate de ver la historia. Incluso con escucharla me bastaría."""
Ushiromiya Ange,"""Si me da la gana... Adiós."""
,Los ojos de Ange se nublaron.
,"Entonces, una ráfaga de viento particularmente fuerte se hizo paso, mandando a volar su cabello."
,"El viento debe haber estado acompañado de un poco de polvo. La nariz de Ange reaccionó, y ella dejó salir un fuerte estornudo."
Ushiromiya Ange,"""... Nnnnn... ¿Onii‐chan...?"""
Ushiromiya Battler,"""¿Qué pasa?"""
Ushiromiya Ange,"""... ¿Por cuánto nos quedaremos aquí?... El tiempo está raro... Volvamos a la casa de huéspedes."""
,Los ojos de Ange ya no estaban nublados.
,"Sin embargo, su tono y atmósfera transmitían una vibra distinta a la de antes..."
,"De una forma típica en niñas jóvenes, Ange indicó que se encontraba aburrida y que quería ir a hacer algo."
,Esta claramente era una Ange de 6 años.
Ushiromiya Battler,"""Buen punto... Entonces, ¿por qué no te adelantas y vas a la casa de huéspedes? Yo me quedaré aquí."""
Ushiromiya Ange,"""¿Por qué? Ya está por llover."""
Ushiromiya Battler,"""Debería llegar en cualquier momento. Así que voy a esperarla."""
Ushiromiya Ange,"""¿Esperarla?... ¿A quién?... ¿Eh?"""
,"De repente, a los ojos de Ange, parecía como si los fuertes vientos ahora estuviesen acompañados de copos de oro."
,"No, definitivamente había visto algo... pero no era capaz de describir qué fue, por lo que para ella se había visto como copos de oro danzando en el viento."
Ushiromiya Battler,"""Ahí estás... Llevo un rato esperándote."""
,Como si le estuviese hablando al viento... las palabras de Battler se dirigieron al vacío jardín de rosas.
,"Eso no puede ser correcto. Después de todo, sus palabras dejaban en claro que le estaba hablando a alguien justo frente a él."
,"Por lo que Ange pensó que debía tratarse de alguien que solo ella no podía ver, y se frotó los ojos."
,"Entonces, cuando los abrió, otra ráfaga de viento sopló cerca de ella."
,Cerró sus ojos de inmediato... y cuando los abrió tímidamente...
,"Al otro lado del jardín de rosas... sí, del camino que conectaba con el puerto... una persona apareció."
,"Desde la perspectiva de Ange, parecía como si se hubiera presentado junto a una nube de copos dorados traídos por el viento..."
Ushiromiya Battler,"""Llegas tarde, Beato."""
{f:5:Beatrice},"""¿En serio? Yo diría que aún es temprano."""
Ushiromiya Battler,"""Deberías venir en el bote con el resto de vez en cuando."""
{f:5:Beatrice},"""¿Te refieres a que me agarre de la baranda y grite a la par tuya?"""
Ushiromiya Battler,"""Sí, seguro, gritemos. Caer, me voy a caer..."""
{f:5:Beatrice},"""¡*carcajada*carcajada*! Ya veo, ¡qué interesante!... En ese caso, supongo que sí llegué demasiado tarde."""
,Se acercaron el uno al otro y hasta se dieron un abrazo de forma casual.{n}Parecían un par de amigos reuniéndose tras varios años.
Ushiromiya Ange,"""..."""
,"Ange, desconcertada por la aparición de esta mujer desconocida, buscó donde esconderse."
,"Sin embargo, cuando sus ojos se cruzaron con los de Beato, perdió su oportunidad de escapar..."
{f:5:Beatrice},"""Oh, y tú debes ser Ange."""
Ushiromiya Ange,"""¡...!"""
,Se sorprendió de que la misteriosa mujer usara su nombre tan repentinamente.
{f:5:Beatrice},"""Mira qué tierna era a la edad de 6 años."""
Ushiromiya Ange,"""... O‐Onii‐chan... ¿Quién... es esta persona?..."""
Ushiromiya Battler,"""Una amiga mía."""
{f:5:Beatrice},"""¿Amigaaaaa? ¡¿Cómo te atreves?!"""
Ushiromiya Ange,"""... ¿La amiga... de onii-chan?"""
Ushiromiya Battler,"""Esta es {f:5:Beatrice}. Has oído sobre ella del abuelo, ¿cierto? ¿Sobre la Bruja Dorada que entregó su oro a la familia Ushiromiya?"""
,¿He... oído eso antes?
,La Bruja Dorada... Ya recuerdo.
,"Era esa bruja temible que te secuestraría y llevaría al bosque... si no hacías caso a tus padres, o si te quedabas despierto hasta tarde en Rokkenjima."
Ushiromiya Ange,"""En noches lluviosas, si miras por la ventana hacia el penumbroso bosque... podrías ver a la bruja devolviéndote la mirada y serías secuestrado... Eso fue lo que mamá me contó."""
{f:5:Beatrice},"""En otras palabras... ¿Se supone que debo deambular en la fría lluvia, observando una por una las ventanas para encontrar a niños que se quedaron despiertos hasta tarde? ¡Eso sería, cuando menos, lamentable!..."""
Ushiromiya Battler,"""Wajajajaja, buen punto. Ange, tus padres solo inventaron esa historia para que te fueras a dormir temprano. Ella no hace cosas como esa."""
{f:5:Beatrice},"""Muy bien, ¡permíteme presentarme! ¡Estás en presencia de la Bruja Dorada, {f:5:Beatrice}!"""
Ushiromiya Battler,"""O su nieta, al menos."""
Ushiromiya Ange,"""¿Nieta?..."""
{f:5:Beatrice},"""E-Esa parte apaga un poco las cosas."""
Ushiromiya Battler,"""Bueno, es la verdad, ¿cierto? La persona de la que el abuelo obtuvo el oro y a la que llamó Bruja Dorada fue tu abuela, ¿o me equivoco?"""
{f:5:Beatrice},"""Nn... nnggg... Bueno, reconozco eso... Conque nieta de la Bruja Dorada, ¿eh?... Nnngh, ¿no se me puede otorgar un mejor título?"""
Ushiromiya Ange,"""... ¿Esta persona es... una bruja?..."""
Ushiromiya Battler,"""Sí, lo es. Es una huésped que fue invitada a la conferencia familiar el día de hoy."""
Ushiromiya Ange,"""... ¿No es una bruja aterradora? ¿No me va a secuestrar y llevar al bosque?..."""
{f:5:Beatrice},"""Maldigo a Rudolf y a Kyrie. ¡¿Qué creen que le están contando a esta niña sobre mí?! ¡No hago nada similar!... ¡Iré a presentar una queja más tarde! ¡*puchero*!"""
,... Se la veía como una persona muy emocional... lo que contrastaba a simple vista con la aterradora Bruja Dorada que Ange había imaginado.
,"Era ruidosa, y lo exageraba todo... No era para nada como la bruja de la que María onee-chan había hablado, quien había vivido por mil años y tenía a su disposición varios sirvientes del mundo de los demonios."
,"Parecía, bueno, una mujer jóven y enérgica con la que su madre podría haberse llevado bien."
,Su hermano y la supuesta bruja hablaban alegremente como un par de amigos cercanos.
,"Los perros a menudo desconfían de las personas durante un primer encuentro. Sin embargo, se dice que los perros se sienten más relajados cerca de una persona cuando ven a sus dueños actuando amigablemente con ella."
,Seguramente algo similar estaba ocurriendo dentro del corazón de Ange.
,"Mientras esta mujer agresiva y temperamental que se hacía llamar bruja charlaba alegremente con Battler, Ange observaba su comportamiento de cerca..."
{f:5:Beatrice},"""... ¿Para qué es esa llave?"""
,Beato notó el ornamento dorado colgando del cuello de Ange.{n}Y la pequeña lo empuñó a la defensiva al instante.
Ushiromiya Battler,"""Esa es la preciosa llave de Ange."""
,"Después de escuchar esas palabras tan imprecisas, la bruja se quedó en blanco por un segundo."
,"Pero, casi inmediatamente, pareció entender lo que quiso decir."
{f:5:Beatrice},"""... Ya veo. ¿Conque así son las cosas?"""
Ushiromiya Battler,"""Pensé que sería más sencillo de entender si le dejaba en claro lo que se supone que debe hacer."""
Ushiromiya Ange,"""..."""
{f:5:Beatrice},"""No te preocupes, Ange. No pretendo robar tu preciosa llave."""
Ushiromiya Ange,"""... ¿En serio...?"""
{f:5:Beatrice},"""Por supuesto. Ese objeto te pertenece, y la decisión también. Battler y el resto no somos más que meras señales destinadas a guiarte en tu camino."""
Ushiromiya Ange,"""¿...?"""
,"Al otorgarle la llave, su hermano le había dicho que era muy importante y que la cuidara muy bien."
,Ange no entendía cuál era el propósito... pero parece que Beato sí.
,"Sin embargo, tal y como su hermano había hecho anteriormente, Beato solo hablaba en acertijos."
,"Esto la irritó, pero por el momento, la Bruja Dorada había dicho que no tenía intención de robarle nada, cosa que la tranquilizó un poco."
Ushiromiya Ange,"""... ¿Sabes para qué... puedo usarla?"""
{f:5:Beatrice},"""Pero por supuesto. Aunque contártelo está más allá de mis límites."""
Ushiromiya Ange,"""¿Por qué?..."""
{f:5:Beatrice},"""Porque debes decidir cómo la usarás por ti misma."""
,La bruja dijo lo mismo que mi hermano.
,"La pareja se asintió mutuamente, pero todo era griego para mí."
,"Se sentía como si alguien hubiera presentado un acertijo del que todos sabían la solución menos yo, y se estuvieran burlando."
{f:5:Beatrice},"""Lo sabrás dentro de poco. No necesitas indagar demasiado en ello."""
Ushiromiya Ange,"""..."""
,Ange sostuvo la llave con firmeza.
